step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-635.565239282915968	-633.843029368885936	-1.722209914029999	0.000017628581409	0.000029070080871	1.649031206582913	0.547077106445571	0	2	5	6	7	7	8	9	10	8	10	8	11	11	10	13	12	12	12	12	14	13	12	15	13	13	13	14	15	14	17	16	16	17	19	15	13	15	16	17	16	18	18	17	17	15	18	19	16	17	19	19	20	19	20	23	22	19	20	20	19	20	21	21	21	22	23	23	24	24	22	27	24	24	26	23	26	25	28	28	28	27	29	28	31	31	31	34	0	1	1	3	4	4	3	5	4	5	8	6	8	5	10	12	13	6	3	11	17	17	10	20	13	10	17	14	21	17	36	8	28	22	15	20	12	30	46	38	26	33	32	36	27	30	19	30	8	38	44	25	36	40	43	64	42	38	49	33	0	40	54	42	43	16	50	65	67	56	43	78	57	68	78	54	78	76	78	75	76	54	82	0	72	0	0	0	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	3	1	3	2	1	1	1	2	2	1	3	1	1	1	1	1	4	1	2	5	2	4	1	1	1	1	1	1	1	2	1	3	3	3	1	1	4	2	1	1	2	2	2	3	2	1	2	1	2	2	4	3	1	1	1	2	1	1	1	1	2	1	1	2	2	4	4	1	1	2	1	1	1
5500	-587.403732572349554	-586.034761520608640	-1.368971051740962	0.000030797773015	0.000020582138643	0.668299575854247	0.590950746842492	1	2	4	5	6	7	8	7	9	8	10	8	10	11	11	12	11	13	13	13	13	11	13	14	13	14	14	15	15	13	17	17	17	17	19	15	15	15	15	17	17	19	16	16	16	16	17	17	19	18	17	20	20	19	19	21	22	20	20	19	21	20	20	22	23	23	25	22	24	24	25	25	25	25	27	26	24	26	27	29	28	27	29	29	32	31	31	33	0	1	2	3	3	4	5	3	3	8	10	4	8	5	10	12	13	15	5	13	13	8	11	10	22	10	16	30	21	17	37	30	21	22	15	11	16	30	30	38	20	33	26	36	21	39	19	30	30	38	44	33	36	45	31	33	33	21	33	51	0	48	38	33	43	57	63	39	57	68	65	77	66	68	78	63	63	54	67	75	76	76	82	0	78	0	0	0	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	5	1	2	3	1	2	1	2	1	1	1	2	1	1	2	3	3	2	2	1	1	1	2	1	1	1	2	1	2	2	3	1	1	1	3	2	1	2	3	3	1	1	1	2	3	2	4	1	2	3	1	1	1	1	1	2	1	4	4	4	1	1	1	1	1	1	3	1	1	1
6000	-598.213805331329354	-596.852655577814630	-1.361149753514755	0.000088965643804	0.000049118850453	0.552110324306161	0.667906964424026	-1	2	4	6	6	7	7	9	9	8	9	8	11	9	11	13	12	11	11	10	15	13	14	15	13	13	12	14	14	13	16	16	17	16	19	15	15	15	15	17	17	19	18	16	16	17	18	19	19	18	19	19	21	18	20	22	22	21	20	19	21	19	20	23	21	23	24	23	23	22	25	27	25	25	26	26	25	24	28	28	30	28	29	29	32	31	32	31	0	1	2	3	2	4	2	10	4	3	7	4	8	6	10	20	18	14	11	12	17	13	26	26	8	8	9	18	18	13	27	23	21	17	21	10	20	30	27	38	32	33	26	36	38	39	31	40	13	38	44	44	44	30	60	42	42	49	54	47	0	46	30	55	48	42	66	43	65	65	68	76	66	65	77	67	78	54	78	75	77	78	76	0	82	0	0	0	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	3	2	1	1	1	1	1	2	1	1	1	1	2	3	1	2	2	4	3	1	2	2	1	1	1	1	1	3	2	2	2	1	1	1	1	2	1	1	2	1	1	1	4	2	1	3	3	2	1	2	1	1	1
6500	-562.874586139204098	-561.193255146350339	-1.681330992853731	0.000170186457136	0.000035645232315	0.209448113057511	0.580301614732479	-1	3	4	5	6	8	9	9	9	8	9	7	11	10	10	14	11	12	13	14	14	13	14	15	13	13	13	14	13	14	16	16	16	17	18	16	16	15	15	18	17	18	18	16	17	16	16	19	18	19	18	17	21	20	19	21	20	20	21	19	19	21	22	23	23	23	24	22	24	24	24	26	26	24	27	25	25	24	28	26	29	28	28	29	30	32	33	33	0	1	1	1	3	4	3	5	12	5	12	4	10	4	9	3	5	7	3	29	14	17	10	27	17	15	14	18	18	14	21	21	20	22	30	24	11	13	20	39	24	33	24	23	28	20	19	46	23	21	36	18	45	25	37	16	32	38	49	36	0	48	60	42	62	59	64	54	63	68	65	74	53	68	77	30	63	30	80	77	80	80	63	0	80	0	0	0	1	2	3	2	1	1	3	2	1	2	1	1	2	2	1	5	3	2	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	4	2	1	2	1	1	2	1	2	1	1	2	1	2	2	2	2	3	1	3	2	1	2	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	5	2	4	1	1	2	1	3	1	2	1	1	1
7000	-562.736020424709181	-561.170841938202329	-1.565178486506795	0.000255991814009	0.000065597126534	0.256246969410634	0.565058837082094	0	2	4	5	6	7	8	10	7	8	9	9	10	9	10	13	11	12	12	13	15	14	14	15	13	13	13	15	12	14	17	17	14	18	19	15	16	12	16	18	18	17	17	16	17	15	18	19	18	17	18	19	20	19	19	22	21	21	20	20	21	19	21	20	22	22	24	22	24	24	25	24	26	25	26	26	27	27	27	29	29	28	28	28	31	30	32	33	0	1	2	2	4	3	5	11	3	3	6	4	7	7	3	17	9	8	11	13	18	7	8	23	12	12	13	16	11	11	24	33	18	22	45	26	27	13	46	50	43	33	24	36	37	30	19	45	39	21	44	21	44	31	34	33	52	48	32	49	0	3	55	22	20	53	43	41	66	68	63	44	54	56	69	69	63	72	56	75	76	76	75	0	60	0	0	0	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	1	1	1	1	2	1	3	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	3	1	1	2	1	1	5	1	3	4	1	2	2	1	1	2	4	4	2	1	1	4	2	3	2	1	1	1	1	6	1	1	1
7500	-648.686206800175455	-646.947812713924236	-1.738394086251249	0.000203885237717	0.000039206160271	0.192295237801118	0.440214989110046	-1	2	6	5	7	6	8	9	9	9	9	8	11	9	11	14	11	11	12	12	14	14	14	13	14	12	14	12	14	13	17	17	14	16	20	16	15	16	15	18	16	17	18	15	18	16	18	19	19	16	19	20	20	18	18	21	22	20	20	21	20	20	21	23	20	24	24	23	24	23	23	27	25	24	27	24	26	26	29	27	30	28	30	30	31	31	32	34	0	1	4	1	6	2	4	7	12	4	5	4	3	6	8	6	10	14	11	17	10	5	20	6	20	11	14	15	5	28	44	33	18	27	29	11	16	25	17	13	23	21	20	28	13	39	18	10	29	25	23	27	27	46	46	40	11	55	31	35	0	31	55	33	29	68	58	24	55	65	40	71	54	21	63	49	66	48	80	48	66	75	75	0	75	0	0	0	1	2	1	2	1	3	1	1	1	2	1	1	2	1	1	3	1	1	2	1	2	2	1	4	1	1	3	1	3	1	1	1	1	1	3	5	1	1	1	5	1	2	3	1	2	1	2	5	3	1	2	3	3	1	1	1	6	1	1	1	1	1	1	4	6	1	2	5	3	1	2	2	4	5	3	3	1	5	1	5	3	1	2	1	2	1	1	1
8000	-595.428271110016340	-593.831814783551067	-1.596456326465280	0.000164177068278	0.000039660323176	0.241570419013939	0.452142426107715	0	1	5	6	6	8	9	9	10	9	8	8	10	11	10	13	11	12	12	11	13	12	11	14	13	14	14	14	14	13	17	17	17	17	20	17	14	15	15	18	18	19	16	15	18	15	19	19	18	16	18	19	19	20	19	22	20	20	21	20	20	20	21	23	23	23	24	23	25	22	23	27	24	24	26	27	25	25	29	29	29	28	30	28	29	31	33	34	0	1	2	3	2	4	11	5	2	5	4	3	8	12	5	12	13	5	9	12	20	17	10	8	17	10	22	23	15	8	46	27	15	27	41	26	16	12	8	28	26	28	26	10	7	21	19	8	46	39	24	32	44	27	33	62	48	32	49	36	0	24	18	33	43	31	56	15	71	57	52	61	49	62	45	40	50	40	78	54	69	63	64	0	35	0	0	0	1	1	2	1	2	1	1	2	4	1	1	1	1	2	2	2	1	3	2	1	1	1	1	3	1	2	1	2	1	2	1	1	4	1	2	1	1	4	2	2	1	2	1	2	4	1	4	5	1	1	2	1	2	3	1	1	1	1	1	1	1	3	5	3	2	3	1	6	1	1	3	3	3	2	3	6	5	3	3	4	2	4	3	1	4	1	1	1
8500	-593.180250430674164	-591.635441157760511	-1.544809272913645	0.000212313106595	0.000056674340785	0.266937551306545	0.605432056173401	0	3	6	5	6	8	8	9	10	9	10	8	10	11	11	13	11	13	12	14	14	12	14	14	13	12	13	14	15	15	17	16	16	16	19	16	16	15	16	18	14	16	17	16	18	17	17	19	19	18	18	18	21	20	18	22	20	20	20	19	19	21	21	23	21	24	25	23	24	22	24	27	25	22	27	26	24	25	26	28	29	28	29	28	30	31	33	33	0	1	2	2	4	1	4	5	12	5	3	4	5	9	10	3	8	15	5	18	17	13	15	8	15	8	17	22	17	24	14	24	11	22	15	41	18	26	21	38	10	28	24	23	42	30	19	40	40	16	32	28	31	30	36	60	45	40	46	31	0	60	29	63	36	53	61	32	59	55	35	69	33	55	73	40	62	58	40	76	80	63	45	0	40	0	0	0	1	1	2	1	1	4	1	2	1	2	2	1	2	1	2	4	1	1	4	1	1	1	2	2	1	1	1	1	2	1	2	1	3	2	3	1	1	1	1	2	2	1	1	1	1	2	2	1	1	3	2	3	2	3	1	1	2	1	2	1	1	2	3	1	3	1	3	2	2	3	3	2	5	2	1	4	1	2	4	1	1	3	5	1	6	1	1	1
9000	-579.004841246959472	-577.481376627889290	-1.523464619070162	0.000223384477762	0.000062395566284	0.279319167158102	0.575002268446634	1	3	5	6	6	5	7	8	10	9	9	8	10	8	11	13	12	12	11	14	13	12	13	14	13	14	14	15	14	15	16	16	17	17	18	16	14	14	15	18	18	19	17	16	17	16	18	18	19	19	19	19	21	19	18	21	20	21	20	20	21	21	22	22	21	24	25	23	25	24	24	27	25	23	27	26	25	26	27	28	27	28	29	28	32	31	33	33	0	1	1	6	2	2	5	3	5	8	6	4	8	2	10	17	5	8	5	19	22	13	15	14	7	10	11	25	11	25	38	24	13	30	25	10	3	16	21	46	27	45	37	27	37	38	45	29	36	33	24	11	44	30	20	42	32	29	40	44	0	50	39	55	60	53	64	65	64	60	35	52	42	36	63	48	71	64	31	79	36	54	69	0	67	0	0	0	1	1	2	1	1	1	1	2	1	1	2	1	1	3	1	1	3	2	2	2	1	1	1	3	3	2	2	1	2	1	1	1	2	1	2	4	4	1	1	1	2	1	2	1	2	1	1	2	3	1	3	4	2	2	2	1	2	5	1	2	1	1	3	2	1	2	2	1	1	1	3	3	3	3	3	3	1	2	4	1	4	3	2	1	3	1	1	1
9500	-585.404641729930745	-583.862705103370217	-1.541936626560583	0.000214018646584	0.000057470141512	0.268528665279923	0.454944246925520	1	3	5	6	6	7	8	10	10	8	9	8	10	10	10	13	11	13	12	12	14	13	13	14	13	13	12	15	14	14	17	16	16	18	20	16	14	15	13	18	16	17	17	15	18	15	18	18	18	19	18	20	20	20	19	23	20	20	20	21	19	19	21	23	20	22	23	22	24	25	25	26	25	24	24	26	26	26	26	26	28	26	29	29	32	31	32	32	0	1	1	3	3	3	1	3	12	5	7	6	3	3	11	14	13	20	11	13	13	9	10	20	13	10	14	16	20	27	24	23	20	27	15	18	16	39	17	38	27	24	28	23	38	29	19	23	25	38	44	46	18	38	33	48	55	45	40	61	0	42	62	33	29	57	58	48	56	64	64	54	65	11	63	39	50	65	42	50	63	70	18	0	67	0	0	0	1	1	2	1	1	1	3	2	2	1	1	1	1	3	1	1	1	1	2	1	2	1	3	1	2	2	1	1	1	1	2	1	1	4	5	1	1	1	1	1	2	2	2	1	1	1	3	3	3	2	1	2	4	4	1	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	4	2	7	2	8	3	2	4	4	2	1	9	1	5	1	1	1
10000	-621.596553921040709	-620.081647629733766	-1.514906291306891	0.000149905476898	0.000042675115540	0.284680162614072	0.467702423483710	0	3	5	4	6	8	7	8	10	8	10	7	11	10	11	14	11	12	12	13	13	13	13	14	13	13	14	15	13	15	17	16	17	18	17	17	16	15	13	19	16	19	18	15	17	15	19	20	18	17	19	19	19	19	17	22	22	20	21	20	21	21	22	23	22	22	24	23	23	25	23	27	25	23	27	25	25	26	28	27	29	28	29	30	30	32	33	34	0	1	2	1	3	3	3	5	3	4	5	4	5	4	5	6	5	3	5	19	5	17	9	17	11	10	29	21	13	26	30	21	28	22	32	26	28	9	8	25	26	33	27	26	44	11	19	30	27	28	23	41	24	30	16	42	55	39	40	32	0	10	54	62	35	60	66	24	45	62	35	23	40	40	48	8	30	30	63	77	82	80	18	0	75	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	2	3	4	6	1	3	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	3	1	1	2	2	1	2	4	2	2	1	3	1	3	3	1	2	2	3	1	2	1	7	2	1	2	1	1	5	3	2	3	7	2	2	6	8	3	5	4	1	1	1	8	1	2	1	1	1
10500	-631.058029946344050	-629.475605379086801	-1.582424567257207	0.000190443678634	0.000047214675531	0.247919363195409	0.472628955429651	1	2	5	5	7	7	8	7	10	8	9	8	10	10	9	13	10	12	12	13	15	10	13	14	13	14	11	14	15	14	18	16	16	17	19	15	15	15	14	18	18	17	18	17	17	16	19	19	19	18	18	19	21	20	19	22	22	19	20	21	21	19	22	22	22	24	23	22	24	25	24	25	24	23	26	26	27	26	27	28	29	27	30	30	32	31	32	34	0	1	1	2	3	1	3	2	12	4	1	3	4	8	10	14	4	15	11	5	4	5	15	15	6	15	5	16	22	13	36	25	27	13	34	13	27	7	5	26	15	13	36	18	21	22	19	41	20	38	46	51	23	27	20	58	54	25	32	13	0	41	49	31	35	41	52	50	63	66	25	65	48	35	58	63	72	32	73	76	75	71	82	0	62	0	0	0	1	1	3	1	1	3	1	4	1	2	5	1	2	2	1	2	2	2	2	3	5	2	2	2	2	2	2	1	2	2	1	1	4	4	1	2	2	3	5	2	7	4	2	3	1	4	2	1	3	2	1	1	4	5	3	2	1	4	2	5	1	1	1	4	1	3	2	1	1	1	5	2	2	2	4	3	1	6	2	1	1	1	1	1	7	1	1	1
11000	-594.514336068642365	-592.979298950608381	-1.535037118033994	0.000169223589210	0.000046103665827	0.272442311631267	0.471556136677869	0	2	5	6	6	7	8	10	10	9	9	8	11	11	11	13	11	12	13	13	14	12	10	15	12	14	13	14	14	13	18	15	16	18	20	16	16	16	15	19	16	19	18	17	18	16	18	17	20	18	19	19	20	20	18	23	21	19	18	20	20	20	21	22	22	24	24	23	23	24	24	26	25	24	26	26	26	27	29	27	29	29	30	30	31	30	32	33	0	1	2	1	3	1	3	7	7	5	3	5	4	9	11	13	6	1	11	22	22	8	10	28	5	4	13	30	30	8	19	25	5	25	43	23	27	15	25	20	17	48	36	26	19	25	19	24	59	24	41	22	52	4	24	55	50	59	38	52	0	8	40	60	52	21	54	26	16	64	43	66	67	43	68	68	40	75	63	67	75	78	48	0	75	0	0	0	1	1	1	4	1	3	2	1	1	1	2	1	3	1	1	1	4	6	2	1	1	1	1	1	3	3	1	1	1	2	2	1	5	3	1	3	2	3	1	2	3	1	1	1	2	2	2	1	2	3	2	3	1	9	1	2	1	1	1	1	1	6	1	1	2	5	2	5	4	1	3	1	1	3	2	1	4	1	5	1	3	1	5	1	3	1	1	1
11500	-636.943585626275194	-635.410239457777152	-1.533346168498013	0.000236071331375	0.000064547105887	0.273422043716215	0.572720453224170	1	3	3	5	7	7	8	9	10	7	9	8	11	10	10	13	12	11	12	14	13	13	13	14	13	13	11	15	13	15	17	16	16	17	17	15	15	14	16	17	17	19	17	16	15	15	18	18	19	18	19	19	20	20	19	22	21	18	21	21	21	20	19	23	22	23	24	23	25	24	24	26	24	24	27	27	25	26	28	26	30	29	30	29	31	32	33	34	0	1	1	3	4	4	3	4	4	4	10	2	5	8	11	8	11	11	5	26	1	10	15	7	8	15	8	13	18	22	29	16	11	38	23	23	16	18	27	18	28	34	20	17	29	26	28	30	26	44	36	26	24	58	48	32	28	39	48	35	0	26	38	40	45	34	53	22	65	57	39	32	56	53	55	67	67	60	39	52	76	69	71	0	75	0	0	0	1	1	1	1	1	2	2	3	2	1	1	2	2	1	1	2	2	1	2	1	7	2	1	4	3	2	1	2	1	1	2	2	4	1	2	1	1	2	4	3	1	2	1	2	1	1	2	1	3	2	2	2	3	1	1	3	2	1	1	2	1	2	2	3	2	3	1	4	1	1	3	6	1	1	3	1	1	2	4	3	2	1	2	1	1	1	1	1
12000	-586.100162405500782	-584.504616508192271	-1.595545897308528	0.000174252264916	0.000042164101777	0.241971613958197	0.566743585090766	0	2	6	6	5	8	9	8	8	8	9	9	9	9	9	13	11	10	13	13	15	12	13	12	12	13	13	15	15	13	18	15	17	17	19	15	16	15	16	15	17	18	17	17	17	17	17	19	16	17	18	19	20	19	19	22	19	20	21	20	20	21	22	23	22	23	24	23	22	22	24	26	25	24	26	27	25	25	29	27	30	27	29	29	31	31	33	33	0	1	2	2	2	1	8	5	3	3	5	3	3	5	10	9	14	14	5	14	26	6	11	10	18	15	10	25	13	13	29	22	40	27	41	24	38	8	17	17	27	28	24	26	37	40	19	20	28	29	29	31	51	20	34	31	38	21	49	32	0	32	29	33	35	42	70	70	61	55	39	71	69	55	54	66	70	54	66	63	75	66	64	0	78	0	0	0	1	1	2	2	1	4	1	2	1	1	2	2	1	3	1	1	1	1	5	2	2	2	2	2	1	2	3	2	3	2	1	1	2	2	1	2	1	4	1	1	1	1	2	2	1	1	2	5	1	1	2	1	1	2	1	2	2	2	3	2	1	3	3	3	2	3	1	1	1	2	3	1	2	2	3	2	1	3	2	2	3	2	3	1	2	1	1	1
12500	-567.251594243951672	-565.634219117598718	-1.617375126352900	0.000216242626598	0.000050326194406	0.232730221590424	0.478179694508867	1	2	5	6	6	7	8	10	9	8	7	9	10	9	10	13	12	11	10	14	14	14	13	15	14	12	11	13	14	15	17	17	16	18	19	15	15	16	14	18	17	18	18	17	17	16	18	18	19	18	17	20	20	19	19	22	20	21	19	20	21	20	21	23	20	24	24	22	25	25	24	27	26	22	26	27	27	26	27	28	29	27	29	30	31	31	32	33	0	1	2	2	3	1	2	5	3	5	5	5	5	3	10	14	8	19	5	16	17	17	10	20	8	13	6	26	28	17	29	36	16	22	31	11	16	21	17	21	24	33	10	23	36	20	19	20	30	21	36	44	51	33	41	33	42	48	34	54	0	50	55	74	21	40	60	24	68	48	24	29	40	55	70	30	58	21	56	77	75	48	54	0	83	0	0	0	1	1	1	3	1	3	3	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	3	1	3	1	1	1	1	1	1	5	2	1	1	4	2	2	3	1	1	2	1	1	3	1	2	1	1	1	1	1	1	3	3	2	3	1	3	5	6	4	3	1	4	3	7	3	1	3	4	5	1	1	1	1	1
13000	-609.200062274421384	-607.610534503659892	-1.589527770761483	0.000235938984851	0.000057724938212	0.244660450023098	0.604926695394800	-1	2	6	5	6	7	8	9	9	8	9	8	8	10	11	14	12	12	13	10	15	14	14	12	13	11	13	14	14	15	18	15	16	17	17	16	15	14	15	18	17	17	16	16	16	15	17	19	19	18	19	19	21	20	19	22	20	21	20	21	20	20	21	21	22	23	24	21	24	24	24	26	23	24	26	26	26	26	28	28	29	26	30	30	32	31	32	34	0	1	4	2	4	3	3	4	6	5	4	4	3	6	3	17	12	20	18	10	24	15	27	13	12	10	8	7	24	15	41	14	17	28	23	23	12	4	20	5	26	8	39	15	28	18	19	42	21	8	36	18	51	55	22	42	17	50	30	62	0	25	54	62	35	63	47	15	65	60	62	67	41	42	73	69	54	33	72	70	52	69	79	0	76	0	0	0	1	1	1	2	1	1	1	3	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	3	2	1	2	1	2	1	3	2	1	2	1	4	5	2	6	2	3	1	4	1	1	2	1	2	3	2	3	1	1	2	3	3	2	1	1	1	3	1	1	3	1	2	4	1	1	2	1	4	3	2	1	3	5	1	3	3	1	1	1	3	1	1	1
13500	-616.735493751379636	-615.146453459982467	-1.589040291397213	0.000196341960556	0.000048080436228	0.244881104843508	0.481269386381296	1	2	4	6	6	7	9	9	9	8	8	8	9	9	11	13	12	12	12	13	13	13	13	14	13	14	11	15	14	14	18	17	15	15	19	17	15	16	15	18	17	19	17	16	17	15	17	19	18	18	18	20	21	18	19	23	21	21	21	21	20	21	21	23	23	22	25	24	24	24	23	26	24	22	26	26	27	26	27	29	29	29	30	29	32	31	31	32	0	1	2	3	3	4	6	3	4	5	4	6	5	5	5	12	6	9	7	8	11	15	8	15	13	15	5	12	15	18	33	23	21	13	17	20	6	30	25	38	15	17	21	20	46	29	19	45	30	38	10	48	44	17	17	60	42	48	49	41	0	6	8	33	41	51	65	41	74	65	43	55	49	17	40	50	40	54	28	78	70	50	45	0	75	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	2	4	3	2	1	1	3	2	2	2	2	2	2	3	3	2	1	2	2	1	4	3	2	4	1	1	2	3	3	2	1	1	1	2	1	2	2	5	1	2	2	4	1	1	1	2	2	1	7	6	3	3	3	1	4	1	1	2	3	2	5	4	4	5	3	5	1	3	5	7	1	4	1	1	1
14000	-641.184176085330705	-639.600250194538148	-1.583925890792543	0.000155774172958	0.000038510902963	0.247222644369037	0.520267954281718	0	2	6	4	6	4	9	10	7	8	10	8	11	9	10	13	10	12	13	13	15	14	13	14	13	12	14	15	14	15	17	17	15	16	18	16	15	14	15	19	18	18	17	17	17	16	19	19	18	17	19	19	20	18	20	23	19	19	17	21	21	21	21	22	23	21	25	23	24	24	24	26	26	25	26	25	26	26	28	28	30	27	29	30	31	31	31	32	0	1	2	1	6	1	4	6	4	5	5	3	3	4	10	6	4	17	4	17	26	18	10	15	13	10	12	20	18	16	30	29	22	16	16	28	11	23	14	46	18	20	38	36	28	33	19	25	46	28	36	49	28	18	35	32	11	50	39	52	0	30	55	28	66	55	57	66	34	42	43	70	24	24	66	50	48	46	70	45	75	74	55	0	60	0	0	0	1	1	3	2	2	3	2	2	1	1	2	1	1	3	1	4	4	1	7	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	4	1	3	2	2	1	1	1	3	3	1	1	3	1	2	4	1	2	3	1	1	1	1	3	1	2	1	1	3	1	4	3	3	1	6	5	3	3	3	5	2	5	2	1	5	1	4	1	1	1
14500	-582.884061739584581	-581.338269564058237	-1.545792175526382	0.000184380563872	0.000049118640394	0.266398146109275	0.471652154455071	0	3	5	5	6	7	8	8	9	8	10	8	10	9	11	13	11	13	11	13	14	12	13	14	12	13	14	14	14	12	15	17	16	15	18	15	15	15	16	18	17	18	17	17	17	16	19	19	17	18	18	20	20	20	19	23	21	19	19	21	20	21	20	22	22	23	24	23	24	24	24	26	25	24	26	26	26	26	28	27	29	28	29	28	31	31	33	32	0	1	1	2	3	4	4	6	6	5	8	5	8	6	11	6	13	14	5	9	11	13	10	16	13	11	19	26	8	13	9	31	20	21	45	26	14	13	20	20	20	33	18	36	19	21	19	38	18	49	15	42	36	32	40	42	32	21	29	42	0	21	30	62	10	29	60	23	65	65	48	67	57	26	38	73	39	65	50	55	69	60	20	0	78	0	0	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	2	1	1	3	2	3	1	1	1	1	2	2	2	2	2	2	1	2	1	3	1	3	2	1	1	5	1	3	2	1	2	2	3	3	2	1	4	4	1	6	4	1	5	1	1	2	1	2	5	4	1	4	2	4	6	3	3	8	1	3	1	1	1
