step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
24500	-662.957265274998463	-669.812753225957863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635449104041222	1	2	3	3	2	5	3	3	5	4	5	6	6	6	6	10	7	6	9	7	10	9	10	9	10	9	9	9	10	12	9	8	13	10	11	11	10	10	12	11	13	13	11	13	12	12	11	12	12	12	12	13	11	13	12	13	14	13	14	15	13	13	14	15	14	14	16	14	14	14	16	15	20	15	15	16	16	17	16	17	17	18	18	19	18	17	19	17	18	20	16	20	20	20	20	23	22	20	22	22	22	19	19	20	21	21	22	22	23	23	23	27	26	0	1	1	5	1	2	5	1	3	8	2	6	6	7	1	6	4	10	15	11	12	17	14	13	31	18	18	17	17	40	17	20	35	15	28	18	4	13	37	19	55	35	19	46	13	28	26	38	26	38	32	13	0	49	20	30	9	47	39	37	43	40	19	52	30	24	36	53	39	56	60	51	61	69	21	75	34	60	70	42	44	67	50	64	77	70	32	71	51	81	63	81	89	87	57	59	90	44	105	92	93	81	77	51	93	102	93	98	104	98	106	109	90	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	3	2	1	1	1	1	2	1	2	1	1	1	1	2	1	3	3	2	1	2	1	1	1	1	3	3	1	1	1	1	2	3	1	1	3	1	4	2	1	1	1	1	2	1	1	2	3	2	1	1	1	2	3	1	4	1	3	1	1	2	2	1	2	2	1	1	6	1	4	1	1	1	1	1	3	4	1	5	1	1	2	1	1	3	1	2	1	1	2	2	2	2	3
25000	-704.824759314657058	-711.680247265616458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655039053002987	0	3	2	2	4	4	3	3	4	4	5	6	7	6	4	10	8	6	8	7	9	10	7	8	9	10	8	10	10	11	9	8	13	10	8	10	11	10	11	12	13	12	12	14	12	10	12	13	10	12	13	12	12	13	13	13	13	13	14	15	14	13	14	15	11	15	15	15	15	16	15	16	19	15	16	14	15	17	17	17	17	17	19	17	17	19	19	19	18	18	19	20	20	20	21	21	21	20	21	23	21	20	21	20	22	22	21	20	22	23	23	26	25	0	3	1	1	3	4	4	3	4	8	1	8	6	7	4	19	9	8	12	10	19	15	15	6	14	20	18	32	21	16	23	18	28	13	9	18	35	13	36	26	30	22	32	28	46	21	49	30	11	28	39	13	0	27	30	30	31	47	51	51	13	21	22	33	4	38	37	53	27	62	37	62	77	10	22	45	62	60	64	44	64	69	80	64	40	68	63	80	72	33	77	90	40	75	49	91	81	33	93	97	79	68	62	82	93	98	90	90	93	96	90	101	107	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	3	3	3	1	2	3	1	3	4	2	3	1	1	5	3	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	2	3	5	2	2	4	1	1	2	2	3	1	1	1	1	1	1	1	3	2	2
25500	-730.337265309495137	-737.192753260454538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508601558483321	0	2	2	2	5	5	4	3	6	4	6	6	7	4	7	10	7	5	9	7	9	6	10	10	8	10	9	10	10	13	9	8	14	10	9	10	11	11	12	11	14	12	10	14	12	11	13	12	12	12	13	11	13	14	13	13	13	11	14	13	13	15	14	16	11	14	13	16	16	16	16	16	20	15	15	16	16	16	16	18	18	16	18	18	18	19	19	16	17	19	18	20	19	20	20	23	22	20	22	22	21	21	21	21	22	23	21	21	22	24	24	26	25	0	1	1	1	7	2	2	1	4	2	3	2	6	8	12	6	1	4	6	8	20	14	32	13	10	10	10	13	25	40	3	9	46	13	20	17	26	13	37	29	65	28	9	61	46	34	18	20	29	34	5	13	0	39	17	16	4	17	39	26	49	56	49	33	25	50	39	53	17	30	60	61	80	54	29	59	37	16	55	46	44	55	46	64	72	76	75	45	77	64	20	81	72	75	30	54	98	81	83	92	93	60	93	54	73	81	95	90	101	87	100	109	106	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	4	1	4	2	1	1	1	2	3	4	4	2	1	1	3	1	3	2	1	1	1	2	1	1	2	1	3	1	1	1	4	3	1	1	5	3	1	2	4	2	5	2	2	2	1	1	2	1	3	1	1	2	4	2	2	2	2	1	1	1	2	3	1	4	2	1	4	1	1	2	3	1	1	2	7	1	1	2	3	5	1	1	3	1	1	4	2	2	2	4	1	1	1	3	1	2	1
26000	-685.583889332856529	-692.439377283815929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586826331738377	0	4	2	1	3	4	4	3	6	5	5	6	6	6	6	7	8	6	7	8	9	9	9	9	10	8	10	9	11	12	10	9	13	9	10	10	10	11	12	10	13	11	11	14	10	11	13	12	13	10	13	12	12	14	13	12	14	12	14	13	14	14	14	13	14	13	15	14	15	15	16	16	19	16	15	15	16	16	15	17	17	17	18	18	17	16	17	19	17	20	18	20	20	18	20	22	20	18	21	19	20	21	21	20	20	22	19	22	22	24	24	26	23	0	5	1	1	1	4	8	1	5	4	5	6	5	7	5	12	11	2	9	15	20	14	14	13	15	18	26	13	17	43	2	14	46	13	18	26	26	13	18	34	30	24	3	64	34	45	26	20	52	34	27	38	0	27	19	5	31	35	47	27	48	40	21	40	30	20	39	53	43	48	35	39	70	57	29	43	76	68	31	79	44	67	45	64	76	61	79	44	47	64	66	81	37	14	91	54	98	81	93	91	60	81	71	60	67	98	25	97	51	95	106	109	90	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	4	1	1	1	5	1	1	1	2	2	1	1	3	1	1	2	3	5	2	1	1	2	1	3	3	2	1	2	2	1	1	2	3	2	3	1	1	2	1	1	2	1	2	1	4	3	1	1	1	2	2	3	2	2	4	7	1	4	1	1	1	1	3	2	3	3	3	2	4	1	3	2	1	2	1
26500	-667.651674645231765	-674.507162596191165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572041702195695	0	3	3	2	5	4	4	4	6	5	6	6	6	6	6	10	7	6	9	7	10	9	9	9	10	8	9	8	8	11	10	9	11	10	11	11	10	10	11	11	13	12	10	14	12	12	12	12	12	12	14	12	12	14	14	13	12	12	15	12	13	14	14	15	13	15	16	16	14	14	15	17	20	14	16	15	14	16	16	16	17	16	19	18	17	17	20	19	18	19	18	20	19	18	19	22	19	19	21	21	22	20	22	21	22	21	21	21	21	23	24	24	25	0	4	4	1	3	3	4	1	1	4	8	6	6	4	6	12	10	10	29	5	6	5	29	13	10	18	18	13	7	3	20	13	34	13	16	26	15	13	37	22	30	26	9	33	33	34	35	17	34	34	60	25	0	60	48	30	9	37	51	17	45	45	14	44	30	50	37	53	39	48	60	60	45	37	49	70	47	74	42	13	44	36	33	44	67	58	40	82	67	62	82	97	60	75	67	74	64	81	93	98	99	91	93	93	102	46	53	98	67	89	100	109	97	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	3	1	1	1	2	3	2	1	2	2	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	1	3	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	1	1	2	3	2	2	1	2	3	4	2	2	1	1	1	2	6	1	2	4	2	1	2	5	1	1	3	1	1	5	1	1	4	3	1	1	1	1	1	2	1	1	4	6	2	3	3	2	1	3
27000	-706.674888218811361	-713.530376169770761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532676444539828	-2	4	3	2	5	5	4	4	5	5	5	3	6	5	7	11	7	6	8	7	8	9	8	7	8	10	9	9	10	11	10	9	12	9	9	10	11	11	11	11	13	13	11	13	12	12	12	13	11	12	13	12	12	13	12	14	13	14	13	14	15	14	15	14	13	11	16	15	15	15	15	16	19	15	14	16	14	16	17	18	18	17	18	19	17	19	20	19	16	19	18	19	20	19	21	22	21	20	21	23	21	19	21	19	22	22	21	20	22	24	22	26	26	0	12	1	1	3	3	4	1	3	3	4	4	8	7	8	35	6	8	5	9	17	4	7	8	5	17	19	13	5	17	3	19	32	2	8	8	23	34	21	35	30	16	9	46	34	35	27	5	35	34	35	38	0	18	8	41	31	47	39	39	16	46	29	46	25	24	54	53	35	41	77	69	46	51	40	71	25	58	70	33	44	63	45	64	72	78	75	42	15	83	44	64	51	47	60	54	98	92	67	111	104	91	69	89	93	92	48	90	93	97	92	109	92	1	1	2	2	1	1	1	4	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	1	1	1	2	3	2	3	1	2	2	2	3	2	1	2	1	1	1	3	1	2	2	1	4	1	2	2	1	1	4	4	1	2	2	2	1	2	1	2	1	3	2	2	2	2	1	1	1	5	1	1	1	3	1	1	2	3	2	3	3	1	2	4	2	5	1	2	4	4	3	4	4	1	1	5	1	1	1	3	2	1	2	3	1	1	2	1	2	4
27500	-706.122371658194879	-712.977859609154279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549712852354591	0	3	2	2	4	4	3	3	5	3	5	4	6	7	4	11	8	7	8	7	8	9	9	8	7	9	8	9	11	9	9	10	13	10	10	9	10	10	12	11	13	13	12	14	10	12	11	13	12	12	13	12	12	14	13	12	13	13	15	13	15	15	14	16	14	15	15	15	14	15	15	16	20	16	16	15	16	16	15	17	17	18	18	18	16	19	20	18	17	20	18	20	20	19	18	22	22	20	21	23	22	19	21	20	20	21	20	22	22	23	23	26	26	0	4	1	1	1	4	4	1	3	4	15	4	6	2	7	19	9	5	13	3	25	7	21	13	3	18	18	13	23	21	5	24	43	24	22	18	18	13	37	27	30	23	11	45	24	24	26	30	20	24	26	34	0	26	30	21	4	5	60	25	60	54	29	44	48	34	37	53	40	55	51	39	95	32	22	24	51	24	51	45	44	57	44	64	79	62	75	78	69	46	6	64	26	75	56	69	64	64	95	81	102	88	91	79	71	98	66	81	69	94	81	101	97	1	1	1	2	2	1	1	3	2	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	3	2	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	2	3	2	2	2	1	2	2	2	2	1	1	2	2	2	6	4	1	2	1	1	2	1	1	3	2	2	2	1	1	2	1	2	3	3	1	4	1	3	1	2	2	1	1	2	2	1	2	3	7	2	4	1	2	3	2	2	2	4	2	1	1	3	2	1	2	2	6	2	3	2	2
28000	-764.434903453216066	-771.290391404175466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596496683899180	0	4	3	2	3	5	3	4	6	5	4	5	7	7	6	9	7	6	9	8	9	9	9	7	9	10	8	9	11	9	11	8	13	11	11	9	11	10	10	12	14	12	12	14	12	12	12	11	12	12	13	11	13	13	14	11	12	14	15	14	15	13	12	15	14	15	15	16	15	15	15	16	20	16	16	16	16	16	16	16	17	18	17	16	17	19	20	17	16	18	19	20	19	16	21	21	21	19	20	22	21	20	22	20	22	21	22	21	21	24	23	25	25	0	3	1	1	1	8	4	5	4	8	5	3	5	7	6	2	6	10	10	24	6	7	14	15	12	18	18	13	17	5	20	10	46	24	32	18	25	24	18	6	56	25	19	45	24	21	39	30	28	24	37	13	0	37	56	16	17	47	4	51	63	45	32	44	25	34	51	53	25	55	26	60	67	54	29	58	67	53	47	33	64	74	46	28	37	80	94	55	59	61	70	82	77	20	33	69	98	90	59	92	37	83	39	85	85	81	108	90	85	94	92	101	90	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	1	2	3	2	1	1	2	2	1	1	2	3	3	2	2	2	1	4	2	1	1	2	3	1	2	1	1	2	1	3	1	5	1	2	1	2	1	1	2	1	2	3	1	2	1	2	2	3	1	1	1	2	2	1	1	3	2	3	1	2	2	1	1	2	1	2	2	4	4	1	1	3	1	6	2	7	2	3	2	1	1	2	5	1	1	3
28500	-705.156858703071521	-712.012346654030921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567366647783518	0	4	4	2	2	4	4	3	6	5	5	4	7	5	6	10	6	7	8	7	8	8	9	9	8	9	10	10	10	13	10	10	13	9	10	11	9	11	11	11	13	12	11	14	12	11	12	12	12	12	13	12	13	15	13	10	14	13	15	14	15	14	13	12	12	14	15	16	16	15	15	15	19	13	16	15	17	16	15	16	17	16	17	17	17	18	19	17	18	20	18	20	20	20	20	20	21	18	22	22	20	20	21	20	22	22	20	22	22	25	24	26	25	0	4	1	1	1	4	5	5	3	4	3	4	6	7	2	20	2	10	2	3	9	14	7	13	9	18	17	24	19	56	3	13	46	17	21	37	18	34	17	26	56	29	15	64	46	11	39	35	39	34	35	13	0	39	12	15	9	37	26	49	33	40	2	2	19	34	37	53	35	30	26	74	83	37	29	63	72	55	65	24	80	62	45	17	72	45	75	69	72	98	68	81	76	87	85	39	98	81	101	92	88	81	67	91	101	98	70	97	59	73	100	109	98	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	4	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	3	1	2	1	2	4	2	4	2	3	1	1	1	2	3	2	2	3	2	3	1	2	1	1	2	3	1	1	1	1	3	1	1	3	4	1	2	2	1	2	1	1	2	2	1	1	4	2	1	2	1	1	2	2	1	1	3	2	1	4	3	1	2	3
29000	-640.687017505911854	-647.542505456871254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622478011411715	0	3	2	1	4	5	4	3	5	4	5	6	6	6	7	10	7	6	8	7	7	9	9	9	9	8	8	9	9	11	8	9	14	11	10	10	11	10	11	12	14	12	11	13	11	11	13	13	11	12	13	12	12	14	14	12	14	13	13	15	13	14	13	15	13	14	14	15	15	16	15	16	19	16	16	15	16	16	16	16	18	17	17	18	18	17	19	18	18	19	19	20	20	20	20	22	22	19	19	22	18	20	21	20	21	23	21	21	22	24	24	26	25	0	4	1	1	3	10	3	4	3	4	8	6	6	7	1	21	8	10	17	2	9	19	14	13	17	18	15	21	15	38	20	17	38	13	20	27	20	15	35	16	6	24	31	50	38	13	39	30	27	24	39	24	0	27	30	20	35	25	18	67	6	56	29	44	56	42	51	53	54	30	59	39	80	26	32	35	51	57	55	33	64	46	50	64	72	79	82	70	74	33	54	81	41	87	82	58	98	64	51	81	51	79	72	101	93	90	94	90	67	96	100	109	90	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	4	1	2	1	1	3	1	1	1	2	1	2	1	3	2	3	2	2	4	1	4	1	2	1	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	1	2	2	3	1	2	1	1	1	1	3	2	1	2	1	1	5	2	1	2	2	2	2	2	1	1	2	1	1	4	1	1	2	3
29500	-624.162700126519667	-631.018188077479067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586840221290133	0	3	2	3	4	4	4	3	5	4	5	6	5	6	4	11	7	6	7	8	7	8	8	9	8	8	9	9	10	12	9	8	13	10	11	11	11	10	12	11	14	13	11	14	11	12	13	11	12	11	13	11	12	13	13	10	12	13	14	14	14	14	14	16	13	14	15	15	15	15	14	16	20	16	14	15	16	14	14	17	18	17	19	17	17	18	18	16	17	20	18	20	17	19	18	21	22	19	21	22	21	18	21	19	21	22	21	21	23	25	24	27	24	0	1	1	3	2	8	8	3	2	4	8	15	15	7	4	6	18	15	15	19	15	5	7	13	14	18	18	13	22	56	9	21	45	24	23	26	27	13	40	29	30	43	31	45	38	38	26	56	45	34	19	34	0	37	38	5	2	36	39	39	24	30	21	44	48	34	37	30	54	30	37	51	85	69	21	30	79	40	54	44	64	30	46	64	72	78	40	44	67	81	41	44	37	87	65	36	102	81	93	92	93	82	104	67	104	90	91	98	101	107	100	109	92	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	2	2	2	1	2	1	3	1	2	2	1	2	1	1	2	1	3	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	4	1	1	1	2	1	4	1	1	2	2	2	1	1	1	1	2	1	3	2	1	1	1	2	1	2	3	1	1	1	4	1	1	1	2	4	2	1	2	4	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2
30000	-651.362642411532079	-658.218130362491479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620630525111912	0	3	2	2	3	4	4	4	6	5	5	5	6	7	6	11	6	7	9	8	9	9	9	9	10	9	10	10	11	13	10	9	14	11	11	9	10	11	12	10	12	13	11	13	12	12	12	12	10	12	13	11	12	15	14	11	12	14	13	14	14	14	14	14	14	15	16	16	15	14	16	15	18	15	14	15	16	16	15	17	18	18	18	18	17	16	18	18	17	18	18	19	19	20	20	20	21	19	21	23	21	21	21	21	22	23	22	22	23	24	23	26	25	0	4	1	1	4	2	4	3	3	2	2	6	6	7	4	6	8	10	20	14	18	14	7	13	23	18	26	13	25	56	17	17	46	13	40	2	26	24	40	21	2	29	31	45	24	31	20	32	9	49	37	24	0	26	56	24	32	37	21	32	30	45	17	44	48	52	35	53	39	31	60	39	80	40	42	64	21	76	41	46	64	62	66	64	77	72	75	37	74	24	54	64	54	42	91	74	98	81	93	81	93	94	93	60	93	81	63	98	93	105	78	110	106	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	3	1	4	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	3	1	1	2	2	2	2	1	1	5	1	1	2	2	2	1	2	1	1	1	3	1	1	4	1	1	2	1	2	1	2	1	1	3	3	1	4	2	4	1	2	1	3	2	1	1	2	1	1	1	2	1	4	4	1	1	1	4	1	1
30500	-642.890954936975049	-649.746442887934450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624747914385733	1	2	4	3	3	5	4	3	5	4	4	6	6	7	5	10	7	7	9	7	9	8	9	8	9	8	9	9	10	12	9	9	12	10	9	10	9	10	11	11	14	12	11	13	11	11	11	12	13	12	14	12	13	13	12	12	13	12	14	13	14	14	11	15	13	13	15	16	15	16	14	16	17	15	15	14	16	16	15	17	17	16	19	18	18	18	20	18	17	18	18	18	20	19	20	20	21	20	22	22	21	18	22	20	22	22	21	20	23	24	22	25	26	0	1	1	1	1	4	4	1	4	5	4	6	6	4	1	15	15	10	14	9	18	7	14	13	24	5	18	24	14	12	9	3	28	24	20	27	18	24	21	37	65	46	19	33	13	13	37	16	30	24	60	38	0	39	16	6	17	47	26	47	66	42	29	44	4	24	40	53	54	48	60	67	61	26	16	52	51	76	58	64	44	59	42	64	47	78	94	89	79	44	62	62	85	40	80	69	108	92	93	64	85	82	93	85	93	64	92	73	102	72	98	93	92	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	5	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	3	4	1	3	1	1	1	1	2	4	2	2	1	1	2	1	1	2	4	2	1	1	1	1	1	2	1	3	2	3	1	1	1	1	3	2	2	1	4	2	3	1	1	1	3	2	1	1	1	2	3	2	1	2	3	1	3	3
31000	-733.083428808334020	-739.938916759293420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587540063011511	1	2	4	3	4	5	3	2	6	4	4	4	6	7	7	9	8	5	7	6	9	10	9	9	10	9	8	9	9	12	10	10	13	9	11	11	11	10	11	11	13	12	11	13	12	12	12	12	13	12	14	13	12	13	14	14	13	14	13	15	14	14	14	15	12	14	15	15	15	16	15	16	19	14	13	15	15	16	16	18	17	16	16	17	16	19	20	17	18	19	18	20	20	19	21	22	21	20	19	19	21	21	22	19	20	22	21	20	22	25	22	25	24	0	1	1	1	4	4	8	1	11	8	2	2	4	7	3	5	11	2	18	4	10	5	14	13	29	15	18	13	6	6	17	26	35	4	20	21	26	19	19	4	40	23	9	32	34	34	37	14	47	38	54	38	0	39	48	16	43	47	39	51	32	46	29	33	16	50	54	53	54	65	37	74	84	26	22	40	40	36	51	33	76	48	52	64	51	81	94	85	77	81	69	44	79	75	60	22	81	62	78	46	79	61	105	88	85	28	99	81	88	101	108	109	98	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	2	1	1	2	4	1	1	1	1	1	2	1	3	2	1	1	3	3	1	1	1	2	4	1	2	3	2	2	1	1	4	1	1	1	2	1	1	2	3	1	1	1	1	2	1	4	1	2	1	1	2	1	1	1	1	1	3	1	3	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	4	2	4	3	6	2	3	2	3	2	3	1	1	2	3	1	3	4	2	1	1	2
31500	-685.791867950971550	-692.647355901930950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583276515270581	0	1	3	3	4	4	4	2	5	4	5	5	6	6	6	10	7	6	8	7	9	8	8	8	9	9	9	9	11	13	10	9	14	10	11	11	10	10	11	12	13	10	12	13	12	12	12	11	13	12	14	12	13	15	12	12	12	13	14	13	12	14	15	15	13	13	14	16	15	15	15	17	20	15	15	15	16	16	16	16	17	17	18	18	16	18	20	18	17	20	19	20	20	18	20	23	21	19	21	22	22	21	22	20	19	22	21	21	21	24	23	27	24	0	1	2	1	8	4	4	1	4	8	3	4	5	7	5	19	13	4	14	4	20	14	15	13	20	10	18	24	25	56	9	14	45	13	38	37	18	24	37	22	42	21	42	34	21	34	42	19	39	17	37	34	0	47	19	48	21	26	27	39	26	61	22	44	55	13	60	53	47	41	60	37	91	27	29	49	67	39	51	33	64	78	78	64	27	62	94	57	51	64	79	78	74	63	85	74	49	81	105	92	105	68	99	105	72	90	80	92	51	103	92	109	73	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	2	1	2	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	3	2	1	1	1	5	1	1	3	1	1	2	1	1	4	1	2	3	1	1	2	1	1	1	1	1	2	5	2	2	3	2	4	1	2	3	1	1	4	3	1	1	1	2	2	1	1	1	1	1	1	3	1	2	2	2
32000	-708.399410952126345	-715.254898903085746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496301151658613	0	3	3	1	5	5	3	3	6	5	5	5	6	6	6	10	7	7	8	8	10	8	9	10	10	10	10	10	11	11	10	9	13	11	11	11	11	9	11	10	13	13	11	14	11	12	11	12	12	12	13	11	13	14	14	13	13	13	14	13	15	14	15	15	13	13	16	14	16	15	13	16	19	16	15	15	17	17	16	17	17	16	18	18	18	17	19	18	17	19	17	19	20	18	19	23	18	19	21	19	20	18	22	19	21	23	21	20	20	23	23	27	25	0	4	1	1	2	2	4	1	3	2	8	2	5	7	11	17	5	15	15	14	20	7	14	38	3	17	19	32	17	17	9	8	46	24	32	27	26	13	26	20	25	35	31	19	5	45	26	16	29	34	37	38	0	26	56	19	9	37	27	37	24	21	23	45	30	52	36	53	39	30	26	32	48	39	40	62	72	62	66	66	64	61	46	64	51	46	94	71	60	64	52	66	69	22	74	78	44	81	104	62	88	49	109	89	69	100	95	90	67	80	91	42	90	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	3	5	1	2	2	2	2	4	1	1	2	2	1	2	2	1	2	3	2	4	1	1	1	1	3	1	1	2	1	2	3	1	2	3	2	3	3	1	4	1	3	2	1	1	5	2	4	2	1	4	3	1	1	1	3	3	8	2
