step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-482.399104966343543	-480.935618295428299	-1.463486670915263	0.000014988536896	0.000015046928631	1.003895759452837	0.664984421290137	-1	2	5	3	3	6	5	7	7	7	7	7	7	9	10	10	9	9	10	8	10	10	13	9	11	10	13	11	12	11	12	12	12	12	11	11	13	13	14	14	15	14	14	14	14	14	15	14	14	15	14	13	13	16	16	14	16	15	16	14	16	17	17	17	18	19	19	19	19	20	21	21	21	22	21	21	21	22	22	24	23	24	26	26	27	0	1	2	2	2	4	5	4	5	5	6	5	6	6	12	24	8	0	9	10	11	13	15	9	18	18	17	17	18	20	21	25	17	9	16	17	30	35	18	53	30	34	16	27	33	33	34	19	16	37	38	25	30	16	39	53	49	37	51	38	39	57	58	45	54	63	63	58	63	63	64	64	69	70	69	69	63	71	68	70	75	74	82	70	82	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	3	1	2	2	1	1	1	4	2
5500	-476.231098908337174	-474.803657852940830	-1.427441055396339	0.000025800992266	0.000009315456756	0.361050329379255	0.664662078786314	0	2	4	4	4	6	5	6	7	7	6	9	7	9	9	10	10	8	11	9	10	9	12	9	10	10	12	12	11	11	11	12	11	13	11	12	12	13	12	15	14	14	15	14	14	15	15	13	15	16	13	13	13	17	16	15	16	14	14	15	17	17	17	17	19	19	19	19	19	22	21	20	20	22	20	21	21	22	21	23	24	24	26	25	27	0	1	2	2	2	4	5	4	5	5	4	10	6	6	7	24	8	0	9	10	11	13	15	9	18	18	17	17	18	20	21	25	17	19	16	17	20	19	18	53	20	34	38	28	36	33	16	16	35	37	16	18	20	60	39	53	49	37	51	35	55	49	58	45	54	63	63	58	63	63	64	64	63	68	69	69	69	72	68	76	75	58	80	80	74	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	2	2	1	2	3	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	1	3	2	2	2	2	1	2	2	1	1	1	2	5	2	1	3
6000	-466.310292692021449	-464.617944561541492	-1.692348130479965	0.000071987369345	0.000014822642285	0.205906152972863	0.654607076669365	0	2	4	4	4	6	5	7	7	7	8	7	8	8	9	9	9	8	10	10	11	7	12	10	9	10	10	11	12	11	11	11	11	12	12	12	13	13	14	14	15	13	15	15	14	15	16	14	15	15	13	14	14	16	15	13	17	16	15	15	17	18	18	18	18	18	18	19	18	22	21	20	20	21	22	21	20	23	23	22	22	23	25	25	27	0	1	2	2	2	4	5	4	5	5	4	5	22	6	12	10	8	0	9	12	11	3	15	16	18	18	17	17	18	12	11	25	17	19	10	28	30	5	32	56	38	35	38	28	33	33	42	10	34	37	35	29	30	42	26	30	49	37	51	35	55	57	58	45	60	58	58	58	58	58	64	45	69	58	74	58	69	72	74	58	58	67	74	70	84	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	3	2	1	1	1	2	1	2	5	2	1	1	1	1	1	1	2	2	3	1	1	1	1	2	2	3	2	1	1	2	1	1	1	2	2	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	3	3	2	3	1	1
6500	-481.466947218296923	-479.104430712126884	-2.362516506170021	0.000124378621116	0.000012080289417	0.097125127359224	0.623106102342694	1	2	5	4	4	6	5	8	7	6	8	8	8	7	10	10	9	8	11	9	10	10	13	9	10	11	13	10	11	12	11	12	11	15	12	12	12	14	14	12	14	12	14	14	14	14	15	12	14	14	13	13	13	16	17	15	15	15	15	14	15	17	18	17	18	16	19	19	19	19	22	20	21	21	19	21	19	23	23	23	23	23	25	25	27	0	1	2	2	2	4	5	6	5	3	4	9	6	6	9	24	8	0	24	3	4	13	9	12	18	18	31	17	18	12	6	26	17	16	19	17	12	35	18	20	30	16	16	36	33	33	42	16	42	30	19	26	20	24	61	40	11	53	19	35	39	57	58	45	60	37	63	58	63	58	64	64	68	58	58	69	58	64	74	73	69	66	80	80	80	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	4	1	2	2	1	1	2	2	3	2	1	2	1	2	3	2	1	2	2	1	2	3	1	1	2	4	1	1	2
7000	-470.646275446035759	-468.338877299130729	-2.307398146905031	0.000131044594847	0.000013371805984	0.102040118477758	0.677941886403603	1	3	4	5	5	6	6	7	7	7	9	9	8	8	10	10	9	9	10	10	11	10	13	9	12	10	12	10	12	11	12	11	11	14	11	13	12	14	13	14	15	13	15	14	14	13	15	12	14	15	15	13	14	17	17	14	16	16	16	15	16	17	18	17	18	17	19	19	19	22	22	20	21	21	21	21	18	22	21	21	22	23	26	24	27	0	1	2	2	2	4	5	4	5	5	8	9	6	6	12	9	8	0	24	12	17	14	30	9	32	18	28	17	18	5	21	18	28	16	16	17	12	24	29	20	30	16	42	36	17	17	30	19	35	37	35	32	37	34	29	5	38	50	38	30	29	42	58	45	47	37	58	58	66	66	64	64	66	63	69	69	50	72	68	63	75	66	80	69	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	1	1	1	2	4	1	1	1	1	2	2	2	1	2	2	2	2	1	3	2	2	2	2	1	1	2	1	1	2	1	2	2	4	2
7500	-480.397810527854631	-477.719547114080001	-2.678263413774623	0.000107950070906	0.000008086017289	0.074905159593491	0.629656134819920	0	2	3	4	5	5	6	7	7	7	8	8	8	9	10	10	9	9	11	10	11	10	12	10	12	11	12	11	12	11	11	11	11	15	12	12	13	13	12	14	14	13	14	14	15	14	15	14	15	14	14	13	15	15	14	13	15	17	15	15	17	17	17	17	17	19	19	19	18	22	21	21	21	21	21	22	20	22	21	24	23	22	25	26	28	0	1	2	2	3	4	5	4	5	5	4	10	5	13	7	9	8	0	9	7	8	13	21	9	32	18	17	17	18	12	11	18	17	42	24	28	5	20	18	16	20	9	24	8	28	33	5	16	38	30	30	29	40	37	39	20	16	50	35	38	55	57	30	45	60	58	37	58	63	68	64	46	68	69	69	69	69	64	67	67	75	74	74	76	75	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	5	2	1	2	2	2	2	3	2	2	3	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1	4	1	1	1	2	1	1	2	2	4	1	2	1	2	2	2	1	4	1	1	2	2	3
8000	-482.942957028362855	-481.085140363042058	-1.857816665320807	0.000113089387080	0.000018531157716	0.163862924671160	0.618401209090455	1	2	4	3	6	5	5	7	8	7	8	8	7	8	10	10	10	10	10	9	11	9	12	10	11	11	9	11	12	11	12	12	11	14	11	12	12	13	13	14	13	13	13	14	13	14	15	13	13	16	13	14	14	16	16	14	16	17	16	15	14	14	17	17	18	19	20	18	18	21	21	21	20	21	20	21	21	23	23	23	23	23	25	25	28	0	1	2	2	7	4	3	4	7	3	4	7	6	6	7	10	27	0	12	10	6	13	12	10	18	18	8	27	18	20	11	25	27	35	24	27	2	35	18	30	5	24	35	28	33	33	42	16	16	40	16	18	20	53	39	37	38	37	49	16	29	49	12	45	51	58	37	58	58	68	64	45	68	68	68	69	63	71	67	68	75	68	80	67	75	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	3	1	1	2	1	2	2	1	2	1	2	2	3	1	1	1	3	2	2	2	1	1	5	2	2	1	2	1	1	2	2	3	1	2	1	1	2	1	2	2	2	2	1	3	4
8500	-476.811377496842397	-474.360264300723031	-2.451113196119385	0.000106556863660	0.000009586327989	0.089964434570934	0.570551685524329	0	3	2	5	3	6	5	6	8	7	9	8	8	7	10	10	8	9	10	9	9	10	11	9	11	11	11	11	10	11	11	12	11	14	11	12	11	14	13	14	14	13	15	13	14	14	15	12	15	14	13	13	13	16	15	15	15	16	16	16	17	16	17	17	17	17	19	19	19	21	21	20	19	20	21	21	19	22	23	21	23	23	24	26	28	0	3	1	3	3	3	5	4	5	5	4	5	4	6	7	5	8	0	24	10	4	21	7	10	18	18	8	17	18	20	11	29	17	42	15	27	12	35	29	53	53	24	16	28	28	33	19	10	51	37	24	25	16	38	29	42	9	50	38	42	25	57	42	45	60	37	63	58	63	58	64	64	63	58	63	69	63	71	75	58	80	75	70	79	75	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	4	1	1	1	1	2	1	3	1	1	1	3	2	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	2	2	1	2	1	2	2	1	2	1	2	1	3	1	1	2	3	1	3	2	1	3	2	2	1	2	2	1	1	2	3	1	1	1	1	2	1	1	1	2	3
9000	-463.806421039847976	-461.222518454580779	-2.583902585267197	0.000116501400319	0.000009396951325	0.080659556878163	0.570215268204212	0	2	4	5	5	6	6	8	8	8	7	6	8	8	11	9	9	9	10	9	10	9	12	10	11	10	12	11	11	12	12	12	11	13	12	13	13	14	14	13	14	13	14	12	14	13	15	13	14	16	14	13	15	17	15	14	17	16	15	16	16	17	17	17	17	18	20	18	19	21	20	21	20	21	21	21	20	23	23	23	24	23	26	26	27	0	1	1	2	2	4	5	4	12	12	4	3	6	6	20	9	4	0	9	5	11	4	7	9	18	18	8	4	18	20	11	25	17	9	24	17	20	34	29	10	37	35	20	17	27	33	24	35	35	20	42	29	10	43	29	30	47	20	24	24	39	43	30	45	60	58	50	63	63	68	64	64	63	63	63	67	58	71	74	69	75	68	74	82	66	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	4	1	1	1	2	3	1	1	2	1	1	2	1	2	3	1	2	3	1	1	3	2	1	1	2	1	1	3	1	1	4	1	2	1	1	3	2	3	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	4
9500	-490.837270853982545	-488.742991246330462	-2.094279607652064	0.000120919469090	0.000015160323900	0.125375375979389	0.621455963458966	0	2	4	4	5	6	6	6	8	6	7	8	8	7	11	9	9	7	9	9	10	9	12	10	10	11	12	11	11	10	10	11	12	14	13	13	12	14	12	14	14	12	14	15	13	14	15	14	14	15	14	13	15	16	16	14	15	17	13	15	16	17	18	16	18	18	20	18	19	21	22	19	20	21	21	22	20	21	22	23	24	22	24	24	27	0	1	2	2	2	4	2	4	10	5	4	5	6	6	20	10	8	0	5	5	11	13	15	16	18	18	8	17	18	10	11	25	28	42	24	17	9	37	18	30	21	16	35	36	27	33	42	24	37	51	16	26	20	38	39	30	24	50	30	24	26	47	37	45	60	58	58	58	63	68	64	64	66	63	69	58	63	64	68	66	67	68	58	69	76	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	3	1	2	2	2	1	1	1	1	3	3	1	2	2	2	1	1	2	1	1	2	2	1	1	3	1	2	1	2	2	2	1	2	3	1	1	3	2	1	1	2	1	1	2	3	2	1	2	1	2	1	2	2	3	3	2	5	3	3
10000	-495.243536294997568	-493.385630343720379	-1.857905951277203	0.000126133879839	0.000020666352919	0.163844582801502	0.606736568608272	1	2	4	4	5	6	5	8	8	6	6	8	8	7	10	9	10	8	11	7	11	9	12	6	11	10	13	10	10	11	11	11	11	12	13	12	12	14	13	14	15	13	14	15	14	15	15	13	14	16	14	13	15	15	15	14	16	15	15	14	17	17	18	17	17	16	19	18	18	21	22	21	19	20	20	21	20	22	22	24	24	21	24	25	27	0	1	2	2	3	4	3	4	5	1	4	20	6	6	10	10	4	0	24	5	12	13	5	5	29	18	28	8	18	9	10	29	28	16	9	28	30	42	18	37	35	16	9	28	33	27	48	9	19	37	42	29	42	19	52	20	35	42	51	34	52	48	66	45	54	58	58	58	58	74	64	64	69	68	69	69	63	64	76	70	75	50	70	76	70	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	4	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	2	1	1	2	3	3	1	1	1	3	1	2	1	2	1	3	1	3	1	1	1	1	3	2	2	2	1	1	2	1	1	1	3	2	1	1	1	2	1	2	1	2	1	3	2	2	3
10500	-541.080249442842501	-539.104241707155779	-1.976007735686767	0.000168223601636	0.000023957442646	0.142414277267133	0.661622684487184	0	3	4	3	5	5	5	8	7	8	7	9	6	8	10	9	9	9	9	7	9	9	13	10	12	11	12	11	11	11	11	11	11	13	12	12	12	15	13	14	14	14	14	14	14	13	16	13	14	15	15	13	14	16	15	14	16	16	15	13	18	17	17	17	17	18	19	17	18	20	19	18	19	22	22	21	20	22	23	22	24	21	26	25	26	0	1	1	1	3	4	4	4	3	5	4	5	6	6	7	9	6	0	10	2	20	11	24	16	29	18	33	8	18	10	21	18	17	30	9	11	10	15	18	24	30	35	14	33	36	33	42	12	35	37	15	29	12	34	39	11	60	50	37	16	29	57	34	33	34	68	68	30	51	58	44	33	69	82	67	50	68	72	80	58	68	67	76	82	82	1	2	2	1	1	1	1	2	1	2	2	2	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	2	1	1	1	2	1	2	4	1	2	2	1	3	2	1	1	2	3	1	2	3	3	1	2	2	2	2	2	3	1	1	2	3	1	2	1	2	4	1	2	2	2
11000	-501.470987918382264	-499.330256321816762	-2.140731596565491	0.000180511434509	0.000021588163900	0.119594439870906	0.661769942313311	0	2	4	5	6	6	5	7	7	7	8	9	8	9	10	9	9	9	9	9	9	10	12	10	11	10	12	11	12	11	11	10	11	14	12	11	12	13	13	14	14	12	14	14	14	14	16	13	15	15	15	14	13	16	16	14	16	16	15	14	17	17	16	17	18	18	17	19	19	20	21	17	21	19	21	21	19	22	23	22	23	22	25	25	25	0	1	2	3	2	7	2	4	2	2	6	9	6	6	5	10	8	0	10	10	9	14	10	16	18	18	4	17	25	10	21	18	17	42	10	8	30	16	18	42	30	20	30	28	27	33	24	16	41	34	38	18	30	40	39	35	34	23	24	10	52	34	50	36	38	40	41	67	67	58	72	45	67	58	69	68	58	64	70	58	74	63	75	81	81	1	1	1	1	3	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	1	2	3	2	1	2	2	1	2	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	2	2	4	1	1	1	3	2	2	2	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1
11500	-484.911294058696399	-482.595382262456212	-2.315911796240161	0.000102664060490	0.000010395319365	0.101255681058190	0.596961185923722	0	2	4	4	5	5	6	7	8	6	9	7	8	8	10	10	9	8	9	10	10	9	12	10	11	11	11	9	12	10	12	12	12	15	13	12	12	14	13	13	14	12	14	14	14	14	13	13	14	15	14	14	14	16	16	12	16	16	15	16	17	17	17	17	18	19	19	18	19	22	21	19	20	21	22	22	21	22	22	23	24	24	26	24	28	0	1	2	2	2	2	5	3	10	3	14	5	8	6	6	9	8	0	10	5	14	13	20	5	18	18	28	8	18	10	21	18	17	9	16	27	30	24	18	20	30	5	20	17	33	33	20	30	9	37	16	32	30	42	29	12	9	37	51	38	29	57	58	33	34	63	63	63	63	50	72	64	58	34	74	69	73	72	58	66	75	76	84	76	83	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	3	1	1	1	2	2	2	1	1	2	2	1	2	2	3	2	1	1	2	2	2	2	4	2	2	1	1	2	2	3	2	2	1	1	2	2	2	4	2	1	1	3	1	1	4	1	1	1	1	1	3	2	1	1	3	1	2	1	1	3	2	1	1	1	1	1
12000	-483.539015446185260	-481.593837437956438	-1.945178008228841	0.000122774048079	0.000018111009423	0.147514965147621	0.686375011451786	1	2	5	4	4	5	5	7	7	7	7	8	8	8	10	9	9	9	10	8	9	9	11	7	10	11	11	11	10	11	11	11	12	14	11	12	13	14	12	14	13	12	12	14	13	14	15	13	15	14	14	14	15	16	16	14	16	17	16	15	17	17	17	17	18	18	20	19	19	21	20	21	20	21	21	21	20	22	22	23	23	23	25	25	28	0	1	2	2	2	4	5	1	5	5	4	24	8	8	10	9	8	0	12	24	4	13	9	7	18	18	17	17	18	20	21	25	17	42	16	28	30	16	18	20	10	16	12	28	17	33	42	35	24	12	24	29	41	34	39	43	9	49	51	16	39	49	41	33	49	58	37	63	58	63	64	71	58	68	69	69	68	71	68	67	75	74	82	74	83	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	2	1	2	1	4	3	2	2	1	1	1	1	3	1	2	3	3	1	2	2	3	1	4	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	2
12500	-490.418544161840146	-488.236947681447418	-2.181596480392737	0.000100015540162	0.000011487949011	0.114861640426997	0.665698707644774	0	3	4	4	4	5	5	7	6	8	9	8	8	8	10	9	9	9	11	10	11	9	12	9	11	11	11	12	12	12	11	12	11	14	12	12	12	14	13	15	15	12	14	13	14	15	16	13	14	15	14	12	13	16	16	13	14	16	15	16	15	18	17	18	18	19	18	19	19	21	20	21	21	20	19	22	20	22	21	23	22	22	24	25	26	0	1	2	1	2	2	5	6	5	5	13	3	6	6	10	9	8	0	20	9	11	13	12	9	18	18	17	17	18	10	4	25	17	10	24	17	20	42	18	53	12	24	42	27	33	33	19	16	30	37	9	18	30	35	39	20	42	37	24	35	39	51	37	45	35	63	63	63	58	63	64	64	69	63	63	69	68	64	68	67	75	70	81	82	69	1	2	1	3	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	4	1	2	2	2	1	1	1	2	1	2	2	1	1	2	2	3	2	1	2	6	2	1	2	1	1	1	2	3	2	2	2	2	2	2	1	1	2	2	2	1	2	1	2	1	2	1	2	1	4	2	1	1	2	3
13000	-482.390923574171040	-480.026132262082513	-2.364791312088536	0.000109181925930	0.000010583038144	0.096930311985969	0.643524015588205	1	2	3	4	5	6	6	8	7	8	7	9	8	9	10	10	9	8	10	9	11	9	12	10	12	11	13	12	12	10	11	12	11	15	12	12	12	14	13	14	14	11	14	15	13	13	14	14	15	13	14	14	14	13	15	13	16	16	16	16	18	18	16	17	18	19	18	19	20	22	21	20	20	20	21	21	20	22	21	23	23	23	23	24	28	0	1	2	2	3	4	5	11	5	5	4	5	6	6	7	9	11	0	12	7	11	13	15	9	26	18	17	17	18	20	11	26	17	42	12	17	30	35	32	30	35	24	19	27	28	33	42	35	35	12	16	25	30	35	39	10	40	50	51	47	55	54	37	45	60	63	63	63	66	68	64	45	63	58	74	67	63	72	69	68	75	74	68	83	82	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	2	1	1	2	3	3	3	1	2	2	1	1	2	2	3	2	2	1	2	2	1	1	2	1	2	2	1	2
13500	-521.055991275927909	-518.620199959207184	-2.435791316720668	0.000141926471875	0.000012935611470	0.091143049632654	0.596329714178988	0	2	4	5	4	5	6	7	8	7	8	8	7	8	8	9	9	8	10	9	10	9	12	10	10	10	12	12	11	11	11	12	11	14	12	12	11	14	13	14	13	13	15	14	14	14	16	12	14	13	13	12	13	17	16	14	15	16	15	14	17	16	17	17	19	18	19	18	19	22	22	20	21	21	20	22	21	22	22	23	24	22	25	25	26	0	1	2	5	2	2	5	4	4	5	8	5	6	4	10	10	8	0	16	10	13	6	24	5	18	18	17	17	18	20	11	25	17	35	19	8	12	16	29	24	9	35	41	17	27	24	60	10	16	15	12	29	20	35	29	9	16	24	51	16	55	38	43	27	57	63	63	20	58	63	27	64	75	63	68	74	68	72	69	69	70	58	63	63	67	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	2	1	1	2	3	3	2	1	2	1	2	3	2	2	2	3	1	1	1	2	2	1	1	5	2	2	4	1	1	2	1	1	2	1	2	2	2	2	2	5	3
14000	-472.016180473091424	-470.053652925512552	-1.962527547578865	0.000100569587890	0.000014543006165	0.144606401096345	0.666965814734070	0	2	5	4	5	6	6	8	7	7	7	8	7	9	10	10	9	7	11	9	9	9	11	9	11	11	12	11	10	11	11	11	12	14	12	13	13	14	11	14	14	13	13	15	14	14	15	14	14	15	13	13	13	16	15	15	15	17	15	15	18	16	17	17	17	19	20	18	19	20	22	21	20	21	21	20	20	23	21	23	23	22	25	24	27	0	1	2	2	2	4	3	4	2	5	4	9	6	6	7	24	8	0	9	9	11	13	7	9	29	18	28	17	18	9	8	29	28	42	16	17	20	16	18	53	20	19	15	17	33	33	34	35	30	30	19	29	30	24	26	53	42	37	42	24	39	43	37	45	60	63	58	63	50	63	64	64	58	63	69	68	50	72	69	68	70	68	68	79	80	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	1	1	1	1	2	3	1	1	1	2	2	1	1	2	1	3	4	1	2	1	1	1	1	1	2	2	3	2	2	2	2	1	3	1	1	2	1	2	2	2	2
14500	-499.959990413660705	-497.744131690047027	-2.215858723613663	0.000107528123061	0.000011948907544	0.111123557299882	0.558277647805212	0	3	2	4	5	6	6	7	8	7	8	9	7	8	10	10	9	9	10	9	11	9	13	10	12	10	12	10	12	12	10	12	12	14	12	13	12	14	13	15	13	13	15	13	14	15	14	13	13	15	13	13	14	16	16	12	16	17	15	15	16	18	16	18	18	19	19	17	20	20	21	21	20	19	21	21	19	20	22	23	24	23	25	24	26	0	3	1	2	2	4	5	4	5	5	4	3	6	8	7	10	8	0	9	10	11	13	15	5	18	18	8	4	18	10	11	18	28	12	16	24	16	19	18	53	16	12	47	28	33	33	19	12	16	37	12	25	30	38	29	20	24	63	51	24	39	57	50	28	24	63	41	63	63	63	45	36	67	58	58	69	58	64	68	74	76	58	80	70	66	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	1	1	1	1	1	1	2	3	2	1	3	2	2	2	1	2	1	2	1	1	1	2	2	1	3	2	1	2	1	2	2	3	1	2	2	1	1	1	2	1	2	1	1	3	2	1	1	4	3	1	3	1	2	2	3	3	1	1	3	1	1	1	2	2	2	4	1	2	5
15000	-576.109308397849532	-574.159441954456611	-1.949866443392902	0.000145355807331	0.000021326462124	0.146719023581132	0.579679426436650	0	2	4	5	4	3	6	8	7	6	8	9	6	8	11	10	9	8	9	8	11	9	11	9	11	11	11	10	11	12	11	12	12	14	12	11	13	14	14	15	11	13	12	13	15	14	16	13	12	14	14	12	14	17	15	13	16	15	15	16	17	18	16	17	17	18	19	18	18	21	22	21	19	21	19	21	20	23	22	23	21	21	24	26	26	0	1	2	6	2	2	5	4	10	5	4	10	6	6	7	9	11	0	20	5	6	13	12	9	18	18	4	8	18	22	11	26	4	16	24	17	30	43	52	53	19	8	11	17	46	33	42	43	19	37	19	26	8	56	52	19	43	37	38	38	29	42	16	45	19	63	58	33	63	30	64	64	63	65	34	69	68	72	69	69	68	63	67	65	74	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	2	3	1	2	1	2	2	3	1	2	2	2	1	4	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	3	1	3	2	2	2	1	2	1	1	2	2	3	1	5	1	2	2	1	5	2	2	2	1	3	1	1	1	1	4	2	2	2	5	2
