step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-486.226075107494864	-484.408536115072252	-1.817538992422612	0.000011907914312	0.000022406740133	1.881667901379162	0.679059463027162	-2	1	2	1	4	3	3	3	4	5	7	8	5	6	8	8	9	8	7	10	8	7	9	11	11	8	10	11	10	13	9	13	12	11	13	13	15	13	16	16	16	18	18	19	19	18	19	19	20	21	20	20	23	23	22	24	24	23	24	24	26	25	25	26	25	27	27	27	27	28	28	30	29	27	29	28	27	32	31	32	35	38	43	0	1	1	1	2	4	0	3	4	7	2	10	7	2	13	13	2	22	10	26	14	13	19	19	26	11	17	12	23	26	19	25	29	31	0	33	34	34	35	33	38	39	40	40	37	40	41	40	43	43	37	46	45	52	52	55	53	51	52	52	57	58	0	57	53	58	57	62	62	77	77	60	65	0	67	69	65	68	76	76	80	81	0	1	1	2	1	2	1	1	1	2	1	3	2	1	3	2	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	2	1	1	1	2	1	2	2	2	3	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	2	1	2	2	2	1
5500	-467.444293502961216	-465.822900277426925	-1.621393225534291	0.000017147566000	0.000024088058919	1.404750908612195	0.704231467411448	0	1	2	2	4	3	3	3	4	5	5	7	6	7	7	9	8	9	7	10	10	10	9	10	11	7	12	9	10	11	10	14	14	12	13	13	16	14	17	16	17	19	18	17	18	19	20	20	20	21	21	21	23	23	23	24	24	24	25	24	26	25	25	27	25	25	27	27	27	27	28	28	29	27	28	29	27	32	31	32	34	39	43	0	1	1	1	2	4	0	3	4	7	2	7	7	2	10	12	11	12	7	26	14	15	19	23	20	5	17	19	10	20	23	25	29	23	0	29	34	34	35	33	38	39	40	40	37	40	41	40	43	43	45	46	51	52	52	55	53	51	54	52	57	58	0	61	53	58	57	62	62	65	77	60	65	0	64	62	65	68	76	76	80	81	0	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	3	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	3	1	2	1	2	1
6000	-463.422864838815883	-462.060099989249920	-1.362764849565953	0.000034987610066	0.000021546442784	0.615830653855136	0.644286047904621	-1	1	2	1	4	2	3	3	4	5	5	7	7	7	6	8	8	10	8	9	9	9	9	11	11	9	11	11	11	13	11	13	14	12	13	13	13	14	17	16	17	19	17	18	19	19	19	18	21	22	21	21	23	22	23	24	24	24	25	25	25	26	26	25	25	25	28	27	28	27	26	29	29	28	28	29	28	31	31	33	35	38	44	0	1	1	1	2	4	0	3	4	7	9	7	7	11	7	15	2	22	10	5	2	13	19	19	21	11	17	13	19	20	23	25	29	31	0	29	34	37	35	33	38	39	40	40	34	44	41	40	43	43	37	46	51	46	52	54	53	53	54	55	57	58	0	51	53	53	61	62	62	65	65	60	65	0	61	69	65	68	76	76	80	81	0	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	3	4	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	2	2	3	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1
6500	-440.908606183080508	-439.356189152720958	-1.552417030359554	0.000074935839472	0.000019695167398	0.262827073619488	0.672433609284045	-1	2	2	2	4	4	3	3	4	5	5	8	6	7	6	8	5	9	7	10	9	10	10	8	11	8	12	12	11	12	10	13	15	12	13	13	15	14	16	15	16	19	17	18	19	19	19	20	21	21	21	20	22	22	22	24	24	24	24	25	25	25	25	27	25	27	28	27	27	28	28	28	28	27	28	29	29	32	31	32	34	38	43	0	1	1	1	2	4	0	3	4	7	5	7	7	5	7	15	3	16	7	26	14	18	13	15	26	11	17	23	15	26	24	26	29	31	0	23	34	34	35	29	38	39	40	43	38	44	41	44	43	43	45	46	51	46	52	52	53	53	54	52	57	53	0	57	53	58	61	62	62	65	65	60	65	0	64	69	65	68	76	76	80	81	0	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	1	3	1	2	2	1	2	1	1	1	2	2	1	2	3	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	3	1	1	1	2	1
7000	-473.221443023946222	-471.805811155568676	-1.415631868377559	0.000099958046136	0.000037653568909	0.376693726660782	0.644535944290062	0	2	2	1	4	4	3	3	5	5	5	8	6	6	7	8	9	9	8	10	8	9	10	8	10	10	11	10	10	12	12	13	15	13	13	13	14	14	17	16	17	19	19	18	19	17	19	19	19	21	21	21	23	22	23	24	25	24	25	23	26	26	25	27	25	26	27	28	27	27	27	29	29	26	29	30	29	32	29	32	35	38	44	0	1	1	1	2	4	0	3	4	7	2	15	10	5	10	13	21	13	13	11	6	10	19	10	14	14	14	24	18	25	22	25	36	23	0	29	31	31	35	33	38	39	40	40	31	40	41	44	40	43	38	46	45	49	52	54	53	53	43	52	57	58	0	57	45	58	61	62	62	65	65	52	65	0	67	69	71	68	58	79	80	80	0	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	1	3	2	2	2	1	2	2	4	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	2	3	1	1	1	2	1	3	2	2	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	5	2	1	1	2	1	2	3	2	1	3	1
7500	-444.983517868446484	-443.560000825756333	-1.423517042690172	0.000085391976912	0.000031254300046	0.366009795950760	0.729279225212647	-1	1	3	3	3	1	3	2	5	5	6	8	6	7	7	9	9	9	7	10	7	9	11	9	12	9	12	11	10	12	11	14	14	13	13	13	16	15	17	15	18	19	18	18	19	18	19	20	20	21	21	20	23	24	21	24	23	24	24	24	26	25	26	27	25	27	26	28	27	28	27	28	27	28	28	29	30	32	30	33	34	38	44	0	1	8	6	2	1	0	6	6	7	5	10	10	1	10	12	11	7	10	14	5	10	24	19	20	14	26	22	19	21	19	25	36	19	0	29	34	34	35	33	37	39	40	36	37	40	41	43	43	49	45	46	51	52	52	55	51	53	55	55	57	58	0	57	57	58	57	62	62	65	65	60	65	0	67	68	73	68	76	76	80	80	0	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	2	1	2	1
8000	-423.632215296533673	-422.228862273875507	-1.403353022658168	0.000073091425215	0.000028924436858	0.395729550667767	0.676521316306233	-1	1	1	2	4	3	3	3	4	4	6	8	6	7	7	9	9	9	7	10	9	10	11	9	11	9	12	11	11	13	10	14	14	13	14	13	15	15	17	16	17	19	18	18	19	19	19	20	20	22	21	20	23	22	23	24	24	24	24	24	24	25	25	25	25	26	26	28	27	27	28	28	29	27	27	30	28	31	31	32	34	37	44	0	1	1	1	2	3	0	3	4	7	8	10	7	11	10	10	11	15	10	26	14	18	24	15	26	2	17	24	19	20	13	25	24	31	0	29	34	34	35	33	38	35	40	40	37	44	41	44	43	43	45	46	51	52	52	55	45	53	54	55	53	58	0	53	57	58	61	69	62	65	70	55	65	0	64	53	65	68	76	76	80	80	0	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	3	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	3	2	2	1	1	1	2	1
8500	-452.409009172633773	-450.716191791663391	-1.692817380970365	0.000088312134129	0.000018170922174	0.205757932962861	0.734304675343128	-1	1	2	1	3	3	3	3	4	4	6	7	7	7	7	7	7	10	8	11	8	8	10	9	11	9	13	11	11	12	10	14	15	12	13	13	15	14	16	16	16	19	18	19	20	18	19	18	20	21	19	21	23	23	24	25	24	25	25	24	25	26	23	27	26	27	27	28	27	28	27	28	29	27	28	30	29	33	31	33	33	39	43	0	1	1	1	2	4	0	3	4	7	6	7	10	5	7	7	5	22	10	26	5	16	24	19	21	14	21	13	19	14	19	25	36	31	0	29	34	34	35	36	37	35	40	48	38	40	41	40	43	43	37	40	45	52	52	55	53	53	54	52	57	53	0	61	57	58	57	62	58	71	65	60	65	0	67	69	65	62	76	79	76	80	0	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	1	3	1	1	2	1	2	1	2	2	2	3	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	3	1	1	1	3	1
9000	-474.219568538851604	-472.800383792108391	-1.419184746743212	0.000080578820807	0.000029955376769	0.371752483702611	0.622203817668572	-2	1	2	1	4	2	3	4	3	5	6	7	5	8	6	8	7	9	7	10	9	9	8	9	11	9	12	12	10	13	9	14	14	10	12	12	14	15	15	16	17	19	18	19	19	18	19	20	21	21	20	21	22	22	22	24	23	24	25	24	25	27	26	27	25	26	27	28	26	27	28	27	28	27	28	28	29	32	29	31	34	38	43	0	1	1	1	2	4	0	3	4	7	2	10	7	5	7	12	5	16	15	26	1	13	19	15	20	14	17	23	23	26	15	20	23	31	0	16	34	37	35	33	38	35	33	40	37	40	41	46	43	43	45	46	45	46	46	52	53	53	55	55	57	69	0	57	57	58	53	69	58	65	65	60	65	0	61	69	65	68	76	68	80	80	0	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	6	2	1	3	1	1	2	2	1	2	2	2	4	1	1	2	2	1	2	1	1	3	2	2	3	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	2	1	2	1	3	2	1	2	1	3	1
9500	-475.958308629673468	-474.496949093224657	-1.461359536448813	0.000069505723789	0.000022610621583	0.325305893538015	0.534074623219472	-1	0	1	1	4	3	2	3	5	5	5	8	6	8	7	8	8	8	7	10	10	9	10	10	12	9	10	10	10	13	11	12	14	12	13	11	15	14	17	15	17	19	19	17	19	19	19	20	21	21	22	20	24	23	22	24	24	23	24	24	25	27	24	27	25	26	27	27	26	27	27	27	28	28	29	29	28	32	31	32	35	39	43	0	1	1	1	2	4	0	3	4	7	2	7	10	1	7	7	11	7	7	26	26	15	16	7	11	11	17	12	19	26	19	26	23	13	0	29	31	34	35	29	37	39	44	33	37	40	41	44	44	48	45	44	51	46	52	55	45	45	55	52	57	69	0	61	57	58	57	58	58	65	65	60	65	0	67	69	65	69	66	76	80	81	0	1	1	1	1	2	1	1	1	2	2	2	3	1	5	3	3	2	3	2	1	1	1	1	4	4	2	1	1	2	3	2	2	2	3	1	1	2	1	2	3	1	2	2	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	3	2	2	3	1
10000	-430.696699264208348	-429.278299099644869	-1.418400164563476	0.000085258444634	0.000031786468249	0.372824866622046	0.747655656166624	0	1	2	2	4	4	3	3	3	4	6	8	6	7	8	7	8	8	8	9	9	10	8	10	12	9	12	11	10	12	12	14	14	10	13	14	15	14	16	16	17	20	18	19	20	20	20	19	19	22	21	20	22	21	23	25	24	24	24	24	25	27	25	25	25	25	27	27	25	28	28	29	29	27	29	29	28	32	31	32	34	39	43	0	1	1	1	2	4	0	3	4	7	8	10	10	5	13	7	11	13	7	14	14	18	13	23	26	14	17	24	23	26	34	26	29	12	0	29	34	34	35	33	37	39	40	40	38	43	41	40	43	43	37	44	51	52	54	55	53	53	54	52	57	69	0	57	57	58	57	69	58	65	65	60	65	0	57	62	65	62	76	79	80	80	0	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	3	1	2	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	2	1	2	4	1
10500	-490.661929566343133	-489.136030771262824	-1.525898795080335	0.000079334229817	0.000022042098848	0.277838442480930	0.596332220440560	-1	2	1	2	4	2	2	3	4	5	5	9	6	8	6	7	5	10	7	11	8	9	9	10	11	10	13	11	11	13	10	14	14	13	13	14	16	14	16	15	15	17	17	18	19	19	19	19	20	21	21	20	22	23	23	25	24	24	24	25	26	27	24	26	25	26	27	27	28	27	27	29	28	27	29	29	29	33	31	32	34	38	44	0	1	1	1	8	3	0	3	4	7	8	16	7	2	7	10	2	22	10	21	5	16	13	19	14	11	11	24	19	20	23	25	24	24	0	29	34	34	35	29	38	39	40	40	38	40	41	40	43	43	38	44	51	44	52	54	53	45	55	52	57	58	0	57	45	58	57	51	58	51	65	60	65	0	64	62	65	62	76	76	80	80	0	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	2	1	1	1	2	1	1	2	2	2	4	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	3	2	2	3	2	2	3	1	1	3	2	1	1	2	1	2	1	2	1	1	3	1	2	3	2	4	1	2	2	1	1	2	3	2	2	1	2	4	1
11000	-458.482367856313829	-457.013460593994068	-1.468907262319765	0.000087639129733	0.000027926552027	0.318653917626465	0.625597524530894	0	2	1	2	4	4	3	3	4	5	6	9	7	6	7	9	8	10	7	10	10	9	9	10	11	8	12	10	11	13	11	13	15	12	13	13	15	14	17	16	17	20	17	18	19	19	19	19	20	22	22	21	23	23	23	25	24	24	25	25	25	25	25	27	25	25	28	28	27	26	28	26	28	27	28	28	29	33	31	33	35	39	43	0	1	1	1	2	4	0	3	4	7	2	13	10	5	10	13	11	13	10	11	5	7	19	23	26	11	26	23	23	26	19	25	29	31	0	29	34	34	35	29	37	39	40	40	38	40	41	44	43	40	45	46	51	52	52	55	51	45	54	52	53	57	0	58	45	58	61	69	62	65	65	46	70	0	64	58	70	68	69	79	80	81	0	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	3	3	3	1	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	2	2	1	2	1	1	3	1	1	1	2	3	2	1	1	1	2	1	2	3	2	2	1	1	1	2	3	1	2	1	1	1	2	5	2	1	1	1	2	2	2	1	1	2	1
11500	-442.952875165681633	-441.330175270528684	-1.622699895152924	0.000079862614876	0.000018415414997	0.230588680637041	0.677950974698287	-1	1	3	1	4	4	2	2	5	5	6	9	5	7	7	7	8	10	7	10	10	8	8	11	12	9	11	10	8	12	10	13	14	12	13	12	15	15	16	17	18	19	18	18	19	19	20	19	20	21	21	20	23	22	23	24	24	24	24	25	25	27	25	27	25	26	26	28	27	27	27	29	29	27	28	30	29	31	31	32	34	38	43	0	1	2	1	2	4	0	1	4	7	2	23	7	3	7	10	11	22	7	14	17	7	10	23	26	5	14	19	10	20	19	26	36	31	0	29	31	12	35	33	38	39	40	40	38	40	41	40	43	43	45	46	45	52	52	55	53	53	54	55	57	53	0	61	53	58	57	69	53	65	65	55	65	0	64	62	65	69	76	76	80	81	0	1	1	1	1	2	2	1	2	1	2	3	1	2	2	3	1	1	1	2	2	1	2	1	1	2	3	2	1	2	1	1	2	1	1	1	2	3	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	1	2	2	1	1	1	2	1
12000	-439.865636383545564	-438.455771483812100	-1.409864899733485	0.000086696728284	0.000033397239352	0.385219142788826	0.771717353090813	-1	2	2	2	4	3	3	3	5	4	6	8	5	7	7	7	8	9	8	8	8	10	10	9	11	9	12	12	11	11	11	13	13	11	12	13	16	13	15	15	17	20	17	18	19	19	20	19	20	21	21	21	22	23	23	25	23	24	25	24	26	26	25	26	25	27	27	27	27	27	27	29	29	27	29	29	29	32	30	32	34	38	44	0	1	1	1	2	3	0	1	6	7	5	10	7	11	7	13	14	16	7	5	2	18	24	16	20	20	14	23	23	26	24	25	29	12	0	28	34	34	35	36	37	35	40	40	34	44	41	40	43	43	45	46	51	52	52	52	53	53	52	52	57	58	0	57	57	58	57	58	62	65	65	60	65	0	64	58	65	69	67	79	80	81	0	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	3	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1
12500	-427.234630057805759	-425.673965407327273	-1.560664650478492	0.000074368618961	0.000019226617355	0.258531321720774	0.717236364280271	-1	1	2	1	5	4	3	3	4	5	7	8	5	6	6	8	9	7	7	10	8	10	9	9	12	8	11	11	10	13	11	13	12	12	13	13	16	14	17	16	17	19	18	18	19	18	19	19	21	21	22	21	23	23	23	25	25	24	25	24	24	25	26	28	26	27	27	28	27	28	28	29	27	27	28	28	30	32	30	32	34	38	44	0	1	1	1	2	4	0	3	4	7	14	15	7	2	7	13	21	13	7	21	14	18	19	19	20	5	11	23	19	20	23	21	29	31	0	29	34	34	35	33	38	39	40	40	37	40	41	40	43	43	45	46	45	52	52	55	61	51	54	52	53	58	0	61	61	58	53	62	62	65	73	59	65	0	61	69	73	68	76	76	80	81	0	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	1
13000	-435.314268088773417	-433.770364144666814	-1.543903944106583	0.000089238624109	0.000023865676995	0.267436631089496	0.699725297177293	0	2	2	2	5	3	3	4	4	5	6	8	7	8	7	8	8	9	7	11	10	10	9	10	9	9	13	11	10	13	11	13	14	12	13	13	14	14	17	17	17	20	18	18	19	18	19	19	21	22	21	20	23	22	22	25	24	24	25	24	26	25	25	25	25	26	27	27	27	27	27	28	26	27	29	29	29	32	31	32	34	38	42	0	1	1	1	2	4	0	3	4	7	5	7	7	5	7	13	5	13	7	25	14	18	19	23	14	11	21	23	13	26	19	25	23	31	0	29	34	34	35	33	37	39	40	33	37	40	41	40	43	43	45	46	45	52	52	46	45	53	54	52	57	58	0	57	53	58	57	62	62	73	65	59	65	0	67	69	65	68	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	3	2	1	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	3	1	2	1	2	1
13500	-451.446835993961145	-450.059841731888753	-1.386994262072374	0.000091369925229	0.000039114174085	0.428085871658817	0.712933478052097	0	2	2	2	5	4	3	3	4	5	6	8	6	7	7	8	8	9	8	11	10	10	10	9	11	8	12	11	10	12	9	13	14	12	13	13	15	14	16	16	16	20	18	17	20	19	19	19	20	21	22	21	24	23	23	23	22	23	25	24	25	26	23	27	25	25	28	27	28	28	28	30	26	26	28	29	29	32	31	32	35	39	42	0	1	1	1	2	4	0	4	4	7	2	15	7	5	10	13	11	7	13	26	2	12	19	19	11	11	17	18	24	26	13	30	18	31	0	29	18	34	35	33	38	39	40	40	37	44	41	44	43	43	45	46	51	52	52	46	45	51	54	52	57	58	0	61	53	58	64	58	62	73	73	55	65	0	64	68	73	62	76	76	80	81	0	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	3	1	1	1	3	1	2	1	1	2	1	1	3	1	1	2	3	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	3	1	1	2	2	2	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	2	3	1	1	2	3	1
14000	-454.827301646030662	-453.383765888620530	-1.443535757410126	0.000081691027811	0.000027996105275	0.342707222879248	0.647386993803612	0	2	2	3	4	2	3	3	5	5	6	7	6	5	7	9	9	9	8	10	7	10	7	10	11	9	12	11	11	12	11	13	14	13	12	12	15	13	17	15	17	20	17	18	19	18	19	18	20	21	21	19	22	23	23	25	23	25	21	24	24	26	26	27	25	26	26	28	28	27	28	29	28	28	28	29	28	31	30	32	34	36	44	0	1	1	6	2	1	0	3	4	7	8	7	7	5	13	13	21	12	10	26	11	18	7	19	20	21	17	19	23	20	13	25	29	13	0	29	31	16	35	33	37	39	40	40	38	40	41	40	43	43	45	46	37	59	52	55	51	53	52	52	57	53	0	61	57	53	61	66	62	65	65	55	65	0	64	69	65	53	76	76	78	80	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	1	2	4	1	1	2	2	3	1	1	2	1	2	2	1	1	2	2	2	1	1	3	1	2	1	1	1	1	3	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	4	1	1	2	2	1
14500	-435.037556371356573	-433.600935758817400	-1.436620612539179	0.000071372964456	0.000024997052586	0.350231390507494	0.709986819307265	-1	1	1	2	4	4	3	3	4	5	6	9	5	6	7	9	9	10	8	9	10	9	11	10	10	8	12	11	10	13	11	13	14	12	14	13	15	15	16	16	17	19	18	18	19	20	19	20	19	21	21	21	23	23	23	24	24	24	24	24	25	25	25	26	25	27	27	27	27	27	28	29	29	27	29	29	30	33	31	32	34	38	43	0	1	1	1	2	4	0	3	4	7	5	13	7	5	7	13	5	19	10	26	14	15	16	19	5	11	17	16	13	26	19	26	36	15	0	29	34	34	35	33	38	39	40	40	37	44	41	44	43	43	45	46	51	52	52	54	53	53	52	55	57	58	0	57	57	58	57	62	62	65	70	60	65	0	64	68	65	69	69	76	80	81	0	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	1	2	3	1	2	1	1	2	2	3	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	3	2	2	1	2	1
15000	-472.407058798642367	-470.876119337701653	-1.530939460940709	0.000094110008428	0.000025864342006	0.274830939222803	0.645371441138797	-1	2	0	2	4	3	3	3	5	4	5	7	6	6	8	7	8	8	7	11	9	10	8	10	10	10	12	11	10	13	10	13	14	12	13	12	15	15	16	16	18	18	18	19	18	20	17	18	21	22	20	20	21	22	24	24	24	25	24	23	26	26	25	27	24	26	27	27	28	25	27	29	27	27	28	29	29	32	31	32	35	38	43	0	1	1	1	2	4	0	1	8	7	5	7	10	2	13	7	2	13	10	26	2	18	19	23	5	11	21	19	19	25	23	20	29	31	0	16	34	34	35	33	47	39	40	40	38	40	38	40	43	43	45	44	51	46	52	52	53	57	54	46	53	57	0	61	45	57	57	62	62	65	70	55	70	0	67	62	65	69	76	76	80	81	0	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	1	2	1	2	1
15500	-453.106318329852627	-451.639254887066500	-1.467063442786131	0.000066553356384	0.000021313336440	0.320244351268051	0.679210008076165	-1	1	2	2	2	4	3	4	5	5	5	8	6	6	8	9	7	10	7	8	9	10	10	10	12	10	11	11	10	12	11	14	14	12	13	14	15	14	17	15	18	19	17	18	20	20	17	17	21	21	22	21	22	23	22	24	24	24	25	25	24	26	26	26	25	24	26	28	27	28	26	28	28	27	29	28	29	32	30	32	35	38	44	0	1	1	1	2	4	0	3	4	7	1	13	7	11	10	13	2	15	10	17	4	13	19	19	26	20	21	23	12	26	19	25	29	24	0	23	34	34	35	33	47	39	40	40	34	44	37	40	43	43	37	46	45	52	52	52	45	53	54	52	53	66	0	61	53	53	61	58	62	71	65	60	65	0	64	62	65	62	76	76	80	81	0	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	1	4	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	2	3	1	2	1	2	2	3	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1
