step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
44000	-664.265914153263680	-662.780695959229320	-1.485218194034368	0.000103245680773	0.000031536575947	0.305451770102103	0.631978610213052	0	2	2	5	5	4	5	9	6	7	9	9	9	9	9	9	9	11	10	10	11	13	10	11	12	11	10	13	12	13	13	15	14	11	13	13	12	13	14	13	12	15	14	14	13	13	14	14	13	14	13	13	14	15	19	14	16	15	16	14	15	15	14	17	16	17	18	16	15	15	15	16	16	17	18	17	15	19	18	19	16	18	18	18	19	18	18	18	18	20	19	20	17	20	20	18	20	19	21	19	22	22	21	21	22	22	22	21	24	26	33	33	35	32	0	1	1	2	3	3	3	5	7	0	10	7	7	10	7	10	10	14	10	12	12	37	9	14	14	14	17	5	18	34	23	15	29	14	21	21	12	23	30	26	14	51	9	22	13	18	37	22	37	40	26	15	25	29	35	36	40	60	26	41	40	49	25	81	44	46	73	22	49	50	51	60	18	36	41	46	60	58	59	93	43	49	59	53	69	61	56	36	77	79	74	53	59	43	88	46	74	60	66	69	90	95	75	89	90	66	82	85	107	80	0	0	0	32	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	5	1	1	2	3	1	1	1	1	2	2	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	2	4	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	3	2	1	2	1	1	1	2	1	2	2	2	2	3	2	1	1	3	1	2	1	2	1	2	2	2	2	1	2	2	1	2	2	1	1	3	1	1	1	6
44500	-713.041933082904279	-711.412266741992084	-1.629666340912249	0.000101466320569	0.000023118967581	0.227848683693425	0.655031886919558	0	1	3	4	4	4	5	10	5	7	10	9	9	8	11	9	11	11	10	9	11	11	10	12	11	10	10	14	12	13	13	14	13	13	12	13	12	14	14	13	13	15	12	14	14	13	15	13	13	13	13	14	14	15	17	14	15	16	16	16	15	15	14	16	16	15	17	16	17	15	15	17	17	17	16	17	16	17	17	16	17	18	18	19	19	17	18	18	19	21	19	19	19	21	20	21	18	18	22	21	22	21	21	21	22	23	22	20	21	27	33	33	34	37	0	1	1	2	1	1	3	12	3	0	10	6	9	10	13	10	10	14	16	5	20	20	3	26	14	14	16	43	14	29	7	43	26	25	20	22	22	13	24	25	25	29	13	48	43	25	36	22	22	26	29	15	34	18	35	48	40	41	42	46	34	49	25	43	44	46	46	56	49	34	51	60	53	37	41	54	66	58	63	29	52	49	80	30	56	46	48	48	77	93	88	66	63	52	85	86	22	53	80	36	90	95	78	89	42	92	82	87	91	90	0	0	0	96	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	3	1	2	1	1	2	2	1	4	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	3	2	1	1	1	2	2	1	2	1	3	3	2	4	2	1	1	1	2	3	3	1	2	4	2	3	4	1	1	3	1	3	2	2	1	1	3	1	1	1	6
45000	-692.242861541057891	-690.526818488198842	-1.716043052858999	0.000133858806608	0.000026594486518	0.198675658270298	0.628675843816111	0	2	3	4	5	5	5	8	7	7	9	9	8	8	11	9	9	10	11	10	12	12	10	11	12	11	10	15	13	14	14	14	13	10	14	11	13	14	13	12	13	14	13	13	15	13	15	14	14	14	14	13	14	15	18	15	16	17	14	15	15	16	15	17	16	16	17	16	16	17	17	15	17	18	17	18	16	19	18	18	17	18	17	17	20	18	18	18	19	20	20	19	20	21	20	18	19	20	19	20	22	21	22	19	22	22	25	23	23	28	33	34	34	37	0	1	1	2	3	1	3	2	7	0	10	13	7	10	23	10	10	14	16	8	20	7	9	18	14	17	17	9	34	25	13	9	24	14	12	12	36	23	24	11	18	25	15	12	52	26	48	36	22	33	26	13	25	18	35	44	40	41	25	18	46	49	25	52	47	60	46	22	49	50	51	46	53	56	41	60	60	75	84	63	43	69	54	18	48	66	68	56	77	54	49	29	80	52	74	18	74	53	54	82	90	74	78	77	42	99	82	87	100	90	0	0	0	94	1	1	1	1	1	3	1	3	1	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	3	2	2	4	3	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	3	1	3	2	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	3	3	1	1	1	2	2	2	3	1	7	1	5	1	2	2	1	1	1	2	2	4	2	3	2	1	3	1	1	1	6
45500	-714.254960433600218	-712.516858725071870	-1.738101708528309	0.000118767247787	0.000022847985325	0.192376145366656	0.601949243247687	0	2	2	5	4	4	5	9	7	6	10	10	6	9	9	9	8	10	11	11	11	13	10	11	13	12	10	14	11	14	13	14	12	13	13	13	13	12	13	12	12	13	12	14	14	15	15	12	13	13	14	14	14	15	19	16	15	16	16	16	14	14	15	17	16	17	16	17	14	16	16	17	17	17	18	16	17	19	18	17	17	18	16	18	18	18	18	19	18	20	19	20	20	22	19	21	21	19	20	21	22	22	22	22	23	23	24	21	24	26	33	33	34	35	0	1	1	2	3	3	3	7	3	0	10	8	5	10	9	10	10	14	17	12	8	48	13	18	18	18	17	13	18	29	38	43	16	18	21	48	48	23	24	18	18	18	5	8	43	25	48	12	8	14	33	7	14	25	20	36	40	41	42	46	33	49	14	43	44	46	41	56	36	50	51	29	53	22	58	46	46	75	39	42	28	62	53	73	68	66	22	85	77	80	56	73	80	28	37	60	87	73	84	68	90	55	75	72	59	99	100	87	91	80	0	0	0	55	1	1	1	2	1	1	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	2	2	1	5	2	1	5	2	1	3	2	1	1	1	2	2	2	1	1	1	1	2	1	3	1	2	1	1	1	1	3	2	2	2	1	1	1	1	3	1	1	2	2	2	2	5	4	2	1	2	1	2	2	1	2	3	4	2	1	2	3	3	1	1	1	7
46000	-736.607935934566854	-735.162811008206404	-1.445124926360463	0.000108943763475	0.000037154763271	0.341045343820197	0.590925396063276	0	2	1	4	2	4	5	8	6	6	10	9	8	8	11	9	10	10	11	9	10	14	10	11	13	12	11	14	11	14	11	14	13	12	14	12	13	13	13	14	13	13	13	13	14	14	15	15	14	13	13	14	14	16	19	15	16	17	16	15	12	14	15	16	16	16	17	16	16	16	16	15	17	18	18	18	14	17	18	17	16	18	16	18	19	18	18	17	19	21	20	18	20	21	18	20	20	19	20	20	20	21	22	22	21	22	23	23	24	27	34	32	33	36	0	1	1	2	3	5	5	2	6	0	10	2	7	10	9	10	10	14	11	8	20	8	7	14	18	18	17	43	14	26	3	15	18	29	21	8	12	9	24	34	29	18	12	36	15	26	37	44	36	18	29	15	50	61	35	36	40	66	33	50	29	36	39	7	44	61	66	12	49	50	25	77	53	56	41	33	61	26	71	63	43	49	29	53	68	61	56	36	72	101	69	53	80	81	88	25	87	53	25	62	79	95	75	89	80	46	91	95	100	79	0	0	0	22	1	1	1	1	1	1	2	2	1	1	2	4	1	1	3	2	1	1	1	1	1	3	3	1	1	2	1	1	2	1	3	2	1	1	2	2	2	3	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	2	1	1	2	1	1	1	1	6	2	2	1	2	1	1	2	1	2	2	2	2	2	2	1	1	1	2	3	2	1	3	2	2	2	1	2	3	2	3	1	4	1	2	4	3	1	2	2	2	2	3	1	2	3	5	1	1	1	10
46500	-696.342088252010967	-694.626125562856714	-1.715962689154292	0.000109209883801	0.000021699931794	0.198699339643882	0.542303656635651	1	2	2	4	4	5	5	8	7	6	9	10	7	8	10	10	10	10	11	11	11	13	10	12	12	11	11	14	13	14	14	15	12	12	14	14	11	12	14	13	12	14	14	14	14	13	16	12	12	14	13	12	14	15	19	16	15	16	16	15	14	14	14	18	16	16	18	16	17	16	16	17	18	18	18	17	15	18	17	18	16	18	19	18	19	19	19	19	18	20	19	19	19	20	20	21	20	19	21	19	22	21	22	21	23	22	23	22	23	27	32	33	35	36	0	1	1	2	3	5	3	13	7	0	10	8	7	10	3	10	11	14	16	12	8	48	13	14	14	14	11	9	18	18	23	23	14	14	21	48	9	7	26	25	18	26	7	48	23	18	48	12	20	18	14	15	25	26	35	44	40	41	42	46	26	49	25	81	44	33	66	48	37	40	51	77	53	56	58	25	46	58	51	63	28	47	39	53	22	60	36	56	77	63	62	53	30	43	56	24	74	53	84	49	93	87	78	89	93	60	91	102	69	105	0	0	0	43	1	1	1	1	1	1	2	1	2	1	2	1	1	1	4	3	1	1	1	1	1	1	2	2	2	2	1	3	2	2	2	2	2	2	2	1	2	1	1	1	1	1	6	1	2	1	2	1	1	2	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	2	1	2	4	2	2	1	2	1	1	2	1	1	3	2	1	1	2	2	2	2	2	2	2	3	2	2	3	3	2	5	1	2	1	2	2	1	2	2	2	3	2	1	2	2	1	1	1	14
47000	-715.441529923288385	-713.903510636262467	-1.538019287025972	0.000116972856112	0.000031668578579	0.270734421910340	0.597345047113849	0	3	2	4	4	5	4	10	6	6	9	9	8	8	10	9	10	11	10	9	11	13	10	12	11	12	10	14	11	13	14	15	12	11	14	12	13	14	14	14	12	14	13	12	15	14	15	11	14	13	13	13	14	15	17	13	15	16	16	15	14	16	16	17	15	17	17	16	16	16	17	15	16	18	17	18	16	18	18	17	16	18	17	19	20	19	18	18	18	19	19	19	19	20	20	20	20	17	21	19	21	21	22	19	20	22	25	22	22	27	33	33	35	35	0	1	1	2	3	5	3	13	7	0	10	2	9	10	13	10	10	14	10	2	12	48	1	14	16	14	11	13	11	29	9	52	19	10	22	48	36	13	14	26	14	26	12	20	52	34	22	12	36	25	18	12	24	25	35	48	40	42	51	46	33	49	46	81	48	61	33	56	49	26	26	61	19	48	58	29	72	58	80	51	52	49	59	98	87	60	56	65	77	79	68	98	71	43	68	39	88	60	71	69	90	95	78	77	63	92	82	74	62	101	0	0	0	28	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	2	2	3	3	1	2	5	2	1	2	1	2	1	1	3	1	1	3	1	1	1	3	2	1	2	2	3	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	1	2	3	1	3	1	1	1	2	2	2	1	2	1	2	2	2	1	1	2	2	1	3	2	2	1	1	3	2	1	1	2	1	2	2	4	2	3	3	1	1	1	11
47500	-755.944150945069055	-754.311961203928149	-1.632189741140958	0.000107824555062	0.000024462473210	0.226872934421253	0.493093313503454	-1	1	3	5	4	5	5	10	7	7	9	9	8	8	10	9	11	10	11	11	11	13	11	11	12	12	11	14	12	13	13	15	12	13	14	14	11	14	12	13	13	14	13	12	15	15	16	13	14	12	14	14	14	16	18	16	15	15	15	15	13	15	16	17	15	17	17	16	17	16	17	13	16	18	17	17	17	17	18	18	17	16	18	17	20	19	17	18	18	20	20	20	17	21	19	19	20	18	19	20	21	22	22	21	21	22	24	22	23	28	33	34	35	36	0	1	1	2	3	3	5	2	3	0	10	4	7	10	1	10	11	14	16	8	12	20	13	18	10	18	16	8	10	14	9	13	18	14	21	48	4	23	24	25	24	30	7	8	28	26	36	20	48	18	29	9	33	26	35	36	40	41	42	61	29	22	59	15	44	30	29	37	62	25	51	25	53	56	58	11	25	58	42	18	43	44	33	25	20	54	36	37	29	46	37	73	63	28	87	60	20	53	53	65	71	95	58	77	71	99	91	8	91	105	0	0	0	32	1	1	2	2	1	2	1	5	2	1	1	2	3	1	6	1	1	1	1	1	1	2	1	1	3	1	1	2	3	2	3	4	1	2	2	1	3	2	1	1	2	1	5	1	1	2	2	2	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	4	2	3	2	2	1	1	2	1	2	2	1	4	3	1	3	4	2	2	3	2	4	1	2	3	4	2	3	2	1	3	1	2	5	2	2	2	2	1	3	2	3	2	2	4	2	3	1	1	1	7
48000	-714.329738044165879	-712.701424339190680	-1.628313704975198	0.000104242642965	0.000023806449235	0.228375341973903	0.533893531537640	1	3	3	5	4	5	6	9	5	6	10	9	8	8	9	9	11	11	11	11	11	10	10	10	11	10	10	12	12	14	13	13	12	13	14	13	12	13	13	12	12	12	13	14	14	13	14	14	13	14	14	12	15	13	16	15	15	15	14	14	15	15	15	18	14	16	16	16	16	16	16	16	17	17	18	17	15	18	17	18	18	18	17	19	18	19	18	18	18	21	19	16	20	21	21	19	20	19	21	21	22	20	22	20	23	22	24	22	24	26	33	34	34	36	0	1	1	2	3	3	9	2	3	0	10	2	9	10	9	10	10	26	11	12	8	8	9	14	14	14	16	6	18	26	15	7	25	14	21	22	12	28	24	14	26	18	52	37	28	26	37	22	37	40	25	23	33	25	35	36	40	40	42	33	39	37	51	43	12	26	57	36	49	50	14	46	92	56	58	60	46	58	59	63	31	49	34	92	20	73	48	8	77	79	69	46	63	64	56	60	74	53	84	69	79	74	58	72	51	99	69	88	69	90	0	0	0	95	1	1	1	1	1	1	1	3	1	1	2	2	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	3	1	2	1	3	1	2	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	3	3	1	1	2	1	4	1	1	1	2	1	1	2	1	2	3	2	2	2	3	2	3	3	2	2	2	1	2	2	4	2	2	2	1	3	2	2	3	2	5	1	4	2	4	3	1	1	1	8
48500	-687.129507519320327	-685.381163790773485	-1.748343728546881	0.000119920213114	0.000022734510214	0.189580301966867	0.525914564406523	0	1	2	3	3	4	4	9	6	7	9	9	7	9	11	10	10	10	11	10	10	12	10	12	11	11	11	14	12	13	14	14	13	12	12	13	13	13	14	14	12	15	13	14	13	13	14	15	14	14	13	13	15	15	19	16	16	15	16	14	14	15	16	17	16	16	16	15	16	16	17	16	17	17	17	15	16	18	18	18	18	18	17	15	20	19	19	18	19	21	19	19	19	21	20	20	19	19	21	20	20	18	22	22	20	22	24	23	24	26	33	32	34	36	0	1	1	2	1	5	1	7	5	0	10	4	5	10	9	10	10	14	10	8	12	8	3	18	18	14	16	45	26	29	23	12	26	14	21	22	22	15	34	29	18	29	23	36	15	25	22	22	37	34	18	15	14	26	35	36	40	41	61	46	25	49	42	45	22	60	60	22	49	40	51	46	84	12	58	46	46	58	54	63	43	68	51	33	65	67	22	56	72	59	37	33	71	81	102	46	48	84	73	91	66	56	58	89	59	96	100	85	87	93	0	0	0	15	1	1	1	1	1	1	3	2	2	1	1	3	2	1	3	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	3	2	4	2	1	1	1	1	2	1	1	2	3	1	1	2	1	2	2	1	1	2	1	1	2	2	1	1	2	1	2	1	3	2	3	1	1	2	3	3	1	2	2	4	2	2	2	1	3	1	3	1	2	1	2	2	4	3	1	1	1	12
49000	-710.158090046358780	-708.579223034992879	-1.578867011365867	0.000113143295306	0.000028239177818	0.249587726270026	0.575368077117603	0	2	2	4	5	4	6	8	7	5	9	8	9	8	8	9	10	11	10	10	11	14	10	11	13	12	11	14	13	14	14	14	12	12	14	13	11	13	13	13	13	14	12	12	14	14	16	12	13	11	14	13	15	15	18	14	15	16	16	16	13	14	16	17	17	16	18	16	17	16	17	16	16	18	16	17	15	18	17	18	16	18	19	18	20	20	19	18	18	20	18	19	20	22	20	21	21	19	21	20	21	21	22	22	23	23	25	22	23	27	34	32	34	36	0	1	1	2	3	3	5	2	7	0	10	2	9	10	9	10	11	19	10	12	8	44	15	11	18	24	17	43	34	26	6	5	18	18	48	8	12	15	33	50	18	34	9	8	43	33	37	8	48	14	24	5	33	34	35	20	40	30	42	18	16	48	16	81	44	46	46	22	49	57	18	77	33	56	41	73	46	75	29	34	52	37	66	53	55	46	36	56	77	79	49	53	59	81	74	66	82	66	86	82	42	69	78	77	93	99	91	95	85	101	0	0	0	32	1	2	1	1	2	2	1	3	1	1	2	2	1	2	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	6	5	1	1	1	2	2	3	1	1	1	1	2	2	1	1	2	2	1	1	1	4	2	1	2	2	2	1	2	3	2	1	3	1	3	1	2	1	2	1	3	1	2	2	2	1	1	1	1	3	1	4	1	2	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	2	2	2	3	2	1	3	1	1	2	1	1	1	13
49500	-742.071860305887640	-740.492920324105398	-1.578939981782206	0.000125727361334	0.000031375672479	0.249553256712655	0.603796786034918	0	2	2	4	4	5	6	9	6	5	9	8	8	8	10	9	10	11	10	10	12	13	11	11	12	12	11	15	11	13	13	13	13	13	13	13	12	14	13	14	12	13	12	14	14	13	15	12	14	13	14	13	13	16	17	14	16	17	16	16	14	15	16	15	16	16	17	16	17	17	16	17	18	15	17	18	17	19	17	17	16	18	18	17	19	20	19	18	18	20	19	20	20	22	20	17	21	19	21	20	22	20	22	21	21	22	24	21	22	27	34	33	34	36	0	1	1	2	3	3	3	2	5	0	10	2	5	10	13	10	16	14	16	2	20	48	15	10	14	14	17	15	14	18	23	43	25	14	21	48	20	43	25	26	16	18	7	48	43	24	36	20	36	25	24	15	24	34	35	12	40	41	42	18	46	37	41	43	44	46	41	74	49	50	39	34	53	36	60	54	33	58	25	63	43	49	60	51	74	76	36	22	77	84	62	71	80	64	47	46	95	96	67	91	25	74	75	89	86	42	100	95	100	93	0	0	0	38	1	1	1	1	1	1	2	3	2	1	2	2	3	1	1	2	1	1	1	3	1	1	1	3	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	1	2	2	1	2	3	3	2	3	1	2	1	2	1	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	3	1	1	2	1	2	2	1	4	3	1	1	2	2	2	3	2	2	1	1	2	1	4	3	2	1	1	4	2	1	1	3	1	1	1	14
50000	-746.323282546405153	-744.526128378983913	-1.797154167421217	0.000123270212521	0.000021849673553	0.177250230257643	0.577502085931102	0	2	2	5	5	4	6	9	7	6	9	9	8	9	11	9	10	10	10	10	11	13	10	12	12	12	10	15	12	13	13	13	13	12	13	14	13	13	14	14	12	14	12	13	14	14	15	13	13	13	13	14	14	14	18	14	15	16	16	16	14	16	15	16	16	14	18	16	16	16	15	16	18	15	18	17	15	18	18	18	18	19	18	19	20	17	18	18	18	20	17	19	19	20	21	19	21	20	22	21	21	22	22	21	22	20	24	23	23	27	33	33	34	37	0	1	1	6	3	1	6	2	5	0	10	1	9	10	13	10	10	14	10	2	7	8	7	14	18	18	16	12	14	18	13	8	34	14	20	8	8	23	29	50	14	26	9	20	43	29	37	12	8	18	18	43	25	25	35	44	29	41	51	46	29	22	24	43	74	24	66	49	56	50	51	46	53	56	58	57	66	58	59	63	43	49	71	86	74	46	56	74	77	73	69	53	79	81	87	60	85	24	98	82	71	95	75	96	63	46	36	95	100	83	0	0	0	1	1	1	1	1	1	2	2	3	1	1	2	6	1	1	3	2	2	1	2	2	3	2	2	2	1	1	1	3	2	2	3	3	1	2	2	3	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	2	2	3	1	1	2	2	3	2	2	2	1	2	1	1	1	2	1	4	1	1	3	1	2	1	2	3	4	2	1	4	1	1	1	13
50500	-692.370427174371002	-690.849723880763463	-1.520703293607491	0.000094289817971	0.000026497518191	0.281022052663704	0.604416568437839	0	2	2	4	5	4	5	10	4	7	8	9	8	8	10	8	9	9	10	10	11	13	10	11	13	11	10	14	12	13	12	15	11	12	13	13	12	13	13	14	11	14	11	13	14	14	15	14	13	14	12	13	14	15	17	15	16	16	14	13	14	16	15	16	15	16	17	17	15	16	15	15	18	18	18	17	16	17	17	17	17	18	19	18	19	19	18	18	19	19	18	19	19	20	20	20	20	19	21	20	21	22	23	21	22	22	24	22	24	27	32	34	35	36	0	1	1	2	1	3	9	5	3	0	10	4	9	10	7	10	16	14	11	12	12	21	5	18	34	14	17	5	14	29	13	7	18	18	21	20	20	23	26	25	18	26	15	12	15	60	36	37	37	18	14	43	34	25	35	44	40	41	51	29	29	69	18	43	20	46	30	48	49	50	51	26	53	56	58	25	72	58	50	59	15	69	59	58	68	66	56	22	77	63	22	53	59	64	85	25	56	53	29	85	79	95	58	89	80	53	91	95	100	80	0	0	0	32	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	2	2	1	1	2	1	4	2	1	3	3	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	4	1	1	1	1	2	3	2	1	2	1	1	1	2	3	2	2	1	2	1	1	1	2	3	2	2	2	1	2	2	3	2	2	2	2	2	2	1	4	2	2	4	1	2	2	4	1	3	3	3	1	2	5	1	1	1	9
51000	-714.920283730982533	-713.179083540021452	-1.741200190961066	0.000103101136177	0.000019746139308	0.191522033998751	0.580555323180875	0	1	2	3	4	4	5	9	5	7	10	8	7	8	10	9	9	11	10	10	12	12	9	11	12	11	9	14	12	13	13	13	14	11	14	12	12	13	14	13	12	14	13	13	15	13	14	13	14	14	14	12	14	15	18	15	16	16	15	16	14	15	16	17	15	16	17	16	17	14	17	16	17	17	16	18	17	17	16	18	15	17	18	17	19	20	18	17	18	20	19	18	20	20	20	20	19	20	21	19	21	20	22	22	22	23	23	21	23	28	33	34	33	34	0	1	1	2	3	3	3	5	3	0	10	4	2	10	5	10	10	14	10	12	12	20	7	14	14	14	10	15	18	34	23	15	18	14	48	8	8	23	24	25	18	34	52	36	28	26	37	12	37	29	18	15	34	19	35	48	40	41	26	46	18	49	59	43	36	25	53	22	49	25	59	46	60	44	18	33	72	58	26	63	28	49	71	53	56	60	82	56	72	79	49	29	79	81	44	76	88	73	54	82	71	87	78	77	80	73	91	74	100	54	0	0	0	38	1	1	1	2	1	2	1	2	1	1	2	3	4	1	3	1	1	2	1	1	3	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	3	2	1	2	2	2	1	1	1	1	2	2	3	2	2	2	1	1	2	1	3	2	2	1	1	2	1	1	2	1	2	2	2	1	2	1	2	2	3	2	2	3	1	1	2	2	1	2	1	2	2	2	2	2	2	2	6	1	1	1	8
