step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
24500	-538.038168296022036	-536.438244817400687	-1.599923478621336	0.000156504415296	0.000037569768496	0.240055645871532	0.568970388336665	0	1	3	2	2	4	3	3	5	4	5	5	7	8	8	5	6	6	6	7	9	6	7	7	10	9	8	10	10	10	9	10	11	12	11	9	11	12	11	12	12	11	14	11	12	13	13	15	12	14	12	12	17	13	14	15	13	16	13	12	14	14	15	16	14	15	17	16	15	16	17	15	18	16	19	18	16	19	18	18	19	20	19	19	20	19	20	19	17	18	21	22	22	21	23	23	25	24	27	24	28	29	31	0	1	1	1	1	1	1	5	8	4	5	4	12	23	22	3	10	5	16	19	20	10	18	3	19	23	11	24	14	15	19	20	19	28	16	20	14	22	36	0	13	27	28	26	14	3	51	25	44	54	28	0	54	23	35	15	41	43	41	14	54	44	24	56	51	33	57	66	54	27	45	41	59	48	42	55	43	90	55	42	65	84	62	60	53	48	75	41	40	66	86	88	90	67	72	91	92	0	97	88	96	80	99	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	2	1	1	3	2	1	3	2	2	1	3	5	1	2	1	1	1	1	2	4	1	3	1	1	1	2	1	1	4	1	1	2	3	1	1	3	2	1	2	1	4	2	1	1	2	3	2	1	2	4	1	2	1	4	3	1	1	3	2	1	3	1	1	1	1	3	3	5	1
25000	-535.683304371744498	-533.884473314764932	-1.798831056979515	0.000128132826317	0.000022660717257	0.176853331880959	0.503014689084224	0	1	3	1	2	3	2	4	3	4	3	6	6	6	8	6	6	4	6	8	8	7	7	8	10	9	8	10	13	10	9	10	11	10	12	10	11	12	10	9	12	10	13	12	12	14	14	15	12	13	12	12	16	15	14	16	15	16	15	15	16	14	16	16	15	16	17	16	16	17	17	16	18	17	20	17	17	20	18	18	18	21	18	19	18	18	19	19	17	18	21	22	21	21	24	23	24	24	25	25	28	29	32	0	1	1	1	2	2	1	5	4	1	4	8	3	9	13	1	18	1	3	10	11	3	1	12	6	23	16	17	34	13	12	12	17	16	25	20	14	34	23	0	31	19	37	39	42	19	36	27	26	12	39	0	28	31	44	31	41	41	50	39	62	45	43	62	28	25	69	47	41	63	60	46	24	26	73	59	58	68	62	64	26	90	72	58	64	72	72	65	46	56	56	54	76	60	92	87	58	0	93	69	93	78	101	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	3	1	1	2	1	2	2	3	1	3	1	1	2	2	3	2	2	3	3	1	1	2	1	2	1	2	2	1	1	1	5	2	3	2	4	1	1	3	3	1	2	1	2	1	2	1	1	3	1	3	4	1	1	2	1	1	2	5	4	1	1	1	2	3	1	4	2	1	1	1	1	2	2	2	1	2	4	2	3	2	1	4	1	2	5	4	5	2
25500	-558.934768021529976	-557.324467869092132	-1.610300152437812	0.000145386509012	0.000034259131135	0.235641748107759	0.564648939203532	0	1	1	3	2	4	3	3	5	2	5	5	5	7	9	3	5	5	7	7	9	6	7	6	9	9	8	11	10	10	10	10	12	11	11	11	9	12	11	11	11	11	14	13	12	13	14	15	9	13	12	12	16	12	14	16	14	16	16	13	13	15	15	16	14	15	16	16	17	17	17	17	16	17	18	18	16	17	19	18	18	20	17	18	20	18	20	19	18	19	20	21	20	22	24	22	24	24	26	27	26	28	30	0	1	1	2	3	10	3	5	8	3	2	6	16	12	17	1	16	7	9	18	2	7	17	1	24	19	24	31	12	5	20	14	39	29	49	15	20	5	13	0	49	49	41	26	32	13	36	51	14	40	34	0	38	29	40	15	19	30	34	17	28	44	51	45	45	61	47	57	26	46	68	63	50	6	56	43	66	57	77	64	23	57	62	78	62	57	58	63	48	60	69	77	86	69	92	79	86	0	95	57	75	97	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	5	2	1	3	1	1	1	1	3	5	2	3	1	1	1	1	1	4	3	1	1	1	1	2	1	4	2	2	2	1	1	1	2	1	1	3	3	2	2	4	1	1	2	3	1	1	1	1	4	2	1	1	2	6	2	2	1	1	1	1	5	3	2	1	3	2	2	2	2	3	1	3	1	3	1	2	3	1	1	6	3	2	1
26000	-536.567387071569328	-534.772436692520955	-1.794950379048402	0.000213367761937	0.000037931317337	0.177774360063845	0.623365338523959	0	1	2	3	3	4	4	4	5	2	5	5	7	8	7	6	7	6	6	8	10	7	6	7	10	9	9	10	12	11	9	9	11	8	11	10	11	13	11	10	11	11	13	11	12	10	14	15	12	13	11	11	17	14	13	15	15	16	15	13	16	13	15	16	13	17	14	16	17	17	16	15	17	15	20	18	15	19	18	19	18	21	18	18	20	19	20	20	18	18	20	21	22	21	24	23	25	24	27	27	28	29	31	0	1	1	10	3	5	3	3	7	1	4	3	12	17	12	8	4	12	6	9	20	9	12	7	13	13	22	34	32	16	22	24	18	16	13	26	12	30	31	0	31	31	49	17	39	26	45	21	52	35	40	0	67	39	31	29	34	19	44	30	38	42	27	62	16	32	33	54	63	67	59	55	62	67	89	61	39	48	19	73	25	47	72	67	57	61	76	30	53	61	83	76	78	87	71	92	85	0	97	96	99	83	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	3	5	2	1	1	1	2	2	2	3	2	1	1	2	1	1	2	1	1	1	2	1	5	1	3	4	1	3	2	2	1	3	1	1	1	1	2	1	4	1	1	1	1	2	1	5	2
26500	-534.339705758943182	-532.731991018085637	-1.607714740857529	0.000122579218081	0.000029017585612	0.236725164889257	0.505577331553593	0	2	3	3	2	4	2	4	5	4	4	5	6	8	6	6	6	6	6	8	8	6	8	7	10	10	8	11	13	11	8	9	11	11	11	10	11	12	12	11	12	12	13	12	11	13	15	15	11	13	12	11	16	13	13	16	16	16	14	14	14	14	15	16	14	16	15	17	16	17	16	16	18	17	19	16	17	18	19	17	18	20	18	18	20	18	20	18	17	17	20	22	20	21	24	21	24	24	26	27	28	29	31	0	1	1	1	1	2	1	5	7	5	2	10	10	15	10	3	1	6	4	22	17	6	22	16	27	21	18	26	4	12	10	20	32	19	13	9	32	26	18	0	31	14	36	36	32	19	62	13	27	35	14	0	54	30	51	31	55	59	39	19	28	23	51	44	52	43	46	36	29	47	47	62	59	17	89	35	65	72	69	56	39	57	77	67	59	41	76	68	47	56	86	86	78	68	51	75	96	0	97	89	94	97	77	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	5	3	2	1	1	3	1	3	2	2	3	1	2	1	2	1	1	3	1	5	2	2	3	1	2	1	1	5	2	1	1	3	1	3	2	2	2	2	1	4	2	1	1	1	3	6	1	3	1	1	2	1	4	3	1	2	4	3	2	1	1	1	1	2	1	2	7	1	2	1	1	4	3	2	6
27000	-524.859081222518512	-523.322742706170516	-1.536338516348020	0.000154016778084	0.000041845418334	0.271693895009588	0.703958964065990	1	2	3	4	2	3	2	4	5	3	4	5	6	8	8	5	7	6	7	7	6	6	7	6	10	8	8	9	12	11	10	11	11	11	12	10	10	11	10	10	12	11	14	13	12	13	15	16	13	14	13	12	16	12	13	15	16	17	16	14	15	13	15	16	15	15	16	15	15	17	16	16	16	15	19	18	16	19	19	19	18	18	17	19	20	17	19	19	18	18	21	22	21	22	24	23	22	24	26	26	29	28	31	0	1	7	2	1	1	1	7	4	1	5	11	12	22	13	5	9	10	13	4	4	16	11	16	8	8	12	13	28	9	14	23	20	36	17	18	23	26	18	0	31	27	29	25	14	25	32	60	41	62	30	0	60	38	36	54	68	51	60	54	40	45	2	45	32	46	49	14	29	66	46	35	29	39	83	53	41	67	45	64	46	77	69	86	64	44	58	62	64	50	87	84	88	58	57	93	78	0	94	93	98	94	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	2	1	1	2	1	3	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	2	2	1	2	3	2	1	2	2	2	2	1	1	2	1	3	2	2	1	1	1	1	2	1	3	1	2	1	1	1	2	4	1	1	1	1	3	3	4	2
27500	-502.648435062858880	-501.171430346887121	-1.477004715971736	0.000124485719181	0.000038828846364	0.311914062267374	0.702413715085590	-1	1	2	3	3	3	3	4	5	3	5	5	6	8	7	6	6	6	6	7	10	6	7	8	9	10	8	10	13	9	10	10	11	11	12	9	10	12	11	11	9	10	12	11	13	14	13	15	12	13	12	12	16	15	14	14	15	17	14	12	15	13	15	16	12	15	17	16	15	17	17	15	17	15	20	18	14	19	19	16	18	18	18	17	21	19	18	19	18	17	19	21	21	20	25	23	23	24	27	27	29	29	31	0	1	1	2	3	3	3	2	4	1	5	10	5	12	16	5	11	6	8	13	23	7	11	16	3	15	15	22	32	19	41	8	25	14	32	23	14	37	21	0	19	17	31	25	39	44	40	60	26	44	15	0	59	35	37	65	26	54	49	24	47	28	14	62	21	49	68	34	34	69	55	43	77	60	79	71	33	68	70	45	90	57	73	45	86	43	53	49	48	72	64	82	83	81	97	92	90	0	95	95	95	83	102	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	5	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	4	1	3	2	1	2	1	2	1	1	1	4	1	1	1	1	5	1
28000	-508.818106988938098	-507.177706061958190	-1.640400926979888	0.000133227821350	0.000029810680466	0.223757171462887	0.707082705899625	0	1	1	3	2	2	2	4	4	3	4	5	6	7	8	7	6	6	5	5	10	6	7	8	9	10	9	10	13	10	10	10	11	10	12	10	8	12	12	10	12	12	13	13	13	13	15	16	11	14	13	11	15	14	12	16	14	16	16	13	15	14	15	17	15	15	17	17	16	17	16	16	17	16	19	18	16	19	18	17	18	21	18	19	20	18	20	19	18	18	20	22	21	21	24	23	25	24	26	27	28	29	31	0	1	1	6	1	1	3	5	2	1	6	3	2	12	13	18	8	7	4	7	37	20	3	17	16	17	8	37	22	15	22	9	13	15	30	27	19	21	23	0	31	49	30	26	32	12	55	35	36	51	55	0	60	28	32	41	32	28	38	22	55	42	62	55	60	49	61	66	47	47	41	63	37	60	62	59	49	80	42	69	59	47	72	80	79	57	83	63	65	39	76	41	76	77	82	94	38	0	95	95	90	100	102	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	3	1	2	1	2	4	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	3	2	2	1	1	1	2	1	2	1	1	1	1	2	1	4	1	2	1	3	2	3	1	1	2	1	1	1	2	1	2	2	3	1	4	2	2	2	1	5	1	1	2	5	2	1
28500	-500.610676648165679	-498.981116458812664	-1.629560189353010	0.000101888534450	0.000023219370236	0.227889922661519	0.606569108775686	0	1	2	2	2	3	3	4	5	4	4	5	6	8	7	6	6	6	6	8	9	6	8	7	10	9	8	10	12	9	9	10	11	11	12	11	11	12	11	11	12	12	13	12	13	14	14	15	11	13	12	12	16	14	14	15	15	15	15	13	15	14	14	14	14	15	16	16	17	17	16	16	18	15	19	17	16	19	16	18	19	20	18	18	21	18	20	19	19	18	20	22	21	21	25	24	24	24	27	27	29	29	31	0	1	1	1	2	1	4	5	8	1	4	4	11	12	6	1	2	1	10	13	27	4	15	12	27	15	24	11	13	15	15	17	17	5	32	26	13	34	21	0	10	34	40	32	34	14	42	12	28	40	25	0	39	35	35	36	44	28	64	28	40	36	34	42	30	14	41	25	59	72	42	56	68	49	77	46	63	58	42	79	74	51	68	38	88	56	75	62	67	58	62	67	56	89	94	80	92	0	95	95	95	99	101	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	5	1	1	1	1	1	1	4	1	1	1	1	4	1	4	1	1	2	1	3	1	1	2	1	3	1	2	3	1	1	1	3	2	1	2	1	1	3	1	1	3	1	1	1	3	1	1	1	3	1	3	1	1	1	4	2	1	3	2	3	1	2	2	1	1	1	1	2	1	1
29000	-594.044119915124270	-592.527540313629402	-1.516579601494863	0.000134908509100	0.000038261726419	0.283612402763659	0.569468897285622	0	2	3	2	3	4	2	4	4	4	4	5	5	8	8	7	6	6	7	7	9	6	7	6	9	9	8	11	10	11	10	9	11	11	11	10	11	12	10	11	13	12	13	13	13	13	15	15	11	12	10	12	16	14	13	16	16	17	15	13	15	15	15	16	15	17	17	15	17	17	16	16	18	16	18	18	16	17	19	18	18	21	18	18	21	17	19	18	18	19	21	23	20	22	24	22	24	25	26	26	27	30	32	0	1	1	1	2	4	1	4	4	1	4	5	5	12	16	9	11	6	10	24	15	11	8	5	23	27	18	39	24	24	13	11	12	15	21	26	39	29	32	0	15	25	33	19	26	23	30	39	39	51	16	0	52	20	29	23	35	62	42	26	26	34	50	43	54	24	62	51	55	65	52	16	72	16	39	40	28	50	57	63	1	81	72	60	81	49	54	62	50	59	65	87	86	87	94	43	94	0	89	95	97	101	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	3	3	3	2	1	1	1	1	2	1	1	3	2	2	2	3	3	2	2	1	1	2	1	2	4	1	5	3	2	2	2	3	3	2	2	1	6	2	2	2	1	2	4	1	4	4	3	2	2	1	2	9	2	1	2	1	3	4	2	2	2	3	3	2	1	1	3	2	1	4	1	1	3	1
29500	-522.005186748764572	-520.330597949062962	-1.674588799701631	0.000114409045562	0.000024217689305	0.211676351165293	0.567203868779991	0	1	3	3	3	4	3	4	4	4	4	5	6	5	9	6	6	6	6	8	10	7	7	7	10	10	8	10	13	11	9	8	11	11	11	11	10	13	12	11	13	11	13	11	12	14	14	15	12	13	12	12	17	15	12	13	16	16	16	14	15	15	15	15	14	13	16	16	16	16	17	17	17	16	19	17	16	19	19	18	19	20	17	18	20	18	20	19	17	18	20	22	19	22	23	21	23	24	26	26	26	29	30	0	1	2	2	2	7	2	2	1	4	5	10	10	6	23	3	6	14	8	13	23	14	14	16	10	19	4	20	36	25	27	9	22	12	32	9	20	15	25	0	16	9	35	26	23	39	37	27	25	33	20	0	70	66	37	26	21	54	47	28	29	45	65	42	45	12	15	47	55	62	38	70	66	35	83	48	33	55	90	65	44	93	38	57	62	83	78	65	43	70	62	59	63	93	56	93	86	0	94	83	81	99	102	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	2	2	3	1	4	1	2	1	1	3	3	1	1	3	1	2	3	1	1	2	1	1	1	1	2	4	1	1	2	1	1	1	2	1	4	3	1	2	1	2	1	1	1	1	2	2	3	1	2	3	1	1	1	3	1	1	2	2	1	2	2	2	1	4	1	2	1	2	5	2	1	1
30000	-558.986885207443606	-557.359030734581324	-1.627854472862337	0.000101172254775	0.000023123397085	0.228554727145237	0.546557045210041	0	1	1	3	2	4	4	4	5	3	5	4	4	8	8	6	7	6	6	8	9	6	7	7	11	10	5	9	12	10	9	11	11	11	11	9	10	11	12	11	11	12	13	12	12	13	14	14	10	14	12	12	15	15	13	15	15	17	15	14	15	14	16	17	15	17	15	16	17	16	16	15	18	14	18	17	16	19	18	18	16	19	18	18	20	18	19	20	18	18	19	21	21	21	23	22	24	22	26	25	28	28	30	0	1	1	2	3	5	5	4	10	1	2	10	1	18	12	9	6	7	5	27	18	13	9	16	11	20	10	24	19	27	18	19	2	16	31	18	21	20	28	0	14	38	8	34	14	7	51	16	28	55	26	0	41	46	42	30	44	30	62	9	39	42	22	42	39	2	29	50	29	50	48	50	69	35	42	53	61	84	65	64	48	72	65	81	69	56	77	63	58	72	33	35	48	81	92	94	98	0	80	93	63	99	102	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	1	2	2	2	1	2	1	1	1	4	1	1	1	3	2	2	3	3	3	1	2	1	1	2	1	1	1	3	1	3	5	1	3	1	1	1	1	3	1	1	2	1	3	1	3	2	1	5	2	2	8	2	2	3	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	4	4	3	2	1	1	1	1	4	2	5	1	1
30500	-561.486907478763214	-559.941931696491451	-1.544975782271746	0.000149616601025	0.000039924590758	0.266845994924224	0.575173292911234	0	1	2	4	3	3	4	3	5	4	5	4	6	7	7	5	6	6	7	7	10	7	8	6	10	9	8	10	11	10	8	9	12	11	11	10	8	12	11	10	11	12	13	12	13	11	12	13	11	13	13	13	15	14	13	15	16	14	15	14	15	14	15	16	15	17	14	17	14	17	16	17	17	16	19	16	16	19	16	19	17	21	19	18	19	18	19	20	18	18	19	22	21	20	24	22	23	24	25	26	28	30	31	0	1	1	5	3	3	1	3	4	1	12	3	10	9	9	7	4	3	11	11	9	4	10	3	19	22	10	20	20	15	20	17	17	40	27	24	12	21	32	0	31	28	21	35	21	27	28	49	26	29	34	0	35	50	21	14	47	41	51	18	38	45	45	38	67	41	45	71	37	49	47	59	62	10	45	52	15	73	38	73	54	72	73	72	63	60	86	77	38	57	25	79	85	58	82	94	88	0	97	35	95	95	102	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	3	2	1	2	1	2	3	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	5	1	1	2	1	1	2	1	1	2	3	1	1	2	6	2	2	5	2	3	1	1	2	1	1	2	3	1	2	3	1	3	4	1	3	2	1	2	1	2	7	3	3	1
31000	-519.500406039647942	-517.933202434358577	-1.567203605289342	0.000104230397242	0.000026603433759	0.255236806754136	0.606709564917943	0	1	3	3	3	4	3	3	5	4	5	6	6	6	8	7	6	7	6	7	9	7	8	6	11	9	8	11	13	8	9	11	11	11	12	10	11	11	12	9	11	11	13	12	13	14	14	15	13	13	12	12	15	14	14	14	15	16	15	15	15	14	15	17	14	17	14	16	17	17	16	17	18	16	19	17	16	19	18	18	18	20	18	19	21	16	21	18	17	18	18	23	21	19	23	22	22	25	26	24	27	29	31	0	1	2	2	2	5	1	1	3	1	5	7	5	2	12	6	9	9	6	7	18	3	12	9	21	22	12	21	19	17	15	30	17	22	34	17	27	17	11	0	31	13	40	41	23	23	44	47	36	31	23	0	54	20	16	35	27	59	49	35	51	42	45	45	49	35	38	46	74	52	49	62	67	13	88	61	56	68	54	45	51	84	86	69	79	53	83	63	57	34	68	93	94	37	76	66	85	0	98	84	95	85	100	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	3	1	2	2	2	2	1	1	2	2	1	3	2	1	1	1	2	2	1	1	4	3	1	3	1	1	2	2	1	1	3	1	3	1	1	1	2	2	2	2	5	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	3	1	1	1	4	2	2	1	1	1	2	2	2	2
31500	-581.588054920009426	-579.951402644607469	-1.636652275401909	0.000165168564386	0.000037190759938	0.225168512400775	0.666472139710314	-1	1	3	2	3	4	3	4	5	2	5	5	7	7	7	6	6	6	6	7	9	6	8	8	10	9	8	11	11	11	10	10	10	10	11	10	11	12	12	12	12	12	13	13	11	12	15	15	13	13	12	12	17	13	13	15	16	16	16	15	15	14	14	16	13	16	16	15	16	16	16	16	18	16	19	17	16	19	18	18	16	20	18	17	20	19	20	18	18	18	19	22	21	19	24	24	23	23	25	26	28	29	31	0	1	1	1	1	10	1	5	8	2	5	7	5	6	12	5	12	9	8	9	14	11	16	7	12	20	9	11	23	15	15	20	18	15	6	21	26	32	21	0	17	23	37	38	16	18	49	28	35	30	18	0	61	52	38	12	27	60	39	28	40	32	42	55	39	28	30	25	62	55	34	35	67	16	64	48	43	67	61	68	30	57	62	57	57	90	67	42	81	60	73	57	78	34	92	59	78	0	66	41	95	98	56	1	1	2	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	2	2	1	2	2	2	1	1	1	2	1	2	2	1	1	2	3	1	1	1	1	3	1	1	1	1	4	3	1	2	1	2	2	1	2	1	3	2	4	1	3	3	2	1	5	1	1	2	1	1	1	3	2	2	1	2	1	2	4	1	1	1	3	1	4	1	3	2	1	4	7	2	2	6
32000	-570.135393457136956	-568.400785884814809	-1.734607572322141	0.000137727463050	0.000026629348872	0.193348140465727	0.495944697814167	0	1	2	3	3	4	3	4	5	4	4	5	7	7	8	6	7	6	7	6	9	5	7	7	9	9	6	9	12	9	8	10	11	11	11	8	8	12	10	11	12	12	14	12	13	14	14	15	12	13	11	12	17	14	13	16	16	16	16	14	14	14	16	15	15	15	17	15	17	17	15	16	17	16	20	18	16	17	16	19	17	19	16	19	19	19	19	20	18	19	20	22	21	21	24	22	24	24	25	26	27	28	29	0	1	1	3	1	7	3	7	7	3	5	11	22	8	5	1	16	22	6	22	15	7	9	16	14	14	6	17	9	36	16	3	2	22	22	3	11	19	19	0	30	36	42	31	32	22	15	7	23	33	19	0	47	38	37	38	41	19	48	36	33	45	17	62	55	24	68	16	47	64	44	38	13	26	62	37	62	65	54	59	50	56	54	60	42	53	67	38	57	53	45	86	85	82	41	76	89	0	43	89	73	87	94	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	4	5	3	2	3	2	3	2	1	2	2	1	2	2	6	3	6	2	2	2	1	1	1	3	2	2	4	1	4	1	1	4	1	1	5	1	6	2	2	1	2	5	3	4	5	2	1	1	2	3	1	1	2	3	1	1	4	2	1	4	1	1	1	4	2	2	1	4	3	3	5	5
32500	-567.824889030139616	-565.989262106774959	-1.835626923364670	0.000151370947156	0.000025511957834	0.168539328804687	0.504248390809124	0	2	2	3	2	4	4	2	4	3	5	5	7	6	9	7	5	6	6	8	9	7	7	6	10	9	9	10	12	10	10	10	11	11	12	9	10	11	11	10	12	11	14	11	13	12	14	15	11	12	12	12	15	15	13	16	14	16	14	14	15	13	15	16	13	15	16	16	15	18	14	16	16	16	19	17	15	18	19	19	17	20	18	18	20	18	20	20	18	18	19	21	19	21	24	23	25	24	25	27	28	30	31	0	1	1	5	1	2	2	1	3	8	4	8	9	17	16	5	6	9	10	24	6	4	5	3	7	24	23	9	7	15	23	20	2	24	30	13	14	30	19	0	49	21	50	17	42	5	24	25	17	38	38	0	65	45	51	51	41	13	42	25	45	44	51	31	40	38	35	25	29	64	65	43	52	20	45	33	42	63	43	54	24	57	69	69	69	31	61	63	15	54	64	31	58	91	72	87	98	0	89	92	41	78	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	3	3	3	2	2	2	1	2	3	1	2	1	4	2	1	1	1	1	3	1	1	2	1	3	1	5	3	3	3	1	1	1	1	1	1	1	1	4	2	1	1	2	2	3	2	2	1	3	2	2	1	1	1	5	3	3	3	1	2	1	4	2	1	2	4	4	3	3	4	1	2	5	1	2	4	1	1	1	2	4	7	4	2
