step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-677.824881560761014	-676.287116787247555	-1.537764773513403	0.000028506422462	0.000034165341451	1.198513826004714	0.771461793123809	0	2	2	4	6	5	7	9	11	11	11	11	12	13	13	13	14	14	14	15	15	14	19	16	17	16	16	17	17	15	17	16	15	18	17	19	18	19	18	20	18	20	19	19	19	22	22	22	22	23	23	24	24	24	24	24	26	27	26	27	28	29	29	29	30	31	33	32	32	31	34	34	33	35	35	33	33	37	36	38	39	39	40	0	1	1	2	6	4	5	6	8	8	8	8	10	10	8	11	11	12	15	14	14	16	34	16	18	20	21	16	17	19	22	22	16	11	16	25	27	30	31	26	27	30	34	35	37	40	43	44	45	45	46	47	49	49	49	51	56	53	55	56	57	58	60	59	61	64	69	64	70	65	64	77	66	68	70	70	66	75	72	75	79	80	72	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2
5500	-582.404228379849314	-581.043344599118996	-1.360883780730352	0.000053177848780	0.000029917143438	0.562586567990423	0.764725502365679	0	2	1	3	5	4	7	8	12	10	10	11	12	13	14	14	14	14	15	15	14	15	19	16	17	17	15	18	17	16	16	17	17	17	17	19	19	18	18	19	19	19	19	20	20	21	21	22	22	23	23	22	24	24	25	25	27	27	27	27	28	28	28	29	29	31	33	33	31	30	33	34	33	34	36	34	33	37	36	38	39	38	40	0	1	1	2	4	4	5	6	12	8	8	11	8	10	8	9	11	12	15	14	14	16	34	16	18	20	21	16	17	19	22	22	22	11	22	25	27	30	31	20	27	30	34	35	37	40	43	44	37	45	46	47	49	49	49	51	56	53	55	56	57	58	60	59	61	64	69	64	70	65	64	77	66	71	70	70	66	75	72	75	79	75	81	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	1	1
6000	-504.432204885189549	-502.964189134586377	-1.468015750603166	0.000138560235452	0.000044258940467	0.319420216934382	0.744309649984621	0	2	1	4	6	3	8	8	11	11	9	11	12	13	13	12	13	15	14	15	15	14	19	16	17	16	15	18	17	16	16	16	15	18	17	19	17	18	18	19	19	20	19	19	20	21	22	21	22	24	22	24	25	23	25	25	26	26	28	27	28	29	28	30	29	32	33	32	32	31	33	35	31	34	34	35	34	36	37	38	39	40	40	0	1	1	2	6	2	5	4	8	8	8	11	10	10	9	9	9	12	15	10	14	16	25	22	9	14	10	24	17	19	22	22	22	11	22	18	27	30	31	26	21	30	34	35	37	40	43	44	45	45	46	47	49	49	49	51	56	53	55	56	57	58	60	59	61	64	69	64	70	65	64	73	59	71	70	70	66	75	77	75	79	80	81	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	5	2	2	1	2	1	1	1	1	4	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1
6500	-511.771177347146420	-510.207653147204780	-1.563524199941632	0.000211019135931	0.000054248559077	0.257078860822740	0.710292978339910	0	2	2	4	6	5	7	8	11	10	10	11	11	13	13	11	14	13	15	15	14	14	17	16	15	17	16	18	17	16	16	16	16	19	18	18	18	18	18	20	20	18	19	20	20	22	21	22	22	23	23	23	25	24	26	25	27	27	28	28	28	28	29	30	29	32	33	32	32	31	32	35	32	34	35	35	33	36	35	37	39	39	40	0	1	1	2	2	2	6	4	11	8	8	11	10	10	12	11	11	12	12	21	13	16	11	17	18	20	21	24	17	19	22	22	22	23	33	25	27	30	31	20	27	30	23	35	21	40	43	44	37	40	46	47	50	49	49	51	56	54	54	57	57	53	60	59	61	64	69	64	70	65	59	77	64	71	70	70	71	75	77	70	71	80	81	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	2	2	1	3	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	4	1	1
7000	-598.760519064868163	-597.217965247512097	-1.542553817356086	0.000236594221167	0.000063451010504	0.268184954773993	0.568282924826256	1	2	2	3	4	6	7	8	12	10	10	11	11	13	13	13	15	15	15	14	15	14	17	17	18	17	16	16	16	17	15	16	13	19	17	20	19	18	18	20	20	19	19	19	17	21	24	21	23	23	24	24	25	24	26	24	27	27	27	27	28	29	29	29	29	33	33	31	32	30	31	35	32	33	36	33	33	37	36	37	39	40	38	0	1	1	2	2	2	5	2	10	8	6	11	11	9	12	11	9	12	15	14	10	12	33	10	21	20	14	16	17	19	11	33	11	24	33	18	45	30	22	26	27	30	21	35	27	40	43	44	37	37	46	43	50	45	49	46	51	53	53	56	60	49	60	45	61	73	69	59	70	65	59	66	68	59	76	70	68	75	59	75	72	75	79	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	2	2	1	1	3	1	2	3	2	2	1	2	1	1	1	2	2	1	2	3	1	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	1	3	2	2	1	1	2	2	1	3	1	7	1	1	1	2	1	1	2	1	1	2	1	1	2	1	4	1	2	3	1
7500	-679.827482598134679	-678.110015159601062	-1.717467438533610	0.000255790563926	0.000050712227529	0.198256834618061	0.438685014149860	1	3	2	3	6	4	7	8	11	9	10	10	11	12	13	13	14	14	15	15	16	14	18	17	17	17	15	18	15	17	17	16	15	19	17	19	17	18	18	20	20	21	19	21	19	22	24	21	22	22	23	23	24	23	26	26	28	28	26	28	28	30	29	28	29	32	32	31	30	31	33	34	31	34	35	35	34	36	37	37	38	39	40	0	1	1	1	2	4	6	2	2	7	10	7	10	10	12	10	12	14	15	14	5	11	26	33	12	15	9	11	12	12	22	16	12	9	32	18	27	21	16	21	21	38	16	35	37	26	23	35	27	21	46	43	45	14	14	51	56	54	53	56	56	58	56	54	61	68	69	59	57	69	59	64	59	73	67	70	73	76	73	78	71	80	77	1	1	1	1	2	1	2	3	3	1	1	2	1	2	2	2	2	1	1	1	6	3	1	1	4	3	2	5	3	3	2	2	2	3	1	2	1	1	2	2	3	1	5	2	1	2	4	2	3	2	1	2	2	4	7	2	2	2	1	1	1	1	3	3	1	1	1	2	1	1	3	3	3	1	1	2	1	1	3	1	3	2	2
8000	-701.946639355689854	-700.326634583020109	-1.620004772669693	0.000284534136814	0.000065917281991	0.231667394040776	0.422948828195475	0	3	1	5	6	5	8	10	12	10	12	11	11	12	12	14	15	15	14	14	15	15	18	17	16	16	14	17	17	16	17	17	16	20	16	19	18	17	18	19	19	20	19	20	19	20	22	20	23	23	21	21	24	22	25	24	27	27	27	27	29	29	28	28	29	32	33	33	31	32	33	33	33	34	35	33	34	33	37	37	38	37	40	0	1	1	1	2	1	6	2	7	2	6	4	6	2	10	11	10	9	11	9	11	9	16	17	9	13	13	17	10	12	14	22	16	9	17	23	8	12	22	26	27	23	23	33	26	14	43	8	45	45	14	12	37	45	49	40	51	37	54	56	40	59	56	53	60	53	70	64	65	57	55	64	64	49	65	69	64	70	68	70	73	70	74	1	1	1	3	1	2	1	3	2	4	2	3	2	5	1	1	2	2	1	2	1	2	2	1	2	3	2	1	4	3	3	1	1	4	1	1	4	4	2	2	2	1	1	1	1	4	1	4	2	2	5	3	3	1	1	3	3	6	3	2	4	1	1	1	2	4	1	3	1	2	4	1	2	5	3	1	4	1	4	4	3	3	5
8500	-711.102814103926676	-709.406844821848949	-1.695969282077776	0.000290514985372	0.000059488116375	0.204767806723481	0.432971758118853	0	3	2	3	4	4	8	8	11	10	12	10	11	13	12	14	12	14	14	14	15	14	19	16	17	15	15	18	18	16	16	16	15	19	16	20	17	17	16	19	20	21	20	20	19	19	22	21	21	23	23	23	24	23	26	25	26	28	28	24	29	29	29	28	29	33	32	33	31	31	32	34	32	35	36	34	33	34	36	38	39	38	40	0	1	1	1	2	1	1	5	2	7	6	6	4	15	4	11	8	13	17	9	14	11	25	16	18	20	11	22	20	19	16	22	12	9	11	13	21	12	22	27	27	30	11	24	11	21	43	44	27	21	40	34	49	27	53	34	60	55	50	46	46	49	56	53	57	59	56	45	61	65	53	54	62	72	65	65	54	61	66	67	64	76	68	1	1	1	2	1	3	3	2	4	1	3	3	5	1	4	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	4	1	4	1	3	1	2	3	2	5	2	3	2	1	1	2	2	3	2	2	4	1	3	1	2	2	1	5	3	2	2	2	3	4	4	1	1	3	5	1	1	4	3	4	3	1	2	5	2	4
9000	-702.938109024659752	-701.291810763058379	-1.646298261601385	0.000337634450410	0.000074810853913	0.221573520776279	0.408991535817641	0	3	2	3	5	6	7	8	12	9	10	10	11	14	13	12	14	14	14	15	16	15	18	17	17	16	16	18	17	15	15	15	16	17	18	20	18	18	18	20	20	20	20	19	19	21	23	21	22	24	21	23	25	24	25	25	28	28	27	26	29	29	28	30	28	33	31	32	31	31	33	34	32	33	35	34	34	36	36	37	39	40	40	0	1	1	1	2	5	2	6	8	7	4	7	10	8	12	11	16	11	12	10	22	11	8	15	9	9	2	24	4	11	16	16	16	18	31	18	21	30	33	10	45	15	17	35	14	45	34	35	37	37	20	40	23	37	20	29	60	53	49	51	57	59	56	49	56	50	40	54	61	40	73	54	55	49	70	65	73	70	59	76	68	75	68	1	2	1	2	1	1	2	2	2	1	2	2	1	3	2	1	1	2	2	3	1	3	5	2	2	1	7	1	7	2	2	2	2	1	2	2	1	1	2	6	1	4	5	1	3	2	3	2	2	3	3	1	2	3	4	3	1	2	3	2	1	1	1	6	1	6	4	3	1	4	1	5	2	6	2	3	1	3	5	2	4	3	4
9500	-698.821614219727280	-697.246349021679976	-1.575265198047290	0.000341336218634	0.000085778593713	0.251302349503135	0.392320897347773	0	2	2	4	5	4	7	9	11	9	11	11	12	14	14	13	15	14	13	14	16	14	18	16	17	17	14	17	16	16	15	13	16	19	17	19	18	19	19	19	20	19	19	20	20	21	23	22	23	23	23	22	25	23	25	26	27	27	27	26	29	29	29	31	29	33	32	32	32	32	32	34	32	33	36	34	33	35	36	37	39	38	39	0	1	1	2	2	2	6	6	3	4	10	4	11	13	10	10	8	19	9	16	15	10	15	16	16	13	10	31	16	15	12	12	19	22	15	9	26	30	28	14	21	30	23	26	27	12	29	44	40	10	10	43	36	46	54	50	60	51	55	40	60	55	26	54	56	49	65	53	56	65	51	49	45	55	70	63	59	70	59	78	68	75	77	1	1	1	1	2	1	1	3	3	3	1	3	1	1	2	3	2	1	2	1	2	3	2	1	2	4	2	1	2	1	2	1	2	3	2	5	1	2	1	3	2	2	1	1	2	5	4	1	3	6	6	2	3	1	1	2	1	2	2	3	2	2	6	4	1	5	1	5	2	2	3	6	6	4	2	3	2	2	5	1	4	1	3
10000	-722.758218448035336	-721.203405915884218	-1.554812532151116	0.000326663383960	0.000085442949550	0.261562678113801	0.451700441706052	-1	2	1	4	6	4	7	10	11	11	11	10	12	13	13	12	14	13	13	15	16	13	18	16	17	17	15	17	17	15	14	17	16	19	17	18	19	15	19	19	19	21	20	20	19	21	24	21	22	21	22	23	24	22	26	24	27	26	27	28	26	29	27	28	28	32	32	32	30	32	31	32	30	35	35	34	34	35	36	37	39	38	40	0	1	1	2	2	1	4	6	6	5	6	5	6	11	6	12	4	13	16	14	11	12	24	22	18	20	14	16	16	13	11	16	4	29	22	11	9	11	31	21	33	17	11	9	17	40	33	39	44	9	40	45	49	27	53	40	51	53	49	50	46	58	51	49	51	37	57	73	57	57	55	73	55	71	70	67	72	70	64	63	72	70	72	1	1	1	1	2	2	1	3	4	3	3	2	4	1	6	2	5	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	6	1	2	4	4	2	3	1	1	5	7	6	4	1	2	1	1	5	2	2	2	3	1	1	3	1	3	4	2	1	4	3	2	5	3	1	1	2	2	1	2	2	2	1	2	1	4	4	4	2	3
10500	-755.131546063783276	-753.579399307600511	-1.552146756182798	0.000333246206274	0.000087633958012	0.262970609602756	0.363101454608005	0	2	2	5	4	5	7	10	12	10	10	10	11	12	13	14	14	14	14	15	14	15	18	18	17	17	15	17	17	16	16	16	14	19	17	18	18	19	18	19	19	20	18	20	19	22	23	21	21	23	22	23	24	23	24	25	27	27	27	27	29	29	28	30	29	31	29	32	31	31	32	35	31	34	35	34	33	33	35	37	39	38	41	0	1	1	1	2	1	5	2	7	7	5	7	11	11	11	9	15	11	11	10	12	9	9	29	8	13	9	12	9	8	9	12	11	11	22	11	13	19	17	15	27	15	17	35	20	26	43	44	41	21	20	43	20	20	37	20	26	46	45	20	53	59	8	50	60	58	60	50	65	51	58	54	50	71	57	69	71	57	68	78	66	56	81	1	1	1	3	1	3	2	3	2	1	3	2	1	1	2	1	1	1	1	2	2	2	2	1	2	3	2	3	2	3	3	2	2	3	1	4	4	3	2	2	3	4	2	2	2	4	2	1	2	3	3	3	4	4	3	6	4	2	4	5	2	1	11	3	1	2	1	5	1	6	3	4	3	1	4	2	1	3	2	3	5	7	1
11000	-720.535391415238564	-718.889861393077354	-1.645530022161265	0.000326376030423	0.000072408313965	0.221855489422383	0.437519027362554	-1	2	2	4	6	5	7	9	11	10	12	11	12	13	14	12	14	15	15	14	15	14	18	16	18	15	16	18	15	17	16	16	15	19	18	19	17	18	17	19	18	19	19	19	20	21	24	20	23	22	23	22	24	23	25	25	27	26	28	28	29	30	29	29	29	32	32	32	31	32	33	34	33	33	34	34	33	35	35	36	39	39	39	0	1	1	2	1	2	6	5	6	4	5	4	2	9	9	10	10	11	11	14	5	11	22	16	9	14	11	22	11	19	22	16	22	21	33	18	9	19	26	21	21	15	8	35	14	26	34	13	50	46	45	23	54	46	27	51	46	53	53	57	51	45	46	49	57	53	69	45	61	46	41	53	54	62	67	46	45	69	64	75	59	80	64	1	1	1	1	3	1	1	2	2	3	2	4	6	1	2	1	1	1	1	1	4	1	2	2	4	1	2	3	2	1	1	2	1	2	2	2	3	2	2	2	2	2	5	1	3	3	2	5	1	1	1	2	1	1	6	1	3	1	3	1	3	4	5	3	1	4	1	7	1	5	8	4	5	1	1	5	5	3	2	1	4	1	5
11500	-785.215612656569078	-783.609623601254611	-1.605989055314443	0.000375366878545	0.000089132464678	0.237454260812108	0.439512057353081	-1	2	1	4	5	5	7	9	12	11	12	10	12	13	14	13	15	15	13	15	14	14	18	17	17	17	15	16	18	16	17	16	16	18	17	19	18	17	19	18	18	20	19	21	20	21	23	21	23	23	22	22	24	23	26	23	25	28	26	27	29	29	26	28	29	32	33	30	30	28	33	35	32	35	33	34	31	36	37	36	39	38	39	0	1	1	1	1	3	6	4	5	12	12	7	10	13	12	10	14	19	12	4	19	16	11	19	19	11	8	20	20	14	16	22	16	19	11	9	21	19	32	21	21	19	9	35	41	23	35	35	40	40	9	9	45	27	45	20	50	56	27	54	40	49	9	41	60	62	69	53	70	51	58	58	50	53	70	51	62	67	54	76	71	78	66	1	2	1	2	2	1	1	2	3	1	2	1	1	1	2	1	1	1	2	5	1	1	2	3	2	3	3	1	2	1	2	1	2	3	3	4	3	2	3	2	3	3	3	2	2	1	4	1	3	4	6	5	3	3	4	4	1	3	5	2	7	2	3	5	1	2	2	5	1	3	4	3	4	5	3	6	1	2	6	1	3	1	4
12000	-760.191944409929306	-758.582335605932030	-1.609608803997235	0.000339011083622	0.000079983027195	0.235930419560800	0.374201213459491	0	3	2	2	5	6	7	9	12	9	12	11	12	13	13	13	15	14	15	14	16	14	18	16	16	17	16	17	17	16	16	16	16	20	17	20	17	18	19	19	19	20	19	21	20	22	21	19	23	24	20	24	24	23	25	25	27	26	27	27	28	29	27	28	29	32	33	33	31	31	34	33	31	34	34	33	33	37	36	37	39	39	40	0	4	1	1	2	5	1	4	7	2	4	2	6	12	13	8	13	13	14	14	14	9	14	22	18	27	9	13	25	15	22	22	10	11	10	12	21	9	13	26	13	38	11	48	21	34	9	24	34	10	26	12	37	41	45	46	56	34	27	50	57	27	56	58	56	58	61	64	65	51	54	41	64	54	69	41	45	69	58	67	74	76	66	1	1	1	1	1	1	3	2	3	3	4	4	3	2	1	2	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2	5	4	3	1	2	4	1	4	1	3	1	2	1	4	2	1	8	1	6	4	3	3	1	1	4	5	2	1	7	2	1	3	4	2	2	1	7	7	6	2	5	2	5	6	4	7	2	3	2	3
12500	-734.921993621147976	-733.246456391229799	-1.675537229918205	0.000404165054319	0.000085424339346	0.211360033315119	0.369177117241772	0	2	1	5	6	4	8	10	12	10	12	11	11	13	14	12	13	13	14	13	15	15	18	17	17	17	16	17	18	16	16	15	17	18	17	19	18	18	18	18	18	19	19	20	19	22	23	21	22	23	22	24	25	23	26	24	26	27	27	27	29	29	29	29	29	33	32	32	30	30	33	35	31	34	35	34	34	36	37	36	39	38	39	0	1	1	1	2	2	2	6	13	2	12	7	7	16	16	8	9	12	10	16	14	2	24	9	12	9	21	12	32	19	11	10	8	4	11	35	21	8	9	11	26	10	24	26	21	27	34	24	22	45	34	10	27	37	40	49	51	40	53	34	57	45	51	37	57	59	61	22	60	60	50	59	62	34	76	70	59	70	66	70	73	65	58	1	1	1	3	2	1	3	3	1	4	1	1	2	1	1	2	1	1	2	1	1	7	1	2	2	4	1	4	1	1	2	2	3	5	3	1	2	3	2	4	1	3	1	2	1	2	2	2	3	2	2	6	4	3	5	1	2	4	1	4	1	6	3	5	2	4	1	7	2	1	6	5	1	7	1	2	4	4	2	3	3	6	5
13000	-748.931639977609848	-747.294448412336806	-1.637191565273026	0.000416054104091	0.000093597335803	0.224964337288209	0.350633408638524	0	2	1	4	6	6	8	9	11	9	11	10	11	14	13	14	14	12	14	14	14	14	17	16	17	16	15	19	16	15	16	15	15	20	17	19	18	18	18	20	20	21	19	19	20	22	23	20	20	24	24	23	24	21	26	24	27	26	27	27	29	30	28	30	30	32	32	32	29	31	33	33	32	35	35	33	34	37	37	37	39	39	40	0	1	1	2	2	4	1	2	4	4	4	2	2	6	13	15	15	4	10	18	7	13	17	16	19	30	18	39	33	9	8	10	18	22	32	23	25	8	21	21	27	23	14	35	26	26	54	39	27	45	41	23	10	12	50	13	21	49	41	58	8	50	9	55	69	55	70	37	51	69	55	49	64	57	76	70	73	69	73	70	57	70	77	1	1	1	1	2	1	5	3	4	1	4	4	4	4	1	1	1	4	2	1	2	2	2	1	2	1	2	1	1	2	2	3	3	3	1	1	1	4	2	3	3	2	2	1	3	3	1	1	2	2	2	3	7	5	1	6	6	4	5	1	8	2	8	1	1	3	1	5	2	1	3	6	1	4	1	1	1	4	2	4	5	3	5
13500	-815.912414524297446	-814.393879097612853	-1.518535426684616	0.000334385700074	0.000094422710771	0.282376640957990	0.370293843016568	0	2	1	4	5	6	8	10	11	9	10	10	11	12	12	14	14	13	13	15	16	14	16	16	17	16	15	19	17	15	16	16	16	19	14	19	18	19	17	19	18	21	18	21	19	21	20	20	23	23	23	23	25	23	25	26	26	28	27	28	30	30	27	30	26	31	32	33	31	32	32	34	32	33	32	35	34	37	36	37	40	39	41	0	1	1	3	2	2	6	2	10	5	5	2	10	11	6	6	6	6	11	13	6	18	11	9	11	4	14	22	13	8	18	35	18	25	6	15	13	26	24	37	27	25	8	28	10	40	21	12	12	12	15	15	26	27	27	37	50	41	37	65	58	51	20	27	26	49	63	71	43	56	51	58	69	62	65	75	68	76	77	56	79	75	79	1	1	1	2	2	1	1	4	1	2	2	4	1	1	4	4	5	3	1	2	5	1	4	2	4	7	2	3	2	2	1	1	1	1	4	2	3	2	1	1	2	2	4	2	4	1	3	7	4	6	6	6	5	6	4	5	1	7	4	1	2	4	4	7	4	4	2	1	7	3	4	4	1	1	2	2	1	2	1	4	3	4	5
14000	-804.281101677303241	-802.729911387296511	-1.551190290006702	0.000329716736234	0.000086873769948	0.263480012995908	0.312729868817716	0	2	2	3	6	3	7	9	11	9	10	10	11	13	14	14	15	13	13	14	15	13	17	18	17	17	14	19	17	17	16	17	16	20	18	20	18	18	19	19	19	21	19	20	19	19	22	19	22	24	23	22	25	22	26	26	25	27	25	27	29	28	29	29	28	32	33	32	31	31	34	35	32	34	36	34	33	37	36	37	40	39	39	0	1	1	2	2	2	6	4	8	7	6	7	10	2	9	19	18	7	12	11	18	12	17	11	20	33	10	31	9	22	16	5	9	32	18	19	10	9	29	10	8	24	22	48	27	9	14	32	27	21	41	34	40	14	21	46	24	45	37	53	21	41	57	8	55	50	69	37	65	64	61	58	62	58	69	56	59	76	61	76	50	56	73	1	1	1	1	2	1	2	2	2	2	3	2	2	5	1	1	1	3	3	2	2	2	1	4	2	1	2	1	4	2	1	6	3	2	3	3	4	3	1	4	5	2	3	1	2	3	5	1	7	4	2	1	5	5	8	5	3	5	3	1	9	6	2	9	1	4	1	8	3	1	2	4	2	4	2	3	6	2	4	3	5	6	3
14500	-722.248667661789455	-720.613946327778763	-1.634721334010661	0.000406860197025	0.000091910831405	0.225902735330127	0.432007218099968	0	2	2	5	6	6	6	9	11	10	12	10	11	14	12	13	15	13	15	12	16	13	18	18	17	16	16	18	17	16	16	16	17	19	16	19	18	17	18	19	20	21	19	20	19	20	23	21	23	24	23	23	24	23	26	23	27	28	27	27	30	26	27	30	29	31	32	32	29	31	34	34	31	35	35	33	33	36	35	37	40	39	40	0	1	1	3	4	1	4	5	8	8	8	4	8	22	9	11	15	12	12	12	22	8	17	31	17	10	10	31	17	8	22	15	4	31	11	12	21	12	16	20	27	38	23	35	37	19	36	44	41	45	26	43	41	45	37	26	46	53	45	26	56	49	51	33	51	45	64	49	57	65	54	49	54	77	76	61	58	61	54	61	73	75	77	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	2	2	2	6	1	2	4	1	3	3	4	2	2	1	2	1	2	2	1	2	3	3	1	2	3	4	2	3	2	3	5	3	1	1	7	4	7	1	4	1	2	7	4	4	1	1	2	3	2	5	3	5	2	4
15000	-779.598640438927077	-777.941927723702861	-1.656712715224234	0.000417250509963	0.000090886504951	0.217822393936229	0.422171009892959	0	3	1	5	5	5	6	10	12	11	11	9	11	12	13	12	14	13	13	13	16	14	18	17	16	17	15	18	18	16	16	16	16	19	17	19	17	18	19	19	19	20	19	20	17	22	22	19	21	23	24	24	22	23	26	24	27	28	28	27	30	29	28	30	29	31	32	31	32	30	33	34	32	35	33	34	33	35	35	37	39	36	39	0	3	1	2	1	3	1	2	4	4	1	4	7	12	5	5	13	10	9	16	9	4	26	10	5	22	17	8	16	10	15	12	9	29	5	24	27	12	17	32	37	22	25	13	27	26	9	15	27	14	50	23	26	37	11	40	35	57	47	17	63	60	46	54	63	35	65	60	60	60	14	62	62	68	65	67	59	57	73	69	72	75	72	1	1	1	1	3	2	4	4	4	2	6	2	2	2	4	2	2	1	1	1	2	4	1	3	5	2	1	3	3	2	2	3	2	1	7	1	1	4	3	1	1	3	1	4	1	2	7	2	3	5	1	3	2	2	8	1	5	1	3	7	2	1	2	4	1	5	2	1	3	2	10	2	1	3	1	1	3	4	1	2	2	1	3
15500	-725.311154296640552	-723.795531931140431	-1.515622365500156	0.000267658594600	0.000076074468922	0.284222029318459	0.357063735437826	1	2	2	5	4	5	7	9	11	10	12	11	12	13	13	13	14	14	13	14	15	13	19	17	18	17	16	19	18	17	17	15	15	20	17	18	16	18	17	17	18	20	17	20	18	21	23	21	21	21	24	23	24	23	25	24	27	27	27	25	29	29	28	30	29	32	32	33	28	31	34	33	30	34	35	34	33	37	37	37	40	38	40	0	1	1	2	2	1	4	2	8	8	10	10	6	10	12	6	13	11	12	14	14	8	36	32	16	20	2	33	17	16	32	22	9	45	8	16	14	13	33	13	37	16	16	24	13	27	27	24	45	37	21	16	37	49	45	16	60	54	53	27	27	58	51	53	27	58	70	73	56	65	37	59	53	61	70	67	61	75	55	70	59	75	77	1	1	1	2	1	3	1	2	1	1	1	1	4	1	1	4	2	1	1	1	1	2	1	1	2	2	8	2	3	2	1	1	2	1	3	4	1	3	1	2	1	3	2	1	3	3	4	2	1	3	4	3	4	1	3	6	1	2	2	3	9	1	3	3	5	2	1	2	2	1	10	3	3	3	3	1	2	1	5	3	7	2	2
