step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24000	-405.722414621465191	-412.577902572424591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830793137567118	0	2	3	3	1	3	3	5	5	5	5	5	8	6	6	7	8	8	6	10	9	9	8	8	8	10	11	10	9	8	8	10	10	10	11	10	9	10	9	10	10	10	14	9	11	11	11	10	12	10	10	12	11	13	12	13	13	11	12	12	14	15	15	13	12	14	13	14	13	16	14	15	14	16	15	15	13	14	16	16	17	14	14	17	17	16	15	15	16	17	18	18	18	17	19	19	18	20	20	20	20	21	0	5	2	5	1	2	5	6	2	2	4	3	12	10	5	8	15	14	11	24	15	14	15	8	12	19	33	13	10	15	15	23	39	30	48	24	13	14	15	37	18	23	49	3	48	44	48	39	46	13	30	33	28	47	18	35	53	28	38	51	57	83	59	35	36	67	51	58	65	56	57	78	50	61	31	61	53	52	44	31	62	64	58	71	89	56	69	67	68	57	80	77	28	77	81	71	63	84	92	70	93	100	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	5	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	3	1	2	1	1	1	1
24500	-400.086264300679886	-406.941752251639286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794217881767860	0	1	3	2	3	4	5	5	5	4	7	7	7	7	5	7	8	7	8	10	9	9	7	8	8	9	10	10	10	8	9	9	10	10	10	9	11	9	10	12	11	9	12	12	11	11	10	9	11	11	9	12	11	14	10	12	14	13	13	13	13	13	13	11	12	13	14	13	13	15	14	14	15	17	14	14	12	14	16	16	16	16	15	16	16	15	17	16	14	18	17	18	17	17	18	19	19	20	20	19	18	21	0	1	1	1	4	1	5	6	2	3	15	9	8	7	3	9	7	9	7	11	30	11	8	10	18	12	31	26	30	7	16	5	48	24	32	23	36	13	36	11	17	23	20	27	22	17	12	11	48	29	17	27	31	27	17	33	52	55	52	46	64	45	65	22	36	33	56	34	64	59	59	31	66	86	50	38	28	47	86	65	44	54	26	31	40	54	72	69	69	80	82	39	71	40	70	95	87	84	85	57	70	97	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	3	2	2	1	2	1	1	1	1	3	3	2	2	1	1	2	1	1	1	1
25000	-346.694133807924175	-353.549621758883575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824076997720074	0	2	2	3	1	4	4	5	5	5	7	6	7	6	5	6	7	7	6	7	9	8	8	8	6	9	10	10	9	8	9	9	10	10	9	10	10	8	10	11	11	10	13	10	12	12	10	10	11	9	10	12	12	13	11	11	12	12	12	13	14	13	14	12	12	13	14	13	13	16	14	14	14	16	14	13	13	14	15	17	17	15	15	17	16	16	17	15	17	18	17	19	17	17	18	20	15	19	20	21	20	21	0	5	1	5	1	2	4	4	6	2	15	9	10	7	3	10	25	9	6	9	15	25	14	12	7	25	24	24	24	10	24	18	38	4	16	50	13	8	31	33	50	19	56	22	37	42	21	22	33	18	13	22	28	20	47	50	50	47	34	39	47	44	59	37	36	30	58	41	34	88	68	53	28	78	36	49	41	57	53	97	97	41	62	88	78	71	97	69	58	93	57	93	88	88	84	92	46	84	70	89	95	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2
25500	-353.176554672312193	-360.032042623271593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890711422768183	1	2	4	2	2	3	3	4	6	5	7	6	6	5	6	6	8	8	7	9	9	8	8	8	7	9	10	9	9	9	7	9	9	10	11	10	11	8	10	10	12	10	14	10	12	11	10	10	12	11	11	13	11	12	10	13	13	12	13	13	13	14	15	12	12	11	13	15	13	15	14	14	15	15	13	15	13	14	15	16	15	15	14	17	15	15	17	17	17	18	18	19	17	16	18	20	19	18	20	22	21	21	0	1	2	1	1	4	4	5	10	7	13	10	10	3	8	14	12	2	15	11	10	15	9	19	13	11	21	15	16	19	12	22	24	25	33	32	20	11	23	19	27	21	35	17	44	22	20	24	27	20	32	46	18	33	24	54	54	32	40	64	33	41	72	51	36	21	37	47	54	64	51	41	57	78	65	59	41	61	75	70	62	67	39	41	72	59	86	83	78	89	82	79	63	67	70	97	87	84	91	102	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1
26000	-418.561853402708380	-425.417341353667780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707310384535298	0	2	4	3	3	3	4	5	5	4	6	5	7	5	6	7	9	8	8	9	10	8	9	7	8	10	10	11	10	7	8	9	10	11	10	9	11	6	10	10	11	11	13	12	11	12	9	10	10	10	11	12	11	14	12	14	13	12	12	14	13	13	15	13	12	13	14	13	13	14	15	15	13	17	14	14	12	14	14	16	16	15	14	17	15	17	17	16	18	18	17	18	16	17	18	19	17	19	21	21	20	18	0	1	6	2	1	2	6	5	5	2	12	10	6	4	4	7	30	11	38	3	30	12	24	7	8	31	17	39	32	12	15	9	14	40	18	16	25	3	25	18	14	20	53	49	21	49	22	18	47	19	23	23	21	17	26	51	45	48	21	61	41	29	21	53	23	8	62	49	27	33	37	54	29	83	65	77	28	64	52	78	54	70	47	79	55	44	50	70	63	71	82	42	61	70	42	93	23	71	102	96	102	78	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	3	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	1	2	2	2	3	3	1	2	2	1	4	1	2	2	2	3	2	1	1	1	2
26500	-412.354852003197607	-419.210339954157007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805800592509498	0	2	3	2	2	3	3	5	5	3	8	7	6	7	6	6	9	7	5	10	7	8	8	8	8	7	11	11	8	8	8	8	11	11	10	10	9	10	9	11	11	11	13	10	9	12	10	10	11	10	11	12	10	14	10	13	13	11	11	14	11	15	15	13	11	13	14	14	14	15	15	14	15	16	14	13	13	14	16	17	15	14	15	15	16	17	15	16	16	15	17	18	17	18	17	18	19	19	18	21	20	22	0	1	4	1	1	5	1	5	2	2	16	15	8	16	8	10	25	8	6	23	9	21	21	16	15	6	24	53	13	19	13	16	18	35	37	23	25	29	12	35	17	26	47	25	23	37	26	39	17	23	55	47	22	17	25	37	49	53	55	43	14	58	77	49	36	58	77	59	48	27	66	28	61	71	65	59	41	27	68	73	43	41	67	27	77	83	52	67	54	77	82	67	67	62	20	71	54	84	90	98	93	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1
27000	-395.268490933701003	-402.123978884660403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.799870092067189	-1	2	2	2	0	3	5	4	4	4	7	6	7	6	5	6	8	8	7	9	9	9	8	9	7	9	9	10	8	6	8	10	7	10	11	10	10	9	9	11	11	11	13	12	11	12	10	9	12	10	11	12	12	14	12	12	12	11	13	13	14	14	14	12	12	13	14	15	13	15	15	14	14	16	15	14	14	15	14	16	16	15	15	17	14	16	15	16	17	17	17	19	17	17	18	18	17	20	19	19	21	20	0	1	5	1	1	4	1	6	6	2	12	10	12	10	6	8	12	16	15	31	29	11	16	23	8	11	33	17	33	6	10	19	9	9	37	21	33	16	33	26	38	34	47	41	22	50	17	25	47	27	23	47	24	64	37	34	21	34	44	46	41	42	17	27	36	20	25	49	52	53	76	44	55	76	65	11	52	41	56	62	72	41	40	76	49	62	62	79	32	67	66	90	59	78	84	62	87	93	93	89	100	95	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	3	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	3	1	1	1	1	2	1	1	1	1
27500	-397.242972158076100	-404.098460109035500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801849075323178	0	2	4	3	2	3	5	5	5	4	7	6	7	7	6	6	9	8	7	9	9	8	8	8	7	8	10	10	10	7	9	7	8	10	7	10	11	10	9	12	11	10	13	11	11	11	10	10	9	10	11	13	11	12	11	14	14	12	13	14	14	14	14	12	13	14	13	14	13	14	13	14	15	15	13	14	13	14	15	17	18	15	16	17	16	15	17	17	16	18	17	18	15	17	16	20	19	18	20	22	19	21	0	1	4	1	1	1	6	1	6	5	5	8	7	9	2	5	25	13	2	33	22	15	14	35	12	30	18	16	23	9	22	16	13	26	8	12	49	15	23	50	20	35	41	22	50	20	15	17	30	22	33	55	27	50	42	45	30	33	37	27	18	55	54	42	41	64	48	65	51	50	36	45	21	52	36	34	50	50	77	76	83	53	61	93	66	66	67	62	78	88	45	57	41	60	37	81	87	57	66	87	80	97	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	1	3	2	2	1	2	1	1	2	2	2	1	1
28000	-401.515192826879854	-408.370680777839254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711346065605607	0	2	3	2	2	1	5	5	6	4	6	5	8	7	7	6	9	7	7	9	9	8	8	9	7	7	10	11	10	8	8	9	10	10	10	8	10	9	7	12	11	11	13	11	9	12	11	10	10	11	11	12	11	13	12	13	13	12	13	12	13	15	12	13	11	12	13	13	14	15	14	14	14	15	15	11	13	14	15	15	16	16	15	18	17	17	17	16	16	17	18	18	17	17	18	20	18	19	19	20	20	22	0	6	5	1	1	1	10	3	3	3	5	4	8	16	8	8	36	7	9	19	14	5	14	39	2	8	45	32	22	9	18	19	36	32	32	16	24	9	9	41	20	36	29	48	11	21	39	32	7	21	32	35	27	44	49	60	42	48	44	65	28	38	44	32	36	22	44	49	61	69	66	66	61	53	33	35	53	32	13	56	48	30	54	88	81	54	71	71	64	61	82	83	72	77	72	92	44	84	91	72	99	87	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	4	1	2	3	1	1	1	1	2	1	1	2	1	3	1	2	2	1	4	1	1	3	1	3
28500	-441.569804888391332	-448.425292839350732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685761905920569	0	1	2	3	2	4	4	4	5	5	7	5	7	6	5	6	7	7	8	10	9	8	9	8	6	6	11	9	9	8	7	9	10	10	10	10	10	9	8	11	10	11	13	11	12	10	10	11	11	11	10	12	12	14	12	13	13	11	13	13	14	14	14	13	12	12	14	12	12	16	13	14	13	16	15	14	13	14	15	16	17	15	15	16	16	16	17	16	18	16	17	19	16	18	18	18	19	18	20	20	21	22	0	1	1	2	1	3	5	5	4	6	14	8	9	3	8	7	10	14	9	31	17	12	17	14	6	6	22	25	17	6	10	7	18	22	10	16	23	5	13	21	7	32	45	32	32	38	17	39	22	29	22	36	51	55	30	44	47	16	27	52	77	68	73	66	36	34	30	15	41	29	33	50	49	59	71	55	42	69	56	68	57	42	62	23	57	61	50	68	8	69	20	91	29	86	83	85	54	79	80	98	54	96	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	6	1	3	1	3	1	1	1	2	1	1	1	4	3
29000	-473.820194454668069	-480.675682405627470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556115301026073	-1	1	4	3	1	2	4	4	6	4	6	7	8	6	7	5	8	8	8	9	9	9	9	8	7	9	11	10	8	9	7	9	10	10	10	9	10	8	10	12	11	11	11	12	10	11	10	11	9	11	12	12	11	13	11	14	14	13	13	13	12	13	14	12	11	13	15	13	13	14	14	15	15	17	15	15	13	12	14	16	18	16	16	16	16	17	18	15	17	18	16	18	17	17	18	19	17	18	20	21	18	22	0	1	5	2	1	2	5	6	8	1	5	11	16	10	7	5	14	14	14	38	24	12	11	14	9	15	47	30	11	31	16	25	36	8	30	9	12	14	31	49	35	25	34	30	19	22	26	19	9	36	34	9	11	48	47	52	42	65	48	37	13	48	65	42	36	42	48	16	31	54	24	70	62	49	36	40	32	17	64	54	77	55	72	30	42	84	16	79	72	88	68	91	24	46	72	72	17	71	60	88	89	43	1	1	2	1	1	1	1	1	1	3	3	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	2	2	1	1	1	1	1	3	3	2	1	3	1	2	5	4	1	2	2	1	2	4	2	1	2	2	1	7	1	2	2	2	1	4	2	2	2	5	3	3	2	1	6
29500	-422.348757815994588	-429.204245766953989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754696896436131	1	2	3	3	3	3	4	5	5	5	7	7	8	6	6	5	9	6	8	9	9	8	8	8	7	9	10	10	8	9	6	10	11	10	10	10	10	9	9	11	12	11	13	11	11	11	8	9	11	10	11	11	12	12	11	13	13	13	13	13	12	13	14	12	12	13	14	15	12	14	15	15	12	15	14	13	12	14	14	16	17	16	14	17	16	16	18	16	17	17	17	18	17	17	18	19	18	19	19	20	20	21	0	1	2	1	1	1	6	3	5	6	8	10	18	10	9	4	11	7	15	12	9	8	31	25	16	11	23	12	3	7	4	29	17	17	23	7	38	47	25	11	50	25	61	13	30	15	15	14	12	17	28	22	32	32	35	28	54	40	28	55	37	64	65	34	36	46	76	56	35	65	76	64	23	51	45	35	24	21	50	70	63	64	57	72	41	83	28	78	62	35	51	89	72	78	35	90	57	84	37	91	89	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1	3	1	1	5	2	1	1	1	5	1	3	1	3	1	2	1
30000	-454.550337778527535	-461.405825729486935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.823864614303764	0	2	4	1	2	3	4	5	6	4	8	6	8	7	6	6	8	8	8	9	9	9	9	9	7	8	11	9	9	8	8	10	11	10	11	11	11	10	10	9	11	10	13	12	12	10	11	11	11	10	12	11	11	11	10	12	13	13	12	13	13	12	15	9	13	12	14	13	14	14	14	14	15	14	15	12	12	14	13	17	17	15	15	17	16	14	15	15	18	16	17	18	16	17	15	20	18	19	20	20	19	20	0	4	2	1	1	4	6	6	10	2	15	7	16	16	5	10	8	8	7	17	25	25	16	18	16	15	31	25	30	6	15	14	46	26	42	19	28	24	20	8	40	18	56	49	53	26	46	39	64	28	31	55	29	17	12	50	44	44	32	59	32	64	86	25	36	46	27	52	76	53	54	66	62	51	65	19	27	20	51	58	59	53	71	95	74	27	18	58	45	95	90	94	41	50	57	98	44	49	95	94	93	89	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1	2	1	1	1	4	3	1	1	3	4	3	1	2	2
30500	-395.409930738880803	-402.265418689840203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867249874229038	-1	1	3	2	2	4	4	3	5	5	7	7	7	6	5	5	6	7	8	10	9	8	9	8	7	6	10	8	10	7	8	9	8	10	10	9	10	9	10	10	11	10	13	12	11	11	9	9	12	11	11	13	12	14	11	14	12	12	12	14	12	15	12	12	11	13	14	14	13	15	13	15	14	15	15	14	13	14	14	16	17	15	15	16	17	17	17	17	15	17	18	19	17	17	17	18	17	19	19	21	21	19	0	1	5	1	1	5	1	5	3	3	26	15	10	3	3	4	7	17	15	11	13	16	19	13	6	6	11	12	31	10	7	13	9	15	36	25	11	18	32	24	32	11	34	40	39	23	18	33	20	27	32	51	42	77	32	43	27	39	20	44	36	60	29	48	36	50	41	61	34	77	20	57	53	61	61	57	49	52	44	54	73	54	57	40	83	42	60	75	31	79	80	81	70	82	76	95	83	84	87	98	91	85	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-375.571342302573896	-382.426830253533296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844263005247519	1	2	3	2	3	4	4	5	5	5	7	6	5	6	5	7	8	7	7	9	10	8	8	9	7	9	10	11	10	8	9	9	10	10	11	10	10	10	8	10	10	10	13	12	12	10	8	9	11	9	12	12	11	14	11	12	12	13	12	11	13	13	15	13	12	13	15	14	14	14	14	15	14	16	13	13	14	13	15	15	17	15	14	16	16	15	17	16	17	17	17	17	16	17	17	19	19	19	21	20	20	21	0	1	4	1	1	4	2	7	4	6	15	8	3	8	5	8	16	12	9	23	16	25	16	22	12	11	9	20	50	16	11	47	22	26	27	20	48	30	10	47	17	19	41	36	27	50	11	14	24	22	33	47	33	51	31	31	27	49	36	31	24	36	58	28	36	50	54	51	64	62	60	52	53	51	32	35	35	60	52	61	63	54	41	69	86	58	70	77	86	67	80	80	76	68	69	81	94	92	97	77	88	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1
31500	-397.609161407720819	-404.464649358680219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825079097855134	-1	1	4	3	1	3	4	3	6	5	7	5	8	6	7	6	7	7	7	10	10	9	6	9	7	10	10	10	9	9	7	9	9	10	11	9	9	10	8	11	12	10	12	10	11	11	11	10	11	9	10	12	12	14	12	14	13	11	12	14	13	11	14	11	12	13	13	15	13	15	15	13	15	16	14	15	13	14	15	13	18	14	15	17	17	17	17	13	18	17	16	17	18	18	18	19	18	19	20	20	20	21	0	1	6	5	1	5	5	5	12	4	8	7	25	3	7	4	10	12	7	19	30	25	12	14	16	31	9	24	25	19	23	16	14	22	39	18	18	19	17	30	30	24	64	36	24	42	37	18	36	31	9	42	51	55	37	59	23	37	46	65	62	51	52	32	36	47	34	28	46	67	66	53	88	76	47	60	28	35	64	40	73	42	65	57	79	79	73	24	41	68	45	41	79	85	86	93	87	33	81	87	93	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	1	1
32000	-405.956586114596234	-412.812074065555635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792106200328575	0	2	3	1	2	4	3	4	6	5	7	7	8	5	7	6	9	7	7	9	10	9	9	8	7	6	11	10	9	9	9	9	10	10	10	11	10	9	10	10	10	9	14	12	11	11	10	9	12	11	11	13	11	12	12	13	14	13	12	12	13	13	15	13	12	13	12	15	14	15	15	12	14	17	14	15	12	14	15	15	17	16	15	18	17	16	18	17	16	18	18	16	18	17	19	19	19	19	18	21	20	21	0	1	4	1	1	1	5	1	10	3	26	10	16	3	5	6	12	10	9	18	24	16	13	26	3	7	29	29	18	12	25	6	12	31	48	32	30	25	11	6	13	11	52	39	9	13	42	15	22	26	31	67	47	13	41	21	41	65	28	31	37	50	73	46	36	27	46	54	77	52	75	28	47	86	65	43	21	53	54	73	63	44	57	44	73	61	61	83	66	68	74	55	57	75	90	44	88	93	44	97	84	98	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1
