step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
22000	-271.053075813473697	-269.574371222471314	-1.478704591002379	0.000001241277728	0.000001297657901	1.045421078148264	0.943368703855909	-1	3	2	5	1	4	7	5	7	7	6	9	8	9	9	9	11	10	9	11	11	10	12	12	11	12	12	13	14	14	14	13	13	12	13	15	14	13	13	14	16	16	14	15	15	16	15	16	15	17	15	15	15	15	17	17	18	16	20	16	17	18	17	19	17	19	19	18	18	20	17	20	17	22	21	19	19	20	22	21	19	22	22	24	25	26	24	24	29	28	30	29	31	29	32	32	31	31	31	31	33	33	32	33	33	35	38	37	40	0	5	5	6	1	3	11	2	6	4	4	10	9	9	11	7	14	10	9	19	22	13	18	21	14	21	14	20	27	17	34	25	20	18	25	39	18	26	17	23	31	31	26	38	29	37	27	45	29	47	32	27	40	32	54	28	42	49	77	29	43	48	53	68	49	73	65	55	44	68	43	50	58	81	66	61	57	61	59	76	73	75	77	83	84	85	82	74	86	86	92	85	92	90	97	93	94	91	94	92	99	93	99	99	92	104	106	106	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22500	-341.356881719508124	-339.960270713593843	-1.396611005914267	0.000000421703520	0.000000335687689	0.796027712896685	0.750662846519877	1	2	4	5	3	3	6	6	5	8	8	8	8	10	8	8	10	10	10	11	10	10	11	12	12	12	12	12	14	14	13	13	13	10	13	13	14	14	13	15	16	16	16	14	16	17	15	15	15	16	15	16	16	16	16	18	18	18	19	16	19	19	17	19	17	18	18	17	17	20	17	19	18	22	20	20	19	20	22	21	20	23	22	26	28	27	25	28	28	29	32	30	31	30	31	32	33	31	30	31	34	34	33	31	34	34	37	38	36	0	1	2	3	2	1	6	5	6	7	3	9	6	12	8	7	13	12	16	17	15	13	34	22	18	21	17	23	27	31	28	23	24	7	15	18	20	33	14	14	14	28	44	26	44	49	36	39	26	49	12	39	38	29	29	42	43	49	63	29	71	73	42	71	47	65	42	32	51	77	25	33	42	46	63	57	71	50	77	70	72	59	75	83	87	87	82	86	86	89	99	86	88	85	86	93	94	86	89	89	99	103	104	94	94	92	96	98	90	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	1	1	2	2	2
23000	-298.968699861979815	-297.590332954938503	-1.378366907041285	0.000000234999527	0.000000169214923	0.720064951091786	0.921005650680872	0	2	4	4	2	4	7	5	6	7	7	8	9	8	10	10	10	9	10	12	10	10	8	13	11	13	12	13	13	14	14	14	13	12	13	15	14	14	13	16	15	14	15	14	15	16	15	13	14	13	16	16	16	16	17	16	17	17	18	16	18	19	17	19	16	20	18	20	17	18	18	17	18	20	20	19	20	18	20	18	20	20	23	27	28	26	25	27	28	28	31	29	30	30	32	32	32	30	30	31	33	35	34	32	35	35	37	37	40	0	1	5	5	1	5	8	5	4	6	8	11	8	7	23	23	23	12	12	22	14	23	9	20	22	34	17	27	15	29	39	50	27	15	17	28	16	28	15	31	31	48	28	29	50	38	24	19	27	17	31	32	44	42	36	36	52	53	46	20	46	72	36	67	43	40	36	60	29	60	57	40	36	59	61	80	62	40	61	53	63	70	81	87	86	83	62	86	86	88	93	90	86	92	91	92	93	89	88	99	97	103	104	98	95	96	95	102	107	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2
23500	-254.425000387998779	-253.004692134853457	-1.420308253145311	0.000000674102899	0.000000591109402	0.876883043275850	0.983356342938375	0	2	3	4	2	2	6	7	7	8	6	8	9	8	9	9	10	10	10	10	11	9	11	12	11	13	12	13	14	14	13	14	13	13	12	15	12	15	13	15	14	15	16	15	16	16	15	14	15	16	15	15	16	15	16	17	17	17	19	15	18	18	18	19	17	19	18	18	17	20	18	19	18	20	21	20	18	20	21	21	19	22	22	24	26	25	24	27	29	28	31	29	30	30	31	32	33	31	30	31	33	34	33	34	35	35	37	36	39	0	1	6	2	1	1	3	11	4	8	3	11	10	7	8	8	16	14	22	16	19	8	16	17	15	24	21	17	33	35	27	28	20	24	19	41	23	31	21	37	35	39	30	26	60	60	39	34	28	34	30	26	31	33	30	45	39	53	65	27	30	55	69	62	36	67	50	46	49	55	38	69	57	68	81	67	45	68	70	64	46	70	74	79	86	83	82	84	90	86	89	88	90	90	89	98	92	99	90	94	98	98	100	96	102	97	103	105	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1
24000	-296.509611941412174	-293.345392377653354	-3.164219563758829	0.000000016909506	0.000000103473427	6.119246047227652	0.952951546966619	1	2	4	5	2	4	7	6	6	7	7	9	9	9	8	9	10	10	10	10	11	10	11	12	13	13	12	12	13	13	13	14	13	12	13	13	13	14	13	14	15	15	15	16	16	16	15	16	16	14	15	17	15	17	18	18	17	14	19	17	18	17	18	19	18	20	19	18	18	19	17	19	18	21	21	20	21	19	22	19	20	21	22	26	27	26	25	28	29	29	30	29	30	30	32	32	33	31	32	32	34	33	34	33	34	34	37	37	37	0	1	2	3	1	5	4	6	3	9	9	9	7	3	9	15	4	12	12	15	15	12	19	16	21	14	23	19	23	19	27	36	22	23	23	17	21	26	27	27	37	30	24	53	32	58	29	36	47	35	40	53	37	34	51	42	26	31	61	40	48	41	45	46	31	61	60	49	38	49	58	62	49	72	65	73	65	71	82	69	59	81	81	87	84	77	68	84	86	85	85	85	88	86	89	93	99	92	91	92	95	98	104	100	104	100	104	103	105	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
24500	-279.821567947636652	-278.431802605306927	-1.389765342329736	0.000000074540046	0.000000031441958	0.421812975118547	0.936787742208782	0	2	5	4	2	4	6	6	7	7	7	7	6	9	9	10	10	9	10	10	11	11	12	12	13	13	12	13	13	15	12	14	10	11	14	14	14	14	14	15	15	14	14	15	14	14	15	16	15	17	15	16	16	17	18	16	18	17	19	16	19	18	16	17	17	19	19	20	17	21	18	19	17	21	20	20	20	21	19	22	20	22	23	25	26	27	24	27	29	28	32	29	30	30	31	31	33	31	29	30	32	34	34	33	34	35	37	37	39	0	1	6	2	1	2	6	3	7	13	6	6	4	10	10	15	14	10	12	11	19	9	33	33	27	22	22	34	21	38	22	27	14	18	23	24	31	24	27	38	27	34	27	22	23	23	22	45	46	53	29	49	24	52	58	46	29	49	69	42	58	64	35	29	63	52	65	73	60	59	60	52	63	77	62	62	55	75	55	81	69	68	78	70	84	83	80	85	86	85	95	88	92	88	93	89	101	90	86	92	94	95	95	96	91	103	103	102	107	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-324.420299582821656	-322.891124764269023	-1.529174818552608	0.000005748000055	0.000001585729298	0.275874962256488	0.812292740689605	0	3	2	4	2	3	5	7	6	7	7	6	8	9	10	10	11	9	11	11	11	10	11	11	13	13	13	13	14	15	13	13	12	13	13	13	14	13	13	15	15	15	14	15	15	17	16	15	16	15	16	16	15	16	17	18	17	18	19	17	19	18	17	18	18	20	18	19	17	20	17	19	18	20	20	20	20	21	21	21	20	23	22	27	27	26	25	27	28	28	32	28	31	30	31	31	32	31	32	29	34	35	33	33	32	35	38	36	39	0	3	1	1	1	3	6	12	3	2	2	3	8	13	18	18	14	10	14	11	14	14	22	18	21	15	24	19	8	36	23	16	23	20	14	17	36	17	19	28	27	15	33	32	25	30	30	36	30	33	27	29	27	38	49	40	49	54	31	42	53	51	53	46	53	64	43	52	49	48	42	57	53	63	58	51	58	69	72	76	57	83	61	82	87	83	78	86	88	84	95	85	100	84	90	85	94	94	90	85	105	97	98	98	94	95	108	106	108	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2
25500	-312.325374259240277	-310.873850852926466	-1.451523406313795	0.000000081639711	0.000000079216041	0.970312606963966	0.789332041654620	0	3	5	4	1	3	6	6	6	6	7	8	7	9	8	9	10	10	10	11	10	10	12	11	13	14	12	12	13	13	13	13	14	11	13	14	13	14	13	15	15	15	15	15	16	16	14	16	15	17	14	16	16	17	17	18	17	16	18	16	17	15	18	19	17	20	18	19	17	20	19	18	19	22	20	19	20	21	21	19	20	21	23	25	27	26	22	28	29	29	31	29	30	30	32	31	33	31	32	32	33	32	34	34	34	35	37	36	39	0	5	2	6	1	5	2	4	4	4	10	9	9	11	7	7	10	16	15	13	8	11	21	14	9	28	22	15	34	20	20	34	17	21	21	27	20	31	12	32	36	47	30	32	27	38	25	62	36	49	34	29	42	32	43	45	42	47	48	41	60	30	51	46	36	59	61	50	60	63	69	58	45	70	69	63	54	81	53	57	56	76	81	70	87	70	78	86	85	85	89	85	88	90	94	89	102	94	89	94	93	88	99	95	95	91	96	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	3
26000	-282.956812667573161	-280.276476398597708	-2.680336268975449	0.000000212599980	0.000000922918098	4.341101525457158	0.942327383735492	-1	2	4	4	2	4	6	5	6	7	6	8	8	8	8	9	10	9	10	11	10	10	9	12	12	12	12	13	14	14	12	14	14	11	13	13	13	15	14	14	15	16	14	15	15	15	15	15	15	17	16	16	16	15	17	18	17	18	20	17	18	18	18	20	17	20	18	19	18	20	19	19	18	21	20	19	20	21	21	22	20	23	20	25	27	23	25	27	29	29	30	29	31	31	31	32	32	31	32	30	33	33	32	34	34	35	35	37	39	0	1	5	5	1	2	3	4	6	3	8	9	11	7	7	12	16	13	9	22	15	13	10	7	17	34	19	23	14	35	22	28	27	17	20	17	21	43	36	31	30	39	35	28	36	30	26	31	28	36	44	54	39	33	30	60	54	65	65	46	47	52	51	69	41	61	65	69	55	72	42	51	41	73	71	44	56	59	69	66	50	70	62	82	82	74	82	87	85	85	88	88	90	92	92	94	94	92	91	85	95	98	91	101	98	101	102	105	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-292.111058920661208	-290.565645254421838	-1.545413666239354	0.000000596002372	0.000000158897551	0.266605568252546	0.920516188640550	1	2	4	5	3	4	5	6	7	8	7	7	9	9	9	9	9	9	10	12	9	10	10	12	12	13	11	11	12	14	11	13	14	11	13	15	12	14	13	13	16	15	14	14	15	16	15	14	15	15	16	16	14	15	15	16	17	17	19	17	18	18	17	20	17	20	18	19	17	21	18	19	18	20	20	20	21	20	19	20	21	23	22	25	28	27	26	27	29	29	31	29	30	29	31	30	33	32	32	31	32	34	33	33	34	36	37	34	40	0	1	1	6	1	5	5	6	4	12	4	6	9	11	12	8	10	4	12	22	4	10	16	34	19	37	19	15	10	24	16	22	29	13	34	43	19	26	28	34	53	44	40	32	34	53	39	25	53	40	55	33	23	35	33	53	55	54	58	55	50	56	51	67	47	73	30	63	38	59	51	58	53	63	65	61	72	79	42	73	67	81	66	82	88	87	82	87	85	88	89	87	88	85	90	89	99	90	88	89	92	99	100	95	91	102	106	101	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1
27000	-272.358710405583622	-270.821233018000100	-1.537477387583524	0.000001014593475	0.000001215269901	1.197789982291016	0.980897520217473	0	2	4	4	3	4	6	5	7	7	8	9	9	10	9	9	10	9	11	11	11	11	11	13	12	14	11	13	10	15	14	13	13	13	13	11	13	14	13	15	16	15	13	15	16	15	15	16	15	16	16	17	16	15	17	15	17	17	18	16	19	18	17	19	17	19	17	19	17	20	18	19	18	21	20	21	20	20	22	21	19	22	22	26	28	26	25	26	28	28	32	28	30	31	30	30	32	31	31	31	33	35	33	33	34	35	37	37	39	0	1	2	5	2	2	6	4	3	7	7	9	9	18	9	9	18	7	14	12	12	16	29	20	17	22	14	20	13	31	39	19	21	20	27	16	25	27	20	21	47	32	21	43	33	25	43	28	39	24	31	56	47	36	45	19	50	54	50	43	57	41	49	73	56	65	47	30	42	71	47	51	41	59	69	66	72	73	61	62	59	75	81	87	87	82	82	80	84	87	98	84	92	92	92	85	95	90	90	96	99	103	98	95	104	104	103	103	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-240.084271734283107	-238.106168213026933	-1.978103521256167	0.000000170811179	0.000000390306974	2.285020076912508	0.994856948373329	0	3	4	5	2	4	5	7	6	7	7	8	8	9	9	10	10	9	11	10	10	11	11	13	12	13	12	11	12	14	14	14	13	12	14	14	13	14	12	15	15	16	15	16	15	16	15	16	15	14	16	17	15	17	18	18	17	18	18	16	18	19	17	20	18	19	18	18	17	20	18	20	18	21	18	20	20	20	22	21	19	22	23	26	26	26	25	27	28	28	31	29	30	30	31	31	33	31	31	29	32	34	33	33	33	35	37	37	39	0	1	5	5	1	2	3	9	3	9	7	8	11	11	10	12	12	10	17	12	13	18	21	22	21	23	21	13	17	25	25	37	23	17	29	28	20	37	17	39	35	41	26	38	25	30	30	24	33	20	53	48	33	49	40	48	43	53	31	37	48	67	41	56	48	57	44	46	42	67	69	81	46	76	36	55	73	57	80	57	55	64	74	87	87	83	82	84	85	86	93	85	89	90	89	92	95	90	100	84	94	101	96	95	100	97	102	106	107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-255.683969575556603	-254.303538201557302	-1.380431373999311	0.000000564602991	0.000000412033930	0.729776385894763	0.969334155913214	0	2	4	5	3	3	6	5	6	7	7	8	8	9	10	8	11	9	10	11	10	11	12	13	13	13	11	13	13	14	13	14	13	13	14	14	14	15	13	15	15	15	16	15	15	16	15	13	15	15	15	13	15	16	16	17	16	18	20	17	18	19	17	18	17	21	19	19	17	20	18	18	18	19	19	20	20	20	21	20	20	22	22	26	28	27	24	27	28	28	31	29	31	30	32	30	32	29	30	32	34	33	32	33	34	35	37	37	38	0	1	2	5	1	2	6	6	5	7	8	4	4	12	12	4	16	7	13	14	11	18	15	21	14	17	15	19	22	20	17	28	15	22	22	52	25	30	23	48	37	52	32	24	32	39	52	20	39	34	31	22	25	45	52	42	44	54	64	40	60	50	53	54	38	68	60	71	46	75	65	54	46	65	58	64	56	75	62	75	63	72	77	87	84	84	76	84	88	86	98	89	94	90	96	92	94	88	92	94	104	96	96	103	104	104	105	105	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-285.945615788424618	-284.256756389364796	-1.688859399059796	0.000000262537462	0.000000411726287	1.568257281363261	0.959411873420790	0	2	4	4	2	4	7	7	6	6	5	8	8	10	8	9	10	9	9	12	11	10	11	10	12	11	13	12	13	14	13	13	13	12	12	15	12	15	13	16	16	13	16	15	15	15	15	14	14	17	16	16	15	16	17	17	16	18	19	17	17	18	17	19	16	19	19	19	15	19	18	19	18	21	20	20	18	20	21	20	21	22	22	25	27	27	23	27	29	28	30	29	29	30	30	32	31	32	31	31	32	33	34	33	34	35	36	38	39	0	1	2	5	1	2	11	9	6	11	4	11	11	12	7	7	7	13	13	17	13	15	10	15	17	18	37	26	25	28	26	24	17	22	24	31	17	39	28	21	42	37	29	32	42	37	42	28	21	20	47	69	48	47	53	32	38	57	60	44	38	43	48	73	39	73	50	71	28	50	51	73	60	66	68	72	51	59	75	70	55	74	64	82	84	84	67	84	84	85	90	85	88	88	92	95	90	100	89	93	94	100	98	94	99	103	104	107	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
29000	-360.617285751235556	-359.230417072316243	-1.386868678919324	0.000000245692040	0.000000186200353	0.757860749551376	0.727268578983388	0	2	4	4	3	2	7	7	7	5	7	7	9	10	9	10	9	9	10	11	10	10	11	12	13	13	13	11	14	15	14	12	12	12	13	13	13	15	14	16	16	16	15	13	15	17	14	14	15	16	16	16	15	17	17	18	16	16	20	17	18	18	18	18	17	19	19	19	16	19	17	20	17	22	20	20	19	18	22	21	20	22	23	26	27	26	25	26	29	29	29	28	30	30	32	31	31	31	31	31	34	34	34	32	34	36	36	37	39	0	1	1	5	2	1	6	6	4	4	3	4	9	18	11	13	7	8	7	14	11	8	19	13	17	16	16	14	34	21	33	16	23	18	20	28	32	35	24	33	48	29	25	19	32	45	44	26	37	48	48	35	19	32	58	35	39	31	50	43	42	50	42	51	57	50	47	54	29	42	42	54	49	66	70	62	25	45	81	70	55	60	80	83	87	40	80	83	85	82	87	83	91	90	94	94	89	72	88	90	104	99	89	91	95	95	101	96	106	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	3	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	1	4	1	2	1	4	2	2	1	1	1	1	1	5	2	1	1	2	2	1	1	2	1	3	2
29500	-285.075751267524083	-283.341964794055968	-1.733786473468094	0.000000263375321	0.000000441710735	1.677115128461866	0.914022948253860	0	2	5	5	3	4	6	6	7	7	7	8	9	10	9	8	9	8	10	11	10	11	11	13	13	13	12	12	12	15	13	13	14	11	14	13	12	14	14	15	14	14	15	14	15	17	14	15	13	16	15	16	16	16	17	17	17	18	19	16	18	18	18	18	17	20	16	17	17	20	18	20	18	22	21	19	20	20	22	20	19	22	23	25	27	25	24	26	29	29	32	29	27	29	32	32	32	32	31	30	31	35	33	33	34	36	37	38	38	0	1	5	2	2	2	4	4	6	4	4	4	8	13	7	8	11	7	18	15	16	15	13	22	22	28	23	14	15	41	19	22	14	14	49	34	21	49	27	20	29	37	35	27	26	60	31	49	27	30	47	44	41	42	38	45	41	68	55	49	68	47	53	60	48	59	39	45	53	54	68	62	60	70	81	64	64	71	75	73	55	78	70	83	86	83	76	84	85	93	90	85	84	88	100	99	90	89	92	92	88	103	97	96	99	105	102	103	107	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
