step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-271.030567103277519	-280.081410483728860	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988445659607149	-1	0	0	1	2	4	6	3	3	3	4	7	5	4	5	6	5	2	5	2	6	5	7	5	7	5	6	10	5	6	4	8	8	7	6	7	0	6	7	7	7	6	7	9	8	7	8	6	9	9	9	10	5	6	8	10	9	11	9	12	8	12	10	8	9	10	9	13	8	11	10	9	10	10	10	12	11	11	14	9	12	12	11	10	11	11	13	14	12	12	11	15	0	1	1	2	1	20	29	5	3	20	8	11	4	9	9	14	14	3	10	37	24	10	27	9	21	3	20	12	5	17	10	10	21	53	8	3	1	6	38	16	19	8	13	34	38	19	42	20	46	69	46	32	14	53	21	69	55	50	43	51	53	65	50	30	45	51	55	52	7	65	45	64	26	65	39	63	74	75	78	40	67	56	51	34	45	57	90	82	34	73	65	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-271.610072333475102	-280.660915713926443	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974842988469562	-1	1	0	2	4	6	8	3	3	3	3	8	2	2	4	6	6	3	3	3	4	5	5	5	8	6	5	10	5	6	6	6	7	7	6	9	7	5	7	7	7	9	8	9	8	8	8	8	8	9	8	9	8	9	8	10	8	12	7	9	8	9	11	11	11	7	8	13	11	7	11	10	12	11	10	11	15	10	9	4	12	13	14	12	14	11	13	16	16	12	13	13	0	1	1	2	10	2	35	13	4	13	14	26	3	2	19	38	4	13	14	4	3	10	19	18	39	80	80	32	4	27	23	5	17	24	23	46	31	4	22	80	11	57	37	59	32	32	5	35	41	33	33	55	30	40	6	61	32	74	30	41	37	23	44	47	47	30	20	45	75	27	28	50	22	49	31	75	85	7	33	19	28	76	76	51	92	36	76	87	66	64	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-271.388834208199228	-280.439677588650568	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989202101452673	-1	0	1	0	4	4	8	2	3	4	4	7	5	3	5	6	6	5	5	1	5	4	6	3	6	6	5	8	4	6	6	8	7	5	4	10	6	6	6	7	7	11	7	7	7	3	7	8	8	5	8	9	8	8	9	10	9	12	9	12	10	12	10	6	7	8	8	13	11	8	10	10	12	9	10	8	14	12	13	11	11	10	13	13	16	13	12	14	16	11	14	14	0	1	4	1	46	14	44	20	8	8	4	11	6	3	24	50	6	24	10	2	24	14	13	4	22	35	5	21	46	27	27	38	34	10	8	32	14	24	19	29	18	28	38	29	15	20	17	50	46	20	25	66	65	23	67	31	47	82	23	16	48	80	74	35	19	64	17	63	59	5	48	70	42	40	26	12	80	45	80	19	59	48	67	80	77	61	90	73	58	76	53	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-283.394864993217880	-292.445708373669220	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948932156968716	-1	1	0	2	3	6	7	3	2	4	4	8	5	5	5	6	6	4	5	5	7	4	3	4	8	6	5	10	4	7	7	9	4	7	7	5	6	6	7	10	8	10	7	8	5	9	9	6	8	9	5	2	9	9	8	7	5	10	10	12	10	10	10	10	11	8	8	12	8	10	13	11	11	10	10	11	13	10	13	10	12	10	13	11	15	11	12	13	16	13	13	15	0	1	1	3	4	20	8	4	2	8	8	48	52	8	22	1	8	4	22	24	38	52	2	52	39	33	11	32	9	36	6	43	5	48	16	11	20	13	29	41	14	67	18	29	33	26	67	13	35	25	8	3	21	44	36	51	18	49	54	82	18	21	35	25	82	35	48	67	24	54	64	57	62	49	41	55	82	49	51	55	74	6	63	70	88	43	41	78	77	25	35	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-276.553821070361664	-285.604664450813004	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997938492093469	-1	0	1	2	3	6	7	3	3	3	3	4	6	4	5	3	3	3	4	5	2	1	5	5	8	4	6	10	1	6	5	8	7	6	5	9	6	7	6	9	8	11	7	8	7	9	8	7	8	10	10	6	8	6	9	8	9	12	9	11	10	12	8	6	10	4	7	13	11	9	11	11	12	12	9	9	16	12	13	11	12	10	13	11	14	12	10	16	13	13	14	13	0	1	1	29	22	15	19	4	29	2	2	4	18	11	17	3	29	29	1	14	2	2	18	10	54	22	12	52	2	20	11	35	11	20	17	33	18	30	11	30	67	48	12	52	18	34	37	8	33	24	59	16	37	23	48	30	34	72	39	49	39	60	37	17	53	16	31	45	55	19	40	25	50	42	23	30	85	65	73	75	57	46	43	63	92	51	59	60	86	73	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-282.226752169206748	-291.277595549658088	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999289751047920	-2	0	0	-1	4	4	6	3	1	4	3	6	6	3	5	5	5	0	3	5	7	5	6	6	7	5	5	8	2	6	5	8	8	7	2	10	7	7	7	10	8	11	5	5	7	7	10	7	9	8	10	10	8	8	7	11	6	9	9	10	9	9	11	5	9	9	7	11	11	11	11	10	12	11	9	10	14	11	13	9	8	10	12	10	13	12	13	17	15	11	13	11	0	4	1	1	19	19	64	2	3	8	2	14	22	3	8	11	8	4	35	5	14	8	22	11	27	10	14	31	18	8	5	48	20	30	9	32	10	27	11	80	27	45	6	11	17	27	48	11	27	12	64	37	24	17	17	58	64	28	17	38	41	38	54	6	15	45	64	47	47	52	47	58	40	53	41	53	47	80	56	33	21	17	63	37	71	36	47	85	86	76	37	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-264.380251433918204	-273.431094814369544	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987350373957132	-2	-1	0	1	2	6	6	3	4	2	3	8	4	3	5	5	6	4	2	6	5	6	7	5	6	6	4	8	5	6	7	8	7	8	7	8	5	6	7	10	7	7	5	9	8	7	10	7	8	8	8	10	7	9	9	11	7	11	9	11	7	11	9	8	10	8	8	13	10	10	12	10	11	12	10	11	14	12	14	9	12	11	13	10	13	12	14	17	12	12	14	15	0	1	1	1	3	29	29	4	14	3	19	24	8	4	10	9	13	14	3	37	4	11	21	9	21	15	4	26	11	11	13	46	24	22	8	6	10	21	21	28	17	43	11	17	26	21	32	22	41	37	35	6	15	42	34	84	26	38	36	42	11	52	67	7	36	21	38	62	28	66	37	28	51	20	63	69	89	69	45	20	18	40	69	50	62	82	83	85	58	65	86	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-269.546208748021911	-278.597052128473251	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989708345086103	-1	0	1	1	3	5	8	3	4	3	3	6	3	4	2	4	5	4	5	5	7	6	5	6	7	3	5	8	6	6	6	8	8	6	6	11	6	4	3	10	5	11	6	5	8	8	5	7	9	8	9	9	6	9	7	11	9	12	9	12	10	11	8	9	10	8	10	14	11	6	12	10	7	11	9	9	9	9	14	10	9	12	11	11	7	11	11	16	15	12	14	13	0	1	1	2	1	11	12	4	39	4	15	23	1	5	3	4	39	2	8	5	37	14	5	27	31	3	11	30	44	14	19	37	27	10	16	78	14	15	4	35	26	72	14	26	24	27	8	27	44	37	45	70	26	48	27	28	28	81	21	84	66	61	43	73	37	31	43	71	32	17	74	64	41	72	37	37	66	24	90	59	21	65	57	59	9	61	12	91	71	20	60	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-276.382017566113063	-285.432860946564404	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989006149873556	0	1	1	2	2	1	6	3	3	3	3	7	6	5	5	6	3	5	4	4	7	6	5	5	8	5	4	9	4	7	5	6	8	7	6	10	6	5	7	10	6	8	8	9	6	8	9	6	9	9	10	8	9	5	9	9	8	11	9	11	9	11	9	10	9	9	8	9	8	9	10	8	7	10	7	11	16	7	14	10	13	12	14	11	14	13	11	16	15	9	12	13	0	1	1	3	2	1	15	4	3	6	5	32	38	20	11	26	1	11	4	5	7	8	19	11	19	29	11	7	1	41	19	29	37	20	10	72	10	11	31	70	20	16	41	7	5	15	72	8	46	34	45	21	69	2	14	37	48	55	42	39	21	55	7	68	30	33	32	24	15	21	41	41	7	33	18	14	83	35	62	68	40	48	71	59	86	40	28	89	85	37	36	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-275.130485354751272	-284.181328735202612	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977585390230424	-1	1	1	2	4	6	8	0	3	3	2	7	6	4	3	5	4	5	5	4	4	6	6	5	7	6	5	9	5	4	5	9	7	8	6	11	3	6	3	8	7	10	7	8	6	9	8	6	6	9	6	10	6	9	8	10	8	11	9	12	10	10	11	10	11	9	8	9	11	11	9	10	11	12	8	10	14	7	14	9	11	8	14	12	10	12	13	16	16	11	14	11	0	8	8	1	15	39	43	1	3	1	3	6	5	39	11	14	15	10	2	8	15	21	19	39	24	39	15	67	10	39	39	55	24	27	19	85	11	10	8	13	18	44	19	26	30	12	53	14	9	22	18	50	39	30	26	67	41	80	16	47	71	50	64	25	50	12	22	25	49	54	45	66	44	32	13	43	56	35	57	20	46	29	74	64	71	57	73	79	60	45	72	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-278.150023063122376	-287.200866443573716	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998821363502851	-1	1	1	0	3	6	6	3	4	2	1	8	5	4	3	5	6	4	5	5	6	6	7	6	6	4	6	6	5	7	7	6	8	7	7	11	4	7	4	8	7	11	7	9	8	7	10	3	9	10	9	8	3	7	9	11	10	12	8	12	8	11	10	9	8	7	10	12	8	8	8	8	10	10	8	11	15	11	14	8	11	12	11	12	15	11	7	7	15	13	11	14	0	4	1	1	2	18	15	4	15	11	4	35	48	2	10	37	39	53	18	2	13	8	24	14	14	53	8	19	15	8	20	19	25	25	28	55	3	16	2	24	32	72	14	21	21	39	12	11	30	61	75	17	4	29	87	71	72	69	7	30	25	31	43	7	34	17	70	86	87	35	41	46	59	64	43	44	58	47	91	32	31	56	64	74	90	80	20	2	90	28	51	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-273.568340776639729	-282.619184157091070	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993207952338875	-1	0	0	0	4	3	7	3	4	2	4	6	4	3	3	4	5	5	5	4	7	5	5	5	8	3	6	10	6	5	7	9	7	7	5	10	7	7	5	8	7	11	7	6	8	8	8	6	6	7	10	9	6	5	9	9	5	12	7	13	9	10	11	9	11	8	6	10	10	10	13	9	11	10	10	10	15	11	14	9	10	9	14	12	14	13	12	16	12	14	15	16	0	1	1	1	10	3	19	10	26	4	8	24	15	3	2	15	14	15	6	14	30	26	15	14	12	10	54	31	18	20	9	50	39	12	5	31	11	9	11	17	30	82	54	13	29	59	38	54	5	39	49	41	11	9	38	19	8	57	18	89	38	34	80	31	50	59	18	33	44	32	66	37	76	5	35	41	71	61	87	43	37	44	58	70	65	76	62	63	45	58	32	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-283.123040572115826	-292.173883952567166	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992475626497233	-1	0	0	2	1	6	7	3	3	2	2	5	3	3	4	1	5	5	5	6	6	5	6	6	8	5	6	8	4	5	7	8	8	4	4	11	6	6	7	9	6	11	7	8	7	7	8	7	7	8	6	10	8	8	7	11	9	10	5	13	10	10	10	9	11	5	9	7	11	10	13	10	12	12	8	10	14	10	14	9	5	11	12	12	13	11	13	15	13	14	12	13	0	1	1	5	2	34	21	2	3	3	16	11	10	4	10	3	13	15	4	29	15	34	26	30	49	4	9	43	1	10	21	55	23	13	16	49	22	19	16	17	13	58	12	66	23	59	41	66	27	68	4	7	51	41	17	30	39	75	8	69	40	50	80	51	58	9	39	18	68	33	74	53	43	31	55	28	71	49	78	30	34	80	42	63	78	22	74	69	84	60	54	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-259.956673186562966	-269.007516567014306	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998868055397960	-1	1	0	1	2	5	7	3	1	2	4	6	6	4	5	5	5	4	4	3	6	6	4	5	7	6	6	9	4	7	7	8	8	8	5	10	5	7	6	9	8	10	5	6	8	9	10	7	9	7	10	9	7	4	8	9	7	10	10	12	11	10	7	11	8	10	8	13	6	10	12	5	12	11	9	11	15	8	13	9	8	13	13	12	9	12	13	15	14	13	13	15	0	3	1	1	9	20	18	4	3	2	10	35	37	5	8	18	54	2	20	2	54	11	10	5	13	8	2	44	5	37	17	63	26	22	20	56	23	43	18	67	30	55	20	43	43	31	78	72	63	18	31	12	54	8	50	34	72	45	45	28	59	30	8	47	22	67	12	59	29	45	34	3	62	75	38	56	73	30	64	67	22	51	86	47	63	58	86	82	71	56	34	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-257.935119996366438	-266.985963376817779	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995561107010428	-1	1	0	2	3	5	7	1	4	3	2	7	6	0	4	6	5	5	5	5	7	6	7	4	7	6	5	6	2	7	6	8	7	7	5	8	7	7	6	10	8	10	7	9	7	9	10	8	9	9	10	8	8	8	4	11	9	13	6	12	10	12	10	6	10	9	7	13	9	8	9	11	10	11	9	11	13	11	13	7	12	12	13	12	14	11	14	13	16	14	14	15	0	3	1	3	14	10	6	1	14	3	14	18	24	1	11	24	24	5	24	24	16	20	16	29	28	18	10	19	1	26	35	33	64	9	29	37	59	35	20	34	39	31	22	59	28	80	44	34	36	45	36	33	39	67	14	43	41	56	9	86	38	32	34	55	57	67	19	69	54	39	38	50	31	50	25	48	22	66	82	13	47	78	74	23	82	69	74	76	90	56	46	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-251.096542026911891	-260.147385407363231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983849213877067	-1	0	1	2	4	6	8	3	1	2	3	8	5	4	4	4	5	2	4	6	4	4	6	6	8	5	0	10	6	6	6	9	7	7	6	8	7	6	6	9	6	10	6	8	6	8	9	8	5	8	9	9	8	9	9	11	10	11	4	10	11	12	10	10	10	10	9	13	10	10	12	10	11	11	8	12	15	13	14	11	13	11	11	11	15	11	11	13	14	10	13	14	0	1	1	27	4	22	37	3	2	27	3	43	11	8	9	10	22	2	11	16	8	3	15	13	26	5	1	75	21	21	59	45	43	21	16	23	49	15	22	23	59	52	13	33	15	37	53	43	4	30	44	30	20	19	33	66	55	72	3	67	90	84	7	41	50	50	34	90	25	29	42	43	57	12	31	58	91	80	62	72	56	90	63	67	28	70	50	63	84	36	50	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-288.166574878363690	-297.217418258815030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945869876181480	-1	0	1	2	4	3	6	2	4	3	4	7	4	4	4	5	6	4	4	6	7	4	6	6	8	4	6	8	6	7	6	9	7	6	3	10	7	6	5	8	7	10	7	8	5	7	9	8	6	5	7	9	9	9	8	8	7	7	8	5	8	10	10	11	9	9	2	11	10	9	10	9	9	11	10	10	14	11	13	9	10	10	8	7	12	12	13	15	15	13	12	11	0	1	2	2	35	3	18	3	35	4	67	20	8	67	3	11	18	2	6	18	35	4	14	9	45	8	50	46	14	4	26	48	24	60	4	73	17	13	19	57	27	84	67	31	19	7	25	51	6	14	45	28	43	28	37	50	29	17	18	10	27	28	32	70	23	61	1	55	59	58	59	48	41	81	38	37	36	52	78	83	48	25	51	45	70	76	74	36	49	85	52	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-254.388980560195648	-263.439823940646988	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995658178247721	-1	0	1	1	3	6	8	3	4	3	3	8	6	4	3	6	2	4	4	5	6	4	7	6	6	6	4	7	6	5	7	9	7	8	7	9	7	6	6	8	7	11	6	7	6	9	10	8	4	9	10	9	9	7	8	11	9	13	9	12	11	10	11	11	10	7	10	11	11	10	12	11	8	12	10	11	15	13	14	11	9	11	13	12	16	13	12	14	16	14	13	15	0	1	1	1	3	18	9	2	11	3	4	37	20	11	3	22	4	10	15	3	27	4	29	17	8	49	3	13	49	27	20	28	13	41	14	44	21	20	19	29	24	32	17	6	14	54	52	29	5	73	28	12	37	20	43	47	48	34	40	34	57	40	40	41	34	30	48	47	40	45	59	65	41	59	35	57	78	68	58	67	33	70	80	82	90	41	59	7	84	83	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-295.117393805528820	-304.168237185980161	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982870661553395	-2	0	0	2	3	5	7	0	2	2	3	8	3	5	5	6	6	3	3	5	6	6	6	4	6	4	-1	6	3	7	7	7	7	7	7	9	6	7	7	9	8	9	7	8	7	5	9	2	8	9	7	8	9	5	7	11	8	9	10	11	6	11	11	7	9	9	10	12	10	7	11	9	12	12	9	11	15	10	11	10	13	12	11	12	14	13	11	16	14	13	10	14	0	1	27	1	1	27	15	1	3	27	4	43	48	9	11	15	15	8	10	19	10	11	26	19	48	9	1	15	3	11	22	16	6	20	54	44	14	11	46	33	34	17	16	22	25	11	31	8	17	46	54	4	39	26	14	42	26	41	44	67	26	80	34	5	30	38	20	14	16	13	78	45	39	61	28	49	90	52	75	7	49	91	49	91	76	71	35	85	80	58	72	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
