step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-253.706345818372426	-262.757189198823767	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999380757486076	-1	2	5	2	1	2	4	8	5	6	4	4	3	5	7	6	3	4	6	4	10	5	6	8	6	4	7	7	8	8	7	12	7	7	7	8	8	11	8	6	11	10	6	9	12	6	9	11	11	12	12	13	12	9	11	11	9	11	12	9	11	15	8	12	13	18	14	13	13	14	11	13	15	10	15	14	19	14	14	17	18	16	14	16	20	19	0	5	6	5	1	5	17	46	18	6	5	13	5	20	18	13	2	2	11	2	24	12	18	7	9	2	7	18	14	40	3	48	14	9	10	18	19	60	34	18	15	36	13	34	56	11	39	31	21	57	57	53	34	33	36	35	15	42	54	27	23	68	23	48	61	76	72	49	60	59	42	71	79	31	65	48	66	71	50	82	80	69	50	36	84	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-264.493102123629455	-273.543945504080796	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998379081114327	0	1	4	2	1	2	2	7	5	6	4	4	3	6	7	9	3	6	7	5	7	4	4	6	6	4	4	8	9	8	7	13	8	4	7	9	9	9	7	8	11	8	9	8	12	10	12	12	10	12	9	13	12	12	7	10	10	10	10	10	10	14	11	12	13	14	14	14	13	14	14	15	14	13	13	15	16	14	10	14	18	15	19	11	20	20	0	1	2	1	1	2	5	18	13	26	2	7	6	9	11	10	2	27	7	22	10	5	17	22	20	7	17	24	42	8	23	84	24	13	25	31	19	15	9	8	40	9	35	31	61	40	31	61	42	18	19	56	30	8	4	21	8	28	38	36	15	50	61	38	45	75	69	53	51	31	59	64	63	47	29	70	52	48	25	48	77	71	73	43	83	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-257.681459797643470	-266.732303178094810	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980951567729254	0	1	5	3	2	2	4	7	4	6	4	3	2	6	8	10	3	6	6	5	8	3	4	7	6	5	8	7	9	7	5	12	7	6	7	8	8	10	7	8	11	9	8	10	9	10	11	9	9	11	10	13	13	10	10	10	10	11	9	10	12	15	12	12	12	16	13	12	12	13	14	14	12	12	15	15	19	11	9	17	16	17	19	21	20	21	0	1	23	13	1	2	13	34	6	7	22	6	1	7	39	19	5	22	7	12	19	5	17	20	31	22	5	34	14	12	6	29	10	7	25	19	25	59	7	22	60	30	25	45	30	10	34	15	9	42	48	68	51	43	35	79	45	29	26	49	16	65	15	79	41	53	41	59	56	29	68	52	16	50	67	64	82	43	24	70	71	72	53	74	62	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-256.804457706501864	-265.855301086953205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997118139315054	0	2	4	3	3	2	3	6	6	6	4	1	4	5	5	10	4	5	6	4	10	4	7	7	4	6	6	8	8	8	7	13	7	8	8	8	8	11	6	6	12	8	10	9	11	10	6	12	10	11	12	14	12	11	9	11	11	12	10	10	10	15	9	10	10	16	13	13	11	13	11	12	13	12	13	14	20	13	11	17	16	17	18	22	17	20	0	1	2	6	12	1	12	18	2	22	2	1	2	7	20	23	2	6	18	6	55	12	22	17	4	18	22	47	31	18	19	79	15	7	9	23	9	33	14	25	46	27	23	23	36	34	2	43	10	49	46	54	43	64	9	43	39	64	15	37	36	45	30	42	22	32	58	63	42	41	43	59	48	60	38	67	81	45	16	62	58	54	82	86	44	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-267.940371078666658	-276.991214459117998	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976595411682924	0	2	4	4	2	4	3	9	5	6	4	4	4	5	6	9	5	3	6	5	9	3	7	8	5	6	5	8	8	7	7	12	7	4	6	8	8	10	6	9	9	10	9	10	11	9	11	11	12	12	12	12	8	9	8	11	11	11	7	7	10	14	5	11	9	17	15	14	12	14	12	15	14	13	11	13	19	10	13	16	18	15	11	15	20	18	0	1	2	22	1	18	2	59	7	13	22	2	2	22	7	60	3	2	25	22	30	5	26	3	13	9	11	35	26	20	27	21	39	7	4	26	10	53	27	28	28	65	31	37	21	60	29	54	64	42	46	44	3	59	15	37	29	54	17	26	8	79	7	78	10	71	24	52	64	59	42	83	56	57	41	24	32	19	47	82	70	73	44	73	86	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-257.934262867267762	-266.985106247719102	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997696445896441	0	2	5	4	2	4	3	9	4	5	4	3	3	7	5	8	4	6	5	4	9	4	6	6	6	5	6	8	6	7	6	13	7	6	8	8	9	10	7	8	8	9	9	10	10	10	8	10	11	9	13	12	11	11	8	10	9	11	9	10	7	8	11	10	13	16	12	13	12	14	11	16	14	11	14	12	19	13	13	16	18	13	20	20	18	21	0	1	12	12	1	7	2	18	5	1	7	2	1	26	13	23	2	4	2	12	28	12	11	3	15	11	19	24	11	6	9	54	34	7	27	27	27	57	13	27	34	40	23	43	8	62	27	42	50	28	49	35	14	47	6	42	15	30	10	35	29	15	42	47	74	52	37	53	60	76	46	73	32	64	36	46	80	37	53	46	72	54	85	66	73	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-265.291863963034757	-274.342707343486097	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993624854348483	-1	2	4	4	2	3	4	8	6	6	5	3	2	5	7	9	5	4	7	5	9	5	7	8	5	4	7	7	8	8	7	8	7	4	8	9	8	9	5	9	12	9	9	10	9	8	10	11	11	12	12	12	12	11	10	10	8	12	11	7	11	14	9	12	14	14	13	13	13	16	13	16	13	13	16	14	12	14	12	16	17	12	20	21	21	20	0	1	5	2	1	1	13	28	4	26	26	2	1	6	39	37	18	12	5	34	23	3	17	9	6	6	12	20	20	19	12	4	17	6	9	35	23	33	12	35	43	37	6	8	37	17	19	55	3	35	61	38	47	4	36	8	28	16	29	25	56	50	30	61	61	59	58	55	51	77	61	71	42	64	64	49	47	58	44	82	67	38	65	80	70	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-260.481708093512793	-269.532551473964133	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995885622332426	0	2	5	3	2	4	2	8	5	6	5	4	4	6	7	8	5	5	6	3	10	4	7	8	6	5	8	8	8	7	5	13	6	4	8	8	9	10	7	7	12	8	10	11	10	1	10	11	11	12	10	13	13	10	10	7	10	10	10	9	11	15	11	11	13	15	15	11	12	15	14	15	15	14	16	13	21	11	15	16	15	14	15	21	15	14	0	46	20	1	1	46	1	34	4	6	7	1	2	3	26	40	7	20	34	1	42	1	26	3	22	5	14	31	18	25	13	68	34	46	17	40	25	30	3	31	43	17	30	55	29	1	42	36	24	43	8	57	54	3	40	34	35	8	56	30	29	71	21	22	68	69	76	59	55	54	37	78	74	78	71	64	75	16	86	86	71	69	74	67	65	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-259.917583425343253	-268.968426805794593	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981787059777197	-1	2	5	3	3	3	2	7	5	4	5	4	5	6	8	9	4	6	5	5	7	2	7	7	6	6	7	5	9	7	5	13	6	7	9	9	3	11	6	7	12	9	8	10	7	9	12	12	12	9	13	14	12	11	11	9	10	10	12	11	11	13	11	10	11	17	10	13	14	15	13	16	15	12	15	11	20	14	14	13	17	17	19	21	20	21	0	1	12	7	22	7	1	25	22	22	5	37	12	3	25	45	5	31	5	17	14	1	13	13	9	6	13	6	45	9	5	53	20	26	40	37	7	15	10	31	42	43	13	18	10	33	42	16	38	30	38	48	8	16	24	27	19	45	56	35	50	53	44	35	33	52	11	3	54	32	44	62	62	8	69	35	72	80	50	60	32	62	73	85	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-258.886831838114858	-267.937675218566199	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990977362994365	-1	1	5	3	3	2	3	9	6	6	4	4	5	7	7	9	4	5	6	3	10	4	7	6	6	6	5	7	8	7	5	12	7	7	6	8	9	8	8	9	13	8	9	10	12	9	12	12	12	11	13	15	10	11	11	12	10	11	11	11	11	15	11	9	11	16	12	10	13	13	14	14	13	13	14	14	20	10	15	17	18	16	19	18	19	14	0	1	2	2	6	1	2	34	3	6	4	7	6	3	26	31	6	7	13	2	64	4	25	12	22	6	17	35	30	26	4	63	24	20	5	35	23	28	5	36	57	14	38	43	23	15	26	36	25	44	65	72	46	40	68	8	37	42	46	68	53	41	64	33	42	79	68	42	47	65	67	47	16	36	37	40	74	30	74	62	62	48	54	74	84	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-262.726391294298082	-271.777234674749423	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994245190636343	1	2	5	4	3	4	4	7	5	5	3	3	5	5	6	9	5	6	7	5	7	4	7	2	7	4	7	5	8	8	6	13	7	7	9	9	8	11	8	8	10	10	9	10	10	9	12	12	10	9	9	11	10	9	8	10	10	12	10	10	12	14	12	12	11	15	14	11	6	14	14	16	13	11	15	12	19	13	16	14	18	17	20	19	18	18	0	1	5	2	1	2	1	11	24	22	24	2	24	6	10	40	4	13	3	11	4	11	28	1	69	1	5	2	3	20	13	37	3	17	37	18	18	21	31	25	10	31	10	31	21	33	40	38	29	27	34	42	43	27	14	37	50	44	50	25	53	68	53	43	60	62	64	60	10	58	38	62	43	37	58	74	82	44	78	47	79	32	67	66	72	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-259.235876894846285	-268.286720275297625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988303561122893	0	1	2	4	3	4	4	7	5	6	3	2	4	7	7	8	5	5	6	3	10	4	7	7	5	6	6	8	7	7	7	11	7	7	9	8	6	12	8	8	12	10	9	9	10	8	9	12	11	12	11	15	11	11	9	11	10	9	9	11	10	14	11	10	14	17	14	13	12	14	13	16	12	14	13	10	21	14	9	14	17	16	18	19	18	21	0	1	1	3	3	11	11	27	22	25	1	1	3	5	10	19	3	6	18	12	55	12	6	13	20	13	22	29	25	4	37	76	9	10	31	15	9	61	34	37	21	15	23	29	24	18	6	61	36	34	59	50	21	57	8	35	36	27	39	76	34	46	5	46	23	67	75	59	45	64	76	62	37	48	48	55	72	63	40	38	65	50	66	85	78	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-251.540768587041725	-260.591611967493066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977071468478161	0	2	5	3	2	3	2	9	5	6	5	1	4	7	8	9	3	6	7	5	9	5	7	5	4	5	8	7	9	7	6	12	7	8	7	8	7	11	8	8	13	6	9	11	12	9	12	10	9	10	13	11	9	10	7	11	11	12	10	11	12	14	12	11	12	13	15	13	13	15	14	14	14	12	15	13	17	10	15	12	18	17	19	21	20	18	0	1	4	5	1	7	12	14	12	4	6	1	5	11	11	27	2	26	18	4	14	4	9	4	5	4	42	42	15	4	20	57	31	14	24	28	3	18	55	23	27	24	33	59	27	9	53	37	35	34	44	19	27	34	11	33	43	48	16	40	50	66	29	49	35	44	51	61	60	66	57	69	80	56	73	53	70	49	32	40	75	70	75	86	81	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-257.446647675110739	-266.497491055562080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999216885920741	-1	1	3	2	2	4	3	8	5	5	4	1	2	7	7	8	5	6	7	5	6	3	6	4	6	6	8	5	6	7	6	13	5	5	8	8	8	9	7	9	12	6	10	10	11	9	11	10	12	11	13	13	13	11	10	11	10	10	10	11	9	12	11	11	11	18	15	12	10	13	12	16	12	14	13	13	19	12	14	15	17	12	16	22	20	21	0	1	2	2	12	4	13	17	11	6	4	1	1	9	20	42	7	33	3	22	28	2	10	4	11	7	25	13	6	29	34	62	6	22	23	33	42	39	28	42	54	34	61	61	36	24	61	27	58	43	54	69	62	27	61	15	39	38	35	69	21	56	38	46	8	83	50	64	36	65	55	58	57	49	60	1	67	54	45	51	79	50	52	85	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-248.429961712769398	-257.480805093220738	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997135504876259	0	2	4	4	3	3	2	9	6	5	4	4	5	6	8	9	4	5	7	3	10	4	7	7	4	5	8	8	8	8	7	13	8	8	5	7	9	11	7	7	13	8	9	9	10	10	12	12	11	12	12	9	12	11	11	9	11	10	7	11	11	14	9	11	14	15	13	14	12	16	14	15	14	12	9	12	6	14	16	16	17	17	18	23	20	21	0	1	20	20	2	7	1	42	20	5	2	6	6	12	19	42	5	2	18	2	37	5	10	12	1	22	23	77	9	24	26	38	31	23	4	10	35	39	9	26	57	77	15	42	15	59	46	38	33	61	55	27	38	27	17	31	30	23	10	24	56	32	28	33	76	21	60	53	21	41	21	65	47	36	31	55	17	67	65	68	80	67	66	86	83	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-279.767777344323918	-288.818620724775258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997256991175078	-2	0	5	4	1	3	4	6	6	6	5	1	4	2	7	9	2	6	7	5	10	3	7	7	6	5	6	7	8	6	5	9	7	7	7	6	8	11	7	9	13	9	9	9	12	9	8	11	9	9	13	15	12	12	10	6	11	11	11	8	12	15	10	11	14	18	15	12	14	10	15	15	14	12	13	14	18	13	15	16	16	8	13	18	20	17	0	1	6	22	1	17	12	12	7	7	7	1	2	5	27	18	12	14	26	14	16	12	9	18	22	14	31	31	56	26	4	37	10	25	22	3	36	63	26	30	49	20	10	28	49	10	24	25	47	8	58	54	26	70	15	4	21	70	35	33	40	78	30	43	45	74	64	40	42	29	74	41	53	37	48	8	78	70	65	78	73	9	74	52	77	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-265.775244719987370	-274.826088100438710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993964399788752	0	2	4	1	1	3	2	9	3	3	4	3	3	6	7	4	5	6	4	4	8	5	5	6	5	5	8	7	7	7	6	9	6	6	7	7	9	11	7	7	11	10	7	10	10	7	8	11	11	12	11	15	12	12	10	12	5	11	12	9	11	13	12	10	10	17	15	11	13	15	14	15	12	11	14	15	21	12	16	14	18	17	19	23	20	16	0	1	9	1	1	7	4	40	5	5	12	2	2	57	16	4	20	16	1	2	33	20	19	20	7	13	36	11	23	34	57	18	20	16	17	33	43	46	22	23	65	29	57	27	27	34	39	47	45	33	15	73	60	51	35	36	6	25	41	22	44	61	55	27	21	72	17	42	50	75	55	74	49	39	61	56	82	46	80	73	67	80	86	77	52	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-263.563898933846303	-272.614742314297644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952360488599612	0	2	3	4	3	4	2	9	6	4	4	3	4	6	5	9	5	4	6	1	8	5	7	4	6	5	6	5	8	7	6	12	3	3	6	9	9	11	8	6	13	10	10	8	11	8	9	11	11	11	13	14	13	12	11	11	9	12	10	10	12	14	10	7	13	17	10	13	13	15	14	15	12	13	16	15	18	14	16	16	11	18	17	23	19	17	0	1	2	5	2	20	1	23	18	34	34	20	33	7	7	30	33	5	2	1	64	11	12	2	17	3	11	13	30	3	4	59	20	1	22	25	22	57	22	17	56	25	46	40	16	13	28	8	63	16	73	42	73	50	57	47	21	42	36	25	67	39	47	17	32	69	21	63	67	69	32	71	47	55	69	53	72	73	41	51	29	66	76	65	70	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-261.252203930030817	-270.303047310482157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989908441089871	0	2	1	3	3	3	2	9	5	6	5	4	4	6	8	8	2	4	6	3	3	5	5	6	6	5	7	7	9	7	6	12	8	8	9	8	8	10	6	9	6	9	9	10	11	7	12	11	11	11	10	15	6	10	9	11	11	11	11	10	12	14	10	11	14	18	13	12	9	14	12	15	11	9	15	9	19	11	14	17	15	18	20	21	18	19	0	1	1	17	17	1	1	10	4	20	20	21	6	26	14	5	1	5	9	3	2	18	5	22	9	21	14	14	33	26	21	54	27	19	33	10	10	34	23	30	5	27	31	76	44	41	54	63	55	43	55	8	5	14	9	16	63	36	16	55	57	32	35	54	56	62	61	45	14	74	40	62	74	34	58	24	81	55	58	70	79	65	82	86	72	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-262.747346439921785	-271.798189820373125	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998606886508235	-3	0	4	2	2	4	2	7	-1	6	3	3	2	6	7	10	5	4	5	5	10	4	7	8	5	6	6	5	8	7	6	12	7	4	8	1	9	11	7	8	10	9	9	10	10	10	10	11	12	11	12	15	11	9	11	7	5	11	9	11	9	11	12	10	14	12	15	12	13	16	13	13	14	10	16	14	20	15	15	17	19	18	18	20	17	20	0	9	11	36	36	36	9	14	1	25	5	36	9	25	3	54	4	13	34	6	29	2	25	10	22	12	57	11	33	19	28	38	14	5	39	1	33	42	34	27	42	23	8	18	61	15	37	59	37	59	58	51	35	27	40	3	12	15	31	37	33	41	47	8	72	50	65	16	55	76	37	54	50	35	73	45	70	65	68	75	83	70	70	75	78	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-269.862610486492372	-278.913453866943712	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.904494252538032	0	1	3	2	3	3	3	4	6	5	5	3	5	7	5	8	4	5	7	5	8	3	8	8	6	5	1	7	9	8	7	13	3	7	8	7	4	10	6	6	13	9	5	11	12	7	8	11	10	12	12	14	13	12	7	7	9	12	10	9	11	15	7	10	14	17	15	13	12	16	15	14	15	13	15	12	21	12	15	16	19	16	19	20	19	17	0	1	2	1	27	2	4	6	43	17	7	2	3	25	22	18	22	37	39	4	36	4	33	36	8	33	1	37	36	14	3	50	4	26	46	15	4	36	13	15	61	46	12	10	42	43	19	49	34	60	35	59	48	16	13	20	35	35	56	40	23	72	9	37	32	67	65	42	59	65	58	50	64	58	76	64	85	35	41	62	62	79	66	82	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
