step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-465.571856869719966	-474.622700250171306	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995642236489043	-1	5	1	16	13	9	20	19	20	24	21	9	10	17	19	25	21	16	15	25	22	27	31	20	20	25	19	25	25	22	19	22	31	23	25	29	31	28	36	24	30	33	29	34	24	23	34	28	38	39	28	33	24	28	26	27	27	26	32	35	29	34	47	27	34	33	29	34	35	40	13	31	43	36	43	43	38	44	46	29	41	37	37	49	43	40	36	43	31	36	44	0	1	1	71	2	1	19	18	18	24	8	3	3	5	6	27	27	12	13	14	12	11	8	18	19	7	19	9	8	19	5	27	46	7	4	34	14	31	35	8	56	61	16	10	14	13	35	10	51	59	31	61	9	24	4	24	32	46	43	37	30	26	50	34	29	80	45	80	40	36	12	57	83	36	70	86	53	86	42	20	39	42	45	50	86	23	34	59	53	23	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-457.714150594107196	-466.764993974558536	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999796430007927	0	9	5	15	13	7	14	14	16	23	10	19	21	20	20	22	22	13	28	32	24	28	32	17	30	29	15	25	20	21	24	27	26	28	18	22	29	23	34	23	28	36	24	35	23	21	32	30	33	27	25	25	32	23	18	25	26	26	32	32	28	38	43	32	31	31	34	27	32	39	27	33	37	29	38	45	35	39	44	36	49	37	37	48	45	42	39	43	35	44	41	0	3	1	6	3	3	2	1	18	27	3	5	7	5	8	12	18	6	35	50	27	24	37	2	52	24	2	29	5	27	35	9	30	38	6	15	43	55	61	35	54	25	29	37	4	5	24	33	71	54	18	35	29	29	8	46	16	17	52	30	15	49	62	68	33	45	26	36	34	61	17	26	64	28	64	42	69	39	70	33	61	25	26	20	89	87	71	39	48	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-464.633202436059037	-473.684045816510377	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996216904118461	0	9	4	16	19	5	18	19	14	18	17	20	16	18	24	22	25	19	25	29	20	28	36	20	29	25	20	26	14	24	21	28	23	25	23	27	34	29	31	23	28	35	25	32	20	24	34	31	28	35	21	27	28	29	27	31	21	29	32	31	11	32	33	31	24	30	33	34	31	26	31	30	42	33	30	43	34	27	44	37	47	37	25	47	36	40	36	42	38	40	49	0	6	1	3	4	1	2	2	3	3	61	6	61	9	27	9	27	13	14	35	11	65	39	29	5	31	29	24	2	4	29	33	10	11	4	21	49	24	51	18	45	49	13	36	29	21	49	22	45	38	18	31	31	17	21	17	10	5	35	49	1	21	28	28	13	26	19	69	65	10	40	7	54	41	8	75	71	51	47	56	74	55	27	73	72	87	64	90	72	42	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-493.037595780010179	-502.088439160461519	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980937131891142	-2	14	6	10	11	7	19	23	18	15	18	17	19	17	23	19	21	19	27	30	18	27	30	15	21	30	21	21	25	23	26	36	22	19	24	32	33	27	34	23	31	36	26	29	20	27	30	26	31	37	28	28	32	31	19	30	30	27	30	34	19	32	40	26	30	26	31	40	27	38	30	25	37	24	39	37	38	34	13	36	42	35	34	44	41	35	36	45	39	39	50	0	3	1	1	3	1	2	9	2	5	79	2	2	5	9	11	79	10	61	17	10	30	13	6	14	69	34	10	9	5	61	71	10	24	16	47	28	30	47	24	35	62	33	72	79	28	19	79	46	26	55	40	27	7	10	79	51	13	17	44	4	38	78	5	35	8	33	57	45	7	58	61	72	40	53	83	47	66	3	69	32	31	36	54	56	13	79	71	42	36	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-464.840502290598465	-473.891345671049805	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984837296124052	0	11	5	12	13	11	16	19	14	23	21	17	14	20	27	21	23	14	20	28	20	20	30	22	27	28	20	28	23	23	23	25	29	23	21	32	20	25	36	21	25	31	28	29	22	26	25	24	30	38	26	28	31	25	33	24	25	32	34	29	32	34	40	33	33	35	31	36	29	25	33	31	35	39	33	42	32	37	32	32	40	34	31	43	45	44	37	41	44	32	36	0	3	1	3	3	3	5	4	6	4	9	4	6	4	40	13	21	3	6	47	2	5	34	8	35	27	13	57	8	7	19	4	2	9	6	27	12	27	15	18	19	20	37	56	9	13	34	19	10	52	22	27	28	16	30	7	14	28	57	21	24	31	75	70	44	72	41	23	31	11	26	41	69	60	54	66	48	64	54	56	67	48	31	42	73	80	62	50	87	28	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-459.140424099013273	-468.191267479464614	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994212124414886	-4	11	1	12	5	7	11	21	14	22	16	19	20	16	27	24	12	17	26	30	22	25	35	18	27	27	20	25	21	25	24	34	18	18	20	33	32	26	30	17	27	35	33	35	10	26	29	24	38	36	23	31	31	33	28	30	28	19	27	32	30	31	48	26	28	26	25	35	33	39	28	33	39	34	40	43	32	36	41	37	43	36	35	41	36	37	41	45	45	32	41	0	5	1	5	1	1	5	11	5	17	7	2	7	7	16	7	3	9	34	38	45	21	53	7	8	18	7	8	18	29	27	65	5	17	14	28	64	27	29	7	51	10	65	60	6	33	64	33	72	21	14	28	30	46	64	51	28	17	17	41	58	66	81	13	22	33	13	57	46	69	33	64	38	39	32	41	26	69	69	47	42	16	37	54	67	62	42	81	87	56	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-475.329866598756212	-484.380709979207552	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991593774813633	0	11	4	14	9	9	11	21	14	14	18	16	19	14	22	25	17	7	17	29	16	27	21	21	17	24	17	24	26	27	26	30	31	26	26	25	35	23	36	25	30	31	23	33	25	28	30	32	37	30	27	28	34	33	31	34	29	30	31	34	30	29	39	33	36	33	35	36	34	39	32	34	30	35	38	43	35	31	34	33	43	33	32	43	39	42	41	33	38	40	44	0	3	1	18	3	1	6	9	2	3	21	5	18	6	21	24	7	3	9	13	5	13	4	2	7	11	2	23	12	21	19	11	15	25	17	13	46	27	47	4	26	24	17	62	19	25	16	16	12	26	36	13	35	58	36	58	21	16	43	46	38	36	53	43	88	62	61	71	51	62	12	16	43	62	51	87	58	16	47	73	42	50	50	52	80	78	31	35	58	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-481.241065273331117	-490.291908653782457	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998250527374868	0	14	5	11	12	7	18	17	19	25	14	13	16	21	29	24	22	13	22	33	23	26	33	18	20	19	14	27	25	24	11	30	27	27	19	28	21	30	26	26	28	28	21	22	20	33	27	26	38	33	25	22	31	16	30	30	26	29	31	28	32	32	41	25	31	33	37	31	31	36	34	24	31	35	43	37	39	46	45	36	41	35	38	48	34	40	36	41	39	42	46	0	31	1	1	1	1	4	31	2	7	31	3	3	5	44	11	54	3	24	22	8	19	32	2	6	18	6	52	54	14	1	47	2	21	11	21	12	40	31	31	35	72	11	13	7	24	2	11	71	47	24	54	19	31	43	60	9	45	29	37	57	34	87	37	22	17	20	44	14	38	16	54	42	47	83	69	9	61	69	33	74	66	72	67	52	41	65	67	62	89	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-468.230098706964100	-477.280942087415440	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989371882019405	-2	10	3	15	15	11	14	18	16	17	20	15	20	17	24	22	18	7	26	27	22	20	29	15	29	26	22	27	23	25	28	31	32	22	21	23	32	23	35	26	30	35	24	32	23	31	31	20	35	33	19	20	33	20	27	32	24	25	31	24	28	26	44	30	28	27	35	36	33	36	30	28	45	36	38	41	38	31	40	19	34	36	31	41	40	42	37	38	42	45	46	0	3	1	2	6	18	6	24	3	7	5	2	2	4	48	5	6	3	27	16	5	14	22	2	51	11	12	27	14	27	27	40	61	35	10	7	34	5	37	22	19	36	80	71	52	54	29	24	16	21	12	12	58	18	22	40	51	22	58	17	54	27	77	16	58	8	33	45	35	65	30	17	84	69	71	81	11	30	37	24	55	50	19	62	83	41	78	83	39	89	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-474.127232547260064	-483.178075927711404	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999665511072684	0	14	7	9	14	9	13	22	19	22	14	18	11	21	25	23	20	18	25	34	22	26	30	20	26	28	19	16	15	21	25	35	27	25	21	33	31	24	32	20	28	22	17	35	25	33	30	18	31	29	26	27	33	29	30	27	30	28	34	24	26	33	45	30	34	35	36	27	33	37	30	34	44	33	28	37	38	42	38	36	41	26	39	47	46	40	37	47	44	41	40	0	1	1	1	4	1	3	43	4	5	6	3	3	2	35	9	29	13	29	50	13	12	19	2	14	60	5	5	3	11	9	60	30	17	6	22	82	14	75	2	9	7	11	55	11	40	15	5	30	21	7	21	22	15	82	31	16	61	17	11	9	37	81	45	38	47	27	24	56	47	38	23	81	25	30	8	69	80	65	56	44	5	66	47	67	70	49	37	70	83	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-472.498709646830321	-481.549553027281661	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970134837443817	-4	8	4	15	9	12	19	22	18	25	22	19	20	17	28	27	24	11	25	28	22	21	23	21	18	24	15	25	23	26	26	30	26	17	25	29	31	23	37	24	29	32	31	30	17	23	27	29	37	35	17	23	27	29	26	31	31	28	27	33	23	24	38	33	32	34	31	38	27	30	31	34	38	38	37	30	34	43	40	33	38	36	36	31	42	39	30	40	33	41	45	0	3	1	2	1	2	18	5	6	14	6	6	6	2	52	14	51	3	22	10	4	34	25	14	6	14	5	22	4	4	4	30	38	6	14	34	9	25	57	12	53	41	40	9	3	34	21	10	44	61	2	51	29	40	21	11	53	4	38	21	34	4	36	47	30	52	11	37	27	4	16	71	43	37	89	30	20	76	57	20	15	8	28	46	49	70	35	49	41	74	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-461.595892736461280	-470.646736116912621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960505284769300	0	13	7	10	16	11	17	21	18	17	17	9	19	7	24	25	20	14	29	25	25	23	28	20	19	28	24	25	22	26	13	26	27	22	19	23	29	26	36	25	28	31	31	28	23	31	29	31	36	38	26	30	28	33	27	33	16	29	26	34	26	35	40	30	34	32	30	38	36	32	27	36	39	29	41	37	35	42	43	31	45	38	30	38	42	36	35	45	38	35	43	0	14	1	14	4	14	3	10	12	3	12	14	14	1	10	57	5	12	34	25	25	4	16	57	31	36	5	7	31	17	12	25	7	9	18	10	40	57	32	35	28	34	28	27	9	59	13	23	46	54	8	24	13	47	17	40	4	45	31	33	9	42	67	32	8	21	16	42	33	40	7	54	54	15	60	48	38	39	86	23	41	56	40	46	82	7	19	76	71	38	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-486.371657853044042	-495.422501233495382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975511304110923	-2	14	8	13	12	8	8	20	16	23	19	13	16	3	29	24	21	6	29	26	21	14	31	23	28	27	18	27	25	17	19	29	34	24	25	31	27	23	26	27	13	36	27	25	20	30	30	30	37	37	27	22	28	31	27	32	27	25	31	29	24	32	39	21	36	35	37	35	37	36	27	23	38	34	30	40	41	40	45	37	43	31	41	47	45	41	42	47	32	34	51	0	7	18	18	3	18	1	6	5	4	5	3	18	1	39	4	41	1	41	17	30	3	27	9	16	27	4	11	52	5	7	16	55	22	24	11	30	8	17	38	3	10	10	5	2	29	31	61	36	59	52	30	34	43	11	40	17	8	37	58	11	52	59	7	32	54	40	58	51	54	24	12	56	55	17	37	66	62	73	58	33	40	89	23	68	20	70	76	53	38	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-460.417004308305422	-469.467847688756763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997125685185375	1	12	5	16	9	11	17	21	16	21	19	23	20	13	24	24	21	19	28	23	13	26	33	22	22	27	14	22	25	22	18	28	31	24	19	33	27	27	31	21	30	34	24	32	20	28	31	28	33	36	28	24	35	26	25	29	27	27	26	23	33	32	45	32	30	32	29	36	35	33	28	34	40	39	37	44	36	44	35	35	47	37	37	38	43	40	39	44	44	34	46	0	3	1	6	3	3	5	7	2	18	6	7	27	3	5	14	4	14	24	8	5	40	16	27	5	60	5	35	31	4	21	18	29	8	21	19	4	55	51	2	20	34	35	26	5	24	37	20	38	38	15	7	43	3	4	9	17	43	7	21	54	31	64	25	11	59	43	71	58	46	52	35	49	23	49	53	71	77	29	16	49	90	26	61	77	90	44	69	87	43	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-481.028391411414134	-490.079234791865474	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996076896433810	-10	14	3	12	16	7	19	17	14	23	18	-2	19	9	25	19	27	17	25	29	21	28	28	23	19	25	18	21	24	26	29	34	32	25	19	15	30	19	30	21	31	34	32	29	20	32	36	25	31	39	31	30	26	29	25	28	23	32	25	31	27	32	48	22	31	34	31	36	35	33	30	34	38	27	39	41	33	43	46	33	46	32	32	44	40	40	38	42	42	41	45	0	3	12	3	3	12	9	2	14	35	18	1	2	3	11	6	13	14	16	29	18	45	64	7	18	11	14	4	36	16	28	20	45	5	18	6	30	3	74	9	48	56	74	36	4	22	70	45	29	47	11	36	36	55	7	2	5	10	7	64	18	20	70	36	57	53	8	77	58	34	48	71	56	45	69	77	65	67	76	71	77	25	23	73	77	29	46	87	50	82	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-470.630856968218950	-479.681700348670290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972571741733192	-1	8	4	14	17	9	20	21	16	23	23	20	19	17	27	25	22	9	28	29	24	24	31	21	27	30	15	21	26	19	20	29	29	15	15	29	30	21	28	24	20	35	33	31	21	31	29	29	38	36	20	29	31	29	27	33	29	22	30	33	32	38	39	28	32	33	31	33	36	34	30	29	42	39	41	41	35	42	42	37	46	31	33	35	41	38	24	45	49	37	46	0	1	1	2	4	1	2	2	6	41	27	4	6	6	11	14	4	3	17	14	30	41	51	4	34	19	6	4	14	6	27	30	5	6	6	22	13	18	40	4	27	53	11	24	4	19	55	12	65	53	35	41	29	28	41	52	41	2	10	32	32	32	54	13	10	57	11	16	55	39	55	8	10	67	21	82	53	52	69	41	73	40	29	37	86	83	27	60	57	25	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-473.354919907373244	-482.405763287824584	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957893715853661	-2	5	8	10	13	6	16	18	15	16	18	17	19	11	27	26	24	19	25	31	20	27	31	22	24	27	25	24	22	26	28	26	33	27	18	28	33	27	31	18	29	31	29	32	24	30	31	29	33	35	24	18	31	33	22	33	21	31	31	26	29	30	43	25	25	28	28	34	36	36	34	27	39	36	38	43	36	34	42	34	45	38	41	48	38	42	36	35	41	37	50	0	1	6	6	6	1	2	5	4	14	9	6	5	6	6	24	11	9	12	32	6	29	28	8	35	24	13	57	9	52	17	57	29	35	4	12	61	11	65	14	29	26	15	38	10	7	45	7	30	31	13	2	24	58	9	30	5	19	24	8	25	9	54	21	29	28	10	22	61	23	72	57	69	67	27	71	19	19	23	16	43	68	62	64	42	41	48	51	85	49	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-460.308196315820680	-469.359039696272021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999175295637398	-2	8	4	12	12	5	7	23	14	24	14	21	20	20	29	24	22	17	28	26	19	25	33	15	18	29	18	29	18	15	22	35	33	28	24	30	35	29	27	24	27	32	31	27	26	30	34	20	31	37	23	28	33	30	29	32	27	28	26	31	26	29	45	30	32	27	33	37	36	33	30	35	37	31	37	32	28	43	43	35	38	32	38	46	40	44	39	43	49	41	51	0	1	1	1	7	1	6	18	3	25	6	29	24	11	51	27	24	7	8	51	11	31	38	4	11	13	2	21	5	7	18	46	57	22	4	8	56	20	48	14	40	34	12	17	48	31	61	9	57	53	11	20	57	20	16	28	21	18	25	61	35	40	41	17	29	14	28	49	54	10	22	62	38	34	70	52	31	72	53	62	34	35	67	83	28	72	34	81	86	22	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-464.926552341668867	-473.977395722120207	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995868037741344	-2	8	2	12	6	14	16	20	16	26	20	18	18	12	25	26	25	14	12	32	24	13	26	20	27	30	21	25	24	22	27	33	29	19	24	30	30	27	29	21	27	28	31	27	20	32	35	11	32	39	18	24	20	29	30	23	22	29	28	32	27	32	45	25	27	29	33	36	38	38	32	31	38	27	41	44	35	37	38	37	45	38	37	40	43	34	35	39	45	39	46	0	1	1	2	3	48	48	7	14	24	48	4	14	3	9	24	27	3	5	10	7	2	12	48	13	64	51	7	51	34	53	54	61	6	14	16	16	45	19	14	27	35	74	30	14	30	43	3	74	49	14	6	7	28	16	45	22	24	53	55	34	31	86	13	30	7	66	33	66	67	31	65	33	40	79	69	39	54	32	59	47	54	66	41	72	42	60	47	50	49	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-463.726162788594365	-472.777006169045706	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995561663304029	-6	11	5	8	17	9	17	22	16	21	16	16	16	20	25	22	20	14	27	25	24	30	36	20	31	13	23	21	24	25	21	32	23	20	26	30	29	27	33	22	29	30	28	28	20	25	35	31	33	34	29	28	24	28	26	33	21	28	31	32	27	33	49	30	27	29	37	33	34	27	33	26	37	39	43	39	37	44	44	37	38	29	37	51	44	37	37	47	45	43	50	0	3	1	3	4	3	6	26	2	26	4	3	18	9	17	17	12	1	26	10	13	20	22	12	55	6	26	26	13	10	3	44	11	11	21	16	8	12	36	12	10	40	53	8	11	24	33	16	72	66	7	57	24	33	26	31	18	57	29	64	20	38	75	72	28	10	55	70	38	40	21	28	64	44	68	38	68	83	80	37	15	12	48	85	83	72	47	23	76	87	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
