step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
24000	-798.163384194282685	-796.735584118680435	-1.427800075602272	0.000154483313718	0.000055707805592	0.360607267226436	0.263016543271604	0	1	1	1	4	4	2	3	2	5	5	6	6	6	6	7	5	7	9	10	7	9	7	9	10	10	11	11	11	11	11	12	12	11	13	14	12	14	12	14	15	16	15	14	15	15	15	16	16	15	17	15	13	17	18	13	18	18	15	17	16	17	18	18	18	19	20	19	18	20	18	20	19	19	20	20	20	21	20	23	22	25	22	23	22	24	26	28	29	29	31	34	33	32	34	38	34	36	36	40	38	38	40	39	43	41	46	45	48	49	0	1	1	1	2	1	1	1	3	1	1	1	1	9	6	11	1	8	1	8	1	1	11	1	1	12	1	8	26	18	19	13	1	19	11	39	18	21	25	13	1	38	23	16	30	1	1	1	38	1	19	22	2	11	1	1	35	12	1	24	16	49	43	1	50	36	1	59	37	55	45	48	65	1	38	58	58	77	12	65	27	77	53	41	76	46	57	86	81	70	90	1	89	91	1	67	55	23	94	99	94	95	99	84	99	90	98	103	1	99	1	1	1	1	2	2	1	2	1	3	2	3	4	2	2	1	2	2	4	3	4	5	1	4	7	2	4	4	1	2	1	3	7	1	5	2	2	5	1	2	7	1	4	3	2	9	8	6	1	7	3	3	6	5	9	5	5	6	8	5	3	1	1	10	1	3	8	2	4	2	1	2	1	8	3	2	1	1	6	3	5	2	5	4	1	4	4	2	4	6	1	15	2	1	16	9	6	15	2	3	3	3	2	7	3	6	5	3	21	8
24500	-823.216900217242141	-821.799107844886294	-1.417792372355813	0.000150661847246	0.000056296725688	0.373662786676562	0.292017991698525	0	1	2	2	4	3	2	3	4	5	4	5	6	6	6	7	5	8	9	10	9	10	8	8	10	10	11	11	11	12	9	10	12	11	14	14	11	12	13	13	13	16	15	14	15	15	13	16	15	15	18	16	17	16	18	15	18	19	14	17	17	16	19	18	18	17	19	19	19	19	19	20	19	19	17	20	19	23	19	22	20	25	23	23	24	22	24	26	30	30	31	34	32	34	35	35	37	36	37	40	37	38	40	40	42	41	45	46	47	49	0	1	1	1	1	1	1	1	4	3	4	4	3	1	4	6	1	7	1	5	15	5	13	6	23	9	1	25	14	9	1	9	34	18	37	34	1	4	20	28	21	38	19	38	1	1	1	31	18	1	20	31	59	30	1	1	28	31	28	16	21	31	40	61	1	59	32	19	75	49	62	19	1	1	49	2	49	72	53	37	57	72	79	13	42	57	25	70	67	54	89	66	89	93	1	55	42	73	95	98	92	99	102	74	103	89	100	107	38	107	1	1	1	1	2	2	1	2	1	1	1	2	2	3	2	2	4	3	5	3	1	5	1	2	1	3	5	1	3	4	4	2	1	2	2	2	5	4	2	1	2	2	3	1	7	5	6	3	5	7	3	3	1	2	9	6	4	4	2	4	3	2	2	1	9	1	4	6	1	2	1	5	9	8	1	8	2	2	1	5	2	2	2	8	2	2	5	3	5	6	1	7	1	1	16	9	10	8	1	2	2	1	1	11	1	6	3	1	22	3
25000	-776.083587159004082	-774.550882304366269	-1.532704854637837	0.000154750226744	0.000042369962029	0.273795799335991	0.226839316683907	0	1	2	2	4	4	2	3	3	4	3	5	5	7	6	6	4	7	9	9	8	7	8	9	9	8	11	11	10	11	11	11	12	11	14	14	13	13	11	13	15	17	15	14	15	14	15	15	15	14	18	17	16	17	18	16	17	18	15	17	17	18	18	16	18	17	19	18	18	19	18	18	19	20	19	16	20	23	21	21	21	24	23	24	24	22	27	28	30	29	32	35	33	35	33	37	37	36	36	40	37	37	39	40	42	41	44	45	47	48	0	1	1	1	1	1	1	1	1	3	1	1	9	1	10	1	1	3	12	13	11	9	1	1	17	16	9	4	22	1	13	12	9	1	1	39	39	17	20	5	25	10	9	5	9	1	40	28	19	1	1	47	45	48	1	9	20	9	13	22	29	26	56	1	13	1	1	50	46	52	66	35	25	1	56	31	43	28	70	1	64	66	81	38	28	66	23	66	31	76	89	80	89	95	1	66	1	81	95	102	43	99	102	90	103	56	103	107	1	107	1	1	1	1	2	1	1	2	1	1	3	2	1	2	1	3	3	2	2	3	2	2	4	6	3	1	3	3	1	5	4	3	4	6	6	1	1	3	1	5	3	7	6	5	6	6	1	2	4	6	6	1	1	1	10	9	3	9	5	4	4	4	1	8	7	10	9	2	3	1	1	2	6	10	2	3	2	6	1	10	3	2	1	4	9	4	10	6	10	7	1	6	1	1	15	12	15	7	2	2	8	1	1	6	1	13	2	1	22	2
25500	-813.328479635947815	-811.890300792975268	-1.438178842972571	0.000184353186351	0.000064245693854	0.348492451502503	0.232583166395431	-1	0	1	1	4	3	3	2	4	5	4	5	6	4	6	6	7	7	10	7	8	9	8	10	8	9	12	11	11	12	11	11	13	9	12	14	12	13	12	12	14	16	16	14	15	15	15	17	15	15	16	14	16	15	17	15	18	18	16	18	16	18	18	19	18	20	18	19	19	20	18	19	18	18	20	19	21	23	21	23	21	26	24	23	23	23	24	27	29	28	32	35	31	35	34	37	38	36	38	40	37	38	40	40	43	40	45	46	48	49	0	1	1	2	1	1	1	1	3	11	1	14	1	8	1	1	12	8	8	16	9	5	14	9	1	17	21	34	20	15	2	16	15	1	5	9	23	27	3	1	7	25	21	17	1	21	22	11	25	35	37	1	37	5	1	9	40	1	41	40	1	61	51	30	1	62	15	43	15	55	28	60	1	1	23	45	22	5	62	15	57	20	23	59	48	73	1	73	43	41	89	86	88	82	1	42	70	13	76	102	61	98	102	89	103	84	105	103	1	107	1	1	1	1	3	2	2	1	1	1	2	1	2	1	3	3	1	3	4	1	2	3	3	2	6	1	2	1	2	2	6	2	4	7	3	5	2	1	6	6	6	4	4	3	7	4	3	5	3	1	2	8	2	4	9	7	3	11	1	4	8	1	1	4	8	2	6	2	7	2	3	1	7	11	7	3	6	9	1	8	3	10	8	5	3	2	11	4	6	6	1	5	2	4	15	10	11	14	7	1	11	1	1	7	1	6	1	4	23	2
26000	-806.954197759348517	-805.429728619908587	-1.524469139439964	0.000163015325265	0.000045433320339	0.278705822686804	0.235816544216620	-1	1	1	1	3	2	1	2	3	4	5	5	5	6	6	6	5	7	9	9	8	9	6	10	9	9	9	10	11	11	12	12	12	12	13	14	11	13	13	13	16	17	16	15	14	14	16	15	13	16	16	16	17	16	17	16	18	17	15	16	15	17	19	18	19	18	19	18	19	20	18	19	20	19	20	19	20	22	21	21	22	25	22	23	23	24	26	27	29	29	32	33	33	35	34	37	37	36	38	41	38	37	40	41	42	42	45	45	48	48	0	1	1	1	4	1	1	1	6	1	1	8	3	1	5	1	1	13	3	3	13	1	13	1	1	23	7	6	18	11	13	29	9	1	21	1	1	10	13	18	1	27	39	26	1	22	35	17	18	5	46	1	52	23	17	1	9	1	32	21	1	17	45	35	1	45	43	13	20	53	34	38	59	23	1	59	39	1	68	68	73	35	32	45	66	81	17	83	70	82	87	78	89	72	1	66	62	61	95	99	90	98	99	88	103	89	105	103	1	90	1	1	1	1	1	1	1	2	1	2	2	1	2	4	1	4	3	1	4	4	1	6	1	6	5	2	4	5	2	2	4	1	3	8	3	7	6	4	3	3	8	3	1	3	8	3	1	6	4	8	1	9	1	4	7	10	9	11	2	4	8	6	2	2	9	2	2	6	4	2	3	3	4	6	10	2	4	11	2	2	1	6	6	5	4	1	9	3	6	2	3	6	2	11	15	7	10	9	2	3	4	1	1	10	1	6	1	3	22	9
26500	-814.114689280410062	-812.710020162725300	-1.404669117684731	0.000151380597266	0.000059571340324	0.393520315023724	0.224685466870630	0	2	1	2	3	4	3	4	3	5	4	5	6	5	6	6	5	7	10	9	7	8	9	9	8	9	10	11	11	11	11	11	12	11	13	15	11	13	12	13	15	17	16	15	15	13	14	17	16	16	17	16	16	17	17	14	18	19	17	17	17	17	19	18	19	19	19	19	20	19	18	20	19	18	20	19	19	22	22	22	21	25	21	23	24	24	27	26	30	27	32	35	32	35	35	38	37	35	37	41	37	38	40	40	42	42	45	46	48	49	0	1	1	1	1	4	1	1	3	1	1	1	1	1	9	1	9	8	2	10	1	1	5	1	1	13	13	24	22	1	9	3	27	1	28	1	1	34	30	28	11	19	8	22	1	28	1	39	21	1	1	21	21	38	1	1	19	1	24	1	36	43	19	23	1	61	57	11	56	23	11	41	1	49	43	53	30	37	44	68	43	54	70	73	21	83	84	49	86	75	80	89	72	77	1	62	76	54	90	99	88	93	94	65	100	89	103	103	76	17	1	1	1	1	2	1	2	2	1	3	2	2	2	2	1	3	1	1	4	2	3	4	3	4	5	1	2	1	1	5	5	5	1	7	1	9	6	1	1	2	5	4	5	4	7	1	7	3	4	9	7	4	3	2	8	5	4	12	4	7	1	1	4	4	8	1	1	7	2	5	6	3	9	1	3	2	4	5	4	2	3	4	1	2	7	2	3	6	3	3	5	3	6	8	15	11	10	8	5	2	5	4	3	11	1	6	2	3	20	20
27000	-850.068559618329232	-848.637661429856848	-1.430898188472373	0.000182273144867	0.000065044938915	0.356854208899823	0.222882763097007	-1	1	1	1	3	4	2	4	2	5	4	6	5	6	6	5	6	7	7	9	8	9	9	9	9	9	8	11	11	12	13	12	12	11	13	14	12	13	13	13	16	16	15	14	15	16	16	14	15	15	16	17	17	15	17	15	19	19	17	14	16	16	18	18	17	20	18	20	19	19	18	19	19	19	21	20	20	24	22	22	20	26	23	23	23	24	26	25	29	30	32	34	34	36	33	35	37	34	34	40	36	39	39	41	42	40	45	45	47	50	0	1	1	1	1	1	1	1	1	5	1	1	1	1	5	1	7	3	1	4	14	17	10	18	1	14	1	5	19	12	1	22	1	1	21	1	12	27	5	11	9	50	48	12	1	38	1	1	39	8	36	35	15	21	14	48	47	1	17	6	31	31	31	38	43	69	15	21	22	55	33	62	1	34	41	41	61	73	33	47	22	84	1	24	81	45	53	49	80	75	75	90	80	90	1	1	39	14	1	95	88	93	95	59	102	88	102	102	84	73	1	1	1	1	2	3	2	3	1	1	3	3	3	3	2	2	1	3	5	4	1	3	2	1	7	2	6	5	3	4	5	2	6	5	2	8	2	2	5	4	8	1	1	4	7	2	7	6	1	6	1	2	6	4	6	1	2	12	5	6	1	2	3	3	1	1	4	6	4	1	3	2	7	4	2	2	1	2	4	3	6	2	10	8	2	4	5	5	3	5	7	2	6	4	16	16	13	14	13	3	5	1	4	13	1	7	3	2	9	14
27500	-853.378367366596535	-851.980553405934984	-1.397813960661563	0.000181091942338	0.000073446070285	0.405573375249086	0.222548050750387	0	1	2	2	2	4	2	3	4	5	5	5	6	5	5	7	7	6	9	10	8	9	9	9	9	8	11	11	12	13	13	11	11	9	13	14	13	14	13	13	13	16	15	14	16	14	14	16	16	14	17	16	17	16	17	16	18	18	16	16	17	18	18	18	18	19	20	19	19	20	19	19	19	19	20	20	19	23	21	22	22	26	23	24	24	23	27	27	29	30	32	35	33	36	35	37	37	34	35	41	38	39	40	41	42	41	44	45	45	49	0	1	2	1	1	5	1	1	8	9	3	5	4	1	1	1	6	14	4	4	6	1	11	1	10	15	8	20	22	25	25	34	1	3	7	14	26	26	16	1	1	35	21	9	18	32	1	17	19	1	46	13	50	1	9	17	17	1	34	14	23	25	27	27	25	39	16	1	37	58	6	47	45	61	55	65	38	57	62	70	8	20	1	52	83	55	43	20	87	86	60	89	69	35	57	1	83	48	1	102	62	98	91	86	102	87	102	105	99	82	1	1	1	1	1	2	1	2	1	1	1	2	3	2	3	4	2	1	3	3	2	5	2	5	2	2	4	1	2	3	2	1	6	4	6	4	2	3	3	4	6	1	3	5	5	2	7	5	4	6	2	5	2	7	6	5	6	9	5	5	5	5	3	5	4	4	5	9	3	1	9	3	2	2	2	1	4	2	2	1	8	6	11	5	1	3	5	9	1	3	7	2	8	12	8	13	7	9	15	1	7	3	5	11	2	8	2	2	6	13
28000	-843.682076127365008	-842.253049939884932	-1.429026187480050	0.000156944920182	0.000056360031360	0.359107075875181	0.246430983074717	0	2	1	2	2	2	3	3	3	4	4	6	7	5	7	5	7	7	10	9	7	10	9	7	9	9	11	12	11	12	13	12	12	11	13	13	11	13	12	12	15	15	15	14	14	15	16	15	15	15	17	15	17	17	16	16	18	17	15	17	16	17	18	17	19	20	20	18	19	19	18	20	20	20	21	19	21	22	21	23	22	24	23	23	24	23	27	27	30	30	32	34	32	34	35	36	37	36	38	40	37	38	39	40	43	41	45	44	46	50	0	1	1	1	1	1	3	4	1	1	1	9	1	1	6	1	1	11	7	16	1	9	2	2	1	1	24	17	23	1	34	19	1	24	16	13	21	28	16	26	14	34	18	25	1	32	1	9	29	9	19	32	42	11	44	29	31	1	1	19	17	49	49	44	56	62	57	47	1	45	52	38	1	28	39	17	44	43	42	47	1	48	1	56	78	42	43	1	84	15	87	87	90	41	33	53	29	63	42	103	93	91	90	44	91	87	102	103	94	94	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4	3	4	2	3	2	4	4	5	3	5	6	2	2	1	7	1	1	7	2	4	3	2	1	3	2	5	2	5	2	7	1	7	5	2	7	3	2	1	5	2	2	2	9	9	4	4	1	1	2	2	1	1	1	9	2	3	3	9	4	4	7	4	4	4	5	11	5	9	3	1	3	7	12	4	10	3	3	1	9	10	11	14	10	12	1	3	5	4	13	5	6	4	2	5	7
28500	-820.528629558648618	-819.120073220708036	-1.408556337940556	0.000131710085948	0.000051004757698	0.387250204344849	0.226540650689564	0	1	1	2	3	3	2	3	3	5	4	5	5	7	7	5	7	7	10	10	8	9	9	10	7	8	11	12	12	13	11	12	13	11	13	14	12	12	12	13	16	15	15	15	15	15	15	15	14	16	17	16	16	15	16	12	18	19	16	18	16	18	18	17	16	20	19	20	19	19	19	18	19	18	20	19	19	23	21	23	19	25	22	23	23	22	27	27	28	29	32	33	33	35	35	38	35	36	36	41	38	37	40	41	40	42	46	44	46	49	0	1	1	1	1	1	3	1	4	1	5	1	3	1	12	1	9	16	12	10	11	21	9	3	1	5	1	18	19	19	23	25	1	1	1	5	1	20	34	15	21	7	1	14	21	29	1	24	32	19	33	23	47	21	35	1	3	48	1	18	5	41	29	36	1	12	53	74	47	51	30	47	74	23	69	34	18	64	34	73	1	52	33	24	60	1	34	1	50	71	89	87	66	41	79	1	1	60	66	102	98	88	88	93	99	98	100	102	94	4	1	1	1	1	2	2	1	2	1	2	1	2	2	3	1	3	2	1	3	3	2	1	3	5	5	3	5	3	1	2	1	3	8	5	7	5	6	1	1	2	3	5	7	4	3	1	8	3	1	3	2	4	1	3	1	6	8	2	8	6	8	1	3	1	7	8	2	1	3	2	3	2	1	4	1	4	6	3	6	3	11	4	4	6	3	9	10	15	7	5	2	3	7	8	9	17	16	8	6	2	1	5	8	4	2	6	3	3	5	22
29000	-886.641871478937446	-885.165873329668216	-1.475998149269219	0.000187926028220	0.000058770310155	0.312731082071433	0.266775540809466	0	2	2	1	4	4	2	3	2	6	3	4	6	6	6	7	6	8	9	9	9	7	8	9	9	8	11	11	11	12	13	10	11	10	14	14	13	12	12	12	16	15	16	14	14	15	15	16	15	16	16	16	14	16	17	15	18	16	14	17	17	18	18	19	17	19	18	19	18	19	19	20	20	20	19	20	21	23	21	22	21	26	22	23	24	24	26	27	30	28	32	33	34	35	36	38	36	34	37	40	36	38	38	39	40	42	46	46	47	49	0	1	1	1	1	11	1	1	4	9	1	1	3	2	1	1	1	14	1	15	15	1	17	12	12	1	25	32	4	21	3	9	9	1	34	16	40	29	19	34	15	45	16	38	1	1	21	22	28	34	1	9	28	4	18	26	9	36	24	58	35	31	24	45	18	55	1	1	65	59	61	32	26	51	55	68	71	43	50	52	54	66	50	29	54	79	45	38	54	81	7	1	66	53	65	62	1	66	88	88	89	88	76	94	102	70	105	105	106	105	1	1	1	1	1	1	2	3	1	3	1	3	2	2	3	3	3	1	6	1	2	3	2	4	3	3	1	1	5	1	5	5	3	4	2	5	1	1	2	1	5	1	7	1	6	7	4	5	2	3	9	7	2	7	5	3	9	1	2	1	1	3	4	3	4	1	8	8	1	3	2	6	7	2	2	1	1	3	2	3	4	4	3	5	3	2	6	7	6	4	16	13	8	10	9	15	17	7	4	5	2	4	8	2	1	13	3	4	2	3
29500	-813.167072222653701	-811.743755462353988	-1.423316760299759	0.000176618900644	0.000064690007887	0.366268885445526	0.213050671411524	0	1	1	1	4	3	2	3	3	3	3	6	7	6	7	6	6	7	9	9	8	9	8	9	10	8	11	12	11	11	13	11	13	10	13	14	11	13	11	13	15	17	16	14	15	15	15	16	16	15	18	14	16	16	17	16	19	18	17	17	15	17	18	18	18	19	18	18	19	19	18	20	20	19	20	20	20	24	22	22	21	24	23	22	24	23	26	27	29	28	33	32	33	35	34	37	35	36	38	40	37	39	38	41	43	39	45	45	46	50	0	1	1	1	1	1	1	2	2	1	1	4	4	1	10	1	7	14	21	23	1	9	7	1	1	5	18	18	17	12	3	10	1	5	6	25	1	21	18	1	25	46	1	21	1	15	31	16	19	1	21	21	61	1	25	22	41	49	40	1	18	52	20	1	1	31	1	9	54	6	43	30	56	59	61	65	58	24	56	57	45	77	79	53	72	28	73	66	1	58	88	1	63	27	43	1	1	93	93	98	84	49	70	97	100	65	100	92	102	97	1	1	1	1	2	3	1	2	1	1	2	3	3	2	2	2	3	1	1	1	3	3	3	5	6	2	2	3	2	3	7	4	7	4	4	1	6	2	2	6	2	1	8	3	10	4	1	5	4	7	5	3	1	8	3	3	2	1	2	8	5	1	4	8	9	4	9	8	1	7	1	5	3	1	2	1	1	8	3	2	2	2	1	3	2	5	4	6	12	7	4	14	8	12	8	15	17	2	3	2	8	12	9	3	2	10	3	7	4	7
30000	-822.318979967267296	-820.798036245836556	-1.520943721430790	0.000155084432950	0.000043558997087	0.280872788188450	0.231923545144587	0	1	2	1	3	4	2	4	3	5	5	6	5	6	7	6	6	8	8	10	8	9	7	9	8	10	11	11	12	13	11	11	11	8	13	14	10	11	12	14	15	16	15	14	15	16	15	16	16	15	18	15	16	16	16	14	19	18	15	17	16	17	19	19	17	20	20	18	19	19	19	19	19	19	19	20	20	23	21	22	21	25	23	23	24	24	26	27	27	29	33	33	32	34	36	38	37	36	37	40	37	38	39	40	42	41	42	43	45	50	0	1	1	1	1	7	4	2	1	7	1	1	1	1	9	1	1	4	7	11	1	8	11	7	8	9	1	4	34	38	4	16	1	1	24	9	21	24	10	38	21	27	3	26	1	28	1	20	43	1	55	10	26	1	31	24	44	30	56	22	1	49	1	16	17	17	21	1	8	32	28	1	56	44	51	68	65	80	1	14	63	41	24	18	53	76	61	1	1	45	71	42	54	39	90	70	1	94	90	103	83	90	80	93	100	70	102	98	96	94	1	1	1	1	2	1	1	2	2	2	1	4	2	3	2	4	2	3	2	2	4	2	1	3	2	4	6	5	3	1	6	2	7	4	2	4	1	1	4	2	4	2	8	2	10	3	7	3	1	7	1	4	4	8	3	2	2	1	1	4	9	1	7	7	6	6	7	7	9	5	3	7	3	3	1	1	3	1	9	10	1	6	8	6	3	2	4	11	13	6	6	7	8	10	3	10	17	1	4	1	8	4	7	4	2	11	2	3	4	7
30500	-842.806856589299628	-841.384782762376176	-1.422073826923469	0.000162453411357	0.000059765032775	0.367890290981365	0.238351593525685	0	1	1	1	3	3	3	3	3	5	5	6	7	7	6	4	5	6	8	8	7	9	9	9	10	9	11	11	12	12	12	11	12	11	14	14	12	12	11	14	15	16	15	12	14	14	14	16	16	15	17	16	17	15	16	14	19	18	17	16	15	17	16	18	18	19	19	20	19	19	18	19	19	18	20	20	20	22	20	20	20	26	24	24	20	23	25	28	29	29	33	35	32	36	36	37	37	36	37	41	38	39	40	40	43	41	44	45	48	49	0	1	1	1	3	1	1	1	4	1	1	7	4	11	16	1	1	5	15	10	1	1	6	5	12	7	7	3	8	11	22	26	13	12	28	32	1	12	8	9	25	45	18	2	1	1	21	18	3	6	43	1	48	11	27	29	40	10	28	35	1	60	1	50	7	47	36	24	53	50	48	1	59	61	37	32	10	50	1	1	58	76	1	58	21	45	29	20	1	69	48	29	66	46	86	38	1	93	89	94	80	89	76	86	102	50	98	105	96	106	1	1	1	1	1	1	2	2	1	4	3	2	3	1	1	3	2	2	1	1	4	5	2	3	1	3	5	5	5	3	2	1	2	3	1	3	5	3	4	6	2	1	4	6	7	6	3	6	7	6	1	8	1	6	2	1	4	7	4	1	10	1	8	2	7	2	2	4	1	2	1	9	1	1	4	4	7	4	10	10	1	3	10	2	5	5	7	11	14	4	11	11	7	10	8	11	17	2	5	2	8	5	10	9	2	12	3	1	6	5
31000	-900.564213037878289	-899.111341119633494	-1.452871918244798	0.000220703507737	0.000073553562042	0.333268658917161	0.240227284502992	0	2	1	1	4	4	2	4	4	6	4	4	6	7	5	6	4	7	9	9	8	9	8	9	9	9	10	9	11	10	12	11	12	11	11	13	11	13	12	12	15	16	14	13	14	13	14	17	16	15	17	15	17	17	17	15	19	18	16	15	16	18	18	19	18	20	19	20	20	20	19	18	19	16	21	18	20	23	22	22	21	25	24	23	23	22	26	27	29	28	32	34	33	35	35	38	37	36	36	39	37	38	40	40	42	40	45	44	47	50	0	1	1	1	1	1	1	2	3	1	3	1	15	13	5	6	1	12	1	14	9	7	8	2	16	9	1	21	15	9	13	5	1	26	9	9	9	7	28	1	12	3	26	32	8	1	26	46	22	25	37	9	56	1	6	22	18	10	9	10	1	42	56	60	1	54	51	44	63	51	48	46	43	43	57	32	21	6	9	1	56	47	18	1	57	31	46	1	1	80	89	33	83	65	66	9	39	92	93	101	42	79	91	59	99	46	91	105	95	93	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	1	2	2	4	1	2	4	2	5	2	4	5	1	3	3	2	5	8	1	4	4	3	6	2	5	5	6	3	1	4	6	3	2	3	4	2	5	2	8	9	3	4	6	5	3	9	1	1	1	7	3	2	6	1	1	1	3	2	1	1	4	6	11	10	11	2	7	10	8	2	4	6	14	13	4	2	10	3	8	8	14	14	1	3	1	10	8	4	10	3	13	6	1	6	10
31500	-822.324445049699648	-820.937479803809424	-1.386965245890190	0.000185803971632	0.000079552671661	0.428153773905524	0.243195822820625	0	2	1	2	3	2	3	2	4	5	4	5	6	6	6	7	6	7	10	9	9	7	8	9	10	10	10	12	11	12	9	11	11	12	12	14	12	14	12	13	16	15	15	14	14	16	14	15	14	13	18	16	16	14	16	16	19	17	16	18	16	18	18	17	18	20	19	19	19	19	19	17	19	19	20	20	21	23	22	21	21	25	23	23	24	24	25	27	30	29	32	34	33	35	35	36	38	37	36	38	37	38	37	39	42	41	46	45	47	49	0	1	1	1	1	1	1	1	5	1	1	1	8	1	5	1	1	14	5	22	22	9	9	12	1	1	1	3	5	1	12	11	1	14	5	22	14	10	12	17	28	54	12	35	1	43	1	20	21	1	25	1	21	1	1	40	48	21	10	24	1	61	42	35	55	36	65	50	18	50	53	1	12	56	42	58	35	21	67	1	73	48	56	38	38	33	76	1	81	52	88	38	90	89	73	1	80	89	90	93	83	61	99	84	100	50	100	105	102	97	1	1	1	1	2	1	2	1	1	3	2	3	3	3	1	4	3	1	3	1	1	2	2	2	6	4	5	4	3	6	2	3	5	3	4	3	3	5	4	3	2	1	5	1	6	1	8	3	2	7	3	8	4	7	7	1	3	4	5	4	9	1	2	2	1	3	1	3	5	3	2	7	6	2	2	1	6	7	1	10	2	6	5	4	5	6	3	14	6	5	3	7	2	3	6	14	11	4	5	4	7	11	1	9	1	15	4	2	4	5
