step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24500	-586.770353488007686	-593.625841438967086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601975084712529	-1	1	1	2	4	2	4	7	3	5	6	6	5	6	6	5	6	8	7	6	8	8	8	10	9	7	8	8	8	10	9	9	10	10	11	10	9	11	10	9	11	11	11	10	9	12	11	11	12	12	12	12	11	10	10	12	12	10	13	13	12	13	14	13	13	13	13	15	12	15	13	15	13	14	17	15	15	16	15	15	14	14	17	15	17	18	17	18	18	16	17	17	16	17	17	16	19	18	21	20	18	19	20	22	21	0	1	1	2	4	1	4	13	6	4	5	2	9	9	7	7	10	8	12	6	9	13	14	25	16	16	16	5	17	45	18	20	11	28	19	19	8	37	23	26	28	45	29	29	2	27	40	27	25	30	33	31	31	21	17	36	40	29	27	53	27	50	64	31	54	54	57	52	55	56	31	61	53	54	49	59	60	61	62	62	54	21	54	52	44	56	90	76	79	21	66	71	72	60	80	65	66	79	72	87	81	91	95	105	94	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	2	3	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	2	2	2	2	1	3	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	2	2	4	1	3	2	1	2	2	3	1	2	1	2	1	1	3	2	3	1	2	1	1	1	2
25000	-606.516312973372123	-613.371800924331524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606867809691422	0	3	1	2	4	2	3	6	3	6	6	6	6	4	6	6	6	8	6	8	8	8	8	9	8	8	9	7	8	9	9	7	11	10	10	10	10	11	11	9	9	10	11	9	9	13	10	12	12	12	11	12	11	9	12	11	12	11	12	12	13	12	14	14	12	13	13	13	13	14	14	14	13	14	16	16	15	15	15	14	14	15	18	16	17	18	17	17	16	17	18	17	18	17	18	15	18	17	19	20	17	19	20	22	21	0	4	1	1	4	1	6	14	6	4	2	2	9	9	7	7	5	12	2	13	9	9	14	15	16	7	25	17	28	12	5	6	41	29	19	19	20	23	3	25	28	28	17	17	29	27	15	25	15	51	12	31	31	20	42	36	40	44	26	31	26	51	52	53	54	23	7	52	55	35	60	15	53	65	49	49	52	61	62	62	32	66	74	71	44	35	81	75	79	74	74	71	72	60	80	66	87	51	78	102	74	74	95	105	77	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	3	1	2	2	2	2	1	2	1	1	1	1	2	2	1	1	3	2	1	2	5	1	1	2	3	1	1	2	1	2	3	1	3	2	1	1	1	1	2	1	2	2	2	1	1	3	2	3	5	1	1	2	1	2	1	1	2	2	1	1	2	1	3	1	2	2	3	3	1	1	1	2	2	2	2	4	2	2	1	4	2	1	2	2	1	1	2
25500	-586.201051836207171	-593.056539787166571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543365194889332	-1	2	1	1	3	3	3	6	4	5	6	6	6	7	5	6	6	8	6	6	9	8	8	9	9	8	7	8	8	9	9	8	8	10	10	8	10	11	10	10	10	10	10	11	10	12	10	12	12	11	11	12	11	10	10	11	12	12	13	12	14	13	13	14	13	14	12	15	13	14	14	14	13	15	17	15	16	14	15	15	14	15	17	16	16	17	17	17	18	15	17	18	18	16	18	15	20	18	21	21	18	19	20	22	20	0	4	1	1	4	3	2	6	6	2	2	4	6	6	7	7	10	10	5	9	6	8	9	15	27	7	16	17	17	11	18	9	17	33	36	19	9	20	23	26	28	11	29	43	33	25	16	26	27	30	30	31	18	32	17	36	40	45	49	53	48	50	31	18	54	54	26	64	55	35	53	48	53	81	59	49	60	25	62	62	54	32	90	71	44	70	74	49	79	54	65	94	61	60	80	66	87	79	78	66	81	90	95	77	77	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	2	2	1	2	2	1	3	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	2	2	3	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	3	2	2	2	1	2	2	2	1	2	1	2	2	3	2	1	1	2	3	2	1	2	2	1	2	2	2	3	2	2	2	2	1	2	2	3	5	2	2	1	2	2
26000	-547.939232367431714	-554.794720318391114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634022689607874	-1	3	2	1	3	3	3	6	4	5	6	7	4	6	6	6	6	9	7	7	8	8	8	10	8	7	8	8	8	9	9	8	10	10	11	10	9	11	10	9	11	11	10	10	10	12	10	10	11	13	11	11	10	10	12	12	12	12	12	13	14	12	14	13	12	14	13	15	14	15	14	12	14	14	17	15	14	16	15	15	15	15	17	16	17	17	16	16	17	16	17	18	18	17	17	17	19	16	21	21	18	19	19	21	23	0	4	1	1	4	3	4	13	6	2	4	11	6	13	7	7	4	11	11	6	14	9	14	16	16	16	16	17	11	12	12	14	29	11	19	19	21	13	14	26	28	28	29	29	29	26	27	27	25	62	30	31	31	21	42	35	40	44	47	53	72	30	31	53	54	65	59	64	55	56	52	48	31	8	67	67	31	72	51	50	54	65	65	71	58	70	74	59	79	32	81	77	61	60	80	65	87	62	78	87	81	83	95	94	94	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	2	1	3	4	3	2	3	3	2	1	2	1	2	1	3	1	1	2	1	3	1	2	2	2	1	2	2	2	3	3	2	1	2	2	3
26500	-570.008975097567600	-576.864463048527000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605362302967111	-1	2	1	1	3	3	3	6	4	5	6	6	5	6	5	7	6	8	7	6	5	8	9	10	8	7	6	8	9	8	9	8	7	10	9	11	10	12	9	9	10	10	11	10	8	12	10	12	10	12	10	11	12	10	10	12	12	11	12	12	14	12	14	14	11	14	13	15	13	14	15	13	13	14	16	16	16	15	14	14	14	15	18	16	17	16	17	18	17	16	16	18	17	18	17	16	19	17	20	20	18	20	20	21	24	0	1	1	1	3	1	2	9	1	4	3	4	6	21	7	27	5	10	2	21	9	20	6	16	16	27	7	17	33	12	10	8	11	33	11	19	8	37	14	26	28	28	28	45	33	49	25	26	25	51	12	31	52	32	12	35	40	44	49	31	72	51	52	53	54	54	59	52	55	56	53	48	52	54	67	59	64	72	62	62	65	37	66	64	58	70	82	67	79	65	82	84	61	60	80	66	91	79	78	74	90	81	89	94	94	1	3	1	1	1	2	1	1	2	2	3	3	1	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	3	2	1	4	1	1	2	2	2	1	2	1	4	1	1	2	2	2	2	1	4	2	2	3
27000	-594.127616701863758	-600.983104652823158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563699004437033	-1	3	1	0	4	2	4	6	4	5	6	5	6	7	5	6	6	9	7	6	8	8	7	10	8	7	7	9	7	9	9	8	11	8	10	8	10	11	10	9	10	10	11	11	9	12	9	11	11	13	12	11	11	10	11	12	13	10	12	13	13	11	14	14	12	14	14	14	12	14	14	15	12	15	17	15	16	16	15	15	14	16	18	16	17	17	16	17	16	15	18	17	17	18	17	16	19	17	20	21	18	19	20	22	21	0	4	1	1	2	3	2	9	6	4	5	2	9	6	7	7	2	12	4	9	20	20	9	15	16	16	7	29	17	12	12	23	28	17	36	2	20	21	8	26	5	45	29	5	2	16	27	27	25	30	30	18	31	14	42	36	40	17	25	31	48	30	52	53	54	54	27	52	55	56	53	61	31	23	67	49	53	61	50	50	54	66	66	71	33	70	81	76	79	23	81	71	61	77	80	74	66	79	78	66	66	66	95	94	64	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	4	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	3	2	2	1	4	1	2	4	3	3	2	2	1	3	2	2	1	2	1	2	2	2	2	3	1	1	1	2	2	2	3	2	1	1	2	2	2	3	2	2	2	2	1	1	2	1	2	1	3	2	1	1	1	4	1	1	2	2	1	1	3	1	2	2	2	2	2	1	4
27500	-570.059465236438541	-576.914953187397941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741127808370503	-1	2	1	1	4	2	3	6	4	5	3	6	6	6	5	6	7	9	7	6	8	8	8	11	7	8	9	8	6	9	9	8	10	9	11	11	10	11	11	9	9	11	10	9	10	11	11	11	11	13	11	10	12	11	11	11	13	10	12	13	12	12	13	15	13	11	13	14	13	14	14	13	11	14	17	15	14	15	15	14	15	15	18	16	17	17	16	18	18	17	16	17	17	17	17	17	20	17	20	20	19	18	21	20	22	0	4	1	1	11	1	4	6	6	2	4	5	6	6	7	7	29	12	10	6	8	20	8	15	15	25	15	29	5	12	12	14	29	17	18	19	32	13	23	26	28	41	17	17	29	16	25	27	27	30	30	31	31	32	29	19	40	44	49	31	48	30	73	31	32	13	59	53	55	36	53	61	30	54	59	59	63	61	80	50	54	54	54	71	44	36	65	59	98	82	54	64	72	77	80	91	102	79	78	87	90	91	95	94	94	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	2	1	1	1	3	1	1	3	1	1	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	3	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	3	1	3	2	2	3	1	2	2	1	2	2	1	1	1	1	3	2	1	1	2	1	3
28000	-590.678936041197289	-597.534423992156690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563062488377724	-1	3	0	2	3	2	4	6	3	5	6	5	6	6	5	6	6	8	6	8	8	7	8	11	9	8	8	8	5	8	9	9	11	9	10	11	10	12	9	9	10	10	10	11	8	12	10	11	11	13	12	11	12	10	11	12	13	11	12	12	13	12	14	15	12	14	12	13	14	14	14	15	13	15	17	15	15	15	16	15	13	15	17	15	17	16	16	17	15	14	17	17	17	18	17	18	20	17	18	20	18	20	20	22	23	0	4	1	1	4	3	4	9	6	2	5	2	6	9	7	7	29	22	12	9	6	6	13	15	16	16	16	17	5	11	12	8	28	17	19	11	39	23	23	16	28	28	29	45	29	25	27	26	16	30	30	31	52	20	17	36	40	28	25	31	48	30	52	53	54	54	16	31	55	35	52	61	52	39	76	59	60	61	89	50	54	81	32	71	58	70	81	59	62	23	65	71	61	77	80	74	74	62	78	81	74	23	95	71	71	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	2	2	2	1	3	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	2	1	2	1	3	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	3	1	1	2	2	1	1	3	1	2	1	1	1	1	2	1	5	1	3	1	1	2	1	3	3	1	2	2	1	2	3	3	2	4	2	5	2	4	5
28500	-624.652503417663752	-631.507991368623152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551187903738673	-1	0	2	1	3	3	3	6	4	5	7	6	7	7	6	4	6	7	7	5	8	9	7	9	8	7	7	9	9	10	9	8	11	8	10	9	9	11	9	9	10	9	10	11	8	12	11	11	11	12	11	11	10	10	11	11	12	10	12	13	12	13	14	14	13	13	13	12	13	14	14	13	13	15	16	15	15	15	16	15	14	13	17	16	17	18	16	15	15	16	18	17	17	16	17	16	19	18	20	21	18	20	21	21	23	0	1	4	2	2	3	4	9	6	4	10	2	20	6	7	7	5	12	12	9	9	9	3	27	16	16	16	17	12	5	18	8	34	17	19	19	6	14	8	7	17	10	45	29	17	49	16	27	15	30	12	31	18	32	42	19	27	17	47	31	25	50	31	31	54	21	59	53	55	35	31	47	52	54	67	27	64	61	89	62	54	54	81	60	58	35	54	47	62	81	54	71	72	31	80	81	82	79	78	91	65	65	95	77	52	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	2	1	1	1	2	3	2	1	2	2	2	2	2	3	1	1	2	1	2	2	2	3	2	4	2	2	1	1	1	1	3	2	2	1	2	2	2	1	2	2	3	1	1	2	2	1	3	2	2	2	1	1	1	1	2	1	2	2	2	3	1	1	1	1	2	2	2	2	5	4	3	2	1	1	2	1	2	4	1	2	3	1	2	1	2	3	2	2	6
29000	-567.975260083751436	-574.830748034710837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651309184281367	-1	3	1	0	3	2	4	6	3	6	6	6	6	6	5	6	7	7	8	7	8	9	8	10	9	7	8	8	6	8	10	8	9	8	11	10	10	11	10	10	11	10	10	11	9	12	11	12	12	12	12	11	10	11	11	12	12	11	13	13	14	11	13	13	13	12	13	14	13	13	14	13	13	13	17	15	15	16	14	14	14	15	17	15	17	17	15	17	16	15	17	18	16	17	17	17	19	17	20	19	18	19	20	22	23	0	4	1	1	4	3	2	6	6	2	5	2	9	6	7	7	29	12	18	6	3	8	20	15	16	16	16	17	5	12	18	13	29	17	36	19	9	37	23	27	45	28	34	45	10	27	27	27	25	62	30	53	18	32	42	36	40	45	46	31	72	30	52	53	66	20	49	52	55	35	53	48	31	14	67	27	60	61	50	62	54	74	81	64	58	19	74	67	79	54	32	71	61	64	80	90	65	79	78	90	66	96	80	60	77	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	2	3	1	2	2	2	3	2	1	1	1	2	1	2	1	2	4	2	2	2	2	3	2	1	2	2	1	3	2	2	2	2	1	3	4	4
29500	-569.382134301545989	-576.237622252505389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706671424183774	-1	2	0	1	3	2	3	6	4	6	5	6	6	6	5	5	6	7	7	5	8	8	9	10	8	7	8	9	8	10	10	8	10	10	11	9	9	11	10	9	8	10	10	10	9	11	10	11	10	12	11	11	8	11	12	12	11	12	12	11	14	13	13	15	12	14	12	13	14	14	14	13	14	15	17	15	15	15	15	14	14	16	16	17	17	17	17	18	17	17	18	18	16	17	18	16	20	17	18	19	19	18	18	21	22	0	4	1	3	4	1	4	6	6	2	5	2	9	9	7	7	5	12	4	6	13	20	8	27	26	16	16	41	17	12	53	14	29	29	36	19	14	23	14	7	17	28	29	17	29	25	27	26	16	30	12	31	18	6	42	35	40	44	49	31	72	50	60	53	39	65	25	31	55	56	60	48	63	66	67	49	52	72	50	50	54	74	65	71	58	70	74	67	62	66	74	84	72	77	80	54	87	79	78	87	83	65	80	94	60	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	3	1	1	1	2	1	2	1	2	2	1	2	1	1	5	1	1	2	1	2	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	3	2	2	1	2	2	2	1	2	1	3	2	1	3	2	1	2	1	2	1	2	2	2	1	1	1	2	2	2	3	6
30000	-556.333698372244953	-563.189186323204353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651223216759418	-1	3	1	2	4	2	3	7	4	4	6	6	6	5	6	5	6	8	7	7	9	5	8	9	8	7	8	9	8	9	10	8	9	9	10	11	9	10	11	9	10	11	10	10	8	10	10	10	10	12	12	11	9	10	12	9	13	12	12	12	13	13	13	13	12	13	13	14	14	14	15	12	12	14	18	15	16	15	15	15	14	15	18	16	17	17	17	18	18	16	17	17	17	17	18	18	19	17	21	19	18	20	20	23	24	0	4	1	3	4	1	4	6	6	2	5	2	6	6	7	7	5	2	12	14	13	6	20	27	16	16	7	45	10	12	18	9	45	45	19	19	20	13	8	26	28	43	45	45	17	25	25	26	26	30	30	31	12	8	42	19	40	44	47	31	72	50	52	53	54	54	49	60	55	56	63	25	31	54	67	49	60	61	62	62	39	54	74	60	58	70	74	59	79	65	65	84	72	60	80	81	87	79	93	87	65	65	95	84	94	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	3	1	2	2	1	3	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	3	2	1	1	1	2	3	1	2	3	1	2	3	1	2	2	1	4	2	2	2	2	1	2	1	3	4	1	3	3
30500	-580.577863927608405	-587.433351878567805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542092397560730	-1	2	2	1	3	2	3	7	4	6	6	4	5	6	6	6	5	7	7	7	8	8	7	10	8	8	7	7	8	8	9	8	10	9	10	11	11	12	10	9	10	10	11	11	9	13	10	11	11	13	12	12	12	10	11	12	12	12	13	13	14	12	13	13	12	14	13	14	13	14	14	13	14	13	17	16	15	16	14	16	13	15	17	15	17	16	16	18	18	17	17	17	18	16	18	16	19	17	19	20	18	20	20	22	23	0	4	1	1	4	1	2	6	6	4	5	3	6	9	7	7	5	12	10	13	13	13	14	15	27	27	15	17	28	12	18	14	17	29	19	19	9	37	23	16	28	17	29	17	29	49	16	26	25	51	33	31	31	14	42	19	40	43	49	31	72	30	31	31	14	32	25	60	55	35	31	48	52	54	67	67	60	72	62	50	20	66	74	63	58	56	54	27	79	65	54	84	61	77	50	81	87	79	78	66	82	66	95	71	60	1	1	2	1	1	1	1	2	1	3	2	1	2	1	2	2	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	2	3	1	1	2	2	1	1	1	2	2	2	1	3	2	1	1	2	1	2	2	2	3	3	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	3	2	2	5	2	2	2	1	3	1	3	2	2	2	2	2	2	3	1	3	4
31000	-568.562982447095806	-575.418470398055206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639395389699912	-1	2	0	1	4	3	2	7	4	5	6	6	7	6	5	6	6	8	7	7	5	7	7	10	8	7	8	9	8	9	9	8	10	8	10	10	9	11	9	9	11	11	10	8	10	13	10	11	12	13	11	11	11	10	11	12	13	12	13	12	14	12	13	13	12	13	14	15	13	14	13	13	13	14	17	16	15	15	15	15	14	15	18	17	15	16	16	17	18	16	17	17	18	17	17	17	19	17	21	19	16	19	19	23	21	0	4	1	1	2	3	4	21	3	2	5	4	21	21	7	7	5	12	4	21	9	21	14	16	26	16	16	29	17	11	12	23	29	17	19	19	20	37	6	15	28	28	17	17	29	27	27	15	25	12	30	31	31	8	43	36	40	44	49	31	72	51	52	53	54	54	59	64	55	56	60	48	53	54	59	59	64	72	50	62	54	65	101	71	44	12	65	67	62	13	66	60	72	53	80	66	91	79	93	87	65	82	95	105	94	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	2	1	2	1	2	3	1	2	2	4	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	3	5	2	2	3	4	2	2	2	2	1	2	1	2	3	1	2	2	1	1	2
31500	-588.121329143937942	-594.976817094897342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700007824358851	-1	3	2	1	4	2	3	6	4	5	6	6	5	6	5	6	6	8	7	5	8	9	8	10	9	6	8	8	7	9	10	8	10	8	11	11	10	10	10	9	10	10	8	10	9	13	11	11	11	12	12	11	11	11	12	12	12	11	12	12	14	11	13	13	11	12	13	12	13	14	14	13	13	14	17	15	16	16	16	13	15	15	17	16	17	18	16	16	14	16	16	17	17	17	16	17	20	17	17	21	18	19	20	22	24	0	4	1	1	4	1	4	9	6	2	5	2	1	20	7	7	5	12	5	9	20	8	14	15	16	7	16	29	17	12	18	6	29	17	19	19	23	20	9	16	28	45	17	34	17	47	16	27	16	30	30	2	31	32	41	35	25	45	25	31	72	30	31	53	13	54	25	53	55	36	60	48	52	39	59	24	60	72	89	62	66	54	54	71	44	36	82	67	50	54	66	84	72	60	80	74	87	89	78	90	82	83	80	94	64	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	3	2	1	2	2	1	2	2	1	2	1	1	1	1	1	3	2	3	2	2	4	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	1	1	3	1	1	1	2	3	2	2	2	1	1	2	2	4	1	3	3	1	2	1	3	2	1	2	2	1	2	2	2	1	3	1	1	3	2	5
32000	-591.386105472432860	-598.241593423392260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695704082174000	-1	2	1	1	3	3	4	7	2	5	6	5	5	6	6	6	6	9	7	5	9	8	8	10	9	8	8	8	7	9	9	9	10	8	10	11	10	12	11	9	11	10	10	11	9	13	8	11	10	12	12	11	11	10	11	11	13	12	11	11	13	11	13	14	12	14	13	13	13	13	15	14	13	15	16	15	15	16	15	14	11	15	17	17	16	17	17	16	16	14	18	17	18	18	18	17	19	16	20	21	18	20	20	23	24	0	4	1	1	2	9	2	20	1	4	10	2	6	9	7	7	5	12	5	6	6	20	14	15	16	16	16	17	17	2	12	8	28	29	10	35	20	39	21	27	28	45	45	43	17	27	16	25	16	62	30	31	31	32	45	19	40	44	49	18	48	35	60	52	54	54	59	53	55	36	63	61	52	65	59	59	60	61	62	50	14	90	54	71	58	56	81	59	80	65	90	77	61	52	80	81	74	50	78	97	90	82	79	64	64	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	3	2	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	2	2	2	3	1	2	1	3	1	3	3	2	2	1	2	2	2	2	5	2	3	2	2	2	1	2	3	3	3	4
32500	-595.807799787266049	-602.663287738225449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532884278707571	0	3	1	2	4	3	4	5	2	6	6	6	6	7	6	6	5	9	7	7	7	8	8	11	8	7	9	8	9	7	9	8	10	9	9	9	10	10	11	10	11	10	8	10	9	13	11	11	12	13	10	12	12	10	12	11	13	11	11	12	13	12	13	15	12	14	12	15	14	14	14	15	13	14	15	14	14	16	15	16	14	16	17	17	17	17	16	18	18	16	17	18	17	17	17	17	19	17	20	21	19	18	19	22	23	0	4	1	1	4	9	4	1	1	2	5	4	9	13	7	7	5	12	12	13	9	8	8	25	16	16	7	17	17	8	12	21	34	28	19	19	4	20	23	25	29	29	17	29	17	16	27	26	25	51	30	31	31	32	43	36	40	44	27	31	48	51	31	18	54	54	59	77	55	56	63	48	60	14	67	59	53	61	62	62	54	66	90	71	58	36	66	75	79	74	90	84	61	77	62	90	87	79	93	97	81	90	80	94	52	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	1	1	3	2	1	2	2	1	3	2	2	1	2	1	1	1	2	2	3	2	1	1	1	1	2	1	2	3	1	2	1	2	2	2	2	1	3	1	3	1	1	2	1	1	2	2	2	2	1	1	2	2	1	3	1	4	2	1	1	1	2	2	2	2	1	1	4	5	1	2	2	1	1	1	2	2	3	1	2	2	1	1	2	1	1	4	4
