step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
12000	-665.086586449710126	-663.650927693001677	-1.435658756708432	0.000566448802490	0.000199003720328	0.351318105807194	0.346791136470714	-1	2	1	3	2	5	4	4	5	5	4	6	7	6	7	6	9	9	8	10	11	10	11	10	10	10	12	8	11	12	13	13	14	12	12	13	15	13	18	18	15	16	19	18	19	21	19	24	20	21	23	27	25	28	27	29	31	31	34	34	37	39	42	43	44	47	0	1	1	3	3	1	2	2	3	8	4	11	3	2	9	8	8	5	9	4	10	19	9	18	28	7	15	6	5	10	24	26	2	0	9	19	0	0	31	0	13	0	44	0	36	42	26	43	42	38	42	46	50	46	53	46	46	50	55	54	50	55	60	62	59	33	1	2	1	1	1	3	2	1	3	1	1	1	2	2	1	1	2	4	2	3	2	2	4	1	1	3	2	2	6	3	3	2	5	1	3	2	1	1	3	1	6	1	1	1	3	2	5	3	2	3	3	4	2	3	1	4	5	4	5	3	7	6	3	1	4	21
12500	-573.186025780663954	-571.806080060042746	-1.379945720621233	0.000452962048410	0.000202129967739	0.446240404574981	0.487240232993986	0	2	1	3	3	5	4	4	5	6	5	6	7	5	7	8	7	9	8	9	13	8	10	10	9	10	11	11	11	12	13	13	14	12	12	13	15	15	17	17	16	19	21	20	19	23	19	23	20	22	24	27	26	26	26	30	30	30	30	34	37	37	43	42	44	47	0	1	1	3	3	5	3	3	8	6	7	4	4	7	7	10	10	15	8	22	23	5	14	22	11	22	11	19	23	10	10	20	5	0	23	8	0	0	31	0	23	0	40	0	31	42	23	44	38	42	42	54	50	50	50	54	46	55	46	53	52	58	60	61	64	41	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	2	3	3	1	2	1	3	2	1	3	4	2	4	1	1	5	1	1	3	1	4	1	2	1	3	2	3	2	3	1	3	1	2	1	2	2	4	2	4	3	5	6	5	2	1	19
13000	-616.128972420285663	-614.706387999082722	-1.422584421202892	0.000386919364380	0.000142085063134	0.367221380511786	0.386377710530619	0	2	1	3	3	6	3	4	5	4	6	7	6	4	8	7	9	10	9	10	11	9	9	10	9	11	12	11	10	12	13	14	14	13	14	13	15	15	17	16	17	18	20	19	20	23	20	22	19	21	22	27	25	28	27	31	31	31	31	32	37	39	41	43	46	46	0	1	1	3	3	3	3	7	5	7	4	4	5	7	11	10	3	6	12	7	7	9	11	4	10	7	24	17	25	4	22	26	17	0	6	5	0	0	29	0	26	0	40	0	33	42	13	44	38	42	38	46	49	46	50	53	53	50	46	54	57	55	57	62	64	51	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	4	2	1	2	4	3	1	3	3	4	1	1	1	4	3	2	3	1	3	5	1	1	3	1	4	1	2	1	3	2	5	2	2	3	5	2	2	3	4	3	3	5	5	2	3	6	5	2	2	19
13500	-636.840284549202352	-635.404077311815968	-1.436207237386347	0.000543998799468	0.000190778836182	0.350697163981068	0.476339596539169	-1	2	0	2	2	6	4	4	5	5	6	7	7	6	7	8	8	10	8	10	11	8	10	10	10	9	12	11	12	13	13	12	13	13	14	12	14	15	16	18	16	17	20	19	18	22	20	24	20	19	23	27	24	27	26	30	28	32	33	34	38	36	41	41	45	44	0	3	1	3	3	1	4	4	7	8	7	8	9	7	2	11	10	9	14	19	22	5	4	14	3	10	26	26	24	18	18	16	23	0	21	9	0	0	17	0	13	0	40	0	29	49	35	44	50	42	42	55	46	55	53	46	49	52	49	55	55	60	62	58	61	6	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	3	4	3	4	2	2	1	2	2	2	2	2	1	2	4	1	1	4	1	5	1	1	1	3	1	4	3	1	1	4	1	1	1	1	4	4	2	5	4	4	1	2	4	2	19
14000	-599.958456152290523	-598.531505749210737	-1.426950403079831	0.000482217743149	0.000174398221583	0.361658657443997	0.425063308020974	0	1	1	3	2	6	5	4	4	5	5	7	7	7	6	9	9	9	8	9	12	10	11	9	9	11	11	11	10	12	14	13	12	13	14	13	14	15	15	17	16	19	20	20	20	22	19	22	21	22	25	27	26	26	25	30	31	30	32	32	35	38	42	43	44	47	0	1	1	3	3	4	4	4	5	4	4	11	6	4	8	13	8	11	6	6	20	9	7	19	7	16	4	24	6	26	22	25	13	0	15	5	0	0	23	0	32	0	40	0	23	42	29	44	38	42	42	49	50	50	50	54	42	53	46	52	49	55	60	61	61	61	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	4	4	1	2	2	4	1	1	1	2	2	2	1	3	7	1	1	2	1	2	1	2	1	3	3	4	1	2	1	2	2	3	2	2	3	4	3	5	2	8	7	4	5	2	11
14500	-577.641624536355380	-576.188208897505774	-1.453415638849571	0.000467946222261	0.000155705325273	0.332741921755304	0.466275735626317	0	2	1	2	3	6	4	3	5	3	6	5	6	7	7	8	8	10	7	9	11	9	9	9	9	10	11	12	12	12	13	13	14	13	15	14	14	14	17	17	16	18	20	19	20	22	19	20	20	21	24	27	25	28	25	30	29	31	33	35	37	37	42	44	45	45	0	1	1	3	3	3	10	4	5	3	7	10	10	7	7	6	6	9	7	6	11	6	19	10	4	10	7	14	15	19	3	30	22	0	6	30	0	0	3	0	36	0	40	0	30	49	18	40	42	42	49	46	46	51	49	49	46	50	54	51	46	53	60	61	61	56	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	4	4	4	4	3	2	6	1	3	1	3	1	1	1	9	1	1	1	1	1	3	2	4	2	1	2	2	2	2	2	3	6	3	4	2	4	8	8	4	4	3	7
15000	-582.886263679301464	-581.465506095735691	-1.420757583565754	0.000506188212907	0.000187104030717	0.369633322044788	0.464175639066728	-1	0	0	2	1	4	4	3	5	4	5	7	7	6	8	8	7	9	8	9	11	9	8	9	9	9	12	12	12	13	13	14	13	13	14	13	14	15	17	17	15	18	20	20	20	22	17	23	20	21	24	27	25	27	26	31	29	31	31	35	37	38	42	44	45	47	0	1	1	3	1	4	4	4	5	5	4	8	11	6	12	9	8	19	14	7	16	19	11	15	19	23	23	23	19	15	27	23	11	0	22	17	0	0	11	0	13	0	40	0	5	49	13	40	42	49	46	51	49	50	50	49	46	49	49	49	54	55	54	62	56	60	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	3	1	2	3	2	1	2	1	1	1	3	1	2	2	1	4	4	1	2	3	1	1	6	1	4	1	2	1	10	1	4	3	1	1	1	2	2	3	2	7	3	6	6	7	4	6	7	3	5	5
15500	-595.894384632085917	-594.414612920498485	-1.479771711587405	0.000460955325242	0.000142756487520	0.309697013360745	0.379155298748842	0	2	1	1	2	5	5	4	4	5	5	6	7	6	7	9	9	8	9	10	12	9	11	11	9	10	10	11	11	13	11	13	14	11	15	12	14	15	17	18	16	18	20	20	17	22	19	24	20	21	25	25	25	27	26	31	29	29	34	35	37	38	43	43	45	46	0	1	1	1	4	9	8	4	5	3	4	4	12	4	6	15	8	5	7	14	14	12	10	8	6	12	12	14	7	25	8	31	18	0	11	27	0	0	13	0	23	0	40	0	25	42	36	44	38	42	42	38	50	42	46	58	50	51	56	53	46	51	49	61	61	60	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	3	2	3	2	2	3	4	2	3	2	2	2	3	3	2	4	1	3	1	1	1	5	1	2	1	1	1	3	2	3	2	3	2	3	5	2	5	2	1	4	1	2	7	7	5	12	2	4	5
16000	-631.011760293915358	-629.597826040726318	-1.413934253189071	0.000404935818493	0.000153525395284	0.379135132709874	0.420329653811296	-1	1	1	1	3	5	3	4	5	6	6	6	7	5	7	7	8	9	8	10	11	8	8	10	10	8	10	11	12	12	14	12	13	14	15	14	14	16	15	18	16	19	20	20	17	22	18	23	21	21	24	27	26	26	24	30	30	30	33	34	37	37	40	43	44	46	0	1	1	1	3	4	4	4	5	7	7	8	10	7	14	10	6	5	11	10	7	9	14	23	7	3	26	23	26	24	6	16	22	0	25	5	0	0	25	0	26	0	40	0	31	38	29	44	38	38	38	50	42	42	50	55	50	49	56	50	51	59	49	60	63	63	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	4	1	2	3	2	1	1	4	4	1	3	4	1	5	2	3	1	2	7	1	1	2	1	3	1	1	1	1	4	3	2	2	3	3	3	3	4	1	4	6	5	1	5	5	1	7	4	3	3
16500	-614.015719597910334	-612.611475893384863	-1.404243704525519	0.000543524351206	0.000214273281273	0.394229404437593	0.474750716097877	0	2	1	2	3	5	4	4	6	6	6	6	6	6	7	7	9	9	8	9	13	9	10	8	8	11	12	11	12	11	13	13	13	14	14	13	15	15	17	16	16	18	20	16	19	22	19	24	21	22	24	27	25	27	25	31	31	30	34	32	37	38	42	43	45	47	0	1	1	3	3	1	4	4	5	7	7	8	5	1	13	14	16	10	2	12	16	4	3	3	11	10	12	19	14	14	7	26	9	0	23	17	0	0	9	0	30	0	40	0	27	42	35	40	42	38	49	49	38	42	49	38	49	51	58	51	60	60	60	57	57	63	1	2	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	2	1	2	3	5	3	1	2	4	2	3	3	5	1	3	1	2	2	1	1	5	1	3	1	2	1	3	2	3	3	1	3	1	3	5	5	2	6	6	2	3	2	3	3	7	5	6	3
17000	-595.348666303883419	-593.884105439337986	-1.464560864545481	0.000468183651683	0.000150960282319	0.322438175225274	0.300329485928837	-1	1	1	2	1	5	4	3	3	4	6	5	6	7	8	9	8	9	9	8	12	8	9	10	10	10	12	11	12	12	12	14	13	13	13	13	12	15	18	18	15	18	21	19	19	23	19	23	19	22	24	25	26	27	27	30	30	31	33	35	38	37	42	44	45	45	0	1	1	3	1	8	4	4	5	4	10	7	5	4	4	6	11	9	7	9	16	10	14	20	11	7	6	7	26	23	3	11	6	0	13	13	0	0	9	0	29	0	44	0	15	42	22	40	42	49	49	49	49	49	42	42	49	52	46	52	49	46	54	56	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	4	1	2	1	2	1	1	3	3	3	3	1	2	4	5	4	1	2	4	1	1	11	1	1	1	1	1	4	2	6	3	1	2	3	2	3	4	5	8	7	4	5	6	9	5	7	6	9	7
17500	-622.748858488254200	-621.311136169222209	-1.437722319031968	0.000527121810083	0.000183965087709	0.348999195613248	0.400181101107136	-1	1	1	2	3	6	4	4	5	5	4	6	7	6	6	8	9	10	8	9	12	9	11	11	10	10	11	10	11	12	12	12	13	13	13	14	14	14	17	16	16	19	20	20	20	23	19	23	21	21	25	27	23	27	26	30	30	31	31	34	38	37	41	44	45	46	0	1	1	1	1	7	4	3	8	7	5	7	7	7	11	6	9	7	10	9	18	6	22	7	19	19	25	14	9	13	22	6	9	0	6	24	0	0	10	0	9	0	40	0	19	49	18	44	42	42	50	42	49	53	46	49	53	49	50	55	46	58	49	59	52	59	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	1	3	1	2	1	2	3	1	1	3	4	1	4	2	1	1	7	1	4	1	4	1	5	1	4	2	1	1	2	5	1	2	2	4	3	4	5	6	7	3	10	9	11	8
18000	-631.854806894184321	-630.432212739880129	-1.422594154304226	0.000497298391713	0.000182612280143	0.367208668248115	0.345406316107625	-1	1	1	2	2	5	4	4	5	5	5	6	6	6	8	9	9	10	8	9	13	9	9	10	9	10	11	11	12	12	14	12	14	13	13	14	14	15	17	16	17	17	21	20	20	22	16	23	21	19	24	25	25	28	26	30	29	30	33	33	38	39	42	40	46	47	0	1	1	3	1	2	4	4	3	7	7	8	5	7	13	3	4	19	6	11	18	4	9	25	4	19	6	25	25	9	26	17	13	0	16	18	0	0	16	0	30	0	40	0	32	50	18	43	50	42	50	49	49	46	50	50	53	53	49	53	51	58	60	60	17	63	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	3	5	1	2	2	1	3	2	1	3	1	2	1	2	4	2	2	5	1	2	3	1	1	4	1	3	1	3	1	4	2	3	1	1	1	2	2	1	4	4	5	2	3	6	4	4	4	5	2	14	3
18500	-573.681256317498878	-572.259657344825996	-1.421598972672858	0.000437029418163	0.000161052327306	0.368515986826263	0.455719526048534	-1	1	2	3	1	5	4	4	5	6	5	6	4	6	8	8	9	9	9	9	12	10	11	11	9	9	9	12	10	12	13	13	13	13	14	12	14	16	17	18	17	18	20	19	20	22	19	23	21	21	24	25	26	27	27	30	31	31	33	35	37	38	42	40	44	45	0	1	5	3	1	3	4	4	4	13	13	8	5	7	2	14	10	5	14	10	15	5	17	17	11	6	6	19	20	16	13	14	29	0	13	29	0	0	13	0	17	0	40	0	31	42	36	44	42	42	46	49	46	50	50	49	51	46	49	53	49	60	60	59	39	64	1	1	1	1	1	2	1	1	1	1	1	1	2	1	4	2	2	4	2	2	2	4	1	2	3	1	2	2	1	2	5	2	2	1	4	2	1	1	6	1	4	1	1	1	5	2	3	2	1	2	1	2	2	2	3	4	3	4	5	4	8	2	3	2	12	3
19000	-615.001662072686827	-613.589362196696356	-1.412299875990477	0.000359599300154	0.000137200815646	0.381538049678012	0.495249161547662	0	1	1	2	2	4	5	4	5	6	6	5	6	7	7	8	9	10	9	8	12	8	10	10	8	11	10	11	11	12	14	13	14	13	15	13	13	14	18	17	17	17	20	16	19	22	20	23	21	22	25	26	25	26	26	31	30	32	33	34	36	37	42	42	45	47	0	1	1	3	3	1	3	4	5	6	4	6	5	4	13	15	14	5	10	6	7	5	13	22	10	18	10	23	17	11	26	22	19	0	30	6	0	0	41	0	21	0	40	0	33	38	33	43	42	42	49	50	49	49	50	50	51	51	50	57	55	57	62	59	59	64	1	1	1	1	1	2	3	1	1	1	3	1	2	2	1	1	1	5	1	1	4	4	2	1	1	1	2	1	2	3	2	2	2	1	3	4	1	1	1	1	3	1	2	1	4	4	3	2	2	2	2	2	2	2	2	5	2	3	5	2	4	3	2	4	6	2
19500	-600.572403538228400	-599.074731206746605	-1.497672331481842	0.000387100483911	0.000114692346211	0.296285721610428	0.497695060789589	0	2	1	3	2	5	4	5	5	6	5	7	6	7	7	8	8	9	8	9	12	10	9	8	9	10	11	9	12	13	13	13	13	13	15	12	14	16	17	17	16	18	19	18	19	21	19	22	20	21	25	25	25	26	26	30	31	31	33	34	37	38	42	43	45	46	0	1	1	3	3	5	3	4	5	4	4	11	5	11	8	5	13	3	9	4	11	16	12	10	6	11	4	10	15	21	18	7	16	0	36	22	0	0	33	0	13	0	40	0	35	38	29	44	38	42	42	46	50	46	50	53	46	53	55	55	56	60	60	51	57	65	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	4	2	3	2	3	4	1	1	1	2	3	4	2	2	1	2	4	2	1	2	1	1	1	2	1	4	1	1	1	2	3	4	3	2	2	4	3	2	1	2	3	5	2	2	3	3	3	3	7	6	1
20000	-580.187029929194523	-578.768913551125934	-1.418116378068612	0.000274084945315	0.000102292699361	0.373215315577271	0.580984381755484	-1	2	1	2	3	5	4	4	5	6	6	7	5	6	7	6	9	8	8	9	12	9	9	9	10	10	11	11	11	12	12	13	13	14	14	14	15	15	17	17	16	19	20	20	19	22	20	24	21	21	24	26	25	27	26	30	29	31	34	35	37	37	42	43	45	46	0	1	1	3	3	5	3	3	5	4	7	8	7	7	14	3	10	5	7	11	10	16	16	19	11	16	25	23	9	19	10	27	18	0	18	18	0	0	35	0	13	0	40	0	39	50	36	44	42	42	49	46	51	46	50	51	52	54	56	57	57	59	59	35	64	65	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	2	2	1	2	2	2	1	2	2	1	1	3	2	3	1	3	1	5	3	1	1	2	1	5	1	2	1	1	1	3	2	1	1	2	3	1	2	2	4	2	2	2	4	5	1	2	9	1	1
20500	-572.911195676763441	-571.480828837156082	-1.430366839607358	0.000394461104762	0.000141015559262	0.357489135327136	0.487661444640787	-1	2	0	2	2	4	5	4	5	3	6	7	6	5	8	8	9	10	9	9	12	8	10	10	8	9	12	11	11	9	11	14	12	13	14	13	14	16	17	17	16	19	20	19	19	23	20	23	20	22	24	26	25	27	26	30	30	32	34	34	35	38	41	43	44	46	0	1	1	3	3	3	6	4	10	3	7	10	10	6	10	11	6	8	9	16	6	5	22	15	11	13	25	19	9	14	13	18	9	0	15	13	0	0	41	0	29	0	40	0	15	50	39	44	42	42	50	51	46	46	50	55	53	56	51	53	58	60	60	59	59	65	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	4	2	1	3	3	1	1	1	2	2	1	3	2	3	2	4	1	2	3	1	1	1	1	2	1	2	1	5	1	1	2	1	1	1	1	1	3	2	2	2	2	5	3	1	2	3	5	4	1
21000	-652.170572913290243	-650.756486620950227	-1.414086292339994	0.000436962580397	0.000165571350748	0.378914255307228	0.580410701092531	0	1	1	2	3	6	4	3	5	6	5	7	6	6	8	8	10	9	9	10	12	9	10	10	9	11	11	11	12	12	14	12	14	14	14	13	15	16	17	17	16	18	20	19	19	22	20	23	21	22	24	26	24	28	27	30	30	32	30	34	37	37	41	44	45	46	0	1	1	3	3	11	4	4	5	7	4	13	9	7	6	11	10	5	14	19	13	9	14	22	11	14	22	24	25	19	23	7	29	0	17	21	0	0	29	0	11	0	44	0	18	42	39	44	38	42	46	46	46	51	50	50	53	51	51	56	58	57	60	46	59	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	2	1	1	1	1	2	3	1	1	2	1	1	1	3	1	4	1	1	1	5	2	1	1	3	2	1	2	1	2	2	2	3	4	3	3	2	4	2	12	8	1
21500	-579.552110039254671	-578.182844219885851	-1.369265819368810	0.000423134605813	0.000204966554384	0.484400357637407	0.426530422108106	-1	1	1	3	3	5	4	4	5	6	5	7	7	6	7	9	7	8	9	8	11	10	10	9	8	10	11	11	10	13	13	13	14	14	15	12	15	15	16	16	16	17	21	19	19	23	19	23	19	21	25	25	25	27	27	29	29	31	34	35	38	39	42	44	45	43	0	1	1	3	3	7	1	4	5	7	8	11	3	8	11	3	10	15	14	11	7	9	14	11	11	17	23	24	18	23	10	25	23	0	23	23	0	0	21	0	36	0	40	0	29	50	41	43	38	49	50	46	46	52	50	54	54	52	51	56	56	58	57	45	45	59	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	4	1	1	2	1	3	2	3	2	2	1	1	1	1	2	3	2	2	1	2	2	1	1	3	1	2	1	2	1	6	2	2	1	2	1	2	2	1	1	3	1	1	3	5	3	5	3	5	13	11	4
22000	-598.784513377946269	-597.412765395042243	-1.371747982904056	0.000474471750412	0.000224754173965	0.473693478630798	0.409681710826501	-2	2	0	3	3	5	5	4	6	5	5	7	6	7	7	9	9	10	8	9	12	10	9	10	9	10	11	12	11	12	12	12	13	14	15	13	14	14	18	18	17	19	20	17	17	23	17	24	21	22	24	26	24	26	26	31	29	31	33	34	38	39	43	41	46	47	0	3	1	1	2	2	5	3	8	3	3	11	6	6	8	13	10	5	8	10	22	15	14	5	3	10	17	10	19	16	19	17	15	0	10	12	0	0	33	0	13	0	40	0	24	49	24	40	42	49	50	51	49	51	49	46	46	53	53	52	52	60	54	41	41	56	1	1	1	3	1	2	2	2	1	2	2	1	1	1	1	2	2	3	2	2	1	2	1	5	4	2	1	3	2	2	2	1	2	1	6	3	1	1	3	1	8	1	1	1	3	1	4	3	1	1	1	1	1	1	3	5	4	3	5	4	4	2	10	12	12	8
22500	-642.435507892970577	-640.980109909071075	-1.455397983899493	0.000667852408547	0.000220953247675	0.330841432698237	0.342081060516508	-1	2	1	3	3	6	4	3	5	4	5	7	6	5	6	8	8	9	8	8	11	10	10	10	8	10	11	12	11	12	13	13	14	13	14	12	15	16	18	18	17	18	20	19	20	23	19	24	21	22	24	27	25	28	23	31	29	31	33	34	35	37	41	41	42	46	0	1	1	3	1	3	8	3	3	4	5	11	10	8	2	15	11	17	12	15	11	18	4	16	10	13	6	24	4	14	25	6	9	0	22	9	0	0	13	0	16	0	40	0	6	34	15	44	42	42	38	50	42	38	42	50	50	49	49	50	50	45	52	59	41	59	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	5	1	2	2	2	1	4	4	2	5	3	1	2	4	1	1	5	1	5	1	1	1	8	5	9	2	1	2	4	2	3	5	4	5	2	5	6	5	6	7	7	5	14	6
23000	-624.513116912744522	-623.078668917672417	-1.434447995072088	0.000450538160816	0.000158905199436	0.352700865889283	0.343963426778715	-1	1	0	3	3	5	4	4	5	5	6	6	6	7	5	8	10	10	8	9	12	8	9	10	9	9	11	11	12	12	14	13	13	13	15	13	14	15	18	17	17	18	20	18	18	23	19	23	20	22	24	27	25	27	26	30	28	31	31	35	38	39	42	42	44	46	0	1	1	3	3	1	3	3	7	7	15	7	4	3	7	5	9	11	5	13	26	9	7	10	10	19	14	25	9	8	13	27	22	0	30	30	0	0	33	0	30	0	40	0	36	34	35	44	42	42	50	49	49	50	42	51	49	49	49	53	51	53	56	60	30	61	1	2	1	2	2	3	2	2	1	1	1	1	2	2	1	2	2	3	3	1	1	2	2	3	3	1	2	1	4	4	4	1	3	1	1	1	1	1	4	1	2	1	2	1	2	4	3	2	1	2	1	5	2	4	4	3	5	4	6	5	7	6	8	3	17	4
23500	-616.515865483374910	-615.092725548827502	-1.423139934547448	0.000451055294101	0.000165310921391	0.366498129061676	0.381268665703415	0	1	1	2	3	6	4	5	6	4	4	6	6	7	8	8	9	8	8	7	11	9	11	9	10	9	12	12	10	12	13	12	14	12	15	12	14	16	16	17	13	18	20	19	17	22	19	24	20	21	24	26	24	25	27	30	29	29	34	34	37	38	42	43	45	45	0	1	1	3	3	10	4	4	5	4	4	11	5	7	14	13	6	5	14	11	11	4	19	19	22	4	29	6	5	7	6	29	6	0	8	5	0	0	23	0	13	0	40	0	30	42	22	43	42	42	38	49	46	46	50	49	46	49	49	54	49	51	60	61	33	61	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	4	4	2	1	1	3	1	4	4	4	4	1	5	1	4	3	1	1	2	1	4	1	1	1	3	2	5	2	1	3	4	4	1	1	3	5	4	5	8	5	9	7	5	4	12	4
24000	-623.157476204158797	-621.773622932886383	-1.383853271272397	0.000526802568617	0.000229546876171	0.435736060995082	0.400987196514199	0	1	1	3	3	5	4	4	6	5	5	6	7	6	8	8	8	10	7	9	11	8	11	11	8	9	11	12	11	11	14	12	14	14	14	13	13	16	15	16	15	18	20	18	20	22	19	21	21	20	24	26	25	28	27	30	29	31	33	34	37	38	43	43	46	46	0	1	1	3	1	3	4	3	11	4	7	3	11	7	14	14	14	9	10	9	18	9	7	26	13	17	8	7	5	20	29	10	5	0	13	12	0	0	32	0	5	0	40	0	20	50	39	40	42	42	49	46	49	50	38	46	46	53	49	52	52	60	58	61	56	61	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	4	1	1	1	3	3	4	1	1	4	6	1	3	2	1	1	2	1	6	1	3	1	4	1	2	3	2	1	2	1	2	5	4	5	5	4	5	4	5	2	9	3	10	4
24500	-638.302751269065425	-636.824721548509046	-1.478029720556425	0.000398513650171	0.000123972768561	0.311087884963800	0.417921377180352	0	2	2	3	3	6	5	5	5	5	4	6	7	5	7	9	10	9	8	10	11	9	8	8	10	10	12	10	10	11	13	13	13	13	13	13	14	15	17	17	17	17	20	17	19	22	18	24	21	19	24	25	26	28	25	29	30	31	34	32	36	38	42	43	43	45	0	1	1	3	1	11	2	4	5	4	3	7	5	4	6	11	4	9	7	24	7	9	14	14	7	10	26	7	5	28	16	24	18	0	24	18	0	0	9	0	5	0	40	0	31	50	33	44	50	42	49	49	49	49	50	53	51	55	56	51	56	58	60	59	59	64	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	2	2	1	3	3	2	3	3	3	1	2	3	1	3	4	2	1	3	2	1	1	5	1	8	1	1	1	3	2	3	5	1	1	2	3	2	3	3	2	2	4	3	3	4	2	5	3	6	1
25000	-641.348583304310068	-639.920397323328189	-1.428185980981864	0.000416119847381	0.000149858469235	0.360132952509236	0.325115338187540	-1	1	1	2	2	4	5	5	6	5	5	6	6	6	7	8	10	9	8	10	12	10	11	9	9	11	11	11	11	13	13	13	14	14	15	13	14	16	17	16	14	18	20	20	19	22	19	23	20	21	23	27	25	28	26	31	30	30	32	35	36	37	42	42	45	46	0	1	1	1	1	1	6	4	2	2	3	7	3	5	8	6	25	15	7	13	10	10	25	19	14	6	6	25	25	23	9	10	29	0	14	9	0	0	21	0	5	0	40	0	10	42	29	44	42	42	50	46	49	49	51	55	51	53	51	55	51	55	60	59	45	64	1	1	1	2	1	2	1	2	3	2	2	1	3	2	1	3	1	1	1	2	3	4	2	1	2	2	5	1	1	1	3	4	2	1	5	5	1	1	3	1	7	1	2	1	4	2	4	2	1	1	1	2	3	3	2	3	3	2	4	4	7	3	3	6	14	2
