step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
23000	-353.857375062724373	-351.584038923535672	-2.273336139188693	0.000167299452837	0.000017612776478	0.105276952071728	0.968929708186918	0	2	2	5	4	6	4	5	8	7	5	7	4	8	6	6	9	9	7	8	8	10	8	10	10	11	10	11	12	9	9	9	9	10	9	11	9	8	10	11	9	10	10	11	12	11	8	12	12	10	12	11	10	10	12	10	11	12	11	13	13	13	13	11	13	12	12	14	13	12	13	15	13	12	14	13	16	14	14	13	18	17	17	15	15	15	16	15	16	16	16	16	17	18	18	17	19	17	19	18	19	19	20	20	21	21	20	21	23	0	1	1	5	2	11	3	2	19	11	7	16	3	8	4	4	14	14	6	4	12	33	16	23	47	41	20	25	23	20	19	19	10	31	21	47	14	6	41	50	16	21	21	27	36	14	15	24	25	41	54	53	10	14	28	9	22	50	30	14	39	54	53	22	51	52	30	45	26	54	66	78	30	36	74	57	61	58	48	52	87	77	91	76	79	68	68	60	67	79	79	79	86	90	86	91	83	91	82	92	95	92	81	101	0	83	93	102	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-415.556268956229303	-413.265275530289045	-2.290993425940234	0.000135538310189	0.000014038923896	0.103579009333390	0.776240283308345	1	3	3	5	5	6	4	5	9	5	5	6	6	9	7	7	9	10	6	8	8	9	9	9	8	10	9	12	10	9	8	8	11	11	9	10	10	10	10	10	10	10	9	12	11	11	8	13	12	10	12	11	13	12	11	11	11	11	12	13	11	13	13	12	13	12	13	13	13	12	12	14	15	13	14	13	16	14	14	12	17	16	16	13	15	16	15	17	16	17	17	17	16	17	17	16	16	18	20	18	19	20	20	20	21	21	22	22	21	0	1	1	3	3	8	3	2	12	2	3	5	7	47	5	5	15	20	8	19	6	19	15	4	15	15	15	42	4	31	12	10	27	16	8	17	14	16	14	32	9	25	11	18	43	26	13	36	42	9	31	27	45	14	43	14	15	43	36	38	22	57	33	38	35	14	42	44	24	47	43	66	71	59	49	40	63	80	44	27	48	33	46	18	75	78	65	93	27	64	97	97	64	89	73	87	74	95	100	93	90	87	95	63	0	95	106	97	30	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	4	3	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	5	5
24000	-367.643169446435707	-365.250758845522569	-2.392410600913148	0.000132791203735	0.000012563757205	0.094612872324849	0.897588622622034	0	2	2	6	4	6	4	4	8	6	6	6	5	9	7	7	10	10	7	8	8	9	8	8	9	10	9	11	12	10	8	8	8	11	8	11	8	10	11	10	10	11	10	10	11	11	11	12	12	11	13	11	11	11	12	12	9	12	12	13	12	13	11	12	13	12	13	13	13	12	11	15	13	12	13	14	12	14	15	13	16	16	16	14	14	14	16	15	15	16	17	16	15	14	18	15	18	18	19	17	18	20	19	18	22	21	22	22	22	0	1	1	13	2	5	3	2	11	7	7	5	7	31	12	5	9	31	11	11	19	7	12	19	32	14	15	24	31	35	5	12	10	17	12	57	6	31	17	57	9	19	35	32	57	30	24	25	18	44	54	33	31	20	30	17	20	40	57	61	23	46	31	18	34	15	48	34	63	17	40	78	47	54	34	48	34	66	62	59	56	65	75	58	68	22	75	60	43	89	84	84	69	46	94	69	92	88	95	93	82	97	51	67	0	103	102	102	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
24500	-350.028581276057707	-347.732142316927082	-2.296438959130624	0.000136682305981	0.000014087041873	0.103064122104744	0.967393169845918	1	2	2	5	4	6	5	6	9	7	6	5	6	7	6	7	9	10	7	9	8	9	8	8	10	11	9	10	11	11	9	8	9	9	10	11	9	10	10	11	11	9	10	10	11	11	10	12	11	10	12	12	12	12	11	13	10	12	11	13	13	13	12	11	14	11	13	13	12	12	12	13	14	12	12	13	15	15	14	13	18	17	14	15	14	15	13	18	17	16	16	15	17	17	17	16	19	18	19	17	19	19	19	21	21	21	23	22	21	0	1	1	5	2	5	3	2	14	8	4	2	4	6	4	13	10	15	8	16	6	14	8	19	32	9	10	9	33	44	23	8	6	19	21	32	19	24	17	42	38	10	22	10	33	57	13	47	39	14	34	45	66	30	34	25	37	42	18	59	40	64	45	9	51	20	41	53	35	20	25	18	36	9	10	41	85	68	29	45	61	92	56	50	37	46	59	89	96	73	83	68	84	77	79	75	89	92	93	79	90	100	82	101	0	103	105	104	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-368.310405137298517	-366.251611638374584	-2.058793498923946	0.000097998296440	0.000012750689759	0.130111340932282	0.819529544271409	0	3	2	5	5	6	4	4	8	6	6	7	5	8	7	7	9	9	8	7	9	9	9	10	10	9	9	11	11	10	9	10	11	10	9	11	9	10	10	11	10	9	10	11	12	11	10	13	12	10	12	11	12	12	13	13	11	12	13	12	12	14	13	12	14	12	14	14	13	12	12	15	14	12	14	13	15	14	14	12	18	16	17	15	14	15	15	18	16	16	18	17	15	18	18	16	17	17	19	19	19	18	19	18	21	21	22	22	22	0	3	1	2	7	5	2	2	11	2	4	2	2	10	10	5	19	11	5	8	12	10	20	15	26	9	15	20	23	35	14	14	50	31	14	21	12	11	19	43	22	14	18	26	28	9	11	30	28	19	40	38	34	47	33	14	50	40	38	15	43	26	50	41	25	12	74	80	49	16	31	48	40	14	36	58	62	63	66	44	90	67	86	55	80	53	44	22	61	68	72	73	76	90	82	85	77	67	84	89	92	77	84	82	0	99	105	17	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	1
25500	-386.796873991986445	-384.822950035774397	-1.973923956212040	0.000127679170073	0.000018226122510	0.142749381121364	0.909809663530426	1	2	3	6	5	5	4	4	7	5	6	7	5	8	7	7	10	8	7	8	6	9	7	9	9	11	9	12	8	9	9	9	11	10	9	10	8	10	9	10	10	10	11	12	12	10	9	11	12	11	13	12	13	10	13	11	10	13	11	11	11	14	13	11	13	12	12	12	13	13	12	14	14	13	12	14	14	12	15	13	17	15	16	13	14	15	15	16	15	18	18	17	17	17	18	18	19	17	19	18	19	20	19	20	20	20	22	21	22	0	1	1	7	7	7	2	3	5	7	5	7	3	19	11	5	31	10	21	15	3	23	7	13	13	27	16	64	4	15	9	15	57	25	21	25	8	31	23	12	25	37	38	38	14	29	29	30	40	15	46	64	25	32	75	17	37	19	12	13	31	71	50	25	67	36	38	41	43	45	38	42	63	57	43	64	26	38	80	52	58	74	9	26	60	49	50	73	80	92	72	63	82	80	98	83	81	72	91	93	90	87	81	100	0	90	90	100	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
26000	-391.975842919424053	-390.006601513579540	-1.969241405844536	0.000145946216311	0.000020944359762	0.143507384374615	0.810718182665937	0	2	2	4	5	4	4	5	8	6	6	6	4	8	7	8	10	9	7	8	7	8	7	8	8	10	9	11	12	10	7	9	10	10	8	9	10	10	10	10	10	9	9	11	12	10	10	12	13	11	11	11	13	10	13	12	10	11	12	13	12	13	13	13	14	13	12	13	14	13	11	14	14	12	14	13	15	13	11	11	17	15	15	15	14	16	16	18	16	18	17	16	15	17	18	16	18	17	19	17	20	20	19	21	22	21	23	22	22	0	1	1	3	1	2	3	2	8	4	7	6	2	21	10	4	27	16	13	5	7	23	8	3	11	27	14	27	33	24	5	15	14	36	12	31	14	32	43	25	36	15	19	22	50	43	15	34	51	27	21	34	58	20	44	37	16	17	47	17	34	33	80	44	76	80	34	43	67	46	39	29	76	37	74	45	63	80	40	32	84	49	78	40	66	82	26	81	72	96	34	72	30	65	96	77	83	72	90	70	93	77	91	44	0	99	106	99	77	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	2	3	1	6	1	1	1	2	2
26500	-435.739174668102407	-433.874134351994883	-1.865040316107512	0.000129361100686	0.000021007057577	0.162390838250141	0.787156483029460	1	2	3	6	4	5	4	5	8	7	6	7	5	7	5	8	9	9	8	7	6	10	7	8	10	10	9	11	12	9	8	9	11	10	8	9	9	10	10	10	10	9	9	11	12	11	11	11	11	10	13	10	12	10	13	12	11	11	10	13	13	12	13	12	12	13	13	14	13	12	12	15	15	12	14	13	15	14	14	13	15	17	16	14	14	16	15	17	16	14	17	17	17	18	18	15	18	17	19	19	19	21	20	21	21	21	20	21	20	0	1	1	15	2	3	2	3	12	8	15	7	2	13	2	21	35	31	13	13	5	15	8	8	27	24	9	32	41	10	14	24	22	14	13	6	13	9	20	19	42	24	23	41	24	43	54	43	37	32	59	31	22	18	20	25	17	4	23	19	42	31	47	31	21	32	38	39	33	25	42	22	80	27	56	47	80	55	47	65	65	48	12	32	64	60	44	80	72	64	90	73	69	77	68	79	92	72	86	82	77	99	97	103	0	91	92	99	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	2	1	2	2	2	1	2	1	1	2	2	1	2	1	1	2	1	2	1	1	2	5	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
27000	-397.622062113862796	-395.590998219904975	-2.031063893957807	0.000130615200247	0.000017505685092	0.134024868923422	0.902170573160722	0	3	2	5	4	5	4	5	8	6	4	7	5	8	6	6	9	9	7	9	9	7	8	9	9	11	10	10	11	11	8	10	11	11	8	11	9	10	10	10	9	10	9	11	11	11	11	10	11	9	11	11	12	12	12	12	11	13	11	13	10	11	13	12	13	13	14	12	13	11	12	15	15	12	14	14	14	14	13	13	17	16	15	15	13	13	14	17	16	17	17	18	16	17	18	17	17	17	18	18	20	20	20	20	21	21	20	22	20	0	1	1	5	2	3	3	2	22	7	3	10	3	15	11	8	16	35	16	22	15	8	10	4	9	40	12	23	12	24	10	35	35	48	10	18	19	23	25	50	10	43	23	37	18	43	21	23	20	16	17	24	70	34	21	59	22	40	32	32	14	19	38	39	27	54	33	47	49	12	47	71	64	14	65	59	53	57	29	47	75	67	28	30	46	42	74	65	63	78	84	82	72	72	84	87	60	86	91	96	92	92	96	49	0	102	81	102	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1
27500	-377.848382059410142	-375.486492635963145	-2.361889423447017	0.000132005614562	0.000012828165533	0.097178938755269	0.820127245483386	0	2	2	6	4	6	4	5	8	6	6	6	4	9	7	8	8	9	8	7	9	9	7	10	8	10	9	10	12	11	8	10	9	9	9	10	10	10	10	10	10	10	11	11	12	11	8	11	13	10	12	11	10	11	12	13	11	12	12	12	12	14	12	11	11	11	14	14	14	13	12	13	15	12	13	14	15	14	15	13	17	16	16	16	15	15	15	17	17	18	17	17	16	17	18	18	18	17	19	19	19	21	20	19	20	21	22	19	22	0	1	1	13	2	5	3	2	6	13	7	7	2	12	12	12	12	20	12	6	23	5	10	16	23	16	25	19	32	27	6	12	12	31	4	18	47	47	16	20	17	14	33	35	48	21	10	18	42	19	53	33	20	14	44	46	27	39	18	19	44	55	46	28	42	16	42	60	45	48	50	61	45	18	58	54	67	43	52	44	40	53	36	62	56	49	51	67	73	49	84	25	75	67	73	79	44	77	84	81	81	101	99	97	0	91	103	53	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	2
28000	-389.024360013178807	-387.154828890728936	-1.869531122449873	0.000100797072619	0.000016277477520	0.161487601747202	0.896698744718063	1	2	3	5	4	6	4	4	9	6	7	6	5	9	6	7	8	9	5	8	9	9	8	9	8	10	10	11	12	10	9	7	10	10	9	10	9	10	10	10	10	11	11	9	12	12	11	13	12	10	12	12	11	11	11	12	11	13	12	13	12	12	13	12	13	12	14	11	14	11	12	14	15	12	13	13	16	14	15	14	17	16	17	16	14	14	15	16	16	16	18	18	15	17	16	15	17	17	19	18	20	18	19	21	21	20	23	22	23	0	1	1	5	2	13	2	2	23	5	4	4	7	15	7	13	16	19	3	6	13	19	6	25	10	24	32	18	42	5	12	12	23	20	17	11	16	14	19	25	11	30	21	13	26	27	9	40	50	20	26	50	24	31	21	38	33	36	44	43	33	39	57	34	38	41	60	37	62	38	42	62	75	18	64	30	65	74	48	34	85	93	72	86	58	58	58	79	93	54	89	94	47	57	87	60	67	73	94	77	77	69	91	91	0	100	104	101	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
28500	-343.969712156362789	-342.417332827760390	-1.552379328602382	0.000125307162468	0.000032936622424	0.262847085316421	0.958783785799921	1	3	2	3	5	5	4	6	7	6	6	7	5	7	7	8	8	9	8	8	7	10	8	10	9	10	9	11	11	10	8	10	9	10	9	10	9	11	10	11	10	9	10	11	13	12	9	12	13	10	12	9	12	10	12	11	11	12	12	12	12	13	13	12	14	12	12	14	14	11	12	14	14	12	12	13	16	13	14	12	16	16	16	15	14	14	15	14	16	16	15	17	17	15	18	17	18	18	19	18	18	20	19	20	21	19	23	22	21	0	1	1	1	1	4	3	5	13	2	7	11	2	8	8	14	13	14	6	21	4	52	15	18	21	33	12	35	47	31	6	23	19	23	21	37	9	39	27	39	37	31	17	39	38	29	16	34	57	16	54	21	24	19	22	39	8	38	26	54	29	66	29	42	63	57	28	78	74	22	54	46	38	34	44	60	87	29	74	40	73	94	72	55	67	64	62	43	65	87	45	89	87	65	83	45	94	72	100	92	90	101	97	97	0	84	108	104	98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1
29000	-395.105142267271219	-392.640828792893558	-2.464313474377644	0.000120853776475	0.000010752089537	0.088967757983135	0.817689406695813	1	3	2	6	5	5	4	4	9	6	6	7	6	8	6	7	8	9	7	8	8	9	9	8	8	9	9	11	11	11	8	10	9	9	10	10	9	10	10	10	10	11	9	11	12	12	11	11	12	11	13	12	12	9	12	11	12	13	11	13	12	14	12	12	14	13	13	13	11	12	13	12	14	11	13	13	16	14	14	14	17	16	17	15	14	16	15	16	17	17	16	16	16	17	18	17	18	17	19	17	19	21	19	20	21	21	22	21	21	0	1	1	5	8	7	1	2	16	8	2	6	8	12	6	8	4	14	15	7	2	10	19	15	15	14	14	9	18	14	6	24	16	12	21	9	16	25	18	12	23	14	19	9	22	38	34	40	42	23	50	36	17	5	41	11	25	23	17	29	56	57	44	35	42	57	59	30	33	54	45	26	45	37	50	74	58	75	68	60	82	52	65	40	29	62	66	73	77	91	65	66	58	77	87	47	62	87	100	73	77	94	81	78	0	91	103	93	99	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	3	1	2	1
29500	-351.381897051160763	-348.863192454683485	-2.518704596477299	0.000102303602347	0.000008699350486	0.085034644788794	0.862738589842641	-1	2	3	6	4	6	5	5	7	7	6	6	5	8	7	8	9	10	8	8	8	9	8	10	10	9	10	11	12	11	8	10	10	9	9	10	10	11	10	11	10	10	11	11	11	11	10	13	11	10	12	12	12	12	12	13	12	12	11	13	12	13	14	13	13	12	13	13	13	12	11	15	15	12	12	12	15	15	13	13	17	16	16	15	14	14	15	17	15	17	17	17	16	17	18	17	18	17	17	18	19	17	19	20	20	21	22	22	22	0	1	2	13	3	2	3	2	11	6	3	13	3	4	13	6	9	20	11	8	10	10	6	23	34	15	16	31	50	37	15	15	9	31	8	9	15	26	23	16	15	6	20	39	18	9	31	54	27	20	33	18	44	24	16	59	39	19	5	43	45	57	58	52	57	42	41	53	29	16	9	67	60	37	18	27	64	38	59	51	78	80	38	58	54	74	69	83	62	78	77	84	79	77	91	84	96	27	84	93	95	78	81	72	0	101	98	104	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1
30000	-393.133263514812484	-391.185451975478372	-1.947811539334122	0.000144726134583	0.000021284432240	0.147066957193612	0.831692481596498	1	3	3	6	5	5	4	5	8	7	6	6	6	8	7	8	9	9	8	8	8	8	8	10	10	10	10	12	12	10	8	10	10	11	8	11	9	10	9	10	10	11	10	10	11	12	10	12	12	10	11	11	13	10	12	13	11	13	12	13	12	13	12	12	13	11	14	14	13	12	12	13	15	12	12	13	15	15	15	13	17	16	17	15	15	15	15	18	16	17	16	17	17	17	18	16	17	16	16	18	19	20	18	19	22	20	22	23	23	0	1	1	1	1	3	3	2	6	5	8	6	7	15	6	8	16	13	13	11	2	2	10	17	22	23	11	52	51	31	3	14	19	16	4	31	22	23	15	21	19	18	10	35	22	14	31	47	33	4	38	44	71	14	32	28	30	74	41	75	14	66	26	24	57	17	45	63	38	41	45	28	76	20	36	41	51	59	65	42	80	49	79	19	68	64	69	90	73	68	85	78	99	98	94	43	29	80	67	77	84	90	87	38	0	82	104	97	102	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	4	1	1	1	3	1
30500	-368.779339087130950	-366.808680653768363	-1.970658433362604	0.000199215828001	0.000028543099472	0.143277267466071	0.900400231623677	1	2	2	6	5	4	4	6	7	4	6	7	6	8	7	8	10	10	7	8	9	8	8	9	10	10	9	12	12	10	8	9	10	9	8	10	9	10	10	10	11	10	10	11	13	11	9	11	12	10	13	12	12	11	12	12	8	12	11	13	13	13	14	12	14	13	12	14	13	13	12	14	14	12	13	13	15	14	13	14	17	17	16	15	13	14	15	17	16	15	16	18	16	18	18	17	19	15	20	18	19	20	19	21	21	21	21	22	21	0	1	1	10	3	3	2	6	11	3	5	6	6	6	5	15	16	34	5	12	22	8	13	57	9	57	20	26	46	21	4	16	57	16	7	22	3	31	16	14	50	20	23	27	49	27	13	47	37	20	52	39	54	8	39	14	11	50	21	59	56	29	79	50	45	18	40	58	29	36	39	75	29	17	55	44	78	52	59	64	67	77	76	64	18	49	51	86	80	75	67	96	64	91	96	73	91	69	103	93	95	90	89	97	0	103	102	95	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1
