step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
55000	-52.059126846702725	-50.636706069884568	-1.422420776818160	0.000109461277168	0.000040219940532	0.367435330306771	0.974713625091236	1	2	4	0	3	2	4	5	6	8	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	2	2	1
55500	-45.676355565369292	-43.683925633723348	-1.992429931645942	0.000098185406355	0.000013728278855	0.139819952524636	0.645982378825208	1	2	4	0	3	4	5	6	5	9	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	2	1	1	1	2
56000	-47.384188596030448	-45.260167792813078	-2.124020803217368	0.000150831013745	0.000018344448390	0.121622522681581	0.808101023848384	1	2	3	0	3	3	4	5	5	8	4	1	1	0	2	4	5	4	7	9	1	1	1	1	1	1	1	3	1	1
56500	-49.881423614130817	-48.371762365287587	-1.509661248843230	0.000079066019502	0.000022778276252	0.288091855331079	0.953881993459017	1	2	3	0	3	2	4	3	5	9	4	1	1	0	2	4	5	4	5	9	1	1	1	1	1	1	1	2	1	2
57000	-52.623383276541979	-50.739922800606195	-1.883460475935787	0.000158544896333	0.000025167797641	0.158742401827316	0.817939241954653	0	1	3	-2	4	2	3	5	5	9	4	1	6	0	7	1	2	1	7	9	1	1	1	1	1	1	1	2	1	2
57500	-49.909789896357061	-46.901047080004638	-3.008742816352423	0.000219273208200	0.000012916670947	0.058906744935160	0.794870835007369	1	2	4	0	3	2	4	5	5	8	4	1	4	0	2	4	5	4	7	9	1	1	1	1	1	1	1	2	1	1
58000	-54.751535488961764	-53.336182899867531	-1.415352589094235	0.000097757152416	0.000036863407424	0.377091665551601	0.772937714089008	1	2	4	0	3	3	5	4	5	10	4	1	2	0	2	4	5	4	5	9	1	1	1	1	1	1	2	1	1	2
58500	-44.833603783573871	-42.724885719817145	-2.108718063756727	0.000123316943554	0.000015233331133	0.123529911572201	0.871875395369789	1	2	4	0	3	3	4	6	6	9	4	1	1	0	2	4	5	3	7	9	1	1	2	1	1	1	1	1	1	1
59000	-50.419837822106281	-46.717484101362935	-3.702353720743346	0.000261437324853	0.000009960746761	0.038099941417340	0.827946123373194	0	1	3	-1	3	3	4	6	5	8	4	1	1	0	2	2	5	6	7	9	1	1	1	1	1	1	1	1	1	1
59500	-47.966750408059497	-46.282204251817774	-1.684546156241724	0.000137206290812	0.000028594061898	0.208401974349258	0.830174181245577	1	2	4	0	3	3	5	5	6	9	4	1	1	0	2	4	5	6	5	7	1	1	2	1	1	1	1	1	2	2
60000	-46.825094872581595	-44.444121457688595	-2.380973414893002	0.000139612546547	0.000013341643978	0.095561926973018	0.986531559219592	1	2	4	0	4	1	5	4	5	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	1
60500	-51.370844557623734	-50.005025024105926	-1.365819533517808	0.000123314706842	0.000062016263555	0.502910521731654	0.673116266539380	1	2	3	0	3	4	5	5	5	9	4	1	4	0	2	4	5	6	5	9	1	1	1	1	1	2	1	1	1	2
61000	-43.877294361644111	-41.742571350429195	-2.134723011214914	0.000078023621250	0.000009387585292	0.120317221132917	0.748279385248304	1	2	4	0	3	3	4	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	2	1	1	1	2
61500	-45.121466131934312	-42.816172996799125	-2.305293135135189	0.000201559523044	0.000020606549389	0.102235553436030	0.878941171442736	1	2	5	0	3	3	4	5	5	9	4	1	6	0	2	1	5	6	5	2	1	1	1	1	1	1	1	1	1	2
62000	-49.220549457083813	-46.132215969026106	-3.088333488057705	0.000173007739162	0.000009654089401	0.055801488696829	0.697306079886205	1	2	4	-1	3	3	5	5	5	9	4	1	1	0	2	4	3	6	5	7	1	1	1	1	1	1	1	1	1	2
62500	-56.514675299780983	-54.668874770395185	-1.845800529385795	0.000088331704605	0.000014695361847	0.166365654466801	0.435504059562921	0	1	4	-1	3	3	4	4	6	8	4	1	1	0	2	1	5	4	5	9	1	1	2	1	1	2	1	2	1	2
63000	-53.240366958244401	-51.660106084586346	-1.580260873658057	0.000123415886625	0.000030722053817	0.248931111357907	0.704429225383014	0	1	3	-1	4	3	3	5	5	9	4	1	1	0	2	1	2	4	7	9	1	1	2	1	2	1	1	2	1	2
63500	-51.190522400623692	-49.815112496742749	-1.375409903880944	0.000096046869433	0.000067746586491	0.705349241372704	0.797507733319317	1	2	5	0	3	2	5	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	2	1	2
64000	-52.835787584542985	-51.153676698650756	-1.682110885892226	0.000143509359895	0.000030021209763	0.209193391878604	0.724315652773016	1	2	5	0	4	1	4	5	6	9	4	1	1	0	2	4	2	6	5	9	1	1	2	1	1	1	1	2	2	1
64500	-55.351009300853605	-53.806351344824328	-1.544657956029279	0.000113501844616	0.000030307355303	0.267020817199139	0.887929271703692	0	1	5	-1	3	3	5	5	6	9	4	1	6	0	2	4	2	6	5	9	1	1	2	1	1	1	2	1	1	2
65000	-48.841117678138836	-46.674895774855152	-2.166221903283686	0.000170849372123	0.000019922029553	0.116605810755103	0.803749735987652	1	2	4	0	3	2	5	4	6	9	4	1	1	0	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	2
65500	-50.355501167507462	-48.796227282278139	-1.559273885229324	0.000156139617189	0.000040478333578	0.259244478156226	0.948323731628088	1	2	4	-1	3	2	4	4	6	9	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	2	1	1
66000	-53.347595778667312	-51.972586598081215	-1.375009180586097	0.000108990122066	0.000050313501793	0.461633594307813	0.863971027487109	1	2	4	0	4	3	3	5	5	9	4	1	1	0	7	4	2	6	7	9	1	1	2	1	1	1	1	1	2	2
66500	-55.979836520209183	-54.120298853413004	-1.859537666796180	0.000168851602913	0.000027608931091	0.163510032562203	0.606077306751355	1	2	4	-1	4	1	3	3	5	8	4	1	1	0	7	4	2	4	5	7	1	1	1	1	1	1	1	2	1	2
67000	-47.044831908531449	-44.164804491224231	-2.880027417307216	0.000139229925573	0.000008977794020	0.064481784234901	0.608919972479624	1	2	3	0	4	2	3	5	5	9	4	1	1	0	7	4	2	6	7	9	1	1	1	1	1	1	1	1	1	2
67500	-47.920412894962745	-46.534441145643676	-1.385971749319072	0.000081019979279	0.000034879791531	0.430508521985207	0.880860639642517	1	2	3	0	4	3	3	5	6	9	4	1	1	0	7	4	2	6	7	9	1	1	1	1	1	1	1	1	1	2
68000	-56.296073441961077	-54.750036722901100	-1.546036719059974	0.000280839904023	0.000074777650404	0.266264335419973	0.816325747533951	1	2	5	0	4	3	3	5	6	9	4	1	6	0	7	1	2	6	1	7	1	1	1	1	1	1	1	1	2	3
68500	-48.622582146331908	-47.100419168410212	-1.522162977921696	0.000157760940283	0.000044191800971	0.280118772690749	0.757914086195377	1	2	4	0	4	3	3	5	5	10	4	1	1	0	7	4	2	6	7	9	1	1	2	1	1	1	1	1	1	2
69000	-48.164541796444517	-45.250459287382739	-2.914082509061781	0.000185610965445	0.000011681359360	0.062934640372750	0.887386146818856	0	1	2	-1	4	3	3	4	6	9	4	1	1	0	7	3	2	6	5	9	1	1	1	1	1	1	1	1	1	1
69500	-44.675569086664723	-43.010646018860335	-1.664923067804387	0.000124035866417	0.000026662164247	0.214955278800112	0.744805710058340	1	2	3	0	3	3	4	5	5	9	4	1	1	0	2	1	5	4	5	9	1	1	1	1	1	1	1	2	1	2
70000	-50.037524844069573	-48.132978311483775	-1.904546532585799	0.000107034096650	0.000016562634234	0.154741664123459	0.770196934374402	0	1	4	-1	3	3	4	5	5	8	4	1	1	0	2	4	5	4	5	9	1	1	2	1	1	1	1	2	1	1
70500	-49.591290906646272	-47.235188533028804	-2.356102373617464	0.000126760165331	0.000012381647728	0.097677749909191	0.949028492187855	0	2	4	-1	4	3	3	5	5	8	4	1	1	0	7	1	2	6	7	9	1	1	2	1	1	1	1	1	1	2
71000	-42.680726919376582	-40.265595047062291	-2.415131872314292	0.000137790370298	0.000012782873294	0.092770440101047	0.845284577283767	1	2	4	0	3	3	4	5	5	9	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
71500	-54.483233991297304	-50.765487746332838	-3.717746244964468	0.000208202566478	0.000007862403960	0.037763242274970	0.559879293621308	1	2	4	0	3	2	4	6	5	9	4	1	1	0	2	4	5	4	7	5	1	1	1	1	1	2	1	3	1	2
72000	-46.563666129167451	-44.810745621160045	-1.752920508007404	0.000134033361655	0.000025245974880	0.188355903101159	0.947417147954122	0	2	2	-1	3	4	4	6	5	7	4	1	1	0	2	3	5	6	5	9	1	1	1	1	1	1	1	1	1	1
72500	-50.947476713297462	-47.996066623339217	-2.951410089958245	0.000142504623947	0.000008735542172	0.061300061216964	0.524686349911177	1	2	4	-1	3	3	5	5	5	10	4	1	6	0	2	4	5	6	5	9	1	1	1	1	1	2	2	1	1	3
73000	-47.979115838492781	-45.346825544707215	-2.632290293785569	0.000135565444294	0.000010523795718	0.077628895567739	0.869819011968369	1	2	4	0	3	3	5	5	6	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	2	1	2
73500	-45.254907786834394	-42.928897748506309	-2.326010038328085	0.000177180278083	0.000017777829117	0.100337516734371	0.866814073466651	1	2	3	0	3	2	4	4	6	10	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
74000	-46.065472975946761	-44.441373518594922	-1.624099457351841	0.000063993583142	0.000014720614973	0.230032672810538	0.652151029155780	1	2	4	0	3	3	4	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
74500	-51.573885572603210	-49.654887223518379	-1.918998349084831	0.000134426191032	0.000020446409647	0.152101383593400	0.802477811793809	1	2	4	-1	3	2	5	5	6	9	4	1	6	0	2	4	5	6	7	9	1	1	2	1	1	2	1	2	1	1
75000	-46.849214847824513	-44.688199272742345	-2.161015575082170	0.000080237614782	0.000009404349264	0.117206241607332	0.918242497639992	1	2	3	0	3	3	4	4	6	10	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
75500	-45.673961991533147	-43.147226945805144	-2.526735045728001	0.000191485463975	0.000016176028361	0.084476534278540	0.929281598691566	1	2	3	0	3	3	4	5	6	10	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
76000	-50.217429774158511	-48.383666441813027	-1.833763332345482	0.000091218432252	0.000015410725150	0.168943104695034	0.860755715492341	1	2	5	0	4	3	3	4	5	10	4	1	1	0	7	4	2	6	7	9	1	1	2	1	1	2	1	1	1	2
76500	-46.485336524177207	-44.165388896531745	-2.319947627645464	0.000157825484479	0.000015922562802	0.100887146675412	0.771529250070436	1	2	4	-1	3	3	4	5	5	9	4	1	1	0	2	4	5	6	7	7	1	1	1	1	1	2	1	1	1	2
77000	-48.789313681203843	-47.208808000358445	-1.580505680845398	0.000083906597229	0.000020877319185	0.248816182206579	0.900734177378855	1	2	3	0	3	2	4	6	6	8	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	3	1	1
77500	-43.644351321765434	-40.381186922742650	-3.263164399022786	0.000136447341941	0.000006788602305	0.049752543421254	0.998122714256460	1	2	3	-1	4	4	5	6	6	9	4	1	1	0	2	3	5	6	5	9	1	1	1	1	1	1	1	1	1	1
78000	-51.042088865910692	-46.598329826389502	-4.443759039521192	0.000150206034071	0.000003840550520	0.025568550184078	0.822880053803060	1	2	2	-1	3	2	4	4	5	8	4	1	1	0	2	4	5	6	5	5	1	1	1	1	1	1	1	1	1	2
78500	-48.322483556509574	-46.778551786743307	-1.543931769766264	0.000125973696805	0.000033688044651	0.267421259400195	0.822704214686576	1	2	4	0	3	3	4	6	6	9	4	1	1	0	2	4	5	6	7	9	1	1	2	1	1	1	1	2	1	2
79000	-52.717363893771505	-51.168426468429018	-1.548937425342486	0.000134071326369	0.000035487188676	0.264688875966727	0.779492352420314	1	2	5	-2	3	3	5	5	6	9	4	1	1	0	2	1	5	4	5	9	1	1	2	1	1	1	1	3	1	1
79500	-51.045498326407007	-49.399771905220973	-1.645726421186032	0.000114437385545	0.000025380304941	0.221783334353266	0.464586524439751	1	2	4	0	3	3	5	5	6	10	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	2	1	1	1	1
80000	-49.082116633505549	-46.869608079003513	-2.212508554502040	0.000142199472536	0.000015852445145	0.111480337178212	0.788365263267461	1	2	4	0	3	3	5	6	6	10	4	1	6	0	2	4	5	6	5	9	1	1	1	1	1	2	1	2	1	2
80500	-48.834768705686074	-46.414673636774125	-2.420095068911951	0.000158973780634	0.000014685265661	0.092375394249232	0.920914859647932	1	2	4	0	3	4	4	2	4	8	4	1	1	0	2	1	2	4	5	9	1	1	1	1	1	1	1	1	1	2
81000	-54.263422947747472	-52.585590243504654	-1.677832704242819	0.000097930331961	0.000020623967962	0.210598366702921	0.626725539685109	1	2	3	0	3	2	5	4	6	9	4	1	1	0	2	4	5	4	5	7	1	1	1	1	1	1	2	1	2	2
81500	-49.397416718401644	-47.671976406052167	-1.725440312349475	0.000149271340937	0.000029248801074	0.195943848904407	0.536617185686749	1	2	4	0	3	3	4	5	5	10	4	1	1	0	2	4	5	4	5	9	1	1	1	1	1	1	1	2	1	3
82000	-50.721737783088088	-48.966482315833410	-1.755255467254680	0.000089990197654	0.000016894492392	0.187737029499243	0.847211369075911	1	2	4	0	3	1	4	5	6	7	4	1	1	0	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	1
82500	-46.203001993996793	-44.718603157063527	-1.484398836933263	0.000121878882564	0.000037304771287	0.306080680280802	0.958841993357530	1	2	3	-2	3	3	4	5	5	9	4	1	1	0	2	1	5	6	7	9	1	1	1	1	1	1	1	1	1	1
83000	-51.649124916835433	-48.810584532468468	-2.838540384366967	0.000148339160076	0.000009856051500	0.066442681047555	0.739962238717292	1	2	4	0	3	4	5	5	5	9	4	1	1	0	2	4	5	4	5	9	1	1	2	1	1	2	1	4	1	2
83500	-50.411020670504421	-48.519468278716190	-1.891552391788232	0.000127554230218	0.000020049688314	0.157185600819586	0.747916770540275	1	2	4	0	3	2	5	6	5	8	4	1	1	0	2	4	5	3	5	9	1	1	2	1	1	2	1	1	1	2
84000	-52.261178334627061	-50.449309609200576	-1.811868725426487	0.000145533032112	0.000025296950491	0.173822740609001	0.761280415933508	2	1	4	0	3	1	4	5	5	9	4	4	1	0	2	4	5	6	7	7	1	1	2	1	1	1	1	2	1	2
84500	-52.763537227647802	-50.647453462987947	-2.116083764659853	0.000124649460006	0.000015282735083	0.122605706291027	0.764735388807495	1	2	3	0	4	2	3	3	6	10	4	1	1	0	7	4	2	4	7	9	1	1	1	1	1	1	1	1	2	2
85000	-48.295505582196476	-46.143482590012979	-2.152022992183500	0.000110899057457	0.000013114400627	0.118255293847824	0.956334471626762	1	2	3	0	4	4	3	6	5	6	4	1	1	0	7	4	2	6	7	9	1	1	1	1	1	1	1	1	1	1
85500	-52.703371513557528	-51.144310872311650	-1.559060641245881	0.000116608805788	0.000030242985903	0.259354220280328	0.885809622914297	1	2	4	0	4	4	3	5	6	8	4	1	1	0	7	1	2	6	5	9	1	1	2	1	1	1	1	1	2	1
86000	-47.924834274644951	-46.101037687286947	-1.823796587358004	0.000126741247903	0.000021689592319	0.171132860671479	0.708300855331782	0	1	2	-1	3	4	4	5	6	9	4	1	1	0	2	3	2	6	7	9	1	1	1	1	1	1	2	1	1	1
86500	-45.174362261120109	-43.749118477365762	-1.425243783754345	0.000099999710813	0.000036379942281	0.363800474875364	0.974513495025559	1	2	3	0	4	2	5	4	5	7	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	1
87000	-51.681448542913500	-48.979425141449347	-2.702023401464150	0.000118383028331	0.000008707439182	0.073553103893603	0.520533332450174	1	2	3	0	3	2	5	5	6	9	4	1	1	0	2	4	5	4	5	9	1	1	1	1	1	2	1	2	1	2
87500	-46.155546440435174	-42.888858866854996	-3.266687573580180	0.000162566007355	0.000008069840096	0.049640390556246	0.962966881830248	2	2	4	1	4	4	5	5	6	9	4	4	1	0	2	4	5	4	7	9	1	1	1	1	1	1	1	1	1	1
88000	-49.800015706929223	-47.558045722218949	-2.241969984710276	0.000067692603289	0.000007338193626	0.108404659727314	0.963374768245125	0	1	3	-1	3	3	5	5	6	8	4	1	1	0	2	4	5	6	7	9	1	1	2	1	1	2	1	1	1	1
88500	-42.693749100928969	-40.875100718628261	-1.818648382300711	0.000140159268915	0.000024147255975	0.172284403034642	0.999773129938498	1	2	4	0	3	2	4	5	5	8	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	1
89000	-47.551776530771605	-45.940448926082759	-1.611327604688843	0.000087776753371	0.000020646332290	0.235214125576960	0.645908907124217	1	2	4	0	3	4	4	6	5	10	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	2	1	1	1	2
89500	-48.049297704025854	-46.348653072026487	-1.700644631999367	0.000097692515489	0.000019862484098	0.203316333896394	0.839781216220336	1	2	3	-1	3	3	4	6	6	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	2	1	2	1	1
90000	-45.106226811915754	-41.952532786305987	-3.153694025609764	0.000146382289066	0.000007820282298	0.053423691813231	0.906331519965791	1	2	2	0	3	3	4	5	5	9	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	1	1	1	1	2
90500	-44.656837767920145	-42.093920949813935	-2.562916818106213	0.000201474890891	0.000016526938853	0.082029769465161	0.821794909014269	1	2	3	0	3	3	4	4	6	9	4	1	1	0	2	1	5	6	7	9	1	1	1	1	1	1	1	1	1	2
91000	-56.111304035558469	-52.982201043145608	-3.129102992412859	0.000159956654978	0.000008685812437	0.054301038229126	0.598720967220123	0	1	5	-1	3	3	5	6	6	10	4	1	5	0	2	4	2	4	5	9	1	1	1	1	2	2	2	3	1	2
91500	-54.582236077041671	-53.058668053241881	-1.523568023799788	0.000145290403586	0.000040573199538	0.279255880200216	0.797028635254926	0	1	4	-1	3	1	5	4	4	8	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	2	1	2
92000	-50.623197171585907	-49.112862348458719	-1.510334823127191	0.000123891843432	0.000035637253540	0.287648101385197	0.946800130066949	1	2	4	-1	3	2	5	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	1	1	2	1	1
92500	-45.680094932982158	-44.220576040944465	-1.459518892037690	0.000075172979505	0.000024580598955	0.326987158369394	0.875582526477258	1	2	5	0	4	3	5	5	6	9	4	1	6	0	2	4	5	6	5	9	1	1	1	1	1	2	1	1	1	1
93000	-47.339626697927180	-44.375569405200189	-2.964057292726993	0.000161108575910	0.000009788987179	0.060760186872606	0.792588251093092	1	2	3	0	3	3	5	5	6	10	4	1	1	0	2	4	5	6	7	5	1	1	1	1	1	1	1	1	1	3
93500	-48.800186342673541	-45.158585686493453	-3.641600656180092	0.000130106888924	0.000005135293067	0.039469801402721	0.775214707762431	1	2	5	0	3	2	5	5	6	10	4	1	1	0	2	4	5	4	7	9	1	1	2	1	1	1	1	2	1	2
94000	-46.417772642557324	-42.894561526873375	-3.523211115683952	0.000117364723800	0.000004969304055	0.042340695685316	0.933726704564398	1	2	4	-1	3	3	4	6	6	9	4	1	1	0	2	1	5	6	5	9	1	1	1	1	1	1	1	2	1	1
94500	-47.093284546884163	-45.392800955445423	-1.700483591438741	0.000100181957873	0.000020373603212	0.203365991681787	0.844358624949018	1	2	3	0	3	4	5	5	6	10	4	1	1	0	2	4	5	6	7	9	1	1	1	1	1	2	1	1	1	1
95000	-46.471402118841887	-45.089450256235622	-1.381951862606265	0.000098282059326	0.000043312366695	0.440694537664037	0.752536919227014	1	2	4	0	3	3	4	5	6	9	4	1	6	0	2	4	5	6	7	9	1	1	1	1	1	2	1	1	1	1
95500	-55.804138224784971	-51.807945395716352	-3.996192829068621	0.000117002257896	0.000003780804207	0.032313942272553	0.662238457599757	1	2	2	0	4	3	5	5	6	10	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	2	2	2
96000	-45.416265361102866	-43.465252754779172	-1.951012606323695	0.000099093726776	0.000014519765544	0.146525577510018	0.676136401602968	1	2	4	0	4	3	5	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	2	1	1	1	1	1	1	2
96500	-46.214011993102460	-44.594734015610115	-1.619277977492342	0.000150278981250	0.000034858730031	0.231960116720896	0.696522713605784	1	2	4	0	4	3	5	4	5	9	4	1	1	0	2	1	5	6	5	9	1	1	1	1	1	1	1	1	1	2
97000	-49.536989923637265	-47.354801640849416	-2.182188282787851	0.000110568882201	0.000012692793817	0.114795352584949	0.527422808633125	1	2	5	0	3	3	4	5	6	10	4	1	1	0	2	4	5	6	7	7	1	1	2	1	1	1	1	1	1	3
97500	-47.445003916248638	-44.498161297036773	-2.946842619211863	0.000161056728049	0.000009904464066	0.061496742082797	0.852714679469991	1	2	4	0	4	2	3	5	5	9	4	1	1	0	7	4	2	6	5	9	1	1	2	1	1	1	1	1	1	2
98000	-51.127704414919165	-48.084174660068932	-3.043529754850234	0.000184399206012	0.000010606598113	0.057519760212302	0.729256822675528	0	1	4	-1	3	3	5	5	5	10	4	1	1	0	2	1	5	6	5	5	1	1	2	1	1	1	1	2	1	3
98500	-48.828681829864934	-47.288957660011015	-1.539724169853921	0.000133731361779	0.000036076610369	0.269769258973515	0.975124886269503	1	2	4	0	4	2	5	5	6	7	4	1	1	0	2	4	2	6	5	9	1	1	1	1	1	1	2	1	1	1
99000	-45.946884402876329	-44.356324925266698	-1.590559477609632	0.000119785090645	0.000029250906018	0.244194881518112	0.892496032027585	1	2	4	0	3	3	4	5	5	9	4	1	2	0	1	4	2	6	7	9	1	1	1	1	1	1	1	1	1	2
99500	-41.955433548724343	-39.737132373639895	-2.218301175084446	0.000124985812439	0.000013856502640	0.110864604303756	0.842195459599676	1	2	3	0	3	3	4	5	5	9	4	1	1	0	2	4	5	6	5	9	1	1	1	1	1	1	1	1	1	2
100000	-47.999200795234152	-46.039284807404954	-1.959915987829196	0.000108603501017	0.000015751616545	0.145037833936509	0.733780525230745	1	2	4	0	4	3	5	4	6	9	4	1	1	0	2	4	5	4	5	9	1	1	2	1	1	2	1	2	1	1
