step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-641.380075386262433	-640.007469189978451	-1.372606196283995	0.000015485945023	0.000007283525081	0.470331327522431	0.340606019200940	0	2	2	3	4	3	6	5	6	6	3	1	7	6	5	6	8	6	8	8	6	7	7	7	7	7	9	9	9	10	10	9	11	11	10	10	12	14	11	13	13	15	14	13	12	13	14	14	13	13	14	13	13	17	17	16	15	17	17	18	20	17	18	18	23	19	20	21	20	19	22	23	23	23	23	22	23	24	25	24	26	25	28	28	34	39	0	1	1	2	6	1	3	3	3	12	12	1	9	2	3	2	21	5	2	21	5	8	7	1	2	21	18	23	14	20	19	12	19	28	20	20	16	52	26	31	36	40	35	25	14	9	45	31	22	25	31	36	2	40	4	43	33	27	33	49	30	46	33	50	17	59	35	3	29	32	40	37	68	59	2	20	71	35	10	75	73	63	68	34	68	32	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	3	3	1	1	1	2	1	1	5	1	1	1	1	3	1	3	1	2	1	2	3	3	4	1	2	4	2	2	1	6	3	8	1	2	4	4	2	5	3	3	2	7	1	4	9	5	4	4	5	1	3	11	5	1	7	9	1	2	4	4	8	7	11
5500	-651.193316013958679	-649.113245959083429	-2.080070054875234	0.000020666392985	0.000052731598221	2.551562735672203	0.372895066473856	1	2	3	3	4	5	6	4	5	5	3	4	8	6	5	6	8	7	8	7	7	7	6	7	8	7	9	9	8	9	10	9	10	11	10	12	12	14	10	13	13	15	15	11	12	15	14	15	13	14	14	13	15	17	17	17	18	16	18	18	19	19	16	18	22	19	21	21	21	18	23	23	22	23	23	24	22	22	25	27	26	26	28	28	32	39	0	1	1	1	11	2	5	2	11	4	1	2	16	4	1	8	21	16	1	12	4	3	5	1	12	4	10	21	20	12	16	20	25	22	15	28	24	36	19	5	12	41	34	25	39	41	34	28	35	32	44	44	41	16	5	58	23	36	30	42	15	43	31	7	51	59	10	47	60	45	65	53	34	60	21	61	43	39	63	77	59	71	41	80	57	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	4	2	2	2	1	1	2	3	1	1	2	3	1	2	1	1	4	5	2	2	1	1	2	2	5	2	2	2	1	2	4	7	1	5	2	3	1	9	3	3	5	3	1	7	6	1	4	1	6	6	1	6	2	4	7	4	2	4	2	8	1	8	9
6000	-451.692298485546019	-450.221027854097883	-1.471270631448155	0.000036007160631	0.000011401538315	0.316646414625238	0.363061064440956	1	3	3	2	5	4	6	6	5	4	5	4	7	6	4	7	8	6	8	7	5	8	8	6	8	8	9	9	8	10	10	9	11	12	11	12	14	15	10	14	13	13	14	12	11	15	14	15	12	12	14	13	16	18	16	15	17	17	19	18	19	18	19	18	21	20	21	21	21	20	24	20	23	24	21	24	23	23	25	24	26	27	29	27	34	40	0	4	4	1	3	2	4	15	6	4	2	1	10	12	1	10	8	12	5	9	12	21	9	3	5	5	9	22	11	20	19	10	28	9	28	25	4	33	18	31	45	27	2	28	25	2	18	34	35	2	23	30	36	37	37	24	51	35	53	40	23	48	36	16	21	61	30	12	47	55	46	57	67	73	37	59	34	3	80	69	57	68	77	81	33	10	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	3	3	1	1	2	1	2	1	4	1	2	4	2	3	2	1	3	5	1	2	5	5	1	1	3	2	2	2	2	1	4	2	4	2	2	4	1	3	5	8	1	6	9	4	2	6	3	1	1	4	2	6	13	1	1	3	3	3	1	11	18
6500	-425.514687758388447	-424.119717062049801	-1.394970696338670	0.000114813661288	0.000047190216476	0.411015692266870	0.334064541305435	1	2	3	2	4	5	5	5	6	5	4	5	7	5	5	7	8	6	8	6	6	7	6	7	8	9	8	8	9	10	10	10	12	9	10	11	13	14	11	14	13	14	15	12	12	13	14	14	12	14	14	12	14	17	16	16	14	17	18	18	20	18	18	18	23	20	21	21	22	19	23	22	21	23	21	24	23	24	24	27	26	26	28	28	34	39	0	1	1	1	2	3	2	2	3	3	2	1	7	4	1	7	14	8	8	14	4	8	2	7	23	4	23	8	8	4	27	7	22	4	24	26	2	25	22	28	14	15	3	32	27	9	30	29	32	31	27	18	36	51	37	43	25	3	8	54	63	15	43	19	5	70	39	12	38	4	63	40	10	46	32	40	67	47	61	32	76	64	20	43	70	14	1	1	2	1	1	1	2	2	1	1	1	2	1	2	3	1	1	1	1	1	3	1	2	1	1	4	1	2	2	3	1	2	2	3	2	1	6	2	2	4	4	5	6	1	1	4	2	2	1	2	3	3	2	2	1	1	4	8	6	1	1	6	2	4	9	1	5	9	4	6	4	6	8	3	4	3	1	4	2	8	1	4	10	6	8	16
7000	-400.871758711092014	-399.273353191385524	-1.598405519706506	0.000248387747525	0.000059790979066	0.240716298052702	0.371263565253609	1	2	3	2	4	4	5	6	4	5	4	4	7	5	5	6	7	5	6	7	6	6	7	8	7	9	9	9	8	9	10	10	11	11	11	11	13	14	11	13	12	15	14	12	13	14	14	15	13	14	14	12	15	16	16	16	17	16	18	19	20	18	19	19	22	20	21	21	21	20	23	22	22	23	21	25	23	23	25	26	26	27	28	27	33	40	0	1	4	1	2	4	1	12	3	3	2	1	5	3	12	18	2	5	14	7	5	4	12	17	14	9	8	1	5	12	30	8	29	4	8	10	44	3	22	27	36	34	5	8	33	21	35	47	31	2	49	14	49	21	1	31	54	52	54	55	62	27	43	50	10	63	27	4	64	47	59	64	70	50	52	61	75	14	78	22	56	76	38	68	67	79	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	1	2	1	4	2	3	1	2	1	4	2	3	1	5	4	2	1	2	4	2	1	3	1	1	1	7	1	3	1	5	7	4	1	2	2	2	1	5	2	2	9	1	5	8	1	2	2	2	1	4	6	2	1	8	1	12	4	1	8	4	5	6
7500	-411.146257416156345	-409.480767783802889	-1.665489632353467	0.000187419984413	0.000040250363316	0.214760253246494	0.365565091006019	1	3	2	3	5	4	4	4	4	4	4	4	8	7	5	6	6	7	7	8	7	7	5	7	5	8	9	9	8	8	9	9	11	11	10	11	14	14	10	13	13	15	13	11	13	13	14	14	14	14	13	13	14	18	15	17	17	18	18	19	19	18	19	18	23	20	21	21	21	20	24	22	22	24	21	23	24	23	26	26	26	27	29	26	34	40	0	1	1	3	8	3	2	4	3	2	1	3	9	17	12	11	23	25	4	23	5	23	2	5	3	1	12	7	10	17	19	14	13	31	5	22	44	32	15	44	17	33	13	5	34	2	11	14	11	29	21	1	44	12	13	46	46	38	42	59	41	50	44	20	54	53	17	59	60	37	58	49	47	75	59	30	78	30	66	78	53	80	25	77	77	52	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	3	3	3	1	2	1	1	2	1	3	3	1	2	3	1	3	1	3	3	1	3	5	4	6	4	4	7	1	7	3	2	2	3	2	1	4	2	5	4	2	2	8	1	2	2	3	4	4	2	3	5	1	8	2	1	8	1	12	1	4	14
8000	-424.116651422334769	-422.604106425168879	-1.512544997165896	0.000262315071852	0.000075075560157	0.286203761099600	0.346484080002156	1	3	3	2	3	5	4	6	6	5	3	5	7	7	6	7	8	6	8	7	6	8	7	7	7	9	10	9	7	10	10	9	11	11	11	12	13	14	10	13	12	15	13	13	12	14	15	14	13	14	14	13	16	16	16	15	17	17	18	18	19	18	19	18	23	20	21	21	21	20	24	22	21	20	22	24	23	24	25	26	26	27	26	27	33	40	0	1	1	1	4	2	5	4	10	2	1	3	6	12	1	3	15	6	3	7	7	10	6	5	4	9	10	12	12	17	28	25	6	16	3	7	24	28	20	34	21	35	23	30	39	1	35	36	6	16	31	31	27	12	3	12	36	48	24	55	64	54	43	53	5	59	39	50	74	38	55	4	29	40	39	5	53	52	70	74	57	79	42	57	72	12	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	2	2	2	2	3	1	1	1	2	4	2	4	4	2	3	2	1	5	3	4	2	1	5	2	1	5	2	2	2	4	4	6	7	3	2	4	1	1	2	4	1	6	1	9	3	1	4	3	8	6	4	6	12	3	7	2	3	3	1	5	5	6	16
8500	-419.422385222956621	-418.054909665463072	-1.367475557493526	0.000218170434115	0.000107629018039	0.493325406238801	0.379448899544062	0	2	3	3	5	3	5	6	5	5	5	4	7	6	6	6	8	6	7	8	7	8	7	7	8	7	9	9	8	10	11	7	11	9	9	11	12	13	12	13	14	14	12	12	11	14	15	14	13	15	15	14	15	16	16	17	17	17	16	18	19	18	18	17	21	20	22	20	22	20	22	23	21	23	22	25	23	23	25	27	25	25	26	25	34	41	0	1	1	1	4	1	3	2	2	3	3	2	10	2	2	4	14	2	10	9	11	16	9	16	18	2	8	19	16	25	15	8	17	18	21	32	20	3	17	31	28	37	13	23	11	17	42	8	34	32	28	38	43	17	32	25	28	54	51	59	28	53	9	23	53	59	32	41	51	14	65	3	28	67	5	2	67	4	77	74	71	66	17	74	62	59	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	3	2	1	1	1	3	1	2	1	1	2	2	6	3	1	3	1	3	3	3	4	1	4	2	5	2	1	1	4	4	4	4	1	1	2	5	1	6	5	2	1	8	4	4	6	1	8	5	1	7	13	1	8	1	1	1	3	8	1	8	10
9000	-447.055854828253814	-445.170269290951410	-1.885585537302376	0.000244213538078	0.000038666552313	0.158330912434707	0.362924828808644	1	3	2	3	4	4	6	6	5	6	4	4	8	5	4	6	5	7	8	6	6	7	7	6	7	8	10	8	8	10	11	9	11	12	9	12	13	14	11	13	12	14	14	12	12	14	15	14	12	13	13	12	15	16	15	17	18	18	19	18	20	18	19	18	21	20	21	21	21	21	23	22	21	23	21	24	24	21	26	26	26	27	28	28	35	41	0	1	1	1	3	4	12	6	2	3	1	2	8	11	3	17	4	11	9	1	12	17	2	2	16	2	14	24	7	3	6	8	26	30	15	27	34	19	28	36	26	6	16	28	19	2	40	11	22	18	20	18	41	20	36	55	33	25	39	49	50	54	41	38	22	64	5	12	61	1	75	27	54	58	45	9	11	53	58	73	77	44	3	79	45	23	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	3	1	1	2	1	1	2	3	1	1	4	3	1	1	1	2	1	1	2	1	1	2	4	4	2	2	4	2	5	3	3	4	3	2	4	1	1	3	4	5	4	3	1	3	2	5	1	7	9	1	10	1	6	3	3	5	9	11	4	4	2	1	9	13	1	11	13
9500	-414.783981606721795	-413.381154428143702	-1.402827178578114	0.000322177596500	0.000263714266879	0.818536949010938	0.359755068899727	1	3	3	2	4	4	5	4	4	6	5	4	6	7	5	6	7	6	6	7	5	6	7	7	7	8	9	9	9	8	11	10	10	12	10	10	13	13	10	13	14	14	13	11	12	12	15	13	13	14	15	11	16	17	15	17	18	18	16	17	20	17	16	16	22	20	22	21	20	20	23	23	22	24	19	24	24	23	25	27	25	26	27	27	32	40	0	1	1	1	3	1	4	2	2	9	1	4	15	21	2	12	12	8	2	7	8	8	22	18	18	16	3	9	1	5	10	23	21	25	8	11	18	28	4	35	19	35	4	17	13	26	21	29	45	3	38	33	38	44	44	37	40	53	31	59	63	34	49	37	8	64	29	11	54	28	54	28	58	66	53	16	71	18	73	79	69	79	3	79	45	32	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	3	2	2	2	3	2	3	4	2	4	1	4	2	5	2	3	1	4	1	1	7	1	1	2	4	2	2	2	1	2	1	2	3	2	1	9	2	6	9	1	5	3	8	2	3	1	7	1	7	1	1	3	1	10	1	11	16
10000	-410.484328814035052	-408.204485292786899	-2.279843521248146	0.000241974316635	0.000025321663980	0.104646081171197	0.326703427176260	1	2	2	3	4	4	6	5	6	5	4	4	7	5	6	6	7	6	7	7	6	7	8	8	8	9	10	8	8	10	9	9	9	12	9	11	14	15	10	14	13	13	15	12	13	13	12	14	14	14	14	13	14	17	17	17	18	17	17	19	18	18	15	17	22	21	21	22	22	20	24	20	22	23	22	24	22	22	25	26	26	24	27	26	34	39	0	1	1	2	3	3	2	4	8	3	3	2	2	1	14	1	7	12	5	14	6	1	20	8	18	8	13	6	8	17	14	16	17	27	9	7	36	37	23	34	10	27	32	26	6	9	30	36	30	9	11	26	42	3	20	43	18	26	18	56	33	37	41	50	32	64	16	13	66	56	68	9	57	70	10	29	62	23	82	68	66	27	28	54	82	14	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	2	1	1	2	1	1	3	1	2	1	2	2	3	1	3	2	2	1	1	2	3	2	1	1	1	3	2	4	1	5	3	1	2	2	4	5	3	1	10	4	1	5	4	7	2	4	3	1	2	7	2	8	8	1	2	1	4	2	1	9	7	2	7	1	2	3	7	8	5	5	14
10500	-411.867938686506534	-410.378085195235712	-1.489853491270799	0.000139504939078	0.000042124354824	0.301956010322160	0.399304785632926	1	2	2	3	4	4	4	6	5	5	4	3	8	7	5	6	7	7	8	8	5	6	7	7	6	9	9	9	9	9	10	9	10	11	9	12	13	14	11	13	12	15	13	12	11	13	14	13	13	13	14	13	15	17	15	16	17	16	18	18	18	17	19	17	22	20	21	22	20	20	24	22	21	24	22	24	24	22	26	26	25	27	28	27	34	40	0	1	1	2	2	1	4	12	5	2	3	3	3	6	12	9	15	21	10	16	6	11	21	2	12	9	9	10	15	23	27	2	10	27	5	32	39	28	29	25	9	34	13	45	30	13	30	23	29	8	23	39	44	12	4	55	14	32	58	33	46	28	38	38	45	63	8	50	55	1	65	53	53	36	10	3	75	57	76	77	58	79	34	77	54	82	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	2	2	3	2	2	1	1	3	3	1	2	2	1	2	1	4	4	2	2	1	1	1	2	3	2	3	4	1	1	7	7	1	6	3	1	4	3	5	3	1	4	1	7	3	3	7	2	4	2	5	8	12	1	3	1	1	5	1	5	2	9	8
11000	-410.827453624040629	-409.305036635162935	-1.522416988877678	0.000303921072110	0.000085086442346	0.279962299932261	0.385954589404117	0	3	2	3	5	4	3	6	6	5	5	4	8	5	5	5	8	7	7	7	6	8	7	7	7	7	9	9	9	9	10	9	9	12	10	11	14	14	12	13	13	13	14	12	12	14	14	15	13	14	14	12	15	17	17	17	17	16	18	18	19	17	18	19	23	19	22	21	21	18	23	21	22	22	21	24	23	24	25	27	26	26	28	26	34	40	0	1	1	3	2	1	3	6	6	2	4	7	9	7	1	2	12	7	16	14	4	3	6	3	3	10	3	8	2	19	22	16	24	36	32	21	29	30	17	28	29	7	11	14	36	23	31	40	22	36	31	19	30	1	18	20	53	46	48	46	29	11	52	48	10	57	69	36	61	18	68	12	57	41	36	37	73	3	43	79	30	76	16	76	83	85	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	2	3	1	3	1	4	1	1	2	1	1	1	2	3	3	2	2	2	5	4	3	1	4	3	1	3	1	1	2	3	11	4	5	1	1	1	3	5	6	2	2	8	1	1	4	1	5	1	10	2	5	4	4	1	11	5	1	8	1	11	1	3	4
11500	-403.252611945060721	-401.556117313479945	-1.696494631580769	0.000362355122527	0.000074139195615	0.204603691257225	0.416904500180472	-1	2	2	3	4	5	5	5	6	3	5	4	7	5	5	5	7	6	8	8	6	6	6	7	7	9	9	10	8	10	11	8	11	11	10	11	14	14	11	14	14	15	15	12	13	13	14	14	13	13	13	13	15	17	15	16	18	17	19	19	20	17	18	19	22	21	21	21	21	20	23	22	23	22	22	24	23	23	25	27	25	27	29	27	35	39	0	1	1	1	4	5	1	10	12	2	12	3	16	10	1	5	5	12	5	10	15	3	5	8	8	20	18	9	16	20	7	17	27	17	1	19	34	50	6	25	35	51	9	4	34	39	26	39	31	13	24	31	46	5	45	45	45	43	54	47	36	42	55	58	32	55	54	17	60	18	63	10	72	69	23	51	5	65	56	66	1	81	66	64	81	32	1	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	2	1	2	2	1	3	1	1	1	1	1	2	2	2	4	1	1	1	6	1	1	1	3	3	2	1	4	4	1	1	2	1	1	4	3	1	1	7	1	1	2	1	1	3	4	1	1	1	6	2	3	6	1	7	3	11	1	1	9	5	9	1	5	2	11	1	3	4	4	17
12000	-439.362674712582191	-437.188898417879955	-2.173776294702249	0.000303013502006	0.000035071829967	0.115743456098499	0.372166224685249	1	2	3	3	4	4	3	5	6	5	4	3	8	7	5	6	8	6	7	7	7	7	7	5	7	7	10	8	8	11	10	10	11	10	11	11	13	15	12	13	13	14	14	11	12	14	14	15	11	12	13	14	15	17	16	16	15	17	18	18	19	18	18	18	22	20	22	22	22	20	24	23	22	23	22	24	24	22	24	25	25	25	28	27	34	41	0	1	1	1	3	3	1	1	6	3	2	2	22	9	3	2	3	11	2	6	12	3	1	3	8	1	29	1	2	25	24	17	19	19	23	6	28	40	9	20	35	5	2	21	35	49	40	11	13	21	39	33	34	4	31	18	45	57	53	51	43	14	48	50	28	20	27	60	60	56	68	10	47	41	17	4	57	25	50	79	66	54	49	81	81	73	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	2	2	2	3	1	1	2	1	2	3	2	3	1	1	1	2	3	3	1	2	3	1	6	5	2	1	1	1	5	1	1	1	2	2	7	3	4	1	1	1	2	2	6	1	2	6	6	4	1	2	2	1	10	5	5	7	10	4	8	6	1	2	4	5	1	4	10
12500	-462.868838086500318	-461.245577316091840	-1.623260770408501	0.000421749083716	0.000097156447406	0.230365521010410	0.394444217704281	0	2	3	2	4	2	5	4	5	5	4	5	7	6	6	7	8	6	7	6	6	7	8	8	8	9	7	10	8	10	11	10	12	12	10	11	14	14	11	12	13	14	15	12	13	14	15	14	13	14	14	13	16	17	16	15	17	18	19	18	19	18	17	18	23	19	22	21	21	19	23	21	22	24	20	24	24	23	25	25	24	26	28	27	34	39	0	1	6	1	4	1	6	1	11	6	4	11	12	5	2	21	15	8	8	10	11	21	7	11	2	12	2	29	8	26	22	16	14	30	27	19	24	52	10	35	31	45	50	17	19	18	32	28	16	14	10	39	46	33	20	28	43	51	30	37	54	53	49	63	29	47	28	14	60	28	48	1	75	69	45	5	65	35	58	78	1	80	42	65	81	49	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	2	3	2	2	2	2	1	1	1	4	1	1	2	3	1	4	1	1	1	1	2	3	4	2	1	3	4	4	1	1	3	4	4	2	2	5	3	1	1	2	1	8	2	7	8	1	4	5	8	1	2	3	9	1	8	3	1	6	1	7	1	4	16
13000	-448.590912638783777	-446.860417182053141	-1.730495456730614	0.000296513223345	0.000057673074654	0.194504224813693	0.376605055707665	-1	3	2	2	4	4	5	5	5	6	4	4	7	6	4	7	6	7	6	8	7	8	8	8	7	6	9	9	8	9	10	9	12	9	10	11	11	14	10	13	12	14	14	12	12	14	13	14	13	14	14	13	14	16	16	15	16	16	19	18	19	18	18	18	21	19	21	21	22	19	23	21	23	23	22	24	21	23	25	26	26	26	28	26	33	40	0	1	1	1	1	4	3	4	2	2	3	2	7	6	4	2	6	11	4	7	9	17	15	10	2	2	12	25	9	26	16	24	37	5	24	25	21	45	2	23	25	30	8	35	24	35	29	4	44	29	30	32	4	13	12	40	38	46	44	33	11	42	55	23	16	58	3	44	59	48	77	4	56	51	57	33	43	28	60	70	44	59	4	69	83	29	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	2	1	2	2	1	3	3	1	2	5	1	3	2	3	6	1	3	2	1	5	2	5	1	1	1	2	3	6	3	1	4	9	1	10	6	1	3	1	9	5	5	5	8	3	5	2	4	6	4	14	2	2	16
13500	-398.492197543876784	-396.752232656470142	-1.739964887406621	0.000490811594432	0.000094167935820	0.191861677451107	0.405624790757188	0	2	3	2	4	4	5	5	6	4	5	4	7	5	4	6	7	6	8	8	7	8	7	7	7	8	8	9	9	10	10	9	11	12	10	9	13	13	11	12	13	15	13	12	12	14	14	14	13	11	14	12	14	17	16	15	17	17	19	17	17	19	18	18	22	20	19	21	19	20	23	22	22	22	21	25	22	24	25	27	26	26	27	27	33	41	0	1	4	1	2	4	10	3	10	2	2	3	10	12	2	15	3	3	23	10	15	18	8	12	3	10	7	23	9	22	7	11	14	28	20	10	34	17	17	20	44	39	3	33	27	45	8	39	22	36	34	29	20	38	2	37	37	34	48	56	19	43	54	50	36	33	38	31	57	3	68	38	67	60	52	12	66	66	55	76	70	69	42	71	72	48	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	2	1	2	1	1	1	2	2	2	1	1	1	1	3	3	2	2	2	3	1	3	2	2	1	2	6	1	2	1	4	1	2	1	1	1	3	3	7	1	2	2	2	1	6	3	1	3	5	4	2	5	1	7	1	5	2	3	5	7	1	3	5	1	3	2	3	2	5	15
14000	-418.954660083285603	-417.189744143728262	-1.764915939557317	0.000281216980243	0.000052086181695	0.185217057839926	0.400443998142636	1	2	3	3	4	4	5	5	5	6	4	4	8	5	5	6	8	5	6	8	7	7	7	7	6	8	9	9	8	11	9	10	11	11	9	12	14	14	11	14	13	13	14	13	12	14	15	12	12	15	13	13	16	16	16	16	15	17	18	17	19	18	18	18	23	21	21	20	20	19	23	23	22	23	22	25	23	22	25	27	27	26	28	27	35	40	0	1	1	1	4	2	5	6	4	11	4	2	16	12	2	12	4	3	1	16	8	14	25	14	14	5	17	12	23	29	1	11	25	20	15	23	30	36	29	45	29	33	5	20	31	30	42	22	21	17	45	20	52	41	8	18	46	55	40	41	55	43	50	56	21	37	31	8	54	30	67	49	70	61	56	4	28	27	75	73	78	77	41	78	83	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	1	3	1	2	4	3	2	2	1	3	1	1	2	1	2	1	5	2	2	1	1	3	3	4	1	2	1	2	5	3	1	1	2	2	1	2	2	2	7	3	8	7	1	2	1	7	2	2	4	10	7	5	1	2	3	2	8	3	4	19
14500	-453.249366626415508	-451.451509368242398	-1.797857258173137	0.000318199655671	0.000056347945831	0.177083616612818	0.404652129124345	1	2	3	3	4	5	6	5	4	4	3	5	7	6	5	6	7	6	6	7	5	7	6	7	7	8	10	9	7	10	10	10	12	11	10	10	12	13	9	14	12	15	13	12	13	14	14	15	13	12	13	13	15	16	16	16	18	18	18	18	19	18	17	18	22	19	20	21	21	21	24	22	22	24	21	24	23	21	25	26	24	26	28	28	34	40	0	1	2	1	2	1	4	5	11	1	2	2	5	4	1	9	21	5	1	1	2	10	1	12	21	13	39	25	11	10	22	29	30	30	18	16	36	23	8	50	11	28	35	29	10	12	33	37	39	12	6	34	34	17	12	36	48	32	37	38	32	50	32	37	39	58	4	17	57	36	63	12	68	45	10	30	52	59	60	72	56	71	42	81	83	81	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	2	2	1	1	1	1	3	3	2	2	2	1	3	2	1	3	2	1	5	3	1	3	4	4	1	1	2	3	5	1	2	6	7	4	2	5	3	3	3	3	3	3	6	1	7	7	2	6	3	6	1	6	8	4	5	1	4	2	5	1	3	2	3	13
15000	-453.192736095715986	-450.949950485714737	-2.242785610001244	0.000381582244017	0.000041333544128	0.108321455666714	0.392959550229984	1	3	2	3	5	4	5	5	6	6	4	4	8	6	5	6	7	5	7	7	4	8	7	8	8	8	9	9	9	10	10	9	11	12	9	12	12	14	12	14	14	15	12	12	12	14	14	14	12	14	14	13	15	17	15	16	18	17	18	18	20	18	19	18	22	20	22	22	21	21	24	23	22	23	21	23	23	22	26	26	24	26	28	27	32	40	0	1	1	3	4	3	3	2	11	21	2	3	14	21	3	11	21	12	4	15	1	18	7	3	10	9	1	22	17	25	35	18	6	31	19	26	6	45	4	39	21	28	32	18	30	44	5	34	13	14	36	37	47	12	5	46	54	46	3	47	58	16	52	32	5	8	29	59	50	12	61	17	57	73	29	63	73	38	68	58	38	67	13	67	61	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	3	1	1	3	1	1	1	1	2	3	2	2	1	4	1	3	1	5	3	2	3	1	1	5	1	2	3	1	1	1	8	5	1	1	2	8	3	2	7	3	4	4	11	4	2	3	9	2	10	2	1	4	2	1	2	2	5	6	2	9	3	4	19
