step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-528.547328051129739	-527.058157671284448	-1.489170379845326	0.000019416410543	0.000020840732434	1.073356601532436	0.540776632037415	0	1	2	2	3	4	4	4	6	5	10	8	7	10	10	10	14	11	12	12	14	13	14	14	16	15	14	15	16	16	17	18	18	16	18	18	20	20	19	17	20	20	20	20	20	21	22	24	23	23	21	24	23	23	25	25	25	26	28	26	24	27	26	27	28	27	26	28	30	28	27	30	30	28	28	30	32	30	33	32	32	34	33	34	35	0	1	1	1	2	4	2	4	3	2	5	13	10	13	13	13	13	13	14	15	15	11	19	19	28	22	20	15	23	24	19	21	0	27	17	20	32	36	36	19	27	32	32	32	32	32	38	47	41	42	0	27	25	47	53	49	53	50	67	47	41	55	0	52	60	57	0	41	74	57	58	60	67	49	52	70	58	65	58	58	57	59	75	80	81	1	1	1	1	2	1	1	1	1	2	5	1	2	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	3	3	2	1	2	1	1	2	1	2	2	1	4	3	1	1	1	1	2	1	3	3	1	1	2	1	1	1	6	1	2	1	2	2	2	3	1	2	1	4	3	3	3	2	2	1
5500	-546.011749570566394	-544.595229476503391	-1.416520094063003	0.000031181569486	0.000026963666433	0.864730893201005	0.628893586273735	0	1	1	3	4	5	6	5	6	7	11	8	10	9	10	10	13	12	12	12	16	11	15	14	15	13	13	15	16	18	16	19	17	18	18	19	20	19	20	18	20	21	22	21	22	22	22	23	22	23	22	22	23	24	26	26	25	28	27	26	25	27	25	25	27	27	27	30	29	29	26	29	29	27	30	30	32	30	32	34	32	34	33	33	33	0	1	1	3	2	4	5	3	5	8	13	7	9	12	12	12	22	13	14	15	28	13	19	20	15	22	20	24	23	28	24	21	0	23	21	34	40	21	25	27	27	15	31	28	37	30	38	32	41	42	0	41	25	51	53	49	53	48	54	47	52	49	0	52	60	53	0	74	56	66	45	47	51	23	61	66	58	63	42	79	70	59	79	79	81	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	6	3	3	1	1	2	2	1	1	1	1	3	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	5	3	3	2	1	2	2	6	1	1	4	1	1	1
6000	-565.141166756950383	-563.776799025422406	-1.364367731527974	0.000079154775039	0.000040600946547	0.512931109049085	0.456252303175514	-1	1	1	1	3	3	6	4	8	7	9	11	9	10	11	8	12	12	13	13	16	13	14	15	16	15	15	16	16	18	16	18	16	17	17	19	18	20	19	18	19	21	21	20	21	20	22	23	23	22	22	24	23	23	26	25	24	28	28	24	24	27	27	27	28	27	28	31	29	29	25	29	29	28	27	29	33	30	33	32	33	32	32	33	33	0	1	1	1	2	2	5	1	7	8	7	10	16	13	11	5	11	13	11	11	24	13	19	19	12	22	20	15	23	24	19	28	0	26	33	26	15	40	30	27	27	28	36	21	32	28	38	38	41	37	0	49	40	22	53	52	25	50	51	47	48	39	0	49	60	57	0	70	54	57	51	47	51	30	49	25	38	75	58	62	70	67	63	72	76	1	1	1	1	1	1	1	3	1	1	2	3	1	1	1	2	2	1	3	2	1	2	1	1	3	1	2	2	2	2	1	1	1	1	1	1	3	1	1	2	2	2	2	2	2	3	1	2	2	3	1	1	2	5	2	1	3	3	4	1	1	4	1	3	1	2	1	1	4	2	1	5	5	5	2	6	6	3	3	2	1	2	2	1	3
6500	-576.669410026223318	-575.181011822064761	-1.488398204158577	0.000150103796087	0.000045487807398	0.303042351918813	0.359548042702476	-2	0	2	1	2	4	5	5	8	7	10	11	9	11	11	11	13	11	10	13	15	14	15	15	15	14	14	16	15	17	17	17	17	17	18	16	19	19	19	19	18	19	22	17	20	23	21	23	23	21	22	23	23	25	24	25	22	27	28	26	24	26	27	26	26	25	27	29	30	29	28	30	30	28	29	29	33	29	34	31	32	34	33	30	34	0	1	1	1	4	4	5	4	8	4	10	5	2	10	5	11	16	10	10	16	20	13	13	16	20	17	11	9	20	17	24	21	0	24	28	20	28	30	17	20	24	32	38	21	36	34	38	37	41	24	0	35	36	52	39	12	36	46	51	47	57	29	0	20	40	53	0	65	52	53	58	46	51	52	48	66	48	60	58	43	55	67	70	78	28	1	1	2	1	1	1	2	3	2	3	2	5	4	2	5	1	1	1	1	2	1	2	3	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	3	1	3	2	4	1	3	3	1	4	6	3	2	3	2	1	5	1	6	4	1	1	2	4	2	1	4	3	3	2	2	5	1	3	5	4	3	2	1	7
7000	-620.295489255042071	-618.745987060490847	-1.549502194551230	0.000186022613493	0.000049181519711	0.264384629308367	0.469732988484824	-2	2	1	2	3	5	6	4	7	7	10	10	9	11	9	10	13	11	13	12	15	15	14	12	14	14	14	15	16	17	18	19	16	17	15	18	20	19	20	19	20	19	21	19	21	21	22	24	23	22	22	22	24	25	25	26	24	28	27	26	25	27	27	26	26	27	25	30	30	29	27	30	29	28	28	31	32	29	32	34	32	34	33	33	33	0	1	1	1	3	2	2	4	4	7	15	9	5	15	4	3	11	10	14	12	13	7	19	12	13	24	20	12	19	19	30	12	0	21	20	15	44	22	23	25	27	22	42	11	44	44	37	47	32	37	0	22	52	49	44	32	16	21	51	47	51	45	0	49	52	53	0	63	27	36	39	40	67	42	49	32	60	61	72	69	53	67	72	38	53	1	3	1	3	1	1	2	1	2	1	1	1	3	1	2	6	2	1	1	1	4	4	1	2	2	1	2	3	2	3	1	4	1	1	1	4	1	1	2	3	5	1	1	3	1	1	1	1	2	1	1	3	1	1	3	4	6	7	3	2	1	3	1	2	1	2	1	2	11	5	4	6	2	3	2	6	4	2	1	3	3	5	2	6	3
7500	-610.454609966977500	-608.968237828331667	-1.486372138645887	0.000134984551110	0.000041112477141	0.304571721747385	0.395517364532176	-1	1	2	1	3	4	6	6	5	7	11	11	9	9	11	9	12	9	12	12	16	15	14	13	14	13	14	15	14	17	17	19	17	17	16	18	19	19	19	21	21	21	21	19	21	22	22	23	22	21	22	23	23	24	26	25	24	27	28	24	25	28	26	26	27	28	26	30	28	29	27	29	28	28	28	29	30	30	33	33	32	35	34	33	34	0	1	1	1	2	3	3	4	5	4	16	13	9	10	7	7	11	7	13	10	10	13	16	4	15	14	15	20	14	26	7	36	0	23	19	23	35	12	29	23	44	31	19	14	16	40	32	42	34	44	0	45	44	38	43	49	16	37	51	47	12	63	0	56	45	53	0	35	44	46	54	44	51	44	38	54	69	50	77	43	76	59	80	72	48	1	1	1	1	1	1	3	2	1	3	1	1	3	1	3	2	1	2	2	2	3	2	2	6	2	2	1	2	3	2	6	1	1	2	3	2	2	5	3	4	1	3	5	5	6	1	2	1	3	1	1	1	2	3	2	1	7	5	3	2	5	1	1	1	3	3	1	6	7	3	2	4	3	4	4	2	1	4	2	5	2	4	1	2	4
8000	-568.479328578187847	-566.977501258736993	-1.501827319450810	0.000152231394046	0.000044661731067	0.293380556271766	0.344740728845809	-2	1	1	1	3	4	6	5	8	7	10	10	8	11	10	10	13	11	12	12	15	15	12	13	14	15	14	16	16	16	17	18	17	16	18	18	19	19	19	20	20	19	22	20	21	22	22	23	22	20	21	21	23	24	26	25	24	27	27	25	25	27	25	25	27	28	28	29	28	30	26	31	29	28	29	30	31	30	34	33	32	35	33	32	34	0	1	1	1	2	2	5	4	6	6	6	10	2	5	7	7	16	12	12	5	6	17	10	19	9	17	15	13	14	20	13	27	0	27	28	17	14	24	27	22	21	32	50	16	21	45	32	51	52	24	0	41	15	47	36	49	37	42	51	38	45	40	0	52	37	28	0	24	49	68	33	65	51	49	21	61	53	56	68	68	57	67	77	66	53	1	1	2	1	1	1	2	2	2	1	3	2	3	5	1	1	1	1	1	5	4	1	2	1	3	1	2	5	2	2	5	2	1	1	1	2	5	2	3	3	2	1	2	5	4	1	3	1	1	3	1	1	6	1	5	2	2	4	2	3	2	3	1	2	4	5	1	7	3	1	4	2	4	3	5	4	3	3	2	2	4	4	1	2	5
8500	-578.922331989684835	-577.287271215155783	-1.635060774529042	0.000155068644932	0.000035010360575	0.225773305686841	0.404280824203176	-1	1	1	2	4	4	5	6	7	6	11	10	9	10	11	11	13	11	11	12	15	15	15	14	16	14	14	16	17	16	18	17	16	17	16	17	19	19	20	21	19	21	22	20	21	23	23	23	22	21	23	23	23	24	26	25	23	26	27	25	25	27	26	26	27	27	28	30	27	27	27	31	29	28	28	29	32	30	33	34	31	34	33	33	33	0	1	1	3	2	4	6	6	7	5	6	7	5	7	13	13	19	9	14	10	9	13	18	4	21	13	12	2	19	9	11	35	0	23	14	20	12	11	15	36	15	37	38	15	32	38	42	43	27	38	0	12	18	50	44	48	25	18	51	48	44	56	0	36	30	55	0	67	56	37	54	47	51	48	58	66	65	67	42	71	61	67	76	31	81	1	1	1	1	2	1	1	1	1	1	4	3	2	2	2	1	2	3	1	3	5	3	2	5	1	2	2	8	4	5	3	1	1	1	3	3	6	4	3	3	4	1	2	4	2	2	1	1	3	1	1	6	6	1	4	1	2	9	2	1	2	2	1	3	6	1	1	1	1	3	2	5	3	3	1	1	3	1	4	4	2	3	2	5	1
9000	-565.380798464788654	-563.817877590191983	-1.562920874596661	0.000161182688483	0.000041485808585	0.257383773502908	0.474600946134953	-1	1	1	2	3	4	5	5	6	8	9	10	10	11	8	10	13	10	12	12	15	13	13	13	15	14	15	16	16	17	16	18	17	18	17	19	18	19	21	20	20	21	21	21	20	22	22	22	22	22	23	23	24	24	26	25	24	25	27	26	26	26	26	26	28	26	27	30	29	29	28	31	29	29	30	30	32	31	33	33	32	34	34	33	35	0	1	1	1	2	3	5	1	4	7	4	3	5	7	4	3	18	15	15	18	13	18	14	18	17	14	17	18	23	27	24	21	0	35	22	21	28	28	36	17	27	35	38	12	28	37	38	39	45	45	0	30	36	31	21	21	13	38	51	32	56	53	0	36	58	15	0	59	62	48	36	39	67	57	49	54	66	63	50	47	70	73	78	77	81	1	1	1	2	1	1	2	2	1	1	4	4	3	3	3	5	2	2	2	1	2	1	2	1	1	1	1	3	2	1	1	2	1	1	2	2	2	2	1	2	3	2	1	5	3	3	2	1	1	1	1	3	2	5	5	5	7	4	2	4	1	1	1	3	2	8	1	2	1	2	4	4	1	2	2	3	3	2	6	5	1	3	1	1	2
9500	-540.093307860856839	-538.429468426487006	-1.663839434369789	0.000127100261832	0.000027368409591	0.215329293552010	0.466754315248010	-1	1	1	3	4	5	5	6	8	7	8	9	10	10	11	10	13	11	12	11	16	14	13	14	15	14	15	16	15	17	18	17	17	18	18	18	19	19	20	20	20	20	21	20	21	22	21	22	23	23	22	24	22	24	26	26	25	28	26	26	25	28	25	24	27	27	27	28	29	30	28	30	27	28	28	30	32	29	33	34	32	34	32	33	34	0	1	1	1	2	4	4	7	2	6	7	4	9	5	13	11	20	13	14	9	15	16	12	23	15	10	20	15	14	18	28	21	0	16	28	25	21	22	31	27	27	9	34	24	32	32	37	20	36	37	0	20	44	53	53	27	52	48	51	37	53	59	0	27	42	53	0	52	75	66	45	38	51	64	27	57	39	75	58	38	25	67	72	83	70	1	1	1	2	2	1	1	1	3	1	1	3	1	4	1	1	1	1	1	2	2	2	2	1	3	3	2	1	2	2	1	1	1	3	1	2	2	2	1	2	2	6	2	4	3	2	1	6	2	3	1	6	1	1	2	6	1	3	3	5	1	1	1	4	3	2	1	2	1	1	4	5	2	2	6	2	6	1	2	6	6	3	1	1	2
10000	-573.542566835324919	-571.963213202922475	-1.579353632402467	0.000164540025867	0.000041029381046	0.249358056374500	0.429241419526631	-1	1	1	2	3	5	5	6	8	8	11	9	10	10	9	10	13	11	13	12	16	14	14	14	16	15	14	14	16	18	17	18	17	17	18	17	19	18	20	21	19	21	21	20	19	22	21	21	22	23	22	23	24	24	26	25	24	27	28	26	25	27	26	26	28	27	26	30	28	30	26	30	28	29	29	31	32	30	32	34	30	35	32	33	34	0	1	1	1	2	2	1	6	3	2	13	7	9	9	5	6	16	10	14	14	20	9	18	20	28	17	12	10	19	19	24	22	0	18	34	27	24	21	45	38	27	38	34	32	25	25	30	45	42	37	0	30	16	9	46	39	40	46	51	47	44	61	0	46	53	21	0	49	41	55	35	23	67	53	56	71	42	63	58	32	57	73	72	79	81	1	1	2	2	1	2	2	1	4	3	1	2	1	1	2	2	2	2	3	1	3	3	3	1	2	1	2	3	1	2	2	2	1	3	1	2	3	1	1	1	3	3	1	1	2	4	1	1	1	1	1	3	6	7	2	2	1	2	2	2	3	2	1	2	2	5	1	5	3	2	4	7	1	3	2	3	4	1	2	9	3	3	1	1	2
10500	-552.900177405025033	-551.389415124120433	-1.510762280904560	0.000154439063430	0.000044380746276	0.287367362185718	0.584309392560805	-2	2	2	2	4	5	5	5	7	8	9	10	10	11	10	8	14	11	11	12	14	15	14	15	15	14	14	13	17	17	18	18	17	18	18	18	20	20	20	20	20	20	21	20	21	22	22	21	21	23	22	23	24	22	27	25	25	27	27	27	26	27	27	26	27	28	28	31	26	29	27	31	29	29	29	30	32	30	33	32	32	35	34	32	34	0	1	1	1	2	2	3	3	7	8	7	2	5	13	10	5	12	11	11	11	15	14	14	27	9	12	20	15	14	17	29	24	0	28	26	25	35	34	35	34	25	30	38	32	44	48	36	25	27	39	0	49	45	45	31	52	39	50	51	45	44	57	0	41	47	48	0	75	41	55	46	65	67	48	62	66	48	58	58	60	66	73	84	60	81	1	2	2	2	1	1	2	1	1	2	2	4	3	1	1	2	2	1	1	2	2	2	2	1	3	2	1	1	2	1	1	2	1	3	2	1	1	1	1	1	4	1	1	1	1	1	1	2	4	1	1	1	2	1	5	1	4	2	2	3	3	1	1	4	2	3	1	1	2	2	3	2	1	2	1	1	6	1	4	3	1	3	2	2	1
11000	-589.109381767669674	-587.484104974113961	-1.625276793555662	0.000135432705438	0.000031090897158	0.229567127506035	0.416697276092212	-1	2	1	2	3	4	6	5	6	8	10	10	7	11	9	10	11	11	13	13	16	14	14	14	14	15	14	15	16	17	17	19	17	17	17	18	17	20	20	20	20	21	20	20	22	22	22	23	21	22	21	22	23	24	27	26	25	28	28	25	26	28	24	23	27	28	27	31	30	29	26	29	30	28	29	31	32	30	30	32	31	34	34	34	34	0	1	1	1	1	4	5	4	3	9	5	9	6	11	10	6	7	2	13	11	20	18	10	20	15	11	12	20	23	22	22	24	0	11	24	14	9	31	12	21	37	32	28	21	16	15	15	20	27	38	0	20	24	27	57	44	39	48	67	21	47	50	0	36	47	47	0	75	56	57	51	38	67	27	49	66	15	59	58	58	70	73	52	34	57	1	2	1	2	2	1	2	2	3	1	3	2	2	1	1	3	3	4	4	2	1	1	2	1	3	2	3	1	1	1	1	3	1	4	1	4	6	2	4	2	2	1	3	3	7	7	6	4	3	1	1	4	3	5	1	3	3	3	1	4	2	3	1	3	2	3	1	1	2	2	3	3	2	5	5	1	12	2	1	2	1	3	6	8	3
11500	-675.251429863695989	-673.612888788682426	-1.638541075013605	0.000155087831946	0.000034810253718	0.224455092840084	0.369322475220070	-2	0	2	2	3	5	5	3	6	7	10	9	10	11	10	9	12	9	11	12	16	13	14	15	16	15	13	15	16	17	18	19	16	17	16	18	19	18	19	20	20	20	20	21	22	23	22	23	20	23	22	23	23	25	26	24	25	28	28	27	25	27	24	26	27	27	26	29	30	29	26	29	29	28	27	31	32	30	34	33	31	35	34	33	34	0	1	1	1	2	8	8	3	6	9	4	5	5	4	5	5	11	9	6	10	26	19	11	15	14	12	16	13	15	23	15	35	0	24	17	21	28	21	20	20	35	28	25	30	44	19	32	40	12	38	0	30	12	24	26	30	32	43	51	50	41	56	0	14	40	26	0	33	75	25	47	65	51	27	49	54	40	73	42	58	25	78	51	68	76	1	1	1	2	2	1	1	1	1	1	4	3	3	4	5	3	1	1	3	3	1	1	1	3	3	4	2	3	2	2	3	1	1	2	2	1	2	1	3	4	2	2	2	2	1	6	1	1	4	3	1	3	7	4	5	3	4	4	3	2	3	1	1	6	3	7	1	5	2	6	3	1	4	8	3	3	6	1	6	3	7	3	5	2	1
12000	-626.554087513904733	-624.695072652476256	-1.859014861428481	0.000171169662044	0.000028006281852	0.163617089137102	0.448334247785527	0	2	1	3	4	5	5	6	7	7	10	11	7	10	10	10	11	11	13	12	15	15	15	14	16	14	14	13	16	15	17	18	16	17	17	19	19	19	20	20	20	19	22	19	21	22	22	24	20	22	23	23	21	25	23	25	25	26	27	24	26	28	25	26	28	27	26	30	29	29	28	30	28	28	29	30	30	31	33	33	32	32	34	33	32	0	1	1	3	3	3	4	4	6	2	2	6	6	2	7	5	7	5	20	9	28	18	11	19	18	17	10	10	12	28	33	18	0	22	24	30	9	21	38	27	20	25	44	28	25	30	39	49	15	15	0	20	36	46	45	45	45	38	67	43	51	60	0	48	60	55	0	74	54	57	63	65	51	56	40	47	52	70	54	77	36	67	75	46	55	1	1	1	1	2	2	1	2	1	3	3	4	1	3	3	3	2	2	1	2	1	3	2	1	3	1	3	2	5	2	1	2	1	1	1	2	5	2	1	2	3	3	2	3	4	3	1	3	6	5	1	5	1	1	1	2	2	3	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	4	2	3	1	4	2	5	3	3	4	5
12500	-602.384755186192706	-600.719283394816443	-1.665471791376224	0.000199934351400	0.000042939178705	0.214766389088284	0.491900482509207	-1	2	1	3	4	5	6	6	8	8	11	10	10	9	11	10	12	11	13	13	16	15	14	13	16	15	14	15	17	15	16	18	17	17	17	19	19	20	21	21	21	21	21	19	21	22	22	23	23	22	21	23	23	25	27	26	23	27	26	26	26	27	26	26	27	26	25	29	29	30	28	29	30	29	28	30	32	30	30	34	31	34	32	34	31	0	1	1	1	2	4	3	1	6	8	4	9	2	5	6	8	16	14	16	12	19	18	8	6	14	15	10	7	19	24	23	25	0	22	22	22	27	32	32	31	27	15	20	32	32	32	22	45	42	12	0	35	13	46	24	28	28	47	67	39	54	48	0	48	47	24	0	54	52	57	52	42	67	53	57	56	58	60	57	43	55	73	71	57	57	1	1	1	2	1	1	2	4	2	2	5	1	5	3	3	2	1	1	2	2	1	3	3	4	2	2	3	3	3	1	1	1	1	1	1	2	2	2	1	3	3	4	3	1	2	2	2	1	1	6	1	2	7	1	5	6	4	2	1	2	1	2	1	1	3	8	1	2	3	3	2	2	2	3	3	2	3	2	3	6	2	2	2	6	5
13000	-561.668339379858025	-560.093761193933233	-1.574578185924849	0.000149904872835	0.000037720918700	0.251632371831170	0.457207478497384	-1	1	0	2	4	4	4	5	6	5	10	11	9	11	10	7	13	12	12	12	16	14	14	14	16	14	14	15	16	18	17	18	17	18	16	17	20	20	19	19	20	20	21	20	21	22	22	23	21	21	21	23	23	25	27	24	25	26	27	24	24	28	26	27	28	27	26	29	28	29	28	31	30	26	29	29	32	29	32	34	32	33	33	34	34	0	1	1	3	3	4	4	6	6	5	6	15	16	5	16	6	13	5	11	5	28	11	19	20	28	17	11	14	11	22	22	27	0	22	14	27	13	30	36	5	30	35	28	30	31	44	32	17	39	34	0	49	34	44	12	36	30	35	67	38	46	66	0	74	60	54	0	64	56	66	63	47	59	49	64	53	47	74	55	54	55	73	57	55	70	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	2	5	1	3	1	3	1	1	1	1	3	2	3	2	1	2	1	2	3	1	4	1	1	8	1	2	2	1	2	1	3	4	1	2	1	1	1	3	10	3	3	5	1	2	1	1	1	1	3	1	1	1	2	1	1	5	2	3	2	3	6	1	3	6	3	1	4	5	4
13500	-606.222702660922664	-604.474295623052285	-1.748407037870357	0.000179736030376	0.000034071348164	0.189563261705010	0.444647464745782	-1	1	1	3	4	3	6	4	8	8	11	10	9	11	10	9	14	11	12	12	16	15	14	14	15	14	15	16	15	16	18	17	16	16	18	18	19	20	19	20	20	21	21	21	21	23	23	22	22	23	22	23	23	24	26	25	24	27	28	24	25	26	26	25	26	28	26	31	29	29	28	29	30	28	29	31	31	28	32	33	33	35	34	33	34	0	1	1	3	1	2	2	6	1	8	6	5	7	16	6	5	20	13	15	14	20	23	15	19	24	12	16	23	23	29	23	12	0	13	20	24	9	35	29	17	16	37	28	39	41	31	11	37	34	32	0	44	28	33	12	27	25	42	67	32	32	60	0	52	32	47	0	61	52	34	58	78	51	57	62	39	58	57	71	62	66	59	59	57	53	1	1	1	1	3	2	3	1	4	2	6	3	2	1	3	3	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	3	1	5	4	2	4	1	2	2	5	1	3	2	1	2	6	1	3	2	1	1	4	3	7	5	5	3	1	3	5	1	1	2	5	2	1	4	3	6	1	1	4	2	1	7	3	2	2	4	2	3	2	3	5
14000	-596.360440600321908	-594.725591197546123	-1.634849402775842	0.000147981439705	0.000033422182949	0.225853884211546	0.404774545826888	-1	0	2	2	4	4	5	5	7	7	9	10	9	9	10	9	13	11	13	12	16	15	14	14	15	14	14	15	15	17	18	18	18	17	17	17	19	20	20	21	20	21	22	20	21	22	21	23	22	22	23	24	23	24	26	25	23	27	28	27	26	27	27	26	28	27	26	29	29	30	27	29	29	28	29	30	33	31	33	33	31	34	31	32	34	0	1	1	1	3	4	4	4	5	5	7	5	5	6	7	3	12	14	11	11	23	17	16	5	20	20	7	11	23	21	17	12	0	18	25	29	11	20	34	26	37	31	40	23	21	21	24	25	31	37	0	39	37	21	25	49	44	38	67	46	26	52	0	44	43	16	0	38	64	55	56	58	59	34	58	28	58	46	61	44	48	67	65	66	74	1	1	2	3	1	2	2	2	1	2	2	3	2	2	2	3	1	1	2	2	1	1	3	6	2	1	4	3	1	1	4	4	1	2	1	1	5	3	2	3	1	1	1	3	3	2	2	4	2	2	1	1	2	4	6	1	1	2	1	2	5	1	1	3	3	9	1	5	2	2	1	1	1	5	1	6	3	5	4	6	4	3	2	2	2
14500	-659.683885105918080	-658.070031018112331	-1.613854087805731	0.000208280456442	0.000048772951812	0.234169603067443	0.404554875035676	-1	2	2	0	4	4	6	5	8	8	11	9	8	11	11	10	14	11	13	13	15	14	14	14	15	13	14	15	17	17	16	17	17	16	18	18	20	17	20	20	20	19	22	19	21	22	23	23	22	22	22	23	21	25	25	25	24	26	26	25	25	27	26	25	28	27	26	30	29	28	27	30	28	27	29	30	31	31	30	34	32	34	31	32	34	0	4	1	1	2	2	2	6	7	7	5	3	2	5	5	7	15	10	16	11	3	19	18	13	9	15	16	7	13	21	28	19	0	20	30	38	2	25	22	32	32	32	34	38	42	36	36	44	28	11	0	35	28	48	48	50	29	18	51	50	41	58	0	28	13	48	0	56	39	34	47	48	67	64	54	65	24	75	60	54	77	71	62	34	40	1	1	3	1	1	1	2	1	1	1	3	3	2	3	3	3	2	2	2	1	6	1	2	2	4	1	2	4	5	1	1	3	1	2	1	1	10	1	3	2	1	1	2	1	1	1	2	2	4	5	1	3	3	1	2	2	3	8	3	2	2	1	1	6	10	1	1	2	4	4	2	4	2	1	2	1	8	1	4	4	1	2	2	8	8
15000	-618.439987896029947	-616.913582270330835	-1.526405625699097	0.000143364735848	0.000039788372699	0.277532494048855	0.378126474398681	-2	0	1	2	3	4	5	4	6	7	9	10	9	10	8	10	13	11	13	12	15	13	14	12	14	14	15	14	15	18	16	18	17	17	16	19	18	19	19	19	20	20	19	19	21	22	22	23	23	21	23	22	24	24	26	25	25	28	26	24	24	27	25	27	28	27	27	30	28	29	27	30	30	28	29	28	31	30	33	32	31	35	31	33	34	0	1	1	1	2	1	8	3	6	4	7	1	10	5	9	2	7	11	11	12	15	10	12	6	20	22	15	22	16	29	25	23	0	22	28	30	15	14	13	17	37	16	30	11	31	43	40	43	52	37	0	41	45	39	38	24	24	46	51	7	36	60	0	20	44	55	0	58	49	66	63	44	59	44	41	53	50	76	46	58	62	67	64	12	60	1	1	2	1	1	3	1	2	2	2	2	5	1	4	1	5	4	1	2	1	2	3	2	4	1	1	4	1	3	2	1	2	1	2	1	1	4	5	6	3	1	6	1	5	3	2	2	2	1	3	1	1	2	2	4	5	6	3	1	9	3	2	1	8	6	1	1	1	2	2	1	4	2	4	6	2	3	1	6	2	2	5	3	14	4
