step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-644.090977453448772	-642.431933306816632	-1.659044146632156	0.000019600106345	0.000029323558709	1.496091816641230	0.508275139159074	0	3	7	8	5	9	7	7	8	8	9	9	10	9	10	11	9	11	9	11	12	12	12	12	13	11	14	13	12	13	15	15	16	15	17	14	15	16	16	17	17	16	18	17	16	17	18	20	18	20	19	18	17	19	19	19	19	18	19	20	21	17	20	19	19	21	20	21	20	23	22	22	23	21	23	23	23	22	22	23	24	24	23	25	26	25	24	24	25	26	27	30	30	30	0	1	5	3	2	5	1	2	2	8	5	3	10	8	7	5	7	14	7	12	26	15	17	14	15	6	3	10	4	14	16	20	21	10	30	2	30	36	24	33	0	18	19	16	21	37	46	35	34	62	42	62	31	47	58	35	20	28	32	54	44	36	19	46	38	35	9	47	58	43	63	59	32	62	64	74	55	59	50	74	44	64	69	70	82	73	64	83	78	70	87	59	74	88	1	2	1	1	1	1	3	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	3	2	2	2	3	2	4	2	5	2	1	2	1	1	2	7	3	2	1	1	2	1	1	2	1	1	1	1	1	3	3	2	1	2	2	4	2	2	2	4	1	2	2	1	1	4	1	2	2	4	1	1	1	3	3	2	1	1	1	2	1	1	1	1	6	4	2
5500	-732.736530176465521	-731.079192888049647	-1.657337288415900	0.000029316090403	0.000043738387034	1.491958389838230	0.485524234309364	-1	4	8	8	6	8	7	8	8	10	8	10	10	9	9	11	10	9	11	12	12	12	13	12	12	13	13	14	13	14	14	15	13	14	17	16	15	15	14	17	16	17	18	19	17	18	17	18	19	20	19	18	18	19	20	23	19	18	20	19	19	16	20	19	21	21	22	21	20	21	22	24	21	21	20	23	24	23	23	24	22	23	23	22	25	26	25	23	24	26	29	31	28	33	0	1	5	5	2	7	2	2	5	5	5	5	6	9	6	5	18	7	6	12	17	4	8	14	5	16	3	18	22	14	21	20	24	22	18	10	24	24	15	62	0	13	28	40	37	14	62	41	46	47	42	40	62	21	58	46	42	19	32	58	34	39	46	31	60	33	46	60	20	51	46	78	44	57	64	46	58	59	63	62	42	45	60	63	49	44	75	42	22	79	87	85	55	93	1	3	1	1	1	1	2	2	2	2	1	3	1	1	1	2	1	1	2	1	1	2	3	1	2	1	2	2	1	3	1	1	1	1	4	3	2	2	2	1	1	4	2	2	1	4	1	1	1	1	1	1	1	3	1	2	1	3	2	1	2	1	1	2	1	4	2	1	3	1	2	1	1	1	1	3	4	2	1	5	3	2	2	1	3	3	3	2	3	1	3	2	3	2
6000	-632.536495316988862	-631.164149282082121	-1.372346034906686	0.000096563988714	0.000066512687437	0.688793910888025	0.515441184350613	-1	4	5	7	6	8	8	6	8	9	7	9	8	10	10	11	10	10	11	11	12	12	12	12	13	12	13	13	11	14	14	14	17	14	19	16	15	16	15	17	16	16	17	18	18	16	17	17	18	20	19	18	18	19	16	21	19	20	21	20	20	20	21	18	22	21	22	21	20	23	21	23	22	21	23	24	23	23	22	24	23	21	22	25	26	26	25	25	26	26	27	27	31	32	0	1	2	3	3	8	5	2	11	4	3	2	2	13	3	3	5	13	14	7	29	3	3	14	5	18	4	16	4	15	21	21	19	29	36	18	14	29	25	37	0	26	30	40	16	26	34	39	37	21	42	24	40	46	23	43	37	7	33	40	36	40	37	18	58	33	53	41	33	53	57	59	16	52	57	41	45	59	59	17	74	30	45	79	75	21	68	50	79	80	87	85	92	82	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	4	3	1	2	1	3	1	2	2	1	1	3	1	2	3	3	3	1	1	1	1	2	1	3	1	1	1	2	4	2	3	1	2	1	2	2	6	1	1	2	2	5	3	1	2	2	3	1	2	1	1	4	1	2	4	2	1	1	6	1	4	2	1	1	7	1	1	2	1	1	1	4	4
6500	-577.857925416193439	-576.300639951977018	-1.557285464216449	0.000170810287346	0.000044457117502	0.260271896926830	0.577297788291783	0	4	8	7	6	7	8	8	8	9	9	9	9	10	11	12	11	10	11	11	13	12	13	12	12	13	13	14	11	14	14	14	16	14	19	16	16	16	16	17	17	17	18	19	19	19	16	19	18	20	16	18	18	16	18	21	17	21	20	19	21	20	20	20	22	20	21	20	19	23	22	24	23	21	22	23	22	23	23	24	24	23	24	24	26	25	23	24	24	27	29	31	30	31	0	1	5	2	2	2	4	6	2	3	5	9	2	13	14	3	11	4	4	12	20	11	10	4	12	29	25	21	3	13	14	20	34	4	40	20	24	12	27	39	0	28	15	38	39	37	16	34	38	48	14	47	16	23	47	44	8	33	55	51	47	40	37	18	54	14	68	57	55	24	46	49	54	57	63	67	45	50	56	52	43	75	44	77	76	59	35	55	59	71	82	64	90	6	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	1	2	2	2	2	1	1	1	2	3	2	2	1	3	1	2	2	3	1	1	1	1	3	1	2	2	2	2	1	1	2	1	3	2	2	1	3	4	1	2	2	1	3	5	2	5	1	2	1	6	1	4	4	2	1	1	1	2	2	3	3	1	3	1	1	3	1	3	2	2	3	4	1	11
7000	-591.645450085372659	-590.227100265572062	-1.418349819800644	0.000161820637525	0.000060341950241	0.372894033564305	0.580286697575655	-2	3	5	7	7	7	8	9	9	9	9	9	9	9	9	11	11	11	12	10	13	13	10	11	14	12	14	14	10	14	13	14	17	14	18	16	17	16	16	18	16	16	17	18	18	17	16	19	18	20	19	18	18	19	20	23	19	21	20	20	21	20	19	18	22	19	21	20	20	21	22	23	21	21	22	23	24	24	22	25	23	23	23	24	26	26	25	23	25	26	29	30	29	33	0	1	2	3	3	2	2	6	4	6	5	6	4	6	4	20	9	14	17	2	18	10	6	9	23	23	16	17	5	24	5	29	19	10	46	31	13	34	10	41	0	18	19	36	37	36	25	33	36	42	42	18	39	53	37	44	43	63	33	53	39	37	26	21	68	33	39	53	17	39	35	48	36	53	60	67	73	59	53	74	68	63	69	59	50	72	82	44	72	67	52	93	65	86	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	2	1	1	2	3	1	2	1	2	2	1	1	4	1	3	1	1	2	2	1	1	1	1	1	1	3	1	4	1	1	1	4	1	1	2	1	2	2	4	2	1	1	2	1	2	3	2	2	2	1	1	1	1	3	2	2	1	2	2	2	4	2	1	2	1	2	7	1	4	2
7500	-589.123793846460444	-587.549414991884191	-1.574378854576298	0.000193627774371	0.000048741591584	0.251728305729050	0.553149370470389	-1	3	6	7	7	8	7	8	8	9	8	8	9	10	11	13	11	9	12	12	12	11	11	12	13	12	13	14	12	15	14	15	16	14	16	14	16	17	14	18	16	18	17	18	18	18	16	18	19	20	18	18	18	19	19	22	20	20	19	21	20	19	20	19	22	21	22	21	20	21	21	23	21	20	23	22	21	24	21	24	22	24	23	24	26	25	24	24	25	24	27	29	30	32	0	1	2	3	2	5	2	1	3	7	3	3	3	13	4	20	11	6	22	9	10	12	11	14	19	18	11	18	23	14	24	26	31	22	15	24	18	32	25	21	0	14	30	43	43	28	17	30	33	52	36	47	47	43	32	13	48	47	17	55	51	38	46	46	44	37	46	64	55	6	49	40	55	21	64	50	55	40	52	70	71	71	60	67	90	59	76	21	32	65	84	72	85	89	1	2	1	1	3	1	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	1	3	1	1	1	1	3	1	4	2	1	2	1	4	1	1	1	2	2	1	2	1	2	1	1	1	2	5	1	3	3	1	1	1	1	1	2	2	1	1	1	7	1	2	1	3	1	1	1	3	2	2	1	1	1	1	1	4	1	6	5	2	2	2	1	2
8000	-596.281971673857129	-594.704553818196246	-1.577417855660879	0.000225309385575	0.000056389185557	0.250274463327541	0.497367700200605	0	5	7	6	7	8	9	9	8	8	9	10	9	10	11	11	11	10	12	10	12	13	13	12	14	12	13	13	12	14	14	13	17	15	18	14	16	17	16	17	16	17	15	19	18	18	17	20	18	20	16	18	19	19	18	22	19	20	18	21	20	20	21	20	22	21	23	20	21	23	22	23	22	20	23	23	23	23	21	24	24	24	24	25	26	25	23	25	24	26	29	29	31	31	0	1	1	1	2	3	9	6	5	5	5	10	6	9	7	5	11	7	3	5	3	16	17	6	11	12	20	17	16	18	12	26	34	20	14	12	18	36	28	34	0	18	20	47	27	18	29	45	36	44	24	28	31	51	33	53	42	39	26	44	38	24	21	51	69	53	45	43	44	68	62	45	17	30	57	71	34	15	57	74	69	21	25	67	57	79	79	25	72	67	75	88	56	84	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	3	3	1	1	1	1	2	2	1	1	2	6	2	2	2	2	1	1	4	2	1	2	4	2	1	3	1	2	3	2	2	1	2	1	2	2	1	2	5	4	3	1	1	2	3	2	1	1	2	8	2	2	1	3	6	1	2	1	5	6	1	3	2	2	5	1	1	2	2	3	3
8500	-616.231902981687313	-614.750668038305548	-1.481234943381792	0.000169819696657	0.000052396394234	0.308541325093506	0.455521036845858	-2	4	7	7	6	8	9	7	8	9	7	8	9	10	10	9	9	10	12	11	13	13	12	12	13	13	11	14	12	15	15	14	16	13	18	15	15	15	14	17	16	16	18	18	17	18	17	20	16	19	19	15	18	18	19	21	18	21	19	20	21	19	21	20	22	20	19	20	21	22	23	22	22	20	22	24	23	23	22	25	24	23	24	23	27	25	24	24	26	26	29	29	30	31	0	1	5	5	2	5	5	2	11	4	2	5	9	9	9	3	3	4	4	6	7	17	17	14	17	10	3	5	6	2	21	15	25	11	49	9	21	34	18	34	0	24	42	49	30	37	38	35	32	43	44	24	28	37	15	37	18	45	44	40	51	49	24	51	57	37	44	67	55	51	67	47	47	33	39	79	57	57	74	74	30	64	60	56	33	45	82	32	59	83	57	62	85	37	1	3	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	2	2	4	2	7	1	3	1	3	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	4	3	5	3	1	1	1	2	6	1	2	2	1	1	1	1	2	3	3	1	4	1	3	3	1	4	4	2	1	1	6	3	1	4	3	1	6	5	1	8
9000	-597.538991047068066	-596.036335056527150	-1.502655990540934	0.000212465727876	0.000062212020472	0.292809673797794	0.605341125495677	-1	5	7	7	7	8	7	9	9	9	8	9	10	9	10	13	11	10	11	12	13	12	11	11	13	12	14	13	11	14	13	14	17	14	18	15	16	16	15	16	15	18	16	19	19	17	16	19	18	19	17	18	18	19	20	22	18	21	21	21	20	20	20	17	21	21	22	20	20	22	23	23	22	20	23	23	23	23	22	23	24	24	23	25	27	26	24	24	26	27	28	30	28	32	0	1	2	2	2	5	2	11	3	3	3	4	6	2	14	10	6	14	18	15	20	9	8	8	3	2	20	19	8	25	24	8	41	11	21	31	24	39	13	41	0	46	17	41	27	17	24	51	25	37	18	34	51	51	32	62	38	45	17	55	43	47	35	24	49	49	63	34	17	51	63	36	36	38	49	63	58	53	45	47	14	68	55	76	81	72	68	72	73	72	30	91	84	82	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	3	3	1	1	1	1	1	3	1	4	2	1	4	1	3	1	1	1	3	2	3	3	1	1	2	1	4	2	1	2	4	1	1	2	5	1	1	2	2	3	1	2	1	2	3	4	1	4	2	1	2	2	1	2	2	3	5	2	2	1	1	1	3	1	3	2	6	1	2	3
9500	-594.345126312236403	-592.739846670441352	-1.605279641795081	0.000148477444886	0.000035301311705	0.237755382520756	0.574473074986319	-1	3	7	8	7	9	6	8	9	10	9	8	10	8	10	12	11	10	11	11	12	11	11	13	13	12	14	13	12	14	15	14	17	14	16	15	16	16	15	18	17	17	17	18	18	17	18	19	19	20	18	17	19	20	20	23	19	19	21	20	19	19	21	19	21	20	23	20	20	22	22	23	22	21	22	23	23	20	22	23	23	24	23	23	26	26	25	25	23	26	29	29	29	30	0	1	2	7	1	7	2	7	7	8	3	7	14	2	12	3	18	4	9	3	18	8	9	13	16	17	26	18	15	17	14	3	34	22	26	10	16	14	24	37	0	13	17	12	46	31	19	52	43	38	30	30	42	34	47	51	42	32	44	48	28	52	19	46	28	39	31	48	38	68	50	44	47	50	46	66	65	38	74	62	53	75	47	48	63	47	82	61	54	75	87	82	80	76	1	2	1	1	4	2	2	1	2	1	1	1	1	2	1	3	1	2	1	2	1	1	1	2	1	1	1	3	1	2	3	3	1	2	2	3	2	4	1	1	1	3	2	4	1	1	3	1	1	4	2	1	1	3	2	2	1	3	2	1	3	1	3	1	4	2	4	1	4	1	1	2	2	1	3	3	2	1	1	2	2	1	2	2	3	3	1	3	1	1	1	2	3	3
10000	-584.430376446825562	-582.722511560957173	-1.707864885868352	0.000168130483856	0.000033813423579	0.201114175155185	0.517161469271531	0	5	7	8	6	8	8	7	8	9	7	10	10	8	11	12	11	11	10	9	12	13	13	12	13	12	12	13	11	15	14	14	16	14	18	16	14	16	14	16	16	17	16	18	17	18	17	20	18	18	16	18	18	19	18	23	19	19	19	18	19	20	20	20	20	20	21	21	21	21	23	22	23	21	23	22	23	23	21	24	23	24	23	25	26	26	22	22	25	26	28	29	30	32	0	1	5	11	2	11	5	2	8	8	5	20	14	2	9	3	12	2	2	7	19	12	18	13	27	5	6	15	10	17	9	26	31	29	45	19	24	20	21	16	0	43	18	38	43	47	13	22	24	31	23	30	24	46	8	70	49	31	34	40	28	52	53	54	36	51	46	60	47	37	8	61	59	49	64	63	44	72	36	74	69	18	21	69	75	89	48	69	77	82	87	91	92	77	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	3	1	1	2	2	1	1	3	3	1	1	1	3	1	1	3	1	4	1	4	1	2	1	1	2	1	1	1	3	3	3	3	2	1	3	1	5	1	1	2	2	1	3	2	2	1	2	2	2	2	2	4	11	1	2	1	1	1	2	1	2	1	1	5	4	2	2	1	1	1	1	1	3	1	1	4
10500	-605.911397232721697	-604.456157882459365	-1.455239350262276	0.000161482772701	0.000053449567201	0.330992379603158	0.490281870077614	-1	5	7	7	8	8	9	9	8	10	9	9	9	8	11	11	11	11	11	10	12	13	13	13	14	12	13	12	11	13	15	14	17	14	18	14	16	16	15	17	14	18	16	18	19	19	18	19	18	19	18	19	18	19	17	22	18	20	20	18	20	18	21	19	21	20	21	21	18	23	23	23	21	20	23	24	23	22	21	24	22	23	23	24	26	24	24	24	25	25	28	30	28	32	0	1	2	2	4	2	9	9	2	3	9	3	1	2	11	3	3	14	2	9	15	17	8	18	5	13	2	11	13	19	22	23	17	27	24	8	30	23	27	38	0	9	24	38	34	36	18	69	38	32	38	62	10	40	28	42	29	39	23	34	49	31	45	24	69	35	13	50	6	51	47	8	25	53	61	78	68	32	53	44	46	35	57	72	87	25	79	33	73	83	84	75	85	72	1	2	1	1	1	2	1	1	1	2	1	1	4	2	1	2	2	2	2	1	1	2	3	2	3	1	3	1	1	1	1	1	2	1	3	2	2	1	1	1	1	6	2	1	2	2	3	1	1	2	1	1	3	2	2	2	3	4	4	2	1	1	2	2	2	1	7	1	4	2	3	8	4	1	1	1	1	4	1	2	2	2	3	1	1	5	2	4	1	1	1	4	2	4
11000	-595.542369283926973	-594.019213204176140	-1.523156079750799	0.000184081912543	0.000051452405497	0.279508207983722	0.572223263775272	-1	4	7	8	6	8	8	9	9	10	8	9	9	9	11	12	11	11	11	11	12	11	12	12	13	12	13	14	11	14	14	15	16	13	18	15	16	16	14	17	17	16	18	17	19	17	17	19	19	20	19	17	18	19	20	22	19	20	20	21	20	19	20	20	21	20	23	20	21	22	22	24	21	21	21	23	23	24	23	22	24	24	23	25	26	25	25	25	23	27	29	30	29	32	0	1	5	5	2	2	5	5	4	6	5	3	2	2	12	15	4	9	8	12	14	5	10	18	12	10	20	34	9	18	13	23	21	23	26	20	26	31	19	36	0	24	24	20	53	10	36	21	44	43	44	30	37	42	38	75	35	19	33	43	36	53	21	46	50	35	64	53	16	38	31	19	48	45	38	75	58	50	75	53	76	54	55	33	82	38	56	21	48	60	75	89	63	88	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	3	3	1	2	1	2	1	1	1	1	1	1	2	1	1	5	2	1	2	1	3	1	1	1	1	1	4	2	3	7	1	1	2	1	1	2	1	2	1	3	2	4	1	4	2	6	2	3	3	4	4	3
11500	-564.320888904758590	-562.877671093121762	-1.443217811636800	0.000136058430058	0.000046673838221	0.343042604572067	0.576720560236383	-2	5	7	8	5	9	9	7	7	10	7	9	9	10	9	12	10	9	11	10	13	12	11	12	13	12	14	13	13	14	14	15	17	14	18	15	16	15	15	17	17	17	16	18	19	18	18	19	19	20	19	18	17	19	19	23	19	20	20	21	20	19	20	16	21	18	21	20	20	21	21	23	21	22	23	22	23	23	22	25	24	23	23	25	26	25	24	24	26	27	28	30	30	32	0	1	2	2	1	5	8	2	2	4	2	11	5	9	11	3	15	9	11	4	23	12	12	14	12	10	2	18	11	6	28	28	43	16	16	21	27	10	21	24	0	38	30	42	39	64	43	37	38	44	33	24	36	40	53	54	3	38	49	47	55	30	35	31	55	39	54	57	27	51	35	59	59	31	54	71	55	19	48	74	76	16	69	71	87	73	46	53	59	84	50	81	89	92	1	3	1	1	3	3	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	6	2	2	4	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	5	3	1	1	1	2	1	1	2	2	1	1	4	1	1	2	1	3	3	1	2	3	2	1	1	5	2	1	1	2	4	3	3	1	5	4	2	1
12000	-574.137576786856016	-572.640234467472396	-1.497342319383569	0.000168345799708	0.000049917826653	0.296519584922531	0.525049373818907	-1	5	6	6	7	8	7	9	8	10	9	9	10	9	10	13	10	9	12	12	13	13	10	12	14	13	13	13	12	14	15	13	17	15	18	15	16	16	15	17	16	17	16	18	15	17	17	18	18	20	19	18	18	19	19	22	16	19	21	20	19	18	19	20	21	21	23	20	21	22	22	22	22	21	23	24	23	24	21	22	23	23	24	25	26	25	24	24	24	26	28	30	29	32	0	1	2	2	3	4	4	7	7	4	5	5	14	2	18	3	6	2	23	3	15	19	12	13	17	13	23	8	23	26	32	6	34	23	30	22	30	25	27	34	0	24	13	57	30	28	57	39	33	24	45	45	37	11	38	24	16	31	33	42	41	45	8	46	54	51	63	26	38	45	24	25	54	52	63	72	44	73	49	40	64	35	69	78	70	72	56	55	50	74	68	91	75	90	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	3	1	1	1	1	3	2	1	1	1	1	1	4	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	4	2	1	1	4	1	6	1	1	2	1	2	1	5	2	1	2	1	2	3	5	3	3	2	1	2	1	2	1	2	3	2	4	1	1	2	1	2	2	3	3	4	1	3	3
12500	-608.879751691120646	-607.301799356917513	-1.577952334203091	0.000183361945014	0.000045844280769	0.250020694127667	0.536317250701192	-1	4	6	6	6	8	8	9	8	9	8	8	8	10	10	11	11	11	10	11	11	13	13	13	12	13	14	14	12	12	14	13	16	14	18	15	16	17	16	17	16	17	18	17	17	18	18	19	19	20	19	18	18	19	20	21	20	20	20	21	20	20	21	19	21	20	22	20	21	21	23	23	22	20	22	23	23	23	21	22	24	22	22	24	26	26	25	24	26	25	27	28	29	33	0	1	1	2	1	3	4	4	1	13	2	2	1	6	11	13	4	13	11	9	13	21	12	18	3	10	29	24	17	14	6	3	32	22	18	23	5	28	26	39	0	17	28	3	29	30	39	33	35	47	44	28	38	11	44	64	48	40	21	17	54	46	37	24	68	38	44	23	58	51	49	54	38	49	35	83	60	54	33	57	73	68	68	76	84	78	26	77	20	75	46	77	88	81	1	2	2	1	4	1	1	2	4	1	2	2	4	1	1	2	2	2	1	1	1	1	3	1	3	2	1	1	1	1	3	2	1	1	2	1	5	1	1	1	1	3	2	3	3	3	1	2	1	1	2	2	1	5	2	1	1	2	4	4	1	1	2	2	1	2	2	3	1	1	2	2	3	1	2	1	2	3	1	1	1	1	1	1	1	1	4	1	6	1	3	3	2	4
13000	-623.468639157857979	-622.028169532324682	-1.440469625533300	0.000200553801793	0.000069388178826	0.345982864477743	0.393352660067788	-1	5	8	7	7	7	9	6	8	9	8	10	9	8	10	12	11	10	11	11	12	11	12	11	12	13	13	12	12	14	15	14	16	13	18	15	16	17	15	17	15	17	16	18	16	18	18	20	17	21	18	17	18	20	18	22	17	19	20	21	20	18	18	18	21	21	21	21	19	22	22	22	20	21	23	24	23	23	23	23	24	23	23	24	26	24	25	23	26	26	28	29	30	32	0	1	5	2	8	8	5	1	2	14	5	5	14	8	6	20	7	14	12	7	19	3	5	18	12	24	23	12	4	17	26	27	34	3	14	28	19	16	5	32	0	13	24	31	25	30	36	62	39	69	19	39	49	55	33	23	41	17	4	42	29	10	37	14	58	31	6	45	28	40	31	38	28	15	68	58	9	33	64	56	75	31	35	63	82	78	49	44	54	17	35	90	88	83	1	3	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	5	2	3	2	3	2	1	3	2	1	2	2	1	1	1	1	4	1	1	1	1	5	1	6	5	1	3	3	1	5	2	4	7	4	4	3	4	1	6	5	1	2	5	4	2	1	1	4	2	4	2	1	4	1	3	7	5	1	3	3
13500	-610.329099204080308	-608.771667580377652	-1.557431623702665	0.000161025795623	0.000041898277726	0.260196060909997	0.446094190910197	-1	4	7	6	6	8	9	9	8	10	8	9	9	10	10	11	9	8	11	9	11	13	12	13	14	12	13	13	11	13	14	13	16	15	18	16	16	16	14	17	15	17	14	18	18	18	18	18	18	20	18	18	17	19	18	21	20	17	21	20	20	20	19	18	21	20	21	18	21	22	22	24	22	22	24	20	23	23	22	24	23	23	24	23	26	26	23	23	25	26	28	31	28	32	0	1	5	2	2	5	6	18	3	13	5	9	18	13	17	15	3	2	18	3	8	19	12	13	12	10	3	15	20	6	23	4	25	3	38	19	28	25	8	9	0	27	24	32	36	19	37	38	41	30	18	4	34	58	5	15	68	25	22	51	33	45	28	14	57	35	51	31	58	42	36	48	31	51	60	47	65	28	38	30	74	60	69	73	36	72	56	58	73	57	90	77	83	70	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	3	1	3	2	2	2	1	4	1	4	1	3	1	1	4	3	1	2	1	2	1	4	1	1	1	4	5	8	1	1	4	4	1	1	5	1	1	1	3	4	1	1	1	2	1	3	2	4	2	3	2	2	1	4	3	8	1	1	2	1	5	1	1	3	1	3	1	4	2	3
14000	-621.774835296500783	-620.162107464839210	-1.612727831661523	0.000162681108421	0.000038170520690	0.234634009202870	0.432322070574582	0	4	7	7	7	9	8	8	9	9	8	9	9	8	11	12	11	7	12	11	13	13	10	12	12	12	11	11	11	13	14	15	16	13	19	16	17	16	15	17	17	18	17	18	17	17	16	20	18	20	18	18	18	18	20	23	18	20	20	21	19	20	21	19	21	19	23	20	20	23	22	23	22	20	23	21	23	23	22	24	24	24	22	25	25	25	22	24	25	27	25	30	29	33	0	1	2	2	2	8	2	2	4	18	2	4	2	1	23	8	23	1	9	14	28	9	14	27	5	8	2	5	10	17	19	19	24	13	43	16	13	31	29	23	0	14	39	37	34	28	31	30	17	49	8	10	46	21	15	66	11	54	16	37	27	66	40	52	50	37	87	53	19	61	19	33	55	39	13	49	59	10	48	19	71	37	58	72	76	78	48	58	32	89	64	35	84	67	1	2	1	2	1	1	2	2	1	1	1	1	4	4	1	2	1	5	1	1	1	2	1	1	2	2	3	2	1	1	1	2	3	2	2	2	4	1	2	3	1	6	1	1	2	3	1	3	3	1	5	5	1	3	4	2	3	1	4	2	4	1	1	1	1	1	1	1	4	2	4	4	1	2	6	2	1	7	1	5	1	4	1	1	2	1	1	2	5	1	2	5	2	5
