step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
22500	-730.861831011669324	-737.717318962628724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591707033199625	1	2	2	2	3	3	4	4	2	3	4	5	5	5	7	7	6	6	7	6	5	6	7	8	8	8	8	9	8	9	9	10	10	11	12	11	9	9	12	12	11	11	10	12	10	12	12	13	14	14	14	14	13	15	14	14	15	16	13	15	16	14	15	18	16	16	15	17	17	17	20	20	18	19	19	20	20	21	20	22	21	22	20	21	23	23	22	25	23	25	28	25	24	26	25	27	26	26	28	23	27	28	27	30	29	29	30	30	31	32	36	32	33	0	1	1	1	3	1	4	10	1	3	3	5	11	3	11	20	9	14	13	5	10	3	12	22	11	11	23	13	3	5	23	9	4	45	27	38	16	12	0	27	19	38	11	0	25	24	32	0	36	37	44	46	44	56	44	37	53	0	42	46	57	33	39	68	0	39	42	62	44	65	65	36	26	64	24	68	64	66	64	72	24	83	51	72	61	81	58	66	51	86	95	76	81	78	81	86	85	86	72	78	98	81	85	95	93	99	101	78	80	103	106	106	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	4	3	1	3	5	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	2	2	1	2	4	5	1	4	1	1	4	2	1	6	2	4	1	3	1	2	5	3	1	2	3	1	2	1	2	2	2	5	1	1	3	2	2	3	1	1	3	4	2	3	1	4
23000	-679.704118991974838	-686.559606942934238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541124399699089	1	2	2	3	4	3	5	3	3	5	4	5	5	5	6	4	6	6	7	6	4	5	7	8	7	8	8	8	8	10	9	9	9	9	11	10	10	9	12	11	11	12	9	10	9	10	12	12	14	14	12	14	13	14	14	13	13	15	15	15	16	14	14	18	15	16	16	16	17	18	20	17	18	20	20	21	20	19	20	21	22	22	21	20	22	24	23	23	25	24	28	25	24	23	26	27	25	27	26	25	28	27	27	31	28	29	30	29	31	29	35	33	34	0	1	1	1	4	1	8	3	2	21	1	1	21	2	9	2	5	11	3	8	4	21	12	14	10	4	17	5	6	4	11	25	1	21	19	4	34	6	0	43	36	30	12	0	17	24	38	0	39	22	41	51	35	36	39	31	40	0	32	42	60	34	42	34	0	49	33	57	55	54	65	33	45	72	66	67	46	62	12	74	77	67	33	73	57	85	54	79	12	83	85	82	63	79	93	87	80	99	59	50	88	87	99	107	83	103	73	103	105	103	106	91	99	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	2	1	2	1	2	2	3	2	1	4	2	2	3	1	3	1	1	1	1	2	1	1	1	2	1	1	5	1	1	1	2	1	1	1	1	4	2	1	3	1	4	1	2	3	1	2	2	3	5	5	1	1	4	5	2	6	1	1	3	5	1	7	1	4	1	5	1	3	2	6	1	2	3	1	1	3	5	3	1	1	1	4	1	7	1	1	1	3	3	3
23500	-658.136829016480419	-664.992316967439820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544950454419022	-1	1	2	2	3	2	4	3	3	5	4	5	4	4	6	6	6	6	6	5	5	7	8	7	9	8	9	8	9	10	9	10	8	11	11	11	10	10	12	11	11	11	10	11	10	9	11	13	14	14	13	13	13	12	13	14	15	15	13	16	14	15	15	18	15	17	16	17	18	17	21	18	18	19	19	20	18	20	21	22	21	22	20	21	22	25	24	23	23	24	28	26	26	26	27	27	25	27	27	25	27	28	28	30	29	29	29	30	31	30	35	31	34	0	1	1	2	4	1	8	3	1	6	6	14	4	3	12	10	7	12	11	5	13	15	10	17	16	12	5	22	9	31	8	8	21	8	19	33	5	18	0	26	27	43	31	0	2	24	17	0	45	47	41	41	37	43	44	37	43	0	44	58	31	59	31	53	0	67	18	23	67	44	65	63	33	65	73	27	63	32	78	76	75	42	16	75	73	87	76	48	79	88	87	90	83	78	93	80	85	97	85	30	89	100	99	91	102	100	96	86	100	99	106	99	110	1	2	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	2	1	3	3	1	4	3	2	4	2	1	1	1	1	1	1	4	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	3	2	1	1	2	5	2	2	5	2	6	2	1	4	2	5	1	1	1	5	4	1	2	1	2	4	1	1	3	1	3	3	1	3	2	1	2	6	2	2	1	1	1	1	1	2	3	2	2	2	3
24000	-685.520858307708636	-692.376346258668036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465209753322927	1	2	2	3	2	2	4	3	3	4	4	4	5	5	6	6	7	7	7	6	6	7	7	8	8	6	8	9	9	10	9	11	10	10	12	11	10	11	11	12	10	12	10	10	11	10	12	13	14	14	14	13	12	14	14	13	15	13	14	17	15	14	13	18	16	17	17	16	17	17	20	18	18	19	19	21	20	19	20	21	22	23	20	20	21	25	24	22	25	22	28	25	25	27	27	28	25	27	26	26	27	28	27	29	29	30	29	31	30	32	36	30	34	0	1	1	1	1	1	6	3	1	2	2	4	2	12	7	12	6	14	4	8	4	4	14	14	21	8	13	17	16	18	10	25	22	15	28	6	11	27	0	22	28	24	14	0	43	25	3	0	46	32	12	45	18	17	48	47	20	0	41	52	32	52	31	53	0	48	61	15	46	57	65	68	70	66	61	36	46	19	47	74	66	85	72	73	49	77	20	79	68	79	99	83	60	4	92	86	37	99	97	77	10	76	99	103	87	101	88	105	91	109	107	103	86	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	3	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	5	2	1	1	3	1	3	3	1	1	1	5	1	3	2	5	1	2	3	1	1	4	1	1	2	2	1	2	3	1	2	1	4	5	1	2	1	1	2	1	6	5	6	4	1	2	2	1	1	5	2	7	1	4	1	1	2	4	9	2	1	9	1	1	4	11	4	1	1	3	2	3	1	1	1	4	1	5
24500	-746.543767117093012	-753.399255068052412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433169054973253	0	3	2	2	4	2	4	3	1	3	4	5	3	4	6	6	6	6	6	5	4	6	8	8	9	9	8	7	9	11	8	11	10	10	9	11	10	11	11	12	9	12	7	11	11	12	13	14	13	15	12	13	13	14	12	13	15	15	14	15	16	14	14	19	15	17	16	16	17	17	19	20	18	18	19	21	19	20	19	21	19	22	21	21	22	25	22	25	24	25	26	25	25	26	25	26	23	27	29	26	27	28	26	30	29	28	30	30	31	33	36	32	35	0	9	9	9	13	1	6	1	1	9	3	3	6	3	7	20	4	11	14	14	2	5	22	21	8	11	12	7	3	25	20	22	19	28	21	33	28	12	0	44	11	30	5	0	11	11	43	0	33	53	44	37	44	38	44	34	39	0	36	56	31	46	32	30	0	45	59	44	62	49	65	64	57	58	73	50	57	69	62	71	63	24	63	75	77	89	57	85	79	89	92	80	10	81	83	82	85	73	93	79	97	62	97	106	92	54	91	87	98	106	99	103	110	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	2	2	2	2	2	1	1	3	1	1	2	1	1	1	4	3	3	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	4	1	3	1	2	1	2	2	1	1	1	1	3	2	2	3	1	2	7	4	1	1	1	3	1	3	1	1	3	11	4	2	3	1	3	2	4	3	7	2	1	2	7	2	3	2	3	4	3	1
25000	-647.064976229857848	-653.920464180817248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508170132634585	0	1	2	2	3	2	5	2	3	4	3	5	4	4	4	5	5	7	6	5	4	7	7	7	8	9	7	8	6	10	10	10	9	11	11	11	10	10	12	10	11	11	9	12	11	12	12	12	15	14	14	12	14	14	14	14	15	15	14	16	16	14	12	19	14	16	15	17	16	16	20	18	15	19	18	19	19	19	18	22	20	21	20	22	20	24	23	25	24	23	28	26	25	26	27	27	25	27	28	25	26	29	27	29	29	29	29	29	32	31	37	33	34	0	1	1	2	8	1	8	2	8	2	4	5	9	8	3	8	14	16	4	11	3	7	21	17	22	10	12	12	8	25	24	33	24	5	18	32	26	19	0	17	23	43	11	0	5	33	31	0	59	45	1	20	47	47	39	31	48	0	31	49	59	48	37	54	0	52	37	49	67	55	65	45	19	57	73	79	57	30	54	69	75	52	34	75	68	90	68	82	73	66	89	61	37	54	90	85	72	85	98	87	40	45	97	87	99	101	89	96	110	98	112	106	110	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	3	1	1	4	2	1	1	2	1	2	2	1	4	1	4	1	1	1	1	2	8	4	1	1	1	2	1	1	2	1	1	1	1	5	1	2	3	1	1	1	3	4	4	2	1	1	2	5	2	3	1	4	5	3	1	1	2	2	4	3	2	4	4	6	2	3	3	4	1	1	6	11	1	3	1	3	3	1	1	1	2	2	2
25500	-658.470995269360060	-665.326483220319460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450796545785086	-1	3	1	2	3	2	3	4	3	4	4	6	3	5	7	6	7	7	7	6	5	6	7	7	9	8	8	9	8	11	9	11	9	11	11	11	9	9	11	11	9	12	9	12	10	11	12	13	14	14	13	13	13	14	14	13	14	15	15	16	15	14	14	17	17	16	17	17	18	18	20	19	19	20	19	21	19	20	19	21	20	23	21	22	22	25	23	24	25	24	27	24	25	25	27	27	25	27	28	26	25	28	26	30	27	30	29	30	31	33	36	33	33	0	1	1	1	3	1	3	3	4	6	5	4	6	3	9	7	20	16	12	11	2	8	8	5	26	21	7	19	10	37	8	31	23	38	5	21	24	5	0	26	22	31	27	0	12	11	17	0	42	31	39	41	36	52	17	18	23	0	28	59	53	46	40	34	0	53	61	40	40	16	65	67	68	67	62	64	42	49	36	66	75	61	50	22	69	80	65	87	74	77	97	71	81	8	93	86	69	97	89	78	28	49	89	95	80	69	82	98	99	109	109	101	99	1	2	1	1	1	2	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	3	1	2	4	1	3	1	2	1	1	1	3	3	1	3	1	2	1	2	1	1	2	4	2	1	1	3	1	3	1	1	3	3	4	1	3	1	1	2	2	2	1	2	1	3	4	5	2	1	1	1	3	3	3	3	3	1	1	4	4	6	3	2	3	1	4	3	1	2	2	11	1	1	3	1	1	3	7	7	1	1	4	6	2	2	2	2	4	5	3
26000	-668.160555954655933	-675.016043905615334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501638757730427	0	2	1	3	4	2	5	3	2	4	4	5	3	4	6	6	6	6	6	7	6	7	8	7	5	8	7	8	8	9	10	9	7	11	11	11	10	10	10	10	11	11	11	11	11	12	11	14	14	15	13	12	13	14	13	14	14	13	14	17	16	13	14	18	16	15	17	16	17	17	21	17	19	19	20	20	18	21	20	20	19	22	19	21	21	25	23	24	24	23	26	25	25	26	26	27	25	28	26	25	27	28	27	30	29	30	29	29	31	31	36	32	33	0	1	1	1	9	3	3	1	1	9	1	14	3	6	8	14	5	12	6	15	14	13	19	7	1	33	12	12	33	12	10	14	25	11	14	23	32	28	0	7	29	39	17	0	40	45	26	0	46	58	46	23	33	45	39	12	24	0	53	63	36	45	5	31	0	51	63	62	38	56	65	50	68	59	59	77	30	64	37	77	64	72	72	67	40	71	77	61	85	78	83	77	74	69	93	84	85	99	85	64	68	62	99	89	76	99	92	101	94	106	103	101	92	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	1	1	3	1	1	1	1	2	3	1	1	4	4	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	5	2	1	1	1	2	1	5	4	1	1	2	1	3	2	2	1	2	3	2	2	4	2	5	1	1	3	1	2	5	3	3	4	2	1	4	4	5	5	1	2	2	1	2	3	7	8	1	3	4	2	2	1	2	1	4	2	4
26500	-641.024247071520449	-647.879735022479849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528892751999996	0	2	1	2	3	2	3	3	2	4	4	4	4	4	7	6	6	6	5	6	4	7	6	6	8	8	8	7	10	8	8	11	9	10	10	10	9	11	13	10	11	12	10	12	10	11	12	13	15	14	11	13	14	14	13	13	14	15	15	17	15	15	14	18	15	15	17	17	16	17	20	20	18	18	20	20	19	19	21	21	22	22	21	19	22	24	20	24	25	23	27	26	25	26	27	27	24	28	26	26	27	28	28	30	28	30	29	30	31	31	34	33	34	0	1	1	3	6	3	3	2	1	5	9	7	2	2	6	21	11	7	2	21	5	24	5	14	1	16	15	12	1	28	24	4	18	21	4	26	16	37	0	28	19	29	31	0	26	43	33	0	42	39	33	41	18	44	44	34	55	0	47	53	34	42	51	61	0	37	49	59	39	7	65	74	67	35	45	64	47	62	57	77	79	70	75	53	70	79	70	29	83	79	81	90	70	78	72	92	66	99	85	76	70	100	99	102	86	99	76	98	107	101	112	99	110	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	4	1	1	1	5	1	1	4	1	3	4	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	6	2	1	1	3	5	1	2	2	4	1	1	4	1	4	2	2	1	6	2	1	3	2	5	3	4	1	3	2	2	2	7	1	1	1	2	2	4	1	1	2	1	3	1
27000	-610.829059251203603	-617.684547202163003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556568057300745	0	3	1	2	2	3	4	3	4	5	4	4	4	5	5	6	7	7	7	6	5	6	6	7	8	9	7	7	10	8	9	11	8	9	12	10	10	7	12	11	11	12	10	10	10	12	12	13	15	14	13	12	14	14	14	14	14	15	15	16	16	14	14	17	16	16	16	17	18	17	21	19	18	20	18	19	19	21	17	22	21	23	21	21	22	25	24	23	26	25	26	24	25	26	25	27	25	24	25	25	27	27	27	30	29	30	29	30	32	31	36	32	34	0	3	1	1	3	1	3	1	6	6	6	1	8	13	6	8	7	15	14	7	1	2	9	3	23	18	8	9	25	15	24	25	11	15	21	25	31	6	0	31	34	28	12	0	30	26	34	0	48	31	27	19	31	42	48	40	36	0	47	57	36	42	42	43	0	56	53	52	62	45	65	51	60	64	57	34	42	59	45	76	73	80	61	70	64	87	82	79	93	88	54	71	61	78	62	76	98	85	85	37	85	74	99	103	102	99	102	77	103	103	112	106	109	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	2	2	3	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	3	1	1	2	2	1	1	1	3	1	2	3	1	1	1	2	3	3	2	2	1	2	2	5	3	2	4	1	2	1	2	2	3	1	1	3	1	1	5	1	4	2	5	5	1	2	1	7	2	4	1	2	1	3	1	5	3	2	2	2	1
27500	-651.020130534285954	-657.875618485245354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583575484189882	0	2	1	2	4	2	4	3	3	2	4	4	5	5	6	6	6	5	6	6	5	7	7	7	9	8	6	9	8	11	9	10	9	10	10	9	9	9	12	12	11	11	11	11	9	12	11	13	14	11	12	13	12	14	14	13	13	14	12	16	16	15	14	18	16	16	16	18	17	16	20	19	17	19	19	20	19	20	20	19	19	22	21	20	23	23	23	23	26	23	27	26	25	26	26	27	25	24	26	25	27	27	27	30	30	29	30	29	31	32	36	32	33	0	1	1	3	4	1	6	4	1	1	2	6	10	7	14	5	21	12	9	2	8	20	27	14	22	16	11	5	4	26	23	31	26	23	17	29	16	24	0	30	26	15	31	0	17	37	33	0	53	10	34	41	31	44	39	25	42	0	45	50	33	48	38	62	0	57	28	70	63	46	65	49	49	69	57	40	68	50	8	64	65	84	37	26	72	68	83	80	86	81	94	83	49	76	60	93	59	85	98	80	85	100	99	99	95	99	100	88	104	72	112	106	104	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	1	1	1	1	4	1	1	1	3	1	1	1	1	2	3	5	1	2	1	1	2	3	1	1	1	2	3	2	1	2	6	1	4	5	1	2	1	7	5	2	3	1	2	2	2	1	2	4	4	4	1	8	1	1	3	3	1	1	2	2	2	2	2	1	4	2	1	1
28000	-650.542557167348036	-657.398045118307436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561060312387549	0	2	1	2	3	3	4	3	3	4	4	5	4	5	6	7	7	6	6	6	6	7	7	8	8	7	8	8	9	10	10	10	9	11	12	8	11	10	11	12	11	11	9	11	10	11	12	13	14	14	12	13	14	15	14	14	12	15	12	17	14	13	15	18	16	15	14	17	17	16	20	19	17	18	18	20	19	21	20	21	21	22	21	19	21	24	23	23	24	24	26	23	25	25	26	26	24	27	27	26	28	29	28	29	29	30	27	31	31	31	37	32	34	0	1	1	1	4	3	1	3	2	4	2	4	3	6	8	11	7	7	11	11	10	18	20	7	10	15	22	14	16	16	22	36	23	32	9	20	31	4	0	37	25	25	5	0	27	18	31	0	34	35	34	51	41	52	44	51	43	0	29	49	43	5	37	70	0	37	43	61	47	67	65	49	67	41	51	40	48	64	64	77	52	67	69	73	68	79	34	79	77	75	84	60	50	63	66	97	28	62	97	64	98	100	99	88	95	99	70	106	90	98	112	98	110	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	4	1	1	4	1	1	1	1	3	1	1	3	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	5	2	1	1	3	3	1	2	1	3	3	2	3	4	3	3	1	1	1	2	4	2	1	2	3	4	1	2	2	3	3	5	5	5	1	8	6	1	4	1	2	1	3	2	2	4	1	3	2	3	3	2
28500	-655.962668082016990	-662.818156032976390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491437182990985	0	2	1	2	3	2	4	3	3	5	3	5	4	4	5	7	5	7	5	5	4	5	7	7	8	9	8	7	10	9	10	10	9	10	11	9	10	10	12	11	11	11	10	11	9	11	12	13	13	14	13	14	13	15	14	13	14	16	14	16	13	14	14	18	16	16	16	18	17	17	19	18	17	19	18	21	20	20	20	19	21	21	21	21	21	24	23	25	26	24	25	25	24	27	26	27	24	26	26	26	28	26	28	30	30	30	30	30	32	32	35	31	34	0	1	1	1	3	1	6	6	1	11	2	11	2	4	9	20	11	4	8	21	3	5	8	22	4	17	22	2	21	16	10	24	4	25	45	27	19	5	0	24	11	43	17	0	22	6	31	0	40	31	39	19	46	59	39	29	30	0	53	47	41	44	56	63	0	62	45	66	52	51	65	26	50	65	16	29	69	64	49	39	72	72	27	70	50	69	77	55	93	52	90	69	72	72	93	90	37	85	97	45	98	86	99	95	80	99	81	94	105	99	98	99	110	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	2	1	4	1	2	1	5	1	1	1	3	4	1	2	3	1	2	1	1	5	1	1	1	2	1	4	1	1	1	1	3	1	1	3	1	2	1	2	1	1	2	1	1	2	2	5	2	2	4	5	1	1	6	3	1	2	7	3	3	2	1	5	1	4	1	3	3	4	1	2	6	3	1	9	1	1	1	2	5	4	4	1	1	3	4	3	1
29000	-662.638844588560346	-669.494332539519746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473580261294359	0	3	2	2	3	2	5	4	3	4	4	6	5	5	6	7	6	7	6	6	5	5	7	8	8	9	8	8	10	9	9	9	9	10	10	9	11	9	12	11	12	11	10	11	10	12	11	13	14	14	14	13	14	15	14	13	14	16	15	16	16	14	15	19	16	17	16	17	18	18	20	16	18	20	19	20	18	20	19	21	20	22	20	20	21	24	23	24	25	23	28	25	24	26	27	25	25	24	26	23	27	29	26	27	27	29	30	31	30	33	35	31	32	0	1	1	1	4	1	11	6	3	3	6	1	4	4	7	13	14	8	5	5	5	2	14	3	14	27	23	20	36	20	16	7	21	25	18	11	27	19	0	14	27	30	33	0	24	36	28	0	23	43	23	29	25	48	44	33	29	0	18	59	50	39	47	25	0	44	42	51	65	58	65	42	67	53	49	63	63	64	45	75	61	67	53	67	40	72	79	47	83	84	97	87	83	81	89	50	72	77	64	79	98	49	98	87	93	103	84	107	93	103	103	106	98	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	3	2	2	2	1	3	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	2	2	1	2	2	4	2	3	1	2	2	1	1	4	1	1	1	2	4	1	3	2	2	1	1	2	2	1	2	2	3	2	1	4	1	2	3	3	1	3	4	3	7	3	2	1	1	2	3	1	6	5	6	4	2	1	7	1	2	1	1	4	1	3	4	4	2	5
29500	-631.328263087454388	-638.183751038413789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531716729523415	-1	3	2	2	4	1	4	3	4	4	4	5	5	4	6	6	6	6	5	6	3	7	8	7	8	9	8	9	9	7	10	7	9	10	11	10	11	9	12	11	11	11	9	11	11	10	13	12	15	14	13	11	14	14	14	13	15	16	14	17	15	15	13	18	17	15	17	16	16	18	20	19	16	19	20	19	19	20	20	21	19	21	22	22	22	24	24	24	25	25	27	25	25	26	26	27	25	27	28	26	27	28	24	29	29	29	29	29	31	32	36	31	34	0	1	1	1	21	1	3	6	4	3	3	2	3	4	4	11	13	7	3	9	6	12	3	16	14	16	13	19	22	21	24	14	32	33	12	20	9	8	0	17	29	26	19	0	30	16	46	0	55	35	40	25	52	22	48	41	56	0	56	57	42	26	15	33	0	51	36	59	40	58	65	42	54	65	73	33	50	81	69	56	66	67	61	75	72	83	77	57	72	87	93	81	66	64	68	92	53	103	54	81	85	81	81	88	100	99	100	91	95	99	99	106	99	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	3	1	2	2	1	2	1	2	1	2	1	1	4	2	2	2	1	2	1	1	2	1	3	2	1	1	1	1	1	2	2	3	1	1	1	1	1	1	3	2	3	4	1	1	2	1	2	1	2	4	1	1	2	5	2	1	2	3	2	2	4	1	1	1	2	5	3	1	1	3	5	4	8	2	5	1	5	4	2	4	3	3	2	1	2	1	1	2	3	1	3
30000	-640.463657794075061	-647.319145745034461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497750342895346	0	3	1	2	4	2	4	3	4	5	4	6	5	4	6	7	5	5	6	7	5	6	7	7	8	9	9	8	10	10	9	10	10	11	9	11	11	11	12	9	11	12	10	11	10	12	12	13	15	13	14	13	13	14	14	13	15	15	15	15	14	15	14	17	16	16	16	18	17	18	19	18	18	19	20	18	19	20	21	21	22	22	21	22	22	24	24	24	25	24	28	24	25	27	26	28	25	28	28	27	25	29	26	30	29	29	29	30	32	32	37	31	34	0	4	1	1	8	1	6	1	4	5	6	18	11	1	7	3	3	6	11	21	8	4	8	21	22	3	21	20	25	24	11	6	6	25	16	7	26	11	0	19	29	16	21	0	24	29	34	0	56	34	35	41	10	24	48	33	35	0	47	50	17	27	46	16	0	47	54	34	58	50	65	40	19	68	60	29	72	40	78	71	62	62	54	73	62	85	81	74	31	70	84	57	53	68	27	89	37	97	85	95	85	28	97	94	93	103	96	96	102	108	112	107	112	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	2	1	1	1	1	2	2	1	1	3	2	1	1	2	3	4	3	1	1	3	1	3	1	2	1	2	4	1	2	1	1	1	1	1	3	1	3	3	1	1	3	1	1	1	5	2	1	4	1	2	1	4	1	2	1	3	4	1	2	3	1	4	1	1	3	3	2	2	2	1	1	2	5	3	2	4	5	4	10	2	7	2	2	1	1	10	1	2	3	2	1	1	2	1	4	1	2
