step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-476.686493667500258	-483.541981618459658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478443429739113	-1	1	3	3	4	5	5	6	7	7	8	7	9	9	9	10	8	10	12	11	11	12	12	12	11	11	14	13	13	11	11	13	13	14	11	11	14	15	14	12	15	14	13	17	14	14	17	15	16	18	19	18	20	17	22	20	21	20	22	22	22	23	25	23	23	23	24	25	24	23	24	24	24	23	24	27	26	26	27	29	27	28	30	30	34	34	34	34	35	36	35	35	36	39	40	43	48	0	1	1	1	4	5	3	4	7	6	8	7	9	17	0	13	8	11	30	15	1	7	7	20	13	2	18	36	16	8	9	31	13	24	6	13	29	39	18	9	6	33	36	20	0	22	35	23	8	48	34	4	7	31	56	23	54	30	57	56	39	49	49	23	61	32	60	74	39	44	54	55	60	57	53	56	54	72	72	53	31	60	59	73	63	35	62	81	60	79	86	76	86	90	83	70	96	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	7	5	4	1	1	5	2	1	2	3	3	1	2	1	3	2	1	1	2	3	4	1	2	2	1	1	3	2	5	1	3	8	9	3	1	4	2	4	1	1	4	3	3	5	1	4	1	1	6	3	4	2	1	1	2	4	4	2	2	4	8	4	3	2	3	10	6	4	6	5	1	4	1	1	6	10	2
5500	-571.048866370326891	-577.904354321286291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388168331565439	0	1	2	3	5	6	4	5	5	7	7	8	9	8	8	10	9	10	11	12	11	12	12	9	10	12	14	11	14	13	12	13	13	14	14	13	11	15	14	13	15	15	15	16	15	17	14	18	15	17	19	19	19	19	21	20	22	21	22	23	21	21	22	22	23	23	23	24	21	24	25	24	24	25	24	27	24	27	26	29	28	26	28	30	34	35	33	33	33	35	36	35	38	38	40	43	46	0	1	1	3	4	5	4	2	7	4	8	1	3	3	0	12	5	9	14	11	3	16	17	15	9	15	23	14	28	37	10	21	10	17	3	14	12	25	30	22	20	26	34	22	0	38	9	36	34	16	8	32	49	24	16	17	55	56	54	51	52	41	35	56	62	34	7	60	24	63	72	63	56	65	67	73	57	75	69	8	63	70	71	83	82	75	83	51	63	71	87	75	92	82	74	70	94	1	1	1	1	1	1	1	1	1	3	1	2	5	3	1	1	2	3	1	1	2	1	2	1	2	2	1	2	2	1	2	1	3	5	6	2	1	3	1	1	1	2	1	2	1	1	3	2	1	3	7	4	1	6	4	5	1	1	1	3	1	3	4	1	1	3	8	1	7	1	1	1	2	1	1	1	1	1	2	12	4	1	3	1	4	5	2	7	4	6	1	6	2	7	6	10	3
6000	-536.119729895561250	-542.975217846520650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466857854772721	0	1	2	2	5	6	5	5	6	8	7	7	9	9	8	10	9	9	11	11	11	12	12	12	11	11	14	14	13	13	14	13	14	13	13	11	14	16	13	14	16	15	15	16	13	16	16	18	17	15	18	17	17	17	20	19	19	19	22	21	21	22	23	21	21	22	24	24	23	25	24	21	24	23	25	27	26	27	27	29	28	30	28	31	34	34	34	33	34	35	36	36	36	39	39	45	48	0	1	1	2	1	5	1	4	7	12	8	1	15	8	0	5	1	10	2	7	6	16	10	19	13	3	6	22	21	11	22	14	24	1	17	12	17	45	21	36	28	45	17	13	0	18	32	4	47	39	19	43	32	37	21	26	54	22	46	28	40	58	48	7	42	48	64	72	62	69	26	51	28	42	44	58	66	75	63	72	64	66	29	64	71	84	83	82	59	89	77	81	79	67	91	94	81	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	4	1	4	3	3	1	2	1	1	5	4	1	1	2	1	2	1	5	3	2	3	1	1	3	1	1	3	4	1	4	2	8	1	1	5	1	2	1	4	4	1	3	3	4	3	1	1	5	4	2	1	1	1	1	3	1	5	3	4	4	2	1	2	4	4	4	7	6	3	1	2	2	5	1	3	4	5	8	1	3	9
6500	-441.634968458949288	-448.490456409908688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484572841808681	0	2	2	3	4	5	4	5	6	8	7	7	10	9	8	9	8	10	11	11	11	12	12	13	11	13	14	12	12	12	12	14	13	13	14	13	13	15	14	13	15	14	14	15	14	17	16	17	16	18	19	18	17	18	21	19	22	21	23	21	22	23	25	22	23	21	23	25	23	23	24	24	24	24	24	25	27	27	27	30	28	30	29	31	35	35	33	34	35	36	36	35	37	38	40	45	47	0	1	1	2	1	2	1	3	8	12	5	3	12	7	0	11	11	15	16	2	11	13	18	16	10	9	30	7	18	20	25	28	16	16	23	8	23	45	31	22	33	29	8	23	0	31	43	39	40	27	39	40	34	24	39	34	55	33	60	32	66	26	62	26	48	20	55	55	58	48	43	55	48	50	46	73	68	72	60	1	64	83	61	71	88	84	84	79	80	81	87	80	90	92	88	95	92	1	1	1	1	2	1	3	2	1	1	2	3	2	2	1	1	1	1	1	4	2	1	1	2	2	3	1	3	1	1	1	1	2	2	1	5	1	1	1	1	1	2	3	1	1	2	1	1	1	2	3	3	2	1	3	5	1	4	1	3	1	6	1	5	3	6	1	1	1	2	5	2	3	3	4	1	1	2	2	12	3	1	4	3	1	2	1	3	2	5	2	3	1	2	3	3	6
7000	-605.242421178445284	-612.097909129404684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482201653938183	0	2	3	2	4	5	4	6	7	7	8	8	10	9	9	11	8	9	11	11	12	11	12	12	11	13	14	14	13	11	12	13	14	13	14	11	13	14	13	14	15	15	14	16	13	16	16	17	15	18	18	19	18	18	21	19	19	19	23	22	22	22	24	21	22	24	23	22	20	25	22	23	24	22	23	28	26	27	27	29	26	29	28	30	35	34	33	35	34	36	35	33	38	38	40	44	48	0	1	4	1	4	7	3	5	6	2	9	3	12	10	0	10	8	17	12	10	30	18	16	14	7	19	32	37	24	17	22	25	18	10	13	12	31	32	22	25	24	34	21	34	0	20	34	42	36	41	25	44	49	22	46	11	49	54	57	46	57	54	71	20	54	50	69	64	54	75	54	47	60	64	45	66	74	65	73	35	74	73	77	16	81	87	84	87	65	89	89	24	85	71	88	95	80	1	2	1	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	3	1	2	4	3	3	2	1	3	3	1	2	2	5	2	2	1	1	1	1	3	4	1	1	4	2	2	3	2	6	3	2	1	8	5	1	2	1	7	1	1	9	2	7	3	2	9
7500	-487.631096968032352	-494.486584918991753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337373473137488	-1	1	2	3	4	6	4	5	7	7	7	7	9	9	9	9	9	9	10	10	11	9	11	11	12	11	13	14	13	12	13	12	13	13	14	12	14	15	14	13	16	13	15	16	14	14	17	18	16	16	20	17	18	19	20	19	20	20	22	22	21	22	25	21	24	23	23	25	24	23	25	24	22	23	24	28	26	26	27	28	27	30	29	29	33	34	32	33	35	35	34	36	37	38	40	45	48	0	1	1	1	1	7	3	4	2	1	6	3	1	7	0	6	4	8	8	18	20	10	19	3	6	16	22	13	16	22	36	20	19	5	26	13	26	6	13	6	46	5	42	42	0	25	34	43	22	42	47	40	44	50	40	29	28	6	6	57	42	57	56	38	32	23	57	75	44	40	5	58	10	64	55	45	27	43	70	48	58	63	79	57	79	80	62	87	60	88	81	87	84	59	85	93	65	1	1	2	1	3	1	1	1	3	3	1	3	4	3	1	2	4	2	2	1	1	1	1	4	3	1	1	2	2	1	1	1	1	5	1	1	2	3	3	4	1	6	1	1	1	1	2	1	4	2	2	3	2	1	2	2	3	7	6	2	5	1	3	3	6	6	2	1	4	4	12	2	6	1	2	4	7	6	2	4	4	2	1	3	4	3	5	1	8	1	4	3	4	8	4	4	14
8000	-513.261122726300641	-520.116610677260041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335287082623905	0	2	3	2	5	5	4	5	8	7	6	8	9	8	8	8	10	10	10	10	11	12	11	13	11	12	10	14	14	12	12	14	11	13	14	11	13	15	15	13	15	15	15	17	13	17	17	18	16	17	19	19	19	17	21	19	22	19	21	22	21	22	25	23	23	23	23	25	24	24	23	25	24	24	24	28	26	26	27	29	27	29	30	30	33	35	35	34	35	36	35	36	37	39	40	45	47	0	1	1	1	3	2	1	7	11	8	3	1	3	3	0	4	7	1	9	16	10	21	13	15	9	27	10	20	21	27	14	30	17	18	22	1	19	21	5	31	31	34	6	24	0	9	10	45	42	29	34	26	39	32	50	1	24	36	35	58	56	26	54	51	61	1	50	37	39	25	61	47	36	46	34	63	69	48	62	56	64	70	81	51	70	75	56	84	81	76	83	79	91	64	86	95	76	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	3	3	5	1	1	2	1	1	3	2	1	2	3	2	1	2	1	1	2	1	4	2	2	5	1	2	1	5	2	1	5	4	3	1	2	3	2	2	1	2	6	5	3	3	1	1	4	4	4	2	7	2	6	6	5	2	4	7	3	6	2	1	3	3	6	2	3	2	6	4	5	6	2	6	5	2	6	1	11	2	3	7
8500	-556.941674138434905	-563.797162089394305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442077239023133	0	1	2	3	4	6	5	5	8	8	7	7	8	8	9	11	9	10	11	10	10	11	13	12	11	12	13	13	13	12	13	13	13	13	13	11	11	16	14	12	15	13	14	15	14	17	17	16	15	17	19	18	19	18	21	18	21	20	23	22	20	22	25	22	23	22	22	23	23	24	23	25	24	25	25	27	26	27	27	30	28	29	29	30	34	35	34	32	34	35	35	36	37	38	37	43	48	0	1	1	1	3	5	4	4	12	5	4	6	4	12	0	17	3	14	14	9	1	8	10	18	15	36	13	12	24	14	14	18	16	17	37	9	12	32	19	10	21	30	26	28	0	3	34	29	32	42	44	41	10	38	41	17	51	39	58	39	32	50	10	26	57	47	58	28	46	24	44	65	55	59	65	62	60	61	9	53	17	77	79	64	62	80	84	82	77	56	69	84	85	88	88	93	88	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	1	2	1	4	3	4	1	1	1	3	3	1	2	2	1	1	3	1	1	2	1	1	2	2	1	1	1	1	8	2	2	1	2	2	1	5	1	2	2	1	3	1	4	4	3	5	5	1	2	1	4	4	6	5	1	2	1	1	2	3	5	9	5	13	1	1	3	4	2	3	2	5	7	6	6	1	5	3	2	7
9000	-555.695276434900734	-562.550764385860134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.326241704870271	-1	0	1	2	5	4	3	5	8	7	8	7	10	8	9	9	10	11	10	11	11	11	11	11	12	12	12	13	13	12	14	14	14	14	14	11	13	15	14	13	14	14	14	16	14	16	16	17	16	17	18	18	18	18	20	20	20	20	22	21	22	21	23	22	21	22	24	23	22	25	24	24	24	25	22	27	26	28	27	29	27	30	29	31	35	34	34	35	33	35	35	36	38	38	40	44	48	0	1	2	1	7	4	2	2	7	4	12	1	11	7	0	2	14	8	7	19	1	4	8	11	10	15	23	24	18	5	13	25	7	9	15	11	15	41	23	21	27	17	20	20	0	1	34	30	13	29	31	48	50	47	31	24	38	17	48	43	54	51	1	9	44	14	60	62	48	51	42	66	64	51	40	63	40	59	74	79	30	64	74	56	67	61	75	67	53	84	29	81	82	81	87	95	92	1	1	1	2	1	1	1	2	3	3	1	4	1	4	1	4	1	2	3	1	5	5	3	1	2	2	1	1	1	4	1	1	5	4	2	1	2	1	1	1	1	2	2	3	1	7	1	2	3	2	2	1	1	1	3	7	2	4	3	5	1	2	11	6	2	5	2	1	3	3	6	1	1	3	5	2	6	3	1	1	8	4	2	6	5	7	8	5	8	2	10	5	4	5	3	3	4
9500	-598.291809460150603	-605.147297411110003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.283295434576650	-1	2	2	1	5	4	4	5	8	7	7	7	10	8	9	10	9	10	11	11	11	11	13	13	11	12	14	12	12	12	13	11	12	11	12	13	13	16	14	13	16	15	14	16	15	17	17	17	16	17	19	18	19	19	21	19	21	19	22	22	21	22	24	21	23	23	23	24	23	25	25	24	25	24	25	26	27	28	27	30	26	29	29	31	35	33	33	35	36	36	35	36	37	36	40	44	48	0	1	1	1	4	2	4	2	11	8	7	8	7	10	0	15	12	14	6	13	14	15	16	25	15	13	20	16	25	5	30	9	20	11	11	18	16	27	13	12	18	34	30	19	0	16	33	14	29	16	12	44	39	52	56	34	6	27	47	56	15	57	34	33	64	31	44	52	22	41	56	42	48	60	15	53	61	60	66	66	40	73	68	30	73	81	63	84	65	75	77	1	71	81	92	95	94	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	1	4	1	2	1	2	2	2	1	1	2	3	3	2	1	3	1	5	2	5	2	4	5	1	3	1	1	4	9	3	2	2	8	1	8	4	2	5	4	4	7	4	4	4	4	1	8	4	3	2	2	3	6	2	2	11	5	5	5	3	11	6	5	16	7	3	3	2	6
10000	-556.955566811569611	-563.811054762529011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421621718387308	-1	1	3	1	5	4	5	6	7	8	8	7	9	9	7	11	9	10	11	12	10	11	12	12	10	10	13	13	13	12	13	14	13	13	14	13	14	16	15	13	16	15	15	16	14	17	16	17	16	17	19	18	19	19	21	18	21	20	22	22	21	20	25	20	22	22	23	24	23	24	23	25	21	25	25	28	27	27	27	30	27	29	29	31	34	35	34	34	34	34	35	36	38	38	40	44	47	0	1	4	1	2	1	2	3	5	5	3	1	11	3	0	21	12	15	5	22	10	12	17	22	9	8	9	3	15	9	12	30	6	9	24	22	24	33	31	13	27	22	28	29	0	22	33	28	28	41	23	49	36	35	54	32	46	42	47	52	34	27	50	28	64	30	48	46	61	61	64	67	62	66	71	58	43	63	75	66	74	69	59	56	74	90	33	68	20	26	29	78	81	89	89	94	94	1	1	1	1	3	4	2	2	1	1	2	4	1	4	1	1	1	1	4	1	1	2	1	1	2	3	3	5	2	2	4	1	5	2	1	1	1	1	1	2	2	2	1	2	1	3	2	3	2	1	3	1	4	2	2	2	2	2	3	1	4	3	6	3	1	3	3	3	1	1	1	2	1	2	1	4	5	1	1	6	1	3	4	8	4	1	10	5	7	14	9	6	5	2	3	4	5
10500	-556.095150378683229	-562.950638329642629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372338791258402	0	2	3	3	4	5	5	6	8	8	7	7	9	9	9	10	9	10	11	11	10	11	12	11	12	9	13	12	13	13	14	13	14	13	12	11	13	15	15	13	15	12	14	16	15	17	16	17	17	16	19	19	19	17	22	19	21	20	20	22	21	20	22	22	24	21	23	24	22	24	24	23	24	25	23	26	26	27	27	28	26	30	29	31	35	34	35	35	35	34	36	34	38	38	40	43	47	0	1	1	2	2	1	3	2	5	8	4	1	4	7	0	10	11	14	5	5	7	6	16	10	6	10	22	26	21	8	21	22	1	20	11	11	15	29	30	23	30	14	42	39	0	24	20	24	45	43	48	22	32	37	49	44	42	53	32	61	47	48	3	19	72	33	43	66	59	15	50	66	69	58	57	57	68	77	53	14	61	76	51	52	70	66	92	81	78	5	32	63	69	89	93	85	94	1	1	1	1	1	4	1	2	2	1	2	3	4	2	1	1	1	1	4	3	3	4	1	2	6	1	2	1	2	4	1	2	6	1	2	4	2	1	1	1	1	1	1	1	1	3	3	3	1	1	1	3	4	3	2	1	4	1	3	1	3	2	10	5	1	3	3	2	1	7	3	1	1	2	1	3	2	1	4	7	2	3	6	4	5	7	1	3	4	15	10	9	10	1	1	5	5
11000	-579.815017163946322	-586.670505114905723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415045591075385	-1	1	2	2	4	6	3	5	6	7	8	7	9	8	9	11	9	9	11	12	11	11	11	12	11	13	13	11	14	13	13	13	14	13	14	13	13	15	14	13	15	15	14	15	14	16	16	18	16	17	19	18	19	19	21	20	19	18	22	22	21	22	25	21	23	22	22	23	23	24	24	24	25	25	24	28	25	28	27	28	27	30	30	31	35	35	31	33	36	35	35	34	36	38	40	45	48	0	1	2	1	4	4	3	3	4	5	10	1	11	5	0	17	10	12	10	21	1	9	18	16	15	22	11	10	37	28	21	5	5	8	24	8	17	16	40	19	34	34	40	40	0	24	13	37	35	38	26	47	50	23	52	54	38	47	48	58	23	46	20	51	42	30	51	60	46	60	64	40	65	54	49	72	62	68	55	68	71	78	49	81	57	76	62	87	65	70	53	79	88	92	89	85	94	1	1	1	2	1	2	1	2	2	2	1	2	1	2	1	1	1	1	2	1	6	2	1	1	2	1	3	2	1	1	1	6	5	3	1	4	2	2	1	1	2	1	1	2	1	3	2	3	1	1	2	1	1	3	1	1	2	1	2	2	4	3	11	2	5	3	2	1	3	1	2	6	1	2	5	3	2	2	3	2	1	1	5	3	8	5	2	1	5	6	7	3	1	2	2	5	4
11500	-572.705291384931456	-579.560779335890857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404904974342788	-1	0	2	2	5	6	4	4	8	8	7	8	10	9	7	10	8	10	12	12	10	12	12	10	10	11	12	13	13	12	13	12	12	12	14	12	12	16	14	12	16	14	14	16	13	16	17	17	16	17	16	18	19	18	21	18	21	20	22	21	21	23	24	23	24	22	24	25	22	23	21	24	24	22	24	27	26	27	27	29	28	29	29	30	34	33	34	33	34	35	34	32	37	39	39	44	47	0	1	1	2	3	7	3	4	8	1	4	7	17	15	0	8	5	12	21	16	8	17	21	17	7	17	8	27	12	21	3	8	8	1	23	16	24	5	31	21	23	26	15	19	0	22	24	18	19	34	9	41	46	26	58	33	49	35	33	39	52	57	13	27	64	9	58	62	53	55	56	66	55	49	69	75	74	61	52	75	62	78	64	64	83	81	78	84	10	74	65	61	85	86	92	93	84	1	1	2	1	1	1	1	1	2	3	3	3	1	1	1	3	1	2	1	1	2	2	1	2	2	2	3	1	3	1	4	2	3	6	1	1	1	5	1	1	2	1	4	2	1	3	3	3	2	2	4	1	1	3	1	2	3	2	5	5	1	1	6	6	1	5	2	1	2	1	2	2	2	3	1	1	2	4	3	2	4	1	3	3	3	3	4	2	9	7	4	4	1	4	4	3	9
12000	-539.554706538811047	-546.410194489770447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408647162722489	0	1	2	2	5	3	4	5	8	7	7	6	9	8	9	10	9	10	9	11	12	11	11	12	12	9	13	14	14	13	11	14	13	13	12	12	13	16	14	12	16	14	15	16	14	15	16	15	14	17	20	18	18	18	22	19	21	20	22	23	21	22	23	22	22	21	23	24	24	23	24	24	24	24	24	28	26	27	27	30	28	30	29	29	33	33	33	35	34	35	34	36	37	38	40	45	48	0	1	1	1	6	2	4	7	7	8	8	1	11	10	0	19	12	8	8	17	5	15	16	13	15	1	9	13	27	21	10	22	8	5	23	1	26	29	17	19	30	40	30	32	0	26	24	17	36	34	24	43	29	46	54	39	46	47	57	33	22	66	30	56	27	41	51	50	64	57	56	63	60	65	64	70	70	71	74	14	56	81	61	56	81	81	81	75	81	86	63	16	85	90	93	91	95	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	4	3	2	1	1	2	2	3	3	1	4	2	1	2	1	2	1	1	1	1	2	2	3	1	3	5	2	2	1	2	3	3	2	1	4	4	1	5	2	3	3	1	3	1	1	2	1	1	1	1	3	1	1	2	6	8	1	5	5	3	3	2	5	5	1	5	9	2	1	2	7	4
12500	-590.092439906789423	-596.947927857748823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.371416413826713	0	1	2	2	4	6	3	6	8	8	6	7	10	8	9	8	10	10	10	11	11	10	13	13	10	12	14	13	13	12	13	12	13	12	13	11	14	14	15	13	15	14	14	16	14	17	16	17	16	16	18	18	19	18	20	18	21	21	21	22	21	22	23	22	22	24	24	24	22	24	25	24	24	23	25	26	25	26	27	29	27	30	29	29	34	34	32	34	35	35	34	35	37	39	40	43	48	0	1	2	1	2	7	1	2	7	6	4	3	4	11	0	3	10	10	14	7	1	10	12	15	1	10	17	16	17	5	11	25	9	18	17	5	35	31	23	34	17	10	7	37	0	42	24	49	24	29	8	28	36	40	51	42	54	48	56	51	39	40	31	14	37	38	64	36	51	48	44	65	63	64	62	43	53	74	73	75	1	76	55	71	35	72	78	74	88	88	79	91	91	92	74	51	90	1	1	1	1	2	1	2	3	2	1	2	4	5	1	1	3	1	1	2	4	7	1	2	2	5	1	2	4	1	4	4	1	4	1	1	3	1	1	1	1	2	3	4	2	1	2	1	1	1	2	6	3	3	3	2	2	1	2	1	2	3	6	6	9	4	4	1	6	2	3	4	1	1	1	2	7	2	1	1	2	11	2	5	2	8	5	5	7	1	1	4	1	1	2	7	10	5
13000	-423.589602352950806	-430.445090303910206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499182120891576	0	2	2	2	3	5	4	6	7	8	4	8	9	8	8	9	8	10	9	10	10	10	11	12	12	12	14	14	13	12	12	13	13	13	11	13	13	14	14	13	15	13	15	17	13	16	16	17	16	17	18	18	19	17	21	20	21	20	22	23	21	22	22	23	22	24	23	23	22	24	23	24	23	24	25	27	25	28	28	29	24	28	30	31	33	34	35	33	35	36	35	35	36	37	40	44	49	0	1	1	1	1	1	2	5	1	8	4	3	9	8	0	8	8	6	10	17	14	9	12	21	14	21	26	25	23	22	18	18	18	16	20	35	25	24	14	17	42	31	20	28	0	31	20	37	18	39	21	48	50	47	10	30	49	47	61	69	46	56	50	41	25	38	61	65	58	59	13	53	61	62	61	66	69	68	65	77	56	70	82	81	84	88	88	84	86	85	88	86	86	92	86	87	90	1	1	1	1	1	2	1	1	3	1	1	3	1	1	1	2	1	3	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	3	1	1	1	2	4	3	1	1	2	1	1	3	2	2	3	1	3	1	1	1	6	4	2	1	1	1	2	1	3	4	6	5	1	1	1	1	9	3	1	1	2	1	1	3	4	2	1	2	1	4	2	1	1	2	1	1	1	1	1	1	4	3	7
13500	-522.622835918116266	-529.478323869075666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388217207190001	-1	0	1	3	5	6	3	5	7	7	7	8	9	8	8	10	10	10	12	11	11	9	12	12	11	11	13	12	14	11	14	14	12	12	13	12	14	16	15	13	16	13	14	16	13	17	15	16	16	17	20	18	19	19	20	19	21	21	21	20	22	21	22	23	22	24	21	25	23	24	24	23	24	25	24	28	27	27	27	29	26	27	29	31	35	33	35	35	35	35	35	35	37	38	40	45	48	0	1	1	3	3	7	2	3	5	4	5	9	4	8	0	10	12	15	11	14	10	3	20	26	15	13	10	6	23	13	23	9	13	9	36	3	14	20	35	24	25	22	34	45	0	15	16	45	39	19	54	41	46	45	40	31	23	34	28	41	28	60	38	24	19	53	45	72	60	28	23	65	61	55	64	71	46	59	64	79	32	67	66	56	83	60	61	69	78	86	86	76	90	92	92	87	88	1	1	1	1	2	2	1	2	1	2	1	1	3	2	1	3	1	1	3	2	2	3	1	1	1	1	4	2	1	1	1	3	2	2	1	5	2	3	1	1	3	2	1	1	1	5	2	2	1	2	1	1	1	2	3	3	3	4	3	3	5	1	5	8	3	2	4	1	2	6	7	1	1	2	1	2	5	3	3	1	6	3	2	9	3	6	9	7	4	1	1	3	1	1	2	4	6
