"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"804675ae56","zuper",92,0.516483516483517,0.511607142857143,1.196875,NA,0,1,0.0123446807773357
