step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
24500	-743.014156743991862	-748.953353963077120	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.599960889092242	0	1	2	4	3	4	5	6	6	9	11	8	11	12	15	14	17	17	18	19	18	19	20	19	19	21	23	21	22	23	21	21	24	22	24	23	24	23	24	23	25	24	25	25	25	27	26	28	29	25	27	28	27	25	28	29	30	27	28	29	31	29	27	28	31	29	30	29	30	30	31	28	35	33	32	32	32	32	31	32	34	33	33	34	32	35	34	36	35	35	35	36	34	37	36	37	37	38	37	38	37	38	39	38	37	40	40	41	42	42	44	45	44	45	47	48	0	1	0	2	3	3	1	4	6	12	10	8	10	12	14	14	15	12	17	17	15	17	17	21	18	18	22	24	24	24	25	25	34	17	27	28	31	18	32	26	34	36	36	30	39	34	54	46	41	30	39	42	26	39	41	48	48	41	54	34	51	54	41	58	58	63	48	41	59	63	67	40	56	85	57	68	70	70	72	0	67	49	71	83	63	74	71	0	74	80	81	65	78	74	86	89	87	89	90	93	93	91	78	74	85	85	95	104	0	78	104	108	103	108	0	0	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	1	2	3	2	2	2	1	1	1	1	4	1	1	2	1	1	3	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	2	1	3	1	2	1	2	2	2	1	2	2	2	4	2	3	3	2	1	1	4	3	2	2	2	1	1
25000	-719.242937374418375	-725.182134593503633	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.710572276937799	0	2	1	3	3	4	6	6	5	9	10	11	12	12	15	14	17	17	17	19	18	20	19	20	20	21	22	21	22	23	23	23	23	22	24	23	24	25	25	23	25	23	26	26	24	26	26	28	28	26	27	25	23	27	27	30	29	27	28	28	31	29	28	27	31	30	29	29	30	30	31	31	35	33	32	32	32	32	31	33	34	34	34	33	33	33	34	37	35	35	36	36	36	35	37	36	37	39	37	38	37	40	39	37	38	40	40	42	42	42	42	46	46	45	47	47	0	1	0	2	3	5	2	4	3	8	10	10	10	10	12	14	14	15	15	18	14	18	17	21	19	25	21	24	28	28	25	25	34	26	27	28	23	30	32	26	26	28	29	38	32	26	39	40	41	38	39	42	26	32	46	67	26	26	54	46	51	54	55	26	49	55	48	58	59	57	67	57	81	63	67	68	70	70	48	0	75	58	71	57	78	55	84	0	86	80	81	82	85	86	74	89	87	89	90	101	85	91	101	86	93	93	104	104	0	106	107	111	106	108	0	0	1	1	1	1	1	1	3	1	3	2	1	1	1	2	2	1	2	2	1	1	3	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	4	3	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	3	3	1	1	1	3	3	2	1	1
25500	-754.108508399942593	-760.047705619027852	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650691243110633	0	3	2	4	3	4	6	6	7	9	10	10	11	12	15	14	16	17	16	18	16	20	20	18	20	21	21	21	21	23	22	22	22	23	23	23	23	24	24	24	25	24	25	26	27	26	26	28	26	26	27	27	27	27	29	28	29	27	28	28	31	30	28	28	31	29	30	30	30	31	32	30	34	33	32	32	33	32	31	32	35	30	33	34	33	34	35	35	34	34	36	36	36	36	37	36	37	39	37	38	37	37	37	36	39	40	40	41	43	42	44	45	44	45	47	48	0	1	0	2	3	3	2	4	6	4	10	8	12	11	11	14	12	21	15	21	14	20	19	17	17	17	22	24	21	29	17	25	26	23	27	28	25	29	32	34	26	29	28	38	32	34	39	53	34	38	32	43	25	47	63	40	48	26	54	49	51	54	46	46	58	58	56	41	59	46	67	48	67	63	67	68	70	49	82	0	67	34	71	67	70	63	71	0	74	80	67	82	85	89	104	89	71	89	90	103	93	81	78	86	100	103	104	104	0	106	108	108	110	108	0	0	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	2	1	2	1	2	2	1	1	3	1	3	1	1	2	1	1	2	1	1	1	2	1	2	1	3	2	1	1	2	1	2	1	3	1	1	3	1	3	1	1	2	2	1	1	2	1	1	3	1	3	1	1	2	3	1	1	1	4	1	1	2	4	1	3	1	3	2	1	1	1	3	3	2	1	1	1	3	3	2	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	1
26000	-742.190064031748534	-748.129261250833792	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.657178631058577	1	2	2	5	4	3	5	6	7	9	11	8	11	12	15	14	17	17	16	19	18	19	21	20	20	22	22	21	22	22	21	22	23	22	25	23	23	24	25	24	26	24	25	26	25	24	26	28	28	27	26	26	26	27	29	29	29	27	28	30	30	30	28	29	30	29	30	29	30	30	32	31	34	31	31	33	32	33	32	32	35	32	34	33	32	34	33	36	33	35	36	36	36	36	36	35	36	37	37	38	37	38	38	38	39	41	40	41	42	41	43	45	44	45	47	48	0	1	0	1	3	3	1	4	6	12	12	8	8	12	14	14	11	15	10	14	18	18	25	21	20	17	22	19	24	24	19	25	34	20	27	24	31	28	32	34	26	28	36	38	32	34	39	33	41	38	39	42	34	39	41	40	48	46	47	55	51	54	46	58	49	26	56	58	59	66	48	56	48	55	67	58	66	55	72	0	71	68	71	72	70	74	71	0	74	80	73	82	85	66	86	89	87	96	90	78	85	91	78	95	63	105	104	104	0	78	108	107	106	108	0	0	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	4	5	1	1	1	1	1	3	1	3	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	4	1	1	1	1	2	1	3	1	1	2	2	3	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	3	1	2	1	5	1	2	2	1	3	1	2	1	2	1	1
26500	-751.281687250901996	-757.220884469987254	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.702616891449884	0	2	2	4	4	4	5	6	5	8	10	11	10	12	13	14	17	16	18	19	18	21	20	20	20	21	23	21	21	23	22	22	24	22	23	22	24	24	24	23	26	23	26	25	27	23	27	29	29	26	26	27	26	27	29	29	28	25	29	28	31	29	28	28	31	30	30	28	29	29	32	32	34	32	30	33	33	31	31	33	34	33	34	33	32	35	34	35	34	35	36	36	35	36	37	37	37	39	36	38	37	38	37	38	39	41	40	41	42	43	43	45	45	43	47	49	0	1	0	2	3	3	2	4	3	8	10	10	10	10	12	14	18	14	18	12	14	17	21	18	19	19	20	21	24	20	20	19	34	23	22	20	19	30	32	26	46	29	42	30	37	26	37	57	53	38	39	42	26	39	41	33	33	26	47	41	51	47	34	53	56	55	57	41	54	46	67	57	48	63	56	68	74	70	56	0	72	49	72	67	78	77	84	0	74	80	73	76	85	86	74	89	87	74	90	101	93	91	93	86	101	103	95	107	0	103	108	108	106	108	0	0	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	3	3	1	1	2	2	2	2	2	1	2	1	2	2	2	1	2	4	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	2	1	3	1	1	1	1	1	1	3	1	2	2	2	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	2	2	1	1	2	2	1	1	2	1	2	2	2	1	1
27000	-785.366947117659038	-791.306144336744296	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.623084799699773	0	2	1	4	3	4	5	7	6	8	10	10	10	12	14	14	17	17	17	18	18	20	21	19	21	20	21	21	21	23	22	23	22	23	23	22	23	24	24	24	25	23	24	25	27	26	25	27	28	26	27	27	26	27	28	28	28	28	28	28	31	29	28	27	28	29	29	29	30	31	31	30	32	30	31	32	32	32	32	32	34	33	34	33	32	34	35	36	32	35	36	37	35	34	37	36	38	37	36	38	37	39	38	38	37	40	40	41	42	42	44	45	44	45	47	48	0	1	0	2	3	3	1	4	5	8	10	10	10	12	14	14	10	15	8	18	12	20	18	19	21	21	22	19	24	21	19	23	26	17	27	24	31	36	19	33	25	24	29	30	32	39	25	40	41	44	19	42	34	47	46	41	48	53	54	41	51	54	46	41	46	55	48	41	59	26	72	48	48	66	48	34	74	39	72	0	73	78	48	72	74	74	84	0	74	80	73	68	70	55	96	74	87	89	90	101	93	81	101	95	93	93	104	95	0	103	108	108	106	111	0	0	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	5	2	4	1	3	1	2	1	2	1	1	2	2	3	2	1	1	3	1	2	1	1	4	1	2	2	2	1	2	1	2	2	1	1	4	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	2	1	2	3	1	4	2	1	1	1	3	1	1	2	1	1	1	1	2	4	2	3	1	3	1	2	1	1	1	3	1	1	1	3	1	2	1	3	1	2	2	1	1	1
27500	-794.426860196172697	-800.366057415257956	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.581300553867995	1	2	2	4	3	3	5	6	7	10	8	9	11	11	15	14	16	16	17	19	17	21	19	20	20	21	23	21	22	24	22	22	23	23	25	23	24	23	24	24	26	24	25	26	25	26	24	28	26	27	26	26	24	27	28	29	30	28	29	27	31	29	29	29	31	29	31	27	29	30	32	31	34	32	32	33	31	31	30	32	34	32	35	33	33	34	35	36	34	35	36	35	34	36	36	36	36	38	37	36	35	39	38	39	37	40	39	42	42	42	42	45	44	44	46	48	0	1	0	2	3	3	2	2	6	12	4	11	10	11	11	14	14	14	18	21	18	24	19	17	19	25	17	20	15	29	19	23	26	26	22	24	25	29	25	33	53	24	29	30	47	53	25	46	26	38	39	42	26	47	49	26	48	49	47	34	51	47	46	49	41	55	79	49	47	46	67	48	75	63	56	58	70	63	56	0	71	58	71	75	78	63	84	0	74	80	81	49	77	70	74	86	87	89	90	93	85	83	100	86	100	85	94	107	0	106	107	108	106	108	0	0	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	3	2	1	1	1	1	1	2	2	1	3	1	3	1	2	2	1	1	2	1	3	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	4	1	1	4	2	2	2	2	2	3	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	4	2	4	3	1	1	2	1	1	2	2	1	2	1	3	2	1	1	1	1	2	2	1	1	1
28000	-797.456790955708811	-803.395988174794070	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.617359936273333	0	2	2	4	3	4	5	6	6	9	9	11	11	13	14	15	17	15	17	19	18	20	21	20	20	20	22	22	22	22	22	22	24	22	24	22	24	25	23	23	26	23	25	25	26	26	26	28	27	24	27	27	27	28	27	30	29	26	28	29	31	29	27	28	28	30	30	29	30	29	32	30	32	32	31	32	33	33	31	32	33	34	32	34	30	34	33	36	34	36	35	35	35	36	36	36	37	39	37	38	37	40	36	38	37	40	41	40	43	42	42	44	44	45	48	48	0	1	0	2	3	3	2	4	6	8	8	11	10	12	12	10	18	15	10	17	15	20	26	21	15	19	22	24	24	24	19	25	34	25	22	24	25	29	31	26	34	36	36	30	25	34	37	40	21	30	39	42	25	47	46	49	48	37	39	33	51	59	46	41	34	49	48	46	54	53	67	48	56	66	67	68	66	85	72	0	75	76	56	71	70	74	48	0	74	80	72	26	78	74	86	89	87	94	90	105	93	81	78	89	93	103	94	104	0	103	108	111	106	111	0	0	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	3	1	1	4	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	2	1	2	2	1	2	3	1	2	2	4	1	1	1	1	1	4	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	5	1	2	1	1	3	2	1	1	1	5	3	1	1	2	2	2	1	4	1	1	2	2	1	1
28500	-777.029801596394918	-782.968998815480177	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.596274710242987	0	3	1	5	4	4	5	7	6	9	10	9	11	11	14	13	17	16	18	19	18	20	20	18	21	21	23	21	23	23	22	23	23	23	24	22	24	23	23	23	25	24	26	25	27	26	26	27	29	26	27	26	26	28	28	29	28	27	28	30	28	29	28	29	30	30	31	29	30	29	30	31	34	32	31	32	31	32	30	32	35	33	35	34	32	33	33	36	34	36	35	37	36	35	36	36	37	38	37	38	37	40	39	38	38	41	38	40	42	42	41	46	45	45	47	48	0	1	0	2	3	3	2	4	6	8	8	8	10	12	12	14	11	15	17	18	18	20	17	18	19	19	20	24	24	36	25	25	26	26	17	21	25	28	19	26	34	36	42	30	32	26	39	40	41	30	39	42	34	47	46	41	41	46	39	53	51	54	53	46	53	63	71	58	54	46	48	48	67	63	40	68	70	53	56	0	87	49	75	56	77	70	67	0	74	80	56	65	78	70	86	86	84	89	90	78	93	91	78	86	93	103	95	107	0	103	108	108	106	111	0	0	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	2	3	1	1	1	1	2	2	2	1	1	3	2	2	2	1	1	2	2	1	2	2	2	3	1	2	1	1	2	2	1	2	3	1	1	1	1	2	1	1	1	2	2	2	2	1	2	4	1	1	3	1	1	1	2	1	2	1	2	1	1	1	2	3	3	2	3	2	2	2	2	1	3	1	3	4	2	1	1	1	1	1	2	1	3	2	2	1	1
29000	-757.272524397102643	-763.211721616187901	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661618125400789	0	2	2	5	4	4	4	7	7	10	10	9	10	12	15	14	17	14	17	18	18	20	21	20	20	21	22	21	22	23	23	22	22	22	24	20	24	24	23	24	26	25	26	25	25	26	25	28	28	26	27	28	26	27	27	29	29	26	29	28	30	28	28	27	30	29	31	29	31	30	31	31	35	31	32	32	33	31	30	33	34	34	33	33	33	32	35	37	34	35	36	36	35	35	36	36	37	39	36	39	37	38	39	38	38	40	40	41	43	41	43	43	45	45	47	48	0	1	0	1	3	3	2	4	6	12	12	8	12	12	18	14	15	10	15	15	15	21	19	18	17	25	22	21	21	29	17	25	26	26	27	21	31	29	20	26	26	36	29	38	39	25	25	53	55	30	39	42	26	47	26	40	53	25	62	58	51	47	46	53	49	46	56	46	59	46	57	56	56	63	56	58	86	66	56	0	75	76	71	71	78	55	84	0	86	80	67	82	78	63	86	86	87	94	90	105	93	81	101	95	93	93	104	107	0	103	108	108	110	111	0	0	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	3	2	1	2	2	2	1	2	1	1	1	1	2	1	1	3	1	3	2	2	1	1	4	2	1	1	2	1	2	3	1	3	2	2	2	1	1	2	2	1	1	1	3	1	1	2	2	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	3	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	3	2	1	1
29500	-751.990192667493830	-757.929389886579088	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.664740513154846	0	2	2	3	3	4	4	7	6	8	10	10	11	13	15	15	16	18	18	17	18	19	20	19	20	21	23	20	22	23	21	23	23	23	24	23	22	24	25	24	26	24	25	26	27	25	25	28	29	26	27	27	27	27	27	28	30	26	29	28	31	30	29	27	28	30	30	29	30	30	32	30	34	33	31	32	31	33	32	33	32	34	34	34	32	35	34	35	35	35	36	37	35	36	37	37	37	39	36	39	37	39	39	38	37	40	39	41	42	41	43	46	45	44	44	48	0	1	0	1	3	3	2	4	5	8	10	10	10	12	13	14	15	17	17	13	17	15	19	20	19	19	22	24	24	24	19	25	26	26	27	24	31	36	32	26	19	36	36	30	39	25	32	40	46	38	39	42	46	47	58	41	56	26	47	46	51	47	46	34	58	55	56	46	59	46	72	48	56	55	48	46	63	85	72	0	48	58	71	71	63	74	79	0	74	80	81	82	85	74	86	89	87	96	90	93	93	91	105	94	93	78	104	107	0	93	108	108	110	111	0	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	1	1	4	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	2	3	2	2	2	1	2	1	2	1	3	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	3	1	2	1	1	2	3	1	1	1	2	2	3	2	1	1	1
30000	-703.996161113649237	-709.935358332734495	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669035206066919	0	2	2	4	4	5	6	6	5	9	11	10	11	12	15	15	16	18	17	18	17	20	20	19	20	21	21	21	21	23	22	22	24	23	25	23	24	24	24	23	27	23	25	25	25	27	26	28	28	26	26	27	26	27	28	29	30	26	29	29	32	29	28	28	30	29	31	30	31	30	30	30	35	31	31	31	33	32	31	33	33	33	33	32	32	35	35	36	33	35	36	36	34	36	37	36	36	38	37	38	37	39	39	39	38	40	40	41	43	42	43	45	44	42	47	47	0	1	0	2	3	3	4	4	3	8	10	4	12	12	14	12	15	17	17	17	15	17	17	21	19	25	17	24	24	29	25	23	26	26	27	28	31	30	32	26	26	28	36	38	25	53	39	40	41	38	39	42	23	47	34	48	64	34	54	41	51	54	53	26	46	55	57	34	59	41	56	48	56	63	56	41	70	70	72	0	75	64	67	71	70	89	71	0	74	80	81	82	85	74	86	89	87	89	90	101	93	91	101	95	93	93	104	104	0	106	114	108	110	108	0	0	1	1	1	2	1	2	1	1	2	1	1	4	1	1	1	2	1	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	3	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	1	1
30500	-669.882620837797162	-675.821818056882421	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.787484212638475	-1	2	2	4	4	4	5	7	6	9	10	10	11	12	15	14	16	17	17	18	18	20	20	19	20	21	22	22	23	24	22	23	23	22	24	22	23	25	24	23	25	24	25	26	25	24	26	27	28	27	27	27	27	27	28	29	28	26	28	29	31	29	29	28	31	29	30	29	30	30	31	31	34	32	29	31	32	32	32	32	35	34	35	33	33	35	34	36	34	35	36	37	35	35	36	37	38	38	37	37	37	40	38	38	39	41	40	41	42	43	43	46	45	45	48	49	0	1	0	2	3	3	2	4	6	8	10	8	10	10	14	14	15	17	17	17	17	21	19	20	19	19	21	21	24	28	25	25	26	25	27	24	25	30	25	26	26	36	29	38	32	34	39	40	41	38	32	42	46	47	46	34	48	41	54	46	51	54	55	58	49	55	75	58	59	53	75	56	79	70	48	68	70	63	67	0	79	68	71	71	78	74	84	0	74	80	81	82	85	74	74	89	87	94	90	93	93	91	100	94	100	105	95	104	0	106	107	111	110	111	0	0	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	1	2	3	1	1	1	2	1	1	1	1
31000	-735.604577649096200	-741.543774868181458	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723607127827500	-1	2	1	4	4	4	3	5	6	9	11	11	10	13	15	14	17	16	17	18	18	20	19	19	19	21	21	21	23	23	22	22	23	22	22	23	24	25	23	24	25	24	26	25	26	25	25	27	28	27	26	28	26	27	29	29	30	27	29	28	31	29	27	28	31	29	30	30	30	30	32	31	34	32	32	32	32	31	32	32	34	33	34	34	33	34	35	37	34	34	36	37	35	37	36	36	38	39	37	38	37	39	38	36	39	40	41	41	43	41	44	45	45	42	46	48	0	1	0	2	3	3	1	2	5	8	10	10	10	12	12	12	15	12	18	17	17	18	18	15	19	18	22	24	21	24	25	19	26	19	22	24	31	30	25	33	34	29	42	30	32	26	32	40	46	38	39	42	46	32	63	48	33	46	54	46	51	54	34	58	60	63	48	49	59	63	72	48	56	78	67	68	46	63	72	0	56	26	71	71	70	55	84	0	77	80	73	65	85	74	86	89	87	94	90	93	93	91	101	86	93	103	104	104	0	103	114	108	110	108	0	0	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	3	1	1	2	2	2	2	1	2	2	2	1	1	3	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	4	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	5	2	1	1	2	6	1	1	1	3	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	1	2	1	3	2	1	1	1	2	2	1	1	1
31500	-729.248213820342471	-735.187411039427730	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716810560378853	0	2	2	3	4	4	5	5	6	7	10	11	12	11	15	14	16	17	18	17	19	21	21	20	20	21	22	22	22	23	22	22	24	22	24	23	24	25	24	24	27	24	25	25	26	25	26	28	29	26	26	27	27	27	28	28	30	26	28	29	32	29	28	28	30	26	30	28	30	30	32	31	34	33	32	32	32	32	32	32	34	33	35	33	32	34	34	37	35	34	37	36	35	35	36	36	37	39	37	38	37	38	38	38	39	41	40	41	41	43	44	46	45	44	47	47	0	1	0	2	3	3	2	4	6	8	4	8	14	10	11	14	12	12	17	15	20	20	19	21	17	25	20	24	21	29	19	25	26	25	22	18	31	30	32	34	25	24	28	30	37	26	32	40	68	38	39	42	26	39	53	53	56	34	47	41	51	54	66	58	58	46	48	53	59	53	67	48	57	77	56	68	53	70	72	0	75	58	75	67	63	74	71	0	74	80	83	76	85	74	86	89	83	96	90	93	93	81	85	95	101	101	104	104	0	106	108	111	110	108	0	0	1	1	1	1	1	1	2	1	1	1	3	3	1	2	3	2	3	3	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	3	2	1	1	1	2	1	1	1	1	2	2	3	1	1	1	2	3	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	1	2	1	1	1	1	2	1	2	1	1	1
