step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-726.940060358389019	-725.374704264991351	-1.565356093397710	0.000021098900173	0.000026740564650	1.267391400980822	0.615000583470166	-1	1	4	4	6	6	5	6	6	7	5	7	8	8	9	7	9	9	9	11	13	11	11	11	12	12	10	14	13	13	13	11	14	14	14	14	15	15	17	16	16	17	16	18	16	19	18	18	19	17	18	19	20	19	19	20	19	19	20	21	21	22	21	19	21	21	21	23	25	23	21	22	21	23	21	21	20	22	24	24	22	21	24	23	24	24	25	23	26	27	28	28	29	28	30	33	33	0	1	0	0	4	4	3	3	11	6	3	5	16	6	9	7	16	9	10	17	20	16	16	17	24	18	16	31	0	27	13	0	25	9	26	27	30	9	31	35	26	34	35	45	33	26	35	30	43	43	40	42	42	50	41	43	44	43	50	50	53	44	45	42	55	54	6	81	78	41	57	58	58	60	58	44	44	64	66	66	67	53	71	72	75	76	74	75	87	88	89	89	91	67	67	0	67	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	4	1	2	1	3	2	1	1	2	1	1	2	4	2	2	2	1	1	1	1	1	2	3	1	3	2	2	1	2	2	1	1	1	6	1	2	3	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	1	3	4	1	5
5500	-667.094747275051645	-665.724563563515403	-1.370183711536243	0.000036814862897	0.000017680314505	0.480249364355487	0.648399610055499	-2	0	4	3	5	4	5	6	7	6	7	7	9	7	9	7	8	10	9	11	12	10	11	11	12	12	12	15	13	13	13	12	14	14	14	14	16	14	17	14	17	16	17	17	17	19	19	19	19	18	17	20	20	18	19	20	18	20	21	21	21	22	20	18	21	22	21	23	25	23	21	22	22	23	21	23	23	22	25	24	22	22	23	24	24	22	25	26	27	28	29	29	30	30	30	33	34	0	1	0	0	6	4	3	3	7	4	3	5	16	10	9	7	16	9	4	17	13	16	16	17	16	18	16	31	0	20	20	0	21	26	26	27	30	26	31	26	26	34	40	33	25	34	35	37	43	43	40	42	64	43	41	49	44	43	50	50	46	63	44	34	41	58	8	81	78	41	57	58	58	50	58	33	44	53	66	58	67	46	71	72	75	45	74	85	87	88	87	89	91	67	67	0	67	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	3	2	2	1	1	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	1	5	1	2	2	1	1	1	3	1	4	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	5	4	1	6
6000	-683.313164841505568	-681.469994110335961	-1.843170731169564	0.000121454941181	0.000020273578861	0.166922635376049	0.584554804527334	-1	1	3	4	5	6	6	6	7	8	6	8	9	7	9	7	8	9	10	10	13	9	11	11	11	12	12	14	13	14	14	12	15	15	14	12	16	15	16	15	17	16	17	18	18	19	18	18	17	17	18	19	19	19	20	19	17	19	20	21	21	20	21	21	21	23	20	23	25	22	22	22	22	23	21	24	23	22	24	25	20	23	23	22	24	23	24	25	26	27	29	28	31	29	31	31	32	0	1	0	0	4	4	3	3	3	6	3	5	17	4	16	3	11	9	10	11	25	16	13	17	13	18	20	27	0	36	16	0	21	35	26	13	27	15	36	26	35	35	34	30	25	34	42	25	26	40	42	35	47	49	41	49	33	49	50	54	52	33	62	53	49	50	24	81	46	55	37	60	58	59	58	63	62	53	58	73	49	64	62	59	43	48	74	85	59	88	87	87	92	44	67	0	67	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1	1	3	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	2	2	3	2	2	3	3	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	3	4	2	3	2	2	1	2	1	1	2	2	2	2	1	2	1	2	1	3	2	1	1	3	1	3	2	2	5	5	1	5
6500	-781.369755256931626	-779.312101125730351	-2.057654131201249	0.000234387100408	0.000030533218533	0.130268340193706	0.430717897492667	-1	0	2	1	3	6	6	6	8	7	6	7	9	8	9	6	9	9	10	11	11	10	8	11	13	11	11	14	12	13	14	14	12	14	13	14	16	15	16	15	17	17	16	18	16	19	17	19	18	16	18	19	19	19	20	18	19	20	21	21	22	21	21	21	21	20	20	22	25	23	21	22	23	22	22	23	22	22	25	24	22	23	23	24	25	21	25	25	27	27	28	27	30	31	30	32	34	0	1	0	0	4	5	3	3	3	4	3	4	8	5	16	3	11	16	14	15	13	23	8	3	21	17	17	30	0	23	13	0	11	11	15	27	31	20	21	18	30	24	17	13	21	11	21	21	26	26	38	50	39	44	39	43	28	38	56	53	54	31	16	48	43	50	40	46	60	63	48	44	59	47	35	21	25	44	35	40	39	59	71	49	60	42	49	80	75	88	59	58	89	43	76	0	46	1	1	1	1	2	2	2	2	3	3	2	3	1	2	2	2	2	1	1	1	2	1	2	4	2	1	1	1	1	3	3	1	3	5	3	2	1	2	3	5	2	2	4	4	2	7	3	4	3	3	1	1	1	1	2	1	2	1	3	1	2	3	8	1	2	2	2	2	2	1	1	2	1	2	5	4	5	2	5	5	3	1	1	3	2	2	3	1	2	1	3	4	2	9	4	1	12
7000	-784.530053766688070	-782.715643477329081	-1.814410289359009	0.000256323771948	0.000044406324073	0.173243096945435	0.439388758195294	-2	0	4	4	6	7	6	5	7	7	7	6	8	7	9	9	9	10	10	8	12	10	11	11	12	13	12	13	12	15	15	13	14	15	15	14	16	14	18	15	15	16	17	17	17	19	19	19	17	17	18	17	19	18	19	20	17	20	20	21	21	19	20	22	19	21	19	22	25	23	19	22	22	22	21	22	22	22	23	24	22	20	21	20	25	23	25	24	27	28	28	28	30	30	28	33	33	0	1	0	0	4	4	3	3	3	4	3	4	3	12	9	20	13	9	14	3	24	17	11	17	3	18	20	24	0	7	28	0	22	11	25	15	34	16	31	18	26	15	18	21	21	18	49	50	38	18	36	30	33	26	43	53	21	38	41	26	44	40	45	40	41	34	34	84	59	58	35	49	56	54	54	39	60	56	42	56	42	50	62	15	75	43	53	59	49	66	88	60	51	67	67	0	84	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	2	1	4	2	1	1	1	4	1	1	1	4	2	2	1	2	1	3	1	4	3	2	2	5	1	1	2	3	3	1	2	2	1	1	3	3	2	4	1	2	1	3	4	3	2	1	3	2	3	2	1	3	2	2	1	1	5	1	3	2	1	8	1	3	2	2	4	4	2	3	7	5	6	1	6
7500	-755.485233965337102	-753.621339201558044	-1.863894763779050	0.000242463857527	0.000039430126405	0.162622696870709	0.376572299515856	-1	0	4	2	5	6	6	5	7	7	6	6	8	6	9	8	8	9	10	10	12	10	11	12	10	11	12	14	12	14	15	13	13	14	14	12	16	15	18	15	18	15	18	17	17	18	18	18	16	17	19	19	19	19	20	18	18	20	20	21	21	22	20	22	21	22	22	22	25	21	22	22	23	23	21	22	22	22	25	24	21	22	22	24	23	23	25	25	26	27	27	28	31	29	30	32	33	0	1	0	0	4	4	3	3	11	4	3	4	3	4	9	11	7	9	14	17	8	17	20	17	8	3	3	11	0	20	24	0	11	36	18	20	20	30	36	25	21	34	28	22	23	34	42	36	30	21	27	13	57	49	50	40	13	35	46	59	34	41	40	35	27	59	52	61	58	41	48	75	43	51	49	24	65	34	40	54	30	53	61	72	35	17	51	49	74	72	48	64	78	86	86	0	81	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	1	2	1	3	2	1	2	3	5	4	5	1	2	2	1	3	1	2	2	3	1	3	2	3	1	1	3	3	2	2	3	1	3	3	5	1	1	1	2	5	3	1	1	5	3	2	5	4	1	2	1	3	2	2	1	3	2	2	5	1	5	4	3	4	2	1	1	4	7	3	5	1	3	6	3	6	5	4	1	5
8000	-782.552368100830108	-780.458323769973845	-2.094044330856245	0.000315681251828	0.000039588268178	0.125405826127100	0.547283373236182	-2	1	4	4	5	6	6	5	7	5	8	7	9	7	8	8	8	9	9	10	13	10	10	11	12	11	12	15	11	15	15	13	15	13	14	13	15	15	16	14	17	15	18	17	18	17	18	16	18	16	18	19	18	19	20	18	19	21	19	20	21	22	22	21	21	23	22	23	24	22	21	22	21	22	21	23	21	21	24	25	21	23	20	23	24	23	26	25	27	27	27	28	30	30	31	31	33	0	1	0	0	4	4	3	3	8	4	7	5	16	10	9	7	3	8	6	3	18	9	17	8	9	20	17	25	0	36	9	0	18	22	8	23	21	21	24	34	40	34	40	27	15	34	24	18	34	26	31	49	39	46	33	21	39	59	46	53	20	60	49	56	46	60	24	21	78	34	28	58	24	48	60	61	39	54	72	72	33	71	31	60	61	35	56	71	72	43	60	31	91	85	48	0	70	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	2	1	1	1	1	1	4	1	4	1	4	1	1	1	2	1	1	1	2	3	3	2	2	4	3	3	2	1	1	1	3	2	2	1	1	1	3	1	1	2	2	2	3	6	2	5	4	1	4	3	1	1	2	1	1	2	3	1	2	2	2	4	4	1	2	4	2	7	2	2	8	1	6
8500	-782.389966367872944	-780.563032530416649	-1.826933837456298	0.000223178786697	0.000038038149996	0.170438017694768	0.441970326603550	-1	0	2	4	5	6	5	4	8	8	6	7	9	5	8	8	9	10	10	11	12	10	10	10	12	12	13	12	12	15	14	12	14	14	14	12	14	16	18	14	17	16	18	18	18	17	17	18	19	18	17	20	19	19	19	18	19	21	20	22	21	21	21	21	21	23	21	23	26	22	22	21	22	22	22	22	23	23	25	24	22	23	22	21	24	24	24	25	27	28	28	27	29	28	29	32	33	0	1	0	0	4	4	3	3	11	6	8	5	16	4	7	11	9	15	5	24	24	9	9	16	17	11	15	16	0	27	11	0	18	11	15	16	17	18	24	16	34	31	25	20	25	25	18	26	56	33	37	38	18	37	47	47	39	56	46	50	54	36	20	44	35	84	38	35	21	40	57	43	49	59	38	46	39	37	53	43	25	64	48	46	59	76	50	66	74	88	43	60	69	48	78	0	94	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	4	3	2	1	1	4	1	2	3	4	2	3	4	4	3	2	1	2	3	3	3	3	4	1	2	1	1	3	3	1	1	1	2	2	2	1	4	4	1	4	2	3	2	6	4	2	2	2	1	4	4	2	5	4	3	9	1	2	2	3	1	3	2	3	2	5	2	2	6	2	1	2
9000	-729.322524260988416	-727.401896277107880	-1.920627983880560	0.000280461326360	0.000042576449815	0.151808630329927	0.490563799505249	-1	0	3	3	5	6	5	6	7	7	7	7	9	7	9	9	8	10	10	10	12	10	10	10	12	12	12	13	13	13	14	14	15	15	15	15	15	16	16	15	16	16	18	18	17	18	18	18	18	15	17	19	20	20	18	19	19	20	20	22	20	22	21	20	22	23	21	22	25	21	20	22	22	22	21	23	23	20	25	26	21	22	23	23	25	22	24	25	27	27	27	28	30	31	31	30	34	0	1	0	0	4	4	3	3	7	4	7	4	7	4	9	9	11	9	10	8	23	17	17	7	23	18	17	20	0	22	23	0	30	15	17	15	31	26	30	27	24	21	18	16	30	18	26	39	26	26	38	8	39	56	38	50	47	40	50	59	44	37	64	50	43	58	46	36	82	35	39	56	56	58	46	49	46	35	61	87	36	56	86	56	87	41	43	73	46	85	79	74	79	52	67	0	76	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	2	2	1	1	4	3	3	1	2	2	1	4	3	4	5	2	3	3	1	3	1	1	7	2	1	1	2	1	2	1	1	1	3	1	2	2	1	3	4	2	2	2	2	1	1	1	3	2	2	3	1	3	2	1	2	1	2	3	2	4	1	1	4	2	8	6	1	6
9500	-706.725636940617619	-704.838169802130324	-1.887467138487287	0.000178752839104	0.000028237255067	0.157968148696244	0.427475333365623	-1	1	4	4	5	6	6	5	7	7	7	7	9	8	8	8	9	10	10	10	12	10	11	10	12	12	12	14	12	15	13	12	14	14	15	14	15	15	18	15	17	16	18	17	18	20	19	17	19	17	19	20	19	19	19	20	19	20	21	21	22	21	20	21	21	22	22	23	25	21	20	23	23	22	21	22	22	23	24	25	23	22	24	24	25	22	26	24	27	27	28	28	28	31	29	31	34	0	1	0	0	4	4	3	3	3	4	8	5	7	10	11	3	3	15	14	8	22	13	11	3	11	24	20	13	0	23	24	0	13	20	25	27	27	15	16	25	16	18	15	27	11	40	45	27	50	35	26	34	34	42	45	40	38	41	42	50	52	51	38	45	55	47	7	43	53	55	42	59	63	60	38	16	44	52	58	59	67	38	67	58	54	24	64	75	74	75	82	74	74	76	67	0	67	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	3	2	1	2	3	3	1	1	2	1	2	2	1	2	2	2	1	2	4	5	2	4	3	7	3	4	3	1	3	1	1	3	2	2	2	1	3	2	1	3	2	1	2	3	2	1	2	11	3	2	1	2	1	2	1	3	7	3	2	2	2	1	3	1	2	3	5	2	1	2	4	4	4	3	7	3	1	7
10000	-678.130260949854232	-676.246469448735525	-1.883791501118720	0.000177876403764	0.000028225103667	0.158678178045337	0.512752389259988	-1	1	3	3	5	6	6	5	7	6	6	7	9	8	9	9	8	10	10	10	12	10	11	12	11	13	11	13	12	15	15	13	13	14	14	15	15	14	18	15	16	15	17	18	16	19	17	18	17	16	19	20	19	19	19	18	19	21	19	20	21	22	22	20	21	23	21	23	25	22	21	21	20	22	22	23	23	22	24	25	22	23	24	23	23	23	24	26	27	27	28	28	30	30	29	32	33	0	1	0	0	4	4	8	3	7	4	8	5	17	6	9	17	3	9	12	16	13	13	7	25	16	21	20	20	0	20	21	0	27	15	11	27	21	15	21	38	26	9	50	28	33	30	35	36	38	42	42	54	43	26	26	35	45	43	50	18	55	22	13	38	41	58	10	67	51	46	44	43	56	58	54	67	45	60	66	34	67	64	57	72	58	20	42	85	74	58	74	59	80	67	67	0	67	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	3	3	2	2	1	2	1	2	4	1	2	2	3	1	1	2	1	1	1	2	2	3	2	2	3	1	5	1	5	5	2	2	1	8	1	2	2	2	2	1	1	2	1	4	1	1	5	1	2	2	1	1	6	4	2	2	2	3	4	4	4	3	1	5
10500	-732.522335271171187	-730.729229844340239	-1.793105426830971	0.000204789263189	0.000036496593714	0.178215367085279	0.379968081100737	-1	1	3	2	6	5	6	5	8	8	8	8	9	7	9	7	9	10	9	10	12	9	10	11	12	12	12	14	12	13	15	13	14	15	14	14	14	15	17	15	17	16	16	18	16	19	16	18	18	17	18	20	19	19	19	19	19	20	20	22	22	21	21	21	21	22	22	23	23	21	19	22	23	21	20	23	22	22	24	25	23	23	24	22	25	22	25	25	27	27	28	28	29	31	31	32	32	0	1	0	0	4	4	3	3	3	4	8	6	8	5	11	3	7	3	6	8	3	7	13	7	8	15	13	27	0	18	25	0	23	27	17	27	24	11	20	24	34	15	26	9	36	38	35	45	47	16	34	38	21	24	40	35	27	39	49	59	46	17	45	55	50	58	10	67	11	43	13	59	43	34	35	23	50	44	62	72	67	50	48	58	62	36	40	35	62	75	76	85	89	67	67	0	67	1	2	1	1	2	2	2	1	3	2	1	1	2	1	1	3	1	3	2	3	5	2	1	3	3	2	1	1	1	2	2	1	2	2	3	1	1	2	4	3	1	4	2	5	1	2	1	2	1	4	1	2	4	2	2	1	3	1	1	1	2	6	3	1	2	1	6	1	7	2	5	1	4	3	2	6	3	2	2	2	1	2	2	1	2	4	5	5	2	3	2	2	1	7	5	1	6
11000	-685.152363974506557	-683.314075220417976	-1.838288754088594	0.000195166500087	0.000032781266164	0.167965640361102	0.463078518930373	-2	0	4	3	5	6	6	5	7	8	7	8	8	7	9	9	9	10	10	9	12	10	10	11	11	13	11	14	11	15	14	13	15	14	14	13	15	15	16	14	17	17	17	18	18	20	17	18	18	17	18	19	18	20	19	20	18	19	21	21	21	21	20	22	22	22	21	23	25	23	21	22	22	22	21	20	22	22	24	25	22	22	23	23	24	23	25	26	27	26	28	28	31	30	28	33	32	0	1	0	0	4	4	3	3	7	6	7	5	8	4	9	13	11	9	10	13	17	11	16	13	13	17	17	21	0	13	36	0	13	24	18	20	36	11	33	18	40	18	40	36	18	35	34	13	50	38	34	40	30	15	40	50	21	40	51	50	43	16	21	61	41	51	11	81	72	55	36	38	50	60	53	30	28	53	59	79	67	26	57	43	75	76	74	60	87	72	35	66	89	67	67	0	67	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	4	1	1	2	2	2	2	1	3	1	2	2	4	1	2	4	3	2	4	1	1	2	2	2	5	3	1	3	2	2	2	2	7	5	1	2	1	7	1	2	2	3	4	3	1	1	2	5	2	1	1	1	5	2	2	2	2	1	3	2	2	6	3	1	5	4	1	6
11500	-739.348507665730494	-737.334227819533112	-2.014279846197430	0.000241039366650	0.000032899785111	0.136491335702106	0.433337677235258	-2	0	3	3	5	6	6	5	8	8	7	8	8	7	8	8	9	10	11	10	12	10	10	12	11	11	11	13	10	14	14	13	14	15	15	15	15	16	18	14	16	15	17	18	18	17	18	17	17	16	18	19	20	16	20	20	19	20	20	21	22	20	22	21	22	21	19	22	25	23	20	21	23	22	22	24	22	23	25	25	20	21	24	22	24	23	24	24	27	26	28	28	30	30	29	32	34	0	1	0	0	4	5	3	3	3	14	3	14	7	4	3	11	16	9	10	13	17	16	17	23	8	16	16	25	0	13	28	0	20	24	9	21	16	40	20	18	34	21	21	35	15	21	33	35	54	18	30	26	36	42	41	49	39	51	15	46	60	28	57	62	36	42	14	81	39	72	52	49	60	52	52	23	20	60	73	84	45	46	57	59	52	37	42	75	69	72	76	86	60	86	52	0	59	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	3	2	2	1	1	2	1	1	3	2	4	3	2	1	3	2	1	2	3	2	6	2	2	1	1	3	2	4	3	1	2	2	1	1	5	3	1	4	2	1	4	4	5	1	2	1	1	3	1	2	2	9	7	1	2	2	1	2	3	1	3	4	5	1	1	3	2	3	4	5	5	1	7
12000	-777.795673831155341	-775.879130790508043	-1.916543040647247	0.000295165107531	0.000045025766962	0.152544341500345	0.506781122940210	-1	0	4	4	5	6	6	6	7	7	8	6	8	7	8	8	8	9	11	9	12	11	10	12	12	12	13	13	12	13	15	14	14	14	14	14	15	14	17	16	16	17	15	18	16	19	16	19	18	18	18	18	19	18	18	18	20	19	20	20	22	21	21	22	21	22	21	23	25	23	21	23	22	23	22	24	23	23	22	25	23	22	24	23	24	24	25	25	28	27	28	28	30	30	30	33	33	0	1	0	0	4	4	3	3	8	5	8	5	3	6	9	8	7	17	12	17	3	17	3	11	11	8	20	7	0	26	17	0	15	18	11	13	24	18	26	25	15	18	9	41	27	11	24	39	15	24	45	40	38	28	24	25	27	23	28	39	71	28	44	71	56	53	46	62	64	60	30	64	60	33	50	42	59	64	60	53	62	40	49	66	78	55	40	66	60	66	82	42	54	42	19	0	81	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	4	1	5	1	3	2	2	2	1	2	1	1	2	1	3	2	5	4	1	2	3	2	3	4	4	1	2	5	2	1	5	2	1	1	2	3	2	3	4	5	5	1	1	4	1	1	1	2	1	1	2	3	4	1	1	5	3	4	2	1	1	3	2	3	3	1	1	3	4	1	5	3	3	4	6	11	6	1	6
12500	-718.097256868819954	-716.328728759605042	-1.768528109214932	0.000222743560024	0.000041049673696	0.184291180813852	0.481697408285150	0	1	3	4	6	6	6	4	6	6	7	8	8	7	8	9	9	9	10	9	12	10	10	12	11	12	11	12	13	14	14	14	11	14	15	13	16	15	17	16	17	16	17	18	17	20	18	16	19	18	19	19	18	19	19	17	19	21	19	21	21	21	19	21	20	22	22	23	25	22	19	23	21	22	20	24	23	22	24	26	22	22	23	24	24	23	26	26	27	27	29	28	29	31	30	32	34	0	1	0	0	4	4	3	3	8	4	3	14	9	10	9	8	13	9	5	13	7	20	20	7	20	7	17	13	0	27	27	0	17	15	16	27	27	33	23	24	35	31	9	30	13	51	45	33	41	18	45	47	31	24	40	40	39	40	42	59	41	63	50	40	50	45	43	78	77	55	23	49	71	71	59	30	24	15	58	79	43	11	57	50	34	17	76	66	54	72	78	87	71	43	71	0	94	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	1	3	1	1	3	1	3	1	2	1	2	2	1	2	3	3	2	4	2	4	2	2	1	6	2	4	1	1	2	1	4	2	1	2	2	1	1	1	2	1	1	2	1	1	2	2	3	2	1	2	2	6	2	2	2	1	4	5	6	2	1	2	7	3	2	6	7	1	2	5	2	3	2	4	9	5	1	1
13000	-760.686875839388449	-758.677272578092698	-2.009603261295797	0.000245108638637	0.000033627025627	0.137192331586292	0.370500002499091	-1	1	4	4	6	6	5	5	7	6	8	7	9	6	9	6	8	9	11	10	13	10	11	11	12	13	12	14	13	14	12	14	15	14	14	13	16	16	16	16	17	17	17	15	18	17	19	18	18	18	18	19	19	20	18	19	20	20	18	20	20	19	21	21	22	23	21	22	25	22	22	23	23	22	21	23	21	22	24	24	20	23	22	23	25	23	25	24	28	26	26	29	27	30	31	32	33	0	1	0	0	4	4	3	3	7	4	7	5	8	4	3	3	16	9	6	16	3	16	17	20	11	18	8	11	0	17	20	0	20	15	13	15	28	18	24	28	35	30	26	34	33	18	38	17	40	9	35	42	49	35	35	40	16	26	21	18	49	24	23	53	58	40	62	81	53	54	48	55	78	57	43	60	24	40	72	59	39	61	45	49	63	46	63	58	69	66	54	51	72	63	50	0	95	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	1	1	1	4	2	5	2	2	1	2	2	4	3	1	2	1	1	2	3	2	1	2	4	2	1	1	1	2	1	2	4	1	3	2	6	2	2	1	4	2	2	6	4	2	8	1	5	6	1	1	4	1	1	3	1	2	3	1	1	3	2	5	3	1	3	3	1	2	2	2	3	3	2	2	2	2	6	2	6	4	1	1
13500	-720.778352689175676	-718.757029688341504	-2.021323000834196	0.000259213995374	0.000035109764596	0.135447025325817	0.434932138301732	-1	0	4	3	5	4	5	6	8	7	7	7	9	6	8	8	9	9	10	11	13	10	10	11	12	12	11	14	12	15	15	13	13	14	14	15	15	15	16	15	18	16	18	18	16	18	18	18	17	17	18	18	19	19	19	19	19	20	21	22	22	21	21	21	20	22	20	23	25	23	21	22	20	23	20	23	22	21	23	26	23	23	23	23	25	24	25	24	27	27	25	28	31	31	29	33	33	0	1	0	0	4	4	3	3	3	14	3	5	11	6	3	7	7	15	12	13	13	16	13	3	13	7	11	13	0	25	13	0	23	24	15	20	17	27	35	15	40	11	26	40	27	17	50	20	28	31	9	27	9	49	8	49	20	37	50	59	54	52	22	49	38	73	51	55	79	57	39	73	57	59	43	78	71	38	50	52	46	61	33	55	42	39	50	75	46	75	74	86	91	55	46	0	94	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	4	1	2	3	3	1	2	3	1	1	1	3	2	3	3	1	2	1	4	3	1	3	6	1	3	1	1	5	3	6	1	5	1	4	2	1	1	1	2	6	2	2	1	1	2	2	2	2	1	1	1	2	1	1	3	3	5	4	1	3	2	3	4	4	2	6	4	1	2	3	5	5	1	1
