step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
25500	-846.580121280385583	-853.435609231344984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747078008298347	-5	2	6	4	10	12	9	14	18	22	17	18	19	25	22	22	23	22	26	24	30	26	28	24	28	27	31	31	30	31	29	33	32	35	39	32	38	39	38	40	33	44	34	45	46	51	55	48	51	54	50	55	55	57	60	64	67	55	61	63	64	63	70	62	61	70	65	67	70	67	68	70	69	73	72	71	67	72	77	73	77	75	70	71	72	72	72	81	75	77	75	84	81	78	83	79	84	79	80	79	79	84	84	82	84	80	85	90	82	82	90	89	0	1	2	2	3	0	3	5	5	5	8	8	11	5	11	0	12	12	13	13	15	16	18	13	19	17	22	23	19	0	24	24	15	19	19	19	29	43	32	30	19	34	30	36	43	44	43	40	45	51	38	49	49	49	50	49	59	51	49	50	53	58	57	58	58	54	59	60	71	62	58	56	64	83	53	64	62	56	85	67	63	83	57	70	71	70	62	63	64	85	77	91	80	71	94	75	100	83	89	82	82	75	85	90	100	76	81	95	80	100	97	106	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	3	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2
26000	-874.238504451496851	-881.093992402456252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693706846801521	-1	4	6	8	9	11	9	13	17	25	17	17	20	16	22	18	26	25	24	25	28	22	29	28	28	35	33	34	35	34	33	32	37	34	41	35	32	36	39	44	38	41	38	48	44	41	51	56	50	55	51	52	55	57	57	60	70	61	65	63	61	64	71	64	67	69	68	57	68	68	68	58	68	72	74	71	68	74	73	71	74	76	69	70	74	78	73	82	79	74	77	80	79	78	78	81	88	79	84	78	78	86	81	79	83	81	81	79	85	83	88	90	0	1	2	2	3	0	3	5	5	14	8	8	11	5	11	0	12	12	13	13	15	16	18	13	19	13	22	18	37	0	24	13	21	19	41	25	19	30	32	30	25	34	38	36	43	36	43	51	45	51	38	49	52	49	50	52	67	51	54	48	53	58	53	54	51	72	59	51	51	51	58	49	64	83	57	64	62	57	65	54	63	74	56	77	65	71	71	66	77	69	84	91	80	84	58	80	100	74	77	82	59	66	85	90	100	73	81	62	96	98	101	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	2	1	2	1	1	1	3	2	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	2	2	2	4	1	1	3	2	1	1	2	1	2	1	1	2	2
26500	-865.942110487873606	-872.797598438833006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641102289935058	3	4	7	11	9	13	11	12	16	24	17	15	19	21	20	10	26	18	24	24	30	26	23	26	26	37	32	34	30	30	32	31	34	35	41	36	35	36	40	43	37	45	39	46	48	49	56	49	50	54	53	54	55	57	59	62	66	60	63	57	70	66	66	62	66	69	67	70	67	70	68	70	70	77	74	74	71	73	78	68	69	69	71	77	73	75	66	82	74	75	78	76	74	79	79	81	85	81	83	79	75	85	83	79	75	83	75	85	86	82	86	93	0	1	2	2	3	0	3	5	5	5	8	8	11	8	11	0	14	12	13	13	15	16	18	13	19	17	22	14	19	0	13	24	11	19	41	25	29	30	32	30	34	34	38	34	43	34	43	38	45	48	48	49	49	49	50	54	54	48	53	48	54	58	54	60	60	63	52	60	60	62	58	54	64	83	57	64	58	59	58	59	67	53	57	71	65	70	58	63	71	58	62	65	80	77	77	67	100	74	84	101	82	88	85	90	82	73	72	95	96	100	101	79	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	2	1	2	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	2	1	1	1	3	1	2	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2
27000	-855.212247513351940	-862.067735464311340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673422685625925	-1	3	6	10	10	0	12	14	17	18	15	18	18	23	20	22	24	22	24	25	28	28	29	26	27	29	34	34	31	34	28	33	30	32	39	33	35	39	38	44	37	38	41	44	47	46	53	49	50	56	58	51	52	57	56	57	66	62	66	64	70	67	69	61	66	71	69	71	71	72	70	65	67	74	73	70	64	69	76	71	71	76	71	77	74	67	72	82	75	75	78	81	78	67	83	79	86	83	82	80	80	87	82	80	82	80	85	88	86	85	87	88	0	1	2	2	3	0	3	5	5	5	5	8	11	10	11	0	12	12	13	13	11	16	18	13	19	17	22	18	19	0	13	31	21	19	34	19	29	30	32	38	34	34	38	34	38	44	38	40	45	48	43	49	45	49	48	52	54	40	52	48	57	77	72	51	58	72	57	62	60	86	62	53	51	83	57	64	58	49	65	59	72	49	72	94	65	60	62	75	71	62	86	85	80	51	76	82	100	74	89	82	82	66	85	90	82	76	81	95	96	100	101	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	2	2	1	1	2	1	1	2	1	2	1	2	2	2	1	1	1	3	1	1	3	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	2	1	1	5	1	2	1	1	1	2	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1
27500	-926.800063923203993	-933.655551874163393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596892390615195	-2	3	5	8	9	12	10	9	15	23	13	14	19	23	22	19	23	21	23	23	24	27	31	22	26	37	31	35	32	31	34	29	34	32	41	36	35	39	41	43	33	37	42	43	43	49	54	47	48	54	56	51	54	52	60	54	68	66	62	63	70	64	65	60	64	66	68	72	70	73	70	69	69	69	71	70	60	65	73	67	76	73	72	73	72	71	73	82	76	76	70	82	77	75	75	74	89	80	84	78	80	77	80	83	78	77	78	88	86	83	89	90	0	1	2	2	3	0	3	3	5	2	5	5	11	8	13	0	12	12	13	13	15	16	18	13	19	17	22	18	25	0	24	13	15	19	41	29	29	30	32	38	25	29	30	31	43	36	45	38	45	48	48	49	49	49	50	45	52	50	52	51	53	77	53	48	51	54	59	51	60	86	77	52	64	59	66	77	51	54	65	54	72	56	74	58	65	62	71	75	65	58	77	79	80	58	71	80	100	83	89	61	82	72	79	90	82	64	61	95	96	100	101	62	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	3	2	2	1	2	3	1	2	2	1	2	1	2	1	1	2	2	2	1	1	2	1	2	2	3	2	4	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	2	1	1	1	2	1	1	1	3	2	2	2	2	1	4
28000	-904.076211989108515	-910.931699940067915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729971237346771	-2	2	6	6	11	7	9	17	17	12	14	18	19	22	22	19	25	21	23	24	24	24	28	23	28	34	32	31	32	29	31	33	35	33	42	36	38	39	39	46	36	42	41	44	48	43	53	55	44	57	49	52	55	53	58	59	71	69	61	62	70	59	64	63	63	71	65	65	72	71	68	64	70	68	73	76	65	76	74	72	75	75	72	76	71	77	70	80	78	70	80	80	73	76	79	78	89	78	84	79	81	84	73	77	83	81	84	84	86	86	87	93	0	1	2	2	3	0	3	5	10	5	5	11	11	8	8	0	9	12	13	13	15	16	18	13	19	17	22	18	19	0	24	31	21	19	41	34	29	30	32	30	25	37	38	36	43	36	38	40	38	51	38	49	52	52	48	53	59	62	54	62	63	40	54	50	62	63	52	51	62	71	77	54	64	59	72	64	62	59	65	74	72	59	74	70	68	70	62	61	64	62	86	65	80	58	69	93	101	83	91	82	82	61	62	90	100	73	72	95	96	101	101	64	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	3	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	3	3	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	3	2	1	3	1	1	1	1	2	1	1	1	1	3	2	3	1	2	3	2	1	1	2	6
28500	-887.993029722074539	-894.848517673033939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709052230707180	-5	2	5	7	9	9	13	13	15	12	16	18	20	14	20	20	29	25	26	24	28	27	30	25	29	32	32	31	32	31	30	33	32	33	40	33	38	36	38	48	36	43	40	41	49	42	48	47	51	56	57	54	54	54	58	62	64	66	60	57	59	60	66	62	59	71	68	63	64	67	70	66	69	69	76	77	63	73	70	69	69	76	73	78	77	78	71	70	71	75	72	81	81	79	82	73	88	79	82	75	79	90	81	79	82	83	82	89	81	86	88	92	0	1	2	2	3	0	3	5	5	5	8	8	11	5	14	0	12	12	13	13	15	16	18	13	19	17	22	12	19	0	24	31	21	25	41	25	29	30	32	30	19	34	38	36	43	29	43	43	45	40	48	49	49	49	51	54	54	77	52	48	53	60	53	62	51	61	59	60	60	77	62	53	51	63	72	87	62	74	65	59	61	67	74	91	58	70	58	52	77	73	58	86	80	84	86	80	101	83	89	83	100	88	79	90	82	91	63	95	96	82	101	106	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	2	1	1	3	1	1	1	3	2	2	2	3	1	2
29000	-917.911128397067273	-924.766616348026673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673281299599220	-1	2	5	6	7	8	10	13	17	23	15	16	19	17	20	21	25	21	25	23	28	26	25	24	24	35	33	33	30	32	31	33	37	29	41	33	39	38	40	46	36	40	41	42	43	48	50	52	46	55	57	50	55	58	58	59	71	65	63	63	69	64	74	59	66	73	63	70	70	72	70	66	74	68	75	73	66	67	72	72	75	74	73	72	71	80	73	72	75	72	81	81	66	78	84	76	82	76	83	77	81	85	82	82	79	81	84	77	81	85	91	87	0	1	2	2	3	0	3	5	5	5	5	8	11	5	11	0	11	12	25	13	15	16	14	13	13	17	22	12	19	0	21	24	21	19	41	25	29	30	32	30	19	31	38	36	43	44	40	38	45	38	40	49	52	49	50	53	59	64	52	50	59	40	61	38	60	59	54	60	77	64	58	54	62	67	53	71	58	53	65	59	72	67	74	60	51	70	71	59	58	62	71	65	52	71	91	80	100	74	89	82	100	61	62	70	100	73	75	62	96	101	101	73	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	3	1	3	1	3	1	2	1	2	1	1	2	1	3	1	1	3	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	3	2	1	2	2	2	1	1	2	2
29500	-923.761424112339910	-930.616912063299310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605525699530414	-1	3	5	5	7	8	8	11	15	20	18	19	21	16	24	16	28	23	24	24	29	26	24	23	30	37	32	29	35	29	35	34	33	31	34	30	38	38	38	43	36	45	41	38	49	47	57	49	52	56	58	56	55	59	54	59	66	60	63	61	60	66	69	59	66	70	68	71	65	67	72	66	72	74	75	76	69	70	76	71	72	75	75	73	75	76	66	82	74	77	76	83	81	79	85	78	88	79	86	77	82	92	81	81	81	81	83	88	86	85	89	86	0	1	2	2	3	0	3	5	5	3	8	8	11	5	12	0	18	12	13	13	15	16	14	10	19	8	22	18	34	0	24	34	15	19	25	19	29	30	32	30	34	44	38	34	38	44	48	38	45	43	55	49	49	49	48	49	54	50	54	51	52	58	54	48	60	61	52	51	51	64	58	54	64	59	66	71	62	54	65	54	78	63	78	62	65	68	50	75	64	62	50	79	80	84	70	78	100	83	91	82	98	88	79	91	98	87	81	77	96	100	101	62	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	4	1	1	1	1	2	1	2	3	1	2	1	2	1	2	1	1	1	1	2	2	2	2	1	3	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	2	1	3	2	1	1	1	3	2	1	1	1	1	1	2	1	2	2	2	2	3	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	3	1	1	2	3
30000	-889.404573047118447	-896.260060998077847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636704476699727	-2	3	6	7	9	13	13	14	17	21	16	16	20	22	19	15	27	23	23	24	28	23	26	27	29	34	33	29	33	33	32	31	37	29	32	35	39	36	38	45	32	45	39	47	45	52	56	51	50	56	51	53	55	56	61	61	68	64	62	61	65	57	69	62	60	72	71	65	71	72	70	68	69	70	71	71	67	74	73	72	75	70	73	76	75	77	67	80	79	78	79	81	78	76	80	74	87	82	86	76	81	89	84	83	76	81	82	88	84	82	93	91	0	1	2	2	3	0	3	5	5	9	8	8	11	5	9	0	12	12	13	13	15	16	18	13	19	17	22	23	17	0	24	13	21	19	34	19	29	30	32	30	25	25	38	36	43	34	45	38	45	51	38	49	52	52	50	49	59	62	52	48	53	48	53	62	48	61	61	60	77	58	62	61	64	59	63	51	62	63	77	59	72	61	59	77	65	58	58	75	86	76	77	86	80	71	77	67	100	74	77	82	83	88	92	90	82	73	63	76	96	82	110	73	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	2	1	3	2	4	2	2	2	1	3	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	2	1	1	2	1	1	3	1	3	3	1	2	1	1	2	1	2	2	2	1	2	2	2	1	1	2	1	1	1	2	2	3	2	2	3	2
30500	-915.325062923093697	-922.180550874053097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657937857237426	0	4	6	8	9	14	13	11	18	15	14	15	22	21	18	14	26	19	25	24	27	25	23	28	30	32	32	29	27	32	31	31	33	31	38	35	35	39	36	42	33	41	40	45	44	49	56	55	52	50	54	53	50	48	59	57	66	65	65	62	68	61	64	57	64	71	67	69	70	70	70	71	64	72	71	76	68	72	71	72	77	71	70	75	75	69	71	80	76	76	73	79	81	74	84	76	86	82	83	75	80	90	84	78	82	83	87	89	82	86	91	96	0	1	2	2	3	0	3	5	10	5	8	8	15	5	11	0	15	12	13	13	11	16	18	13	19	17	22	23	19	0	24	24	21	19	41	19	29	30	32	30	25	25	30	36	38	34	38	38	54	40	38	53	54	43	48	54	56	62	52	47	54	50	53	51	51	63	63	58	51	58	62	59	51	67	63	71	62	63	65	67	72	49	49	51	65	58	62	75	62	70	77	51	80	86	79	82	100	74	70	59	100	61	91	90	82	62	72	95	96	100	101	76	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	1	4	3	2	1	1	2	2	1	1	1	2	1	2	2	1	4	2	2	1	2	1	1	2	3	2	2	1	1	1	2	1	1	2	2	1	1	4	2	2	2	1	2	2	2	1	2	4	1	1	2	1	2	2	2	2	1	2	1	1	2	2	4	1	1	1	2	3
31000	-897.337695849652391	-904.193183800611791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626608617903784	-2	0	3	2	8	4	7	11	13	24	15	12	20	14	20	15	27	21	24	23	28	28	30	27	30	36	32	34	34	28	30	30	30	34	33	36	35	38	38	45	37	43	38	44	44	50	57	54	55	57	51	52	53	49	60	61	65	65	64	63	66	58	73	63	64	64	68	71	68	71	72	69	69	74	72	73	62	74	75	71	77	71	68	78	72	74	67	80	75	77	76	85	81	74	84	75	86	77	86	78	81	83	81	80	78	84	84	88	85	87	89	95	0	1	2	2	3	0	3	5	5	5	8	8	11	5	11	0	15	12	13	13	15	16	18	13	19	17	22	23	25	0	24	13	21	19	19	34	29	30	32	30	35	25	30	36	38	44	43	38	52	51	38	54	54	45	50	49	49	77	54	48	52	38	49	51	62	53	59	77	77	77	58	57	64	83	72	62	51	57	65	67	72	83	57	87	64	71	62	75	62	64	58	86	96	64	85	59	100	83	89	74	100	49	91	91	82	94	72	84	96	101	101	76	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	3	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	3	1	2	2	2	1	1	3	2	1	2	2	1	1	1	1	1	2	1	2	1	1	3	2	2	1	1	1	1	1	3	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	4	1	1	1	1	3	2	2	1	2	4
31500	-905.448259007763340	-912.303746958722741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611623717415802	-3	2	7	8	8	7	12	14	17	24	16	15	18	11	23	23	29	22	24	25	28	25	31	24	31	35	35	29	33	32	31	30	35	31	42	35	30	37	32	43	34	44	39	45	46	49	51	54	53	50	46	56	51	48	60	60	64	65	65	62	61	56	74	60	64	68	58	71	70	64	64	67	71	73	70	72	69	75	73	64	77	76	68	70	77	74	74	80	76	73	76	83	77	79	79	79	89	80	82	77	82	92	82	84	82	76	80	88	77	84	90	96	0	1	2	2	3	0	3	14	14	14	14	8	11	5	11	0	12	12	13	13	11	16	18	13	19	10	22	18	19	0	19	24	21	19	41	34	19	30	32	30	25	29	38	36	43	29	43	51	54	51	38	49	54	45	50	49	49	60	52	51	53	50	53	48	62	61	49	71	71	60	48	49	64	57	53	64	58	59	65	67	72	59	59	71	65	70	58	75	76	58	77	85	80	84	77	109	100	83	58	82	82	63	79	94	63	76	63	95	63	74	101	76	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	2	1	3	1	2	2	1	2	3	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	1	1	2	2	3	1	1	3	2	2	1	1	1	2	1	2	2	3
32000	-890.997720468990451	-897.853208419949851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688571654971646	-3	4	8	9	14	11	11	13	18	21	15	16	20	24	22	20	23	23	22	25	27	27	27	28	30	31	31	32	34	34	31	31	31	28	41	36	34	37	37	38	40	40	40	46	45	48	51	55	55	57	50	56	53	50	60	63	65	60	64	62	63	65	71	63	66	68	68	66	65	70	72	69	73	74	74	67	61	73	71	72	75	72	72	77	71	78	74	79	81	73	77	82	74	76	76	82	89	83	83	79	78	90	81	79	83	84	83	81	82	79	90	94	0	1	2	2	3	0	3	3	5	9	8	8	11	5	8	0	12	8	13	13	11	16	18	13	19	17	22	18	34	0	34	24	21	19	41	19	34	30	32	30	25	37	38	36	43	36	43	51	54	51	38	54	54	45	48	49	61	51	52	51	53	58	59	77	58	49	52	60	60	58	62	57	77	83	63	60	38	59	77	67	61	49	59	79	65	70	70	67	94	58	62	91	67	71	76	88	100	74	77	82	82	88	65	91	110	73	81	95	67	82	101	73	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	4	2	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	2	3	2	1	1	2	1	1	2	2	1	3	2	2	2
32500	-880.573869922705512	-887.429357873664912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685151116718147	0	6	7	10	12	11	12	12	10	23	16	17	23	19	21	17	24	23	26	23	30	26	27	26	30	35	30	33	30	34	30	34	35	29	38	32	36	36	36	42	40	40	41	47	46	47	54	55	56	56	48	52	55	50	54	60	70	56	62	57	60	60	69	65	62	71	65	72	69	70	67	68	71	76	72	73	62	74	71	73	75	75	66	79	71	78	72	77	76	75	78	80	81	71	84	81	87	80	80	78	82	85	80	84	82	78	78	88	85	80	91	94	0	1	2	2	3	0	3	9	3	14	8	8	11	5	11	0	12	12	13	11	11	16	18	13	34	17	22	23	34	0	24	31	15	19	25	25	29	30	32	38	35	25	38	36	43	36	43	51	54	51	38	54	52	45	51	52	59	51	52	51	53	50	53	62	48	61	59	55	58	71	58	53	71	83	59	64	51	59	65	67	72	83	59	94	71	70	77	63	62	62	64	62	80	58	87	80	100	83	91	82	82	63	65	90	82	73	81	95	96	100	101	73	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	3	2	1	2	1	1	2	2	2	3	2	2	1	1	2	1	2	1	1	2	1	1	3	2	2	2	2	1	1	1	2	1	1	1	2	3	2	1	2	1	1	1	1	2	2
33000	-913.146038289745889	-920.001526240705289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582444036483961	0	3	6	10	9	14	9	12	16	17	11	16	15	23	20	18	24	25	19	25	29	21	27	25	30	33	32	31	22	29	29	33	28	30	33	37	32	36	38	41	37	42	40	42	43	48	56	55	48	55	51	56	52	56	61	58	70	58	64	58	62	66	63	63	65	71	65	68	71	68	67	66	73	75	70	76	62	71	74	74	79	73	69	79	71	74	69	75	75	74	78	77	80	75	80	81	90	81	83	81	79	87	80	84	85	85	83	90	82	82	89	94	0	1	2	2	3	0	3	5	5	5	5	8	11	10	11	0	12	12	13	13	15	16	12	10	19	17	22	23	19	0	13	24	15	20	25	25	29	30	32	30	35	37	38	20	43	36	38	51	45	43	43	49	49	45	50	49	52	50	56	48	53	58	53	58	77	72	54	51	60	64	58	53	50	83	72	64	58	72	65	67	88	83	67	94	65	70	58	75	69	62	94	65	80	62	47	67	100	74	89	82	82	66	85	95	100	76	81	79	80	82	100	71	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	3	1	2	3	1	1	3	1	1	1	3	1	2	2	1	1	1	1	2	2	1	1	1	2	2	3	2	2	4	3	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	3	3	2	2	1	1	1	1	2	1	1	1	1	3	2	1	1	6
