"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"286df247ec","samp-0.75",86,0.576923076923077,0.34873417721519,0.456904069767442,0.733066860465116,0.833333333333333,0,0,0,0.216027481849044,1188
