step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-566.972410580639689	-573.827898531599089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672463794474660	0	2	4	6	7	6	8	11	12	13	12	12	16	15	15	16	17	16	17	16	18	15	18	20	18	18	21	19	18	20	20	20	21	18	21	22	22	22	22	22	20	23	25	23	26	28	24	25	24	27	25	27	26	28	28	26	28	28	27	28	28	30	30	31	29	31	32	31	30	31	32	35	33	32	34	34	33	34	36	40	40	38	40	40	40	41	0	1	2	3	3	3	6	6	3	12	5	0	10	11	12	12	22	14	18	0	13	9	14	18	14	0	21	9	14	34	18	26	29	11	28	24	0	24	32	41	34	35	38	41	38	45	42	37	37	51	38	43	44	56	53	49	59	43	38	53	53	60	45	60	60	65	46	43	53	0	60	69	55	11	68	0	64	77	57	79	79	75	82	82	82	82	1	2	1	1	2	1	1	2	3	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	3	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	3	3	7	2	1	1	1	4	2	2	2	1	1	1	2
5500	-562.625180892662115	-569.480668843621515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766528512265407	0	2	3	5	8	7	8	11	12	13	14	12	15	15	15	15	15	16	18	16	17	16	17	21	17	18	20	18	18	20	19	20	21	19	20	20	21	22	22	22	23	23	25	23	25	28	26	24	25	26	23	27	26	27	26	28	28	26	28	26	29	29	30	30	28	31	30	32	31	30	33	35	35	31	33	34	34	35	36	39	40	39	41	41	41	41	0	1	2	3	3	4	6	6	8	12	9	0	10	8	12	12	11	17	18	0	15	11	14	34	18	0	21	11	18	34	25	26	29	14	28	18	0	24	32	34	30	35	38	30	38	52	42	37	48	38	38	38	41	49	41	49	51	38	58	41	53	55	46	65	53	60	50	57	61	0	64	69	53	47	68	0	66	71	75	79	80	79	80	81	80	80	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	3	2	2	1	1	1	2	5	2	1	1	1	1	2	2	1	2	1	1	1	1
6000	-599.829445168791267	-606.684933119750667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612146689683338	0	2	3	5	7	7	7	11	12	13	15	12	16	15	15	16	17	16	17	14	17	17	18	18	19	18	18	19	19	20	20	19	21	19	22	21	20	22	23	20	21	23	24	24	25	29	25	25	23	27	25	27	25	28	28	25	28	28	27	27	29	29	31	29	30	31	32	32	31	32	32	34	35	30	34	33	33	35	36	38	39	37	40	41	41	43	0	1	2	3	4	4	4	7	4	12	5	0	10	8	12	12	11	11	18	0	10	11	14	11	14	0	21	14	17	34	25	26	29	24	28	29	0	24	32	34	30	35	38	41	38	57	42	49	37	43	38	45	44	56	53	49	51	51	38	53	53	60	57	60	60	60	51	51	61	0	60	69	77	8	46	0	62	77	68	75	79	58	82	80	83	79	1	1	1	1	1	1	1	2	4	1	4	1	1	2	2	2	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	2	1	1	2	1	2	3	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	3	2	1	2	2	1	8	3	1	2	1	3	2	2	5	2	1	1	3
6500	-579.260473387869638	-586.115961338829038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613543743064132	0	2	3	5	8	6	8	11	12	13	14	12	17	16	15	15	16	16	17	16	16	17	18	20	18	18	20	19	20	18	20	20	20	20	21	21	22	22	22	22	22	22	25	23	25	28	25	25	24	26	25	28	26	27	28	28	27	29	28	27	28	29	29	31	29	31	31	32	32	31	32	35	33	33	34	34	34	35	35	40	39	39	40	42	40	42	0	1	2	3	3	4	6	4	3	12	5	0	16	11	10	12	11	8	14	0	15	5	19	22	19	0	21	22	14	9	25	26	19	30	28	14	0	29	32	30	30	35	38	30	38	38	42	37	37	38	38	51	34	49	53	49	24	51	38	44	53	60	46	60	44	65	58	58	61	0	62	69	64	9	52	0	62	71	57	79	75	46	79	85	79	83	1	1	1	1	2	1	1	3	4	1	3	1	1	1	1	2	1	3	1	1	1	5	1	1	1	1	2	1	3	3	2	1	2	2	1	2	1	1	1	2	2	1	2	1	2	3	2	2	1	2	1	3	2	2	1	2	3	2	2	3	1	1	1	2	3	1	2	2	2	1	2	2	1	11	4	1	1	1	3	2	3	5	2	1	2	1
7000	-577.089666393952598	-583.945154344911998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553439183908328	0	1	3	5	7	8	8	10	12	13	15	12	16	15	16	16	16	16	17	15	17	17	19	20	17	17	20	19	18	17	19	19	21	18	20	21	21	23	23	22	23	24	24	23	26	29	26	24	24	26	25	28	27	28	25	27	29	27	29	28	28	29	30	30	30	31	31	31	30	32	30	33	34	33	34	34	32	33	34	39	37	38	41	41	40	42	0	1	2	3	3	2	4	6	3	12	8	0	10	9	12	12	11	14	18	0	15	5	14	14	14	0	21	22	22	14	25	26	24	30	28	14	0	24	32	34	40	35	41	34	43	38	42	37	37	14	24	38	55	49	44	49	58	38	43	55	53	60	50	60	55	60	43	51	61	0	55	69	60	22	68	0	66	65	59	81	79	58	80	81	80	79	1	1	1	1	2	5	2	1	4	1	1	1	2	2	2	2	1	1	1	1	1	4	2	2	1	1	2	2	1	1	1	2	1	1	1	3	1	2	2	2	1	2	1	2	1	2	1	2	2	4	2	2	1	2	1	2	1	2	2	2	1	1	2	1	3	2	3	3	1	1	3	2	2	7	1	1	1	2	2	1	1	6	1	2	1	3
7500	-549.772133247100783	-556.627621198060183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644656764663463	1	2	4	6	6	7	8	8	12	13	14	12	14	15	15	16	15	17	17	14	17	16	19	19	18	18	21	19	19	20	19	20	21	18	21	21	21	21	22	22	22	22	24	24	25	29	26	22	24	25	25	27	26	28	25	27	28	28	29	27	28	29	30	31	31	29	31	32	32	31	32	34	31	33	35	33	33	33	36	38	39	39	40	40	41	42	0	1	2	3	3	4	6	5	8	12	9	0	10	8	12	12	3	11	17	0	15	9	14	17	17	0	21	14	14	34	25	26	17	22	28	29	0	14	32	30	30	28	33	41	38	52	35	37	37	38	38	43	55	56	41	49	50	38	50	55	53	60	58	55	60	60	52	58	64	0	60	69	60	17	68	0	65	73	75	79	75	79	80	79	80	82	1	1	1	2	1	1	1	2	1	1	1	1	1	5	2	2	5	2	1	1	1	2	2	2	2	1	2	2	2	1	1	1	3	2	1	1	1	2	1	1	1	2	1	2	2	1	3	1	2	3	2	1	1	1	2	1	2	3	2	1	1	1	1	3	2	1	1	2	1	1	2	2	3	8	1	1	1	1	1	1	2	1	1	1	1	1
8000	-555.700720357468981	-562.556208308428381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661001887735624	0	2	4	5	6	6	9	10	12	13	14	12	15	14	15	16	16	16	16	14	17	16	17	19	18	18	20	19	18	18	20	21	19	20	21	21	21	22	23	23	22	23	24	23	25	27	25	24	24	27	25	28	26	27	28	28	28	28	27	27	28	29	31	30	31	30	31	30	30	32	32	34	33	32	34	34	35	34	36	39	39	40	39	41	41	42	0	1	2	3	3	4	6	4	7	12	9	0	10	9	12	12	11	9	14	0	15	11	14	18	18	0	21	18	19	9	25	26	19	30	28	33	0	18	32	34	34	35	40	41	40	43	35	37	37	51	38	43	30	49	60	49	51	51	43	53	53	60	46	60	60	60	68	58	61	0	64	69	60	17	68	0	71	64	75	79	79	79	79	81	82	82	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	1	1	2	1	1	3	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	4	2	1	2	2	1	3	1	1	1	3	1	2	2	1	1	1	1	1	3	2	6	2	1	2	3	1	2	2	2	2	2	1	1
8500	-508.644928575414042	-515.500416526373442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535077749044476	0	2	4	5	8	6	8	10	12	13	15	12	16	15	15	15	14	17	17	15	17	16	18	20	19	17	20	19	19	19	20	19	20	19	22	20	21	22	22	22	21	23	25	24	24	29	25	25	24	27	25	27	27	26	27	28	28	28	30	26	28	28	30	29	29	31	30	30	32	29	32	35	34	34	34	33	33	35	34	38	39	40	40	41	38	40	0	1	2	3	4	4	6	5	8	12	8	0	10	9	12	12	9	14	3	0	15	8	14	14	19	0	16	22	18	14	25	26	29	14	28	19	0	24	32	30	30	35	38	41	30	43	42	37	37	43	38	38	41	49	44	54	51	24	43	44	60	55	46	60	60	53	58	57	53	0	65	69	55	76	57	0	64	60	52	79	80	80	80	80	79	80	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	7	1	1	3	1	3	1	1	2	2	1	2	1	2	1	3	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	3	1	2	1	2	2	2	1	2	1	1	2	2	3	1	1	2	1	1	2	3	1	3	1	3	4	3	2	1	1	1	1	2	1
9000	-486.106361444737843	-492.961849395697243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753814140207683	-2	2	4	6	6	8	9	8	12	13	15	12	16	15	16	16	17	16	18	15	18	15	18	21	18	17	21	19	17	20	19	21	20	18	21	21	21	22	22	21	22	22	24	23	26	28	25	24	24	26	23	28	26	27	26	26	28	27	28	28	28	30	31	31	29	30	32	28	31	32	31	34	32	34	35	33	35	34	36	39	39	38	41	41	40	39	0	1	2	3	3	4	6	3	8	12	9	0	10	9	12	12	9	22	22	0	15	5	14	30	14	0	21	17	18	34	25	26	14	14	28	33	0	14	32	34	30	35	51	41	43	43	42	37	37	43	38	43	44	56	44	49	43	43	43	55	53	60	50	60	60	60	59	51	53	0	60	69	60	76	58	0	64	73	75	79	79	75	80	81	86	79	1	2	1	1	1	1	1	2	2	1	1	1	2	3	2	1	2	1	2	1	1	4	2	1	2	1	2	1	1	1	1	2	3	2	1	1	1	3	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	2	2	3	1	1	1	2	1	4	1	2	1	1	2	2	1	1	2	1	1
9500	-460.077378779280934	-466.932866730240335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793435616295153	1	2	3	5	7	7	9	10	13	13	15	12	16	15	15	16	14	16	17	14	17	16	19	20	18	18	21	18	19	20	19	20	21	19	21	20	21	23	23	22	22	23	25	23	24	28	25	24	24	27	25	27	24	27	28	26	29	29	28	27	29	29	31	31	30	28	31	31	30	31	32	34	35	34	35	33	33	35	36	39	39	38	40	40	40	42	0	1	2	3	4	4	6	5	8	12	17	0	10	17	12	12	8	14	14	0	15	11	14	18	14	0	21	11	18	34	25	26	29	14	28	18	0	24	32	30	34	28	38	40	38	43	42	37	37	43	38	43	34	56	60	49	51	51	52	53	53	60	52	65	66	60	57	58	61	0	65	69	64	76	68	0	65	77	68	79	50	79	80	80	82	80	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	2	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	6	2	1	1	1	2
10000	-477.377930975279526	-484.233418926238926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662412453319117	-1	2	3	5	7	7	9	10	10	13	14	12	16	16	15	16	16	16	18	14	17	17	19	20	18	19	20	19	20	19	19	20	19	20	22	20	22	22	23	23	22	23	24	24	25	29	24	24	24	26	25	27	26	28	27	27	29	28	29	27	28	29	31	29	31	31	32	32	31	31	33	34	34	34	34	33	33	35	35	39	39	40	40	40	41	42	0	1	2	3	3	4	6	5	4	12	5	0	10	8	12	12	8	11	14	0	16	11	18	14	17	0	21	9	33	19	25	26	14	30	28	17	0	36	26	41	34	28	38	41	43	52	35	37	37	43	43	43	44	49	53	49	51	51	43	44	53	60	46	55	64	64	57	46	61	0	64	69	65	76	68	0	66	71	68	79	75	80	79	80	82	80	1	2	1	1	2	1	1	1	2	1	3	1	1	2	1	2	4	2	1	1	1	2	1	1	1	1	2	5	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	3	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	2	2	3	1	2	1	1	1
10500	-469.279075086666694	-476.134563037626094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723131118547060	1	2	3	5	7	7	8	10	12	13	16	12	15	15	15	16	16	16	17	15	18	15	19	20	18	18	21	19	19	18	20	21	20	20	22	21	21	21	22	22	21	23	24	24	26	26	25	23	25	26	25	27	27	28	28	26	29	28	30	26	28	29	31	30	29	30	31	28	31	29	32	34	34	34	33	32	34	32	37	40	39	39	41	41	41	43	0	1	2	3	3	4	6	5	8	12	22	0	10	8	10	12	22	14	14	0	15	8	14	18	18	0	15	22	19	19	25	26	29	30	28	33	0	24	32	24	30	28	38	41	38	38	42	37	37	43	38	51	44	49	53	49	46	46	51	44	53	60	51	60	60	65	57	46	61	0	66	69	71	76	68	0	78	64	57	82	79	79	82	81	82	85	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	3	1	2	3	1	1	2	1	3	1	1	1	3	2	2	1	1	1	2	1	1	2	1	2	2	1	2	1	3	1	2	1	1	1	1	1
11000	-499.555199944233323	-506.410687895192723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663914105719889	0	2	4	6	7	6	8	10	12	13	16	12	14	15	14	17	14	16	17	15	16	16	19	21	18	18	20	19	19	20	20	20	20	18	21	18	21	23	22	22	23	23	24	23	25	27	25	24	24	27	25	27	26	26	27	28	29	28	29	28	29	29	30	30	27	29	31	30	30	30	33	35	33	33	34	31	32	36	36	40	38	37	40	42	41	42	0	1	2	3	4	3	6	4	7	12	17	0	10	17	10	12	4	14	14	0	15	8	19	30	19	0	16	9	19	34	25	26	36	17	28	18	0	24	32	30	30	35	38	30	43	38	42	37	37	51	43	43	41	49	41	49	51	43	43	65	53	55	58	65	44	60	57	52	61	0	64	69	44	76	52	0	65	77	68	79	79	75	79	81	82	80	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	3	5	1	1	1	1	3	1	1	1	1	2	4	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	2	2	2	3	2	1	2	1	1	2	2	1	1	1	1	1	2	2	5	1	3	1	3	3	3	2	1	2	2	3	2	1
11500	-449.572731076206196	-456.428219027165596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717578055175860	0	2	4	5	6	7	9	10	13	13	15	12	15	14	16	15	14	17	17	14	18	17	19	20	17	17	19	19	19	17	19	20	21	19	21	21	21	22	22	22	21	23	25	23	26	28	25	24	24	26	25	27	26	27	28	28	28	27	29	27	29	29	30	31	29	30	30	31	31	31	32	35	33	34	33	32	33	35	35	38	39	40	40	41	41	42	0	1	2	3	3	4	6	5	8	12	9	0	10	9	12	12	8	14	14	0	15	17	18	18	14	0	21	22	18	14	25	26	29	30	28	29	0	24	32	34	30	35	38	41	51	52	42	37	37	43	38	45	44	49	60	54	58	51	52	53	53	60	58	65	60	65	57	58	61	0	65	69	60	76	68	0	64	77	57	75	75	68	80	79	81	80	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	2	3	4	1	2	1	2
12000	-477.774220582371129	-484.629708533330529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591278710773405	-1	1	4	6	8	8	9	10	12	13	15	12	17	14	15	15	17	15	17	15	17	16	18	20	18	18	21	18	19	18	20	20	19	20	21	21	21	21	22	22	22	22	24	23	26	27	26	25	23	27	25	28	26	27	28	27	29	29	30	27	28	29	30	30	29	30	31	32	30	31	32	34	35	34	35	33	33	35	36	39	40	39	40	42	40	42	0	1	2	3	3	4	6	3	3	12	14	0	10	8	12	12	11	9	18	0	15	5	14	30	18	0	21	22	19	22	25	26	19	30	28	33	0	22	32	34	30	28	38	41	43	45	42	37	37	43	43	46	44	49	60	49	51	46	50	53	53	60	51	60	60	65	52	59	61	0	60	69	77	76	57	0	71	77	75	79	79	68	79	80	79	80	1	1	2	1	2	1	1	2	4	1	1	1	2	2	2	1	1	1	1	1	1	3	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	3	1	2	1	1	1	2	1	2	3	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	4	1	1	1	1	2	2	4	2	2	2	1
12500	-510.920989321370826	-517.776477272330226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520724306638968	0	3	4	5	7	8	9	11	12	13	15	12	16	14	16	16	15	16	18	15	17	16	18	18	18	19	20	19	19	20	20	20	19	20	19	21	21	22	21	22	22	23	24	23	25	28	25	25	25	25	26	27	25	28	27	28	28	28	30	27	28	29	30	29	31	29	31	31	32	30	32	34	35	34	33	33	33	34	35	38	39	39	40	42	38	43	0	1	2	3	3	3	3	5	5	12	7	0	10	8	12	12	6	14	18	0	15	8	18	18	8	0	21	22	11	33	25	26	11	24	11	33	0	24	32	34	30	35	38	41	43	43	35	37	37	43	43	43	44	49	44	49	43	51	57	34	53	60	57	60	64	55	57	51	61	0	64	69	62	76	68	0	60	77	68	79	80	79	85	81	59	80	1	2	1	1	2	3	3	2	2	1	3	1	2	1	2	3	3	1	1	1	1	3	1	1	4	1	1	2	2	1	1	1	2	1	2	1	1	3	1	1	1	3	1	1	1	2	3	2	2	1	1	2	1	2	3	2	3	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	4	1	1	1	3	1	2	2	1	3	1	2	5	3
13000	-488.538920079559205	-495.394408030518605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527293143347407	-2	3	4	5	7	7	9	11	12	13	14	12	17	16	14	17	16	15	18	13	18	17	19	20	18	19	19	19	19	18	19	21	19	20	21	21	21	22	22	22	23	24	25	23	25	29	25	24	24	27	25	27	27	27	27	27	28	29	29	25	28	30	30	29	30	31	31	31	32	32	32	34	34	33	33	32	34	35	35	39	40	39	40	41	41	42	0	1	2	3	4	4	6	4	8	12	8	0	10	18	12	12	6	5	14	0	15	11	17	18	18	0	21	17	14	14	25	26	18	30	28	29	0	24	32	34	30	35	38	30	38	50	28	37	37	45	38	38	60	49	44	49	38	43	51	34	60	60	50	44	53	60	51	58	61	0	65	69	66	76	68	0	66	77	75	79	57	75	79	80	68	85	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	4	3	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	1	2	2	1	1	2	2	3	2	2	3	2	2	3	3	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	2	5	3	2	1	5	1
13500	-519.719904458099563	-526.575392409058963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531447081031484	0	2	3	6	7	7	8	9	12	13	15	12	16	15	15	16	16	16	17	15	17	14	19	20	18	17	20	18	19	20	20	21	19	19	21	21	21	22	23	22	22	23	24	24	25	28	26	25	24	27	24	28	26	27	28	26	27	29	28	27	28	29	29	30	30	31	31	32	30	29	29	35	34	33	33	31	34	33	33	38	38	38	40	40	41	39	0	1	2	3	3	4	6	2	8	12	22	0	10	22	10	12	11	9	14	0	15	3	14	29	18	0	21	14	18	18	25	26	14	18	28	29	0	24	32	30	14	35	38	34	38	51	42	37	37	24	38	43	40	49	60	49	51	51	38	44	53	60	57	60	60	65	58	50	53	0	60	69	71	76	57	0	65	60	57	75	75	79	80	81	82	75	1	1	1	1	2	1	1	4	2	1	1	1	2	1	1	1	1	2	1	1	1	5	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	5	1	1	4	2	3	2	2	2	4	1	2	3	2	1	1	2	2	3	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	4	1	2	3	2	2	2	3	1	1	2	3
14000	-482.155792842226504	-489.011280793185904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612848926367585	-1	1	4	5	6	7	8	10	12	13	14	12	17	14	15	16	16	16	18	14	17	16	17	20	18	19	20	18	19	18	17	20	21	19	21	21	20	22	23	21	22	23	24	23	25	28	26	24	24	27	25	28	25	26	27	27	28	28	29	27	29	30	31	30	31	31	31	32	31	30	33	34	33	34	34	33	35	35	36	38	39	39	39	40	41	42	0	1	2	3	3	4	6	3	8	12	9	0	12	8	12	12	11	14	18	0	16	14	18	18	31	0	21	17	18	14	14	26	30	30	28	18	0	24	32	34	34	35	38	40	38	43	42	37	37	45	30	51	41	49	53	54	38	38	43	53	53	60	52	55	60	64	57	58	61	0	64	69	60	76	52	0	71	64	75	75	75	80	46	79	83	80	1	1	1	1	1	1	1	3	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	4	1	2	1	1	1	3	2	2	1	2	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	2	3	1	4	3	1	2
14500	-493.720926140226879	-500.576414091186280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673982110480219	1	2	4	5	7	7	8	10	12	13	14	12	16	13	14	17	16	15	16	16	17	15	18	21	18	18	20	19	19	19	18	21	21	20	21	21	21	22	22	23	22	24	24	23	26	27	23	24	23	26	25	28	25	28	27	27	27	29	28	27	27	29	31	31	30	30	31	32	32	32	32	34	34	33	34	32	34	36	36	39	38	38	39	41	40	42	0	1	2	3	3	4	6	4	8	12	8	0	10	5	12	10	11	14	18	0	15	9	14	30	18	0	21	22	19	23	22	26	19	30	28	29	0	24	26	30	30	47	38	34	38	38	35	37	37	43	43	51	41	56	53	49	51	51	43	44	53	60	50	65	55	55	46	46	61	0	64	69	65	76	57	0	64	77	75	79	68	75	75	79	82	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	1	1	1	3	2	3	1	1	1	2	3	1	2	2	1	1	2	1	1	1	2	1	2	2	2	1	2	3	1	1	1	2	3	2	1	1	2	2	1	4	1	1	1	1	2	3	2	4	2	1	1
15000	-495.523679790040887	-502.379167741000288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552561818424574	0	1	4	5	8	7	9	10	12	13	15	12	16	15	14	16	16	14	17	16	17	17	19	19	17	19	19	19	18	19	18	20	19	20	20	22	22	22	22	23	22	23	25	23	24	26	25	24	23	26	26	27	26	28	28	26	28	29	29	27	28	29	31	31	29	31	29	31	31	31	33	33	34	34	35	32	35	33	36	40	40	39	41	41	40	42	0	1	2	3	3	4	6	5	5	12	7	0	10	9	12	12	9	8	14	0	15	11	19	14	14	0	21	11	14	18	25	26	19	24	28	33	0	24	32	34	30	35	24	34	38	38	42	37	37	38	45	30	44	56	60	49	46	57	46	53	53	60	46	60	60	65	51	59	61	0	64	69	78	76	46	0	78	64	59	79	79	75	75	79	82	75	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	2	1	1	2	1	1	1	2	1	1	4	2	1	2	1	1	1	2	2	4	2	2	1	2	1	1	2	1	1	2	3	2	2	1	2	2	2	1	1	1	1	1	4	1	1	2	3	1	2	1	4	2	1	2
