"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"700d92ab47","imp-0.2",160,0.125,0.070529197080292,0.1634765625,0.84796875,0,0,0,0,0.889637599323419,3443
