"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"4b74793b93","zuper",85,0.590361445783133,0.568601190476191,3.17308823529412,NA,0,1,0.0101558520828567
