step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-447.003458491812410	-456.054301872263750	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990885842725070	1	-1	8	-6	4	-3	4	6	-2	9	9	3	6	10	11	1	8	13	3	7	9	15	10	22	5	4	5	15	20	6	17	0	9	8	10	15	15	14	14	11	15	21	18	12	15	21	11	7	20	12	17	17	12	16	17	21	11	16	19	15	17	19	16	18	18	19	14	13	30	30	20	21	33	25	22	22	25	24	26	30	29	31	21	37	40	4	4	26	0	2	4	32	19	4	12	30	9	7	8	20	9	25	34	9	16	7	27	5	37	16	1	4	5	47	1	7	6	27	5	32	8	50	25	23	9	34	18	26	3	10	25	33	1	21	30	68	14	21	67	14	17	16	21	38	44	10	53	18	60	37	21	47	27	74	77	45	22	79	57	40	55	72	58	61	24	78	71	39	46	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-436.881475283601219	-445.932318664052559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995240429250371	2	-2	8	-8	8	-6	3	3	4	8	8	1	7	14	12	7	12	13	9	7	-5	15	12	17	12	4	3	13	12	13	13	4	11	5	5	7	18	15	12	11	11	19	22	12	20	22	12	6	19	17	9	13	16	12	8	10	19	16	17	17	11	18	12	18	28	19	24	22	30	17	25	27	21	22	29	31	33	24	33	36	32	23	29	44	38	21	4	2	0	8	4	21	6	6	9	32	6	9	63	48	6	5	26	35	7	4	31	55	11	3	2	2	8	35	34	32	2	13	8	12	1	7	35	20	3	1	36	44	7	52	14	3	1	30	41	27	9	61	5	7	7	41	30	5	29	16	48	34	41	64	53	30	24	33	18	49	66	31	24	56	78	53	54	82	79	43	45	67	85	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-457.294060884799478	-466.344904265250818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974363208027733	6	-4	9	-9	6	5	0	1	-1	0	15	4	8	8	11	9	3	5	10	-3	4	14	10	16	15	1	10	10	18	9	13	10	7	11	1	7	20	18	10	14	9	17	23	13	24	16	12	16	19	20	13	10	9	11	5	14	16	16	17	16	12	22	23	8	26	18	25	23	20	26	21	28	24	27	29	33	29	30	25	25	32	30	30	36	34	2	4	5	0	7	26	4	4	4	2	13	7	9	7	21	8	8	9	2	2	7	12	33	52	64	20	55	9	31	10	5	55	35	6	20	21	30	39	20	1	12	54	56	64	34	27	30	1	3	48	28	9	55	6	21	28	31	39	23	55	33	44	11	20	27	3	69	54	11	60	16	44	11	69	16	63	50	62	34	38	45	45	74	74	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-432.374891042348793	-441.425734422800133	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989722289181233	1	1	7	-7	4	5	-2	9	5	-3	14	10	10	8	10	1	12	12	5	9	6	15	10	20	17	8	7	13	15	14	18	7	3	7	12	13	15	15	12	10	14	20	22	14	21	18	8	14	18	11	20	17	13	13	8	14	21	14	26	20	17	18	12	23	22	23	15	21	26	25	28	22	23	22	27	35	29	25	25	36	31	38	28	46	32	10	7	2	0	10	1	4	21	16	4	40	20	1	10	3	10	3	12	16	21	33	55	19	56	21	2	33	19	13	26	12	10	16	5	3	55	8	40	40	2	12	50	54	12	17	22	5	15	23	33	28	63	21	13	2	19	63	32	43	30	44	47	3	52	67	46	55	21	67	74	68	17	37	15	45	29	72	24	42	81	31	71	31	82	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-437.191922650056313	-446.242766030507653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989206584425441	7	1	7	-6	2	3	5	5	-1	5	11	8	5	15	11	0	-1	11	-2	6	-1	11	12	15	12	6	6	16	20	11	12	10	12	11	9	11	14	17	15	5	7	20	21	6	19	14	14	9	20	15	17	14	15	16	15	14	15	14	20	21	13	16	18	19	21	13	27	25	15	28	27	13	30	24	24	29	29	26	26	30	29	24	30	45	36	21	4	2	0	19	16	21	21	4	2	41	9	5	35	10	4	4	6	4	6	4	12	20	30	41	4	6	37	12	2	1	9	21	13	21	13	20	33	10	19	10	37	45	21	69	34	3	9	58	3	20	20	25	48	41	26	5	11	11	54	7	1	66	14	54	20	63	30	12	49	42	1	28	59	64	82	65	58	63	78	41	56	75	85	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-435.845206703412487	-444.896050083863827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993746799677934	2	5	12	-5	7	3	-1	12	0	6	14	10	9	14	-1	4	13	11	9	1	2	11	12	23	16	9	6	9	22	8	16	6	11	5	4	13	16	20	11	11	2	16	23	13	22	20	8	13	15	10	6	19	11	17	17	14	17	16	25	17	19	17	15	21	30	21	24	19	22	28	26	27	23	22	29	31	23	28	27	27	30	37	37	35	42	7	9	5	0	41	20	4	16	4	9	47	47	7	53	4	9	13	27	21	4	7	16	19	55	12	21	7	47	63	21	50	7	10	15	20	34	40	14	26	15	7	18	62	2	58	27	9	5	30	30	41	23	47	12	12	1	47	26	52	53	3	40	33	25	46	37	40	44	63	61	69	22	46	38	54	67	52	38	52	22	59	43	79	69	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-436.344494880909338	-445.395338261360678	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993354401138925	0	1	11	-3	5	5	4	9	2	3	13	8	5	11	12	9	11	15	5	0	2	16	9	21	12	8	3	10	21	9	17	8	7	10	8	10	19	19	16	11	13	14	23	12	20	16	8	10	24	20	12	17	6	17	16	17	16	11	25	23	20	17	21	11	26	14	17	14	24	25	19	26	28	21	33	30	29	30	26	19	34	30	31	45	37	4	4	30	0	2	9	1	6	1	2	20	10	27	26	6	9	33	33	9	4	20	53	20	39	6	9	2	2	51	10	40	19	21	6	27	2	9	41	6	12	6	30	11	5	34	8	7	13	45	55	13	58	9	23	44	34	8	35	38	37	8	34	12	20	22	6	16	26	11	43	3	37	72	7	61	59	69	69	39	40	65	79	49	81	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-451.358946389354173	-460.409789769805514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985153498160440	2	-4	11	-9	5	0	4	10	6	8	3	8	7	14	9	1	6	11	5	6	7	5	10	19	6	6	5	5	12	11	15	3	3	-5	8	13	17	16	12	2	5	17	18	11	19	18	9	9	13	16	17	14	13	10	14	17	10	16	23	22	12	11	17	16	28	17	20	15	22	25	24	26	7	23	29	28	30	26	32	32	36	33	27	36	42	2	4	20	0	32	34	6	11	2	40	2	26	11	20	35	2	2	12	6	6	4	1	17	39	1	16	16	34	19	11	11	34	16	4	2	22	9	17	41	2	11	3	18	12	55	28	26	16	9	8	17	41	47	27	12	54	26	54	15	31	17	6	57	32	60	18	13	27	64	53	67	50	1	43	24	38	18	69	54	72	76	70	67	79	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-443.924694076437333	-452.975537456888674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.940971843845023	1	4	2	-5	-1	-2	1	8	5	7	9	10	9	13	8	3	13	13	2	6	10	7	8	20	15	6	9	12	16	1	13	3	14	3	10	14	17	14	15	9	12	19	18	10	19	16	13	14	17	19	19	10	15	13	18	16	17	12	24	12	11	21	16	18	29	16	17	15	23	30	23	28	29	23	26	29	22	26	30	34	26	33	37	31	38	4	6	5	0	4	4	4	6	5	2	30	1	16	20	32	4	52	6	1	19	2	2	26	54	44	7	20	27	6	4	35	4	34	4	19	9	3	8	15	2	16	53	53	4	14	12	44	23	52	25	58	20	41	4	36	27	27	20	60	23	10	57	52	9	33	20	11	2	66	62	46	56	45	57	46	43	49	42	57	73	48	77	78	59	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-416.100350872024421	-425.151194252475761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991420376681378	2	5	10	-3	11	3	6	9	4	8	12	8	1	10	12	7	9	15	5	0	9	15	6	20	16	6	11	11	20	14	14	5	11	7	11	14	20	17	15	13	11	21	25	12	18	16	9	16	17	14	15	18	8	17	17	18	20	16	22	19	16	16	15	15	22	21	27	22	22	15	25	24	22	28	24	27	30	30	27	33	31	28	28	46	37	4	20	6	0	53	4	1	23	20	19	19	6	4	34	13	1	16	3	4	4	9	9	13	62	9	4	7	2	54	53	10	20	2	4	2	21	40	3	21	10	8	56	17	17	10	41	6	27	8	34	53	47	1	3	33	35	12	8	62	50	31	11	34	5	55	48	66	15	56	3	66	49	35	25	54	72	76	75	49	75	76	73	71	80	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-444.389138941208216	-453.439982321659556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996080846709986	9	0	11	-7	10	1	-2	4	4	7	13	9	4	13	12	8	11	14	7	7	6	14	11	20	12	5	-1	5	20	9	14	4	7	-1	7	14	14	15	5	13	3	14	17	3	27	21	10	11	23	22	13	16	10	14	9	12	19	16	21	18	14	17	12	17	25	21	18	18	27	15	22	21	24	18	28	22	31	26	25	28	24	29	27	37	40	6	4	55	0	33	34	4	7	2	7	35	21	4	16	21	8	8	30	2	27	2	47	39	40	10	34	4	34	22	44	19	44	27	4	2	34	21	55	34	30	34	63	12	27	42	22	13	34	30	70	5	21	34	33	6	21	12	25	31	48	63	23	6	23	62	52	61	18	65	63	62	38	67	23	64	54	72	49	40	62	43	81	78	69	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-453.720658074704886	-462.771501455156226	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991045713889754	7	3	10	-8	10	5	5	10	-5	10	10	5	9	16	11	7	9	8	7	8	0	11	5	18	13	9	-2	5	14	14	14	8	5	9	11	17	9	16	11	11	1	17	18	1	20	20	6	4	22	16	13	16	15	3	13	19	17	13	25	12	16	21	15	20	29	14	21	25	24	19	25	23	29	24	24	27	30	30	22	19	37	31	34	40	36	33	27	33	0	2	9	44	47	4	27	54	9	7	19	18	44	33	7	41	48	9	16	44	22	27	28	9	44	47	60	5	28	21	7	41	37	41	6	12	2	27	44	26	4	24	34	9	27	33	23	48	3	28	27	13	50	32	2	14	12	17	6	18	38	74	40	18	50	50	50	67	80	29	26	52	36	57	62	35	60	82	69	76	59	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-439.273164562827731	-448.324007943279071	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994221350573322	6	8	10	-8	4	-5	-3	6	-1	4	11	4	6	9	10	3	13	11	3	5	0	8	12	22	11	10	6	8	14	5	13	2	13	8	0	9	19	18	14	4	13	12	21	11	24	18	8	17	20	15	17	17	7	14	15	11	14	17	13	15	11	18	15	18	22	26	21	15	25	25	25	23	32	20	29	18	21	26	29	34	29	26	36	34	37	7	20	20	0	21	4	4	6	4	7	13	7	9	5	32	9	9	5	4	35	4	7	13	19	19	19	9	32	1	35	7	9	1	5	6	16	36	53	18	9	14	53	17	20	62	34	10	29	55	11	56	14	21	26	14	47	53	25	53	36	2	33	25	16	46	42	60	25	77	62	47	63	76	34	37	39	17	58	24	24	64	77	71	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-442.474735198044186	-451.525578578495526	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991913283998792	6	1	12	-4	8	3	7	9	4	0	8	9	5	8	2	8	13	7	4	4	4	9	5	13	9	8	5	15	20	12	18	11	7	0	11	16	20	17	9	12	12	10	19	10	16	20	11	11	18	17	19	18	12	17	13	15	15	15	28	8	14	16	15	21	29	26	21	11	23	27	23	23	30	20	33	27	26	20	27	37	33	28	34	41	27	4	4	9	0	13	4	15	33	34	4	20	15	4	10	4	2	19	34	34	15	10	21	4	12	4	34	2	44	24	5	34	18	15	4	19	25	23	61	13	27	2	34	32	19	25	39	2	18	14	7	61	6	60	42	47	16	60	13	64	20	25	11	22	31	77	42	57	1	40	28	44	55	82	39	59	57	51	50	50	85	73	72	69	65	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-420.015519553863498	-429.066362934314839	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988461689106465	-1	4	11	-8	2	-1	6	6	6	8	12	9	3	13	9	5	6	10	5	3	-1	4	7	23	16	10	11	6	19	10	15	4	13	9	9	10	18	20	15	12	12	20	20	9	23	22	13	13	19	24	18	14	10	12	11	15	13	13	24	22	17	20	18	14	23	17	20	16	29	26	22	29	30	20	29	33	32	27	23	27	29	31	30	35	34	4	21	32	0	1	4	13	20	1	2	12	8	4	8	22	21	1	2	1	21	4	6	20	61	18	23	15	20	23	23	9	6	36	13	20	20	27	55	35	23	7	30	40	2	64	31	8	55	40	66	53	8	17	2	19	28	2	55	43	39	47	30	34	12	56	15	68	12	25	71	51	79	68	64	60	62	67	50	62	60	42	46	45	80	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-446.092778828124892	-455.143622208576232	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962310904906687	2	3	1	-4	11	4	5	13	5	4	10	10	5	10	9	1	10	9	7	7	8	0	8	17	17	9	12	7	17	7	16	2	14	5	2	15	18	18	11	10	14	20	16	7	20	15	13	16	15	22	15	13	12	9	13	17	18	11	16	19	19	21	18	14	24	16	25	15	22	21	20	29	27	27	26	25	33	24	31	28	26	33	32	27	30	3	22	4	0	34	4	6	40	1	1	44	28	3	22	20	4	13	9	16	3	35	4	6	11	53	7	23	32	12	2	5	4	32	3	22	9	26	5	32	3	12	47	13	10	25	5	15	17	23	63	47	44	13	32	21	30	27	13	28	51	21	46	14	15	46	9	29	20	66	51	39	50	25	63	63	42	45	47	67	69	70	25	37	49	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-462.171058400505615	-471.221901780956955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990897398243563	1	6	2	-10	11	-1	0	8	6	10	12	-5	7	12	4	4	13	14	5	5	6	14	11	13	16	10	6	13	19	12	16	2	9	7	2	16	19	16	8	14	10	22	22	14	23	21	3	11	19	20	21	17	6	9	16	11	21	11	25	18	18	24	19	12	24	26	22	24	27	28	27	20	23	28	12	29	19	17	29	28	23	18	34	39	31	4	6	7	0	3	12	4	3	3	34	16	4	7	54	1	3	54	39	35	1	1	30	12	41	56	34	7	26	17	19	53	6	1	35	1	34	48	30	20	19	8	30	28	12	44	58	6	21	22	56	11	39	6	3	75	53	36	21	61	25	44	29	39	13	43	73	39	33	45	59	49	56	31	65	8	71	23	10	60	52	57	24	79	79	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-430.133140272774540	-439.183983653225880	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986630720094400	3	6	10	-5	4	-1	4	5	-1	10	14	7	2	12	11	4	10	14	7	5	7	15	12	20	10	4	5	14	15	11	16	2	8	9	6	16	16	14	13	13	8	16	24	4	21	18	8	13	20	19	19	8	13	9	15	15	13	12	14	13	17	18	20	20	27	22	22	20	26	22	23	27	17	27	26	30	25	26	23	30	30	32	32	42	34	4	9	2	0	9	4	13	13	4	7	2	32	6	5	9	6	44	41	16	32	13	41	13	35	19	13	4	27	41	41	26	9	44	1	32	6	8	54	34	5	6	19	24	9	11	15	27	35	18	38	18	26	20	21	3	60	33	54	33	33	18	7	58	59	46	49	56	3	24	17	46	11	3	11	66	79	29	68	22	66	42	68	79	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-439.449174765026612	-448.500018145477952	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997252480147846	-1	5	1	-7	10	-3	7	2	2	6	5	8	5	12	10	2	9	7	6	10	9	14	12	21	16	10	-2	14	13	7	18	7	13	12	8	12	16	17	11	15	12	20	23	12	20	21	7	16	9	18	6	13	11	2	17	16	13	14	26	18	12	22	19	16	25	23	22	12	26	23	23	27	24	27	33	27	27	26	26	32	30	29	37	32	29	6	9	27	0	18	4	54	27	6	3	8	16	54	2	3	6	13	9	16	2	3	2	12	26	47	51	4	16	35	8	33	27	47	53	9	19	19	10	7	39	8	25	55	13	29	40	9	39	13	41	9	11	35	4	30	28	20	35	70	33	9	68	40	51	64	49	58	3	26	45	37	45	38	23	82	38	45	38	31	79	45	45	70	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-438.097651465804915	-447.148494846256256	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992326727066340	7	-1	14	-5	9	3	4	11	8	6	14	1	5	10	10	6	14	8	8	9	6	9	12	18	11	11	8	15	15	9	14	2	12	9	7	16	20	16	13	12	14	20	22	7	21	19	6	12	16	22	11	17	14	16	11	18	6	13	24	12	16	11	18	16	25	25	21	21	29	28	21	20	22	23	30	34	30	9	25	28	31	34	26	23	39	12	4	20	0	6	2	2	1	6	32	60	4	12	32	21	6	10	32	12	32	32	13	21	26	7	32	2	25	27	7	18	4	18	16	32	47	27	40	30	44	19	58	61	57	46	25	6	35	5	11	44	11	19	9	32	18	12	5	64	7	55	32	34	15	17	73	33	62	67	67	13	9	31	31	80	67	72	32	37	72	65	65	42	56	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-448.961628148770671	-458.012471529222012	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981419557673883	4	6	11	-8	7	5	3	-4	3	8	13	4	8	10	11	4	11	0	5	5	1	12	6	21	18	9	6	7	19	11	16	1	7	1	13	16	12	17	3	13	14	14	15	13	26	15	4	15	21	20	14	12	13	9	10	12	20	10	28	15	15	13	9	20	26	25	22	25	31	27	22	17	15	16	22	25	28	12	19	34	31	29	39	35	42	8	18	16	0	21	4	4	4	8	39	55	32	27	19	27	32	39	4	32	8	4	13	8	74	58	9	18	39	41	19	17	4	34	4	19	47	27	10	21	55	28	9	16	14	24	40	8	2	46	51	54	13	15	9	23	14	44	1	43	28	22	23	18	78	71	50	41	17	65	29	15	53	58	63	40	36	67	27	33	49	76	76	68	76	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
