step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-583.438341761122615	-581.781308306219785	-1.657033454902823	0.000108823324606	0.000023691809464	0.217708929129375	0.621039561161145	0	3	2	1	6	4	4	4	4	4	5	6	2	6	8	8	8	8	7	8	8	9	10	9	10	11	10	10	13	11	10	12	14	11	12	11	12	12	13	13	13	16	14	14	15	13	16	15	17	16	18	16	16	16	17	19	18	19	18	20	19	22	20	22	22	22	22	23	22	24	22	24	27	23	24	26	24	25	26	26	26	25	26	25	26	25	26	27	29	29	27	28	30	31	31	35	39	38	41	0	3	1	1	13	3	4	4	4	13	13	13	0	13	10	10	5	10	13	14	19	18	21	18	18	20	15	21	18	21	18	0	17	23	17	24	15	30	31	21	34	40	14	14	43	34	40	44	43	40	50	44	44	44	44	51	53	47	43	41	57	58	57	61	61	61	58	58	63	66	57	66	62	64	63	86	68	75	72	65	65	64	67	74	75	62	77	66	75	82	74	71	80	90	75	93	96	0	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	3	1	1	1	2	1	1	2	2	1	2	2	1	1	5	1	2	1	2	1	2	3	1	2	4	3	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	3	1	3	2	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	3	2	2	2	3	2	1	2	2	2	1	1
25000	-565.098747095447834	-563.429872538335303	-1.668874557112481	0.000090963917846	0.000019430119927	0.213602496323957	0.581673006389169	0	2	2	1	5	3	3	4	3	4	6	5	3	7	6	9	9	7	8	10	7	10	11	10	9	11	12	10	12	10	11	12	13	13	13	12	11	11	13	11	14	17	15	14	16	12	15	15	16	15	18	16	16	17	18	20	17	19	17	19	20	21	22	20	22	23	21	24	23	23	24	24	26	22	23	26	26	24	24	25	25	26	27	24	25	25	27	28	28	29	28	29	31	31	32	35	39	38	41	0	1	1	1	13	3	4	4	4	13	10	13	0	13	10	12	21	15	14	15	5	15	21	18	18	20	14	21	22	21	24	0	14	40	40	24	25	17	31	17	30	40	22	21	22	17	34	30	19	19	50	47	44	41	41	51	53	47	50	57	57	58	60	57	50	65	27	62	63	65	66	65	62	67	65	86	68	65	65	75	64	60	73	74	75	67	62	82	80	82	74	82	80	88	89	93	95	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	3	2	1	2	1	1	3	1	1	1	1	1	2	1	2	2	3	2	4	2	1	2	4	3	3	1	1	2	2	1	1	2	1	1	2	1	1	2	3	1	4	1	1	1	1	1	2	1	1	1	1	1	1	2	3	3	1	1	1	2	4	1	2	1	3	2	2	2	3	2	4	1	1
25500	-560.107662026655362	-558.675466111754417	-1.432195914900994	0.000098707140477	0.000035072447729	0.355318243033273	0.618311705025381	0	3	2	1	5	4	3	3	4	5	5	6	4	6	7	9	8	8	8	10	7	9	10	10	11	10	10	11	13	11	11	13	13	12	12	12	12	13	13	12	14	16	15	14	15	12	15	15	16	15	18	16	17	18	16	19	17	21	17	20	19	23	21	21	22	23	22	23	23	23	23	23	26	25	23	26	24	24	25	26	26	27	26	25	25	24	27	28	28	30	27	27	30	31	33	36	38	38	42	0	1	1	1	13	3	4	4	7	13	13	13	0	10	10	12	21	15	13	14	13	15	21	18	18	12	19	17	22	21	24	0	20	23	21	24	25	40	31	17	28	44	27	40	23	21	44	35	27	27	27	48	47	38	41	59	55	47	50	57	57	58	61	60	64	64	54	67	63	60	64	54	53	68	63	86	68	63	72	75	65	81	74	62	75	68	77	70	81	82	84	71	89	82	89	95	96	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	2	1	2	2	1	1	2	2	1	1	3	1	2	2	1	2	3	3	5	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	4	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	3	3	2	2	1	1
26000	-563.692128047945062	-562.240421964069242	-1.451706083875765	0.000084493045491	0.000028254996787	0.334406182458624	0.661580094175895	-1	2	3	1	5	4	3	5	4	5	6	7	3	7	7	8	8	7	8	10	8	11	10	9	10	11	11	10	12	10	10	12	13	12	11	12	11	12	12	12	13	16	14	14	15	14	15	15	16	15	17	15	16	18	17	19	19	19	18	18	18	21	21	21	22	22	22	23	23	21	23	24	26	24	24	26	24	25	25	26	26	25	26	22	26	24	26	29	27	29	27	28	30	32	32	36	38	38	41	0	1	1	1	13	3	4	3	4	13	5	5	0	5	13	12	15	5	14	16	10	18	17	15	15	16	15	21	22	17	18	0	27	35	23	24	25	30	15	17	17	38	19	34	20	35	41	40	50	41	50	23	40	41	52	43	60	55	43	52	55	58	44	60	42	60	62	62	70	61	65	66	67	84	63	86	68	65	72	75	60	65	62	58	78	68	77	82	80	71	68	71	75	88	93	95	96	0	0	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	2	2	3	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	3	1	2	1	1	2	1	1	4	2	3	2	1	1	1	2	1	3	3	3	3	2	1	2	1	1	1
26500	-525.055641402409606	-523.515865710303501	-1.539775692106058	0.000081375351337	0.000021950204896	0.269740216600141	0.624955595093356	0	2	2	1	5	3	4	4	5	5	6	7	3	7	7	8	8	8	8	10	8	10	10	10	10	10	12	10	13	11	10	13	13	12	13	12	12	13	14	13	13	16	14	13	14	14	16	15	15	15	16	13	15	18	17	19	16	20	18	19	19	23	21	20	21	22	21	23	22	23	23	24	26	24	23	25	24	25	25	26	26	26	26	25	25	24	26	28	28	29	27	29	30	32	32	36	38	39	42	0	1	1	1	13	3	4	4	4	13	5	10	0	5	13	12	11	13	14	16	10	10	21	18	18	16	12	21	22	23	18	0	16	30	10	24	15	21	31	21	30	53	22	23	20	35	53	44	43	43	27	30	52	46	41	59	38	47	51	38	57	67	61	61	60	65	38	67	63	61	65	70	67	67	63	86	67	65	72	75	71	71	62	74	75	67	77	81	78	82	74	81	80	88	93	95	96	0	0	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	4	1	1	3	1	1	3	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	2	2	2	2	3	2	1	2	1	1	1
27000	-563.782703122063708	-562.253351705953492	-1.529351416110182	0.000100634203030	0.000027751899879	0.275770056730111	0.611957017665049	0	2	1	1	5	3	4	4	3	4	6	6	3	6	8	8	8	7	9	10	8	10	11	10	10	9	11	9	12	10	10	13	13	12	11	12	12	14	13	14	12	17	13	14	16	13	16	16	17	15	16	16	15	17	17	19	18	20	18	21	19	23	21	20	23	21	22	24	22	24	24	23	26	24	24	26	24	25	25	25	26	26	26	24	26	25	25	27	27	29	28	29	31	32	33	34	39	38	41	0	1	1	1	13	3	4	4	4	13	10	13	0	13	13	5	13	12	5	16	14	15	17	15	18	16	10	17	19	21	12	0	20	30	30	24	25	23	36	17	17	38	15	30	20	35	44	38	19	43	27	44	30	46	52	59	44	41	51	55	55	58	57	61	64	23	58	62	63	60	64	66	74	62	69	68	67	63	72	75	65	60	67	58	75	58	77	81	80	88	84	65	75	81	93	75	95	0	0	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	2	3	1	1	1	2	1	3	1	2	3	1	1	4	3	1	2	1	2	2	1	1	5	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	3	1	1	3	1	1	1	1	2	2	3	3	1	5	4	1	1
27500	-573.563577086553323	-571.989654464760292	-1.573922621792982	0.000088852952724	0.000022386340374	0.251948187288501	0.591510536096398	0	2	2	2	5	3	3	4	5	5	6	6	4	7	6	9	6	8	8	10	8	10	10	9	10	10	11	11	12	11	11	12	14	12	12	13	12	13	13	11	13	16	14	14	15	13	14	15	16	16	17	17	17	17	16	20	19	20	18	20	19	22	22	21	23	22	22	24	21	24	24	23	26	25	22	26	25	24	25	25	25	26	27	23	25	24	27	27	28	29	28	29	30	30	32	35	38	39	42	0	1	1	1	13	3	4	4	4	13	13	13	0	13	13	12	13	15	13	16	17	15	21	18	18	16	14	17	22	17	24	0	16	21	21	24	22	34	24	17	27	27	40	30	26	30	35	38	43	34	43	38	47	28	23	49	42	35	50	38	44	44	69	61	64	60	55	62	57	64	62	60	68	84	57	62	68	60	72	75	61	64	73	62	75	67	77	82	75	65	84	88	75	64	89	93	95	0	0	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	2	3	2	3	1	4	1	4	2	3	1	1	1	1	4	1	1	1	2	2	1	2	1	2	1	2	2	2	3	2	1	1	1	1	2	1	3	3	2	2	3	4	2	2	3	1	1
28000	-625.291176323350214	-623.790209073805158	-1.500967249545066	0.000106277525874	0.000031243045056	0.293976029259745	0.590124737292143	0	1	2	1	5	3	2	4	5	4	5	6	3	6	7	7	8	8	7	9	9	10	10	10	11	10	11	10	12	11	11	12	13	12	12	13	11	14	14	13	11	16	13	13	14	14	14	14	16	15	16	17	16	17	18	19	18	21	18	18	19	19	22	21	23	23	21	24	22	24	24	24	24	22	23	25	25	23	26	26	25	26	26	25	25	25	24	28	28	30	27	29	32	31	33	35	39	39	41	0	1	1	1	13	3	4	7	7	13	10	10	0	10	10	12	5	10	14	16	10	18	11	15	18	16	19	15	22	13	24	0	16	23	17	18	24	14	31	17	17	46	17	17	26	23	34	40	50	26	43	44	47	42	35	52	53	62	51	53	57	38	64	60	52	64	62	62	57	66	69	66	62	52	69	74	64	69	72	75	61	81	73	74	75	68	58	71	75	60	74	81	80	88	80	93	96	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	2	3	1	3	2	3	2	2	2	1	4	1	1	3	1	2	2	1	2	2	2	1	1	2	2	2	2	1	1	1	4	2	2	1	1	3	1	1	2	1	2	1	3	1	2	3	1	1	2	2	1	1	1	2	2	1	2	2	1	1	2	3	1	1	2	2	1	2	2	3	6	2	2	2	2	2	3	2	1	1
28500	-546.536544669434306	-544.896753489838829	-1.639791179595524	0.000100621382932	0.000022537729487	0.223985487287482	0.677819127574976	0	3	2	1	5	4	2	5	4	5	4	6	3	6	7	8	8	8	8	9	9	10	11	10	10	11	11	10	12	12	10	12	13	12	12	12	11	13	13	12	13	16	14	14	15	13	15	15	16	16	17	15	15	17	17	18	18	19	19	21	19	21	22	20	22	22	20	23	21	23	23	24	27	24	24	26	25	25	26	26	26	26	26	25	25	25	26	27	26	29	27	30	31	31	31	35	38	39	41	0	1	1	1	13	3	4	4	4	13	13	10	0	10	10	12	13	15	14	16	17	15	17	18	18	20	19	5	15	21	18	0	26	17	14	22	25	21	31	23	35	47	35	34	26	17	21	23	27	43	43	38	41	46	38	50	55	47	56	64	57	67	69	57	69	60	58	67	58	65	57	66	83	42	63	86	58	63	72	75	60	60	74	58	75	74	58	81	78	82	67	82	80	81	89	95	96	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	3	2	1	1	2	2	1	2	1	1	3	1	1	2	4	2	2	2	3	2	1	1	1
29000	-561.657741794795129	-560.159256266881357	-1.498485527913790	0.000088173872667	0.000026074022350	0.295711434248295	0.673798225911404	0	2	2	2	5	4	3	3	5	4	6	6	2	6	5	8	8	7	9	9	7	10	10	10	9	11	12	11	12	11	11	13	13	11	13	12	11	14	14	14	14	16	14	15	14	14	14	16	16	15	18	13	16	17	16	17	18	20	19	19	20	22	21	21	23	21	20	24	23	24	22	24	26	24	23	26	24	25	25	24	25	26	24	26	25	25	27	28	28	29	28	30	30	32	32	34	37	38	41	0	1	1	1	10	3	4	4	7	13	5	13	0	13	13	14	12	15	5	10	10	19	17	21	18	16	15	17	22	17	24	0	16	14	17	24	25	52	31	23	20	38	30	52	16	17	17	30	43	19	56	34	23	35	40	43	55	53	56	57	57	67	60	60	60	60	53	62	63	66	64	75	68	67	60	62	58	65	72	75	71	71	67	74	75	62	77	82	80	71	74	88	89	88	80	93	96	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	2	1	1	1	1	2	3	1	1	2	1	1	3	3	2	1	1	1	1	2	2	1	2	1	3	2	2	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	3	2	2	1	1	1	2	2	2	1	2	2	2	1	2	3	2	1	1	2	4	2	1	1	1
29500	-590.404836245329875	-588.742446864144540	-1.662389381185299	0.000089081603703	0.000019226647066	0.215831847053212	0.556516510161607	0	3	2	2	3	3	4	5	4	4	6	5	2	6	6	9	6	7	8	10	9	10	10	9	9	11	12	11	13	11	11	13	13	13	11	13	12	14	13	12	13	17	15	14	16	14	14	15	17	15	17	15	15	18	18	20	18	20	17	19	19	22	21	22	23	21	21	23	23	23	24	23	25	24	24	25	25	24	25	23	25	26	26	23	26	24	25	28	27	28	28	27	32	30	32	35	38	37	42	0	1	1	1	13	3	2	4	4	5	5	13	0	10	12	12	13	15	14	21	17	15	17	18	18	10	19	21	22	17	24	0	16	23	17	24	25	12	31	23	35	27	19	21	16	41	23	34	52	40	43	17	47	46	35	59	38	47	43	57	40	67	52	55	60	61	58	61	63	64	64	66	62	84	80	86	68	69	72	63	64	61	38	62	80	58	58	71	81	71	84	81	80	90	75	93	95	0	0	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	3	2	1	2	2	1	1	2	1	2	2	2	5	1	1	1	2	4	2	4	1	2	1	1	2	1	5	1	2	3	2	2	3	1	1	3	1	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	1	1	2	3	2	1	2	2	1	4	2	4	2	3	1	1
30000	-578.317912889919285	-576.747448775598968	-1.570464114320312	0.000106473532303	0.000027004780155	0.253629043485460	0.667213231936638	0	2	2	1	6	4	3	5	4	5	6	6	3	7	8	8	8	8	8	8	7	10	9	10	10	10	11	11	12	11	11	13	13	12	12	11	11	13	13	13	11	16	14	14	15	13	15	15	17	15	17	16	16	17	17	19	17	20	17	19	19	22	21	22	23	22	19	23	23	23	24	24	27	25	23	26	24	24	26	25	25	26	23	25	25	24	27	28	29	29	25	29	30	32	33	35	38	38	42	0	1	1	1	13	3	4	7	4	13	13	13	0	13	11	11	21	10	12	11	12	11	21	18	18	16	14	23	22	17	24	0	20	21	23	24	25	30	22	30	21	44	34	35	5	17	30	35	43	33	43	35	34	35	35	59	35	57	33	52	47	53	61	60	60	48	47	62	63	53	58	66	68	83	60	86	68	63	72	63	64	71	67	68	70	62	77	81	80	82	67	88	70	92	80	93	96	0	0	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	1	5	1	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	3	1	2	2	3	1	1	1	3	1	2	3	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	3	1	3	2	5	3	2	1	1
30500	-598.862846500776641	-597.228012651939025	-1.634833848837665	0.000103439609957	0.000023362851272	0.225859816002096	0.609642307960346	0	2	2	1	4	3	3	4	4	4	4	6	3	5	7	9	9	8	7	10	8	11	10	11	9	11	11	11	12	10	11	11	11	13	12	12	11	13	13	13	13	16	14	15	15	10	16	13	15	15	17	14	17	18	18	19	19	19	19	20	18	22	22	22	22	22	21	23	21	23	22	24	25	24	23	25	26	25	25	25	26	26	27	25	26	26	27	28	28	30	28	28	31	32	32	34	38	37	41	0	1	1	1	13	3	4	4	4	13	13	11	0	10	10	12	10	15	14	16	5	15	21	18	15	16	21	30	23	21	18	0	20	30	17	15	15	21	31	10	30	17	35	27	26	21	52	17	40	43	49	21	30	48	36	51	53	34	51	57	41	44	69	60	60	57	47	67	55	60	61	66	67	68	69	62	67	69	66	75	71	71	67	74	80	62	73	71	75	78	74	81	81	88	80	75	93	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	3	2	2	1	4	2	2	1	2	3	1	1	2	1	1	1	2	2	3	3	1	1	3	1	1	2	3	1	1	2	2	2	1	1	2	2	1	1	1	1	1	3	2	1	1	2	2	3	1	1	2	2	2	2	2	2	1	2	2	3	6	3	1	1
31000	-558.246859969424577	-556.816346209175094	-1.430513760249512	0.000085962030017	0.000030715369745	0.357313220026784	0.738169694336525	0	2	2	1	5	4	2	3	4	5	5	6	4	6	7	8	9	8	8	10	8	9	10	10	10	10	12	10	10	11	10	10	12	12	12	12	11	14	14	13	14	16	14	12	14	13	16	16	16	14	15	16	15	16	18	20	17	20	18	19	20	22	21	20	23	22	20	23	23	23	23	25	24	24	24	25	25	24	26	22	25	25	24	25	25	26	27	26	28	29	27	29	32	32	31	35	38	37	41	0	1	1	1	13	3	4	4	4	13	13	13	0	10	10	12	10	15	14	16	12	15	19	18	18	16	19	17	22	23	18	0	16	19	23	24	24	44	31	17	46	40	40	17	20	30	53	44	19	26	50	38	35	46	57	59	53	52	51	57	57	67	64	60	60	64	27	67	63	66	64	60	67	58	80	67	67	63	72	63	60	64	67	74	78	76	68	78	85	82	84	88	89	88	89	89	95	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	3	2	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	1	3	2	1	1	2	2	1	1	2	2	2	2	1	1	3	2	2	1	1	1	2	1	1	2	1	2	1	3	1	3	4	1	1
31500	-620.302903298201272	-618.611585911259795	-1.691317386941428	0.000102742726788	0.000021188886693	0.206232473626119	0.550018318287392	0	2	2	1	5	4	2	4	2	5	5	6	3	7	6	8	9	8	8	10	7	10	11	11	11	9	12	10	12	12	10	13	13	12	12	13	11	13	14	12	14	16	14	14	15	13	15	15	15	15	18	16	17	17	17	17	17	19	19	19	19	21	19	20	22	20	21	24	22	22	23	24	26	24	24	25	25	24	26	23	25	27	26	24	25	26	26	27	28	29	27	29	32	30	32	35	39	38	41	0	1	1	1	13	3	4	7	4	13	13	13	0	13	5	12	10	15	14	16	10	12	21	18	17	16	14	21	22	12	18	0	16	21	21	18	18	12	36	23	30	35	27	40	26	21	44	35	43	12	43	40	47	40	21	43	40	42	56	57	30	61	55	38	52	61	52	71	63	64	55	70	77	62	80	67	64	64	72	55	55	57	62	67	78	76	62	65	75	55	74	64	82	64	89	95	93	0	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	3	2	1	2	2	2	2	1	3	1	1	1	2	1	2	3	3	1	1	1	3	2	2	1	3	4	1	3	1	1	2	3	2	2	4	2	1	2	1	2	2	3	2	1	1	1	1	2	2	1	2	4	6	2	1	1	1	3	3	1	5	2	4	2	6	1	2	3	1	1
32000	-539.019924585617673	-537.371792716410937	-1.648131869206756	0.000083709814430	0.000018491790928	0.220903499238084	0.675038514285725	1	3	2	2	5	4	3	5	4	4	4	6	3	6	6	8	9	7	9	10	7	10	10	8	10	11	11	10	13	12	9	12	13	12	13	10	11	14	14	13	14	16	14	14	15	12	14	16	16	15	17	15	15	17	17	19	18	20	19	19	19	23	21	21	20	22	20	24	23	23	22	24	27	24	23	25	25	24	25	26	25	27	26	25	24	26	27	28	28	26	27	29	31	31	32	36	38	37	41	0	1	1	1	13	3	4	7	4	13	13	5	0	5	13	12	21	15	12	16	10	15	17	18	18	16	14	17	15	17	24	0	20	17	23	24	25	23	31	23	46	44	40	35	20	23	23	44	27	27	50	23	41	46	53	50	55	47	51	55	57	67	65	53	34	57	57	65	63	57	61	65	65	58	63	68	62	63	70	75	71	81	84	74	75	76	67	90	80	66	84	81	80	81	93	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	4	2	1	1	2	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	2	1	3	1	1	1	2	1	2	4	2	1	2	1	2	1	2	4	2	1	1	1	1	1	2	2	1	1	1	1	1	4	1	1	2	1	3	3	3	1	2	1	1	1
32500	-570.873200677683940	-569.347908560343853	-1.525292117340082	0.000102450434954	0.000028502297697	0.278205726605062	0.632051601688702	0	2	2	2	6	3	1	2	5	5	6	6	4	6	8	9	7	7	8	7	9	10	11	9	9	11	11	10	11	11	10	12	12	12	12	12	11	13	13	14	13	15	15	15	12	14	15	15	15	14	16	16	17	17	16	20	18	20	18	20	19	22	20	21	23	22	21	23	23	22	23	22	27	24	24	24	25	24	26	26	25	25	26	24	26	24	26	28	28	30	27	27	31	31	31	35	38	37	41	0	1	1	7	13	3	1	7	2	13	13	10	0	13	5	20	10	10	14	12	17	15	21	18	18	16	19	17	22	17	24	0	20	30	21	18	25	23	31	21	30	35	19	38	26	33	46	28	27	27	49	38	35	41	47	43	55	55	49	44	47	60	47	61	64	58	41	67	63	60	61	60	58	58	63	58	67	60	72	75	70	71	58	58	69	62	68	71	75	82	83	71	80	92	89	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	2	3	1	1	1	2	1	2	3	1	1	1	1	3	2	1	1	2	2	1	1	2	1	2	2	3	2	2	2	1	1	1	4	1	2	2	2	1	3	2	2	2	2	1	2	1	2	1	4	2	1	1	2	2	2	2	1	2	2	2	1	2	2	1	1
33000	-538.104441481048525	-536.523396722414986	-1.581044758633546	0.000067351297589	0.000016741075250	0.248563514726473	0.692223403858740	-1	2	1	2	5	3	1	4	4	4	6	6	3	6	5	8	7	7	8	10	8	10	9	9	10	11	12	11	12	11	10	13	13	12	11	13	11	13	14	13	14	17	14	14	15	14	15	15	16	15	18	16	16	17	17	20	18	21	18	20	20	22	19	21	23	22	20	24	23	24	24	24	26	23	21	25	25	23	26	24	25	26	27	25	26	23	26	27	28	29	28	29	29	31	32	36	38	38	41	0	1	1	7	10	3	1	7	4	13	5	10	0	10	10	12	10	15	14	16	17	15	21	18	18	11	19	23	22	17	24	0	26	30	17	24	25	35	31	21	30	44	19	40	27	23	41	34	27	27	50	38	46	38	47	50	53	67	43	57	57	58	57	60	60	60	47	62	63	65	66	66	62	58	63	86	68	63	72	75	65	71	62	74	80	67	77	81	75	82	84	88	80	88	93	95	96	0	0	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	3	1	2	1	2	1	1	2	1	2	2	1	1	2	2	2	1	2	1	2	3	1	1	2	2	1	2	2	3	1	2	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	2	2	1	3	2	2	2	1	1	1
