step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
25000	-804.237997254468951	-810.177194473554209	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619437017221639	1	0	2	3	4	2	4	5	6	6	5	5	5	6	5	7	8	7	8	7	7	8	7	11	6	9	7	8	8	7	8	8	9	6	9	9	10	8	11	9	10	9	9	7	10	13	13	13	10	11	9	10	10	12	11	12	13	14	13	12	13	14	12	15	13	15	14	15	13	14	15	14	17	15	17	16	15	14	16	17	18	16	18	19	17	19	20	20	21	19	20	19	21	21	23	22	21	22	23	23	23	25	27	26	26	28	30	31	31	35	33	32	32	34	35	2	0	2	0	3	2	2	7	15	15	6	6	2	2	7	5	14	14	15	5	11	11	12	38	7	7	14	8	20	11	14	44	2	7	14	20	14	13	7	34	18	29	30	11	14	19	18	33	36	49	14	40	38	43	40	53	53	41	39	18	26	49	49	56	56	46	54	56	56	50	59	5	39	56	62	62	14	57	45	56	67	62	75	82	74	74	54	83	81	83	85	85	88	88	89	90	91	88	91	89	97	97	99	98	97	93	104	104	106	109	109	108	108	113	112	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	3	1	2	1	2	1	4	2	2	1	1	1	2	4	2	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	5	3	1	1	1	3	1	2	3	1	1	1	2	1	2	4	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	3	2	2	3	1	3	2	2	1	1	1	1	2
25500	-762.709462026309097	-768.648659245394356	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660126051094414	1	0	2	2	4	2	5	5	6	6	5	4	4	7	6	6	6	7	7	7	8	7	7	10	8	9	8	8	9	8	9	8	9	8	10	8	10	8	11	9	10	10	10	8	10	11	11	12	11	12	10	12	10	11	11	12	12	12	13	14	13	15	13	14	12	14	13	14	13	15	13	16	17	14	18	14	16	15	15	17	18	16	17	19	18	17	20	19	20	18	20	19	22	21	22	22	22	23	22	22	23	25	28	26	25	27	31	30	33	36	34	32	31	35	34	2	0	2	0	3	2	2	5	13	7	6	6	2	3	13	7	3	7	8	7	6	6	12	38	22	18	18	7	9	22	17	12	15	7	36	20	32	13	19	34	27	29	22	23	13	34	18	23	36	36	38	40	38	21	7	38	45	41	19	47	47	49	49	56	53	51	21	57	65	50	19	71	26	56	83	49	66	69	71	74	67	49	76	70	74	74	67	83	81	83	86	80	88	88	89	75	85	88	85	81	97	101	99	98	99	98	106	106	113	111	108	108	108	113	112	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	1	2	2	3	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	1	1	1	2	2	3	1	1	2	1	1	1	2	4	2	1	2	2	2	5	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	3	2	2	1	2	2	1	1	2	1	1	2	1
26000	-762.661340352056186	-768.600537571141444	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.585250451500101	0	-2	0	2	4	2	4	4	7	5	4	3	5	6	6	6	7	7	7	6	8	6	6	8	8	8	8	9	8	5	8	8	10	8	8	8	9	8	11	9	10	10	10	8	11	12	12	11	11	11	10	11	9	12	11	12	14	13	12	12	13	14	12	14	13	14	14	15	13	15	16	15	16	14	17	15	17	15	16	15	19	17	18	18	17	17	20	19	21	20	20	18	21	21	23	21	22	23	22	20	24	26	28	27	23	27	30	30	32	36	34	33	33	35	35	2	0	2	0	3	3	2	3	15	3	6	6	3	10	2	7	14	13	13	5	11	11	12	5	6	7	18	8	10	6	17	6	38	5	20	20	15	8	19	5	7	29	30	12	24	7	26	14	36	36	38	40	38	43	19	38	53	41	28	26	47	49	49	69	53	51	54	74	53	50	59	34	26	69	62	62	66	69	34	74	67	62	75	70	74	80	43	83	87	83	85	80	83	88	89	90	91	93	85	81	105	91	99	98	97	93	104	106	108	111	109	109	109	113	112	1	1	1	1	2	1	2	2	1	2	1	1	2	1	4	1	1	1	2	1	2	1	2	2	3	2	1	3	1	1	1	3	1	1	1	1	1	2	2	3	3	1	3	3	2	4	2	2	2	1	2	1	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	2	3	4	1	1	1	2	1	3	1	4	2	1	2	1	1	4	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	3	2	1	3	2	1	1	1	1	1	1	1	1
26500	-816.761546110548920	-822.700743329634179	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652644306015773	1	0	1	2	3	2	5	4	6	5	5	5	5	5	5	7	7	6	9	7	7	6	7	10	8	8	7	9	9	8	8	8	10	8	9	8	10	8	11	7	11	10	10	9	11	12	11	12	11	11	10	9	11	11	11	13	12	14	12	14	13	14	13	14	13	14	14	15	13	15	15	14	17	13	18	15	16	14	15	16	18	17	16	19	17	18	21	19	20	19	20	20	22	21	22	23	22	23	22	21	21	25	28	27	25	28	29	30	32	35	34	33	32	35	35	2	0	2	0	2	2	2	5	7	5	6	6	3	2	3	5	14	7	7	13	12	6	11	31	6	18	2	8	20	22	7	11	14	9	36	9	38	14	27	12	38	20	30	23	17	34	18	27	16	36	38	40	13	43	27	53	51	41	34	47	47	50	49	56	45	51	54	56	53	63	46	34	61	53	62	62	51	69	16	74	67	50	62	70	68	80	67	83	67	83	85	80	88	88	81	90	91	90	91	89	85	91	99	98	91	104	104	104	108	109	109	109	108	113	112	1	1	1	1	1	1	3	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	1	2	2	4	3	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2	3	3	2	1	2	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	1	2	1	4	1	3	2	2	3	2	3	1	2	3	1	3	2	2	2	1	1	2	2	2	2	1	1	2	3	3	2	2	1	2	1	1	1	1	1	1	2	1
27000	-794.961357511009624	-800.900554730094882	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650430675513247	1	-1	0	1	2	1	6	5	4	4	6	5	4	5	6	7	8	6	7	7	7	9	4	11	7	8	7	9	8	8	6	7	10	7	10	8	9	7	11	8	11	10	10	8	9	12	12	10	12	11	10	10	10	11	9	12	13	13	13	14	13	14	13	14	11	13	13	14	12	15	13	15	16	14	19	16	17	15	15	16	16	16	16	18	17	19	20	21	20	20	20	19	23	21	22	22	21	23	21	22	22	26	27	26	26	27	29	30	32	36	33	31	33	35	35	2	0	2	0	2	2	13	13	5	5	14	23	3	3	2	14	5	3	13	9	11	11	6	45	7	7	14	19	5	11	13	23	14	8	20	20	7	7	34	19	27	29	30	7	7	14	26	7	50	29	45	19	45	30	13	65	37	41	8	47	26	49	36	56	45	37	54	56	65	50	39	19	41	56	83	62	66	57	71	56	67	70	62	70	80	74	81	90	67	83	80	80	94	83	81	83	80	88	92	89	91	91	99	98	101	104	106	104	112	109	108	108	108	113	112	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	3	3	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	3	1	1	1	2	3	2	2	1	2	1	1	1	1	2	1	2	1	3	1	3	1	2	1	1	2	1	1	1	2	1	5	2	1	2	1	2	1	1	2	1	1	1	1	1	2	3	1	4	2	2	1	1	2	3	2	2	1	1	1	1	3	3	1	2	1	1	2	1	2	1	1	1	2	2
27500	-789.913643667011229	-795.852840886096487	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.562985599899644	1	0	1	3	3	3	4	4	6	5	5	5	4	5	6	6	8	6	7	6	7	9	7	11	8	9	7	8	8	8	9	7	9	8	9	9	10	8	12	10	10	11	10	9	9	11	11	11	10	12	10	12	10	11	11	13	13	13	12	12	13	13	12	15	12	13	15	14	13	15	15	14	16	15	18	15	16	15	13	17	17	16	14	18	16	17	21	20	21	19	19	18	22	20	24	21	21	23	21	22	22	24	27	26	26	27	29	29	33	35	35	32	34	35	35	2	0	2	0	2	3	3	5	5	7	6	6	3	1	7	5	7	13	8	13	12	21	12	31	7	18	14	8	20	11	14	7	14	8	20	20	38	7	8	19	18	29	30	32	13	14	33	7	34	49	45	40	45	43	20	53	7	41	34	26	26	49	36	56	13	45	54	56	65	50	28	79	61	56	83	62	51	69	55	74	67	70	62	70	65	57	67	75	54	75	92	74	88	75	100	90	91	88	92	67	97	97	99	98	101	104	106	104	112	109	109	108	109	113	112	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	3	3	2	2	2	1	1	1	1	2	2	1	2	1	1	2	1	3	3	2	2	1	2	4	1	2	2	1	1	2	3	1	4	1	1	1	1	1	1	2	1	5	1	2	2	1	2	1	1	3	3	2	1	1	1	3	1	2	1	3	1	2	1	1	2	1	1	1	1	2	2	2	1	7	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2
28000	-784.774357344910186	-790.713554563995444	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652088792582261	0	-1	1	2	3	3	4	5	7	5	5	5	5	4	6	7	7	6	8	6	7	9	7	10	7	8	7	9	8	8	7	8	10	8	10	8	10	8	11	9	11	9	10	8	9	11	13	12	11	11	10	11	10	11	11	12	14	13	14	14	13	14	13	13	11	14	14	14	12	14	16	15	17	15	19	15	16	15	16	16	18	15	16	18	18	18	21	20	20	18	20	19	23	20	23	21	21	23	21	22	23	25	28	27	25	28	30	30	31	35	35	32	33	35	36	2	0	2	0	2	3	5	3	8	7	6	3	7	3	14	5	7	7	10	8	11	32	12	31	6	16	18	19	9	11	13	12	15	18	29	20	13	14	9	19	27	29	30	12	31	16	38	33	36	36	38	40	5	30	19	65	56	41	19	47	26	49	50	56	53	51	54	56	65	49	59	59	61	68	62	62	66	69	72	56	67	70	62	70	80	74	81	83	67	62	85	80	90	90	100	90	91	94	92	89	97	97	99	98	97	104	106	104	108	109	109	108	109	113	112	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	2	1	2	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	3	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	1	2	1	4	4	2	1	1	2	1	1	2	1	1	1	1	1	2	4	2	2	1	1	1	1	2	1	1	1	2	2
28500	-758.194921030372598	-764.134118249457856	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.710940551046963	1	0	1	3	3	2	4	4	7	5	5	4	5	6	6	5	7	6	8	7	8	8	8	10	6	8	7	8	9	8	7	6	8	9	9	9	9	8	11	9	10	11	11	9	10	12	12	12	11	11	10	12	11	11	11	12	13	13	14	14	13	14	12	14	13	14	15	14	14	15	15	15	16	15	17	16	15	16	14	17	19	15	15	18	18	18	20	20	18	20	20	20	23	20	23	23	22	22	22	22	23	25	27	27	25	28	30	31	32	35	34	32	33	35	35	2	0	2	0	2	3	3	5	16	2	6	6	3	7	10	5	13	7	8	5	11	11	12	13	13	18	18	10	20	11	13	12	15	10	20	8	38	13	19	19	27	29	22	32	38	39	13	13	35	20	38	40	45	21	9	45	53	41	46	47	26	49	49	56	56	51	54	56	65	50	79	8	47	68	83	62	51	69	46	74	67	36	62	62	74	74	67	83	67	75	85	85	98	83	81	94	91	90	85	89	97	91	85	98	97	104	88	104	108	109	109	108	109	113	112	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	3	1	4	1	1	1	1	2	1	1	2	1	1	3	3	1	2	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	5	2	1	2	1	2	1	1	2	2	3	1	2	1	1	2	3	2	2	1	2	1	2	2	1	1	1	2	2	1	3	3	2	2	1	3	2	1	2	1	1	1	1	1
29000	-747.034076810647207	-752.973274029732465	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.688512102226204	1	0	2	2	4	2	5	4	7	4	4	4	5	7	5	6	7	7	8	6	8	8	7	8	8	8	8	8	8	6	8	8	10	8	9	9	9	9	11	8	9	10	10	9	10	11	11	12	11	11	11	11	11	10	11	12	14	14	13	13	13	13	13	15	13	14	15	14	14	15	16	15	16	14	18	15	16	15	16	16	18	15	16	18	16	17	20	20	20	20	19	20	22	21	23	22	21	20	22	22	23	24	27	26	25	27	31	30	32	34	33	33	34	35	35	2	0	2	0	2	2	2	2	20	3	6	6	2	13	3	10	7	3	8	5	11	11	12	17	23	5	5	5	20	11	7	23	26	7	19	20	5	10	5	8	18	20	22	23	31	13	18	33	20	36	38	40	45	30	28	53	53	41	55	47	47	49	49	56	53	51	54	56	56	36	34	59	61	56	62	62	66	69	72	74	67	36	62	62	74	74	67	75	81	83	74	85	98	88	89	75	91	75	91	89	97	97	99	98	97	104	106	104	108	109	109	109	109	113	112	1	1	1	1	3	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	1	3	2	2	2	2	1	1	1	2	1	1	2	3	3	2	1	2	1	1	1	3	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	3	4	1	2	1	2	1	1	1	1	1	1	5	1	2	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	3	3	2	1	2	1	1	1	1	1	1	1	1
29500	-751.812454165274062	-757.751651384359320	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.617427811888601	0	-2	1	2	3	3	5	4	6	4	5	4	6	6	7	4	7	6	8	6	8	9	7	10	8	9	7	8	7	7	8	6	10	8	8	7	8	9	12	9	10	11	10	9	10	12	11	12	11	11	10	11	10	11	11	12	14	14	13	13	13	14	12	14	13	13	14	15	14	15	16	15	16	14	18	15	15	16	16	16	16	16	16	19	17	17	21	21	19	19	21	19	22	19	22	23	22	22	23	23	22	26	28	25	25	27	30	29	31	35	35	33	33	34	35	2	0	2	0	2	2	3	3	5	3	6	6	3	8	7	5	3	7	14	5	11	6	12	7	6	18	3	8	20	6	13	6	15	8	20	20	14	13	55	10	27	20	22	12	17	34	18	15	36	36	38	5	38	43	19	53	53	41	34	47	47	49	49	56	56	51	54	74	56	50	39	39	61	56	83	62	66	69	19	74	67	36	62	70	74	74	67	94	81	83	85	86	94	83	89	90	91	88	92	89	91	97	99	98	101	104	106	104	108	109	113	109	109	108	114	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	3	1	1	2	2	3	2	2	2	2	2	2	1	2	1	2	2	2	1	1	2	2	1	3	1	2	1	2	2	3	3	2	1	2	1	4	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	3	1	1	5	1	3	1	2	2	1	1	2	2	1	2	1	2	2	1	1	2	2	1	2	5	1	2	1	1	3	1	1	1	1	1	3	1
30000	-808.865609464356794	-814.804806683442052	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.631589270820692	1	0	1	3	3	2	5	4	6	5	6	4	4	6	6	7	7	6	9	6	8	7	7	10	8	8	7	7	7	6	8	8	10	8	10	8	7	7	11	10	11	10	9	9	10	11	11	11	12	11	10	12	10	11	9	11	13	13	12	14	13	14	12	14	13	12	13	14	14	15	14	16	17	14	17	15	16	16	13	17	19	17	16	16	18	17	20	19	20	20	20	20	22	21	24	23	23	23	22	22	23	26	28	26	25	28	29	30	31	35	35	32	32	35	34	2	0	2	0	3	2	5	5	8	13	13	6	2	8	7	9	13	7	8	5	30	30	12	14	6	27	18	13	20	6	13	12	15	8	20	20	7	14	33	55	27	29	22	23	31	19	13	14	36	35	13	40	15	43	5	53	51	47	46	47	47	50	36	65	56	24	54	56	65	50	19	34	18	53	83	49	24	69	55	74	67	50	49	49	74	74	81	75	81	75	85	85	90	88	89	90	91	88	92	81	91	101	92	98	97	104	104	98	108	108	109	109	109	109	109	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	3	2	1	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	4	4	2	1	1	3	2	2	2	3	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	4	1	1	1	2	3	1	2	2	1	1	3	1
30500	-788.221710345135534	-794.160907564220793	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676494817438879	0	-2	2	3	3	3	4	3	5	5	5	5	5	5	5	6	8	6	8	6	8	9	7	11	8	9	8	8	7	7	8	8	10	9	9	9	9	6	10	10	10	8	9	9	10	12	11	12	12	11	9	12	11	12	11	12	13	13	14	14	12	14	12	15	14	14	14	14	13	15	15	14	17	14	17	15	16	14	16	17	19	17	18	17	18	19	21	19	20	19	21	19	22	20	23	21	23	21	23	23	24	26	28	26	25	28	30	30	32	35	34	32	33	35	35	2	0	2	0	2	3	2	3	5	7	3	3	7	6	7	9	13	3	8	7	11	30	11	51	7	3	18	8	5	11	7	12	19	19	20	20	13	3	37	19	18	20	30	23	38	55	37	33	35	36	13	40	45	43	34	45	53	41	46	47	37	35	36	65	69	51	54	56	56	50	55	46	26	56	62	49	66	56	72	74	67	50	75	49	74	85	81	75	81	83	80	85	98	88	89	90	92	88	92	89	97	85	99	93	97	104	106	104	108	108	108	108	109	112	108	1	1	2	1	2	1	3	1	1	1	2	2	1	1	1	1	2	3	2	1	2	2	1	1	2	3	1	2	2	1	1	2	1	1	2	1	3	2	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	6	1	2	3	1	1	1	2	2	2	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	4	1	2	2	1	1	1	3
31000	-755.178473460902183	-761.117670679987441	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.654729591089049	1	0	1	3	2	2	5	4	5	5	4	4	4	7	6	6	6	6	7	6	6	8	7	9	7	8	7	8	7	6	8	8	8	7	9	9	8	6	10	9	11	10	11	9	11	12	11	12	11	12	8	12	10	12	11	10	14	12	13	14	12	14	12	14	12	14	14	14	13	15	15	14	16	14	15	16	16	15	15	16	17	16	16	19	17	19	19	20	20	18	20	18	23	21	21	21	22	23	21	22	24	25	25	26	26	28	31	30	33	35	34	31	34	32	34	2	0	2	0	3	2	3	3	5	2	6	6	2	15	3	5	13	8	15	9	11	11	6	38	11	18	18	8	20	11	13	23	13	8	20	20	13	13	28	19	27	29	11	23	31	5	18	16	36	36	38	40	38	30	34	38	46	41	39	47	26	50	36	65	53	51	43	65	65	50	59	19	47	56	62	62	66	69	59	66	67	70	75	82	68	80	67	83	81	83	85	74	94	88	89	90	91	88	92	95	97	97	99	93	97	104	106	104	112	109	108	108	108	108	112	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	3	1	3	1	1	6	2	4	1	2	1	2	3	3	2	2	1	1	1	2	1	1	1	1	1	4	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	3	1	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1	1	2	1	2	1	1
31500	-775.347277997239757	-781.286475216325016	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668369243858601	0	-1	1	2	2	2	3	5	7	6	4	4	5	6	6	7	7	5	9	6	5	9	8	11	7	8	7	8	9	7	9	6	10	8	9	9	9	7	11	10	9	10	10	8	9	11	12	13	11	12	10	11	10	12	10	11	14	14	12	14	13	14	13	15	13	14	14	15	13	15	15	13	15	14	17	15	16	15	15	15	18	15	18	19	17	17	20	20	20	20	20	19	21	21	22	22	22	23	22	23	23	25	25	25	26	28	30	31	33	35	34	32	33	35	34	2	0	2	0	2	3	3	5	20	5	6	6	3	2	3	20	3	2	15	5	11	30	15	14	11	15	15	8	14	21	17	12	10	5	15	10	14	18	28	14	18	29	30	12	38	34	26	3	36	36	15	40	45	43	8	14	53	41	46	47	47	49	36	65	56	51	54	57	56	50	59	19	26	56	62	62	66	69	72	56	54	36	75	36	80	80	54	75	81	83	85	85	75	88	89	90	91	93	92	95	97	97	99	98	97	104	106	104	112	109	109	108	108	109	112	1	1	1	1	1	1	1	1	1	2	1	2	2	3	3	1	3	4	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	2	1	1	3	2	1	2	2	1	1	2	3	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	3	1	1	1	2	1	2	3	2	2	1	1	1	1	2	3	3	1	4	1	1	3	2	1	1	2	1	2	1	2	2	1	1	3	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1
32000	-774.789398593108103	-780.728595812193362	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.633392655802195	1	0	2	2	3	2	5	5	5	6	5	4	3	6	6	6	6	6	7	7	6	9	5	10	7	8	8	9	8	7	8	7	9	8	9	9	9	7	11	10	10	11	8	10	11	12	10	12	11	12	10	12	10	12	11	12	13	12	13	13	14	13	11	14	14	14	14	15	12	16	15	16	16	15	17	14	16	15	16	17	18	15	17	18	18	18	18	21	19	20	20	19	22	20	22	22	21	23	22	23	23	24	27	25	26	26	29	29	31	34	33	32	32	35	35	2	0	2	0	3	2	3	5	5	5	12	6	3	13	3	5	13	3	8	9	6	21	6	17	23	18	7	19	20	11	5	12	9	19	20	20	17	13	40	19	18	29	30	23	38	24	18	33	20	36	31	40	38	43	38	53	56	41	46	47	47	49	36	56	45	45	54	57	45	20	59	59	26	65	62	62	66	69	8	74	67	50	62	50	56	74	67	75	81	83	92	86	94	75	89	88	91	93	85	95	97	97	92	98	91	98	106	106	108	109	109	108	109	113	109	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	2	3	1	2	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	2	1	2	3	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	2	4	1	2	1	1	1	6	1	2	2	2	3	2	2	2	3	1	2	1	1	1	2	2	1	1	1	2	1	1	2	3	1	3	1	1	2	1	1	1	1	1	2	2
