"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"d99cf53754","zuper",77,0.776315789473684,0.7390625,1.02589285714286,NA,1,1,0.0110340388704322
