step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-173.611341344904844	-180.466829295864216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578550300818872	4	5	8	11	9	9	10	9	9	10	11	10	11	13	14	17	20	18	17	21	19	20	18	22	23	29	0	1	1	1	1	3	3	1	1	5	0	1	2	5	13	0	23	15	12	19	16	19	16	20	17	25	1	1	2	3	3	1	1	2	2	1	1	3	3	2	2	1	2	2	4	2	1	2	1	1	2	2
30000	-160.980983348958688	-167.836471299918060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645643453304157	4	6	8	11	9	7	10	9	9	10	13	10	11	12	13	18	20	18	19	21	19	20	21	23	23	28	0	1	2	12	1	1	3	1	6	5	0	2	12	10	13	0	21	15	2	19	16	19	17	20	17	25	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	1	3	6	1	1	1	1	1	2	3
30500	-170.610050567289875	-177.465538518249247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662797323085523	3	4	8	11	9	7	10	8	9	10	11	10	12	13	13	17	19	19	18	20	18	20	21	22	23	28	0	1	2	2	8	1	3	1	6	5	0	2	12	10	13	0	21	15	12	19	16	19	17	19	17	23	1	1	3	3	1	2	1	3	1	1	1	2	1	1	1	1	1	3	3	2	1	1	2	2	1	3
31000	-171.891682784029484	-178.747170734988856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747190658707091	4	5	9	12	9	7	10	7	7	11	11	9	12	14	14	18	19	19	17	20	20	20	21	23	23	27	0	1	6	12	1	1	3	2	1	5	0	2	12	10	13	0	16	15	12	19	16	19	17	20	17	25	1	1	1	2	2	2	1	1	1	1	1	2	2	3	1	1	1	2	3	1	1	2	1	1	2	2
31500	-165.191082713022837	-172.046570663982209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751480712168522	4	6	8	9	8	8	9	8	9	10	11	11	11	13	14	15	18	18	19	21	20	21	20	22	23	28	0	1	2	1	1	1	3	1	1	5	0	4	4	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	5	1	1	1	1	1	2	2
32000	-177.885376416346162	-184.740864367305534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.813857550230045	4	6	9	10	8	7	10	7	8	10	13	9	12	14	14	18	20	17	17	20	19	21	21	22	22	28	0	1	1	12	1	1	3	2	6	5	0	2	12	10	13	0	21	15	12	19	16	19	17	19	23	23	1	1	2	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	4	1	1	2	1	2	1	3
32500	-176.173354820632710	-183.028842771592082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571299375100736	4	5	9	9	10	9	9	8	8	11	12	10	12	12	15	16	19	19	17	20	18	20	20	21	23	28	0	1	1	1	7	1	1	1	1	5	0	1	7	5	13	0	21	15	12	19	16	19	17	19	17	17	1	1	2	2	1	2	4	3	2	1	1	4	1	1	2	1	1	2	3	2	1	1	1	2	2	4
33000	-170.725084005670624	-177.580571956629996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591554176472467	4	5	7	12	9	8	10	8	8	10	11	9	11	12	14	17	20	19	18	20	19	20	21	22	23	28	0	1	1	1	3	1	3	1	1	5	0	3	12	10	13	0	21	15	12	19	16	19	17	19	17	25	1	1	1	4	1	2	2	2	2	1	1	1	1	1	1	1	1	2	4	1	1	1	1	3	1	3
33500	-168.175732456609921	-175.031220407569293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582962844119246	4	6	6	11	8	8	9	9	9	11	12	11	11	13	14	18	19	17	18	21	20	20	21	22	23	28	0	1	1	1	1	1	3	1	6	5	0	2	6	10	13	0	16	15	4	19	16	19	17	20	17	25	1	1	1	4	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2
34000	-172.220748901106219	-179.076236852065591	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695575910343974	4	6	8	11	9	6	10	9	8	10	13	9	12	13	14	18	19	19	18	20	20	20	20	22	22	27	0	1	2	2	1	1	3	1	1	5	0	2	12	5	13	0	16	15	2	19	16	19	17	19	23	17	1	1	1	3	2	1	1	2	2	1	1	1	2	2	1	1	1	3	6	1	1	1	1	2	1	3
34500	-184.744813585937635	-191.600301536897007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408346184337394	4	5	9	10	9	8	10	8	9	10	12	11	11	12	15	15	17	17	18	20	19	20	20	21	23	28	0	1	1	8	1	1	1	2	6	5	0	2	2	10	13	0	16	15	12	19	17	19	17	12	17	25	1	1	2	1	2	2	3	1	1	1	1	3	3	1	2	1	1	1	3	1	2	1	2	6	3	2
35000	-173.269789511198923	-180.125277462158294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508529369697323	3	5	9	12	9	7	7	8	8	10	12	10	12	12	14	18	20	17	18	20	20	20	21	21	23	28	0	1	7	2	7	1	1	1	6	5	0	1	2	5	12	0	16	15	12	19	16	19	17	12	23	25	1	1	1	5	1	2	2	2	1	1	1	4	2	2	3	1	1	1	4	1	1	1	1	6	1	3
35500	-177.876819980334602	-184.732307931293974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608284539374625	4	6	8	11	7	8	10	8	8	11	12	11	12	12	14	17	19	17	18	19	21	21	20	22	22	26	0	1	1	3	1	2	3	1	2	5	0	1	12	10	13	0	16	15	4	19	16	19	17	12	23	25	1	1	2	1	2	1	1	2	1	2	1	4	1	1	1	1	1	2	2	1	2	1	1	5	1	2
36000	-175.362293576466357	-182.217781527425728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544615881691488	3	5	10	11	9	8	9	8	8	10	13	11	9	13	15	17	20	17	18	19	19	20	21	23	24	28	0	1	7	7	8	1	1	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	12	21	25	1	1	1	1	1	2	3	2	2	1	1	2	2	2	4	1	1	1	5	1	1	1	1	5	3	2
36500	-174.999183344147951	-181.854671295107323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660748771526739	4	5	7	11	9	6	9	6	8	10	12	10	12	13	15	17	20	18	19	21	19	20	21	19	23	29	0	1	1	2	3	1	3	1	1	5	0	1	12	10	13	0	21	13	12	24	16	19	17	12	23	25	1	1	2	3	1	1	2	1	2	1	1	4	1	2	2	1	1	2	4	1	1	1	1	3	1	3
37000	-174.233474372097504	-181.088962323056876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540986299132383	4	6	8	8	9	9	10	7	9	11	12	11	9	12	14	18	19	18	17	20	20	20	20	22	22	29	0	1	1	1	8	2	3	1	4	5	0	6	2	10	13	0	16	15	12	19	17	19	17	19	17	25	1	1	2	2	1	2	1	2	1	1	1	1	2	1	3	1	1	2	3	2	1	1	1	3	1	2
37500	-161.298801725946447	-168.154289676905819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651511490677964	4	6	7	11	9	7	9	8	6	11	12	10	12	13	14	17	19	18	19	20	20	21	21	23	24	27	0	1	1	1	3	1	3	1	1	5	0	2	12	10	13	0	16	15	12	19	16	19	17	19	17	25	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	2	4	1	1	1	1	1	3	1
38000	-174.287788621448215	-181.143276572407586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627544538485905	4	6	8	11	6	7	9	8	7	10	12	9	11	13	15	17	20	18	19	21	20	20	21	22	23	27	0	1	2	3	1	1	3	1	1	5	0	2	2	5	13	0	16	15	12	19	16	19	17	20	17	25	1	1	1	2	2	2	1	2	1	3	1	1	2	2	2	1	1	2	4	1	2	1	1	1	2	2
38500	-163.040768225332414	-169.896256176291786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767438533511672	4	6	8	11	9	8	9	8	7	11	9	10	11	13	14	18	19	17	18	20	21	20	20	23	24	26	0	1	2	1	1	1	3	1	1	5	0	2	12	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	1	3	1	2	1	2	1	1	1	3	1	1	2	1	1	2	4	1	1	1	1	1	1	1
39000	-161.536492360670536	-168.391980311629908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592049092822117	3	5	8	12	8	9	9	7	9	10	13	10	11	13	14	18	19	18	19	20	21	21	20	22	22	29	0	1	1	2	1	3	3	1	3	5	0	2	12	10	13	0	16	15	12	19	17	19	17	20	23	25	1	1	2	4	3	1	1	2	1	2	1	3	1	1	1	1	1	2	4	1	1	1	1	1	1	3
39500	-171.311966075264820	-178.167454026224192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618248911908141	3	5	7	10	9	9	9	8	8	11	12	10	10	13	14	17	20	17	18	19	19	20	21	21	23	28	0	1	2	3	2	1	3	1	1	5	0	8	2	10	13	0	21	15	12	19	16	19	17	20	23	25	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	1	4	1	1	1	1	2	1	2
40000	-176.471810451688526	-183.327298402647898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627469230697618	3	5	10	8	10	7	9	9	7	11	12	10	12	14	14	17	19	17	17	21	18	20	21	22	24	29	0	1	7	1	4	1	4	1	1	5	0	6	4	5	13	0	21	15	12	19	16	19	17	19	17	25	1	1	1	3	1	2	1	3	1	1	1	2	2	2	1	1	1	1	3	1	1	2	1	2	4	2
40500	-163.812553570278624	-170.668041521237996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573180814570178	4	5	9	11	9	8	10	9	8	11	11	9	10	13	15	17	20	18	19	21	18	21	21	23	23	28	0	1	1	3	1	1	3	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	20	23	25	1	1	2	1	3	2	1	2	2	1	1	2	2	1	3	1	1	1	4	1	1	2	1	1	1	2
41000	-179.213373368994752	-186.068861319954124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540201790543241	3	5	6	11	8	7	9	8	9	10	11	9	11	13	13	16	20	18	17	21	19	21	21	22	23	28	0	1	1	7	1	1	3	3	2	5	0	2	12	10	13	0	21	15	12	19	16	19	17	19	17	25	1	1	2	1	2	2	2	2	3	1	1	2	1	2	1	1	1	3	3	1	2	2	1	3	2	2
41500	-190.325872791303937	-197.181360742263308	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428149673078915	4	6	9	12	9	9	7	8	7	11	12	10	11	13	14	17	19	17	18	20	21	21	21	23	20	28	0	1	7	12	1	1	1	1	1	5	0	2	2	5	13	0	16	15	2	19	16	19	16	12	16	17	1	1	1	1	2	2	2	2	1	1	1	2	2	2	3	1	2	2	4	1	2	2	3	7	2	4
42000	-167.477250123868913	-174.332738074828285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580544048881451	4	6	9	11	9	9	8	8	7	10	13	10	11	13	13	18	20	19	19	21	19	20	21	22	23	29	0	1	7	1	1	9	1	2	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	12	23	25	1	1	1	3	3	1	2	1	2	1	1	2	2	1	1	1	1	3	4	1	1	1	1	5	2	2
42500	-173.041292074865851	-179.896780025825223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585027708627109	4	5	8	10	9	8	9	7	7	11	12	10	11	14	14	17	20	18	18	20	19	20	21	22	24	27	0	1	2	3	1	1	3	2	1	5	0	1	2	10	13	0	21	15	12	19	16	19	17	12	17	25	1	1	2	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	5	2	1
43000	-179.269711314207484	-186.125199265166856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623489317443667	3	6	10	10	9	8	8	9	8	11	13	11	11	13	15	17	19	18	17	20	18	21	20	23	22	28	0	1	2	1	1	2	2	1	1	5	0	2	4	10	13	0	21	15	12	4	16	20	17	12	23	25	1	2	1	4	3	1	2	3	2	1	1	2	1	1	2	1	1	2	2	5	1	1	1	6	1	3
43500	-193.245931007096459	-200.101418958055831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563102501676009	4	5	9	10	7	9	7	8	8	11	13	10	12	11	14	18	20	17	18	19	19	21	21	22	23	28	0	1	7	7	1	7	2	1	1	5	0	3	4	5	13	0	21	15	12	12	16	19	17	12	23	25	1	1	1	2	2	1	1	2	1	2	1	1	1	3	1	1	1	1	3	4	1	2	1	7	1	2
44000	-169.977741242891113	-176.833229193850485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587972991347245	3	5	9	12	10	8	8	6	8	11	12	10	11	13	14	17	19	18	19	20	18	20	21	22	24	28	0	1	7	12	6	1	1	1	1	5	0	2	12	5	13	0	21	15	12	19	16	19	17	19	21	25	1	1	1	2	1	3	2	1	2	1	1	3	1	2	1	1	1	2	6	1	1	1	1	1	3	2
44500	-162.650361796511334	-169.505849747470705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649172553039915	4	6	9	11	9	8	10	8	8	10	12	10	12	12	15	18	20	19	17	19	19	20	21	22	23	28	0	1	2	3	1	2	3	1	1	5	0	1	12	10	13	0	16	15	12	19	16	19	17	20	17	25	1	1	2	1	3	1	1	2	1	1	1	3	1	1	2	1	1	2	3	1	1	2	1	2	2	2
45000	-171.860695893083658	-178.716183844043030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645397132092500	4	6	9	11	7	9	8	8	7	10	13	10	12	11	14	16	20	17	19	20	20	21	21	23	24	29	0	1	7	12	1	9	1	1	1	5	0	2	12	5	13	0	16	15	12	19	16	19	16	20	17	25	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	1	2	1	4	1	2	1	3	1	2	3
45500	-173.647908141135758	-180.503396092095130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556932292148294	4	6	9	11	9	7	7	8	9	10	10	11	12	13	15	17	20	18	18	20	18	20	21	23	23	29	0	1	7	1	1	1	1	2	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	20	17	23	1	1	1	2	2	1	1	1	3	1	1	2	3	2	2	1	1	2	3	1	1	1	1	2	1	5
46000	-166.287065147942172	-173.142553098901544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.853470807957248	3	4	9	12	9	7	8	7	8	11	13	9	12	13	14	18	20	18	19	21	19	20	21	23	24	29	0	1	7	7	8	1	1	1	6	5	0	1	12	10	13	0	21	15	12	19	16	19	17	20	17	25	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	1	2	4	1	1	1	1	1	2	2
46500	-170.034535265523488	-176.890023216482859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585178443537133	4	6	8	10	9	8	10	6	9	10	10	10	11	12	14	18	20	17	18	20	19	21	21	23	23	27	0	1	1	1	3	1	3	1	1	5	0	3	2	5	13	0	21	15	12	19	16	19	17	19	23	25	1	1	2	3	1	1	1	1	3	1	1	1	3	2	2	1	1	1	3	1	1	1	1	4	1	2
47000	-164.559491640236871	-171.414979591196243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586104840998077	4	6	7	12	8	8	9	8	7	10	13	10	11	12	14	18	20	19	19	20	19	20	21	21	24	28	0	1	1	12	1	9	3	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	19	23	25	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	3	4	1	1	1	1	1	2	3
47500	-162.384539111505035	-169.240027062464407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633936173296268	4	6	7	10	9	7	10	7	8	10	12	10	10	13	14	17	19	18	19	20	20	20	20	23	23	27	0	1	1	1	8	1	3	1	2	5	0	2	2	5	13	0	16	15	12	19	16	19	17	19	17	25	1	1	1	3	1	1	2	2	1	1	1	2	1	2	2	1	1	2	4	1	1	1	1	2	2	2
48000	-181.703819376432506	-188.559307327391878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531456275385015	4	6	8	12	7	8	9	9	8	9	12	10	11	14	15	18	19	19	18	20	21	20	21	21	24	28	0	1	1	2	1	2	3	5	1	5	0	2	2	5	13	0	16	15	12	19	17	19	17	20	17	25	1	1	2	3	3	1	1	2	2	2	1	2	1	3	1	1	1	3	3	1	1	1	2	1	2	2
48500	-160.330067666062234	-167.185555617021606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674068217107476	4	6	9	11	9	6	10	8	8	10	12	9	9	13	14	17	19	18	19	20	19	21	20	22	24	27	0	1	1	3	1	1	3	1	6	5	0	2	2	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	5	1	1	1	1	1	2	1
49000	-167.711634188277486	-174.567122139236858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551944174692419	4	6	10	8	9	7	8	8	8	11	12	10	11	13	15	17	18	18	19	20	21	20	20	22	24	28	0	1	7	1	4	1	1	1	1	5	0	2	2	5	13	0	16	15	12	19	16	19	17	19	21	23	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	5	1	2	1	2	2	2	3
49500	-171.282551765682058	-178.138039716641430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399947858139967	4	5	9	11	8	9	7	8	8	10	12	11	11	13	13	18	20	18	19	20	20	20	21	22	24	28	0	1	1	2	1	1	1	1	1	5	0	1	2	5	13	0	16	15	12	19	16	19	17	20	17	25	1	1	3	3	2	2	1	1	2	1	1	3	2	3	1	1	1	2	3	1	2	1	1	1	2	2
50000	-165.241383895424832	-172.096871846384204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768763521797857	3	6	10	9	8	9	8	7	7	11	12	10	11	13	15	18	19	18	18	21	20	20	21	22	24	27	0	1	7	1	8	1	2	1	1	5	0	4	4	10	13	0	16	15	12	19	16	19	17	20	17	25	1	1	1	3	1	2	1	2	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	2	1
50500	-177.174305052895789	-184.029793003855161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664190591949751	4	6	9	11	8	8	7	6	8	11	10	10	12	13	15	17	19	18	19	21	20	20	21	22	24	28	0	1	7	12	1	1	1	1	1	5	0	1	2	10	13	0	16	15	2	19	17	19	17	19	17	25	1	1	1	1	2	3	2	1	2	1	1	3	4	1	1	1	1	1	5	1	1	1	2	2	2	2
51000	-160.481281107051956	-167.336769058011328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732483084555182	3	6	10	11	9	8	8	8	6	11	13	10	12	13	14	18	19	19	19	20	21	21	20	22	23	29	0	1	7	12	2	1	2	1	1	5	0	2	12	5	13	0	16	15	12	19	16	19	17	20	21	25	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	4	1	1	1	1	2	1	3
51500	-176.382177570296136	-183.237665521255508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521711794626744	4	6	10	12	9	7	8	8	8	11	13	10	12	14	14	16	20	17	19	20	19	21	21	23	24	28	0	1	7	12	7	1	1	1	6	5	0	7	2	5	13	0	21	15	12	12	16	19	17	20	23	25	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	5	3	2	2	1	2	2	3
52000	-173.394498068378340	-180.249986019337712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490652554095117	4	6	9	11	9	8	8	6	9	11	12	11	10	13	14	18	19	18	17	17	19	21	20	21	24	28	0	1	7	7	8	1	1	1	6	5	0	2	2	10	13	0	16	15	12	12	16	19	17	20	23	25	1	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	3	3	3	1	2	1	2	2	2
52500	-181.612389216829484	-188.467877167788856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602499257440002	4	5	9	12	8	7	9	7	8	10	12	7	11	14	14	17	19	17	17	20	20	19	20	23	23	28	0	1	2	1	1	1	1	1	6	5	0	2	1	10	13	0	16	15	4	4	17	19	17	20	17	25	1	1	3	5	2	2	2	1	1	2	1	1	3	2	1	1	1	2	2	4	1	1	1	2	2	2
53000	-167.322824652730873	-174.178312603690244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542995874983243	4	6	7	11	9	9	9	8	8	11	11	11	11	14	15	18	19	18	18	20	20	21	21	22	23	29	0	1	1	3	3	1	3	3	1	5	0	2	2	5	13	0	16	15	12	12	17	20	17	12	23	25	1	1	2	2	1	2	1	1	1	1	1	2	2	3	2	1	1	2	3	5	1	1	1	4	1	2
53500	-178.847657179244749	-185.703145130204121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631818231092473	4	6	8	11	8	6	9	7	8	11	13	11	10	13	15	17	20	18	19	21	21	21	20	22	22	28	0	1	1	1	1	1	3	1	1	5	0	2	2	10	13	0	16	15	12	12	16	19	16	12	17	17	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	1	2	1	4	3	2	1	2	4	1	4
54000	-169.223153440938859	-176.078641391898230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564508844999925	3	5	9	11	9	9	10	8	7	10	12	10	11	12	13	18	19	19	18	18	21	20	20	23	22	28	0	1	1	1	8	1	3	1	1	5	0	2	12	5	13	0	16	15	12	4	17	19	17	20	23	25	1	1	3	4	1	2	1	2	1	1	1	2	1	2	1	1	1	3	4	2	1	1	1	2	1	3
54500	-179.125742399835303	-185.981230350794675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587353177173505	4	6	8	8	9	9	9	9	9	11	12	10	10	13	14	16	20	18	18	19	17	20	21	22	23	28	0	1	1	1	1	1	1	2	4	5	0	2	2	5	13	0	21	15	12	12	16	19	17	20	23	25	1	1	2	2	2	3	2	1	1	1	1	1	2	2	2	1	2	2	4	3	1	1	1	1	1	3
55000	-184.322634490997359	-191.178122441956731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710477705356671	3	5	7	12	8	7	10	8	8	9	10	9	11	14	14	17	20	15	19	18	19	20	21	23	23	28	0	1	1	7	1	1	3	6	6	5	0	2	12	10	13	0	21	15	12	12	16	20	17	20	17	25	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	1	4	5	2	1	1	2	1	1
55500	-178.190289601850452	-185.045777552809824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577333609832009	4	5	7	10	9	9	9	8	7	10	13	9	11	13	15	18	20	17	19	19	19	21	21	22	22	28	0	1	1	9	8	9	3	1	1	5	0	1	2	5	13	0	21	15	12	12	16	19	17	20	21	25	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	2	5	5	1	1	1	2	1	2
56000	-173.464844772219294	-180.320332723178666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605999019286702	3	5	10	11	10	7	9	7	9	11	12	10	12	12	14	17	20	19	19	19	18	20	21	22	24	28	0	1	7	7	1	1	2	1	6	5	0	2	2	5	13	0	21	15	13	12	16	19	17	19	17	25	1	1	1	1	3	2	2	1	1	1	1	2	4	1	1	1	1	3	4	3	1	1	1	2	2	2
56500	-181.475978655442788	-188.331466606402159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463364124403306	3	6	9	10	8	9	10	8	8	11	12	9	11	13	14	17	19	19	19	20	18	21	21	21	24	26	0	1	1	2	2	9	12	1	1	5	0	1	2	5	13	0	21	15	12	12	16	20	17	20	17	25	1	2	2	2	1	1	1	3	3	1	1	3	3	2	2	1	1	3	7	8	1	1	2	1	2	1
57000	-176.704096805326742	-183.559584756286114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459536262226680	4	5	8	11	9	6	9	9	7	10	13	10	10	14	15	18	20	19	18	20	19	20	21	22	24	28	0	1	1	3	3	1	3	3	1	5	0	2	1	10	13	0	21	15	12	3	16	19	17	19	23	23	1	1	2	1	1	1	1	1	1	1	1	2	3	3	2	1	1	2	4	6	1	1	1	2	1	3
57500	-173.738022869094067	-180.593510820053439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687880424084254	4	6	9	10	8	8	8	8	8	10	12	11	12	12	14	17	19	18	18	21	21	20	21	22	23	28	0	1	7	1	1	2	1	2	2	5	0	1	12	10	13	0	16	13	12	19	16	19	17	20	23	25	1	1	1	2	2	2	2	1	1	1	1	3	1	1	1	1	1	3	5	1	3	1	2	1	1	2
58000	-162.822300308715654	-169.677788259675026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697819545113396	4	5	8	12	8	7	10	9	8	11	12	10	10	13	15	18	19	18	18	21	20	20	20	23	23	28	0	1	2	12	1	1	3	1	1	5	0	1	2	10	13	0	16	15	12	19	16	19	17	20	17	25	1	1	1	1	3	1	1	2	2	1	1	2	2	1	2	1	1	1	4	2	1	1	1	1	2	2
58500	-192.709891659554188	-199.565379610513560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526478653814549	4	5	9	11	8	8	10	8	9	10	13	8	12	13	14	16	18	19	19	20	19	21	20	22	21	27	0	1	1	1	2	1	3	2	12	5	0	2	2	5	13	0	16	15	4	19	16	19	17	20	17	17	1	1	2	2	1	3	1	1	1	1	1	1	3	3	2	1	2	3	4	1	1	1	1	2	2	5
59000	-169.924224873410992	-176.779712824370364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641338997958241	4	5	7	12	9	9	9	7	8	11	11	10	12	14	15	18	19	17	18	19	20	20	21	22	24	27	0	1	1	12	1	1	3	2	1	5	0	2	12	5	13	0	16	15	12	19	16	19	17	20	23	25	1	1	1	1	3	2	1	1	2	1	1	4	1	2	1	1	1	1	2	1	1	1	2	1	2	2
59500	-170.299868016130688	-177.155355967090060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759674593902480	4	6	8	10	8	7	10	6	8	9	12	9	10	13	14	17	20	17	17	20	19	21	20	22	23	27	0	1	2	3	2	1	3	1	1	5	0	2	12	5	13	0	21	15	12	19	16	19	21	19	23	25	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	4	2	1	2	1	2	2	2
60000	-169.972424417589281	-176.827912368548652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629403870613801	4	6	10	9	10	6	9	7	8	9	12	8	12	13	14	17	19	16	18	20	20	20	20	22	23	28	0	1	7	1	10	1	1	2	1	1	0	2	4	10	13	0	16	15	12	19	16	19	17	20	17	25	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	5	1	2	1	1	1	2	3
