step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-983.672467958986772	-981.599455269011287	-2.073012689975514	0.000023965684861	0.000060700720716	2.532818113442419	0.726476619501443	0	1	3	3	4	6	9	6	7	8	8	8	9	10	11	12	13	15	14	17	17	16	19	19	20	22	21	25	23	23	24	24	24	24	25	25	26	27	25	25	26	26	27	24	29	29	28	30	29	32	31	31	30	30	31	32	30	32	31	32	32	33	33	32	33	33	32	35	34	34	35	35	36	36	36	36	38	36	38	37	38	38	36	40	40	39	41	39	39	41	42	41	43	43	0	1	2	0	3	4	5	5	6	6	6	8	9	11	13	14	16	15	15	18	19	19	20	20	23	23	25	34	27	27	27	27	27	26	30	32	0	31	32	33	30	0	31	6	39	34	39	41	43	53	57	46	49	41	46	53	45	52	49	52	49	67	49	54	59	61	46	62	64	67	64	65	65	66	61	62	76	64	69	70	72	72	62	77	76	78	79	82	83	86	85	82	82	82	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	5	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	3	2
5500	-839.897330535868491	-838.485865911896553	-1.411464623971921	0.000054059919126	0.000045849771999	0.848128756758092	0.596834738196397	0	1	3	3	4	6	9	7	7	8	8	9	8	9	11	11	13	13	16	16	19	18	19	19	20	21	21	23	24	23	24	25	23	26	25	26	26	25	27	26	25	26	26	27	29	30	29	29	27	31	32	30	30	30	31	32	30	32	31	31	30	33	30	34	33	32	32	35	32	35	36	35	35	35	35	35	35	36	37	37	37	37	38	40	38	37	41	40	40	41	40	42	43	42	0	1	2	0	3	4	8	5	6	6	6	8	9	11	13	14	16	15	15	18	19	19	20	20	23	23	23	23	25	23	30	30	27	30	30	32	0	23	32	30	30	0	23	4	39	28	39	41	31	43	57	34	43	41	46	53	45	52	49	52	43	67	49	54	59	61	46	62	54	67	64	65	65	66	66	62	62	64	69	70	72	72	77	85	77	78	79	82	83	86	85	88	92	88	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	3	1	1	2	1	3	6	1	3	1	2	1	2	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1
6000	-723.274575770551678	-721.858506648990669	-1.416069121561017	0.000170480943242	0.000064113375952	0.376073564193291	0.564042868979066	0	1	3	3	4	5	9	8	7	8	8	10	9	10	11	12	14	15	17	17	18	18	20	19	19	21	22	23	24	23	23	24	22	26	26	26	27	26	26	24	24	26	27	26	28	28	29	29	29	31	32	30	30	30	30	31	30	33	32	33	32	33	32	32	33	31	32	34	34	35	34	35	35	35	35	36	37	38	36	36	37	37	38	37	39	38	41	39	39	41	41	42	44	43	0	1	2	0	3	4	5	5	6	9	6	8	9	11	13	11	16	15	18	15	18	20	25	18	18	23	26	25	33	27	27	28	20	28	30	33	0	28	33	23	27	0	31	11	39	28	39	41	43	49	39	46	35	48	34	43	45	46	56	52	49	67	49	54	53	43	46	62	64	67	64	65	56	66	66	62	58	79	69	70	72	72	76	67	70	64	79	72	76	78	84	82	92	92	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	3	3	1	1	2	2	1	1	2	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	8	1	2	2	2	1	1	3	1	2	1	2	2	1	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	1	3	2	3	2	2	2	2	2	2	1	1
6500	-841.776587762292024	-840.284078072486750	-1.492509689805318	0.000327827799650	0.000098347944507	0.299998793915245	0.493157806511350	-2	0	4	3	2	6	9	7	7	7	8	9	8	10	11	12	13	15	16	17	19	17	19	18	18	21	20	23	23	24	22	24	24	26	25	25	26	27	26	25	25	25	27	26	29	28	28	29	29	31	31	29	30	31	31	32	31	30	31	31	33	34	33	33	32	32	32	33	34	34	36	36	34	35	34	35	37	37	36	36	38	37	37	39	39	37	39	39	39	41	41	40	45	44	0	1	1	0	2	4	5	3	6	6	6	8	9	11	11	6	11	17	15	16	25	18	19	19	22	21	19	25	25	29	27	31	26	29	24	33	0	31	33	29	30	0	32	7	38	33	36	26	33	52	47	34	45	38	49	50	48	28	38	48	56	58	66	49	59	50	58	34	54	67	41	65	35	63	49	67	71	73	49	70	53	56	76	67	77	64	86	73	67	28	76	72	94	82	1	1	3	1	1	2	4	2	1	1	2	1	1	1	2	3	3	1	3	3	1	1	2	1	1	1	1	3	2	1	1	1	1	2	4	1	1	3	1	1	1	1	1	10	1	2	1	5	2	1	2	1	1	2	1	1	1	3	2	1	1	4	1	3	1	1	1	3	1	1	5	2	3	1	2	2	1	2	2	1	5	3	1	4	1	3	1	3	3	6	3	2	1	3
7000	-927.178967666060885	-925.660995303876234	-1.517972362184621	0.000361757322810	0.000102280032821	0.282731064091747	0.404309022226470	0	2	4	3	3	4	9	7	7	6	8	9	8	11	11	10	13	15	17	15	18	17	20	19	20	21	22	25	23	24	23	25	23	22	26	27	26	27	27	25	25	26	26	27	28	29	30	30	27	31	30	28	30	29	32	33	30	33	28	33	33	30	32	31	31	31	33	34	32	36	35	34	36	35	36	36	37	34	37	37	37	36	38	40	39	38	41	39	38	41	39	41	44	42	0	1	5	0	2	4	5	5	6	4	6	8	6	11	9	6	13	11	13	15	11	9	22	13	15	22	22	21	23	22	34	34	23	22	23	35	0	34	33	31	21	0	31	6	28	23	45	29	33	59	41	34	38	35	23	38	39	62	35	66	33	52	43	48	53	35	62	62	30	68	61	53	53	56	20	61	61	54	54	68	66	63	62	89	61	71	61	73	75	71	62	82	88	46	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	3	4	6	2	4	4	1	5	5	2	3	3	2	4	1	2	1	2	2	1	1	3	2	1	5	1	2	13	2	5	1	2	3	1	2	3	2	1	7	3	2	1	1	1	5	1	4	1	1	2	1	2	5	1	1	2	3	1	9	2	2	3	4	1	3	2	4	1	3	2	3	2	1	3	6	3	1	6
7500	-862.598076161322751	-861.118135813994400	-1.479940347328366	0.000369586186894	0.000114410297353	0.309563239672567	0.474279452452397	0	1	3	4	4	5	10	7	6	7	9	9	9	10	10	12	12	16	17	17	17	17	19	19	20	21	21	23	24	21	21	24	22	25	26	25	27	27	26	26	23	26	24	28	29	29	29	30	29	32	31	31	29	28	29	31	29	33	30	32	33	32	33	32	33	32	32	32	33	36	35	36	36	35	35	35	38	38	37	36	38	38	39	38	40	39	39	39	37	42	41	40	43	42	0	1	2	0	3	4	3	3	6	6	9	5	4	9	9	13	4	14	15	16	15	17	13	15	18	21	22	22	25	22	17	25	19	29	22	18	0	26	30	34	25	0	22	7	38	40	43	55	40	57	39	40	41	39	32	49	28	55	40	46	66	55	33	52	56	51	35	43	46	58	46	71	69	46	53	55	71	36	64	63	65	72	71	69	70	79	63	65	71	86	80	73	82	72	1	1	1	1	1	1	4	2	1	1	1	2	2	3	2	2	4	2	3	3	2	3	5	5	2	2	2	3	2	1	4	2	2	1	4	4	1	3	2	1	1	1	4	9	1	2	3	1	2	2	3	3	3	1	2	1	4	2	1	1	1	2	6	1	1	1	4	6	3	1	4	1	2	3	3	4	1	5	2	2	4	1	2	1	2	1	3	3	1	1	2	2	2	3
8000	-838.304781686826345	-836.802715542441092	-1.502066144385255	0.000328035483892	0.000096185167417	0.293215740797753	0.478653837019674	0	2	3	3	4	7	9	7	6	7	9	8	8	8	10	10	10	15	16	15	18	16	19	20	20	21	19	25	24	22	24	23	22	24	25	25	27	27	26	25	25	25	25	27	30	30	29	31	28	31	32	31	31	29	31	32	30	32	31	32	33	33	31	33	33	32	32	34	33	35	35	35	34	36	35	35	36	37	37	36	38	38	39	39	39	38	39	39	40	41	42	41	44	43	0	1	2	0	3	4	8	3	4	4	4	5	9	6	10	14	14	6	6	6	15	15	22	22	22	22	19	32	18	19	27	24	22	30	31	24	0	36	31	27	25	0	24	20	47	49	32	54	38	23	47	31	47	36	36	55	39	55	38	24	31	52	49	48	53	55	26	62	60	29	64	65	24	54	66	62	62	26	48	76	74	78	62	52	77	69	69	73	77	87	77	59	82	50	1	1	1	1	1	2	1	2	2	2	3	2	1	1	2	1	2	3	2	4	3	2	2	3	2	2	1	1	5	3	2	1	4	2	1	2	1	1	1	2	3	1	1	6	1	1	3	1	1	5	2	3	1	1	3	1	2	1	2	5	5	1	1	1	1	1	5	1	1	4	1	1	6	4	1	1	1	8	3	1	2	1	3	4	1	3	2	2	2	1	4	7	2	5
8500	-845.072079800512370	-843.500627143493148	-1.571452657019236	0.000304351385899	0.000077045353045	0.253146056218906	0.424613958823675	0	1	3	4	4	7	9	7	6	8	8	8	10	10	9	11	12	15	17	16	19	17	19	19	18	21	21	24	23	24	23	23	24	25	25	26	25	28	27	25	26	25	27	26	29	29	29	30	26	31	31	29	30	30	32	33	28	32	31	32	33	32	33	34	33	32	31	35	33	36	35	36	35	35	34	36	36	38	36	36	35	38	38	38	40	38	41	39	38	41	41	41	42	42	0	1	2	0	3	9	3	3	4	6	9	5	9	11	6	6	14	13	11	15	22	18	25	20	20	23	25	23	27	25	25	19	23	24	20	34	0	49	31	28	25	0	30	7	32	40	27	46	33	52	52	32	49	23	28	27	39	33	52	26	27	54	31	43	59	34	34	67	52	68	56	53	31	55	43	62	67	33	66	60	65	56	67	56	63	73	78	56	62	79	62	54	82	82	1	1	1	1	1	1	3	2	1	1	1	2	3	1	1	2	1	4	5	3	1	1	1	1	1	2	2	2	1	3	2	4	1	3	5	1	1	1	2	1	5	1	2	7	4	2	4	1	1	1	1	5	2	6	3	6	1	5	1	5	5	1	6	3	1	4	2	2	3	1	1	4	5	2	3	2	2	4	2	2	1	2	4	2	4	2	2	3	4	2	4	6	2	2
9000	-847.222332638764215	-845.656725460570669	-1.565607178193510	0.000437264316201	0.000111953824100	0.256032381221749	0.386622815230807	0	2	2	4	4	6	8	7	7	8	9	10	10	10	10	12	12	15	17	15	19	17	20	19	20	22	20	24	24	24	22	21	24	25	24	27	26	28	27	24	26	26	27	28	29	29	30	30	26	32	32	29	31	29	30	31	30	32	31	31	31	32	33	33	33	33	33	34	34	36	35	35	35	35	34	34	35	38	36	35	37	35	38	39	40	37	41	39	39	41	41	42	44	42	0	1	1	0	3	4	3	5	4	9	9	8	9	9	9	10	6	17	18	17	22	20	18	19	18	32	11	14	26	24	24	24	20	20	26	41	0	25	32	32	35	0	35	27	40	41	25	43	35	52	40	41	46	26	52	40	39	40	47	43	46	23	47	38	47	53	52	38	43	58	69	49	53	54	53	56	60	54	54	68	74	33	33	67	30	71	79	68	38	85	38	65	94	83	1	1	1	1	1	2	3	1	2	1	2	2	2	3	1	2	3	1	1	1	1	1	3	1	2	1	5	7	1	3	2	1	4	6	1	1	1	4	2	2	1	1	2	6	3	1	4	2	1	1	5	2	1	3	1	3	2	3	1	2	1	6	1	2	2	1	2	3	3	2	1	3	2	3	2	1	2	4	2	1	1	3	6	3	8	1	3	3	6	1	7	4	2	2
9500	-824.407563803006155	-822.913764722360156	-1.493799080646030	0.000277582052417	0.000083013788510	0.299060359944025	0.400520131515764	-1	1	4	3	3	6	9	6	7	8	9	8	9	11	11	11	13	15	17	18	17	16	20	20	19	22	21	22	23	24	22	24	23	24	23	26	25	27	26	25	26	25	28	27	29	28	29	31	27	32	31	30	31	31	31	32	31	32	30	32	32	34	33	32	34	33	32	34	33	35	34	35	34	36	35	36	37	37	37	36	37	37	39	38	39	39	40	39	40	39	41	40	45	43	0	1	2	0	1	4	3	3	4	6	6	5	10	4	6	10	11	16	15	19	15	15	15	22	18	18	18	19	18	20	25	24	20	19	22	35	0	26	24	22	25	0	32	37	25	31	26	33	32	49	47	41	38	46	33	34	30	52	49	46	59	23	45	45	43	49	40	34	23	67	64	73	40	61	50	55	67	55	18	67	59	48	84	55	60	41	78	72	83	71	84	30	65	73	1	1	2	1	2	2	3	2	1	2	2	2	1	2	2	2	3	2	2	1	3	3	6	3	2	2	3	2	5	4	1	2	3	3	3	1	1	3	3	5	3	1	2	1	4	3	2	4	2	3	1	2	1	1	4	2	3	1	1	3	1	9	3	1	2	4	3	4	4	1	1	1	4	2	2	3	2	3	9	2	4	4	1	2	3	7	2	2	1	2	2	6	5	6
10000	-770.735101677288071	-769.179683502032276	-1.555418175255821	0.000261360316843	0.000068279129677	0.261245205475156	0.466647244934598	-1	0	3	3	4	5	7	7	6	7	8	9	10	10	10	10	13	14	15	17	18	16	20	19	18	21	21	25	23	23	23	24	23	25	25	26	26	27	25	25	26	27	26	28	28	27	29	30	29	31	30	30	29	29	32	32	31	31	31	31	33	31	32	34	32	32	32	34	34	34	35	34	35	36	36	33	37	38	38	37	37	36	38	37	38	38	41	39	40	40	42	42	45	43	0	1	2	0	2	4	3	5	6	6	9	7	11	9	9	11	16	15	18	19	9	18	18	15	18	18	24	24	24	27	18	24	27	25	30	31	0	40	25	27	30	0	27	37	31	28	43	41	28	53	47	43	40	25	29	32	45	52	54	43	53	54	53	49	49	34	62	54	56	67	43	54	63	63	54	58	68	82	69	70	65	21	84	68	70	71	86	65	83	71	84	31	88	49	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	1	1	5	1	2	4	2	3	1	2	2	1	4	2	1	3	1	1	1	1	3	2	1	1	3	1	2	1	2	2	2	1	1	2	2	5	4	4	2	1	1	2	2	2	2	3	1	3	1	3	1	1	4	3	2	2	3	2	1	1	2	1	4	9	1	2	2	2	2	3	1	2	2	8	3	5
10500	-736.127202198384566	-734.642100655155105	-1.485101543229450	0.000284756755793	0.000087004892865	0.305541101640902	0.518505834207310	-2	1	3	3	4	5	9	7	6	7	7	9	9	9	11	12	14	15	16	17	19	18	19	19	20	20	21	23	24	22	23	25	23	25	26	25	25	27	27	25	25	26	28	27	30	29	29	29	27	29	30	31	31	29	31	33	30	33	30	31	32	31	31	33	33	32	30	34	31	36	35	34	34	32	36	35	37	37	37	36	38	38	39	39	38	37	41	39	38	42	41	42	44	42	0	1	2	0	3	4	3	3	6	6	6	8	9	11	9	13	16	15	18	19	18	19	20	20	23	21	26	21	26	23	25	31	23	25	26	33	0	30	40	29	25	0	38	37	33	41	31	38	31	40	39	21	43	28	43	49	36	60	27	28	43	54	46	41	60	59	35	62	35	68	69	52	53	49	41	62	62	69	75	52	75	75	89	60	75	71	79	52	76	86	76	82	92	75	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	2	4	5	1	1	2	1	1	3	1	1	1	3	2	3	1	1	2	2	6	2	3	2	4	2	1	4	4	1	1	1	5	1	1	2	2	2	1	2	2	2	2	6	3	2	5	1	2	2	1	1	4	1	1	1	4	2	2	3	2	1	3
11000	-703.086355274968923	-701.635283410286661	-1.451071864682244	0.000215677443713	0.000072258350660	0.335029706471025	0.525394489263414	0	2	3	4	4	5	8	7	6	8	8	10	10	9	10	11	12	16	14	18	18	17	20	18	20	22	21	24	23	23	24	24	22	25	25	27	25	27	26	25	25	27	28	27	29	28	28	30	29	30	31	29	29	30	30	33	30	32	30	32	32	33	33	33	32	33	31	34	33	33	36	34	35	36	36	36	38	37	38	36	38	37	36	39	39	38	40	39	39	41	41	41	44	43	0	1	2	0	3	4	5	5	6	6	9	7	9	6	11	14	14	19	15	15	18	19	24	19	22	18	23	25	26	27	23	26	20	29	30	32	0	26	28	27	27	0	20	37	43	40	28	25	40	34	48	34	18	31	34	59	26	43	31	52	23	67	48	48	31	59	43	62	54	67	64	53	49	66	59	62	83	69	78	68	72	73	62	68	62	71	79	73	76	78	68	61	82	59	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	3	1	2	1	2	2	4	1	2	1	1	2	1	2	1	1	2	1	2	1	2	2	1	5	1	1	2	2	4	2	2	1	1	6	3	2	1	3	2	3	2	6	1	2	1	3	1	2	1	1	1	3	4	3	2	3	2	1	2	1	1	2	1	2	3	3	2	1	2	1	2	3	4	5	6
11500	-707.917432819146256	-706.465651269722230	-1.451781549424078	0.000199260546811	0.000066619219321	0.334332211703745	0.539244515673185	-1	1	3	3	4	7	8	6	5	8	8	10	9	9	10	10	12	15	14	17	19	15	19	19	20	21	20	24	24	23	24	23	23	24	26	26	26	27	26	25	26	26	28	28	29	30	27	29	29	31	32	28	31	30	31	32	30	33	31	30	33	32	32	33	32	30	31	34	33	35	35	34	35	34	36	36	34	37	38	36	37	37	38	40	39	39	41	40	39	41	41	40	44	43	0	1	2	0	3	9	5	5	4	9	4	7	9	6	11	6	16	19	15	22	20	13	20	20	23	18	23	23	26	26	25	26	22	23	27	28	0	31	32	32	28	0	34	37	34	41	39	28	36	49	57	35	28	28	43	31	45	60	43	26	63	60	35	53	59	43	52	62	35	67	64	65	65	66	66	68	60	64	78	67	72	53	62	83	77	69	86	72	83	78	76	53	88	81	1	1	1	1	1	1	2	1	1	2	4	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	1	3	1	1	2	1	5	2	4	2	1	1	2	1	2	1	2	1	4	2	1	2	2	1	1	1	5	3	1	3	1	1	1	4	1	1	3	1	1	2	2	1	2	1	1	1	2	2	3	1	2	2	1	2	3	3	3	1	3	3	1	4	1	3	2	3	3	3
12000	-723.874588321524016	-722.317019314864183	-1.557569006659812	0.000283287138212	0.000073690017110	0.260124824498006	0.551672163544737	0	1	2	2	4	5	9	8	5	8	8	8	10	8	9	11	13	16	15	17	19	18	19	19	20	22	21	25	24	23	23	24	23	25	26	27	24	28	25	26	25	26	27	26	29	29	28	29	29	31	32	30	30	30	31	31	30	32	31	33	33	33	32	32	34	30	33	34	31	35	35	36	35	35	34	35	37	34	38	37	37	38	38	39	38	38	41	39	37	40	41	42	45	43	0	1	2	0	3	4	3	5	4	6	4	5	14	9	14	15	16	19	15	19	22	19	20	20	20	23	24	31	27	24	27	27	19	20	27	26	0	31	25	39	31	0	31	37	30	31	26	28	32	38	45	49	32	47	49	39	39	33	30	52	43	46	47	54	49	38	46	60	33	58	69	59	63	66	66	68	67	64	54	67	65	59	68	46	67	78	46	72	76	71	83	81	72	88	1	1	1	1	1	2	3	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	4	5	2	2	1	3	3	1	1	1	2	1	3	4	3	1	2	1	1	1	2	1	2	2	3	5	5	2	3	2	2	1	2	1	2	1	3	1	2	2	1	2	2	1	3	1	5	1	1	4	2	4	3	3	3	1	1	2	1	3	4	2
12500	-732.290924456072844	-730.696899468895367	-1.594024987177459	0.000275360037196	0.000066814752650	0.242645059647445	0.524733163122755	-1	1	3	4	4	6	9	7	6	7	8	9	10	10	10	12	14	13	16	18	18	17	19	19	20	21	21	25	24	21	23	23	23	25	25	26	26	27	27	25	26	26	27	27	29	30	29	29	28	31	31	28	30	30	31	32	31	32	31	32	32	34	31	34	34	33	32	34	32	34	36	36	35	34	36	36	38	37	37	37	37	38	38	40	40	38	41	40	39	41	40	40	44	43	0	1	2	0	3	4	8	5	4	6	10	5	6	6	6	9	9	15	18	19	19	19	19	18	22	24	18	33	26	24	20	23	30	19	30	25	0	33	40	25	30	0	35	37	41	43	39	36	32	49	27	28	30	26	48	46	54	49	40	53	46	35	41	46	63	63	52	67	41	67	64	74	48	31	65	68	58	64	53	70	72	72	76	83	83	71	78	74	83	86	83	82	88	82	1	1	1	1	1	1	2	2	2	1	1	3	4	2	2	3	4	2	2	1	1	1	2	3	2	1	4	1	2	1	3	3	1	4	1	2	1	2	1	3	3	1	1	1	1	1	1	1	2	2	4	1	5	4	1	1	1	2	2	1	1	6	3	1	2	1	2	1	2	1	1	1	4	5	1	1	3	1	3	1	1	1	1	1	1	1	2	4	1	2	1	1	2	2
13000	-717.574821912188895	-716.055823393687433	-1.518998518501451	0.000228151449588	0.000064358318888	0.282085952135537	0.498944138875407	-1	1	3	4	4	6	9	7	7	8	8	8	9	11	10	11	12	15	16	17	19	17	20	19	20	22	19	24	24	24	23	24	23	26	26	26	26	27	26	25	24	26	27	28	30	29	29	30	28	29	29	31	29	30	31	32	30	33	30	30	33	34	33	33	33	32	32	34	33	33	35	35	35	35	34	36	36	37	36	35	35	38	38	39	38	38	41	39	39	42	41	41	44	43	0	1	2	0	3	4	3	5	6	6	9	8	9	9	9	6	14	15	18	15	22	19	24	18	24	23	18	26	26	25	27	25	25	28	32	30	0	31	33	32	23	0	31	42	30	28	30	53	33	41	30	41	34	53	26	43	39	30	41	31	55	27	55	54	53	31	30	52	41	67	54	59	59	59	50	68	68	55	66	70	65	72	77	77	76	79	64	81	83	86	76	88	88	82	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	3	1	2	1	1	1	2	1	1	2	1	1	3	2	2	2	1	1	1	1	2	2	1	2	1	2	1	3	3	3	1	3	2	1	3	2	1	5	3	2	4	3	3	1	9	1	2	3	4	3	2	6	1	4	3	2	3	2	2	1	4	4	1	2	1	1	2	1	1	5	2	1	2	2	1	4	3
13500	-762.035059677851223	-760.501177805721795	-1.533881872129417	0.000280294384530	0.000076551412311	0.273110759744149	0.457852237066983	0	1	3	4	3	7	8	7	6	7	8	9	9	10	11	11	13	15	16	16	18	17	19	20	19	21	21	25	23	23	24	23	23	25	22	27	26	26	26	26	26	26	26	27	29	29	30	30	28	32	32	31	29	30	31	33	30	33	30	32	33	32	32	33	33	31	32	34	34	33	35	35	35	36	35	36	38	36	36	34	37	37	38	37	39	39	42	40	39	41	40	42	43	42	0	1	2	0	2	4	3	5	4	4	6	8	10	10	13	14	10	15	15	17	20	18	15	19	19	18	22	25	26	18	33	27	27	24	20	43	0	34	28	27	33	0	30	37	34	43	45	46	31	18	57	40	25	40	54	63	39	52	31	41	43	30	49	46	63	43	34	59	35	62	59	65	63	46	63	69	76	64	64	70	61	61	76	69	68	71	53	72	84	86	77	53	82	82	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	4	1	2	2	1	2	4	2	2	2	1	3	1	4	1	1	2	2	4	1	1	1	1	2	2	1	2	1	2	2	1	1	1	11	1	2	6	3	1	1	2	1	4	3	3	4	2	2	1	3	4	2	8	1	3	1	1	3	2	2	2	2	1	1	3	3	1	1	2	2	5	2	1	1	1	6	3	2
14000	-701.589703827786593	-700.083429522535766	-1.506274305250775	0.000217545141062	0.000063164035180	0.290349096610811	0.537042783502573	-1	1	3	1	4	5	10	7	6	6	8	9	9	10	10	12	13	16	14	18	18	17	19	19	19	21	22	24	24	23	24	25	22	24	25	26	26	27	27	24	24	25	27	28	29	30	29	30	29	32	32	29	30	29	31	33	30	31	31	32	32	32	32	34	33	32	32	35	32	34	36	34	35	34	36	36	36	36	38	36	36	37	38	39	37	38	39	39	40	42	40	42	41	44	0	1	2	0	3	4	12	5	6	6	10	5	6	13	13	14	16	19	15	15	18	19	15	18	18	22	25	25	26	26	25	31	25	33	30	40	0	26	32	25	30	0	35	42	39	30	39	35	43	40	31	41	40	31	41	59	28	28	49	28	43	58	27	48	59	43	28	62	31	62	64	65	65	55	74	62	62	69	63	70	72	72	85	60	58	78	64	82	76	78	76	82	82	82	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	4	1	2	6	1	1	2	2	3	2	1	3	1	2	2	1	1	1	3	1	3	1	1	1	2	1	4	1	2	2	5	4	2	2	2	3	2	2	3	1	4	3	1	6	2	1	2	4	2	3	1	1	1	1	2	1	2	3	1	5	1	1	1	1	3	2	2	3	2	2	2	1	2	2	2
