step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-420.187486005664198	-427.042973956623598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741977068581587	0	3	2	2	7	4	5	5	4	6	6	5	7	7	6	6	7	10	8	9	8	8	7	9	7	11	9	9	8	11	10	9	9	11	9	9	10	9	8	12	11	13	11	12	13	14	12	10	13	12	15	12	14	14	12	15	14	14	16	16	17	14	17	15	15	15	15	16	16	16	17	16	17	18	17	16	19	18	17	18	19	18	17	17	18	21	20	21	19	21	19	19	23	20	0	3	1	0	7	3	2	4	1	7	6	9	0	4	6	9	9	21	17	15	0	17	11	25	12	24	5	14	5	24	14	23	29	35	0	16	0	11	15	25	20	52	19	27	7	48	0	15	55	28	49	30	30	52	36	42	55	27	53	47	54	0	62	53	27	54	43	56	53	57	54	67	27	65	51	57	46	54	54	66	72	69	44	0	70	83	56	89	72	56	84	83	84	51	1	1	1	1	1	2	1	2	2	1	1	1	1	4	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	3	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	3	1	2	2	2	2	3	1	1	2	2	1	1	3	1	1	2	2
5500	-647.587521995995303	-654.443009946954703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612963718335701	1	2	3	3	5	3	6	6	4	7	5	6	6	8	5	7	8	11	7	10	7	10	7	7	8	10	8	8	9	11	10	9	9	9	9	10	8	10	10	12	11	13	11	13	14	14	11	13	14	13	16	12	13	13	13	14	14	15	15	17	16	14	17	14	14	15	12	17	16	15	17	19	17	16	14	15	19	19	19	17	19	16	19	18	20	21	20	20	19	22	20	21	23	22	0	1	2	0	3	1	15	4	4	11	2	11	0	5	6	11	8	33	5	29	0	5	15	4	7	24	19	3	23	36	37	10	3	4	0	14	0	16	28	22	19	27	33	18	48	37	0	30	30	31	32	38	67	43	12	24	39	42	67	40	65	0	51	52	39	55	36	39	67	27	45	16	82	70	50	75	54	75	59	42	5	22	7	0	84	83	71	80	75	88	84	78	84	92	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	2	2	1	2	1	3	1	1	1	1	3	1	1	1	4	3	3	1	1	3	1	1	1	1	2	2	1	3	2	3	2	5	1	1	1	1	2	3	2	1	6	3	3	1	2	1	1	1	3	1	2	1	3	1
6000	-695.079382520434365	-701.934870471393765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587591983204990	-1	1	2	2	6	3	6	6	4	6	5	4	4	8	6	6	7	10	8	10	8	8	7	7	8	9	8	11	9	10	10	9	10	9	8	10	9	11	9	12	11	11	10	14	12	14	12	11	13	12	15	12	13	12	11	15	13	14	14	16	17	14	18	13	15	14	14	16	15	16	18	18	15	17	18	17	17	19	19	19	18	17	18	17	20	21	19	20	19	23	20	20	24	21	0	1	2	0	12	3	4	4	3	2	6	3	0	4	12	13	5	16	9	35	0	17	12	15	10	17	5	32	22	32	15	11	35	4	0	37	0	29	10	39	34	15	19	42	25	54	0	25	50	42	46	30	30	20	31	47	7	39	18	28	69	0	74	39	50	57	64	48	57	57	69	62	28	7	49	36	50	57	76	76	46	57	50	0	51	50	46	72	37	91	84	70	84	85	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	3	2	4	1	1	1	2	2	1	1	2	1	2	1	2	3	5	3	3	2	3	1	2	2	1	4	1	2	5	2	1	6	1	1	2	4	1
6500	-741.687629245341100	-748.543117196300500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613255903488445	-1	3	2	1	5	3	4	7	4	5	5	5	6	6	5	6	8	10	7	9	7	10	7	9	7	10	8	9	9	11	9	9	10	11	8	10	10	11	9	12	11	13	11	13	13	12	12	12	12	14	15	13	13	13	12	13	15	14	16	16	15	15	17	11	15	15	14	17	15	16	17	18	18	18	17	14	20	20	17	17	20	18	17	18	20	21	20	21	20	22	21	20	22	22	0	1	4	0	7	1	3	4	3	1	6	2	0	4	6	1	3	21	7	19	0	25	15	17	6	17	19	23	13	20	8	19	10	24	0	32	0	6	25	39	33	25	28	43	38	30	0	29	18	35	58	40	41	32	37	36	38	53	35	40	44	0	57	12	33	42	49	57	43	49	16	53	62	76	58	26	79	75	51	70	37	69	10	0	71	64	57	68	72	81	84	65	84	77	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	3	1	1	1	3	1	1	1	1	1	3	1	2	1	1	1	2	1	2	4	1	4	2	1	1	1	3	3	1	1	1	3	3	5	2	2	2	1	2	1	1	1	1	5	1	4	1	1	4	2	2	1	1	2	3	2	1
7000	-771.042284971388085	-777.897772922347485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588588279465688	0	2	1	1	7	3	4	7	4	6	6	5	6	8	5	6	7	10	8	9	7	9	7	8	8	11	8	9	8	10	9	10	9	10	8	10	9	10	9	13	11	13	10	13	14	13	12	10	13	14	15	13	15	13	12	14	14	14	16	17	16	15	17	14	12	14	15	17	17	17	17	17	18	15	18	16	19	20	19	19	18	17	18	17	20	21	20	21	19	22	20	21	23	22	0	1	1	0	11	2	3	7	3	15	4	3	0	13	6	9	11	14	11	29	0	10	15	12	6	28	8	11	16	19	25	22	21	8	0	19	0	3	2	43	22	48	12	29	24	39	0	5	36	36	38	34	40	19	18	26	44	31	44	51	22	0	61	12	10	37	47	46	66	57	57	62	21	6	5	58	49	79	71	69	72	57	52	0	72	44	68	45	81	89	84	79	84	87	1	1	1	1	1	1	2	2	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1	1	1	2	3	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	1	2	3	2	1	3	1	2	1	1	5	4	4	1	3	1	1	2	1	2	2	1	1	4	1	4	1	2	1	1	3	1
7500	-760.456017567748631	-767.311505518708032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671774117532737	0	2	1	3	6	3	5	4	4	7	5	5	6	8	5	7	8	10	9	10	9	10	7	7	8	11	8	9	9	10	10	8	8	11	8	11	10	11	8	11	12	12	10	14	12	12	11	10	14	13	15	12	13	13	12	13	13	13	15	15	16	14	18	14	14	14	16	17	16	17	15	18	17	17	18	16	18	20	18	19	18	17	18	16	19	20	20	20	19	22	19	19	23	21	0	1	1	0	7	3	4	4	4	13	3	8	0	13	6	5	24	32	16	39	0	27	15	12	23	30	5	8	17	5	39	24	24	35	0	5	0	15	11	25	20	25	25	37	30	31	0	17	18	17	54	20	48	46	20	52	55	42	53	47	64	0	67	42	31	45	34	69	18	57	54	37	21	40	69	57	42	63	84	68	62	59	26	0	15	61	80	79	81	88	84	63	44	82	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	3	1	3	1	3	1	3	2	2	2	1	1	1	3	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	3	2	1	3	3	4	1	2	3	1	1	1	2	1	4	1	6	2	1	1	1	1	1	1	4	1
8000	-684.104990944549172	-690.960478895508572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611227795523573	-1	2	1	2	4	3	5	6	5	6	5	6	5	7	5	7	7	10	6	10	8	9	7	6	7	11	8	9	8	11	10	10	9	11	9	9	9	10	9	12	11	11	10	13	13	13	13	11	13	12	14	13	14	13	12	13	13	14	15	15	17	14	15	14	15	14	15	15	17	16	17	18	18	16	16	16	20	20	18	18	18	17	17	17	21	22	20	20	19	22	19	20	23	22	0	1	1	0	3	3	6	4	5	2	4	5	0	13	6	7	2	14	6	15	0	25	5	13	5	8	12	23	7	36	2	23	23	35	0	25	0	29	7	18	27	22	9	50	42	31	0	6	38	22	31	39	56	26	28	34	18	42	56	40	51	0	54	15	18	55	57	39	68	39	45	30	8	46	20	46	65	27	51	52	62	33	64	0	81	87	32	72	29	84	84	84	91	78	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	3	2	1	4	1	1	2	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	4	3	1	1	2	1	4	2	3	4	1	4	2	3	3	1	2	2	4	2	1	1	2	4	2	4	2	1	2	2	1
8500	-858.155284409502315	-865.010772360461715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635253449979647	0	1	2	2	7	3	5	6	4	6	5	4	6	7	6	7	8	11	8	8	8	10	7	8	9	10	7	10	10	10	10	8	8	10	8	9	7	8	10	11	11	11	9	12	13	13	12	12	14	12	16	12	13	13	11	14	15	14	15	16	16	15	18	14	14	14	15	16	16	17	17	19	18	17	17	17	19	19	18	18	17	17	16	17	21	20	21	19	19	19	19	20	23	23	0	1	1	0	10	3	4	4	4	6	6	3	0	11	2	12	15	31	37	8	0	23	10	16	17	23	7	33	20	35	35	23	14	19	0	16	0	2	24	10	37	16	21	39	10	8	0	42	17	38	67	28	8	50	28	44	53	36	41	40	18	0	50	19	39	55	39	65	20	57	53	62	53	46	58	15	82	76	68	57	62	65	49	0	91	83	90	76	15	64	46	84	91	71	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	2	1	1	1	4	3	1	1	3	2	1	1	4	1	1	1	1	1	2	4	2	1	3	3	2	1	2	1	4	2	3	2	2	2	1	4	2	1	1	1	1	1	1	1	1	2	1	1	5	2	3	1	3	2
9000	-1201.788092968249885	-1208.643580919209171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515216392782252	0	3	2	2	6	3	3	6	5	6	5	5	6	6	5	7	6	11	9	8	8	9	8	8	7	10	8	9	9	8	10	8	7	11	9	10	6	10	9	12	11	13	11	13	14	13	13	11	13	14	16	12	14	13	10	14	15	13	16	16	15	14	17	13	15	15	16	16	17	15	18	18	17	18	18	16	20	20	16	20	18	18	19	18	21	21	21	20	18	23	20	20	23	22	0	4	1	0	11	3	3	7	2	12	4	2	0	11	6	14	3	32	20	15	0	8	10	10	15	20	17	16	8	11	37	10	11	35	0	24	0	9	12	36	5	18	24	29	36	55	0	6	26	28	32	36	41	31	6	41	12	38	42	52	64	0	57	19	55	25	53	53	67	32	68	62	46	43	57	57	50	24	36	69	58	60	17	0	62	83	78	89	56	88	44	75	84	81	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2	1	4	1	2	3	2	2	2	3	2	3	1	1	1	1	1	1	3	2	5	1	1	1	4	1	3	2	3	2	1	3	7	3	2	5	1	5	1	3	1	1	1	2	1	5	1	3	2
9500	-752.210348745371334	-759.065836696330734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559823489241038	1	2	3	1	6	4	5	7	4	6	4	6	6	7	5	7	7	10	9	9	9	9	8	9	8	9	8	11	9	9	10	10	9	9	9	10	9	11	7	13	12	13	10	13	11	12	13	12	12	14	16	11	13	13	12	15	13	14	16	16	16	13	17	15	16	14	15	16	16	17	17	19	16	16	18	15	18	20	19	19	19	16	18	17	21	22	20	20	19	22	21	19	21	23	0	4	1	0	6	1	2	9	2	3	4	6	0	4	6	12	15	23	25	17	0	8	10	23	6	14	12	31	8	13	35	23	8	9	0	23	0	19	15	19	34	18	33	28	24	35	0	36	29	10	50	35	43	37	43	62	16	48	50	44	64	0	5	31	67	55	31	57	66	55	28	62	48	16	82	48	65	73	63	69	37	44	58	0	72	83	80	62	1	71	50	47	84	85	1	1	1	1	1	1	1	2	1	2	2	1	1	6	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	1	1	1	2	1	1	3	1	1	2	1	1	4	2	1	1	2	2	1	3	3	3	2	4	1	1	1	2	1	1	4	2	2	1	1	2	1	3	10	3	3	3	2	1
10000	-538.824723568032937	-545.680211518992337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577380166133159	0	2	2	3	6	4	6	5	4	6	4	5	7	8	6	6	7	11	9	9	7	9	7	7	8	10	9	11	9	10	9	10	10	10	9	10	9	11	10	11	12	12	11	11	13	12	11	12	13	13	15	13	14	14	12	15	14	14	14	17	16	13	16	14	15	15	15	15	17	16	18	17	18	17	18	17	20	20	19	20	19	17	18	17	20	22	20	19	19	22	21	17	21	22	0	1	1	0	11	2	9	4	1	1	2	3	0	12	6	6	12	24	23	24	0	21	7	8	16	19	7	12	17	14	13	10	25	35	0	17	0	11	6	26	20	32	20	19	36	37	0	23	32	47	49	24	62	49	28	52	55	17	55	65	45	0	56	33	42	39	41	48	57	57	84	62	56	38	63	57	65	88	73	72	70	49	16	0	71	89	58	92	7	71	84	64	84	82	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	4	2	1	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	3	1	2	2	1	1	2	2	3	2	2	2	1	1	2	2	3	1	1	3	1	1	2	1	2	6	1	1	2	3	1	9	1	2	1	2	2
10500	-875.131756355374137	-881.987244306333537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548689093683237	0	3	1	3	7	3	5	6	3	7	5	6	6	7	6	6	8	10	8	8	9	10	8	8	9	11	7	10	9	11	10	9	10	10	9	11	9	10	9	12	12	13	10	13	13	12	13	12	13	13	15	12	14	13	12	14	15	14	15	16	15	14	17	14	16	15	15	17	17	16	17	19	18	16	18	17	20	18	18	19	18	17	17	17	19	22	20	20	18	22	20	19	20	22	0	1	1	0	12	3	6	11	3	8	4	6	0	11	2	4	16	10	13	12	0	17	6	16	5	28	6	27	19	31	27	27	24	20	0	43	0	7	16	25	20	15	37	32	39	25	0	10	35	20	27	22	52	25	5	55	54	10	32	53	45	0	67	28	12	42	54	59	47	28	45	16	83	48	70	66	66	50	42	42	43	30	58	0	70	63	75	63	61	93	84	68	84	83	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	2	1	1	2	2	2	4	1	1	2	3	1	1	3	2	1	1	1	1	1	5	1	1	2	3	4	2	10	1	2	2	1	2	3	2	3	5	2	1	1	1	2	1	2	2	1	2	1	1	2
11000	-638.835795001295310	-645.691282952254710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697665996117009	0	2	3	3	7	2	6	6	5	6	5	5	7	6	5	7	8	10	8	10	8	9	8	8	9	10	8	10	9	9	10	9	7	10	7	10	6	10	9	12	10	10	11	13	11	13	12	12	12	12	15	12	14	13	13	14	14	15	15	16	15	14	18	15	16	15	14	16	16	16	16	18	17	17	18	17	18	21	19	20	19	16	17	18	20	21	19	20	18	23	20	20	22	22	0	1	2	0	4	1	11	11	3	4	4	6	0	4	6	15	13	25	16	35	0	15	16	37	10	8	35	25	35	16	16	12	10	4	0	39	0	37	16	18	30	19	31	41	33	38	0	18	42	41	62	30	35	41	38	55	44	44	29	61	32	0	60	46	39	42	39	61	39	55	48	62	70	28	66	51	56	66	60	57	38	61	50	0	68	18	71	59	49	85	84	79	84	75	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	1	1	1	1	1	2	1	4	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	4	1	1	1	3	3	3	1	3	1	2	2	1	3	2	1	2	4	2	3	4	1	1	1	3	3	2	1	5	1	1	1	1	1
11500	-1139.236935606440511	-1146.092423557399798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596500892310800	0	3	2	1	6	4	5	6	5	7	5	6	6	7	5	6	7	11	9	9	9	8	7	7	8	10	8	11	9	10	9	9	9	11	8	10	9	8	10	13	11	12	10	13	13	14	12	12	13	13	15	12	15	14	11	14	15	14	16	16	17	14	16	14	15	13	14	16	17	16	16	18	17	18	17	16	20	20	18	19	18	17	19	18	20	21	17	21	19	22	20	21	24	22	0	3	4	0	7	1	2	2	6	9	2	7	0	12	6	6	12	21	9	14	0	15	9	5	10	20	23	35	8	24	7	23	24	35	0	7	0	3	6	28	29	31	19	21	6	55	0	39	20	21	48	34	42	39	31	40	30	24	64	31	70	0	46	50	42	5	37	16	66	55	49	62	54	28	29	50	16	79	67	69	37	53	73	0	20	46	53	91	49	83	84	28	91	77	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	2	2	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	2	1	5	3	1	2	1	1	2	1	1	2	2	4	1	1	1	2	1	3	5	2	6	2	2	1	4	2	1	1	4	3	1	1	5	1	1	4	3	1
12000	-741.254869975275824	-748.110357926235224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534139060752262	1	3	3	3	6	4	5	6	4	5	5	5	7	8	6	6	7	10	8	9	8	10	7	8	6	9	8	10	10	11	9	9	9	8	9	11	10	10	9	12	11	11	10	12	14	13	12	11	11	14	15	12	13	13	11	13	13	13	15	17	15	14	18	15	15	14	15	16	13	17	16	17	17	17	18	16	20	20	18	16	18	15	19	17	20	21	20	18	19	21	19	20	23	21	0	1	1	0	2	2	9	12	2	3	4	1	0	7	9	9	7	35	13	17	0	7	16	5	6	17	15	12	32	38	4	23	8	7	0	24	0	6	23	1	19	15	13	29	5	18	0	2	39	20	52	22	30	9	20	40	42	11	8	47	56	0	59	26	44	2	53	69	55	57	48	56	49	24	51	66	79	70	59	50	5	57	42	0	14	83	79	24	62	89	84	75	91	77	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	2	2	1	2	1	3	1	5	1	4	1	1	4	1	1	2	1	2	2	1	2	4	1	1	1	4	7	2	1	1	1	5	1	3	1	1	1	2	2	2	2	6	1	1	1	2	2	1	4	1	6	1	6	1	1	5	4	1	1	1	2	1
12500	-503.088472690317417	-509.943960641276817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569724841020024	0	1	3	3	7	3	5	7	4	6	6	6	4	7	5	7	7	10	9	8	9	9	7	8	8	9	9	11	9	10	10	10	9	10	9	10	9	10	9	12	10	12	11	12	13	14	12	11	13	13	15	12	14	14	13	15	14	15	16	16	15	14	17	15	15	14	15	15	17	15	17	18	16	17	16	16	19	20	19	18	18	18	17	17	21	22	20	20	19	23	20	20	22	22	0	1	2	0	6	2	2	4	6	7	9	7	0	4	6	13	9	22	11	9	0	23	15	6	5	14	16	33	7	14	14	20	16	35	0	20	0	2	6	7	10	39	14	32	12	40	0	5	36	43	19	48	42	43	42	52	55	48	46	40	22	0	64	11	39	55	50	11	65	57	53	62	47	48	49	20	74	68	54	67	62	60	7	0	73	61	53	71	29	87	84	28	91	73	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	5	2	3	2	1	2	1	3	1	1	2	2	1	3	1	2	2	1	1	1	2	1	3	2	1	1	6	3	1	1	4	1	1	1	2	2	3	1	2	1	2	2	2	1	1	8	1	3	3	3	2	6	2	1	4	1	2
13000	-775.337298088826287	-782.192786039785688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636150589781966	1	3	3	1	7	4	5	6	4	5	4	6	5	5	6	6	7	11	8	9	8	9	6	8	9	9	9	11	10	11	9	8	10	10	7	10	9	10	9	11	10	11	10	13	12	13	12	12	13	12	15	13	14	13	12	13	15	15	15	16	16	14	17	14	16	14	15	15	17	17	17	18	18	18	18	16	20	20	18	20	18	17	19	17	21	22	20	19	17	21	19	20	23	22	0	1	4	0	15	3	4	10	4	9	2	11	0	9	6	14	10	8	10	10	0	17	6	13	6	5	35	26	23	36	32	23	20	16	0	16	0	16	5	6	10	39	10	37	7	36	0	31	28	34	52	50	44	29	25	30	41	47	48	40	58	0	68	25	48	52	40	55	57	57	57	54	49	71	76	45	54	68	82	69	62	65	64	0	74	57	70	89	37	92	84	74	84	67	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	3	1	3	3	4	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	3	1	1	2	2	1	1	1	3	2	1	1	2	3	3	1	1	2	1	3	1	2	3	2	1	5	1	1	1	4	4
13500	-992.227295808240683	-999.082783759200083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480936723430658	0	2	3	1	5	4	6	3	5	7	5	6	5	8	5	7	7	10	9	9	9	8	8	8	8	11	9	9	9	10	8	8	6	10	8	9	9	11	8	13	11	12	10	13	13	12	12	12	12	13	15	13	14	13	13	14	14	15	16	15	16	12	18	13	14	15	14	16	16	16	16	18	18	16	16	15	20	20	17	20	19	18	17	17	20	21	20	21	19	22	20	20	23	23	0	1	4	0	3	2	3	4	4	12	2	3	0	9	6	12	5	24	31	11	0	33	16	15	6	33	9	31	17	27	13	15	1	21	0	12	0	24	9	33	23	37	25	62	19	19	0	29	36	62	54	34	43	16	19	24	9	48	55	26	42	0	44	22	49	57	33	48	50	50	52	44	64	9	53	22	65	46	34	68	37	59	61	0	72	49	82	51	72	86	84	45	84	79	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	4	2	1	1	1	3	1	4	1	1	2	1	1	1	3	2	1	1	1	2	2	1	2	2	1	1	1	2	3	3	4	5	2	2	2	2	1	2	1	1	1	5	2	2	2	2	2	2	4	1	4	5	2	4	2	6	1	1	1	1	5	1	3	1	1	1	3	4	3
14000	-505.229295207648534	-512.084783158607934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593729971938672	-1	2	1	1	7	3	4	5	4	6	6	5	7	6	5	7	6	10	8	10	8	9	7	9	8	11	9	10	8	9	9	10	9	9	9	10	9	10	7	12	11	13	9	13	14	14	12	12	13	13	15	12	14	14	12	14	14	14	16	15	17	14	17	13	16	14	16	17	17	16	16	18	18	17	18	16	20	21	18	18	20	17	15	18	20	21	21	20	19	22	21	19	22	22	0	1	1	0	12	3	4	4	3	9	3	6	0	4	6	15	8	29	15	37	0	39	10	5	10	11	19	25	8	16	17	19	16	29	0	39	0	19	6	11	36	39	14	52	28	44	0	39	37	39	44	35	64	13	10	50	39	48	57	40	57	0	62	16	6	22	45	55	5	66	45	62	70	56	51	57	23	58	24	67	72	58	30	0	67	55	71	74	37	71	84	65	91	72	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	4	2	1	2	1	1	3	2	2	1	2	1	2	2	1	4	1	1	1	1	1	1	3	6	2	1	3	7	1	1	2	1	3	2	1	4	4	3	1	2	1	2	1	2	4	3	2	4	3	2	1	1	1
