step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-638.800602756140620	-644.739799975225878	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693506203967385	0	2	3	3	4	5	5	6	6	8	7	8	8	9	9	11	7	10	11	11	11	15	14	15	15	14	16	16	13	17	15	16	16	20	17	17	17	17	20	21	19	20	21	19	22	19	21	22	21	23	23	24	23	24	25	23	22	24	26	25	23	24	24	26	25	24	26	27	26	27	26	26	28	25	24	27	28	28	28	30	29	28	31	30	29	30	32	32	34	32	30	35	38	0	1	2	2	3	5	4	5	4	6	7	9	6	17	13	9	9	0	15	17	14	20	19	20	21	21	16	23	16	31	20	23	0	32	25	28	22	21	21	38	36	44	30	37	44	30	34	49	44	57	42	48	39	47	52	49	46	40	55	46	48	48	39	63	47	48	75	58	53	58	62	54	72	52	56	60	63	69	62	85	72	67	80	69	70	77	77	82	84	70	77	84	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	2	2	1	3	1	1	1	3	1	1	3	1	1	1	2	5	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	1	2	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	3	3	1	3	1
5500	-588.251415772279188	-594.190612991364446	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.646770517160810	-1	1	2	4	4	5	5	6	7	9	8	9	7	9	8	11	10	9	12	10	11	15	15	14	14	12	14	15	12	16	15	13	18	19	17	17	17	19	19	19	19	21	21	21	22	23	21	22	20	23	23	24	24	23	23	24	24	24	26	24	24	25	25	27	26	26	26	25	26	28	27	27	28	28	27	28	28	29	27	29	29	29	30	30	30	30	30	32	33	33	31	33	39	0	1	2	1	3	5	4	5	4	6	7	9	6	9	13	14	14	0	15	9	17	20	19	29	20	20	21	32	21	31	21	19	0	23	27	28	31	35	37	30	28	49	38	37	39	40	41	49	39	31	39	37	44	47	48	48	50	46	51	46	44	55	44	63	54	55	56	58	63	58	62	65	65	51	56	68	69	69	66	70	72	75	80	77	70	77	77	82	84	85	87	87	0	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	1	3	2	1	2	1	1	4	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1
6000	-600.139242353670511	-606.078439572755769	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669377611905542	0	2	4	3	3	5	5	6	7	9	6	9	8	9	9	11	11	11	12	10	11	15	15	15	12	14	14	15	14	16	15	16	17	20	15	18	18	20	19	20	18	22	20	20	21	22	22	22	21	24	21	24	24	25	24	24	25	25	25	22	25	25	24	28	26	26	26	24	26	27	28	27	28	28	28	27	28	28	27	30	29	30	31	29	29	32	31	32	31	33	33	33	38	0	1	5	1	2	5	4	5	4	6	7	9	6	9	13	14	9	0	15	9	14	27	19	17	20	25	21	19	21	27	27	28	0	28	21	28	35	27	30	37	28	49	37	39	39	40	41	51	39	60	37	48	44	47	48	49	40	46	49	40	51	48	44	53	54	52	56	40	63	58	79	65	65	66	67	68	69	69	62	85	72	75	70	77	70	84	84	82	84	83	87	89	0	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	3	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1
6500	-597.346113511496128	-603.285310730581386	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.697057582800796	-1	0	1	4	4	5	5	6	6	6	7	8	8	9	9	10	8	10	11	11	11	16	15	14	14	13	16	13	15	17	15	15	18	19	16	16	17	17	18	19	20	21	22	20	22	22	22	23	20	22	22	25	24	24	24	24	25	24	25	22	24	26	25	27	26	24	26	25	26	26	28	27	27	27	27	27	29	28	28	30	29	30	30	31	28	31	31	32	33	32	32	34	38	0	1	2	1	3	5	4	5	4	6	7	4	6	9	13	17	9	0	15	17	17	20	28	21	21	20	21	19	24	31	21	28	0	23	21	32	27	27	37	30	36	49	38	39	39	40	34	51	39	40	49	55	45	41	48	42	60	60	55	30	51	45	53	53	47	48	56	58	63	50	62	65	54	66	67	68	78	69	62	85	72	75	70	77	70	69	77	82	77	80	87	86	0	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	2	1
7000	-596.430676574470112	-602.369873793555371	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676634732969310	0	1	3	3	4	5	6	6	6	7	8	9	8	8	9	10	11	9	11	11	11	14	15	16	13	14	15	16	14	16	14	15	16	20	17	17	17	19	19	19	19	22	22	20	22	21	21	22	21	23	23	24	24	25	25	23	25	23	26	23	25	26	25	27	26	26	25	26	26	27	26	27	27	27	28	27	28	28	29	29	29	29	30	31	28	30	32	31	33	32	32	34	38	0	1	2	2	3	5	4	5	4	6	7	9	10	9	13	9	16	0	15	14	14	25	19	29	20	17	29	32	14	17	21	19	0	23	27	23	17	27	37	31	36	44	27	30	39	37	41	49	39	40	42	48	44	47	52	49	60	40	52	46	51	55	44	53	54	55	56	58	53	58	48	65	54	52	67	68	53	63	52	85	72	75	70	77	70	78	77	82	84	70	77	84	0	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	3	2	2	2	1	2	1	1	3	3	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	1
7500	-565.953084621966923	-571.892281841052181	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.772575258345663	1	2	3	5	4	5	5	7	6	7	7	9	8	7	9	11	9	9	11	10	11	16	13	15	14	13	15	15	14	17	16	16	17	19	17	17	17	20	19	20	19	21	21	21	22	22	21	23	20	23	24	24	25	24	25	23	25	24	26	24	25	25	26	28	26	26	25	26	26	28	27	27	28	26	27	27	28	27	28	30	29	29	31	29	30	31	32	32	32	32	32	31	38	0	1	2	1	3	5	1	5	4	6	7	9	10	9	13	14	14	0	15	17	17	26	19	21	20	21	16	23	21	27	21	28	0	36	27	28	27	31	37	27	36	49	31	39	39	40	41	42	39	31	48	49	39	47	48	42	50	46	48	40	52	48	52	53	54	48	56	58	53	50	55	65	65	55	67	68	69	69	62	70	73	75	80	77	70	77	86	82	92	80	84	84	0	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	4	1	3	3	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1
8000	-569.377031077332731	-575.316228296417989	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700539519071799	1	2	3	3	4	5	6	7	7	9	8	9	7	10	8	12	10	10	11	11	9	16	15	14	14	13	16	14	14	16	15	15	16	19	16	17	17	18	19	20	19	22	20	20	23	22	21	20	21	22	23	24	25	23	24	23	25	24	25	24	25	25	25	28	25	23	27	26	26	28	27	27	27	27	27	28	27	28	28	30	29	29	31	30	29	31	31	32	34	32	33	32	37	0	1	2	1	3	5	4	5	4	13	7	9	6	21	13	14	21	0	15	9	9	25	28	17	20	20	29	19	9	24	21	28	0	32	29	28	27	27	37	30	36	48	27	39	39	40	41	39	39	40	48	39	44	47	48	49	50	40	66	50	66	55	52	53	54	48	56	58	53	46	62	65	65	55	56	68	69	69	71	85	72	67	58	77	70	77	84	82	92	85	84	84	0	1	1	1	1	1	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	3	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1
8500	-598.558069916650652	-604.497267135735910	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660651460018380	0	2	3	4	4	5	5	6	7	7	8	8	9	9	8	11	10	10	11	11	10	13	16	16	14	13	14	16	14	16	15	14	16	20	16	15	17	19	19	20	18	21	21	20	22	20	20	23	22	22	23	23	26	24	24	22	25	23	25	25	25	25	25	27	26	23	26	26	26	28	27	27	28	27	27	27	29	27	27	30	29	29	30	31	29	31	32	31	33	33	33	35	38	0	1	2	1	3	5	4	5	4	6	7	9	10	9	10	14	14	0	15	17	9	20	19	21	22	20	21	19	20	27	21	15	0	23	21	19	21	37	37	24	32	39	38	39	39	24	41	37	42	40	42	42	44	47	52	37	50	46	66	50	66	66	48	53	54	39	56	58	63	58	62	65	65	52	67	58	78	69	66	58	72	67	58	77	70	78	86	82	84	85	77	91	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	2	2	1	1	2	3	1	2	2	2	3	2	1	2	2	1	2	1	2	1	2	3	1	1	1	1	3	3	1	3	1	2	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	2	1	1	2	3	1	2	5	1	1	2	1	1	1	2	3	1	1
9000	-596.292044840540598	-602.231242059625856	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.721982162773168	0	2	3	4	4	5	5	6	6	8	7	9	6	9	8	12	10	10	11	11	12	16	15	14	15	13	14	14	14	15	15	15	17	20	15	17	17	17	19	21	18	21	22	21	22	22	20	20	22	23	22	23	23	25	25	23	25	24	25	25	25	26	25	27	26	25	25	26	27	28	27	26	28	28	27	28	29	28	28	28	28	29	30	30	29	30	31	31	31	32	33	34	39	0	1	2	2	3	5	4	5	4	13	7	9	6	9	13	14	9	0	10	17	14	27	19	17	21	20	17	19	17	21	24	19	0	36	21	32	30	27	37	30	36	48	38	39	39	40	41	39	48	46	48	48	44	47	48	49	50	46	52	50	51	52	53	53	47	52	56	58	63	58	55	54	54	62	67	68	69	69	71	58	72	56	70	69	80	77	77	82	77	80	87	89	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	3	1	2	1
9500	-602.284290883320864	-608.223488102406122	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.741335561999848	0	1	4	3	3	5	5	5	5	9	8	8	6	10	8	11	9	10	11	11	11	15	14	15	14	12	16	16	14	15	14	16	16	20	16	18	17	19	19	20	20	21	21	21	22	21	21	19	22	23	24	24	25	23	23	24	25	25	25	24	25	25	22	27	24	25	26	26	25	28	27	27	27	28	28	28	29	29	29	29	28	29	30	27	30	29	31	33	33	31	33	35	38	0	1	5	1	2	5	4	5	1	13	7	9	6	17	13	14	9	0	15	17	17	25	19	21	20	21	14	23	21	21	21	19	0	32	21	28	30	30	37	37	36	39	38	39	39	40	23	30	42	46	55	48	63	47	42	49	50	50	52	46	52	55	44	53	54	55	56	58	63	58	62	65	65	66	56	58	69	84	71	70	72	67	70	69	70	53	84	82	84	80	87	87	0	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	2	2	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	1	2	2	2	3	1	2	3	1
10000	-586.054704838756606	-591.993902057841865	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705186122017538	0	2	3	4	4	6	5	7	6	8	7	7	7	8	9	10	10	11	11	11	11	15	13	15	14	12	14	16	13	15	14	15	17	20	15	17	17	18	19	19	19	20	21	21	23	22	21	23	22	23	23	22	25	23	25	24	26	24	26	24	25	24	25	28	26	24	26	26	26	27	28	27	28	28	28	27	28	29	29	29	30	29	29	30	29	30	30	33	33	32	33	35	38	0	1	2	1	3	5	4	5	4	13	7	9	6	9	13	14	14	0	15	14	17	17	15	29	20	17	20	32	17	17	20	23	0	23	21	28	30	27	37	31	36	39	38	39	37	40	36	52	42	46	39	42	44	47	52	49	50	46	48	50	51	48	45	63	54	49	56	58	63	58	62	65	65	66	67	68	69	69	71	70	72	75	70	77	70	77	77	82	84	80	87	89	0	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	3	2	1	1	3	2	1	2	2	2	2	1	1	3	1	2	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1
10500	-591.261578118064335	-597.200775337149594	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.754355395600160	-1	2	3	5	4	5	5	7	7	8	7	7	7	9	9	11	10	10	12	11	12	15	16	15	15	13	15	14	14	16	15	15	18	20	17	18	17	20	19	21	20	20	21	21	23	22	21	21	22	23	23	24	23	23	23	24	25	23	25	24	24	25	25	27	25	26	26	26	27	27	27	26	27	28	28	27	29	28	28	29	29	30	30	30	29	32	31	32	33	32	33	33	37	0	1	2	1	3	5	1	5	4	13	7	4	6	9	13	9	9	0	15	17	17	17	28	17	20	16	21	19	17	27	21	28	0	23	17	19	30	27	35	30	36	39	38	39	40	40	41	42	42	46	37	48	44	47	48	51	50	40	42	40	48	55	53	63	54	62	56	58	63	58	59	65	65	61	67	68	69	69	62	70	72	67	70	77	70	77	84	82	84	70	87	69	0	1	2	1	2	1	1	3	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	4	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	2	1	2	1
11000	-589.393044691310706	-595.332241910395965	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.757214249364801	0	1	3	3	4	5	5	6	6	9	8	9	8	8	9	12	10	11	10	11	12	15	14	15	13	13	15	16	14	15	14	15	18	21	16	17	17	18	19	20	18	21	21	21	22	22	22	22	21	23	22	24	24	24	23	23	24	23	25	24	24	24	25	28	25	25	26	26	26	27	27	26	28	28	28	28	28	28	28	29	29	29	31	30	28	31	31	31	33	31	33	34	38	0	1	2	1	3	5	4	5	4	13	7	9	6	9	13	17	14	0	15	17	14	20	19	29	20	21	31	19	21	21	17	23	0	23	22	32	30	30	37	26	23	39	38	39	44	49	41	39	37	46	49	48	44	47	42	49	40	46	55	50	51	51	53	53	47	48	56	58	63	68	49	65	65	55	67	68	69	69	62	85	72	75	70	77	70	84	84	82	84	85	87	78	0	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	4	1	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	3	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	3	1
11500	-576.329680040935727	-582.268877260020986	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666208269871683	0	2	3	4	4	6	6	6	7	8	8	8	9	10	9	11	10	10	11	11	11	14	15	15	15	13	15	15	13	16	14	13	18	20	14	17	17	19	19	20	19	21	21	21	22	22	20	22	22	24	24	24	25	25	24	23	25	24	25	22	24	25	24	28	26	26	25	26	25	28	27	26	27	27	27	27	27	28	28	28	29	29	29	31	30	32	32	32	33	32	33	35	37	0	1	2	1	3	5	4	5	4	6	7	9	10	9	10	9	9	0	15	17	14	20	32	29	22	14	22	32	17	31	14	19	0	23	17	28	30	31	30	38	36	39	38	39	39	40	41	42	42	60	48	48	63	47	48	49	46	30	48	40	48	52	44	53	54	48	56	58	63	46	59	54	54	52	67	68	69	69	71	58	72	75	58	69	70	84	84	82	84	85	87	89	0	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	3	1	2	1	3	1	1	1	2	2	1	1	2	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1
12000	-573.614906068953246	-579.554103288038505	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.637090099579737	0	2	3	3	4	5	5	7	7	7	7	9	8	10	9	12	9	9	11	11	11	15	16	16	14	14	14	16	13	16	15	16	15	20	17	18	17	18	19	19	19	22	22	19	23	21	21	21	21	23	23	23	25	24	24	23	25	24	26	25	24	25	24	27	26	25	26	26	26	27	27	25	27	28	28	27	28	28	28	28	28	30	29	29	28	32	32	32	31	32	33	34	39	0	1	2	1	3	5	4	5	4	6	7	9	10	17	13	14	9	0	15	17	17	20	19	29	20	20	21	19	21	21	21	19	0	32	27	23	27	27	30	21	23	49	38	30	39	40	28	30	39	46	42	49	45	47	42	49	50	46	52	50	51	55	45	53	72	52	56	58	63	58	62	54	54	52	67	68	69	69	62	58	72	75	70	77	70	84	89	82	78	80	87	89	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	3	2	3	1	2	1	1	1	1	2	3	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1
12500	-627.129082815867491	-633.068280034952750	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700579075674321	1	2	3	4	5	6	5	7	6	8	8	9	8	9	9	11	9	10	11	11	10	15	14	16	13	14	15	14	14	16	14	16	17	20	17	17	17	19	19	20	19	22	20	20	23	20	22	21	22	22	22	25	24	24	23	24	26	23	26	24	25	25	25	26	27	26	26	27	27	29	27	26	28	28	28	27	28	28	28	29	29	29	29	30	30	30	31	31	33	31	33	35	37	0	1	2	1	4	5	1	5	4	6	7	9	6	9	13	9	9	0	15	17	14	26	19	31	20	20	21	19	14	16	21	28	0	23	27	28	30	27	37	27	36	39	38	39	46	29	41	39	39	40	48	48	44	41	48	49	60	37	51	50	51	55	53	53	72	55	56	58	63	68	55	54	65	52	67	58	69	69	71	58	72	56	58	77	83	77	84	82	86	70	87	89	0	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	3	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	3	2	1	1	4	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	3	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	1	1
13000	-575.488555038352047	-581.427752257437305	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.683490130457339	-1	1	3	4	4	5	6	7	7	9	7	9	7	10	9	11	11	11	12	11	12	15	14	15	14	12	14	15	13	17	16	16	17	18	15	17	17	20	19	19	20	21	22	20	21	22	22	23	21	23	23	25	24	24	24	23	26	24	26	24	23	25	25	27	26	26	25	26	26	28	27	27	27	27	27	27	28	28	29	29	30	28	31	30	29	31	31	31	33	32	33	35	38	0	1	2	1	3	5	4	5	4	13	7	9	6	9	13	14	14	0	15	9	9	17	19	29	26	9	21	23	20	27	22	28	0	23	27	32	17	27	30	27	36	39	38	39	39	40	41	49	39	30	42	49	44	41	48	42	46	50	48	46	42	48	44	53	54	48	56	50	53	50	52	65	65	52	67	68	69	69	71	58	72	75	70	77	70	77	84	82	84	83	87	89	0	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1
13500	-576.004673581691577	-581.943870800776835	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718023310891519	1	2	3	3	4	5	5	6	7	9	8	9	8	9	9	11	9	10	12	11	11	13	16	15	15	12	16	14	14	17	15	16	17	19	17	17	18	19	19	19	19	22	21	21	20	23	21	21	20	23	23	24	24	24	24	23	26	23	26	25	24	25	26	27	26	26	25	26	27	28	27	27	28	28	27	27	28	28	29	28	29	29	30	30	29	31	31	31	33	32	33	34	35	0	1	2	1	3	5	4	5	4	6	7	9	6	9	13	14	9	0	15	17	17	16	28	21	20	20	21	19	20	31	14	28	0	23	21	32	27	27	37	35	36	39	38	39	27	40	41	49	39	30	48	48	44	47	48	42	50	40	55	30	42	52	53	53	54	51	56	58	63	46	52	65	65	66	67	58	69	69	62	60	72	67	80	77	70	77	84	82	84	85	87	89	0	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	1	1	3	1	2	1	1	2	1	2	1	1	1	3	2	1	1	2	1	2	1	2	2	1	1	2	1	4	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1
14000	-564.818189015050621	-570.757386234135879	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726228392257605	-1	1	3	4	4	6	6	6	6	8	7	8	7	9	8	11	10	10	11	10	12	15	15	15	15	13	14	15	14	15	15	16	16	19	17	17	16	18	19	20	20	20	22	20	22	22	20	23	21	24	24	25	25	25	22	23	25	25	25	24	25	25	25	28	26	25	25	27	26	28	26	26	28	28	27	27	28	28	28	27	29	29	30	30	29	31	31	31	34	31	33	35	38	0	1	2	1	3	5	4	5	4	13	7	9	6	9	13	14	14	0	15	9	17	17	19	21	26	17	26	19	21	27	27	28	0	28	27	23	30	27	37	27	23	39	40	37	39	40	36	55	42	40	55	48	44	47	42	49	50	46	48	46	51	48	40	53	54	48	56	58	53	80	48	54	54	66	67	58	69	69	71	58	72	67	70	77	80	84	77	82	84	85	84	91	0	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	1	1	3	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1
