step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
22500	-582.494274897186529	-580.626597690753897	-1.867677206432669	0.000198346331603	0.000032104215191	0.161859384702026	0.698226942790433	0	1	2	2	2	1	4	3	3	4	6	6	6	8	9	8	10	10	9	11	10	9	10	12	11	10	11	11	12	13	12	12	12	12	15	13	12	13	12	13	14	14	14	14	14	15	14	14	14	14	13	15	15	15	13	14	16	15	14	14	16	15	15	17	15	14	14	16	16	17	15	16	16	17	16	15	16	16	14	19	16	17	17	17	17	17	16	17	18	18	20	18	15	18	18	19	18	18	19	19	22	21	20	20	20	21	23	24	0	1	6	6	2	1	8	4	3	9	3	0	0	0	12	12	15	22	12	17	16	16	22	17	17	22	23	16	15	34	18	21	15	25	60	33	17	33	22	32	0	38	31	33	24	31	30	39	39	39	39	43	32	42	26	55	67	43	19	34	51	39	50	61	51	18	18	65	52	53	31	31	56	57	58	32	22	59	39	93	62	58	61	56	87	76	66	93	58	83	90	71	48	93	63	87	72	75	64	88	96	89	84	85	100	80	101	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	2	3	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	2	2	1	1	1	2	3	1	1	1	1	4	2	2	3	1	1	1	3	1	2	1	1	2	1	2	3	1	3	2	2	2	1	1	2	3	2	3	3	1	2	1	1
23000	-646.188066907787061	-644.141964706647286	-2.046102201139790	0.000209746123724	0.000027660957269	0.131878276355066	0.640598576674882	0	2	2	2	1	1	4	3	4	4	5	6	5	8	8	8	9	10	10	10	12	9	10	11	11	9	11	10	12	14	12	10	10	12	13	14	13	11	12	13	14	14	14	14	15	15	13	13	14	13	14	14	15	15	15	15	16	15	13	15	18	15	14	17	15	16	16	16	16	16	15	16	17	17	15	15	16	16	16	19	15	17	16	15	15	17	17	17	18	18	18	17	18	17	18	16	18	20	17	17	22	21	20	18	21	20	23	21	0	5	6	5	1	1	8	4	3	3	7	0	0	0	12	12	16	22	17	15	33	14	22	17	17	15	23	14	24	32	38	15	22	19	21	35	38	14	18	32	0	38	35	35	38	35	34	39	48	39	39	32	30	25	43	43	30	18	15	37	79	48	50	62	30	27	76	58	75	21	38	46	96	71	18	33	51	71	81	88	48	71	51	42	59	30	35	63	82	62	39	84	66	63	88	56	42	104	51	63	102	89	97	86	30	88	82	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	2	1	1	1	3	2	1	1	3	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2	4	4	1	2	2	1	2	1	4	1	1	1	2	4	1	1	1	2	3	1	1	1	2	2	2	1	1	1	2	2	1	1	3	4	2	2	3	1	1	4	1	2	3	1	2	2	1	3	3	4	1
23500	-601.455903949477261	-599.358260796258492	-2.097643153218771	0.000191918410518	0.000023978554018	0.124941395427761	0.584198645645125	0	2	2	2	1	1	4	3	4	4	6	6	5	8	9	8	10	10	9	11	12	9	10	12	11	11	11	11	12	14	12	12	12	11	14	14	13	13	13	13	14	14	13	13	15	15	14	12	13	14	14	14	14	15	13	15	16	15	15	15	17	15	15	16	15	16	16	16	16	17	16	16	17	17	15	16	14	16	16	19	16	17	17	17	17	16	17	17	17	18	20	18	18	18	18	19	19	17	19	19	22	18	20	19	20	21	23	24	0	6	6	5	1	1	4	4	2	6	7	0	0	0	14	12	19	22	16	17	17	16	15	17	17	22	23	23	22	17	18	18	26	12	38	26	20	26	22	21	0	55	22	18	40	43	16	34	48	48	49	21	33	42	21	38	75	31	25	21	79	51	50	51	49	44	24	50	34	67	54	31	56	34	18	22	43	32	43	88	51	45	65	66	26	47	35	65	71	61	61	42	74	88	88	32	72	45	65	94	46	89	97	66	66	100	104	0	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	2	2	1	3	1	2	2	2	3	1	1	1	3	3	2	2	3	1	1	2	1	1	2	1	1	1	1	2	3	2	1	1	1	2	2	3	3	1	2	1	1	4	2	5	4	6	1	4	2	2	2	2	2	1	3	1	2	1	1	1	3	3	1	1	1	5	2	2	1	1	4	1	1	2	3	2	3	1
24000	-596.213936522786071	-594.192311858824837	-2.021624663961215	0.000137795203145	0.000018657828747	0.135402599810042	0.546816308375755	0	1	2	2	2	1	4	1	2	4	6	6	6	7	8	7	10	10	9	12	11	9	10	12	10	10	11	11	12	14	12	12	12	12	15	14	13	13	12	13	14	14	14	14	12	13	14	14	11	13	14	15	15	15	15	15	16	15	14	15	18	13	15	15	12	16	16	16	13	17	16	16	14	17	15	16	16	16	16	19	16	17	17	17	17	17	17	16	18	17	20	17	18	18	18	19	19	20	18	19	22	21	20	19	21	20	23	23	0	1	6	8	2	1	4	1	6	6	3	0	0	0	12	12	12	15	16	15	25	15	22	21	19	19	23	18	22	34	18	22	17	21	43	37	18	32	49	32	0	31	22	31	21	31	20	39	15	49	49	69	24	43	73	38	37	36	32	17	48	49	50	65	49	60	20	65	32	33	54	31	31	44	37	43	58	17	49	63	48	75	64	73	60	76	67	63	77	48	64	72	88	63	88	73	92	75	81	61	67	98	97	77	88	88	89	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	3	2	2	3	2	1	1	1	3	1	1	1	1	2	3	2	1	1	1	2	2	1	1	2	3	1	1	2	1	1	2	4	3	1	2	2	1	1	3	3	1	4	1	2	2	3	1	2	1	5	2	3	2	2	2	3	2	1	1	1	1	2	4	1	1	3	2	2	2	3	2	1	4	1	1	1	2	2	4	1
24500	-568.733223024305516	-566.920487470819694	-1.812735553485822	0.000132186998398	0.000022950920809	0.173624646044970	0.658087866709412	0	2	2	2	2	1	4	1	4	3	5	6	6	7	9	8	10	10	9	12	12	9	10	12	11	11	11	11	12	14	12	12	12	12	14	13	13	13	12	13	14	14	14	14	15	14	14	14	11	14	14	15	14	15	15	15	16	15	13	13	18	15	15	14	15	14	16	16	16	14	15	15	17	17	13	16	16	16	16	19	16	17	16	17	17	17	17	16	18	17	20	18	18	17	18	19	19	20	19	19	21	20	20	20	20	21	23	24	0	6	6	8	1	1	2	1	10	3	4	0	0	0	14	12	19	22	12	25	17	16	22	17	17	18	23	23	15	20	16	26	17	17	37	23	17	34	49	32	0	38	38	31	35	21	34	39	15	49	39	40	33	31	31	42	44	75	24	21	79	64	50	49	64	32	25	30	52	34	31	43	66	30	21	58	26	59	48	93	65	75	48	72	77	76	58	50	34	39	81	84	88	63	88	77	92	76	81	94	74	58	97	86	80	95	58	0	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	2	3	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	5	3	2	1	1	3	1	2	1	1	2	2	2	4	3	1	2	1	1	3	1	4	3	2	3	4	1	2	1	2	6	1
25000	-613.863980576257745	-611.889606347481958	-1.974374228775803	0.000149987376348	0.000021399727211	0.142676855427968	0.556022663437912	0	1	1	2	1	2	4	1	4	4	5	5	6	8	9	8	10	10	10	12	12	9	10	11	11	10	11	11	12	14	12	12	12	12	12	13	11	13	12	12	11	14	13	14	14	15	13	13	11	14	13	14	14	14	15	15	16	15	13	15	18	15	15	15	15	15	16	16	16	16	16	16	17	15	16	16	15	14	16	19	16	17	15	17	17	17	17	16	16	17	20	18	18	17	17	19	18	19	19	19	22	21	20	18	21	21	23	23	0	1	1	8	1	3	4	1	6	3	8	0	0	0	14	12	14	22	14	17	19	16	16	17	15	22	23	16	18	35	17	19	19	26	14	27	19	35	49	16	0	43	31	22	32	44	34	39	19	39	39	32	25	31	22	38	74	32	32	47	90	48	50	51	51	45	40	39	52	53	54	77	45	25	26	45	22	40	48	94	51	40	44	72	89	76	58	63	32	67	79	72	94	88	88	55	84	76	79	94	45	89	97	16	88	93	45	0	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	1	1	4	1	1	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1	2	1	2	2	1	3	1	2	2	2	1	3	2	5	1	6	1	3	2	3	3	1	1	1	1	2	1	2	1	3	2	1	1	1	3	1	3	2	2	4	2	1	3	2	3	6	1
25500	-587.766473571117331	-585.858514961763944	-1.907958609353354	0.000145807004040	0.000022470469276	0.154111041672544	0.619315337258141	-1	2	1	2	0	2	3	1	3	4	5	6	6	8	9	8	10	10	10	12	12	10	9	12	11	11	11	11	11	14	12	12	12	12	15	14	13	13	11	13	14	14	14	13	15	15	14	14	12	14	14	15	15	15	14	15	13	15	15	13	17	15	15	17	14	16	15	16	16	17	16	16	17	17	14	16	16	16	16	19	16	16	17	17	17	17	17	17	18	18	20	18	18	18	18	19	19	18	19	17	20	20	20	19	21	20	21	24	0	5	5	8	1	1	4	5	3	3	10	0	0	0	12	12	16	15	14	15	25	16	16	17	19	18	23	22	15	22	18	27	19	19	19	40	25	22	15	22	0	38	44	22	37	20	37	49	39	39	39	32	30	43	32	55	25	75	19	20	39	49	50	79	49	32	38	39	67	30	54	55	56	34	27	58	52	67	65	94	65	35	62	72	68	76	77	63	77	65	81	84	100	50	100	43	72	30	64	50	96	67	97	34	80	88	98	0	1	1	1	1	1	3	1	1	2	3	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	1	2	3	1	2	2	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	2	1	4	1	4	2	1	1	2	3	2	5	1	2	1	2	2	4	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	1	1	1	2	1	4	2	2	2	2	1	4	1	2	1	3	3	1
26000	-523.025383328995417	-521.296581317333334	-1.728802011662107	0.000101139632654	0.000019720631112	0.194984207424816	0.633669210608340	0	1	2	2	2	1	1	3	4	4	6	6	6	8	9	8	10	10	10	12	12	9	9	12	11	11	11	11	12	14	11	12	12	12	13	14	13	13	13	13	14	14	14	14	15	15	14	13	11	14	14	15	15	15	13	15	16	14	15	13	18	14	15	16	15	16	16	15	16	17	16	16	17	17	16	16	16	16	16	19	16	17	17	17	17	17	17	17	16	18	18	18	18	18	18	19	19	18	18	19	22	19	20	20	19	20	23	24	0	1	6	7	2	1	1	3	1	2	4	0	0	0	12	12	22	22	15	19	19	14	16	15	17	18	23	23	22	35	18	49	17	17	27	35	25	31	49	22	0	55	31	35	18	47	60	49	16	49	39	43	33	42	31	43	44	40	30	34	81	39	50	65	51	45	24	39	32	19	54	43	56	57	18	45	58	59	50	93	39	75	79	43	76	76	45	63	58	79	65	84	88	50	88	55	84	67	81	93	104	82	97	77	88	100	102	0	1	1	1	1	1	1	1	1	4	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	2	2	4	1	1	2	1	2	1	1	2	2	3	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	3	1	2	2	1	2	1	2	1	1	1	3	1	1	2	1	1	2	2	2	2	3	1	1	3	1	4	2	2	2	1	2	2	1	3	2	1	3	1
26500	-553.147447937955121	-551.202732756444448	-1.944715181510713	0.000152846699541	0.000022559247378	0.147593945081273	0.617183421679504	0	1	2	2	1	1	3	3	4	4	6	6	6	8	9	8	10	10	10	12	11	9	10	12	11	11	11	11	12	14	11	12	12	12	15	14	13	13	13	13	14	14	14	14	15	15	14	14	11	14	14	15	13	15	15	15	15	14	14	15	18	15	15	17	15	15	16	14	16	15	16	16	17	16	16	15	16	16	16	19	16	17	17	17	17	16	16	16	17	18	18	18	18	16	18	18	19	17	18	19	21	21	20	20	21	21	23	24	0	1	6	5	1	1	4	4	3	3	7	0	0	0	16	12	12	22	15	19	19	14	22	22	19	17	23	23	16	37	18	26	25	19	36	23	20	24	49	29	0	31	32	16	29	59	24	49	17	49	39	36	33	42	31	42	43	24	20	30	79	48	50	48	51	32	35	26	52	53	54	55	56	57	66	37	38	59	65	88	65	36	48	54	36	36	32	63	66	79	81	71	94	39	88	77	92	86	48	88	67	82	97	96	93	80	102	0	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	4	1	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	2	1	2	1	2	1	1	2	1	1	2	3	2	1	2	1	2	3	2	2	1	3	1	1	2	2	2	2	3	2	2	1	1	1	2	3	2	1	2	3	1	2	1
27000	-570.516719195493010	-568.613500097525389	-1.903219097967630	0.000191949168780	0.000029749862802	0.154988234601740	0.652478083858241	0	2	2	2	2	1	1	3	4	3	3	5	6	7	9	8	10	10	9	11	12	9	10	12	11	11	11	11	12	14	11	12	12	12	15	12	13	13	13	13	14	14	13	14	15	15	13	14	12	14	14	14	15	15	14	13	15	15	15	15	18	13	15	17	15	13	14	16	16	17	16	16	17	16	16	16	15	16	16	19	16	16	17	17	17	17	17	16	16	16	20	18	18	17	18	19	19	19	18	19	22	21	19	20	21	21	22	23	0	1	6	7	1	1	1	4	10	3	2	0	0	0	12	12	16	22	14	19	16	16	22	15	17	19	23	19	22	34	22	22	16	25	30	27	25	31	32	18	0	43	32	66	32	34	25	32	17	39	39	23	55	42	18	19	67	67	55	32	49	49	50	68	39	49	32	51	17	34	42	54	60	44	77	58	67	46	48	88	51	67	79	72	76	76	89	63	77	50	61	84	88	88	88	73	92	87	68	88	87	86	71	76	63	100	104	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	3	1	1	2	1	2	1	1	3	2	1	2	3	1	1	1	2	2	1	2	1	1	1	1	3	2	1	2	1	1	1	4	1	1	3	3	1	1	1	3	3	1	1	1	2	1	2	2	3	3	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	4	2	2	2	4	1	1	1
27500	-560.103595255247001	-558.381207750586555	-1.722387504660493	0.000106861445025	0.000021032819196	0.196823271399453	0.605210870823722	0	2	1	2	1	2	1	3	4	4	5	6	5	8	9	7	10	10	9	12	11	9	10	12	10	11	11	11	12	14	12	12	12	11	15	13	12	13	13	13	14	14	14	14	15	14	14	14	11	14	14	14	14	15	15	15	16	15	15	15	18	15	15	17	15	15	16	16	16	17	14	15	17	17	16	16	16	16	16	19	16	17	17	17	17	17	17	17	18	18	20	18	18	17	18	19	19	20	19	19	22	21	19	20	21	21	23	22	0	5	1	7	1	3	1	4	6	5	7	0	0	0	14	12	15	19	16	19	22	16	22	21	19	19	23	23	22	20	26	21	21	17	44	27	17	21	49	18	0	31	31	29	22	37	20	49	25	49	39	19	33	71	31	42	55	29	20	46	79	39	50	65	51	38	58	48	55	20	31	71	31	57	36	58	38	46	51	94	51	45	50	72	76	76	75	63	75	79	61	72	88	48	88	43	84	82	81	88	58	75	92	77	100	93	102	0	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	3	2	1	2	1	2	1	2	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	2	1	4	2	1	4	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	2	3	1	3	1	2	2	1	2	2	6	3	1	2	1	2	2	1
28000	-590.958968636495570	-588.918462620496598	-2.040506015999017	0.000150647846638	0.000019986489928	0.132670266277052	0.579858815678180	0	2	1	2	1	2	1	3	4	4	6	6	6	8	9	8	10	10	10	12	12	9	10	12	11	11	11	11	12	13	12	12	12	12	14	14	11	13	13	13	14	14	14	14	15	15	13	14	12	14	14	15	15	15	15	15	16	13	15	14	18	15	15	17	14	14	15	15	16	17	16	15	16	17	16	16	15	15	16	18	16	17	17	16	17	16	17	16	18	15	19	18	17	18	18	19	18	20	19	19	22	21	19	20	20	20	23	24	0	5	1	7	1	3	1	4	3	8	1	0	0	0	12	12	15	14	14	17	25	12	16	25	17	18	23	23	18	24	18	18	19	25	18	27	19	22	49	31	0	38	18	32	32	24	12	49	19	39	49	66	19	47	31	21	67	18	60	37	51	39	39	48	49	58	25	51	52	30	43	43	67	57	67	58	15	30	39	63	51	45	51	72	45	77	35	50	77	47	81	84	88	93	63	22	84	77	81	94	82	96	97	87	94	95	96	0	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	1	2	2	2	2	6	2	2	1	2	1	2	1	2	3	1	2	1	3	3	2	2	2	2	1	3	1	1	2	1	1	1	1	1	2	4	1	2	3	1	1	2	1	2	1	3	2	3	2	2	2	1	1	3	7	2	4	1	1	3	2	1	3	1	1	4	1
28500	-609.670441308593354	-607.842374118265298	-1.828067190328012	0.000169647205215	0.000028871964109	0.170188268486627	0.581159200954629	0	2	1	2	2	2	1	3	3	4	6	6	6	8	9	8	10	10	10	12	11	9	10	12	11	11	11	11	12	14	12	11	11	12	15	13	13	12	13	13	14	14	14	14	15	15	14	14	12	14	13	15	15	14	15	15	15	15	13	15	18	14	15	16	15	15	16	16	16	17	16	16	17	16	16	16	16	16	16	19	14	16	17	17	17	17	16	16	16	18	20	18	18	16	18	19	18	19	18	19	20	21	20	20	21	21	23	24	0	1	1	7	1	3	1	4	2	6	6	0	0	0	12	12	15	22	12	25	17	12	16	21	17	18	22	23	32	14	18	19	17	25	26	23	15	15	27	38	0	31	15	21	34	31	37	38	19	49	49	43	21	31	18	42	18	37	21	17	50	49	39	51	81	16	55	81	40	66	56	42	56	35	18	55	43	55	48	63	39	37	64	72	45	76	57	48	26	62	81	84	94	63	88	71	84	77	68	94	98	104	97	69	93	95	98	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	3	2	1	3	2	1	1	2	3	3	3	2	1	1	2	2	1	1	3	2	4	1	4	2	2	3	3	2	1	2	1	5	1	2	3	1	1	2	2	1	3	1	2	1	2	3	1	3	1	1	2	1	1	2	3	2	5	1	2	1	2	2	1	2	2	2	1	1	2	4	3	1	3	1
29000	-587.994433427719741	-585.904432544821816	-2.090000882897975	0.000133258634701	0.000016781401911	0.125931065922953	0.621702896461080	0	2	1	2	1	2	3	3	3	4	5	6	6	8	9	8	10	10	10	12	12	9	10	12	11	11	11	11	12	14	11	12	12	12	15	14	12	13	13	13	12	14	13	13	15	15	14	14	14	14	14	13	13	14	15	15	16	15	15	15	17	15	15	17	15	15	16	16	16	16	15	16	17	17	15	16	16	16	15	19	16	17	17	16	17	17	17	17	18	18	20	18	18	16	18	17	19	20	17	18	22	21	20	19	20	21	22	24	0	1	1	5	1	3	2	4	3	3	7	0	0	0	12	12	14	22	16	19	14	16	16	23	12	18	23	18	22	37	16	25	25	19	28	27	19	25	21	21	0	25	31	25	25	25	19	39	39	39	39	32	33	43	54	30	32	25	24	17	48	39	50	65	51	18	37	48	52	21	54	43	49	57	22	75	58	59	48	94	48	66	38	42	58	76	75	50	77	79	64	84	94	63	94	56	84	77	81	94	36	77	97	66	80	88	102	0	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	3	1	2	2	2	1	1	1	2	2	2	1	1	2	3	2	2	2	1	1	1	3	2	1	2	3	3	1	1	1	1	1	1	1	1	1	3	3	1	3	2	2	1	1	1	3	2	2	2	3	1	3	2	1	3	1	1	1	1	2	2	2	3	1	2	1	2	2	2	2	2	2	2	1	2	2	2	4	1	2	5	3	1	2	1	2	1	1
29500	-560.726568658774568	-559.054423608066259	-1.672145050708353	0.000114272210713	0.000024282363320	0.212495786757656	0.614377856973237	0	2	1	2	2	2	4	1	3	4	5	6	5	7	9	8	10	10	10	12	11	9	10	12	9	11	11	11	12	14	12	11	12	12	15	13	12	13	13	13	12	14	14	13	13	15	14	14	14	14	14	15	15	14	15	15	15	15	15	14	16	15	15	17	15	14	16	16	16	17	16	16	17	17	15	16	16	16	15	16	16	16	17	14	16	15	16	17	18	18	20	17	17	15	17	18	19	20	18	19	22	21	20	17	21	21	23	24	0	1	1	8	3	3	1	1	3	9	2	0	0	0	12	14	22	16	25	25	25	12	22	19	16	22	23	22	22	37	22	22	25	17	38	23	21	18	22	26	0	31	38	18	26	33	34	39	45	39	39	66	47	31	43	43	66	44	26	21	39	49	50	51	51	22	20	49	52	53	54	38	56	57	66	86	58	15	66	94	51	22	61	31	86	45	44	80	86	79	99	84	80	50	80	56	92	104	81	94	98	89	97	76	80	100	87	0	1	1	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	1	1	3	2	2	1	2	1	2	1	2	3	2	2	1	3	2	1	2	1	2	2	2	1	2	1	3	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	4	2	1	1	2	2	2	2	2	1	1	1	4	1	1	2	4	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	2	1	3	1	1	5	2	6	1
30000	-553.920794405026186	-551.658120099098028	-2.262674305928167	0.000177411587139	0.000018863067127	0.106323760649583	0.722118897346810	0	1	1	2	2	2	4	1	2	4	6	5	5	8	9	7	10	10	10	12	12	8	9	12	11	10	11	11	12	14	11	12	12	12	14	14	13	13	13	11	14	14	13	14	14	15	14	14	14	14	14	15	15	15	15	15	16	15	15	15	17	15	15	16	15	16	13	15	15	17	16	16	17	17	16	16	16	16	15	17	16	16	17	14	15	17	16	17	15	17	19	17	17	15	18	16	19	20	19	18	21	21	20	19	20	21	23	24	0	1	1	8	2	3	4	1	3	9	4	0	0	0	16	12	15	15	14	25	27	16	22	25	17	22	23	23	18	15	18	18	22	25	18	26	25	27	33	18	0	43	31	22	38	36	17	39	39	39	39	33	36	30	31	42	52	35	36	47	79	49	50	79	51	32	17	39	28	53	54	84	55	57	43	58	58	59	48	39	65	58	79	38	30	76	89	94	44	79	81	84	94	50	93	38	92	73	90	50	89	98	97	52	80	105	102	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	4	1	2	3	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	3	2	4	3	1	1	2	2	1	2	1
