step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
24500	-975.084129945770428	-972.849347918448757	-2.234782027321669	0.000119918572800	0.000013088197785	0.109142374525310	0.574135907447132	-1	3	13	11	16	4	18	16	22	12	12	18	25	25	17	23	24	19	20	30	21	26	26	27	29	29	28	31	29	28	25	23	33	27	32	29	33	32	40	37	26	36	35	23	36	39	36	39	39	35	30	36	38	32	35	40	45	35	47	41	40	44	43	38	43	45	40	48	45	46	42	42	47	41	46	47	57	52	49	45	48	54	52	56	51	53	50	61	54	55	53	55	57	56	61	57	59	69	59	59	64	78	60	71	66	67	68	73	69	73	72	69	85	80	102	0	1	4	6	10	1	10	4	7	6	6	3	4	0	0	4	12	3	0	17	3	7	32	19	12	7	13	15	32	12	32	19	24	12	32	13	21	31	45	27	15	31	29	7	22	24	18	32	33	21	15	41	24	13	54	44	43	28	36	12	26	43	52	36	54	53	11	52	56	33	41	40	26	7	65	56	80	79	39	41	71	76	60	87	74	64	67	92	54	52	65	65	65	0	94	72	37	93	94	0	93	85	94	95	96	97	101	112	92	107	95	92	114	108	90	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	2	2	2	1	2	4	2	2	2	1	3	2	1	2	4	2	2	1	2	2	2	3	1	1	2	2	1	2	3	1	1	3	1	2	3	1	1	2	1	1	2	1	1	3	3	2	2	1	1	1	2	3	1	1	1	2	4	1	2	1	2	1	1	3	2	2	2	1	2	8
25000	-1034.321354835412876	-1032.253736765692565	-2.067618069720375	0.000141978008341	0.000018301820111	0.128906020902198	0.544342164611188	-3	6	14	8	21	10	11	18	21	17	16	17	27	26	20	22	23	19	15	25	25	26	28	28	26	28	26	23	28	29	25	27	31	32	35	29	35	32	35	34	34	34	37	33	40	37	38	39	33	31	37	39	40	40	36	32	37	37	37	37	41	42	40	38	35	45	42	44	42	45	49	48	48	42	39	48	58	49	42	47	45	39	44	58	53	52	54	58	52	52	49	47	47	52	64	51	63	66	58	62	64	77	69	71	63	72	70	67	66	73	74	75	87	83	100	0	1	6	1	12	4	4	4	6	6	4	3	7	0	0	3	5	3	0	9	11	4	31	19	18	25	7	15	19	27	19	19	29	26	31	22	21	23	10	9	28	23	42	5	25	33	39	23	32	10	28	15	24	6	50	21	31	15	40	21	34	32	58	40	21	62	55	51	37	46	63	39	61	21	21	75	68	79	36	52	41	21	55	83	50	79	83	60	69	71	82	56	69	0	94	40	85	97	94	0	93	108	99	94	59	98	44	88	88	101	99	109	112	88	77	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	1	1	2	1	1	4	1	1	3	1	2	1	2	2	1	2	2	1	2	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	2	5	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	2	3	2	1	3	2	1	3	2	3	2	1	1	1	3	3	2	2	4	2	1	2	3	1	1	2	4	1	1	2	1	2	2	3	4	3	2	7	1	1	1	2	2	3	5	9
25500	-1021.609023570173463	-1018.971390364854415	-2.637633205319099	0.000142607156055	0.000011024216766	0.077304793608464	0.562632824565735	-1	4	19	9	18	4	13	11	19	14	13	14	24	25	20	19	16	20	18	26	27	23	24	26	24	27	32	33	29	27	21	29	29	25	29	31	35	32	36	32	33	33	35	34	43	39	33	32	39	24	33	26	38	39	34	36	44	30	42	36	33	43	43	40	41	43	43	43	46	41	50	47	46	43	44	38	59	49	49	48	45	50	50	57	52	49	52	62	53	54	52	45	60	56	61	56	60	68	61	54	57	81	67	66	65	67	66	70	71	61	72	75	84	83	100	0	1	5	6	11	1	6	4	11	6	6	4	7	0	0	7	4	11	0	6	22	11	31	19	18	10	22	15	31	5	19	31	23	12	23	22	21	31	47	25	15	31	38	5	44	33	34	23	31	3	52	15	43	56	21	21	43	52	40	21	26	43	58	5	50	53	56	51	60	46	58	36	22	13	37	20	90	65	64	63	68	5	67	54	92	72	67	92	20	63	37	40	101	0	94	79	101	97	94	0	89	112	95	99	64	101	110	85	85	101	94	109	112	112	71	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	6	1	2	1	1	1	3	1	3	2	2	1	2	1	3	1	1	1	2	1	2	2	1	1	2	1	2	1	1	4	1	2	1	1	1	1	1	2	1	3	1	1	2	2	4	2	1	2	2	2	1	4	3	3	3	1	2	2	2	2	1	1	5	1	2	2	1	2	4	2	1	4	2	2	1	1	1	1	2	2	1	1	2	1	1	4	2	1	2	3	1	3	2	2	1	7
26000	-1037.551863689917127	-1035.541710664294897	-2.010153025622224	0.000128701781006	0.000017646250661	0.137109607364460	0.542211999361805	-1	5	16	14	17	10	16	16	22	4	14	19	28	24	19	22	23	16	17	28	20	22	28	20	22	30	27	33	19	28	28	30	31	19	33	25	34	33	41	38	31	31	33	33	40	38	36	36	39	26	37	27	41	41	38	40	40	36	46	40	40	43	42	42	42	42	39	48	44	47	46	46	38	44	40	42	60	52	41	45	39	54	53	58	50	51	54	60	49	51	51	54	59	51	66	55	62	69	64	62	60	79	66	71	65	66	70	73	70	73	63	75	85	83	96	0	1	10	10	10	10	1	6	3	1	6	18	9	0	0	5	7	10	0	22	11	6	24	19	18	18	9	15	19	12	29	31	32	7	31	17	6	31	44	36	52	23	23	18	44	38	25	23	31	17	52	15	48	45	37	40	43	28	79	50	17	38	58	27	50	43	27	52	60	49	58	79	44	65	9	56	58	79	17	52	28	85	89	83	17	40	89	92	30	41	75	54	82	0	94	59	65	97	94	0	22	112	94	99	64	56	93	92	85	93	94	106	112	108	77	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	3	3	2	2	2	2	2	6	1	1	2	2	1	1	4	1	3	1	2	4	2	1	1	1	6	1	2	1	3	3	2	1	1	1	2	1	3	2	2	1	5	2	3	1	3	2	1	5	3	2	2	1	2	1	4
26500	-1012.460654997122219	-1010.535353774972805	-1.925301222149425	0.000126722152368	0.000019131823012	0.150974574331555	0.506658279532660	-1	4	18	13	8	10	11	17	19	13	17	17	27	23	21	20	21	22	17	29	24	23	23	25	31	29	31	25	30	25	30	30	30	32	33	31	32	26	42	32	35	36	33	28	36	37	40	38	39	33	32	31	40	41	33	35	40	38	45	44	36	45	43	40	41	46	42	47	43	43	45	43	47	39	40	43	56	46	46	48	47	52	52	54	48	53	50	61	42	46	54	54	60	57	65	52	60	64	65	60	62	76	67	70	64	68	69	71	61	75	73	73	81	81	91	0	1	7	1	1	1	5	7	10	7	2	10	18	0	0	6	3	12	0	22	3	5	19	19	18	3	11	15	23	12	19	23	23	26	29	5	21	23	22	17	28	23	23	12	18	31	18	38	32	40	28	15	31	20	21	21	43	52	40	54	34	24	58	22	50	57	55	51	22	49	15	64	34	56	50	36	15	40	36	58	52	65	67	56	50	36	67	56	74	52	56	76	47	0	94	79	50	89	94	0	65	98	94	94	79	101	97	85	85	101	94	93	108	108	31	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	2	2	1	2	1	2	1	3	2	2	1	1	4	2	1	2	2	2	2	2	2	2	1	3	3	2	1	2	2	2	2	2	2	2	1	3	1	1	2	1	2	2	1	2	4	3	1	3	1	3	1	1	4	4	2	2	2	2	2	2	5	3	3	1	3	1	2	3	1	3	1	2	1	3	3	2	1	5	2	2	2	3	1	2	3	2	2	2	2	2	2	10
27000	-998.791570710204496	-996.682520774298609	-2.109049935905932	0.000114288104565	0.000014113212053	0.123488022721793	0.554048992102325	0	4	16	11	13	9	16	14	17	12	15	20	28	24	21	23	21	19	19	27	26	23	25	25	28	29	25	27	28	32	25	30	29	31	32	31	37	32	33	34	34	37	37	35	37	39	40	41	33	37	35	38	31	41	31	39	45	37	47	43	39	42	45	40	37	47	42	47	40	42	46	43	46	47	43	45	56	49	46	41	46	42	50	60	46	47	52	56	54	51	55	48	58	58	65	57	63	64	67	62	61	74	64	73	61	70	72	71	67	72	76	77	86	80	95	0	1	5	1	6	1	5	4	1	6	6	5	22	0	0	4	11	4	0	4	6	6	19	19	12	21	7	15	23	11	19	29	23	25	23	18	21	31	21	25	28	29	53	3	39	33	39	32	31	9	28	28	31	40	21	26	43	28	72	65	50	53	41	13	25	62	37	52	13	49	28	40	61	37	56	44	81	72	72	28	28	21	67	67	56	36	67	85	37	41	75	85	37	0	94	72	74	37	94	0	76	108	94	94	96	97	93	109	89	101	94	88	102	109	71	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	3	1	2	1	2	3	2	2	2	3	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	2	2	1	4	1	2	1	2	1	4	2	1	1	2	1	3	2	2	1	2	1	2	1	1	1	1	1	2	3	2	5	1	2	1	1	1	1	2	1	4	4	2	1	1	1	2	2	2	5	3	3	1	3	1	2	2	4	4	2	1	2	1	1	2	1	1	2	1	2	2	2	3	2	3	7
27500	-984.006993976793751	-982.145698150326893	-1.861295826466809	0.000113349963560	0.000018493152203	0.163150932055115	0.608060509897646	-2	5	16	14	17	5	16	17	23	9	19	16	19	23	19	21	20	21	14	23	27	19	25	23	26	21	28	26	28	32	28	22	30	27	32	29	33	34	30	34	32	36	40	30	39	38	38	35	38	34	37	36	42	38	37	35	38	35	38	40	37	44	44	43	42	47	40	45	43	46	44	47	48	47	42	44	57	51	46	50	44	48	50	50	47	48	53	61	45	53	49	56	57	58	64	58	55	69	67	57	61	77	67	69	59	69	71	70	69	66	75	77	84	79	103	0	1	4	6	4	1	1	10	3	6	5	6	10	0	0	7	11	7	0	22	12	10	32	19	18	3	7	15	23	25	23	19	24	26	31	17	11	31	21	21	15	29	57	25	56	33	37	23	48	13	58	15	57	21	50	21	48	41	40	56	34	23	58	59	56	62	7	51	21	49	51	59	61	89	67	54	71	86	59	15	52	85	67	67	56	59	83	92	65	80	50	85	50	0	94	86	65	97	94	0	82	109	94	100	79	97	97	92	85	93	94	106	108	108	42	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	3	1	4	1	2	1	2	1	1	1	1	1	4	2	1	1	1	4	1	2	1	2	1	3	1	1	2	2	1	1	4	1	1	2	2	2	2	1	1	1	1	2	2	2	1	1	2	2	2	2	1	3	1	2	3	2	3	2	2	4	1	2	2	2	1	9
28000	-1023.461810777856840	-1021.174357852655476	-2.287452925201366	0.000126063563603	0.000013100016751	0.103915964114301	0.485796360187483	-3	3	20	14	11	9	6	14	19	15	14	17	24	22	18	21	20	20	18	23	25	28	28	28	27	27	30	25	26	24	29	21	33	29	35	30	35	31	40	35	32	36	34	33	33	36	38	34	34	36	37	33	39	39	32	37	40	37	42	43	33	43	43	41	34	39	39	41	42	37	50	49	47	43	41	43	58	47	42	45	46	53	53	54	52	50	48	63	55	53	57	55	56	58	64	56	60	66	68	62	56	72	64	71	63	67	70	72	68	74	73	68	84	79	100	0	1	5	6	7	7	1	7	10	7	5	4	3	0	0	6	10	12	0	4	5	21	32	19	3	12	25	15	32	5	32	19	23	18	32	6	21	23	26	25	28	32	24	5	5	23	12	32	29	21	41	15	29	21	11	11	43	52	55	54	25	43	41	27	36	42	25	51	50	49	63	40	44	25	50	47	63	45	56	58	52	37	87	87	37	59	67	85	55	68	82	85	54	0	94	59	93	82	94	0	67	112	94	103	72	82	89	92	56	56	94	92	102	98	35	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	1	2	2	2	1	2	2	3	3	2	1	2	2	2	2	1	3	4	1	3	2	2	2	2	3	3	2	5	4	1	1	1	1	2	2	2	2	1	1	4	1	1	1	1	3	3	3	1	1	2	2	2	1	1	2	1	1	2	1	1	2	3	2	1	1	2	1	2	1	1	3	2	1	2	1	1	1	3	2	2	3	6	5	3	2	2	1	7
28500	-1042.437895213877255	-1040.525257543541557	-1.912637670335629	0.000136806959149	0.000020966158330	0.153253595141394	0.597051387524653	-4	6	17	12	16	12	8	14	20	10	16	15	28	26	20	18	20	20	18	22	24	27	24	29	24	29	27	30	30	30	26	31	33	33	33	30	36	29	27	23	32	33	38	30	33	36	25	39	39	31	37	32	41	39	40	33	42	38	43	39	39	41	45	42	41	47	41	44	37	47	50	47	46	40	46	42	54	50	49	47	47	54	50	56	44	51	52	58	48	50	56	55	54	52	64	54	55	67	69	55	65	79	56	69	65	57	69	67	70	71	65	69	83	76	99	0	1	6	10	10	2	1	10	10	1	7	6	9	0	0	6	12	12	0	9	18	9	19	19	12	25	17	15	23	18	23	23	24	5	31	21	50	31	47	4	15	23	29	11	22	23	18	23	33	10	41	15	43	50	56	40	29	52	22	21	50	43	41	36	11	53	50	52	50	49	15	65	34	37	54	21	90	13	36	51	52	60	59	67	54	64	83	85	74	68	76	54	74	0	94	34	89	37	94	0	82	112	94	100	79	89	101	92	92	97	94	92	112	108	42	1	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	2	1	1	1	2	2	2	1	3	1	3	1	2	1	3	1	2	1	2	1	3	2	2	5	2	1	1	3	2	3	1	3	2	1	2	4	1	2	1	1	2	1	4	1	2	2	3	1	2	1	2	1	2	1	1	2	3	2	1	2	2	1	6	2	1	2	2	1	2	1	1	1	2	4	1	2	1	2	2	5
29000	-1005.045730058005461	-1002.822634253368392	-2.223095804637102	0.000126337448432	0.000013942485483	0.110359087161037	0.638839080542300	-4	3	18	11	20	5	15	15	21	11	16	19	27	24	18	20	25	22	16	26	27	23	21	25	26	25	24	26	28	30	28	27	32	32	33	31	32	32	39	28	34	34	37	30	29	39	34	32	39	36	35	34	42	40	33	40	41	35	39	37	41	46	43	43	42	41	45	45	39	44	47	39	46	44	44	47	58	48	48	46	47	48	54	55	49	50	49	58	53	52	55	53	58	55	65	57	55	64	66	64	51	79	62	66	70	71	67	73	67	72	73	67	73	78	96	0	1	7	6	11	1	10	4	7	1	10	10	3	0	0	10	22	12	0	10	5	5	19	19	12	12	5	15	23	18	19	23	23	26	23	27	17	29	47	27	28	29	23	12	12	33	25	29	31	11	28	15	35	11	25	21	29	28	40	44	34	53	58	59	40	31	56	51	37	46	63	50	34	54	50	54	90	59	50	41	58	56	37	67	65	72	67	92	56	71	82	85	101	0	94	59	101	55	94	0	65	112	94	94	96	98	93	112	92	89	103	92	85	112	77	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	3	2	2	2	3	1	2	1	1	1	2	1	3	2	1	2	2	1	2	5	2	3	3	3	1	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	4	2	2	2	1	1	3	1	2	1	2	1	2	2	1	4	2	1	1	2	1	2	2	3	1	1	3	2	2	2	3	2	3
29500	-1035.968269550832701	-1034.011273355139338	-1.956996195693268	0.000137145887687	0.000019957857923	0.145522831636080	0.532842323555097	-1	2	14	9	17	11	15	16	22	14	18	17	23	22	21	19	22	21	15	28	24	21	22	27	27	30	26	25	29	27	19	29	28	32	26	27	33	30	40	34	31	31	27	30	33	35	39	37	40	37	33	37	40	41	35	39	33	33	43	36	40	40	39	36	36	44	42	44	45	35	43	42	45	45	44	42	54	50	48	43	43	54	49	57	52	39	53	59	53	54	53	52	60	60	65	60	61	58	68	58	56	75	65	70	64	62	72	72	67	72	74	70	83	81	100	0	1	6	1	4	4	6	3	8	1	6	3	6	0	0	7	3	12	0	8	6	6	31	19	12	30	12	15	23	12	19	31	31	18	23	17	18	31	13	3	28	31	31	12	18	33	30	29	32	3	28	15	29	65	37	12	38	41	86	13	34	43	58	17	21	43	37	51	60	42	28	40	56	56	54	50	71	9	86	51	28	10	39	87	39	36	83	65	74	51	74	75	54	0	94	79	101	60	94	0	85	109	94	94	96	50	98	109	88	97	94	92	112	102	42	1	1	1	2	2	1	1	1	1	4	1	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	3	1	2	2	1	2	2	2	1	1	1	2	2	4	2	2	2	2	2	2	2	2	2	3	2	3	2	1	1	3	1	1	1	3	1	2	2	3	3	3	1	2	2	1	2	1	1	1	1	1	2	3	1	2	1	6	2	1	2	2	1	3	1	3	1	1	3	1	2	1	1	3	2	1	1	1	1	2	1	5	3	1	2	2	1	3	2	1	6
30000	-984.333241933142631	-982.222563546409106	-2.110678386733489	0.000125026142774	0.000015413575446	0.123282819928327	0.598666440653080	1	3	17	10	12	12	12	12	23	15	13	17	25	26	18	22	19	19	17	21	24	24	25	28	21	29	29	33	30	30	22	32	33	31	35	27	30	32	40	37	34	33	36	30	35	34	33	28	38	36	34	22	39	34	39	38	41	36	38	44	38	44	47	45	42	45	43	43	37	44	49	45	40	40	45	48	57	52	48	51	47	42	51	56	52	44	53	62	51	40	50	55	57	56	65	57	61	65	65	63	66	81	66	66	63	67	61	73	68	73	76	65	85	81	88	0	1	10	1	1	1	1	4	6	1	4	5	4	0	0	5	6	6	0	7	11	12	31	19	12	18	13	15	31	18	19	23	29	4	23	4	6	48	3	27	52	32	29	25	37	33	13	23	32	5	52	15	43	21	54	44	43	28	36	74	34	43	58	59	37	43	55	90	37	49	63	59	61	54	82	37	71	79	86	63	41	56	55	67	54	59	67	92	21	52	65	65	50	0	94	72	74	107	94	0	107	112	94	94	39	98	89	112	93	107	99	97	112	93	90	1	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	2	2	2	1	4	2	2	1	1	1	2	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	4	1	1	3	1	1	1	1	1	1	3	2	1	1	1	3	1	2	3	2	1	2	2	4	4	1	2	4	1	2	2	2	1	2	1	1	2	1	2	4	1	2	1	2	2	2	1	4	2	4
30500	-1000.321550277792198	-998.036569780189666	-2.284980497602558	0.000150581413011	0.000015683400793	0.104152301931546	0.555739307500030	0	5	16	13	17	8	14	14	23	14	17	11	27	25	20	22	18	21	19	25	27	24	23	26	29	23	28	33	29	25	28	29	33	29	33	29	33	35	41	37	30	33	36	32	38	38	33	39	33	37	31	27	41	37	38	39	40	38	42	36	40	44	45	42	35	43	43	40	40	45	41	48	44	45	43	46	60	48	46	43	38	50	51	55	47	53	50	60	51	38	49	52	52	55	64	52	60	64	69	58	64	81	60	72	65	64	74	71	69	70	77	68	82	81	99	0	1	7	12	8	1	1	1	18	1	7	1	10	0	0	7	7	17	0	12	11	17	19	19	5	7	17	15	23	10	23	23	29	10	32	13	21	32	44	36	15	31	29	22	47	33	30	23	23	37	15	15	43	18	7	37	29	41	36	21	34	32	58	40	47	57	21	28	21	49	90	79	61	56	44	65	71	25	64	90	41	65	21	67	75	72	67	92	21	41	44	85	37	0	94	55	55	93	94	0	93	112	94	94	96	82	98	88	92	93	94	92	110	108	28	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	3	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	2	4	1	3	1	3	1	2	2	2	1	1	1	2	1	2	2	1	1	1	2	2	2	2	3	1	1	2	3	5	2	1	1	2	1	3	1	2	2	3	1	2	2	3	2	2	1	2	2	1	2	2	2	2	1	3	3	4	2	2	1	8
31000	-1010.582950215404821	-1008.659999345463802	-1.922950869940983	0.000147123016379	0.000022273401529	0.151393045613875	0.607755553210666	-4	4	11	12	14	6	19	13	15	8	18	18	28	18	19	20	21	18	19	22	24	24	21	25	29	25	23	27	28	31	27	25	34	29	35	28	29	30	37	32	35	33	32	27	35	38	37	36	39	35	33	34	37	35	35	36	40	38	39	44	37	45	46	41	40	43	41	48	42	42	45	47	34	42	41	48	58	51	46	44	44	52	54	57	53	53	53	59	49	50	51	53	56	56	66	57	61	68	61	58	63	82	65	68	66	70	72	68	70	66	77	78	86	84	95	0	1	10	10	6	1	5	6	10	6	4	4	21	0	0	3	5	4	0	3	5	17	19	19	18	10	17	15	23	25	32	23	23	12	32	27	21	23	45	27	28	29	29	12	26	33	44	38	42	25	28	28	42	37	21	17	43	51	40	75	34	43	58	36	18	57	55	51	25	49	58	56	34	56	50	65	71	72	64	52	52	65	87	67	76	79	65	92	74	81	50	56	91	0	94	45	74	76	94	0	82	108	94	94	72	110	101	88	92	69	99	85	108	108	38	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	3	2	2	1	3	1	2	2	2	2	3	1	1	3	2	1	3	1	1	1	2	2	2	1	1	1	2	3	1	2	2	1	2	2	1	1	3	2	1	1	2	4	3	4	1	1	2	2	2	2	4	2	1	2	4	2	2	2	3	1	7
31500	-1073.141129549532252	-1070.688040584293731	-2.453088965238456	0.000158136828321	0.000014202927071	0.089814164241353	0.497935849996988	-2	6	18	12	18	7	13	15	20	15	13	12	24	25	14	23	23	21	16	28	24	21	21	27	30	22	22	30	24	32	27	29	32	30	32	25	32	33	40	32	31	35	28	27	34	32	40	38	40	39	27	39	40	39	39	36	39	38	44	39	40	45	42	36	38	45	42	43	44	42	39	44	47	44	30	44	58	47	44	45	46	54	52	54	53	53	46	59	53	50	54	51	59	55	63	51	63	70	65	56	55	79	64	69	64	69	73	74	71	76	69	72	79	83	94	0	1	1	6	4	1	2	12	7	1	2	2	4	0	0	10	12	12	0	13	22	6	19	19	11	10	4	15	19	3	23	31	23	5	31	8	22	32	25	5	15	43	23	13	7	31	37	29	46	56	15	51	43	12	17	21	43	41	25	40	3	43	51	22	22	57	25	28	21	42	51	10	40	50	27	40	80	39	65	58	41	47	55	87	65	40	55	89	74	81	40	3	74	0	94	39	86	97	94	0	65	109	94	94	96	21	97	92	85	97	94	88	88	109	77	1	2	3	1	1	2	1	1	1	5	1	1	2	1	1	1	2	1	1	1	1	2	2	2	3	1	1	3	1	2	1	1	3	2	1	1	2	1	2	2	2	2	1	1	2	1	1	2	1	1	1	2	1	4	2	1	2	1	3	2	3	2	2	3	3	1	4	2	3	1	2	4	3	1	2	1	2	2	1	2	3	2	4	1	3	4	2	2	2	1	2	3	3	1	2	2	1	1	2	1	2	1	2	1	2	5	2	4	3	3	3	2	3	2	3
