step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
5000	-465.256754667246867	-463.804897566373086	-1.451857100873754	0.000013857099955	0.000013458881903	0.971262525812503	0.640616785775441	-1	0	6	5	8	10	10	12	11	14	16	21	18	22	21	21	21	22	22	23	23	23	21	24	24	24	25	25	26	28	27	26	29	26	28	29	28	29	31	30	31	30	30	30	32	31	33	32	33	34	34	35	35	35	35	36	36	37	38	37	37	37	39	38	41	41	42	44	44	46	45	46	44	45	48	49	0	1	4	1	3	5	5	7	6	8	10	13	11	12	13	13	13	15	15	12	12	14	0	21	18	20	16	21	25	24	25	25	34	28	25	37	25	34	38	31	36	25	28	30	44	38	38	40	31	40	48	45	45	48	48	49	39	56	52	53	55	50	56	60	63	64	64	67	67	64	67	67	67	73	70	73	1	1	1	3	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	4	2	1	2	2	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	3	2	2	1	1	1	2
5500	-451.230047662924107	-449.744031160880354	-1.486016502043757	0.000016617175387	0.000017697045349	1.064985169687518	0.640732458639539	-1	1	7	6	7	9	11	12	13	13	18	20	19	21	22	21	21	22	21	23	21	23	23	23	24	22	26	24	25	27	26	27	28	27	28	29	27	29	32	30	31	30	30	30	33	32	34	32	32	34	34	35	36	35	35	36	36	36	36	35	38	38	39	38	40	42	41	44	44	46	45	45	43	46	47	50	0	1	4	2	4	4	5	7	6	7	10	13	11	13	13	12	13	12	13	26	12	14	0	21	18	19	16	21	25	24	18	18	28	28	25	37	29	34	38	32	31	25	34	30	30	43	43	40	41	41	48	45	52	40	48	49	39	49	45	45	48	50	56	45	63	64	64	67	66	66	67	66	67	73	70	73	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	3	2	1	2	1	1	2	2	2	3	2	2	2	2	1	4	1	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	3	2	1	1	2	1	3
6000	-433.669435348489344	-432.274064659745761	-1.395370688743610	0.000029223725344	0.000011988514895	0.410232260042902	0.722819799669386	-1	0	6	6	8	10	10	12	13	14	16	20	19	21	22	21	21	23	23	22	22	23	22	24	23	24	26	25	26	26	26	25	29	27	30	27	29	30	31	31	31	30	29	30	32	32	33	33	32	35	35	35	35	35	35	37	37	37	37	36	38	37	39	37	40	42	42	45	44	47	45	45	43	45	48	49	0	1	1	2	3	3	5	7	6	7	10	13	11	12	13	13	12	17	20	13	16	14	0	21	13	20	16	21	32	24	25	25	34	28	32	25	29	28	28	35	29	29	28	30	44	34	46	40	41	48	48	45	45	48	41	49	46	49	52	53	54	50	56	53	63	64	64	67	67	68	67	67	67	73	70	74	1	1	4	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	3	2	2	2	1	2	2	2	2	1	3	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2
6500	-399.610047198637119	-398.142022141495261	-1.468025057141857	0.000050582427824	0.000016156644125	0.319412191539398	0.656339842677331	-2	2	7	6	9	10	10	12	13	13	17	20	19	21	21	22	21	22	22	21	22	22	22	24	24	24	25	25	27	28	25	27	28	28	29	29	28	28	32	30	32	31	30	31	32	32	35	33	33	34	34	35	35	35	35	37	36	36	37	36	37	37	39	39	41	41	42	44	43	46	43	44	45	44	49	49	0	1	4	2	3	3	4	7	6	7	10	13	11	13	13	12	13	12	20	13	12	14	0	21	18	19	16	21	31	24	25	25	28	28	25	29	31	28	43	18	36	29	34	30	30	34	46	35	35	42	40	45	45	48	37	37	46	49	52	45	48	55	56	52	63	64	64	67	67	68	67	67	74	66	70	73	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	4	1	2	1	2	2	2	2	2	4	2	3	2	2	1	4	5	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2
7000	-393.673560634451462	-392.035198644828029	-1.638361989623426	0.000075524429277	0.000016956936239	0.224522533985294	0.726494473621761	0	2	7	6	8	10	10	12	13	12	17	19	21	22	23	21	21	23	23	21	23	23	22	24	24	24	25	25	25	28	26	27	29	27	30	29	28	29	31	31	31	32	30	31	33	32	33	33	33	33	35	35	36	35	36	35	36	36	37	36	37	38	39	39	41	42	41	44	43	45	45	46	45	42	48	49	0	1	4	2	3	3	5	7	3	7	10	11	12	12	12	12	12	12	20	12	16	14	0	18	18	20	16	21	25	24	25	25	34	28	29	29	29	34	38	36	36	35	34	30	30	43	39	40	41	35	50	45	52	41	54	49	46	56	45	45	40	50	56	45	63	64	64	67	67	64	68	68	74	64	70	73	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	2	1	1	1	2	1	3	1	2	2	1	1	2
7500	-468.379353735381017	-466.397732205767170	-1.981621529613833	0.000105946280236	0.000014993326294	0.141518194507364	0.522339901316418	-1	1	7	6	8	10	11	12	13	13	16	19	20	22	23	22	22	22	22	23	22	21	22	23	24	21	25	24	26	27	26	27	29	27	29	29	29	30	30	31	31	31	30	31	33	32	34	34	33	34	34	35	36	35	33	37	35	35	37	35	37	37	39	39	39	41	43	45	44	44	46	45	44	43	48	49	0	1	4	1	4	4	5	5	5	7	7	11	8	22	11	13	11	13	26	14	12	13	0	13	18	12	16	24	25	24	25	25	34	24	29	29	32	24	28	12	25	29	28	30	44	21	46	37	36	37	46	44	45	31	36	49	46	42	52	45	40	51	56	53	56	64	64	69	66	67	66	64	66	64	70	73	1	1	1	3	1	2	2	2	3	1	2	2	3	1	4	1	3	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	3	2	7	4	2	2	2	2	5	2	3	1	3	1	2	2	3	3	2	1	2	1	1	3	2	1	1	1	1	2	1	2	1	2	3	1	2	2	2
8000	-479.610830514118504	-478.062188927468469	-1.548641586650035	0.000080508675041	0.000021322607406	0.264848569360664	0.640526552826976	-2	2	7	6	9	10	10	11	12	13	18	19	20	20	23	22	21	22	23	23	23	22	22	21	25	22	26	25	27	28	26	26	27	27	29	29	28	29	30	31	30	31	30	30	33	33	34	33	33	32	35	33	35	35	35	36	37	36	37	35	37	35	37	39	40	42	41	44	44	46	44	45	44	46	48	49	0	1	4	2	3	3	5	7	6	7	10	8	12	11	13	12	12	11	26	26	24	14	0	12	18	13	16	21	25	21	18	18	25	28	16	15	18	28	37	35	29	29	28	30	21	30	43	40	37	32	40	30	52	29	35	48	46	55	52	52	54	41	49	52	63	64	64	67	67	68	66	71	67	73	70	74	1	2	1	2	1	2	1	1	2	3	2	4	1	1	1	1	1	2	1	1	1	1	1	1	3	1	3	1	1	2	2	2	2	1	4	3	3	2	1	1	2	1	3	1	4	3	3	1	2	2	2	2	2	5	3	2	2	1	2	1	1	2	3	2	2	2	1	2	2	1	1	1	2	1	1	2
8500	-431.717552769620511	-430.122915843536987	-1.594636926083496	0.000088193690089	0.000021375823051	0.242373610053887	0.634860879985633	-1	2	6	7	9	10	9	12	12	13	17	20	19	21	22	21	21	22	22	21	22	22	23	23	24	23	25	26	27	27	27	26	27	26	30	30	28	30	31	31	31	31	30	31	33	32	34	33	33	35	33	36	34	36	35	35	37	34	37	36	37	38	38	39	40	41	43	45	42	46	45	44	44	45	48	49	0	1	2	3	4	4	3	5	6	8	10	13	11	12	11	13	13	13	11	13	16	14	0	12	16	20	16	21	15	24	17	25	34	24	37	25	32	28	24	29	32	29	33	30	39	43	43	41	41	40	40	45	43	29	48	35	46	49	53	53	54	50	49	45	63	64	69	69	66	68	66	67	69	73	70	74	1	1	2	1	1	2	2	2	1	1	2	1	1	1	3	2	1	2	3	1	1	1	1	1	1	1	1	1	3	2	4	1	1	2	1	2	1	2	4	2	2	2	2	2	2	1	2	1	1	2	1	2	2	3	1	4	2	1	2	1	1	1	2	3	1	2	1	2	1	1	2	1	1	1	1	2
9000	-473.010395632400673	-471.463497607242800	-1.546898025157889	0.000075122579551	0.000019967151711	0.265794276898218	0.505186502001478	-1	2	5	7	9	10	10	12	14	14	17	19	20	20	22	22	22	22	21	23	22	22	22	24	23	24	25	25	27	26	27	26	29	27	29	30	28	29	31	31	32	30	31	31	32	33	34	33	31	31	34	35	33	36	34	35	36	37	35	37	37	37	38	38	41	42	41	44	43	47	45	44	44	46	49	50	0	1	2	3	4	4	5	7	6	7	10	11	12	12	12	12	12	12	12	19	12	14	0	21	18	12	16	24	25	24	25	25	31	28	32	22	18	28	28	32	25	29	29	30	21	24	38	50	35	29	43	53	43	31	31	49	46	35	45	59	54	50	54	45	63	64	64	67	64	66	69	67	69	73	70	66	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	3	2	1	2	1	3	1	2	1	2	5	3	2	2	3	4	2	3	2	5	5	3	1	1	2	2	2	1	5	3	2	2	4	2	2	1	2	1	2	1	2	2	2	2	2	1	2	1	2	1	3
9500	-441.930611801723330	-440.192927445997157	-1.737684355726157	0.000102626261109	0.000019754708570	0.192491749740075	0.645537265948043	0	1	7	4	8	11	9	12	13	13	17	18	19	21	23	20	21	21	21	23	22	23	22	24	25	23	25	25	27	27	26	25	28	26	29	29	29	29	31	30	31	31	30	32	33	32	35	33	33	33	33	35	34	34	35	37	36	36	37	36	37	38	38	39	41	41	42	43	44	44	45	46	44	46	47	48	0	1	4	2	3	7	4	7	6	7	10	11	12	13	13	11	13	13	13	19	17	12	0	21	18	19	16	21	25	24	25	18	32	28	29	25	29	24	34	32	31	38	34	38	30	21	38	37	40	41	35	43	39	35	41	49	33	37	52	53	55	50	49	52	63	64	66	67	67	64	67	68	68	73	70	73	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	2	3	2	2	1	2	1	3	4	2	2	2	1	2	3	1	3	2	1	2	4	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2
10000	-433.050029673884751	-431.252643122794098	-1.797386551090630	0.000085868604340	0.000015215498456	0.177195129381466	0.705637458404531	-1	1	5	7	9	10	10	12	13	14	18	19	21	21	23	22	21	22	23	21	22	23	22	24	23	23	25	25	27	27	26	26	28	26	28	30	29	30	32	30	30	31	30	31	33	33	34	34	32	35	34	36	36	34	34	35	36	36	38	37	38	35	37	40	41	41	41	43	44	46	45	45	45	46	47	49	0	1	1	3	3	4	3	7	6	8	10	11	12	12	21	11	12	12	20	12	12	14	0	21	18	20	15	21	18	28	25	25	28	24	25	31	32	34	38	37	25	31	33	24	44	37	38	41	41	51	41	45	45	40	41	37	44	41	53	52	48	40	56	52	63	64	64	67	67	72	68	67	68	73	70	74	1	1	3	1	2	1	2	1	2	1	3	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	3	1	2	2	1	1	2	1	2	2	1	1	3	2	1	3	1	2	2	2	2	1	2	2	2	2	3	2	3	2	1	1	2	4	1	2	2	1	1	2	1	1	1	2	1	1	1	1
