step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-490.058018258621473	-488.513425785997697	-1.544592472623773	0.000013329416387	0.000016204143793	1.215667912435689	0.603562556821275	-1	2	2	1	3	5	4	6	7	6	7	9	9	10	12	13	11	12	14	10	12	11	13	14	15	13	16	17	15	16	15	18	17	16	14	18	20	19	18	20	19	20	20	20	20	22	22	22	22	23	21	24	24	23	26	27	25	27	27	24	27	27	27	27	27	28	26	29	29	30	32	29	31	33	31	33	35	36	36	36	36	38	37	39	40	42	42	43	44	0	4	1	1	3	3	3	6	7	7	6	10	11	11	20	22	11	20	18	11	14	12	13	20	24	22	31	21	22	26	23	25	25	26	22	35	25	25	24	36	28	36	33	36	33	51	24	28	41	42	44	46	49	51	39	53	54	60	53	51	52	52	52	60	67	63	49	61	61	65	61	67	66	72	72	75	75	74	76	76	75	80	80	83	82	80	85	87	87	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	3	2	2	1	1	1	2	2	3	3	2	3	1	1	1	2	1	2	1	5	2	2	2	1	1	1	1	3	2	1	2	2	2	2	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	2
5500	-498.159350261947793	-496.741718479467181	-1.417631782480598	0.000019235592012	0.000016702671590	0.868321161081112	0.631926740342701	-1	3	3	1	3	5	4	6	7	6	7	9	10	10	12	11	11	10	14	12	12	13	15	14	14	13	17	17	15	16	14	16	18	16	16	18	18	20	19	20	19	21	20	18	18	20	23	21	22	23	21	24	23	23	25	27	25	27	25	26	27	27	26	27	28	27	26	27	29	31	31	28	31	33	32	34	33	34	37	37	37	38	38	39	40	43	42	44	45	0	4	4	1	4	3	5	6	7	7	8	10	11	11	18	12	11	11	18	18	14	16	11	20	15	16	31	21	22	26	11	25	19	26	26	35	32	33	24	35	28	36	19	35	24	44	43	41	41	42	44	51	41	46	47	53	54	54	53	57	52	52	52	60	67	52	49	63	61	65	61	67	66	72	72	75	75	74	76	76	77	76	76	76	84	80	85	87	87	1	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	2	2	1	1	1	3	1	1	1	2	2	1	2	3	1	2	2	1	1	1	1	3	2	1	2	3	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	2	2	3	2	2	3	1	4	1	1	2
6000	-486.782339765404060	-485.202733514096963	-1.579606251307123	0.000037972358728	0.000009464193182	0.249239012244608	0.518558792191189	-2	2	2	0	4	5	4	6	8	6	7	9	11	10	11	12	10	12	14	12	12	14	14	15	14	15	16	17	15	16	15	17	18	16	15	17	20	19	20	21	21	18	19	18	19	21	22	23	19	23	22	24	24	24	26	26	25	28	27	25	26	28	27	27	28	28	27	28	29	31	31	29	30	34	30	34	34	35	37	37	36	38	37	39	40	43	41	43	43	0	4	4	1	1	5	3	6	5	7	8	10	11	11	17	10	11	17	15	15	14	16	13	20	18	16	31	21	16	22	17	25	25	22	16	35	45	33	43	35	49	35	25	35	20	44	19	41	21	42	44	46	49	51	39	53	54	46	56	54	52	52	52	54	53	61	56	46	52	65	52	67	66	70	65	75	75	74	76	76	75	81	76	79	82	79	79	87	87	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	3	2	1	2	1	1	1	1	2	1	2	1	2	2	1	3	2	2	1	1	1	1	1	1	3	1	1	2	2	3	3	5	2	3	2	2	2	3	1	3	1	1	4	1	1	2	2	2	1	2	1	1	2	2	1	5	1	1	2	1	2	2	1	2	2	4	1	2	1	1	3	2	1	1
6500	-453.535310612001695	-451.940461984361718	-1.594848627639990	0.000055574352646	0.000013464546093	0.242279854854647	0.635187898136608	0	3	3	2	4	4	4	6	8	6	7	10	10	11	12	12	12	11	13	12	13	14	14	14	14	14	16	15	15	16	14	18	17	16	16	17	20	19	19	21	21	20	18	19	20	22	22	22	20	22	21	24	25	24	26	25	26	29	26	24	27	26	28	26	27	27	28	29	28	30	32	30	32	34	32	34	34	35	37	37	36	39	39	38	39	42	43	44	45	0	4	4	1	4	4	3	6	7	7	6	10	11	13	18	12	13	13	18	18	14	16	11	19	19	16	31	23	22	26	13	25	25	26	26	35	33	24	33	36	49	36	24	36	43	51	33	49	21	42	44	46	49	51	47	41	60	46	56	46	52	52	52	60	53	52	53	52	52	65	68	67	66	67	72	75	75	74	76	76	75	79	76	80	79	79	82	87	87	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	2	1	1	2	1	1	1	2	1	4	1	1	1	3	2	2	2	2	3	1	2	2	1	2	1	1	2	1	2	2	2	1	1	3	4	2	1	1	1	2	2	2	1	2	1	1	2	2	1	1
7000	-486.668005572431127	-485.100762863227658	-1.567242709203493	0.000056398771705	0.000014393947264	0.255217389108353	0.618062660297645	-1	3	1	1	3	5	4	7	7	7	8	10	10	11	12	12	11	11	14	12	13	14	14	13	14	15	14	16	16	16	15	17	17	17	15	18	19	20	19	21	19	19	20	19	20	20	23	22	22	21	22	23	25	24	25	27	26	27	28	23	26	26	28	27	28	27	27	29	29	30	29	28	31	34	32	34	35	36	37	37	33	38	38	38	41	42	42	43	45	0	4	1	1	3	5	4	6	7	7	6	7	11	13	18	10	11	13	20	18	14	16	11	15	20	16	13	21	22	26	27	25	25	16	16	35	32	39	24	44	28	35	19	35	39	35	33	41	21	36	46	46	41	60	39	53	60	60	49	51	52	52	52	51	67	52	53	63	61	65	52	67	66	72	59	75	75	74	76	76	72	79	76	79	82	79	80	87	87	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	3	2	1	1	1	1	1	3	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	3	2	1	2	3	2	1	2	3	1	4	1	1	1	3	1	2	1	2	2	4	1	2	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2
7500	-466.169536357919924	-464.653485830282477	-1.516050527637427	0.000055778682127	0.000015838298516	0.283948955262706	0.689858268303040	-2	3	3	2	4	5	4	7	7	6	7	8	11	10	12	12	11	11	14	13	14	14	13	14	15	14	16	17	16	16	15	17	16	16	16	17	19	18	19	20	21	20	19	20	18	21	22	23	21	23	22	24	25	24	27	27	25	28	27	23	27	28	27	27	27	25	28	29	29	31	32	30	31	33	31	33	34	35	35	37	37	38	38	39	41	41	42	44	44	0	1	4	1	4	3	3	6	7	7	6	10	11	11	13	10	11	11	15	15	13	16	17	18	20	16	31	21	22	16	13	24	15	26	26	35	25	25	33	36	28	35	33	30	33	36	39	41	28	42	42	46	41	60	47	53	60	54	49	46	52	52	52	60	53	52	53	61	62	65	63	67	66	72	72	75	75	74	76	76	75	79	76	80	83	83	85	87	87	1	3	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	2	2	1	1	2	1	2	1	1	2	3	2	2	2	2	2	1	1	1	1	1	2	3	1	3	2	1	1	1	1	2	2	3	2	2	1	2	1	1	1	2
8000	-500.221856043435253	-498.401721538882214	-1.820134504553042	0.000073019646084	0.000012555767104	0.171950533549654	0.616522415617587	-1	2	4	1	3	6	4	7	6	6	7	10	10	11	11	12	12	13	14	12	13	14	13	14	14	15	16	17	16	16	16	16	18	15	17	18	20	18	19	22	19	20	19	19	21	22	22	22	21	22	22	22	24	23	26	27	26	28	26	25	25	28	27	26	28	27	26	29	27	31	30	29	31	34	32	34	35	36	37	38	36	39	38	39	40	42	41	44	45	0	1	4	1	1	1	4	2	7	7	6	3	11	13	11	12	15	20	18	13	14	16	17	15	15	12	13	21	34	26	23	25	24	12	22	34	33	24	19	36	28	36	24	35	38	44	39	49	41	42	44	44	41	51	43	49	54	54	49	44	51	61	61	54	67	61	49	63	61	65	63	67	63	70	70	75	75	74	76	76	75	83	76	79	83	80	76	84	87	1	2	2	1	2	3	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	2	3	2	1	1	2	3	2	1	1	1	1	1	2	2	1	2	2	2	2	2	1	4	3	1	3	3	3	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	2	2	2	1	2	2	1	2	4	2	2
8500	-471.411103636258360	-469.713778480294138	-1.697325155964204	0.000071634334660	0.000014638101709	0.204344770962625	0.623173982547960	-1	2	3	1	3	6	4	7	7	5	8	9	10	11	11	13	11	12	13	13	13	13	15	13	14	15	17	15	15	17	15	15	16	15	16	18	18	20	19	21	20	20	17	19	20	21	22	23	22	23	22	23	23	24	26	27	24	28	28	24	26	28	27	27	26	27	25	28	29	30	32	29	31	33	31	34	33	33	37	37	36	39	38	39	38	42	42	44	44	0	4	4	1	1	3	5	6	7	7	6	9	8	11	11	12	8	15	18	15	14	12	11	15	19	16	31	21	22	26	11	20	20	16	26	35	43	33	25	35	28	36	25	36	39	44	39	41	41	40	44	51	49	44	47	53	44	60	53	51	52	61	52	60	67	52	53	61	63	65	63	59	66	72	72	77	75	67	76	76	75	85	76	83	79	80	85	86	87	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	3	2	2	2	2	3	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	2	4	2	1	2	1	2	1	1	3	4	1	1
9000	-483.594503481014669	-481.825282864985809	-1.769220616028873	0.000061084571687	0.000011246565964	0.184114673373351	0.572010866404210	0	2	3	1	2	5	4	7	8	5	7	9	10	11	12	12	11	13	14	11	13	13	11	13	15	16	17	16	15	16	15	18	17	16	17	18	19	20	16	19	19	19	20	20	20	21	22	23	22	23	22	24	25	24	25	27	26	27	28	25	25	28	27	28	27	28	27	27	28	30	31	29	31	33	32	35	34	36	36	38	36	39	38	39	38	41	40	43	44	0	4	4	1	1	1	5	6	7	7	6	9	11	13	20	9	11	15	15	13	17	16	11	13	24	22	31	21	22	16	23	39	25	16	30	35	32	25	20	35	21	35	15	35	19	36	45	49	41	42	35	51	49	46	32	53	54	54	56	54	52	52	61	54	53	52	49	52	63	65	63	65	66	72	67	77	75	74	76	76	75	85	76	80	79	80	85	80	87	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	3	1	3	2	3	2	2	2	1	1	2	2	3	1	2	1	4	1	1	2	1	1	1	3	2	2	1	2	3	2	1	1	2	1	2	2	3	1	1	2	1	2	2	1	2	1	1	1	1	2	4
9500	-513.441818321646110	-511.698100327501379	-1.743717994144738	0.000067807322237	0.000012939896892	0.190833326912727	0.596263573695587	-1	2	3	1	3	5	4	7	7	7	7	10	10	10	12	13	12	12	13	13	13	14	15	14	14	16	16	16	15	15	13	17	17	16	16	17	19	19	20	21	20	20	20	20	20	22	22	23	21	21	23	25	24	22	26	27	26	29	28	25	26	28	28	27	27	27	27	28	29	29	31	29	30	34	31	33	34	36	36	38	36	38	36	38	40	43	42	44	43	0	4	4	1	1	5	5	6	7	7	6	10	11	11	11	10	14	13	14	13	17	9	20	17	14	30	31	17	22	22	13	25	25	16	30	35	32	32	32	34	17	36	14	16	32	35	33	49	28	36	44	51	41	40	47	53	54	60	48	54	52	52	61	44	49	61	53	52	63	67	63	65	62	72	65	75	75	72	76	83	77	76	76	77	80	80	80	87	87	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	3	2	2	2	1	1	3	1	1	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	2	3	2	6	3	1	3	2	2	3	1	2	1	2	1	2	2	2	2	3	2	1	1	2	3	3	1	1	2	1	1	2	1	1	2	2	1	1	3	2	2	2	3	2	2	2	3	2	1	1
10000	-525.531577562702182	-524.050019614387111	-1.481557948315025	0.000095951419463	0.000029580645927	0.308287736567125	0.489965122454178	-1	2	3	1	3	4	4	6	6	6	7	7	10	10	11	10	10	12	13	12	13	13	14	14	15	14	16	16	15	16	16	17	18	16	17	17	20	19	18	20	20	21	19	18	20	21	23	23	21	23	22	24	25	25	26	26	26	28	27	24	26	27	27	27	26	28	28	29	29	30	28	29	32	33	32	34	35	35	36	38	36	39	37	39	40	42	43	43	44	0	4	4	1	4	4	3	6	7	7	8	4	11	11	13	7	11	11	15	13	14	16	18	20	15	12	11	14	16	22	20	11	25	26	29	26	39	20	24	36	21	35	25	34	39	44	27	49	38	51	44	40	38	60	45	41	40	60	56	51	46	46	52	46	53	61	65	71	66	65	52	67	66	70	67	75	75	74	76	76	75	76	76	80	80	80	83	80	86	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	3	1	1	2	2	1	1	2	3	5	3	2	2	2	5	2	2	1	2	1	4	2	2	2	2	2	1	1	2	3	1	1	1	2	2	3	1	3	2	3	2	1	1	2	4	1	3	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	3	2	1	2	2	3	2	1
10500	-508.905522305725412	-507.264846145579270	-1.640676160146114	0.000077574152636	0.000017349790477	0.223654269980915	0.581610074528820	-1	3	2	1	3	5	4	6	6	7	8	9	10	11	12	13	11	13	13	12	13	12	14	15	14	13	16	15	15	16	14	17	17	16	17	18	20	18	20	21	20	20	20	19	20	21	22	22	22	23	23	24	23	24	26	26	25	28	28	25	27	27	28	27	27	26	28	29	29	30	30	29	30	34	30	33	32	35	36	37	36	38	36	39	41	43	41	43	45	0	4	1	1	4	2	5	6	1	2	8	9	11	13	17	22	13	13	15	11	14	10	17	25	17	22	31	21	22	26	13	24	19	26	26	34	15	15	25	36	28	36	18	35	15	44	43	41	41	42	44	44	41	44	32	41	44	51	53	52	51	52	62	51	53	52	65	61	61	72	66	65	63	72	72	77	65	70	76	77	75	83	76	79	80	79	82	87	88	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	3	2	1	2	1	2	1	1	2	2	1	1	2	2	1	4	3	2	2	2	1	3	1	4	2	1	1	1	2	2	3	2	2	4	2	3	2	3	1	2	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	2	3	2	3	4	1	2	1	2	3	1	2	2
11000	-560.889413140955185	-559.104805576569788	-1.784607564385387	0.000092025240621	0.000016589687338	0.180273229675664	0.541332169505109	-2	3	3	2	1	5	4	6	8	6	7	10	11	9	12	12	12	11	14	13	13	12	14	13	14	14	16	15	14	16	14	18	15	17	16	17	20	20	18	21	20	20	21	18	21	21	20	22	20	20	23	23	24	23	26	27	25	26	27	26	26	28	26	27	27	26	28	28	29	30	31	30	30	32	32	35	34	35	37	38	36	37	37	38	41	42	42	43	44	0	1	5	5	1	4	4	6	7	7	8	9	11	11	11	12	11	11	13	15	14	12	18	15	13	22	31	21	22	22	17	20	25	30	16	30	33	39	18	36	33	36	27	35	39	44	32	41	25	35	44	44	41	46	41	41	54	57	53	54	44	61	40	57	53	52	65	63	58	67	52	59	66	67	56	75	56	72	76	76	75	76	76	76	76	85	82	85	80	1	3	1	1	1	2	1	1	3	1	1	1	3	1	3	1	2	2	1	1	2	2	2	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	3	1	3	1	3	1	1	2	1	1	3	2	2	3	2	1	3	5	1	1	2	2	3	1	3	2	2	1	1	1	1	1	5	1	2	2	2	1	5	2	2	2	3	1	1	1	3	1	2	2	3
11500	-482.827735999075458	-481.090200510660225	-1.737535488415235	0.000076260133913	0.000014682593693	0.192533017448729	0.555626151323406	-1	3	3	1	3	3	5	5	7	6	7	8	9	10	12	12	12	12	13	13	13	14	15	14	15	14	16	16	15	17	14	18	16	16	16	18	17	20	19	22	20	19	20	18	21	22	23	23	22	22	22	24	24	24	25	28	23	28	27	25	26	27	28	28	26	28	27	28	29	30	31	30	31	33	32	34	33	36	36	37	36	38	38	36	40	42	42	44	45	0	4	1	1	4	1	5	6	7	7	8	10	11	11	11	12	13	13	18	18	14	10	14	18	18	16	31	17	22	26	17	33	15	22	22	26	25	23	20	35	28	36	37	35	39	44	45	41	41	42	44	50	41	44	45	53	46	60	48	57	52	52	62	46	53	61	65	52	54	65	52	67	69	72	65	77	72	74	75	76	70	79	76	76	82	79	85	87	87	1	1	2	1	1	3	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	4	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	3	3	3	2	1	2	1	1	2	1	2	1	2	2	1	2	3	2	3	1	2	3	1	2	1	1	2	1	1	1	2	3	2	2	2	1	2	3	1	1	2	2	2	3	1	2	1	1	3	1	1	2
12000	-475.761642039538458	-473.606907441436306	-2.154734598102159	0.000081128474262	0.000009568077561	0.117937353657722	0.659611796274607	-1	2	4	1	3	4	3	5	6	6	7	10	10	11	12	12	11	12	14	13	13	13	15	13	15	15	17	16	15	16	15	17	17	16	17	17	20	18	19	21	19	19	20	19	20	21	20	22	21	22	21	25	24	23	26	27	26	28	27	25	24	28	27	27	26	26	28	27	29	30	31	30	28	35	32	34	31	35	37	37	36	38	38	38	40	43	42	44	45	0	4	1	1	4	4	4	6	7	3	6	10	11	11	13	12	11	13	24	15	14	16	17	15	18	16	31	21	16	26	20	15	25	16	22	26	39	24	32	36	23	36	33	36	33	44	33	49	28	40	44	61	48	51	37	41	54	54	53	51	51	63	61	60	49	52	65	52	63	65	66	67	66	70	77	75	70	72	76	76	77	76	76	76	82	83	85	87	87	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	4	1	1	1	2	2	1	1	1	1	2	2	2	1	1	3	1	2	2	2	2	1	1	1	2	1	3	1	1	1	1	1	3	3	2	2	2	2	1	1	2	1	2	1	1	1	1	2	4	1	1	2	1	1	1	2	2	2	2	3	3	2	1	3	1	1	2
12500	-477.908913668286573	-476.170959938276212	-1.737953730010385	0.000064515301354	0.000012413848438	0.192417119315976	0.655760143171807	-1	3	4	1	3	4	4	6	8	6	8	9	10	10	10	11	11	12	13	12	12	13	12	14	14	15	13	17	15	17	15	18	16	17	17	16	19	20	19	21	20	21	20	19	21	21	22	22	20	21	23	24	24	24	26	27	25	27	24	26	26	28	26	27	27	26	27	28	30	31	30	29	31	34	33	34	31	36	36	37	36	38	38	37	40	42	40	43	44	0	4	1	1	4	4	1	6	7	7	8	10	11	11	11	12	13	11	15	15	14	16	17	15	19	22	18	14	22	26	27	24	25	26	36	16	25	32	25	36	28	35	25	36	39	36	24	49	21	35	35	46	41	44	45	59	51	60	41	54	52	61	52	57	53	52	53	61	61	65	61	67	66	67	77	77	67	70	76	76	75	80	84	76	82	83	82	87	87	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	4	2	1	1	2	1	1	1	2	4	1	2	2	1	2	3	1	1	3	3	1	4	2	3	2	3	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	3	1	2	2	3	2	2	2	1	1	2	1	2	1	1	2
13000	-522.365891065626897	-520.710254824429171	-1.655636241197773	0.000079693888072	0.000017389532391	0.218204090823904	0.554575651725190	0	2	2	2	3	4	4	5	7	6	7	9	10	9	12	13	12	13	13	11	13	11	14	14	15	16	17	16	16	15	15	17	16	14	16	17	20	17	19	21	19	19	19	19	19	21	22	20	21	23	22	24	22	23	26	27	25	26	25	25	26	28	27	27	28	28	27	29	29	31	32	29	31	35	33	34	31	36	37	37	36	36	37	39	39	42	42	41	44	0	1	1	1	4	3	3	6	7	4	8	10	14	11	20	22	11	11	20	13	17	12	14	20	18	30	31	15	16	34	17	33	24	16	30	35	24	17	25	35	21	35	19	36	33	26	37	41	48	42	40	44	49	40	39	49	51	54	53	54	52	52	52	51	49	61	59	63	61	72	62	67	66	72	77	77	65	72	76	76	75	76	76	76	82	76	80	82	87	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	3	3	2	3	4	2	3	2	2	3	1	1	1	3	1	3	1	1	3	3	1	2	2	1	2	2	2	2	3	1	1	1	1	1	3	1	1	4	2	2	2	3	2	2	2	1	1	1	2	4	2	2	1
13500	-497.210522585158969	-495.743672046168683	-1.466850538990259	0.000066125699907	0.000021188618081	0.320429396003967	0.664987926768456	-2	2	3	2	2	3	4	6	8	6	8	10	10	11	9	12	10	12	13	12	12	13	13	14	15	16	17	16	14	14	15	16	18	16	14	17	19	20	20	21	19	20	18	18	20	21	22	21	22	22	23	23	24	24	26	27	24	28	26	25	26	27	28	27	26	27	27	28	29	30	28	29	31	34	33	34	32	35	37	37	36	38	39	38	40	43	43	44	44	0	1	1	1	1	4	3	6	7	7	8	7	11	17	11	12	11	15	15	15	17	12	18	18	19	30	17	21	16	22	23	19	25	30	22	35	19	33	33	36	14	36	19	36	33	44	25	41	39	42	44	46	49	44	38	48	40	57	49	57	52	52	66	60	53	46	65	62	63	65	52	67	66	70	77	75	70	74	76	76	77	79	81	81	82	83	85	87	82	1	3	2	1	2	1	1	2	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	2	3	1	2	2	5	2	3	1	1	2	3	1	1	1	3	1	2	3	3	3	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	2	3	1	2	1	1	2	2	1	3
14000	-509.055972209326740	-507.211667558966155	-1.844304650360570	0.000077111648875	0.000012853128613	0.166682061670485	0.587314903902262	-1	3	3	1	3	4	4	6	8	7	8	9	9	11	13	12	10	11	14	12	14	13	13	13	15	16	16	15	15	14	12	17	17	15	17	18	19	19	18	20	19	21	21	19	19	22	23	21	21	22	22	24	24	24	26	28	25	28	26	26	27	28	27	25	28	26	26	27	29	30	31	29	32	33	33	34	31	35	36	37	35	39	38	39	38	42	41	42	45	0	4	1	1	4	5	5	6	7	7	6	9	8	17	18	12	13	17	20	18	14	10	18	20	24	22	31	21	22	16	11	25	24	22	26	16	33	20	25	35	28	35	25	35	15	26	43	41	41	36	44	51	49	46	47	53	54	57	53	57	52	61	51	40	67	52	41	64	52	65	63	65	71	72	77	77	65	74	75	76	77	80	79	80	80	83	83	87	88	1	1	2	1	1	1	1	1	2	2	3	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	3	1	1	4	1	3	2	2	3	2	2	1	2	3	2	1	1	2	2	1	1	2	1	2	1	2	2	1	2	1	3	2	1	1	3	1	3	1	3	1	1	3	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2
14500	-490.545366811723625	-488.651960321308025	-1.893406490415616	0.000076366250165	0.000011976725928	0.156832709498868	0.644427608021575	-1	2	3	1	2	5	4	4	7	5	7	9	10	9	11	11	11	13	13	12	14	14	13	15	14	14	17	17	15	17	15	18	17	16	15	17	19	16	19	21	19	21	19	18	20	21	22	21	21	22	22	24	24	24	26	27	26	27	27	24	27	28	27	25	28	26	27	28	29	30	31	29	31	34	32	34	34	33	36	37	36	37	38	39	40	42	41	44	44	0	4	4	1	4	8	5	3	7	7	6	5	11	11	14	12	11	11	15	13	14	10	17	19	18	16	31	21	26	26	18	18	25	26	22	35	33	15	25	36	28	35	25	35	38	44	39	28	20	42	30	51	41	51	24	49	60	60	53	46	52	63	52	46	56	52	49	61	61	65	69	67	66	72	67	75	75	72	76	79	77	76	80	80	83	83	76	87	87	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	3	1	2	2	5	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	3	2	1	2	2	1	1	2	2	2	4	1	3	1	2	1	5	3	2	1	1	1	2	1	2	2	1	1	3	1	1	1	2	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	3	2	2
