"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"e14d1988dd","w-1.5_1_4",104,0.637254901960784,0.456433823529412,0.553846153846154,0.475,1,1,1,0,0.36692957754809,1094
