step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
23000	-730.158335964651542	-737.013823915610942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381240394197985	1	3	7	4	5	6	7	6	7	6	8	9	7	9	9	9	9	10	8	13	10	10	11	9	12	10	10	11	10	9	11	13	13	11	12	10	12	11	12	12	13	14	13	13	16	16	14	14	13	14	13	15	15	16	14	16	15	16	15	12	15	18	16	17	17	18	15	18	17	16	17	20	19	17	15	20	16	18	20	19	17	18	16	17	20	20	22	20	20	21	19	19	22	21	21	20	20	20	19	22	22	22	23	23	23	23	24	22	24	24	27	26	29	0	1	10	1	2	4	1	2	5	2	8	4	10	19	13	6	13	15	6	12	6	24	6	3	11	2	12	30	2	4	6	34	15	17	9	4	12	8	30	5	18	41	13	1	28	35	18	25	31	60	2	36	44	28	36	2	22	49	7	26	5	75	11	26	9	14	20	9	25	47	23	73	32	27	41	61	22	48	92	48	5	25	32	25	80	25	82	99	52	63	3	64	32	22	96	45	15	59	56	17	66	2	14	54	46	63	90	56	74	94	74	54	0	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	4	1	2	5	1	1	4	2	3	1	2	1	3	3	1	2	3	4	2	1	3	6	2	1	2	1	1	1	4	2	1	4	2	5	3	2	2	2	4	2	3	3	4	5	1	6	3	1	3	1	5	4	1	3	2	2	1	2	5	3	1	2	1	5	2	1	4	3	5	1	4	6	1	2	5	2	1	8	2	9	5	3	5	3	2	2	3	2	4	7	1
23500	-646.007191755003305	-652.862679705962705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422674424507878	1	3	6	5	5	7	6	6	7	7	8	9	8	8	10	8	9	9	8	12	10	10	10	10	12	11	13	11	11	12	11	13	13	12	9	12	12	12	13	13	12	14	13	13	16	15	13	14	14	15	13	15	15	14	16	15	14	16	15	15	16	18	16	16	16	18	17	17	17	16	18	19	17	16	18	17	18	17	19	18	17	18	16	19	16	21	22	20	19	21	20	19	21	20	18	21	21	21	22	19	21	22	22	24	24	25	22	26	24	26	28	26	28	0	1	2	1	1	5	2	2	5	3	3	9	5	9	8	8	10	9	8	15	18	16	2	12	7	15	8	11	35	19	18	31	10	29	7	13	18	3	11	37	15	20	22	17	47	51	11	37	44	17	11	35	12	13	2	18	2	16	47	15	25	60	15	2	4	18	56	1	56	32	60	83	8	24	25	61	57	48	49	58	35	2	60	38	27	25	94	27	53	95	15	78	35	89	8	72	12	80	88	74	62	76	66	87	91	104	61	101	35	94	100	55	0	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	4	2	1	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	3	1	1	3	2	3	4	2	6	4	3	4	2	1	3	2	4	5	4	6	1	7	1	1	2	1	3	4	3	1	2	2	3	1	4	6	1	3	2	2	1	2	2	2	3	1	5	1	4	1	6	1	1	2	2	2	2	1	2	1	2	2	9	3	5	5	1
24000	-688.321058691538838	-695.176546642498238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385610158402582	1	3	7	4	5	7	6	5	8	5	7	9	8	8	8	8	9	9	8	13	10	10	12	11	12	11	12	11	11	12	11	12	12	12	10	11	12	12	9	12	14	14	13	14	14	15	14	13	15	15	14	14	12	16	15	16	14	15	16	15	14	17	16	17	16	17	15	19	16	14	18	19	16	17	16	19	18	17	18	18	18	19	16	18	20	21	21	20	19	20	21	20	21	21	19	22	19	20	21	22	23	21	22	21	24	25	24	26	24	26	27	27	29	0	1	1	2	2	5	2	2	2	1	4	3	4	11	7	8	3	3	2	32	39	18	9	9	24	35	14	2	2	35	15	9	10	28	11	12	16	2	11	31	25	27	34	30	12	27	33	31	25	30	3	13	9	36	8	67	19	53	3	40	34	49	2	9	15	46	24	43	15	30	67	50	19	30	9	62	34	30	42	2	42	27	2	34	66	60	59	34	48	1	81	58	97	79	22	68	1	42	75	40	87	72	56	57	68	92	100	99	57	71	59	90	0	1	1	3	1	1	1	2	1	2	3	2	1	3	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	4	1	1	2	3	1	1	1	2	6	2	1	1	1	1	1	3	2	1	1	2	1	3	2	2	3	3	1	5	1	6	1	1	2	8	3	2	2	2	2	3	2	2	2	3	3	5	1	2	2	2	7	2	3	4	3	2	3	3	6	3	6	2	2	1	1	4	2	9	2	4	6	1	1	3	3	4	2	1	2	5	3	7	3	1
24500	-642.779003957423697	-649.634491908383097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366857197291020	1	3	7	4	5	8	6	5	5	6	8	10	7	9	9	9	9	9	7	12	9	10	12	10	10	10	11	12	10	11	10	11	11	13	12	11	11	12	12	12	13	13	12	14	13	16	14	14	14	15	13	14	15	14	15	17	13	15	15	15	15	16	17	16	16	18	17	19	16	15	18	19	18	15	19	18	18	16	18	17	18	18	16	16	19	20	21	19	21	22	21	17	22	21	21	21	21	21	23	22	23	20	22	22	24	24	25	24	23	25	26	27	28	0	1	1	1	4	8	1	1	1	9	4	17	4	2	19	2	13	9	8	2	2	11	11	3	13	8	22	26	14	15	9	21	9	36	29	16	6	32	14	6	11	14	7	8	11	21	37	33	41	57	11	9	9	11	12	24	9	14	9	34	29	51	24	17	51	2	43	22	11	11	2	62	22	32	69	61	64	2	43	8	18	14	24	9	8	82	85	12	72	68	8	54	85	77	40	80	69	81	1	70	91	69	87	64	61	109	58	88	1	61	109	69	0	1	1	3	1	1	1	3	2	1	1	2	1	1	2	1	2	1	2	1	5	2	1	3	1	2	3	1	1	1	1	2	1	3	1	2	2	2	1	1	2	3	2	3	3	4	5	3	1	1	1	3	4	6	3	4	3	3	3	4	1	2	2	5	4	2	6	2	6	4	3	8	1	4	2	2	2	1	6	3	5	4	5	2	5	6	1	1	4	1	2	7	1	2	1	3	2	2	2	8	4	1	2	1	4	5	1	5	2	10	5	1	5	1
25000	-704.648736050294247	-711.504224001253647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388823881171019	1	3	7	5	6	7	6	5	7	6	7	9	8	6	9	9	10	8	9	11	7	9	11	11	12	9	13	11	12	13	11	13	11	13	11	11	13	13	12	14	13	14	14	14	15	16	14	14	13	15	12	14	15	16	15	16	16	15	13	16	15	15	16	16	16	18	16	17	17	15	16	19	15	17	18	20	15	16	19	16	19	18	16	18	19	20	21	20	20	22	20	20	22	21	20	22	21	20	20	22	22	22	21	23	23	25	24	24	24	26	28	27	28	0	1	10	2	1	2	1	2	8	8	10	8	4	1	4	9	10	5	1	22	2	10	17	10	12	6	31	12	15	20	6	8	6	28	10	16	2	18	36	39	2	26	17	3	27	44	17	23	12	17	26	11	34	2	38	18	35	37	14	34	30	4	10	34	6	70	73	38	73	41	42	50	12	36	61	85	16	1	55	2	65	2	32	36	13	58	99	73	81	32	1	78	86	61	18	53	34	73	25	25	98	32	71	81	68	69	101	83	2	107	106	70	0	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	1	1	1	1	3	3	1	3	1	5	2	1	2	5	3	3	3	1	1	2	2	2	2	1	4	1	4	1	5	3	1	4	2	1	4	4	1	3	2	1	2	1	1	1	2	2	3	1	1	3	6	2	6	1	7	1	5	5	2	1	3	1	5	7	2	1	2	7	4	3	3	4	4	1	4	3	1	3	3	1	5	10	1	2	4	1
25500	-605.623122800978649	-612.478610751938049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378343642248401	0	2	5	4	6	8	6	6	8	7	8	10	6	8	9	10	9	10	9	11	9	9	12	11	11	9	12	12	11	12	11	13	11	13	12	11	12	12	12	14	13	13	13	15	16	17	14	14	14	15	13	15	16	16	14	16	15	15	15	15	15	18	17	16	16	17	17	19	16	17	14	18	17	17	18	20	18	18	19	17	18	18	18	18	20	22	21	21	21	20	20	20	21	22	21	22	20	20	22	22	21	22	22	23	24	23	23	25	24	26	24	26	28	0	1	2	1	2	10	2	3	7	13	8	11	4	5	8	3	10	19	2	3	3	10	3	8	15	3	12	25	11	18	14	31	3	4	24	15	15	22	1	6	24	25	30	8	27	34	25	15	38	25	25	27	15	11	9	25	13	34	3	18	51	44	30	3	11	34	65	27	20	64	30	50	35	2	53	44	53	15	57	12	27	24	44	24	24	18	74	46	83	84	16	46	75	56	34	55	43	63	47	25	67	22	93	103	86	68	96	58	8	88	15	8	0	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	3	2	1	4	3	1	2	1	1	1	1	2	1	2	4	1	2	1	2	7	3	1	1	1	7	3	3	2	3	1	2	1	2	3	5	2	2	6	1	4	3	1	1	4	4	3	1	1	4	2	1	1	1	2	7	1	2	1	4	2	2	2	3	2	3	3	4	2	3	2	1	4	2	1	2	4	4	3	1	4	7	3	8	1	1	1	2	1	5	9	3	5	5	1
26000	-703.604022776694023	-710.459510727653424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355746578234840	0	3	7	5	5	7	6	5	7	6	8	10	8	9	8	9	8	10	7	13	9	10	11	10	12	9	13	10	12	12	11	13	12	12	12	11	12	12	12	14	14	15	13	12	15	16	14	14	14	16	14	14	15	16	14	16	16	14	15	15	12	17	16	15	15	19	15	15	17	15	17	19	18	17	17	18	17	18	19	17	18	18	17	19	17	22	21	20	21	21	20	19	21	19	20	21	18	20	21	22	23	22	22	23	23	23	23	24	23	27	28	27	28	0	1	7	2	2	7	8	2	2	8	19	9	10	3	10	1	6	15	1	1	13	21	8	9	14	8	19	11	9	22	8	18	3	17	15	2	9	17	2	11	3	24	26	24	36	51	23	36	30	61	35	36	61	61	14	3	18	23	24	27	21	47	43	37	38	34	37	12	27	35	36	74	49	24	43	30	45	23	68	37	41	46	24	36	16	76	40	1	29	12	81	83	88	54	55	56	13	92	48	12	97	62	98	89	39	28	86	59	59	87	61	62	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	5	1	1	3	3	1	1	3	2	1	2	4	1	3	1	3	2	3	2	3	2	4	2	4	3	4	3	3	1	3	1	1	1	1	2	1	3	3	2	3	3	3	2	3	1	2	1	2	3	1	2	1	2	2	1	3	1	3	3	2	3	1	3	2	2	2	1	2	5	2	2	3	5	5	5	1	1	1	2	2	3	5	1	3	3	3	4	1	1	6	7	1	5	3	3	9	6	1
26500	-653.217376954911856	-660.072864905871256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382213946922847	1	3	6	4	4	8	6	6	8	5	8	10	7	9	9	9	10	8	8	11	7	10	12	10	11	9	13	10	11	13	10	13	12	12	11	11	11	12	12	13	13	15	12	13	16	15	14	14	15	15	14	14	15	16	14	16	14	15	14	14	13	17	16	16	17	18	16	17	16	17	17	19	19	17	18	19	17	18	19	18	19	17	17	17	20	22	21	17	21	22	20	19	22	22	20	22	21	21	23	20	22	21	22	23	24	23	24	26	24	26	27	27	29	0	1	2	2	2	3	1	4	3	1	3	19	3	9	11	9	5	13	2	3	1	5	28	10	18	13	33	7	2	4	8	16	11	14	7	4	6	14	14	18	6	14	15	19	14	40	28	22	17	48	36	35	1	3	12	44	15	41	39	14	8	37	3	6	13	58	58	30	58	55	2	70	42	9	27	44	45	26	46	83	46	25	11	6	11	40	6	36	77	65	55	13	77	79	9	100	24	48	22	74	95	6	79	97	79	102	99	94	100	42	109	106	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	3	3	2	1	2	1	1	1	2	3	3	2	2	2	2	2	4	2	2	2	3	4	2	1	3	4	1	2	3	3	1	2	1	6	5	2	3	3	1	1	2	3	4	6	2	5	2	1	2	1	1	4	1	2	3	1	4	1	4	1	1	3	2	4	3	3	5	4	5	2	3	4	6	2	1	3	1	5	3	5	1	2	5	1	1	3	1	1	1	2	5	3	2	1
27000	-723.886894956495325	-730.742382907454726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453012945707556	1	3	7	5	6	8	6	5	7	6	8	10	8	9	10	9	10	9	9	11	9	10	11	10	11	9	11	12	12	12	11	13	13	13	11	11	11	11	12	14	10	14	13	14	16	16	14	14	15	15	15	15	15	15	12	16	15	14	13	16	16	17	16	17	16	19	16	18	17	17	17	18	18	18	18	20	17	18	20	17	17	16	18	18	19	21	20	20	20	21	21	20	21	22	22	22	20	20	22	20	22	21	22	23	24	24	23	25	25	26	28	27	28	0	1	5	2	2	7	8	1	4	2	5	11	10	4	8	13	13	4	2	24	8	6	8	11	9	9	18	2	8	18	1	25	18	26	3	26	1	17	6	30	1	55	31	18	22	51	27	24	32	55	17	2	48	35	8	9	17	6	24	8	42	34	42	14	12	16	43	27	20	51	9	52	30	8	29	83	39	50	81	51	24	1	48	81	69	49	66	52	67	17	77	67	85	63	24	98	2	33	73	67	57	8	64	102	91	51	84	85	74	85	109	2	0	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	3	1	2	1	1	5	2	1	3	1	3	1	2	1	5	1	2	1	4	1	1	2	3	1	2	2	1	1	2	6	1	2	3	4	2	2	1	5	1	2	1	3	3	5	1	2	2	1	5	1	5	7	3	1	2	2	1	1	5	7	2	1	1	4	1	3	2	6	2	3	1	2	9	1	5	3	1	2	4	8	2	1	1	4	3	3	3	2	1	8	1
27500	-676.221074996228936	-683.076562947188336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394447658751800	1	3	6	3	5	8	7	6	7	5	8	9	7	8	8	9	8	10	7	12	9	11	11	10	9	11	13	12	11	13	12	13	13	12	10	10	12	11	12	12	14	14	14	13	15	15	15	15	14	16	14	15	15	16	16	17	16	14	16	14	14	17	15	17	16	18	15	19	17	17	17	19	18	17	16	18	17	19	20	19	17	18	16	19	20	22	22	18	19	19	20	16	22	21	21	21	20	20	22	20	22	22	21	23	25	24	24	26	25	24	28	26	28	0	1	1	1	4	3	2	5	1	2	13	19	2	8	5	15	5	4	1	24	9	25	11	6	7	36	22	23	15	15	18	17	3	11	25	17	11	24	6	9	9	40	18	24	42	27	28	37	19	43	6	18	2	32	36	18	1	19	19	40	19	60	2	32	13	30	23	47	52	75	32	76	2	17	28	26	60	11	64	35	40	2	49	38	92	60	84	49	63	55	81	17	31	76	1	69	70	54	73	42	16	103	89	75	103	93	101	60	100	98	100	95	0	1	1	2	1	1	1	2	1	3	1	1	1	2	1	3	1	1	2	3	2	1	1	2	1	1	1	2	1	2	2	2	4	3	2	1	1	1	1	2	3	2	1	2	2	1	1	1	2	2	1	2	2	5	1	4	3	8	3	7	1	3	1	4	2	4	3	2	2	1	1	4	1	8	8	2	3	2	5	2	6	2	11	1	5	2	4	2	2	2	2	2	3	6	1	10	2	3	2	2	2	5	1	1	3	2	1	1	7	3	3	8	2	1
28000	-723.512210537809437	-730.367698488768838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380741603013262	0	3	6	4	5	7	5	6	6	6	8	9	7	8	9	9	9	7	7	11	10	11	11	9	11	10	12	11	11	12	11	13	12	13	11	8	12	10	12	12	11	15	13	14	15	15	14	13	15	16	13	15	15	14	14	17	15	13	16	15	14	18	16	16	17	19	17	17	17	17	16	19	18	18	19	19	16	19	19	19	16	18	17	18	19	19	21	20	21	20	20	19	20	21	20	21	20	20	21	20	22	22	22	23	24	23	24	25	23	26	26	27	25	0	1	7	2	2	10	1	4	4	2	4	8	7	3	13	8	18	5	2	1	2	21	12	1	6	2	3	24	38	8	24	12	21	11	12	18	24	2	21	12	2	27	31	12	2	24	40	18	21	39	14	22	2	28	35	57	18	35	2	30	41	51	21	40	22	37	27	36	42	36	35	18	12	12	60	50	54	36	43	69	17	1	42	50	35	83	54	73	17	55	45	57	77	32	14	86	34	80	36	47	37	91	90	28	103	81	95	76	32	75	100	102	0	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	5	3	1	2	3	3	2	3	1	1	2	1	2	1	2	1	1	1	3	1	2	3	2	2	3	6	3	1	2	2	2	2	2	4	1	2	2	5	1	6	1	1	2	5	2	3	3	3	6	1	5	4	5	6	5	3	1	1	6	3	1	2	9	2	1	5	1	3	1	6	3	2	2	2	4	8	1	4	1	6	4	5	2	1	7	1	3	2	2	8	4	4	3	1
28500	-683.399222275157967	-690.254710226117368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439843805658255	1	3	5	5	5	8	7	5	7	6	8	8	7	8	9	8	10	9	9	12	8	11	12	9	11	11	12	10	12	12	12	13	13	12	11	10	12	11	11	11	14	15	13	14	14	16	12	13	14	15	15	15	14	16	15	17	15	15	15	16	16	17	14	15	14	17	16	18	17	15	17	19	19	17	15	19	17	18	20	18	17	18	17	18	20	21	20	21	19	22	21	18	20	18	21	21	17	21	23	23	23	22	22	22	23	23	24	25	24	26	27	27	27	0	1	2	2	1	8	3	2	10	2	13	9	10	5	16	8	14	8	8	21	8	19	2	7	28	3	15	14	2	19	3	40	15	9	9	14	3	10	1	11	47	39	29	2	8	45	3	26	36	27	43	48	3	8	3	70	47	27	8	3	51	59	47	48	47	55	33	47	13	9	49	60	48	70	24	69	39	64	94	30	15	83	61	14	66	77	56	70	74	75	50	34	72	17	69	73	2	46	24	22	66	81	72	96	85	104	101	32	30	77	47	81	0	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	3	3	3	2	1	6	1	1	3	2	1	3	2	5	1	2	2	2	1	4	2	4	2	1	2	1	4	4	1	3	1	3	1	1	2	5	5	4	1	2	2	5	6	1	1	1	1	1	1	2	3	5	6	2	1	3	1	3	1	3	2	1	4	5	1	1	4	1	1	1	3	1	2	2	3	1	3	4	1	5	2	5	5	2	3	2	1	2	1	1	7	9	4	8	3	1
29000	-639.389221039964355	-646.244708990923755	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419891744665592	1	3	6	4	5	7	6	6	8	5	8	9	8	7	10	9	10	10	8	12	9	10	12	10	10	10	12	9	11	12	12	13	13	12	12	11	12	13	13	13	13	15	11	14	16	16	13	13	14	16	12	15	16	15	15	16	14	15	13	15	15	16	17	17	17	18	17	17	17	17	16	20	18	18	19	19	17	18	19	18	18	19	17	17	18	21	22	21	19	21	20	20	22	22	21	20	19	20	22	22	21	21	21	24	24	24	24	26	24	27	27	26	26	0	1	1	2	2	8	1	2	1	2	4	4	5	8	21	14	7	6	2	8	6	14	6	11	11	8	12	14	2	15	2	23	27	21	21	22	26	15	36	7	15	51	8	36	25	22	35	37	23	49	14	44	27	31	22	22	24	9	25	1	40	32	2	51	55	47	48	22	34	44	25	60	24	2	31	42	40	25	57	22	11	42	32	43	34	58	82	73	11	25	55	66	45	98	68	55	25	76	36	30	66	55	77	84	101	17	103	22	1	109	2	68	0	1	1	3	1	1	1	3	2	3	1	3	3	1	1	1	2	2	1	2	3	1	1	3	1	1	2	2	1	3	2	6	1	1	2	1	1	1	1	2	3	1	2	2	2	4	3	1	1	1	1	4	1	2	2	2	4	2	3	1	8	1	2	7	3	1	3	2	4	3	2	3	3	4	9	3	2	3	4	3	5	5	2	2	3	2	3	2	2	4	6	3	1	4	1	2	3	6	1	5	5	2	2	2	4	2	7	2	6	12	1	10	4	1
29500	-646.316474396174158	-653.171962347133558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374855085422343	0	3	6	4	4	7	6	4	7	5	9	10	8	8	10	10	9	10	9	13	9	11	11	10	12	11	12	11	11	11	11	13	11	13	11	11	10	12	12	13	13	15	13	14	14	16	14	14	14	15	12	12	16	15	16	17	16	15	14	16	14	17	15	16	16	18	17	18	18	13	17	19	17	17	17	19	17	18	19	18	19	18	16	17	18	20	20	20	18	20	20	20	21	19	21	19	21	20	21	22	22	23	22	23	24	25	22	25	22	26	28	25	28	0	1	8	2	2	2	2	1	8	8	3	10	6	4	21	9	5	14	1	12	2	11	24	8	18	24	18	18	1	2	9	15	8	37	7	13	2	17	13	24	22	31	25	24	14	47	36	36	28	39	6	24	4	9	9	2	48	36	9	8	19	8	15	8	24	47	63	55	46	23	24	22	2	1	64	53	55	2	23	70	42	71	26	40	40	83	66	25	20	35	49	80	69	67	9	56	61	77	8	27	65	65	65	101	109	49	81	99	24	112	108	24	0	1	2	1	1	1	2	2	2	3	1	1	3	1	2	1	1	3	1	6	1	4	1	1	4	1	1	1	1	5	4	3	1	4	1	2	1	4	2	2	2	1	2	1	2	3	1	1	2	1	1	2	1	9	3	3	6	1	3	3	5	2	8	2	5	4	2	1	2	1	1	3	5	8	9	1	2	1	7	3	4	3	1	2	2	4	2	1	5	3	2	3	2	2	1	6	1	6	2	11	3	4	5	3	1	1	5	2	2	6	1	2	6	1
30000	-625.116049550750176	-631.971537501709577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417103720609635	0	3	7	5	5	8	7	6	6	5	9	9	8	7	9	9	8	9	9	12	9	11	11	9	10	10	12	10	10	13	11	13	12	12	12	8	12	10	11	12	13	15	14	11	15	17	14	14	15	15	13	14	16	15	16	16	13	15	16	15	15	16	15	16	13	17	14	18	17	17	17	20	16	18	18	20	18	18	20	19	19	17	18	18	19	21	21	19	21	20	21	19	21	20	21	21	18	21	20	22	23	23	23	22	24	23	24	24	22	27	28	26	29	0	1	10	1	2	9	1	4	1	2	4	7	4	9	13	14	9	8	9	9	9	18	24	6	17	9	2	6	14	21	17	15	9	29	6	10	18	6	2	22	27	30	17	12	6	34	6	33	32	32	11	27	1	25	25	27	14	51	19	27	31	18	36	11	15	36	21	67	36	52	50	77	14	9	30	80	37	14	61	22	12	27	27	27	53	27	66	2	88	24	27	71	81	68	40	55	12	61	17	79	83	91	96	79	32	89	86	5	50	105	108	2	0	1	1	1	3	1	1	4	1	3	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	4	1	1	1	2	2	2	1	2	2	2	1	3	1	1	1	2	1	2	2	2	1	1	1	2	1	9	1	3	2	4	2	3	2	1	4	5	3	3	4	2	2	3	1	1	1	5	7	4	1	3	7	4	2	5	1	3	4	1	4	3	8	1	7	4	2	1	1	3	3	4	3	3	1	2	2	1	1	5	1	1	9	3	1	2	13	1
30500	-618.598180825098552	-625.453668776057953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507332448626036	1	3	6	4	4	8	5	6	7	7	9	10	7	8	8	10	10	9	8	12	10	10	12	11	12	10	12	11	11	12	11	11	12	12	10	12	12	10	13	14	13	13	13	14	15	15	14	14	14	15	14	14	13	15	15	16	15	15	15	14	16	16	17	17	16	18	17	18	18	17	17	18	17	17	18	18	17	18	19	16	18	17	16	18	18	20	22	18	20	20	20	20	21	22	22	21	20	20	22	23	23	19	22	23	25	24	24	25	25	26	24	27	28	0	1	7	2	2	2	2	4	5	2	7	8	8	8	3	2	9	9	8	6	11	6	12	19	6	8	22	2	11	38	6	18	2	28	13	21	22	13	2	34	32	23	1	15	43	25	12	34	26	7	6	16	11	2	27	2	6	32	43	28	60	51	43	25	47	47	25	8	54	56	62	55	35	47	70	54	27	25	71	22	65	8	1	55	80	48	92	24	73	77	81	60	84	89	84	81	17	73	67	74	93	67	79	95	68	95	87	100	100	104	1	1	0	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	4	2	1	1	3	1	1	2	2	3	2	1	2	1	1	1	1	5	1	1	1	1	1	5	1	1	1	5	3	1	1	2	1	3	4	4	2	1	6	3	8	3	2	1	2	1	1	4	2	1	2	2	4	2	1	1	2	3	1	1	1	4	3	2	4	1	3	6	1	1	4	1	2	2	1	1	4	1	1	1	1	4	1	2	4	1	1	2	1	2	1	1	1	2	1	8	12	1
