"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"16ae6a8345","zuper",86,0.623529411764706,0.613529411764706,1.11824127906977,NA,1,1,0.0110354442034124
