step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-436.798277098825054	-443.653765049784454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681676135417279	-1	2	2	2	4	4	3	0	4	5	6	7	6	7	8	8	9	8	8	10	9	10	10	10	11	8	11	12	11	12	12	13	12	11	13	13	15	15	16	16	17	19	18	18	19	20	20	18	20	22	22	18	23	22	23	24	23	24	24	24	26	25	25	27	25	25	27	27	28	28	28	29	28	28	28	28	28	31	29	31	35	37	44	0	1	8	1	2	4	0	1	4	7	5	7	7	11	10	7	14	10	7	26	5	18	19	19	20	11	17	12	19	26	24	25	29	18	0	33	34	34	35	33	38	39	33	40	31	52	41	40	52	49	45	40	45	52	52	55	51	51	54	54	57	58	0	57	53	58	57	62	62	65	65	60	65	0	64	62	65	62	76	76	80	81	0	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	3	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	3	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	2	2	1	1
5500	-424.875570064296767	-431.731058015256167	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755764419760550	0	1	1	2	5	3	4	3	5	5	5	9	7	7	7	9	8	8	7	10	9	10	9	9	11	9	12	11	11	12	11	14	14	12	13	13	15	14	17	16	18	19	18	18	17	18	19	19	21	22	21	20	23	23	23	25	24	24	25	25	26	27	26	27	25	26	28	27	25	28	27	27	27	27	29	28	29	30	30	32	34	38	43	0	1	1	1	2	4	0	3	4	7	2	10	10	11	10	10	5	7	10	26	5	18	19	13	20	14	11	19	24	20	16	25	29	31	0	12	31	31	35	33	38	39	40	40	38	40	38	44	40	43	45	46	51	52	52	54	53	53	55	55	57	45	0	57	53	58	57	58	58	73	65	60	65	0	64	62	70	69	76	76	80	81	0	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	3	3	2	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1
6000	-441.249319315021523	-448.104807265980924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675782682761750	-1	2	2	2	4	3	3	2	5	5	6	7	5	7	7	8	9	10	7	11	10	7	10	10	11	9	13	12	10	12	11	14	12	12	13	14	15	14	17	17	18	19	19	17	19	18	20	20	21	22	22	20	23	24	23	25	23	24	24	25	25	26	25	27	25	27	27	27	27	28	27	29	28	27	28	29	30	31	31	32	33	38	44	0	1	1	1	2	3	0	1	1	7	2	10	7	2	13	19	11	22	13	11	14	13	19	19	11	14	20	29	16	26	24	25	29	31	0	29	34	34	35	36	38	39	44	33	37	44	41	44	43	43	45	46	45	46	52	55	51	51	52	55	57	58	0	57	53	58	57	62	62	65	65	60	65	0	57	62	65	68	76	76	80	81	0	1	2	2	1	1	1	1	1	3	1	3	1	1	1	1	1	2	2	1	4	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	1	2	2	2	1	1	4	1
6500	-439.859101501035298	-446.714589451994698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710722452832361	0	1	2	2	4	3	3	3	4	4	6	7	6	7	7	8	9	10	7	9	8	9	10	11	11	9	13	11	10	12	12	13	13	12	13	14	14	14	17	16	17	18	17	18	19	18	19	20	20	22	22	20	23	23	23	24	23	22	24	24	26	24	25	27	25	26	28	28	27	28	26	28	28	27	28	29	29	31	31	31	35	37	43	0	1	1	1	2	4	0	3	4	7	2	13	7	2	7	13	21	7	7	11	4	12	19	16	11	2	17	19	19	20	24	25	29	19	0	29	34	23	35	33	38	39	40	40	38	40	41	40	43	43	45	46	51	52	52	54	51	45	54	54	57	58	0	57	57	58	57	62	62	71	65	60	65	0	57	69	71	62	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	3	1	2	1	2	3	2	2	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	3	2	2	1	1	2	2	1	3	1	1	3	2	1	2	1	1
7000	-431.208858216148826	-438.064346167108226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715113237438661	-1	2	1	1	4	4	3	3	3	5	7	7	6	7	7	9	8	8	8	11	8	9	9	11	12	9	12	11	11	13	10	13	13	12	13	12	15	13	17	17	17	19	18	19	19	18	19	20	21	22	21	21	23	23	22	24	23	25	24	25	25	26	26	27	25	27	28	27	27	27	26	30	28	28	29	29	29	33	30	31	34	37	42	0	1	1	1	2	9	0	3	4	7	5	7	10	4	7	10	2	15	7	14	2	18	12	23	20	5	11	23	16	20	16	25	36	16	0	19	38	34	35	24	38	39	40	43	37	40	41	40	43	43	45	40	51	52	46	55	45	53	54	55	57	58	0	61	57	58	57	62	62	65	65	60	65	0	67	69	65	69	76	76	80	81	0	1	2	1	2	1	1	1	1	1	1	1	2	1	3	2	2	3	1	2	2	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	3	1	1	2	1	1
7500	-443.727937023764639	-450.583424974724039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604104172277853	0	2	2	2	5	4	2	4	4	5	4	7	5	6	7	8	8	8	7	11	9	10	9	9	11	8	11	11	10	12	11	14	14	12	14	12	16	14	17	15	16	19	19	18	20	20	19	18	20	21	22	20	23	23	22	24	23	24	24	25	25	25	26	27	25	27	27	27	27	27	28	30	29	25	28	29	29	32	31	32	34	38	43	0	1	1	1	2	3	0	1	4	7	2	7	7	1	7	13	14	13	7	26	5	18	15	19	21	11	17	24	19	20	24	25	36	31	0	29	31	34	35	29	38	39	44	40	37	40	41	40	43	43	45	44	45	55	52	55	45	53	54	52	57	58	0	57	57	58	57	58	62	65	70	60	61	0	67	58	71	58	76	76	80	81	0	1	1	1	1	2	1	1	2	2	2	1	2	1	3	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	3	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	2	1	1	4	1	4	1	1	1	2	1
8000	-405.108140471590161	-411.963628422549561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761034997049839	0	2	1	2	5	4	3	3	3	5	5	6	6	7	7	8	9	9	7	9	9	8	8	10	11	8	11	11	11	12	12	14	14	13	13	13	16	14	16	15	16	19	18	18	18	20	19	19	20	21	22	19	23	23	23	25	23	24	24	25	25	26	25	27	26	26	27	28	27	27	28	29	29	27	28	29	29	33	30	32	34	38	42	0	1	1	1	2	4	0	3	4	7	8	7	7	2	13	10	14	22	10	26	14	15	19	19	20	14	17	16	16	26	23	25	28	24	0	29	34	34	35	33	38	39	40	40	37	44	41	44	43	43	45	44	51	52	52	54	51	53	55	55	57	58	0	57	61	53	57	62	62	65	65	60	65	0	64	69	65	68	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1
8500	-436.008110867058576	-442.863598818017977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648587629354056	0	1	2	2	4	3	2	4	5	5	7	8	5	6	7	8	8	9	7	10	9	10	9	10	11	9	11	11	9	12	10	13	14	12	12	11	15	14	16	16	17	19	18	19	17	20	19	18	21	21	21	19	24	23	22	24	24	24	24	24	25	26	25	27	25	26	26	28	28	27	28	29	28	26	28	29	28	31	30	32	34	38	43	0	1	1	1	3	4	0	3	4	7	5	13	7	5	7	13	14	10	7	26	11	18	19	23	14	14	17	19	19	26	23	25	22	31	0	29	34	34	35	33	38	39	40	40	34	52	41	40	40	43	45	40	45	55	52	55	51	51	55	46	57	58	0	67	53	53	57	62	62	65	65	59	65	0	57	69	65	68	76	76	80	81	0	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	3	2	2	2	3	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	3	3	1	2	1	2	2	1	1	1	2	1
9000	-431.735119810595506	-438.590607761554907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737915572022951	0	1	2	2	4	4	3	3	3	4	6	8	5	6	6	7	7	9	8	8	9	9	9	11	11	9	13	11	11	12	11	13	13	12	13	12	15	14	17	16	17	19	18	17	18	18	19	20	20	22	22	20	22	21	23	25	25	25	22	24	23	26	26	28	25	26	28	28	27	27	28	29	27	26	28	29	29	32	31	32	34	38	43	0	1	1	1	8	4	0	3	4	7	5	7	7	3	10	15	11	16	15	5	11	15	19	23	21	14	21	23	12	20	23	25	29	24	0	29	34	34	35	29	37	39	40	40	37	40	41	40	43	43	45	46	45	46	54	52	61	53	54	59	53	58	0	57	53	58	61	69	62	65	73	55	65	0	57	69	65	68	76	76	80	81	0	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1
9500	-447.254660201704269	-454.110148152663669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679999903241519	0	2	2	2	4	4	3	4	5	4	7	8	7	7	8	9	9	10	7	10	9	8	10	9	11	10	13	12	11	13	10	14	13	12	13	14	14	14	16	15	17	18	18	16	19	19	19	19	20	21	20	21	21	24	23	23	23	24	25	25	25	26	25	27	25	26	27	27	27	27	27	29	28	27	29	28	29	32	30	32	35	38	43	0	1	1	1	2	4	0	3	4	7	5	10	7	5	10	10	14	15	7	14	14	10	24	19	26	14	11	16	16	4	13	25	24	19	0	19	34	34	35	29	38	35	44	33	38	36	41	43	43	40	45	46	45	52	46	46	53	53	52	55	57	58	0	57	57	58	61	62	58	65	65	55	65	0	64	69	65	68	76	79	80	81	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	1	1	2	1	1	1	2	2	2	2	5	1	1	2	2	1	5	1	1	2	2	1	2	1	1	3	2	1	1	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	2	3	1	1	1	1	2	2	1	1	1	2	1
10000	-480.993564824812324	-487.849052775771725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559175340422301	-1	2	2	3	5	2	3	4	5	5	5	9	5	7	6	8	8	10	7	10	8	8	11	11	11	9	10	12	10	12	12	13	13	13	12	14	14	13	16	17	17	19	19	15	19	18	19	20	20	21	21	20	22	22	22	25	24	23	25	25	26	25	23	28	25	26	27	28	27	27	28	29	29	28	29	28	28	32	30	32	34	38	41	0	1	1	6	2	1	0	2	4	7	2	13	7	1	13	10	11	22	7	26	11	15	19	19	21	11	17	23	19	20	10	20	24	16	0	33	15	31	35	44	38	35	40	33	34	44	41	44	46	43	45	46	34	52	52	55	53	51	54	55	57	58	0	57	53	53	57	62	62	65	65	59	65	0	61	62	65	68	76	76	80	81	0	1	1	1	1	1	2	1	1	1	1	1	1	1	5	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	3	2	1	3	1	1	3	1	3	1	3	3	2	1	2	2	1	2	1	1	1	1	6	1	2	1	1	1	2	2	2	1	1	2	1	3	1	2	2	1	1	2	2	1	2	1	2	2	1	2	1	2	1
10500	-433.240033719949338	-440.095521670908738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677906681582774	0	2	1	2	4	4	3	4	4	4	5	8	6	7	6	8	9	8	6	11	9	9	10	11	11	9	13	11	9	13	10	13	14	12	13	14	15	14	16	17	17	18	18	16	19	19	19	19	21	21	22	21	22	23	23	25	24	24	25	24	23	25	25	26	25	26	26	26	27	27	27	29	28	27	29	27	30	33	30	32	34	38	43	0	1	1	1	2	4	0	3	4	7	2	13	7	11	7	7	11	13	10	14	6	18	19	23	26	11	11	23	13	20	19	25	31	31	0	29	34	34	35	44	38	39	44	33	37	40	41	40	43	44	45	46	38	52	52	55	61	61	54	52	51	58	0	57	53	58	61	62	62	65	65	60	65	0	64	62	73	69	76	76	80	81	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	3	1	2	1	1	2	3	1	2	1	3	1	2	1	1	4	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	4	2	2	1	2	1
11000	-441.228157857897656	-448.083645808857057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650850069293509	-1	2	1	1	3	3	3	3	5	5	6	8	7	7	7	9	8	10	6	11	9	9	11	10	10	9	12	11	11	12	11	13	13	13	13	13	16	15	16	16	17	19	18	17	19	19	19	19	20	22	21	20	22	22	23	25	25	24	24	23	24	26	25	28	25	26	27	28	27	27	27	29	28	28	29	29	30	32	30	32	34	39	41	0	1	1	1	1	4	0	3	4	7	5	10	7	5	7	7	1	13	7	17	2	15	19	19	26	14	21	24	15	26	13	30	23	24	0	29	34	34	35	33	38	35	40	40	41	40	41	40	43	49	45	46	45	52	52	55	61	53	54	46	53	53	0	61	53	58	57	69	58	65	65	60	65	0	64	66	65	68	76	76	80	81	0	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	3	4	2	2	3	3	1	3	2	1	1	1	1	3	2	2	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	3	1
11500	-428.306628814387068	-435.162116765346468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667529314476850	0	2	2	2	4	3	3	3	5	5	6	8	5	7	7	9	7	10	7	9	10	9	9	10	11	8	11	12	10	11	11	13	13	12	12	14	15	14	15	16	17	19	18	18	17	19	19	20	20	22	21	20	23	22	22	25	25	24	25	24	23	26	23	25	25	26	28	27	27	27	27	29	28	27	26	28	29	32	30	32	35	38	44	0	1	1	1	3	4	0	3	8	7	2	13	7	11	10	13	5	10	13	26	14	10	19	19	20	14	17	12	12	26	16	25	29	31	0	29	34	34	35	36	37	39	40	40	34	40	41	40	43	43	45	46	51	46	52	52	61	53	54	55	51	58	0	61	61	58	57	62	62	65	65	60	65	0	64	62	65	68	76	76	80	81	0	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	2	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1
12000	-412.412821343313510	-419.268309294272910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829263678800235	-1	1	1	2	5	4	3	3	4	4	6	7	7	7	5	7	8	10	6	10	8	8	9	10	11	9	11	12	11	12	11	13	14	12	13	13	15	13	16	16	17	19	19	18	19	19	19	19	21	22	20	20	23	23	22	24	24	24	25	24	23	26	26	26	25	25	27	28	28	27	27	27	26	27	28	29	28	32	30	33	34	37	44	0	1	1	1	2	4	0	3	4	7	2	7	15	2	7	7	11	22	10	26	11	10	10	19	26	21	14	23	16	20	23	25	29	23	0	29	23	24	35	33	38	39	44	40	41	44	41	44	43	49	45	46	45	52	52	55	61	53	54	55	45	53	0	61	61	53	57	66	53	65	73	60	65	0	64	68	65	68	69	76	80	81	0	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1
12500	-403.788769037482552	-410.644256988441953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811338699261458	0	1	2	2	4	4	2	3	4	4	3	8	6	7	6	8	9	10	6	8	6	9	10	8	11	9	12	11	10	12	11	12	14	13	13	12	15	14	16	16	17	20	18	19	18	19	19	20	20	21	21	20	23	22	22	24	25	25	24	25	24	26	22	27	25	26	27	28	26	27	27	29	27	28	28	30	29	32	31	32	34	39	44	0	1	1	1	11	4	0	3	4	7	2	7	10	11	7	13	14	22	10	21	11	16	19	19	26	20	17	12	12	20	12	20	31	31	0	29	34	31	35	33	38	39	40	40	34	40	41	44	43	43	45	46	51	52	52	55	61	53	54	59	53	58	0	57	61	58	61	62	58	65	65	60	65	0	64	69	65	68	76	76	80	81	0	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1
13000	-434.095903476286253	-440.951391427245653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728125309366328	-1	1	2	2	5	4	3	4	3	5	6	8	5	7	7	8	9	9	7	10	9	10	10	10	12	8	12	11	11	12	11	10	13	12	14	14	15	15	17	16	17	20	19	18	19	18	20	19	20	20	22	20	22	23	24	24	25	24	24	25	24	25	23	27	25	27	28	26	27	26	27	29	29	27	27	28	29	31	30	32	33	37	44	0	1	1	2	2	4	0	3	4	7	2	15	7	5	7	7	14	10	10	26	14	10	19	19	20	14	17	13	23	20	13	11	16	23	0	33	34	34	35	33	37	35	40	33	37	40	41	40	43	43	45	46	45	52	52	54	61	53	54	54	53	58	0	57	61	58	53	62	62	65	65	55	65	0	61	62	65	68	76	76	80	81	0	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	2	3	1	1	2	2	2	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1
13500	-407.669384188425454	-414.524872139384854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816838444064598	-1	1	1	2	4	1	3	3	4	4	7	7	6	6	7	7	9	10	7	11	9	8	9	11	11	9	12	11	10	12	11	12	14	12	14	12	16	14	16	16	17	19	18	18	19	18	20	19	21	21	21	20	23	23	24	23	25	24	24	22	24	25	24	28	25	26	27	27	28	27	27	30	29	26	29	29	30	32	30	33	35	38	44	0	1	1	6	2	1	0	1	4	7	5	13	10	2	10	7	11	22	10	26	11	12	19	23	26	11	17	15	16	26	23	25	36	31	0	28	34	34	35	33	38	39	40	40	37	40	41	40	43	43	45	46	51	52	52	52	61	53	54	52	53	58	0	61	61	58	61	62	62	65	65	55	65	0	64	67	65	69	76	76	80	81	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1
14000	-413.085528081042582	-419.941016032001983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703360951554261	0	2	2	2	4	3	4	4	5	5	6	9	6	8	7	7	9	9	7	10	9	10	10	11	11	8	13	12	10	12	11	14	15	13	14	14	15	15	17	16	18	19	18	18	19	19	20	19	19	21	22	20	22	22	23	25	23	24	24	23	25	26	24	27	25	25	27	28	27	27	27	28	29	27	28	29	28	32	30	30	34	37	44	0	1	1	1	2	4	0	3	4	7	2	16	7	5	7	10	14	15	13	11	2	18	19	19	21	11	17	23	19	26	19	25	24	31	0	29	34	34	35	33	38	35	40	40	38	44	41	40	40	43	45	46	45	52	52	55	53	53	54	52	57	58	0	61	57	58	57	62	62	65	65	60	65	0	67	69	65	68	76	76	78	81	0	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	3	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	3	1	1	1	2	1
14500	-437.309070725675667	-444.164558676635068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765314360778501	0	2	1	2	4	3	3	2	4	5	6	8	6	7	7	9	7	8	7	9	9	9	11	9	11	10	12	11	11	13	10	13	14	12	13	13	14	14	16	14	17	18	18	17	18	19	19	18	20	20	21	21	23	23	24	25	24	24	25	24	25	25	24	26	26	26	28	27	27	28	27	29	27	27	27	29	29	32	30	31	34	38	42	0	1	1	1	2	4	0	3	4	7	2	13	7	2	10	7	2	13	10	17	2	18	24	19	20	21	17	24	16	20	24	21	34	31	0	29	34	31	35	16	38	39	44	40	38	44	41	44	43	43	45	46	51	52	52	54	51	45	54	52	57	58	0	57	57	53	57	62	62	65	65	59	65	0	64	69	65	69	76	76	80	81	0	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	2	3	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1
15000	-439.891196020716393	-446.746683971675793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634193281526578	-1	2	2	1	4	4	3	3	3	4	6	9	6	6	8	6	8	10	7	9	7	8	11	9	11	9	12	10	10	12	11	13	15	13	14	13	16	15	17	16	15	19	18	19	16	19	18	20	21	22	20	21	22	23	24	25	23	24	25	22	25	26	25	27	25	26	28	28	27	27	28	30	28	28	28	29	30	33	31	32	34	38	43	0	1	1	1	2	4	0	3	4	7	1	13	10	1	16	10	5	22	16	21	2	16	24	19	20	21	17	15	19	26	16	30	29	31	0	29	34	34	35	31	31	39	40	40	34	40	41	40	43	49	45	46	51	52	46	52	53	53	54	52	57	58	0	65	57	58	57	62	62	65	70	55	70	0	64	62	73	68	76	79	80	81	0	1	1	1	1	1	2	1	1	1	1	4	1	1	3	2	1	2	1	1	2	3	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	2	3	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1
15500	-454.115265311636904	-460.970753262596304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725226808508301	-2	1	1	2	3	4	2	4	4	3	6	8	6	7	5	8	6	10	7	10	9	9	9	10	11	9	11	11	10	12	11	13	13	13	13	14	16	15	16	15	17	20	18	17	19	19	19	20	21	21	22	20	22	23	23	24	23	24	22	24	26	25	25	28	25	27	26	27	27	27	27	28	27	27	28	29	30	31	30	30	33	38	43	0	1	1	1	2	2	0	2	4	7	5	13	7	5	10	13	2	22	15	17	11	13	19	23	26	14	17	29	23	26	19	20	29	23	0	33	34	34	35	33	37	39	40	40	38	44	41	44	46	44	45	46	45	52	52	59	53	53	46	52	53	58	0	61	57	58	57	62	62	65	65	55	65	0	67	62	73	68	76	76	76	81	0	1	2	2	2	1	1	1	2	2	1	2	1	2	2	1	1	4	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	3	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	3	2	1
