step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
1	-1053.406554424880824	-1062.457397805332221	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.186377625117380	0	2	7	7	8	8	8	10	13	10	9	9	9	12	9	14	10	10	15	12	12	15	11	9	9	10	12	13	10	11	11	11	11	10	11	12	10	11	11	12	11	11	14	12	11	12	13	12	12	12	14	15	12	15	14	13	14	12	21	13	19	14	13	17	16	17	15	14	17	17	14	14	17	17	17	17	16	15	14	16	19	16	17	16	17	18	18	19	19	22	20	20	19	27	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
500	-318.772174893577585	-327.823018274028925	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.739416022701582	-1	2	6	6	9	4	8	8	13	9	10	10	9	13	9	12	7	9	15	12	10	16	9	8	10	10	12	13	10	11	12	12	11	11	11	11	10	9	12	12	12	11	14	13	12	13	13	11	13	12	14	14	12	14	14	13	11	12	21	12	14	15	13	16	15	14	13	14	18	16	14	15	17	13	17	14	17	15	15	14	19	14	17	14	16	19	18	18	19	22	20	15	19	21	0	1	6	6	3	2	4	6	11	8	4	3	24	45	6	11	3	17	31	30	18	82	17	17	23	18	30	57	24	13	29	34	21	15	10	5	4	2	23	26	23	26	44	37	26	15	53	37	25	36	50	56	42	60	50	27	13	30	79	11	16	68	50	84	67	39	38	20	55	12	14	41	55	35	92	16	51	21	60	56	19	41	26	27	35	75	70	70	80	85	87	55	92	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1000	-305.406708179922191	-314.457551560373531	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986933961441284	0	3	8	7	8	8	6	8	14	10	8	8	10	11	10	15	11	9	16	10	11	14	10	8	10	8	13	14	10	12	7	12	11	11	10	12	10	10	9	10	12	12	14	10	11	11	14	12	13	12	15	14	12	15	14	11	14	13	20	13	17	15	12	15	16	16	13	14	18	18	14	15	14	15	12	15	14	12	14	11	13	16	17	16	16	15	17	19	19	21	20	16	15	25	0	1	31	2	7	7	2	7	34	26	7	4	24	10	12	57	10	7	54	3	44	29	7	31	7	4	15	45	24	45	7	44	5	37	8	13	11	31	3	5	13	37	58	26	12	37	33	29	42	6	50	14	29	9	32	31	32	75	21	7	92	81	23	47	72	16	14	81	62	67	33	67	32	13	40	55	32	11	40	26	13	71	71	62	36	36	72	68	66	92	89	15	34	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1500	-301.969314016159615	-311.020157396610955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998453521753392	1	3	8	8	8	9	8	10	12	10	6	5	9	12	8	14	10	10	14	11	13	15	10	9	9	8	12	14	10	12	12	11	12	6	12	13	10	12	11	13	10	9	13	12	7	10	12	11	13	11	13	12	12	15	10	12	12	13	21	14	15	15	14	17	16	16	15	15	16	18	15	13	15	17	18	18	15	16	14	15	17	16	17	9	17	16	18	18	18	23	16	20	15	27	0	1	34	34	45	5	2	25	48	4	12	2	7	18	12	39	4	84	32	34	14	72	12	26	34	45	32	38	34	5	24	29	8	1	25	46	11	13	37	27	7	4	17	7	11	15	55	10	30	23	48	11	25	23	45	23	55	55	73	24	28	36	43	86	77	72	16	28	16	28	43	33	9	58	86	51	50	53	51	35	22	54	58	4	77	38	86	66	82	92	80	75	35	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2000	-301.984816390839740	-311.035659771291080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982814310829455	0	2	7	8	9	4	6	11	13	10	10	7	9	10	10	15	9	10	13	12	12	15	10	10	10	11	13	9	8	12	12	11	11	11	11	13	8	11	12	13	12	10	15	9	10	13	13	13	13	12	14	13	10	16	14	14	12	13	20	13	19	12	11	17	14	17	12	15	17	17	14	15	16	16	18	8	12	13	14	16	18	15	11	12	18	11	19	19	19	20	20	19	16	24	0	1	6	7	3	1	6	24	18	4	13	6	12	5	44	67	7	3	83	53	42	15	4	37	3	45	23	37	3	28	13	42	13	25	18	37	7	37	34	39	11	5	11	37	37	84	83	23	30	14	19	26	76	68	28	86	45	57	85	10	74	35	45	22	50	73	4	39	82	16	39	44	22	84	80	12	14	67	63	43	74	60	18	25	56	23	64	83	21	70	87	43	55	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2500	-286.179651645841773	-295.230495026293113	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998758984707328	1	3	7	7	9	9	9	11	12	11	8	10	9	13	9	13	10	9	16	10	12	16	11	8	9	10	13	13	10	11	11	11	12	10	11	12	8	12	11	12	11	12	11	13	10	11	14	13	13	12	15	14	10	15	12	14	14	12	19	10	20	9	13	15	14	17	9	13	15	13	14	13	17	17	16	17	17	13	14	17	19	16	15	16	14	18	15	20	20	22	19	18	15	22	0	1	2	2	4	37	11	20	5	62	4	15	3	31	3	8	11	11	57	11	15	87	17	4	3	11	50	35	37	18	45	26	62	18	17	20	3	12	13	5	25	45	60	9	5	13	63	40	35	18	48	40	5	23	32	50	49	60	77	3	83	4	58	13	58	65	4	43	40	30	6	43	69	55	40	79	70	53	33	82	63	57	10	13	39	75	40	81	86	89	76	26	13	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3000	-286.769361538333214	-295.820204918784555	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989901004005873	1	3	7	6	9	9	6	10	14	8	8	10	5	12	8	15	9	10	14	12	11	16	11	9	9	10	12	14	10	11	11	12	11	11	7	13	11	12	12	10	11	11	13	13	9	11	14	10	11	13	12	14	13	14	11	13	15	12	20	11	17	14	12	18	16	17	15	13	18	17	15	15	17	16	16	15	14	15	14	15	19	17	17	16	14	16	18	19	17	17	17	21	13	18	0	1	13	13	3	13	13	15	46	3	35	11	2	60	7	36	3	6	32	5	6	43	25	35	10	5	18	58	11	7	11	30	8	45	13	31	25	30	42	15	12	29	41	12	13	17	21	17	26	12	40	31	31	17	40	34	18	34	81	24	93	63	42	82	68	52	47	63	89	22	56	44	78	9	33	20	43	85	43	49	23	19	28	77	60	44	74	56	52	16	71	88	63	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3500	-286.953356492401440	-296.004199872852780	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987046804019059	1	3	7	7	9	6	9	11	13	7	10	8	10	10	9	13	10	11	16	9	13	14	8	8	10	11	11	14	11	11	9	11	11	7	9	9	11	11	9	13	11	12	15	12	9	12	13	12	12	12	13	16	13	14	14	12	15	11	21	14	18	15	12	15	16	15	15	15	17	17	13	15	17	17	16	17	15	16	14	17	18	16	16	16	18	17	18	20	15	21	19	14	19	24	0	1	6	6	34	2	10	20	46	2	15	34	5	23	12	26	10	13	79	3	26	39	6	34	35	23	25	71	11	5	6	36	35	6	6	4	15	5	23	46	11	58	31	38	10	33	2	11	20	8	8	21	50	48	51	33	9	23	82	37	65	37	23	35	43	16	40	50	57	43	48	50	64	89	67	89	56	67	47	84	70	67	9	22	65	52	57	74	92	62	76	48	9	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4000	-287.771810145545658	-296.822653525996998	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998918066750225	0	3	6	5	7	8	9	11	13	9	8	7	10	13	9	14	11	8	15	10	12	13	10	9	10	10	12	14	11	11	10	12	11	5	7	12	8	11	9	13	11	12	15	12	12	10	12	13	12	7	14	16	12	15	14	13	13	12	20	13	18	8	13	18	14	16	16	15	18	18	14	13	17	15	17	15	16	13	15	15	16	16	17	16	17	16	19	18	19	18	18	21	20	26	0	1	2	1	34	5	12	11	41	50	35	4	6	21	2	47	10	12	31	7	62	36	6	18	7	11	12	40	62	18	50	23	35	2	2	29	50	20	37	32	37	23	63	38	26	50	20	10	30	4	78	55	62	36	14	30	41	6	64	38	75	3	47	73	49	53	72	60	85	80	44	27	21	40	76	60	65	32	22	15	79	65	67	44	42	43	85	86	64	77	54	87	90	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4500	-276.071955956540194	-285.122799336991534	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999916235683116	1	2	6	8	9	8	7	11	13	9	9	9	9	12	8	13	11	8	16	11	12	15	11	10	10	10	12	13	11	10	11	9	11	11	11	13	10	11	10	13	11	11	13	8	11	13	13	13	11	13	15	15	9	15	14	10	13	12	22	10	19	14	14	16	15	16	16	13	17	17	11	15	14	17	18	18	16	15	13	13	15	15	18	11	16	16	17	18	18	21	20	20	19	23	0	1	2	3	7	3	3	26	17	7	3	18	7	49	3	17	12	3	65	56	34	68	25	10	4	6	25	20	53	10	56	6	26	56	12	33	5	32	15	60	24	12	27	3	53	23	35	71	11	31	62	79	4	68	28	3	25	11	87	7	81	56	80	45	73	8	82	27	67	4	5	9	60	72	81	40	51	43	38	24	68	47	66	37	73	55	47	73	70	81	88	22	69	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
