step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-610.714046138642630	-608.809428849461710	-1.904617289180884	0.000012077212611	0.000001868689482	0.154728540576734	0.345202704718436	0	2	6	8	7	10	8	12	10	9	13	14	13	13	13	15	14	16	15	13	15	18	15	16	15	16	17	16	21	19	18	19	19	17	20	18	20	19	17	20	19	20	20	21	20	20	20	21	20	23	20	24	21	20	23	23	22	23	23	22	23	25	25	25	26	25	27	27	26	26	29	28	29	32	30	29	30	32	30	31	30	32	35	32	37	36	37	39	0	1	1	5	1	4	2	3	2	4	9	8	7	7	4	2	5	25	13	5	4	16	15	5	15	8	9	14	37	34	25	14	39	13	16	25	32	27	20	23	12	11	34	12	27	15	22	17	33	8	39	46	37	39	17	39	11	23	39	17	48	61	48	55	44	50	46	55	21	57	62	57	66	63	32	72	22	30	59	66	66	60	80	23	51	3	44	75	1	1	2	1	3	1	3	3	4	1	1	1	2	2	2	7	3	1	1	4	4	1	1	4	1	1	4	3	1	1	1	3	1	2	3	2	1	1	2	3	2	3	2	4	1	3	1	3	1	5	1	2	1	1	5	2	4	6	3	4	1	1	3	1	4	1	3	3	5	3	1	3	3	4	6	1	6	6	3	2	3	6	2	7	9	12	5	4
5500	-698.904748404976317	-696.699142881298030	-2.205605523678249	0.000018627123831	0.000053887628646	2.892965609492318	0.434953430155773	0	2	5	6	7	7	9	12	9	10	12	13	12	12	13	14	14	15	15	15	15	18	14	15	16	16	17	15	20	16	19	18	19	17	19	19	21	20	18	20	18	20	18	21	20	20	20	19	19	21	21	22	20	20	22	22	21	23	23	22	23	24	24	25	26	25	26	26	25	27	29	28	29	31	30	30	31	32	30	29	30	31	35	35	36	38	35	39	0	1	2	1	3	3	6	9	4	6	10	6	9	10	7	10	13	12	5	6	11	25	8	9	23	20	8	4	22	15	26	34	34	24	15	25	24	13	30	23	23	20	26	43	33	21	39	19	34	8	23	40	39	12	9	28	28	9	23	48	50	60	22	59	21	50	52	33	14	46	59	65	7	64	53	66	66	68	69	35	66	8	40	69	79	57	80	51	1	1	1	3	1	1	1	1	2	2	1	3	2	1	1	3	1	1	4	5	1	1	1	3	1	1	2	3	1	1	2	1	1	1	4	1	4	4	1	3	2	3	1	1	1	3	1	3	1	4	3	1	1	3	7	3	4	8	4	1	1	1	3	1	5	2	2	3	5	2	2	1	9	3	4	2	2	3	2	5	3	4	9	4	3	12	2	8
6000	-419.825106265110378	-418.149421260643408	-1.675685004466978	0.000031070880901	0.000047736493126	1.536373985596676	0.355254948183851	-1	1	5	6	7	7	9	12	10	11	12	12	14	12	13	15	13	14	15	13	16	17	16	16	14	17	16	15	20	17	18	20	17	17	20	19	19	17	18	19	20	21	19	20	20	21	19	21	20	21	20	21	22	20	22	23	23	23	23	22	21	24	24	25	26	25	26	27	26	27	26	30	29	30	30	31	31	32	31	31	31	31	34	33	34	38	36	38	0	1	2	3	1	3	2	10	5	7	4	10	20	6	10	8	9	20	12	12	6	19	14	10	9	11	8	7	10	20	17	20	28	8	16	20	13	18	33	38	25	49	24	31	18	20	13	3	38	17	11	35	41	30	19	48	3	50	46	44	20	41	48	27	51	37	52	58	40	41	37	32	9	44	64	74	72	67	56	72	71	61	22	5	67	73	78	82	1	1	2	1	4	1	4	1	1	1	3	1	1	3	1	2	1	1	1	1	5	1	2	2	2	2	1	2	4	2	2	3	1	2	2	3	3	1	1	1	3	1	2	1	4	3	2	6	2	4	2	1	1	2	3	1	8	1	1	1	4	2	1	4	4	3	2	2	3	3	3	5	8	5	3	1	1	3	6	1	2	4	6	10	4	7	2	4
6500	-433.364970353524313	-431.989544420433788	-1.375425933090526	0.000093390769926	0.000042980108968	0.460217953041270	0.380969859001595	-2	2	5	7	7	9	9	11	9	10	12	14	14	12	13	15	12	14	16	14	15	16	15	15	14	17	17	17	20	18	18	18	20	17	20	19	20	19	19	19	20	21	19	20	20	20	18	22	22	22	21	23	20	20	23	23	22	23	22	22	24	24	24	25	26	25	27	28	27	27	29	29	28	30	30	30	31	30	32	32	32	33	35	32	37	38	36	39	0	1	2	2	3	4	4	10	5	4	9	15	9	6	11	25	10	4	21	2	14	10	17	20	4	15	16	5	18	23	22	12	32	25	34	30	27	31	30	18	31	25	6	31	40	19	13	15	43	38	54	49	38	38	19	29	44	18	18	42	54	37	54	58	57	13	47	23	20	26	51	58	19	15	26	60	16	68	10	61	75	11	11	12	77	84	81	71	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	4	1	5	2	2	1	1	3	2	1	5	4	2	1	2	1	1	1	1	1	1	1	2	1	3	3	2	1	2	2	5	1	2	1	1	1	1	3	2	1	5	3	1	2	2	2	1	1	5	4	6	8	5	4	3	5	7	6	4	8	1	13	4	1	9	8	7	2	4	1	4
7000	-453.520569288637716	-452.096682945698035	-1.423886342939660	0.000212718351481	0.000077755709687	0.365533622960012	0.341900216006457	0	3	7	8	7	10	10	12	8	10	12	14	13	9	13	13	14	15	15	13	15	16	16	17	15	15	15	16	19	18	17	19	18	18	21	19	20	19	17	20	19	20	19	19	21	21	21	21	20	23	20	24	19	21	21	23	23	24	23	21	24	24	24	24	25	25	26	28	26	27	30	28	29	32	30	30	31	33	32	31	31	33	34	34	36	37	37	39	0	1	2	2	2	14	3	14	3	9	5	8	14	3	8	5	3	8	15	11	8	20	26	5	13	14	9	15	11	7	19	24	17	28	34	28	19	21	15	33	5	30	6	20	4	23	37	28	44	32	44	50	39	51	10	12	9	22	48	38	35	49	53	56	54	42	63	25	3	26	52	69	9	75	24	62	72	71	12	62	50	33	8	8	76	18	80	80	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	5	1	3	3	1	4	3	1	1	2	1	1	2	3	2	3	1	6	1	4	3	7	3	1	2	1	1	1	1	1	1	6	3	7	3	1	1	1	1	2	1	2	2	1	7	8	4	3	1	10	1	7	3	2	1	9	4	3	6	7	6	3	7	3	3
7500	-501.932713045759385	-499.691565911252951	-2.241147134506449	0.000229506521301	0.000024898865207	0.108488704659346	0.352069830287043	-1	3	6	6	7	9	9	11	10	11	13	14	12	13	14	14	14	15	16	15	15	17	15	13	15	16	16	15	20	18	20	19	18	17	21	17	20	20	18	20	19	21	18	20	20	18	20	20	21	20	20	20	22	18	23	23	23	23	23	21	24	25	25	25	24	25	27	28	27	27	28	29	30	33	29	30	31	33	30	31	31	32	35	34	35	36	37	38	0	1	2	2	3	2	5	7	3	7	13	8	8	3	3	7	6	14	8	24	9	14	16	9	16	2	8	11	21	7	19	36	16	21	25	28	8	54	16	36	11	33	36	34	36	36	34	30	51	11	2	39	38	27	2	19	27	12	45	32	48	26	57	40	22	37	60	53	54	64	49	58	9	57	69	19	67	63	21	66	56	7	36	56	55	70	78	83	1	3	2	2	1	4	1	1	3	1	1	2	1	4	3	2	2	1	2	1	2	2	1	1	1	7	2	1	2	4	3	1	2	1	2	1	3	1	2	2	2	1	1	2	2	1	2	1	1	3	8	1	1	1	11	4	3	3	2	1	1	5	1	2	3	2	3	3	5	2	3	2	9	5	2	7	2	4	7	2	4	10	10	6	6	5	2	2
8000	-436.561374160642345	-434.979950981388924	-1.581423179253443	0.000391212536948	0.000097171907151	0.248386485538436	0.320657944376287	0	3	5	8	7	9	9	11	9	11	12	14	13	10	13	13	13	15	15	15	16	17	14	17	15	16	15	15	21	18	17	19	19	16	20	19	21	20	18	19	20	21	20	18	19	20	20	22	22	22	21	24	22	19	20	23	21	23	23	22	24	23	24	26	26	25	26	28	26	27	29	30	29	33	30	31	31	32	31	30	32	33	34	33	35	38	36	39	0	1	1	2	3	1	4	9	5	4	6	11	9	4	4	14	11	10	15	8	27	15	8	27	10	5	10	7	27	15	15	22	22	12	14	27	30	19	15	2	22	9	23	34	21	5	27	29	54	23	36	53	40	34	27	29	9	33	41	30	35	47	62	63	22	32	35	29	40	26	24	60	9	59	65	62	48	76	49	59	35	44	19	33	74	68	72	85	1	2	3	2	1	3	1	1	1	1	2	1	3	1	4	2	1	2	1	2	1	2	2	1	2	4	2	3	3	3	1	1	1	2	4	1	1	3	3	8	3	7	3	1	2	4	2	1	1	3	1	1	2	1	3	1	6	3	1	3	2	1	1	1	4	4	2	5	4	5	5	4	8	4	2	4	5	1	3	3	5	6	9	9	1	5	3	2
8500	-484.420330838133168	-482.999802189853142	-1.420528648280036	0.000221760761606	0.000082038017473	0.369939284473697	0.361345844859268	0	2	6	6	7	9	9	10	9	10	13	13	13	12	14	14	14	15	16	15	14	17	16	17	15	17	17	17	20	17	19	19	19	17	19	19	21	20	17	18	19	20	19	20	19	21	21	21	20	19	21	24	21	21	22	23	21	23	23	23	23	24	24	25	27	25	28	24	27	28	29	29	30	33	30	30	31	31	31	29	29	32	35	32	37	38	36	39	0	1	1	1	1	3	5	6	1	5	8	9	7	4	7	12	11	14	12	17	13	18	15	17	7	25	23	10	34	10	27	30	28	21	20	27	31	40	20	26	17	5	26	11	25	5	23	11	39	15	15	40	34	26	17	41	20	51	45	22	37	55	57	52	29	50	65	18	36	52	57	29	39	55	71	50	75	76	60	62	45	18	78	28	84	87	65	85	1	1	3	3	3	1	1	1	4	2	2	1	2	3	3	1	1	2	2	1	1	1	1	1	3	1	1	4	1	2	1	1	1	2	3	1	1	1	1	1	4	5	1	4	2	6	3	6	1	3	3	3	3	3	3	2	3	1	1	3	1	1	1	1	2	3	1	4	4	3	3	3	10	6	1	5	1	1	3	2	4	4	3	7	2	1	4	1
9000	-439.132490969282742	-437.750310995954692	-1.382179973328043	0.000222746609341	0.000098027483840	0.440085189759468	0.452704886859776	0	2	6	8	5	9	10	12	9	11	13	14	14	12	12	15	13	16	15	14	16	18	13	17	15	16	16	16	20	16	19	20	20	18	21	18	19	19	18	20	20	22	20	20	21	20	20	21	21	21	20	23	21	20	23	23	22	23	24	22	21	25	25	24	27	26	28	26	27	27	29	29	30	32	30	30	31	33	31	32	31	31	35	35	35	34	37	39	0	1	1	3	1	3	4	6	4	7	9	10	9	9	7	14	9	13	12	15	13	14	7	4	13	4	3	25	7	11	15	18	27	21	31	28	24	24	24	11	23	27	22	12	21	15	34	12	15	14	27	39	32	24	46	27	11	27	60	19	47	61	47	48	68	31	63	45	9	59	69	65	72	82	69	67	29	76	22	70	69	4	33	72	75	59	73	78	1	1	2	1	3	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	3	1	5	1	3	4	1	5	2	2	2	1	1	1	1	1	1	1	3	5	3	2	2	2	4	1	3	4	4	3	2	1	1	2	4	3	2	1	3	1	2	4	1	1	3	1	2	9	1	1	1	1	1	2	2	4	2	8	2	2	6	6	2	2	4	2	2
9500	-490.867456822004499	-489.504144433230294	-1.363312388774193	0.000154158954595	0.000080434626270	0.521764217209851	0.315187135134891	0	2	7	8	6	8	10	11	9	9	12	13	13	12	13	15	13	14	15	14	15	17	15	16	15	17	16	16	19	18	18	20	20	17	19	19	19	18	17	19	19	21	20	20	20	20	19	21	21	23	21	23	22	19	21	24	22	22	22	21	24	25	24	25	26	26	28	26	26	27	29	30	29	31	30	31	30	32	33	32	31	34	35	35	37	37	36	39	0	1	2	5	2	1	4	5	3	6	9	7	11	5	6	20	5	17	12	10	15	20	13	2	20	11	21	5	1	19	3	19	16	18	34	12	21	20	21	30	26	17	40	21	10	12	30	29	17	13	34	47	35	34	25	47	10	9	48	25	54	50	35	48	63	18	25	52	20	65	58	39	57	53	35	49	50	50	8	31	57	2	49	44	74	27	76	87	1	1	3	1	2	4	1	2	1	1	1	2	1	4	3	1	4	1	1	2	1	2	1	6	1	3	1	4	7	2	5	3	3	2	2	3	1	2	2	1	1	3	1	3	5	3	1	1	3	5	2	3	2	1	3	2	8	9	1	2	3	1	2	2	1	5	6	2	3	1	3	6	2	4	6	4	3	6	11	5	5	16	5	8	3	12	2	2
10000	-411.198499939557678	-409.830093240081226	-1.368406699476442	0.000252055715864	0.000123136980441	0.488530799701698	0.359378528893833	-1	3	6	7	8	10	9	11	9	9	12	13	13	12	13	15	13	16	15	14	14	17	16	17	12	17	16	17	20	19	18	18	18	18	21	19	20	19	18	19	18	22	20	20	20	21	20	21	22	21	21	23	21	21	23	22	22	23	23	23	23	25	22	25	25	25	28	27	27	26	27	29	27	32	30	30	31	32	32	30	31	34	36	34	36	38	36	38	0	1	2	1	3	7	4	2	4	5	9	7	11	8	9	3	8	20	17	7	15	19	11	27	6	11	17	12	21	27	8	16	19	15	38	34	32	19	23	24	11	12	31	22	14	14	18	36	34	11	27	42	43	39	19	45	47	4	45	50	12	51	47	34	58	61	9	37	38	52	65	60	15	68	71	11	27	68	72	41	42	20	54	14	73	18	78	74	1	2	3	4	1	1	2	4	1	1	2	2	1	1	2	7	1	1	1	2	1	1	2	1	1	2	1	3	3	2	2	1	1	2	1	1	1	3	1	1	4	3	1	2	3	4	2	1	2	5	4	1	1	2	4	1	1	7	1	1	3	2	1	4	1	1	9	3	5	2	1	4	6	2	3	7	8	3	1	7	4	10	7	11	5	10	1	4
10500	-497.404366150473720	-495.971736778722118	-1.432629371751583	0.000337009796646	0.000119574375339	0.354809790483690	0.390022474441307	-1	2	6	8	6	8	10	12	10	10	12	14	12	13	14	14	12	15	15	14	15	18	15	16	15	15	17	16	18	16	19	19	19	17	20	20	18	19	18	19	19	21	19	19	19	20	21	19	21	22	21	22	21	21	22	23	23	23	23	23	23	24	24	26	27	24	27	25	26	27	27	28	29	31	31	30	31	32	32	31	31	33	35	35	35	37	37	39	0	1	2	3	1	1	3	4	3	1	6	9	5	8	17	5	10	14	14	8	14	12	9	5	2	17	18	14	5	11	27	34	13	2	5	18	16	27	20	8	4	28	27	19	24	19	33	22	32	15	11	42	38	38	10	11	38	11	53	47	48	19	51	47	52	38	68	20	47	14	41	45	40	59	73	47	58	73	65	46	73	56	67	38	76	8	75	87	1	1	1	1	5	5	2	3	3	5	2	2	3	1	1	4	1	1	1	1	1	2	2	2	6	1	1	1	5	1	1	1	5	6	6	2	2	1	2	3	6	2	1	2	1	3	1	1	1	4	4	1	1	1	5	5	1	6	1	2	2	4	2	2	3	3	1	5	3	6	2	4	7	3	1	5	4	1	3	5	1	5	2	8	2	10	3	1
11000	-408.327328667281961	-406.914327782823534	-1.413000884458429	0.000199013717514	0.000075724905903	0.380500936560194	0.445122910010482	0	2	7	6	7	9	9	11	9	10	13	13	12	13	14	14	14	16	15	14	16	17	15	15	15	17	17	16	20	18	19	18	20	17	19	20	21	19	18	20	20	19	19	20	20	19	20	21	21	22	20	23	22	20	22	23	
