step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
23000	-715.505862970243129	-721.445060189328387	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.643613225946362	0	1	2	3	4	4	5	5	4	5	6	6	6	6	7	7	9	7	9	8	10	9	9	9	9	9	11	11	10	10	11	12	9	10	12	12	11	12	12	11	13	11	11	14	14	13	13	14	14	13	13	14	11	15	16	18	14	15	15	16	15	16	17	17	19	19	19	19	20	20	19	21	20	22	22	22	24	25	24	24	25	26	25	26	29	26	29	32	30	30	33	32	32	34	34	35	36	36	37	38	41	39	40	40	45	43	43	41	42	0	1	1	2	3	4	4	5	4	5	6	6	7	8	10	13	8	10	18	11	9	7	13	16	18	18	34	22	13	24	24	21	9	11	43	26	30	40	40	26	40	23	23	34	23	37	37	42	23	43	23	39	13	41	42	63	18	30	51	45	23	48	61	39	60	55	52	62	62	64	51	45	65	68	59	56	68	72	75	76	72	76	77	77	83	77	83	86	85	87	87	89	87	91	92	94	94	95	94	97	99	100	100	100	108	103	101	103	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	3	1	2	2	3	1	3	1	3	3	1	2	4	1	1	2	2	2	3	1	2	2	2	2	1	2	3	1	2	2	1	1	2	2	1	1	2	1	2	3	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1
23500	-662.954324817757083	-668.893522036842342	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671454471188444	-1	2	1	3	3	4	5	5	5	5	6	6	6	7	8	7	9	6	9	8	10	8	8	9	9	9	10	11	10	10	9	12	10	11	12	12	11	12	11	10	13	12	11	13	14	13	13	13	13	11	13	14	15	13	17	18	15	17	15	17	16	17	16	16	18	17	20	19	21	20	20	21	21	22	20	22	23	25	25	24	24	24	25	24	28	27	30	33	31	31	33	33	32	34	34	36	36	35	37	38	41	39	40	40	44	43	42	42	43	0	1	1	2	3	4	4	5	4	5	6	6	7	8	10	13	8	10	10	11	9	11	13	16	18	18	22	22	23	16	16	21	9	27	23	26	31	15	26	10	40	29	23	34	35	37	37	23	43	13	43	40	45	38	42	49	39	46	51	45	53	48	50	52	60	48	57	66	62	64	59	63	65	68	59	63	74	72	75	72	72	76	77	74	83	77	85	86	85	87	87	89	85	89	92	89	94	95	94	97	99	100	100	102	102	103	101	100	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	3	2	1	2	1	1	1	1	3	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	3	2	2	1	2	3	1	2	2	1	1	2	1	1	2	2	1	3	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	3	2	1	2	1
24000	-710.983764822308785	-716.922962041394044	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.611045865743708	-1	1	2	3	3	4	5	5	5	5	7	6	6	8	7	7	9	8	10	9	9	9	8	8	10	9	10	11	11	10	11	12	11	11	11	13	10	13	10	12	11	10	10	13	13	13	13	14	13	12	12	14	14	14	17	18	15	16	16	17	17	16	16	17	19	20	18	19	19	21	21	23	21	23	22	21	23	25	25	24	25	26	25	26	29	26	30	32	31	31	32	33	32	35	35	36	37	37	37	38	41	39	41	40	43	43	43	40	43	0	1	1	2	3	2	4	5	4	5	6	4	7	8	10	13	8	10	10	6	9	11	13	16	18	10	20	22	42	24	30	33	9	22	13	39	24	41	10	10	18	23	23	34	23	30	37	42	30	23	23	39	45	38	29	49	36	30	51	53	53	48	50	57	60	42	26	62	62	64	59	56	65	69	66	63	68	56	71	76	72	76	77	74	83	77	86	87	85	86	90	89	87	89	92	89	94	95	96	96	99	100	100	100	102	103	101	94	108	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	2	1	1	1	1	2	1	1	1	2	1	1	3	1	3	2	1	2	2	4	2	2	1	1	2	1	2	2	1	2	2	2	1	1	3	3	1	3	2	1	2	1	2	2	1	4	4	2	2	2	2	2	1	2	1	3	2	3	2	1	1	2	1	1	2	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2
24500	-674.609829677771131	-680.549026896856390	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.627360880598809	0	2	1	3	3	4	4	5	6	5	6	7	6	7	7	7	9	7	9	8	10	8	8	8	10	9	10	10	10	9	10	12	8	11	10	12	11	12	10	11	12	11	11	13	13	13	13	13	13	13	13	14	13	16	17	17	14	17	15	16	15	16	17	15	19	19	19	20	21	21	19	21	20	22	22	21	23	25	25	23	24	23	25	25	28	27	28	32	31	30	32	33	32	34	32	35	36	36	36	38	40	39	40	41	44	43	42	41	43	0	1	1	2	3	4	4	5	4	5	6	6	7	8	10	13	14	10	18	9	33	11	13	16	18	18	22	11	23	16	24	9	9	22	23	26	16	40	26	26	26	29	35	28	35	37	31	42	43	43	43	18	23	40	48	49	39	37	51	61	53	48	49	40	60	55	52	55	62	64	59	56	65	68	56	63	69	72	75	76	82	72	77	77	83	83	83	86	87	87	90	89	87	89	89	94	89	95	94	97	99	100	100	100	102	103	101	102	108	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	3	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	3	2	2	2	3	3	3	1	1	1	2	2	2	1	2	2	1	3	3	2	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1
25000	-715.137434100508358	-721.076631319593616	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685406109348332	0	2	1	3	3	4	4	5	5	5	6	6	6	7	7	7	9	7	8	8	9	8	9	8	10	9	10	10	11	11	9	12	10	11	8	12	11	11	11	11	13	10	11	13	13	13	14	14	14	13	12	13	12	15	16	18	14	16	16	16	17	16	14	16	18	19	20	19	19	21	21	22	20	21	23	22	23	24	25	23	24	26	25	26	27	27	28	33	29	29	31	32	33	34	35	36	35	37	37	37	41	38	40	40	43	43	43	41	42	0	1	1	2	3	4	4	5	4	5	6	6	7	8	10	13	8	10	15	6	9	11	35	16	10	15	22	22	35	16	16	21	7	22	13	26	31	26	18	18	38	23	23	22	35	31	37	42	43	23	23	39	23	41	50	30	52	46	50	53	50	48	43	52	60	55	52	55	62	64	59	56	60	68	59	56	68	72	71	72	72	72	74	77	77	83	83	86	85	85	85	85	87	92	88	94	94	95	97	97	99	100	100	100	108	103	101	102	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	3	3	1	1	1	1	2	3	1	1	2	2	3	2	2	2	2	3	2	1	1	1	1	3	1	2	1	2	2	1	2	1	1	1	3	1	2	2	2	2	2	1	4	2	2	1	2	1	1	3	2	2	2	1	2	4	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1
25500	-708.395010607653148	-714.334207826738407	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.627918723548342	0	1	2	3	3	5	5	5	6	5	6	7	6	7	7	7	9	8	9	8	10	8	7	9	10	9	10	10	9	11	10	13	12	11	12	13	10	12	12	12	11	11	10	11	11	13	13	13	12	12	13	14	14	15	16	16	14	16	15	17	16	17	14	16	18	18	20	19	22	21	20	21	20	22	21	22	23	25	25	23	24	26	25	26	27	28	29	32	30	29	31	32	33	34	34	36	36	36	37	38	41	37	39	40	45	44	43	42	43	0	1	1	2	3	4	4	5	4	2	6	6	7	8	10	13	8	15	10	11	9	11	13	16	18	18	22	22	23	16	16	21	21	22	23	26	24	25	10	26	26	29	23	22	24	30	24	42	43	43	35	39	35	38	29	35	41	24	51	61	53	48	35	40	61	55	57	62	68	64	59	56	65	62	59	56	62	72	71	76	76	76	77	74	77	83	83	86	85	85	87	87	87	89	92	89	94	95	94	97	99	94	100	100	108	103	101	102	108	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	1	1	2	1	1	1	2	3	2	2	3	1	1	2	2	1	2	1	1	3	1	2	2	2	3	1	3	3	3	3	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	3	2	3	1	1	2	1	2	2	1	1	2	2	1	2	1
26000	-718.825772124773721	-724.764969343858979	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672843003766951	0	2	2	3	4	4	4	5	5	6	5	7	5	7	7	6	9	7	8	8	10	9	9	8	10	9	9	10	11	10	9	12	9	12	9	12	10	13	10	11	12	12	9	13	14	14	13	14	14	13	13	13	15	15	17	17	13	16	15	17	17	18	16	15	18	19	19	20	21	19	21	23	21	22	22	21	22	25	24	23	24	25	24	26	27	28	29	32	31	30	32	33	30	35	35	35	37	37	37	39	38	39	41	39	44	43	42	41	42	0	1	1	2	3	4	4	5	4	5	6	6	7	8	10	13	8	10	10	6	33	11	13	16	10	18	11	22	23	23	24	21	9	28	13	26	31	18	10	18	39	29	13	22	43	37	37	42	43	24	43	18	45	40	42	63	36	31	51	53	43	55	49	39	60	55	64	62	62	64	59	56	60	68	51	63	68	72	71	76	72	76	77	74	83	83	83	86	85	85	93	89	85	89	92	89	96	92	96	97	99	97	100	94	108	103	99	102	108	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	2	1	2	3	1	2	2	2	2	1	2	2	3	3	2	1	3	2	2	2	1	2	2	1	1	3	1	1	3	1	1	2	1	2	2	1	1	2	2	3	2	1	4	3	1	2	2	1	1	2	1	2	1	2	2	2	3	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1
26500	-740.865665655695466	-746.804862874780724	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650645004277764	0	2	2	3	3	4	4	6	5	5	6	6	7	7	7	6	8	6	7	9	9	8	9	8	9	9	10	11	10	11	10	12	10	11	11	12	9	13	11	11	12	12	11	13	13	14	13	13	13	13	12	11	13	15	15	17	14	16	16	15	16	17	17	16	18	19	18	20	21	20	21	21	21	22	22	22	23	26	25	23	25	25	24	26	27	28	30	33	30	30	31	34	31	34	33	35	36	35	36	37	41	39	40	41	44	44	39	42	44	0	1	1	2	3	4	4	5	4	5	6	6	16	8	10	7	8	5	18	11	9	11	13	13	18	10	22	27	23	16	13	21	9	22	23	39	16	18	10	15	26	29	23	28	24	30	13	42	43	43	23	26	30	26	29	49	52	31	51	53	53	48	50	52	61	42	52	66	62	57	59	63	65	68	59	63	68	72	71	76	72	72	74	77	83	83	83	86	86	85	86	89	85	89	89	94	89	95	96	94	107	100	100	97	104	103	99	102	108	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	2	3	3	2	2	1	1	1	2	2	3	1	1	1	2	1	1	3	3	2	2	2	2	1	2	2	2	3	2	3	3	1	2	2	2	2	1	2	3	3	2	2	2	1	2	2	2	2	2	2	3	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1
27000	-706.609119903965052	-712.548317123050310	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603598521436156	0	2	2	3	3	4	4	6	5	5	7	5	6	7	7	5	9	8	9	9	10	8	8	8	9	9	10	10	9	11	10	12	9	12	11	12	11	12	12	12	13	12	11	13	12	14	14	14	12	12	13	14	15	15	17	18	15	16	15	16	16	17	16	17	18	20	19	20	21	22	20	22	21	21	22	20	23	25	25	21	24	24	25	26	29	27	29	32	29	31	32	34	31	35	35	36	33	37	36	38	41	39	41	38	44	44	42	42	44	0	1	1	2	3	4	4	5	4	5	6	6	16	8	10	7	8	10	15	11	7	11	13	16	18	15	22	22	23	16	24	33	9	11	23	26	31	26	26	26	40	29	23	34	24	31	37	29	43	43	35	39	45	41	45	49	39	46	51	45	53	42	49	40	60	48	57	62	68	52	51	56	65	62	59	56	62	76	75	76	76	72	77	74	77	83	77	86	77	87	93	85	89	92	92	97	85	95	97	97	99	104	100	97	108	103	101	102	108	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	2	3	2	2	1	2	1	2	2	2	1	2	2	2	1	3	3	2	1	2	3	1	4	2	2	1	2	1	1	2	2	1	3	3	3	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1
27500	-721.578606406306221	-727.517803625391480	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.578698630557335	-1	1	2	2	3	4	4	4	5	5	6	7	7	8	6	6	9	8	10	9	10	8	9	8	9	9	10	10	10	11	10	13	12	10	11	12	11	12	11	11	13	11	11	13	13	14	14	14	13	12	13	13	14	15	17	18	15	15	15	17	16	17	17	16	18	19	19	20	21	22	19	21	20	22	22	23	24	24	25	23	21	25	25	25	28	27	28	33	30	31	33	33	32	35	35	36	34	37	36	38	40	38	40	40	44	44	42	41	43	0	1	2	2	3	4	4	5	4	5	6	6	16	8	10	9	8	10	10	11	25	9	13	16	5	5	11	22	23	13	24	21	21	22	23	40	24	25	19	25	40	29	23	22	30	31	16	42	23	13	43	39	45	26	29	55	38	37	51	53	53	42	49	57	45	62	52	48	68	57	59	56	65	55	59	81	74	72	75	81	63	72	77	74	83	83	83	86	87	87	85	89	87	97	92	92	85	95	97	97	99	97	97	100	102	103	101	102	108	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	2	3	1	1	2	1	1	4	3	3	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	4	2	3	2	1	1	1	2	4	1	2	2	1	2	2	3	3	1	2	2	3	3	1	3	2	2	1	2	3	1	1	2	2	1	2	2	1	1	2	1	2	3	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	3	2	1	2	1
28000	-735.142077799073718	-741.081275018158976	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606864963176113	0	1	2	3	3	4	5	5	5	6	5	6	7	7	8	6	8	7	10	8	8	7	9	8	10	9	10	11	11	10	10	11	10	12	10	11	11	12	11	10	13	12	10	14	13	13	13	14	13	12	12	14	13	15	18	17	12	17	14	15	17	17	17	15	18	19	19	20	21	20	20	22	21	22	22	23	22	25	26	23	21	24	24	25	29	28	28	32	31	30	33	32	32	35	34	33	34	36	36	37	39	38	41	40	45	44	43	42	44	0	1	1	2	3	4	4	5	4	5	6	6	16	8	10	7	8	3	18	11	9	11	24	16	10	18	22	22	23	16	24	21	21	27	13	26	31	18	10	10	57	29	23	34	13	30	37	30	23	16	35	26	35	41	48	49	18	37	50	53	53	42	49	26	45	48	52	55	62	52	59	56	65	55	59	81	68	72	71	72	56	76	74	77	83	83	83	86	87	85	93	89	85	96	92	89	89	95	96	94	99	97	100	100	102	103	101	102	108	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	3	1	2	1	1	2	1	1	1	4	3	1	1	1	1	3	1	1	3	2	3	1	3	1	1	2	2	2	5	1	1	2	4	2	3	2	2	3	1	2	3	4	2	1	2	4	1	1	2	3	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	4	2	2	1	2
28500	-749.112457729515654	-755.051654948600913	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603968519848280	0	2	2	3	3	4	5	5	5	5	5	6	7	7	7	6	10	8	8	8	9	8	9	9	10	9	10	10	10	10	10	11	11	10	12	12	10	11	12	10	12	11	11	13	13	12	13	14	13	12	11	15	14	16	17	18	14	16	15	17	16	17	17	16	19	20	18	19	21	21	20	22	22	22	23	23	23	25	25	24	21	25	24	26	28	26	29	32	30	30	33	33	32	32	35	35	36	37	36	38	41	38	40	40	44	42	42	41	44	0	1	1	2	3	4	4	5	4	5	6	11	16	8	10	7	8	10	10	11	9	11	13	13	18	10	11	22	13	16	16	9	9	22	23	26	24	10	18	10	38	29	13	33	24	37	37	42	24	24	23	57	45	41	29	43	38	47	51	61	53	29	43	41	60	29	38	48	68	57	59	63	65	66	51	81	55	72	75	81	63	76	68	77	83	83	83	85	85	87	87	89	85	87	92	89	85	95	96	97	99	96	102	102	97	103	101	102	108	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	2	2	1	2	2	1	2	2	1	2	2	2	2	3	1	2	1	1	3	2	3	1	1	2	1	2	1	2	2	2	2	2	1	1	2	2	3	1	2	2	1	1	5	3	3	2	5	3	3	1	3	2	1	2	1	4	1	3	2	1	1	2	1	1	2	3	1	2	2	1	1	2	2	2	2	1	2	3	1	1	1	3	2	2	1	3	1	1	2	1
29000	-768.963742247826872	-774.902939466912130	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.624584231614656	-1	1	1	2	3	4	3	5	5	6	6	6	7	8	6	5	10	8	9	8	8	9	9	9	9	9	10	10	10	9	9	10	11	10	11	12	10	12	11	10	12	12	9	13	12	14	12	13	13	12	13	13	15	15	16	17	14	16	16	17	17	17	17	17	19	17	19	19	20	21	20	21	22	22	22	22	21	25	25	22	23	23	25	24	28	26	29	32	30	31	31	32	32	33	34	35	36	37	36	38	40	39	40	40	44	44	42	41	44	0	1	1	2	3	4	4	5	4	5	6	2	12	8	5	7	14	15	10	11	4	11	13	16	18	10	22	22	24	16	16	21	21	22	23	40	31	18	10	10	26	29	13	34	35	47	30	42	50	43	23	40	45	41	42	49	40	46	51	45	30	55	49	52	60	48	52	55	62	67	51	56	61	68	51	63	68	63	59	63	72	72	77	77	83	83	83	86	85	87	87	89	85	89	92	89	96	92	94	96	99	96	100	102	102	103	101	96	108	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	4	1	3	4	1	2	4	2	2	1	3	2	2	1	4	3	2	4	4	2	1	2	2	2	1	1	2	3	1	1	1	1	2	2	1	3	1	2	1	3	2	2	1	1	2	2	1	3	2
29500	-701.494436405738725	-707.433633624823983	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693771969296929	-1	1	1	3	2	5	4	6	6	5	7	7	6	7	7	5	9	8	9	8	10	8	9	9	9	9	11	10	11	9	11	13	11	12	10	12	10	11	12	11	13	11	11	14	13	13	12	13	14	13	13	12	13	15	18	17	14	16	15	16	17	17	16	17	18	20	19	19	21	20	20	20	21	22	22	22	23	25	25	24	25	26	24	25	29	27	28	32	31	30	32	33	30	33	34	36	36	36	37	37	41	38	40	40	44	42	43	42	43	0	1	1	2	3	4	4	5	4	5	7	6	16	8	10	7	8	5	15	6	9	11	13	16	10	10	22	22	24	16	37	33	9	22	24	18	24	10	26	26	40	23	24	34	24	37	37	42	50	43	43	40	23	38	48	49	52	47	51	53	53	48	50	39	60	55	64	62	55	67	23	56	65	68	59	72	68	76	71	76	76	81	77	74	83	83	83	86	85	87	93	89	85	89	92	94	94	92	94	97	99	100	100	100	100	103	101	102	108	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	3	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	3	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	3	1	1	3	1	1	2	2	2	3	1	1	1	1	1	1	4	1	2	1	3	1	1	3	3	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	4	1	1	2	1
30000	-718.245343589395588	-724.184540808480847	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.683663409608715	0	1	2	4	4	5	3	5	6	6	6	7	5	7	8	7	7	8	10	7	11	7	9	9	10	10	11	10	10	11	11	12	9	9	11	12	9	13	12	11	12	10	11	13	13	13	12	13	14	12	12	15	14	13	17	18	14	16	16	16	16	17	15	16	18	19	19	19	21	21	19	21	22	22	22	19	22	26	24	24	25	26	24	27	27	28	29	32	31	29	31	34	33	35	35	37	36	37	36	38	40	39	40	40	44	43	42	41	44	0	1	1	7	3	4	2	5	4	5	6	6	7	8	10	13	5	3	18	11	9	11	16	16	18	18	22	22	24	16	16	21	9	22	23	18	16	41	26	10	18	23	23	27	35	31	24	42	43	23	37	36	50	40	29	63	39	31	50	53	45	48	49	39	60	62	39	62	68	67	59	56	65	55	59	63	62	72	59	72	72	72	77	74	83	74	85	86	85	85	90	89	91	89	92	94	94	95	94	96	99	100	100	100	102	103	101	102	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	1	3	3	1	1	1	1	1	2	1	2	2	2	2	1	1	4	1	2	3	2	1	2	3	1	3	1	1	3	1	1	1	1	2	2	2	3	2	2	3	4	2	2	3	1	2	2	3	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	3	1	1	2	1
30500	-684.314670602098658	-690.253867821183917	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.577856852836982	0	1	2	3	3	4	4	5	5	6	6	7	5	7	8	6	9	7	9	8	10	9	8	8	9	9	11	11	9	9	10	11	9	11	12	13	10	12	12	11	12	11	10	13	13	12	13	13	12	12	12	13	14	15	17	18	14	16	14	16	17	17	16	15	19	18	19	19	21	21	21	22	21	21	22	23	23	26	25	23	25	25	25	27	27	27	30	31	31	30	32	33	30	35	35	35	36	37	37	38	41	39	41	40	43	43	42	41	43	0	1	1	2	3	4	4	5	4	5	6	6	7	5	10	13	8	10	18	11	33	11	13	16	18	18	22	22	23	13	24	33	9	22	43	40	30	18	40	26	26	29	24	27	30	37	37	42	43	13	30	39	50	41	42	63	52	47	50	53	53	48	49	57	61	62	57	62	68	57	59	56	65	55	59	56	55	76	71	72	72	76	74	74	83	74	83	86	85	85	93	89	86	89	92	89	94	95	94	97	99	100	100	100	108	103	101	102	108	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	2	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	1	4	2	1	1	1	2	2	1	2	1	1	2	3	2	1	1	1	2	1	1	3	4	2	1	2	5	3	3	2	2	1	1	1	2	2	2	3	2	2	2	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1
