step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-281.115871335084591	-290.166714715535932	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982804149397833	1	4	4	6	8	5	9	6	12	8	11	11	10	8	7	8	15	7	10	17	7	9	10	11	12	13	10	14	19	10	13	11	10	10	11	12	12	13	11	14	11	13	19	13	16	14	13	13	13	11	13	15	13	16	15	14	12	15	15	12	15	15	14	12	14	17	15	16	14	12	18	18	16	20	15	14	15	16	16	18	28	19	12	18	17	16	23	20	20	0	1	1	6	6	1	21	6	23	15	18	33	16	21	6	8	46	8	10	65	8	15	5	33	12	9	15	49	54	21	32	30	14	18	23	23	33	35	27	64	30	22	72	13	77	25	36	24	37	10	9	37	39	9	69	51	5	42	56	35	31	49	70	30	50	75	14	55	6	32	51	57	24	55	31	42	28	37	40	85	87	85	34	66	31	39	74	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-295.826906799100072	-304.877750179551413	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988045404672126	2	6	6	5	7	7	9	7	10	7	8	10	11	8	8	8	16	10	10	14	9	9	10	13	10	12	9	12	19	10	13	10	12	11	11	12	13	13	13	11	12	14	19	12	13	14	15	12	13	13	11	13	14	18	9	11	16	12	13	13	15	17	11	14	16	18	13	13	12	15	16	13	15	13	15	19	19	15	16	17	26	19	15	20	18	20	18	20	22	0	4	1	1	1	2	3	4	14	4	2	16	12	8	2	6	18	15	15	21	10	11	5	63	27	34	15	63	38	16	13	15	35	6	21	56	36	40	63	11	63	67	80	56	28	58	56	30	58	51	12	23	58	45	14	32	39	14	11	28	63	47	25	48	8	79	48	44	56	31	74	56	68	35	67	50	54	31	46	58	89	26	59	79	67	85	71	30	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-264.358252473188656	-273.409095853639997	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996301642488138	2	6	5	4	7	4	9	6	11	9	10	11	11	8	8	9	14	10	10	15	9	9	8	13	11	12	10	13	13	10	12	12	12	13	11	14	12	12	14	10	9	11	18	13	15	12	16	12	12	11	13	13	13	16	11	12	15	15	15	14	14	17	15	14	16	19	14	13	14	15	20	16	17	19	18	15	17	17	16	16	23	17	19	19	20	20	21	19	20	0	4	4	1	3	1	14	6	27	14	5	15	21	8	2	2	33	16	22	46	8	2	2	13	7	30	15	31	11	10	40	12	9	35	27	35	40	10	46	41	15	10	72	38	24	18	69	41	16	7	56	55	46	61	41	15	39	46	24	42	32	64	31	27	61	10	49	27	11	34	46	42	52	78	82	36	58	68	67	57	87	39	61	65	83	43	59	43	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-269.117713356825561	-278.168556737276901	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990257180985436	1	7	5	7	8	6	9	4	10	6	11	10	10	9	10	9	15	9	9	16	10	10	7	7	12	13	12	11	16	8	13	11	12	14	11	10	12	10	12	12	12	13	16	13	14	13	15	11	14	13	13	14	13	17	14	16	12	14	14	13	11	16	16	13	15	14	14	15	15	12	19	13	16	19	17	15	18	17	13	13	22	18	18	18	20	19	23	21	16	0	8	8	10	6	3	24	1	18	3	14	6	3	8	14	6	49	30	30	51	5	16	6	3	7	57	36	19	15	24	38	38	21	72	38	23	7	16	11	36	15	33	69	28	25	41	72	18	39	25	13	40	11	20	33	55	36	51	53	40	13	52	44	27	31	53	70	58	46	12	78	32	45	20	43	51	75	45	48	7	88	52	52	66	82	82	81	78	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-257.226904788579589	-266.277748169030929	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993849875252742	2	7	6	6	8	5	9	7	11	8	8	9	10	8	10	8	15	9	7	16	10	7	10	13	12	13	12	14	18	9	12	10	14	15	10	13	13	12	12	11	11	13	20	11	14	13	15	14	10	13	13	12	14	18	13	16	15	14	11	13	12	14	15	15	13	20	14	14	14	16	18	17	15	21	17	17	18	15	15	15	26	18	20	16	17	19	23	21	17	0	4	1	6	3	1	2	6	32	2	19	11	16	22	11	6	36	5	6	51	12	3	18	9	15	61	16	36	85	10	23	6	61	51	22	44	41	32	19	16	7	39	54	18	51	25	45	36	2	13	61	40	55	75	39	60	42	26	49	31	49	27	59	55	44	89	50	26	50	34	47	47	61	72	36	42	26	24	37	37	87	48	86	47	45	67	43	86	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-277.756996713039484	-286.807840093490825	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989781071544273	2	5	6	7	7	6	5	7	11	9	9	10	11	8	8	8	12	9	11	16	10	9	7	12	12	12	12	14	17	10	10	12	14	14	12	14	12	12	13	12	12	13	13	9	15	13	16	9	13	13	10	13	11	17	11	13	14	15	12	12	15	15	16	15	16	17	14	16	14	15	18	16	16	20	16	19	10	17	14	17	26	18	20	19	21	17	20	19	19	0	1	7	7	2	2	1	3	22	4	15	15	23	2	5	5	10	23	12	52	15	8	7	10	10	51	11	40	70	22	23	12	31	41	48	55	21	22	30	53	31	41	35	6	36	60	39	23	32	23	15	24	15	25	51	9	38	28	53	51	52	40	33	50	55	62	41	27	40	34	73	57	58	68	8	20	44	45	38	73	83	68	69	68	61	69	84	67	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-263.478198395451386	-272.529041775902726	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999511846113325	2	6	6	5	7	7	8	5	11	7	11	11	8	8	9	7	15	8	10	11	10	9	10	13	9	12	13	12	17	8	11	8	13	15	10	13	12	7	11	13	12	8	19	13	13	11	16	14	14	13	12	16	10	14	13	16	15	15	11	13	14	16	16	15	14	20	15	15	14	16	18	16	16	17	16	18	18	17	12	17	27	16	19	17	20	19	22	18	21	0	4	4	1	4	8	10	1	53	2	19	15	38	10	3	3	45	38	6	21	6	30	15	20	32	39	19	21	17	16	25	38	41	11	7	31	23	3	32	28	53	16	62	59	41	21	49	22	79	9	53	61	42	21	31	32	33	44	35	37	40	36	65	36	46	76	36	31	55	58	63	51	68	56	45	72	47	70	32	82	87	40	84	50	43	34	43	73	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-278.759115795913146	-287.809959176364487	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993906978007732	2	5	6	5	8	6	7	4	9	7	10	9	11	9	8	9	14	8	10	15	11	10	10	13	11	10	10	11	18	8	13	10	12	13	12	14	9	12	12	9	10	14	16	11	14	12	15	13	12	13	9	13	14	17	14	15	15	15	15	12	14	16	13	14	14	17	15	16	15	15	19	18	10	18	14	18	19	16	16	18	23	20	19	14	18	19	20	21	21	0	1	8	8	3	4	3	1	6	3	30	30	3	7	3	10	2	3	30	48	37	14	51	40	11	9	12	5	43	3	13	16	23	35	11	60	30	27	18	6	37	48	63	26	39	13	75	46	22	21	18	38	46	20	35	75	16	63	61	11	35	45	13	34	22	67	50	14	36	61	43	52	15	44	24	50	54	17	42	69	88	78	57	19	62	72	54	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-271.519986899742548	-280.570830280193888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996892876513266	1	7	5	6	3	6	9	7	12	5	11	10	9	9	10	8	15	9	10	16	10	10	8	9	11	12	12	12	18	7	13	12	13	12	11	11	12	10	13	13	11	13	16	11	15	14	15	13	11	12	5	14	12	17	12	16	14	15	7	11	14	17	11	14	16	18	12	9	14	14	19	16	15	21	17	18	17	17	17	15	25	18	18	17	20	20	21	20	20	0	3	5	3	1	5	23	4	19	1	22	10	8	4	2	8	61	3	14	33	23	14	2	3	19	63	63	19	43	3	49	63	27	36	22	23	13	16	8	25	21	50	57	8	52	32	35	41	19	13	5	53	25	46	2	69	9	57	10	22	27	67	14	27	70	73	14	8	31	26	75	52	61	86	33	56	9	43	20	64	74	20	72	61	83	54	76	29	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-282.553409121780135	-291.604252502231475	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979146096072586	2	5	6	5	7	3	7	7	11	8	10	11	10	9	10	9	13	7	11	16	11	8	10	13	11	10	12	12	17	7	13	11	12	14	11	8	11	11	13	12	10	13	18	8	15	14	15	12	13	13	11	13	12	17	15	15	15	14	15	11	14	14	15	14	15	19	12	15	14	16	20	14	15	20	16	18	14	16	17	12	25	19	16	18	17	20	21	19	21	0	1	2	1	3	1	2	4	15	2	5	15	22	8	36	8	37	4	13	9	22	30	4	53	16	18	16	30	83	6	37	22	23	33	16	5	11	13	23	36	5	30	55	30	35	12	42	19	48	28	16	35	15	73	62	39	49	35	64	18	24	53	80	49	72	52	36	80	48	40	66	33	24	76	61	45	37	55	48	38	71	79	49	54	47	82	45	46	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-269.060565129497036	-278.111408509948376	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969565002902571	1	6	5	6	8	7	4	7	11	9	11	11	10	8	9	7	14	9	11	15	11	10	8	11	12	13	13	11	18	11	13	11	12	14	12	13	13	11	9	13	9	11	19	11	16	10	13	10	11	13	12	14	12	16	15	14	15	15	14	11	15	16	15	8	16	18	14	13	14	15	20	17	17	20	16	19	18	15	16	17	23	19	19	20	18	20	21	20	22	0	3	1	3	4	3	1	2	41	8	5	3	4	6	6	2	19	23	3	50	39	64	6	13	30	49	9	22	57	64	51	14	14	28	44	24	21	22	8	25	5	23	75	23	69	16	13	16	13	53	13	30	13	19	27	46	52	37	53	14	59	57	36	2	17	73	25	42	42	27	66	20	63	82	70	56	65	37	69	70	55	61	67	73	58	80	71	55	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-257.393199371222295	-266.444042751673635	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989844277174745	2	6	5	7	7	7	9	7	11	8	9	11	6	9	10	8	15	10	10	14	11	9	10	13	12	12	11	13	15	11	13	10	13	14	11	13	12	12	10	14	11	13	20	9	16	12	15	13	14	12	11	15	11	12	14	15	16	15	14	13	15	12	16	12	14	17	12	15	13	13	19	18	16	21	18	18	18	17	16	17	24	19	18	16	18	14	22	19	21	0	1	1	3	2	2	2	13	22	4	5	32	3	8	22	2	59	16	4	62	8	6	14	27	32	32	23	27	18	19	9	14	26	67	18	50	9	18	44	42	19	35	83	16	61	27	60	54	62	7	10	51	44	14	26	38	59	33	21	53	26	53	48	15	62	68	39	49	32	39	80	80	49	83	80	49	84	40	52	56	55	45	84	40	55	62	66	80	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-288.430886630151917	-297.481730010603258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989699831281187	0	7	4	7	4	7	9	7	12	7	10	10	9	9	10	6	14	10	11	16	10	9	8	12	11	12	12	12	17	9	13	11	12	15	12	12	12	13	13	14	11	11	19	10	16	14	16	13	13	13	10	12	14	18	15	15	16	14	14	14	15	14	12	15	15	20	9	16	15	9	15	15	14	20	15	19	19	16	15	17	24	19	17	19	21	20	17	20	19	0	3	1	16	1	5	8	16	11	3	4	2	6	4	2	3	41	23	14	71	6	10	5	30	10	44	21	21	20	3	12	51	22	17	15	18	70	19	11	49	30	8	36	23	40	10	37	26	37	25	2	12	9	56	46	28	38	41	35	23	42	35	42	49	40	75	2	79	11	8	62	12	26	47	59	83	20	44	42	72	86	87	47	87	71	82	55	35	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-256.186550812699011	-265.237394193150351	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995148238528211	2	3	6	7	6	6	9	4	10	8	11	11	11	9	9	8	14	10	10	16	10	9	9	12	11	13	8	13	17	10	13	10	13	13	11	12	12	13	12	12	12	13	17	8	14	12	14	14	11	12	12	14	13	18	13	16	16	15	14	11	15	16	15	15	15	20	14	15	14	14	19	15	17	18	18	18	16	17	13	17	24	19	19	19	15	17	22	20	20	0	1	2	2	8	2	6	1	10	6	15	14	18	5	4	3	41	15	22	47	23	4	44	16	23	39	4	23	70	44	37	16	30	25	4	12	35	12	30	11	22	35	85	5	51	9	36	51	19	35	19	60	46	77	39	31	55	31	15	18	69	39	53	52	40	74	39	38	50	11	43	34	52	57	58	86	59	85	44	28	84	86	75	54	15	34	89	54	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-263.404994776470858	-272.455838156922198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982796903767986	1	4	6	7	7	5	8	5	11	9	10	10	10	9	9	8	14	9	11	17	9	10	9	11	11	12	13	12	18	10	12	10	13	14	11	13	13	11	13	13	10	13	14	13	14	14	15	13	13	11	11	13	13	13	14	15	15	14	12	13	14	14	13	15	16	20	15	15	12	15	19	14	16	21	17	19	17	16	17	16	22	20	20	20	18	17	23	18	21	0	1	2	2	2	2	2	2	16	4	7	7	7	2	7	3	44	4	16	58	8	7	4	7	22	13	38	24	77	4	23	2	9	40	23	35	25	14	14	25	7	19	31	31	37	33	27	14	9	14	22	13	59	35	23	62	39	22	18	51	44	13	19	49	17	64	9	36	18	12	57	49	56	71	57	85	69	64	65	37	57	88	29	80	20	50	74	56	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-278.843002714828572	-287.893846095279912	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965556632295985	0	6	4	6	7	7	8	6	12	9	10	9	10	9	9	8	15	8	8	16	8	10	10	13	12	11	12	13	18	8	10	10	14	15	10	14	13	13	14	13	12	11	17	12	15	14	14	14	13	13	13	14	11	17	13	16	16	13	12	10	9	13	13	14	16	19	15	15	13	14	19	17	17	19	17	18	18	13	15	17	19	15	19	19	19	20	22	21	20	0	3	1	3	8	3	5	1	35	19	18	6	61	6	30	3	52	8	4	68	3	6	12	22	12	6	11	15	78	5	18	5	10	44	16	49	61	19	27	59	11	10	58	11	35	59	25	44	13	11	15	41	14	51	41	48	70	26	61	30	4	21	42	28	40	72	59	59	10	55	54	52	57	68	20	57	43	27	69	82	76	51	40	72	75	29	71	69	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-280.176227060120368	-289.227070440571708	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987196014315514	2	7	5	4	6	6	8	7	11	9	9	10	10	9	9	6	13	8	11	17	11	8	10	9	11	13	13	13	18	9	12	11	12	15	10	12	11	13	12	13	11	14	19	11	15	13	12	10	14	12	13	16	14	18	11	14	16	14	12	12	12	15	15	15	9	19	15	10	13	13	15	17	17	20	17	18	17	17	15	18	28	18	20	16	20	16	19	20	22	0	1	4	1	3	4	8	3	2	8	18	7	6	4	2	4	55	16	10	48	68	4	24	18	48	25	32	61	57	5	13	13	48	38	18	32	13	37	23	41	35	40	76	24	56	55	13	18	47	19	9	40	11	58	12	59	37	46	55	13	21	49	40	38	22	72	42	7	39	19	42	86	57	54	46	60	9	53	19	75	85	34	49	28	54	53	21	82	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-288.150115772286142	-297.200959152737482	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995560349589700	1	5	4	6	8	7	9	7	10	3	11	11	11	9	10	9	12	9	7	17	6	10	7	12	10	13	13	11	17	10	12	11	12	15	10	13	13	12	13	8	8	13	16	11	12	12	11	10	13	12	11	13	12	13	14	15	13	14	15	11	14	16	13	13	15	20	10	13	13	14	18	18	16	21	17	19	17	16	14	16	26	14	19	14	21	16	22	18	22	0	10	1	3	19	3	8	3	5	1	7	22	14	23	21	40	25	6	21	50	2	5	2	60	23	15	53	16	86	40	22	18	48	36	2	67	11	67	14	4	4	8	27	9	35	48	16	16	33	21	6	50	44	53	68	48	31	50	42	40	67	64	53	51	82	83	21	44	47	17	80	70	61	76	63	88	82	26	52	36	88	49	78	44	20	84	66	29	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-275.753804024546014	-284.804647404997354	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991553431316466	0	7	5	6	8	7	9	6	10	9	11	11	9	9	9	8	16	8	9	15	8	10	10	12	12	11	13	12	16	10	11	11	12	12	12	14	12	11	13	14	11	13	16	10	15	12	15	11	13	11	10	16	13	17	11	8	16	12	14	13	14	15	14	15	15	20	11	14	14	11	20	12	15	18	17	18	17	16	16	18	26	20	19	20	19	20	17	16	21	0	3	1	3	3	3	8	3	13	6	22	14	56	6	6	4	39	4	2	40	4	10	21	30	13	9	51	15	24	16	2	18	5	48	51	37	70	13	50	25	51	50	46	6	59	23	61	15	44	13	56	30	46	34	21	4	24	70	53	12	32	61	60	40	35	80	21	12	39	23	75	50	69	77	65	77	28	65	65	78	80	80	75	79	70	76	88	69	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-282.640465552375133	-291.691308932826473	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999307082750673	2	7	6	5	6	4	8	7	11	9	11	7	10	8	10	7	16	8	11	15	10	9	8	12	10	13	13	12	19	6	11	9	14	12	11	14	13	12	10	14	11	13	18	12	16	13	15	11	12	9	10	12	13	17	14	12	14	12	14	13	14	14	9	15	13	19	15	14	15	12	19	16	17	17	17	17	18	12	16	17	23	19	20	12	19	20	21	18	22	0	3	4	6	6	1	2	3	21	12	14	30	14	4	22	30	53	4	13	41	2	12	5	21	32	28	39	35	74	6	63	16	48	19	32	52	19	10	7	35	14	11	75	32	34	58	58	30	31	23	7	30	58	65	56	32	56	15	56	9	60	41	5	31	35	77	36	56	25	2	69	65	36	53	33	65	42	25	40	38	71	73	88	35	75	77	29	80	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
