step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-476.854822910469466	-483.710310861428866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663654741477648	-1	3	0	3	1	6	4	4	5	6	9	8	7	8	8	7	8	11	11	11	12	10	11	10	12	11	11	13	13	11	12	14	13	12	15	13	13	14	15	15	13	15	14	13	13	15	15	16	16	17	18	18	17	18	17	18	18	18	18	19	20	19	19	20	19	22	23	18	19	21	20	24	21	20	22	22	24	24	23	22	23	26	25	22	24	25	27	0	1	1	1	1	2	4	5	7	4	13	6	9	10	10	4	6	15	22	15	23	12	16	17	20	22	13	27	25	12	12	33	21	12	37	24	24	27	0	45	31	37	36	17	26	18	36	31	44	7	55	49	49	45	44	50	49	53	49	32	58	59	46	58	44	68	51	36	53	53	65	70	50	69	70	71	66	73	74	74	74	86	79	71	71	70	86	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	6	1	1	1	3	2	1	1	1	1	2	1	1	2	1	3	2	3	2	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1
5500	-596.320473387287620	-603.175961338247021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581795109491151	0	4	1	3	2	5	4	4	5	7	9	7	8	8	9	8	9	10	10	10	12	9	13	9	11	12	12	12	12	11	12	14	13	12	16	13	12	14	15	14	12	14	14	14	14	16	15	16	16	17	18	16	18	18	18	18	18	17	18	19	19	20	21	20	19	21	22	19	20	19	21	24	21	21	22	22	23	23	22	22	25	25	25	24	23	27	27	0	1	1	1	1	2	4	5	7	4	13	2	9	9	10	10	6	14	24	15	12	12	22	6	20	22	25	15	20	16	22	30	26	12	43	17	18	26	0	26	22	41	24	19	26	37	43	42	36	19	47	36	52	48	43	39	49	49	49	56	55	53	50	56	52	61	68	51	70	53	65	79	46	69	60	56	68	62	69	69	74	75	79	76	71	81	83	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	4	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	2	1	3	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1
6000	-504.407391686176140	-511.262879637135541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570589835041011	0	3	2	3	2	5	4	3	6	7	10	7	9	8	9	6	8	12	11	9	12	9	11	12	11	12	12	13	11	10	12	14	12	13	16	13	13	12	14	15	15	15	14	13	14	14	15	16	17	17	17	15	18	16	17	16	17	17	19	19	21	20	21	19	20	21	22	20	19	17	21	23	20	22	22	23	23	23	21	20	24	25	23	23	24	26	27	0	1	1	1	1	2	1	5	4	1	14	6	7	9	14	3	6	14	22	14	23	12	12	17	20	22	15	29	20	17	19	24	12	10	23	6	30	22	0	38	31	37	44	30	22	15	44	31	52	11	47	44	47	33	47	34	52	17	36	54	59	48	28	57	57	51	51	55	70	36	59	80	46	69	71	71	66	71	69	36	79	72	74	61	84	81	78	1	2	1	2	1	2	2	1	2	3	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	3	2	5	2	1	1	1	2	2	1	1	4	3	2	2	1	4	1	1	2	2	1	1	1	5	3	1	1	2	3	1	2	2	2	2	1	3	1	2	2	2	1	1	1	1	2	3	2	1	1	1	1	1	3
6500	-500.865943720096254	-507.721431671055655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694657830014035	0	2	1	2	2	5	3	2	5	5	8	7	9	9	9	7	7	12	9	11	12	9	11	11	10	11	13	12	13	11	10	14	14	13	15	13	14	12	16	14	15	14	15	13	14	15	16	17	17	16	17	16	19	17	18	19	17	17	18	19	20	20	21	19	19	20	23	19	21	20	21	23	22	21	21	23	23	23	22	22	24	25	23	23	23	27	26	0	1	1	1	3	2	4	1	7	4	10	6	9	10	10	6	6	14	17	25	23	12	16	17	15	22	28	14	25	14	22	18	23	23	37	30	21	11	0	26	31	31	44	30	26	15	44	42	47	37	44	36	57	39	47	51	52	52	57	49	65	48	50	49	52	68	66	47	70	53	65	69	46	62	60	71	68	63	69	70	69	76	79	71	71	79	77	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	3	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	2	4	1	1	1	2	1	1	1	2	1	1	1	1	2	2
7000	-472.111232578452757	-478.966720529412157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656876338196768	-1	4	2	2	1	5	4	4	5	6	9	7	9	10	8	7	9	12	10	12	12	9	10	12	12	11	13	11	10	11	12	14	12	13	15	12	13	14	15	15	13	14	14	14	13	15	15	16	15	18	18	17	18	17	17	19	19	17	18	19	17	19	21	20	19	20	22	19	20	19	22	23	22	22	20	23	22	23	22	22	23	25	24	23	22	27	27	0	1	1	1	1	2	4	5	7	4	16	6	9	10	10	6	6	14	15	28	23	12	12	12	29	22	13	15	15	19	12	11	12	21	37	17	21	26	0	38	31	33	36	36	26	15	43	31	36	30	47	49	52	42	47	50	52	49	61	44	48	55	30	53	59	51	62	47	70	53	75	70	50	69	52	71	66	69	70	69	70	76	79	71	75	81	78	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	2	2	1	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2
7500	-512.876299515135202	-519.731787466094602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697797386955211	-1	4	1	3	2	6	4	4	4	6	9	8	9	9	8	5	9	9	10	12	12	9	10	12	11	12	11	12	12	12	13	14	14	14	15	12	13	11	16	14	15	14	14	14	14	15	14	17	15	18	18	17	17	17	17	17	19	14	18	19	20	20	20	19	20	21	22	19	20	19	21	23	20	21	21	22	23	22	23	22	24	26	24	23	23	26	28	0	4	1	1	1	2	4	5	4	4	12	6	9	10	10	1	6	10	11	25	12	12	12	17	14	38	13	15	25	27	23	25	23	23	38	17	26	22	0	26	21	21	36	36	22	15	17	41	47	28	44	49	49	43	36	20	52	36	49	53	59	39	28	53	53	51	68	51	70	53	65	69	50	69	50	71	55	57	62	74	80	61	69	71	71	83	81	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	3	4	2	1	1	3	2	1	2	1	2	2	2	1	1	1	1	2	5	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2
8000	-439.954104416393534	-446.809592367352934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683035490830592	-1	4	0	2	1	6	3	3	4	8	9	8	9	9	10	7	8	11	8	12	12	9	13	12	11	11	12	13	13	10	12	14	13	11	15	12	12	14	15	15	14	15	15	13	13	14	15	16	16	17	17	17	19	17	16	18	18	17	19	19	20	21	21	19	20	21	22	20	21	20	20	23	22	21	21	22	24	22	23	22	24	26	24	23	22	25	27	0	1	1	1	1	2	4	5	7	16	6	6	9	10	19	2	2	14	2	25	12	12	12	6	30	22	22	15	25	6	22	14	21	12	33	17	10	26	0	38	31	31	44	19	26	28	44	41	36	28	36	49	52	49	44	40	49	24	52	54	52	70	50	52	57	68	68	51	70	57	57	69	50	70	65	71	66	64	74	69	70	85	69	76	71	83	82	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1
8500	-484.457776318433446	-491.313264269392846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688045245863723	0	3	1	2	3	5	3	4	4	6	10	7	8	8	8	6	8	11	10	12	12	9	13	11	10	11	11	12	13	12	11	13	12	14	16	13	13	13	15	13	14	15	14	13	14	14	15	16	15	17	16	17	18	16	17	19	17	17	19	18	20	21	19	20	19	21	22	20	20	19	21	23	21	22	22	23	24	24	23	21	24	25	24	24	23	25	27	0	1	1	1	1	2	4	5	7	4	9	6	10	10	10	9	6	10	22	25	22	12	12	17	15	22	22	15	20	13	22	21	19	33	47	24	24	26	0	26	31	41	36	24	26	25	36	30	36	46	36	49	57	44	51	47	47	49	52	36	55	56	50	57	52	54	66	51	57	54	61	56	50	80	56	71	68	74	69	70	56	76	69	76	71	78	86	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	4	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	2	2	1	2	2	1	2	1	2	1	2	1	4	1	2	1	1	1	1
9000	-469.265417328759725	-476.120905279719125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706926259513523	-1	3	1	3	2	5	4	4	5	6	9	7	8	9	8	6	6	11	10	11	11	9	13	10	11	11	12	13	12	11	11	14	13	13	15	14	13	14	15	13	14	12	14	11	13	16	14	16	16	17	18	17	17	18	17	19	18	18	19	19	20	20	20	20	20	21	22	20	20	19	22	22	22	21	20	22	23	23	22	22	25	26	24	23	23	27	27	0	1	1	5	1	2	4	2	7	4	16	6	9	10	10	6	6	14	13	15	12	12	30	16	15	22	18	15	25	24	22	29	21	21	30	44	30	26	0	26	42	31	44	24	21	28	44	31	44	28	24	49	49	53	47	53	52	53	57	58	51	57	35	49	49	55	68	55	70	49	53	69	50	70	25	59	68	63	57	69	79	83	74	76	65	81	81	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	3	4	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	4	1	2	1	3	1	2	1	1	2	2	1	2	1	2	1	1
9500	-468.962908490948507	-475.818396441907908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628139237225600	-1	2	0	2	1	5	3	2	5	6	8	7	9	10	9	6	8	12	10	12	11	9	12	11	12	11	13	13	11	11	12	12	12	11	15	13	13	13	16	15	15	14	14	14	13	15	15	17	16	17	17	17	18	18	17	19	19	17	19	19	20	20	18	19	20	20	22	20	19	21	21	23	22	22	22	22	22	23	22	21	24	26	24	24	23	26	28	0	1	1	1	1	2	4	5	7	4	16	6	10	11	7	8	6	14	12	29	12	12	12	6	29	22	14	14	15	22	22	19	34	22	43	24	25	26	0	45	22	33	36	17	26	15	24	42	44	37	47	49	49	52	36	24	52	49	49	20	43	48	46	52	57	55	66	36	54	69	59	75	46	69	54	71	55	62	69	44	70	73	79	76	65	81	72	1	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	4	2	2	2	2	1	2	1	1	1	1	2	4	1	1	2	3	4	1	1	1	1	1	1	3	1	1	1	1	4	1	2	1	2	1	2	3	1	2	1	1	1	1	1
10000	-470.494180985811965	-477.349668936771366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773945021985298	0	2	2	2	1	6	3	3	5	7	9	8	8	9	9	7	8	11	10	11	12	10	12	12	10	12	12	11	12	12	12	13	14	13	16	13	13	13	15	13	14	14	14	14	11	14	15	16	15	18	19	16	18	18	17	17	18	17	19	19	20	21	20	19	20	19	22	20	20	21	21	22	22	22	21	23	22	23	22	22	24	24	25	23	23	25	27	0	1	1	1	1	2	4	5	7	9	9	6	9	10	10	4	6	14	15	15	11	12	19	17	10	22	19	15	20	15	22	26	23	21	34	24	25	45	0	26	22	27	36	36	22	28	44	42	36	28	52	49	49	52	36	32	52	49	49	58	18	64	46	52	57	44	51	47	57	69	59	69	30	69	59	71	66	70	69	59	79	73	79	71	71	70	82	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	3	1	3	2	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	2	1	1	2	1	1	2	1
10500	-462.657050634154473	-469.512538585113873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609400361742024	-1	4	1	2	1	5	4	4	5	7	9	7	9	7	9	7	8	12	8	12	11	9	11	12	11	12	12	12	13	9	12	14	13	11	15	13	12	13	15	14	14	14	14	14	13	15	15	15	16	17	19	18	19	18	17	18	19	18	18	20	20	21	20	20	19	22	23	21	20	21	21	23	21	22	20	22	23	24	23	22	25	25	24	23	23	27	28	0	1	1	5	1	2	4	5	7	4	9	6	16	4	10	9	6	10	12	25	12	12	30	11	15	22	14	15	20	12	22	38	22	12	43	17	12	22	0	38	30	31	36	30	22	28	24	31	44	46	47	49	52	32	36	49	52	49	49	23	49	75	50	52	52	36	51	51	44	69	56	61	28	69	54	71	68	66	74	69	80	67	74	76	71	69	78	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	3	1	1	2	1	1	2	1	2	3	2	1	1	1	1	2	2	1	3	2	2	1	1	3	1	1	3	3	2	1	2	2	1	2	2	1	2	2	1	1	1	1	4	2	1	1	1	1	3	2	1	3	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	4	2
11000	-453.504520142592128	-460.360008093551528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696752307400487	-1	4	2	2	2	5	4	4	4	6	9	8	7	9	9	7	8	10	9	11	11	9	13	12	11	11	12	13	13	11	11	15	13	13	15	12	13	13	15	13	14	14	14	13	14	14	15	16	16	18	17	17	18	17	17	19	18	18	19	19	20	20	20	20	18	20	21	19	19	21	21	22	19	20	21	23	23	23	22	22	23	26	24	23	24	28	27	0	4	1	1	1	2	4	5	4	7	8	6	9	10	16	10	6	10	16	14	12	12	21	19	10	22	19	15	20	19	22	38	21	22	41	17	26	26	0	26	31	31	36	36	38	28	36	31	36	28	47	49	52	32	36	51	49	49	49	55	54	53	73	52	44	68	61	55	49	56	65	74	27	69	56	71	56	75	74	74	70	83	79	71	71	81	83	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	3	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1
11500	-470.706728651444280	-477.562216602403680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722370794845443	-1	3	1	2	2	6	3	4	5	7	9	8	8	9	8	6	9	12	10	12	12	10	12	11	11	11	12	12	9	12	13	15	14	13	15	12	14	13	14	14	14	15	14	13	14	15	15	15	16	17	19	17	18	17	17	19	19	18	19	16	20	17	21	20	18	20	22	20	19	20	21	23	19	21	21	23	23	22	22	21	24	26	24	23	24	27	27	0	1	1	1	1	2	1	5	7	7	16	6	9	10	10	7	6	11	13	29	12	12	22	17	29	22	22	15	16	13	22	28	21	12	24	17	10	26	0	21	27	41	36	36	27	28	44	41	47	46	55	49	49	45	36	44	52	49	52	22	58	23	73	52	35	37	51	47	52	69	59	78	11	70	69	64	68	75	74	69	69	81	79	78	71	78	78	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	3	1	3	1	2	2	2	1	2	1	1	1	1	6	1	1	2	1	1	1	1	3	1	1	1	1	2	2
12000	-508.539764671973899	-515.395252622933299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730416378210187	-1	4	1	3	2	5	4	3	6	7	9	7	9	9	9	7	9	11	11	11	12	8	11	12	11	10	13	12	13	9	12	14	12	14	15	13	13	13	15	14	13	15	15	12	13	15	16	17	16	17	19	18	18	17	17	17	17	17	17	18	19	20	20	20	19	22	22	17	19	20	21	21	22	21	21	22	22	23	22	22	23	24	24	23	24	27	25	0	1	1	5	1	5	4	5	7	4	12	2	9	4	10	6	6	14	9	15	12	12	11	17	13	30	23	15	25	22	30	37	30	37	21	17	23	30	0	45	11	11	17	2	26	28	24	41	36	35	43	57	54	40	43	43	49	49	49	46	46	50	50	43	59	51	68	43	52	69	65	69	63	69	63	71	68	70	69	69	74	67	81	71	76	80	85	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	2	3	4	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1
12500	-426.679438950538042	-433.534926901497442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726949637105634	0	3	2	1	2	5	3	3	5	6	9	7	8	9	10	7	8	12	10	11	11	9	12	12	12	11	12	12	13	11	13	15	14	12	15	14	14	13	14	14	14	15	15	13	12	14	15	16	16	18	17	18	18	16	16	17	19	18	18	19	19	21	21	18	20	22	22	20	19	21	21	24	22	21	21	22	23	23	20	22	24	26	25	24	23	27	27	0	1	1	1	1	2	4	5	7	2	12	6	9	10	10	9	6	15	11	14	12	12	19	17	15	22	19	14	25	22	12	38	30	19	45	44	34	26	0	30	45	30	44	24	22	28	44	41	36	14	47	49	49	37	44	42	49	49	49	52	52	79	50	49	59	61	51	61	53	69	52	79	63	79	53	71	68	76	69	79	70	76	69	76	71	83	83	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	5	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1
13000	-502.412386983079728	-509.267874934039128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712372611778545	-1	2	1	2	1	4	4	3	6	7	9	8	8	9	9	7	8	11	10	11	12	9	11	12	10	10	12	12	12	11	12	13	14	13	15	14	12	13	13	15	15	13	14	10	14	16	14	17	15	18	18	17	19	18	17	18	17	17	18	20	19	20	20	20	19	21	23	20	19	20	21	24	21	21	18	22	23	23	22	23	24	26	24	22	23	28	26	0	1	1	5	1	2	4	5	7	4	10	6	7	4	10	7	6	19	16	25	30	12	22	17	11	22	30	15	11	15	22	31	21	23	27	44	26	26	0	38	32	31	44	17	32	10	27	37	27	14	47	44	57	18	17	46	49	49	49	58	75	75	50	57	52	68	66	51	52	52	52	74	63	69	55	71	68	65	70	74	79	72	78	71	71	74	71	1	1	1	1	1	1	1	1	2	2	1	3	2	3	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	5	2	2	2	4	2	3	1	5	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1
13500	-496.096758446828005	-502.952246397787405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593255050018006	-1	2	1	3	1	5	4	4	5	5	9	8	9	9	9	7	8	11	10	10	10	9	11	13	11	11	12	11	12	11	12	15	13	13	15	12	11	13	16	14	14	14	15	13	13	16	15	17	16	17	16	17	19	17	18	19	16	18	18	19	20	20	20	18	18	20	21	20	20	21	20	24	21	21	22	22	23	24	22	23	25	25	23	24	24	26	26	0	1	1	1	1	2	4	4	7	1	2	6	9	10	10	4	6	14	15	15	12	12	12	11	9	12	19	16	20	11	22	28	23	23	30	37	13	23	0	38	31	31	36	36	26	28	24	31	44	25	44	57	49	43	51	50	24	49	49	54	52	60	46	52	57	47	51	51	49	69	49	69	32	69	53	65	67	68	52	74	70	78	74	76	71	83	81	1	1	2	2	1	1	1	1	1	2	3	2	3	2	2	2	2	1	1	1	2	1	1	1	3	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	2	3	4	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	3	1	2	3	1	2	2	1	2	1	1	1	2	2	1
14000	-515.376882847739807	-522.232370798699208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724753257041211	-1	1	1	3	1	5	3	3	5	6	9	7	9	9	10	5	8	11	11	11	9	9	12	12	10	10	12	13	12	12	11	14	13	13	16	13	14	14	15	14	15	14	15	12	12	14	15	17	16	16	19	17	17	17	17	18	18	17	19	16	20	18	20	19	20	21	23	20	19	21	21	24	21	20	20	23	23	23	22	23	24	25	24	24	23	28	27	0	1	1	1	1	2	1	5	7	16	5	6	9	10	14	7	16	14	13	25	12	12	21	17	10	22	15	27	25	26	22	34	21	23	27	44	31	26	0	45	42	31	36	17	26	25	36	41	47	28	55	49	49	60	47	48	54	49	49	20	35	42	27	52	57	51	66	62	53	69	75	74	50	69	56	71	62	71	69	79	70	77	79	71	71	81	51	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1	1	1	1	1	1	2	3	1	1	1	3	1	2	1	1	1	1	1	1	2	4
14500	-490.647178837293893	-497.502666788253293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622393948475765	0	4	2	2	2	5	3	3	5	6	10	8	8	9	10	6	9	11	10	11	11	10	12	12	12	12	13	12	13	12	12	14	13	14	14	13	12	13	16	13	15	14	13	14	13	14	15	16	16	17	17	17	18	15	17	19	15	16	18	19	20	18	20	19	18	21	23	21	19	21	20	24	21	20	21	22	24	22	22	21	25	25	25	23	24	27	27	0	1	1	1	1	2	4	5	7	4	13	6	9	10	10	9	6	14	12	15	16	12	12	17	10	19	37	15	20	14	21	20	23	33	37	23	15	23	0	11	31	31	24	17	12	37	43	31	57	28	36	57	49	38	36	50	36	57	49	65	43	57	50	49	52	51	68	51	57	69	65	80	56	69	65	71	66	80	74	49	70	78	69	71	76	60	68	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	3	2	1	5	2	1	2	2
15000	-465.538206029940511	-472.393693980899911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754912823557480	-1	3	1	2	2	5	3	4	5	7	10	6	8	8	8	7	8	11	10	10	12	9	10	12	11	12	13	12	13	11	11	12	13	13	14	13	14	14	16	14	14	14	14	13	14	13	16	17	15	16	16	17	18	17	18	18	18	18	19	19	20	21	20	19	19	19	21	19	20	21	20	22	21	20	21	22	24	23	22	22	24	25	23	23	23	28	27	0	1	1	1	1	2	4	5	7	4	10	2	16	7	4	4	6	10	14	15	23	12	22	17	20	22	32	30	25	14	22	23	23	21	24	24	27	26	0	22	22	31	44	17	26	19	35	27	44	46	36	49	49	25	44	35	52	52	53	55	51	68	50	52	53	51	68	55	53	52	65	70	19	53	56	71	67	66	74	74	79	79	65	76	76	81	82	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	2	1	2	2	1	2	3	2	2	1	1	1	1	2	1	3	1	1	2	1	1	2	3	1	1	6	1	2	1	1	2	1	1	1	1	1	1	1	2	1
