step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24500	-262.942130365032142	-261.055851979473118	-1.886278385559039	0.000000005522755	0.000000011333806	2.052201586690358	0.928354784058456	2	2	3	0	2	3	4	4	6	5	7	6	5	5	5	6	6	8	7	7	9	8	10	10	10	9	8	10	10	10	8	9	10	12	13	10	9	8	11	9	10	10	12	11	12	12	11	12	12	12	12	11	14	14	15	13	15	13	15	15	15	14	15	15	14	13	15	13	14	14	14	14	16	15	15	14	17	15	14	17	16	17	17	16	16	17	16	17	17	16	18	17	18	17	16	18	19	18	19	20	23	21	4	4	1	0	4	5	6	1	8	1	9	7	8	5	3	7	13	16	13	13	20	17	11	31	31	31	17	11	19	27	19	14	21	23	39	32	19	16	29	16	38	18	52	36	27	36	42	33	33	52	21	22	34	48	68	52	35	49	50	43	69	28	72	49	41	41	62	44	46	44	44	34	55	66	69	48	71	56	52	72	53	78	81	74	54	61	65	73	57	60	85	87	87	79	69	85	82	79	85	77	102	79	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
25000	-254.135756775414336	-252.747924764917514	-1.387832010496827	0.000000018640660	0.000000014201088	0.761833960069853	0.966204480081246	1	2	2	0	2	3	4	5	5	4	8	6	6	4	4	5	7	5	6	7	7	7	10	11	11	8	9	9	7	8	8	9	10	12	12	10	10	10	11	10	11	10	11	11	11	11	12	13	13	13	12	12	13	14	14	13	15	14	15	14	15	13	13	15	14	12	14	15	15	15	13	15	17	14	15	15	17	16	16	16	16	17	16	16	14	17	15	16	16	15	16	17	16	18	16	17	19	17	20	20	22	21	4	1	1	0	4	3	1	10	10	2	17	7	14	6	3	6	16	5	15	18	8	18	11	11	28	19	11	26	15	12	22	30	11	36	28	29	22	11	31	11	26	26	23	28	28	28	37	39	52	41	24	38	33	62	46	41	49	50	55	49	71	35	36	52	50	46	38	60	56	54	38	50	68	44	50	63	67	67	60	64	54	70	90	59	71	59	48	75	48	67	68	55	58	87	58	67	86	87	98	77	100	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-246.877721199932068	-243.287947828702784	-3.589773371229279	0.000000338187948	0.000002698129653	7.978195768763391	0.974284185481448	1	1	3	0	2	2	5	4	6	4	8	6	3	6	5	6	7	7	7	8	8	7	11	11	11	8	10	11	10	9	10	9	9	13	12	10	11	9	10	9	11	9	11	11	11	10	11	13	11	13	12	12	14	14	15	13	14	13	16	15	15	15	14	15	14	13	14	14	16	13	15	14	15	14	14	13	16	16	14	17	16	17	15	15	15	15	17	16	17	17	17	17	17	17	18	19	19	17	18	20	22	19	4	4	1	0	4	4	13	5	8	3	9	10	1	15	10	10	14	15	12	15	17	8	42	33	38	12	26	33	42	12	20	22	17	51	27	33	20	21	33	19	42	26	29	32	20	42	42	23	40	46	37	42	34	43	76	41	44	30	85	68	48	48	52	66	25	23	23	29	56	47	76	70	53	50	52	42	63	79	49	69	64	61	68	76	34	75	85	73	81	75	59	67	48	77	69	93	93	69	78	99	97	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-265.684790768160212	-261.705413935054423	-3.979376833105776	0.000000018385000	0.000000183024706	9.955110259771560	0.926710804101981	2	2	3	0	2	3	4	4	5	4	8	5	5	5	6	6	7	7	8	7	9	8	11	11	11	7	9	10	9	8	9	9	8	12	13	10	9	11	10	10	11	11	11	10	11	10	11	12	12	13	11	11	14	14	12	13	14	13	16	14	13	14	15	15	13	13	14	15	16	14	12	15	16	14	15	15	16	16	15	17	14	17	16	13	15	15	15	17	16	17	17	18	17	15	18	18	19	18	19	20	22	20	4	4	2	0	4	1	6	5	10	1	16	3	3	2	3	14	9	14	16	9	33	18	27	32	33	12	15	22	16	26	33	15	9	11	25	32	20	27	22	11	46	33	31	27	19	11	28	40	39	45	40	31	48	71	37	47	49	21	81	71	19	40	70	56	47	52	42	35	48	25	40	84	53	38	47	23	70	71	62	86	48	67	25	42	70	53	67	94	57	76	86	82	87	84	83	75	85	89	80	90	102	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
26500	-252.845508110544188	-251.282361566022217	-1.563146544521970	0.000000037421990	0.000000047223380	1.261915254784313	0.969488151465579	2	2	2	1	3	3	4	4	6	4	6	5	4	5	4	6	7	8	5	8	7	9	11	7	10	9	7	10	9	8	9	7	9	12	12	10	10	10	11	7	11	11	11	10	10	12	11	12	13	12	12	12	14	14	15	14	15	13	16	14	16	12	14	14	14	13	16	14	13	14	14	15	16	15	15	16	17	15	16	17	16	17	15	13	15	16	17	17	18	16	17	18	18	17	17	18	17	18	19	20	20	20	4	4	4	0	4	4	5	4	10	3	19	3	1	2	3	13	12	32	15	9	7	17	31	12	27	18	19	30	21	11	40	12	18	36	45	33	11	29	18	12	28	45	25	33	32	25	26	45	47	31	22	36	58	50	35	46	84	22	56	48	64	36	34	52	49	50	50	35	39	49	62	35	57	49	54	53	79	66	69	60	71	74	70	44	60	54	79	75	59	71	65	95	61	60	70	76	63	76	59	92	96	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-249.805164088062696	-248.170499824035829	-1.634664264026858	0.000000651228950	0.000000935812959	1.436995327721437	0.982787856487017	1	1	3	-1	2	3	4	4	5	4	7	7	6	5	6	5	7	6	8	7	8	8	9	11	11	10	9	11	8	9	7	9	10	12	13	10	10	10	10	9	12	11	12	11	10	11	11	13	12	13	11	11	14	14	13	14	14	13	16	14	13	13	14	14	14	14	16	14	14	15	14	16	17	14	16	15	17	15	12	17	15	17	16	14	16	17	17	17	17	15	17	16	16	17	18	18	19	18	20	20	21	23	4	4	2	0	4	1	5	5	1	2	14	9	9	6	6	6	9	16	11	9	16	14	31	32	33	12	11	30	20	17	16	12	12	36	34	29	40	22	30	21	25	38	47	40	32	29	32	37	38	28	22	30	58	79	44	35	61	46	64	43	49	44	42	34	55	43	90	34	44	63	24	71	63	25	60	53	69	60	33	78	47	60	70	61	53	81	83	85	72	68	53	57	76	59	73	78	80	64	98	95	82	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-309.017996601221057	-306.917648375020690	-2.100348226200373	0.000000093369893	0.000000243291993	2.605679250371606	0.800115797068957	1	2	3	-1	2	2	5	4	5	4	7	7	6	4	3	5	7	7	7	7	8	9	11	8	10	9	9	10	9	9	9	8	10	12	12	10	11	9	11	10	11	10	11	11	11	11	11	13	13	13	12	12	15	15	12	13	14	13	15	14	15	14	14	14	14	13	14	13	16	15	13	16	16	15	16	14	16	16	15	18	14	17	16	14	15	17	15	16	15	16	16	18	17	17	17	16	19	18	19	21	22	22	4	1	1	0	1	4	1	3	10	6	7	7	9	6	6	1	13	8	8	16	6	7	40	13	29	12	12	27	12	15	19	18	30	40	41	19	27	14	40	32	36	21	36	31	19	40	14	45	28	44	46	27	56	48	33	34	39	43	84	49	48	55	37	44	28	25	23	37	71	62	44	85	61	71	27	71	85	52	37	93	41	75	64	56	76	67	67	67	50	59	66	93	91	56	78	35	98	57	89	97	94	99	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1
28000	-257.410848373924694	-256.036839753067056	-1.374008620857663	0.000000123471241	0.000000057431210	0.465138360234417	0.949326103781027	2	2	3	0	3	3	3	5	6	4	8	6	6	5	6	5	7	8	7	7	9	7	11	10	10	9	10	8	10	10	8	8	8	12	12	10	10	10	11	8	12	10	9	11	11	11	12	13	13	13	10	12	14	14	13	13	15	12	15	14	15	12	13	14	15	14	16	13	15	15	14	13	16	13	14	15	15	16	12	18	15	18	15	14	15	16	16	16	17	17	18	18	17	17	17	19	19	18	20	20	20	22	4	4	2	0	1	4	4	6	10	1	16	7	10	10	16	7	13	8	12	16	9	16	40	18	31	11	28	15	20	26	20	12	14	21	51	32	26	33	18	12	29	21	22	42	43	43	38	24	29	45	21	27	62	48	23	23	49	51	35	50	63	42	45	58	56	48	66	29	55	54	47	46	69	37	55	39	56	83	26	89	75	90	50	47	55	65	48	85	75	59	57	71	70	71	88	94	87	86	90	93	93	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
28500	-254.496119357682431	-252.429550624907534	-2.066568732774899	0.000000106756930	0.000000268572954	2.515742580474873	0.931713150692864	2	2	3	1	3	3	4	4	5	3	6	6	5	6	5	4	7	7	7	7	8	8	9	10	10	9	9	10	9	9	10	10	10	12	12	8	10	11	10	9	11	11	12	12	10	12	12	13	12	14	11	11	14	14	14	13	15	12	15	14	15	14	14	14	14	13	16	14	15	14	14	15	16	13	15	15	17	15	16	17	15	18	17	15	15	17	16	16	16	15	17	17	17	18	15	19	18	19	17	21	23	20	4	4	2	0	2	2	10	1	3	4	15	15	8	9	3	3	13	10	7	9	11	20	18	20	40	17	36	30	22	17	14	11	40	23	32	20	23	26	40	18	20	26	28	27	22	36	42	28	31	43	29	31	49	44	23	43	62	41	56	43	53	47	47	48	47	28	50	51	56	52	35	55	56	51	34	35	71	50	55	65	66	85	90	47	54	85	62	78	63	35	57	78	76	88	46	73	88	91	55	98	100	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-241.142714583782805	-239.769769804636695	-1.372944779146112	0.000002457097138	0.000001700694966	0.692156178938800	0.955391280356221	2	1	1	0	2	2	5	4	3	3	7	4	5	5	5	6	6	7	8	7	7	8	11	10	9	8	9	11	10	10	9	8	9	12	12	10	10	11	10	10	10	9	11	10	12	11	11	13	12	13	11	10	14	13	14	14	13	12	14	14	15	14	14	13	14	13	15	14	15	14	15	15	16	14	16	15	16	16	15	18	15	17	16	14	15	16	17	16	16	17	18	17	17	16	17	18	19	18	19	20	22	21	4	4	4	0	4	4	9	2	3	3	15	5	9	10	2	8	14	16	20	15	8	18	25	18	11	13	21	42	18	7	11	15	32	40	41	19	13	26	20	27	32	11	41	32	30	41	25	46	23	38	22	26	45	35	34	49	47	42	35	45	64	45	48	40	28	58	60	45	50	45	59	54	76	64	55	57	84	79	35	88	74	79	79	35	57	57	76	70	68	81	71	79	61	53	84	69	92	94	96	91	100	90	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-280.431589996184471	-278.358247025456933	-2.073342970727539	0.000000183639539	0.000000465286460	2.533694331056085	0.881830921519043	2	2	2	0	3	2	4	4	5	4	8	6	5	5	5	3	6	7	7	7	8	9	10	10	10	9	9	7	10	7	9	10	9	13	12	11	11	11	9	8	10	9	11	11	12	11	12	13	13	13	11	10	13	13	14	12	15	13	14	14	16	15	13	15	14	12	16	15	16	13	13	15	15	14	14	14	17	15	15	16	15	17	16	15	16	16	15	16	14	16	17	17	18	16	15	18	20	17	19	19	21	22	4	4	4	0	4	4	1	1	10	3	12	5	1	16	16	1	5	13	9	17	8	19	33	40	21	20	18	15	26	13	28	31	20	44	25	22	39	25	19	17	13	40	18	29	51	17	38	37	35	38	28	33	44	35	71	42	75	51	58	25	78	63	36	53	71	42	60	49	68	35	32	49	50	35	43	41	79	63	55	59	45	55	58	89	68	75	63	78	63	73	75	68	90	60	50	92	99	81	64	91	100	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
30000	-220.620581831424602	-219.183253354818618	-1.437328476605979	0.000000225593183	0.000000209591826	0.929069854749835	0.996492814332226	1	2	2	0	1	2	4	4	5	4	7	7	6	6	6	6	7	7	7	7	9	8	9	10	11	9	10	11	8	9	10	9	9	13	12	10	9	9	10	9	11	11	9	12	12	11	12	12	13	14	11	11	15	15	14	13	13	13	16	14	15	14	14	13	14	13	15	14	13	15	14	16	16	14	16	15	16	15	15	16	16	17	16	16	16	15	16	17	17	17	18	17	17	17	18	17	19	18	20	19	21	22	4	4	4	0	4	4	2	3	8	6	9	15	10	7	8	8	13	16	9	7	12	12	29	40	37	16	22	23	13	20	29	18	22	51	52	12	12	12	32	12	30	33	12	23	31	40	36	36	24	42	22	21	56	62	34	41	28	31	50	56	57	45	45	48	48	31	60	34	36	34	56	60	74	58	70	48	56	64	69	61	55	72	63	74	60	55	54	86	81	83	90	53	71	54	67	59	59	75	82	92	93	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-255.287600038338383	-251.420380779863279	-3.867219258475109	0.000000059086598	0.000000552889058	9.357266741105331	0.983398447021390	2	1	2	-1	2	1	4	4	6	4	7	7	5	5	6	6	6	7	7	7	8	8	9	11	9	9	9	11	9	10	8	9	9	12	12	10	9	11	10	10	11	10	11	10	11	11	10	14	12	13	12	11	13	14	12	13	14	13	15	14	16	13	15	13	13	13	16	13	16	14	14	14	16	13	15	15	17	16	16	17	15	17	16	15	14	17	16	14	17	14	16	18	18	18	15	19	18	18	20	19	20	20	2	4	2	0	6	4	1	3	14	3	14	14	10	1	8	8	7	17	10	10	16	17	15	23	22	14	31	18	18	21	9	14	22	40	47	31	8	31	21	19	31	21	29	19	32	36	31	56	44	24	23	44	45	55	52	28	41	38	56	47	57	41	28	46	41	30	60	43	48	55	65	74	63	55	55	64	78	95	95	85	66	95	59	50	66	59	76	66	59	62	90	87	87	89	65	83	82	86	98	78	94	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-279.846745431643512	-278.167289999055356	-1.679455432588170	0.000000892575491	0.000001379474290	1.545498733212827	0.919716821052167	2	2	2	0	2	3	5	4	5	4	7	6	4	6	5	4	6	8	7	6	8	8	10	9	10	9	9	10	9	9	9	10	9	12	12	10	11	10	10	10	11	10	12	11	11	12	11	13	12	12	12	10	12	15	14	13	14	13	14	14	15	15	14	13	14	13	15	15	14	14	13	16	16	14	15	14	16	15	15	18	16	17	16	14	15	17	15	16	17	17	18	18	17	16	16	19	19	16	19	20	22	22	4	4	4	0	4	5	16	2	3	5	7	10	2	7	10	3	16	7	17	9	12	12	24	19	18	15	11	22	15	22	18	21	7	39	17	21	38	18	21	22	31	12	38	22	30	30	32	44	30	44	25	21	41	71	34	44	41	37	39	47	50	58	41	49	41	39	65	60	35	31	35	58	51	44	55	51	78	35	46	78	67	75	79	46	64	43	71	67	74	68	46	78	57	76	54	89	62	60	92	89	96	96	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
31500	-248.773324862963904	-247.370249515240204	-1.403075347723703	0.000000177573117	0.000000145505593	0.819412282863856	0.991423390096195	2	2	2	0	1	3	4	5	4	5	7	6	4	6	5	6	7	7	7	7	8	7	9	8	10	9	9	9	10	9	10	9	10	12	13	10	9	11	9	10	11	10	12	12	12	12	12	13	11	10	11	10	15	15	13	13	14	13	15	12	15	15	14	15	15	13	14	14	15	14	14	14	15	14	15	15	16	14	15	16	16	17	16	14	16	17	16	16	18	16	16	18	16	18	17	16	20	18	19	19	22	23	4	4	4	0	4	1	4	9	1	7	7	7	5	13	2	7	12	10	1	15	14	13	11	8	39	22	18	19	24	24	23	11	21	33	38	26	20	26	17	20	36	23	52	25	50	33	40	26	40	20	23	21	35	78	25	29	56	43	66	36	78	43	66	56	48	41	44	45	55	46	48	34	52	60	72	66	71	45	56	72	69	57	73	56	76	78	72	72	73	63	84	86	78	62	54	59	100	96	89	86	100	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-247.201547237580257	-245.837118718026886	-1.364428519553384	0.000000196557292	0.000000124520136	0.633505553595373	0.931807506168817	1	2	2	0	3	2	5	4	5	5	7	6	5	4	5	4	7	6	8	7	7	9	9	10	10	9	9	9	9	10	8	10	9	12	11	11	10	10	11	7	11	10	12	11	12	10	12	13	12	14	11	10	14	14	14	13	14	13	15	14	14	15	13	14	14	13	15	13	15	15	15	14	16	13	14	15	17	15	15	17	15	15	16	13	14	15	17	17	17	17	17	17	17	17	17	19	19	18	20	21	21	22	4	4	1	0	4	1	5	1	14	5	13	8	3	5	14	3	13	8	18	18	12	20	13	17	31	40	40	19	17	11	21	19	20	38	37	22	27	22	22	7	24	29	30	23	46	27	29	41	24	38	22	17	84	66	35	49	74	45	68	34	47	63	23	45	47	19	74	36	54	74	61	49	64	25	47	84	57	55	57	86	64	85	72	34	74	57	64	59	81	66	54	70	64	81	83	77	80	87	98	96	77	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
32500	-227.149873103420077	-225.785796527259890	-1.364076576160197	0.000001284779271	0.000000661923127	0.515203772324732	0.994872319052582	2	1	2	0	3	2	4	5	6	5	7	6	5	4	5	4	7	7	7	7	8	8	10	11	10	8	10	10	9	9	8	7	9	13	11	11	10	11	10	8	11	9	11	11	12	11	12	13	11	13	11	11	15	14	15	13	13	13	15	14	16	14	14	14	15	12	15	14	15	13	13	14	16	14	15	16	16	15	14	17	15	16	17	15	15	16	16	15	16	16	17	16	18	17	18	17	18	19	20	19	21	23	4	4	4	0	6	4	6	16	14	5	13	7	16	3	16	6	14	7	10	14	19	11	22	29	31	11	42	26	40	21	9	15	12	45	39	42	21	31	33	12	29	26	25	30	25	30	38	43	25	36	39	25	54	43	62	25	46	37	50	34	64	71	51	50	71	28	48	45	48	45	24	48	68	45	66	53	54	68	49	60	70	62	87	50	36	70	68	48	85	56	88	60	89	88	92	86	67	89	95	91	94	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
