"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"94a12ff728","imp-0-fixedMu",111,0.645454545454546,0.400965909090909,0.551407657657658,0.80625,NA,1,1,1,0.357303693140345,1915
