step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
23000	-501.550451273559645	-508.405939224519045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516744944864666	-1	2	4	4	4	7	5	6	4	5	5	6	7	6	6	8	7	7	8	8	9	9	8	8	8	9	10	10	10	10	9	10	12	11	12	13	11	10	11	11	12	11	13	12	12	10	14	12	14	13	13	15	14	13	15	14	15	14	14	12	13	13	15	14	13	15	14	15	14	12	13	12	16	12	14	14	16	16	16	17	17	16	17	18	15	18	18	17	18	19	17	15	19	17	14	17	18	17	18	18	19	18	19	19	20	22	21	21	22	21	22	23	23	26	29	0	1	2	1	2	10	3	2	1	2	4	4	10	5	3	6	12	9	6	15	11	11	4	8	8	8	21	4	5	17	13	6	39	30	16	70	3	26	14	15	18	22	8	31	14	16	17	19	0	42	38	38	41	42	3	44	40	38	23	40	60	70	35	29	23	43	42	43	30	14	17	38	0	34	0	31	95	58	21	0	85	47	67	42	43	67	68	95	65	56	0	64	98	3	44	0	35	78	0	85	81	47	70	34	92	9	103	94	77	90	42	91	0	111	4	1	1	1	2	1	1	1	3	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	3	3	1	2	2	1	1	3	1	2	1	3	2	2	1	2	1	3	1	5	2	1	1	2	4	1	1	4	2	2	2	3	1	1	1	2	1	2	1	1	1	1	3	3	1	1	1	1	3	1	1	4	1	1	1	2	4	1	1	1	1	4	2	1	1	1	7	1	1	3	1	1	1	1	3	4	3	4	9	1	3	3	1	6	3	1	3	6
23500	-424.744602024148946	-431.600089975108347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708618628196905	-1	1	4	3	4	7	6	5	3	5	5	7	6	7	6	8	6	5	9	8	9	8	8	8	10	9	9	9	11	10	11	9	11	10	14	13	10	11	11	12	10	12	13	11	13	12	12	12	13	12	13	15	13	14	12	14	13	14	12	13	14	14	14	14	13	15	15	14	15	15	14	14	16	15	15	14	16	16	15	16	17	15	16	18	15	17	17	18	18	17	15	16	20	16	16	17	17	18	16	17	19	18	20	19	20	20	19	21	22	21	22	23	23	26	29	0	1	1	2	2	10	3	3	2	2	3	11	9	18	18	14	3	4	20	15	11	13	14	8	22	12	16	10	21	12	16	6	37	28	47	46	15	18	21	3	6	21	2	8	16	31	39	30	0	21	37	48	40	45	21	59	59	36	27	29	28	50	55	57	48	31	51	21	43	56	46	48	0	63	0	43	63	70	10	0	77	33	30	62	23	27	79	66	65	91	0	85	102	46	71	0	95	83	0	57	87	79	81	97	56	59	64	70	106	96	65	109	0	73	89	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	3	2	1	6	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	3	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	4	3	3	1	1	3	1	1	5	6
24000	-536.089587679887700	-542.945075630847100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579979293635212	-1	2	3	3	3	5	5	6	6	5	5	7	5	4	8	9	6	8	8	8	9	10	8	6	9	9	11	10	9	10	11	11	11	11	13	13	10	9	11	12	11	11	13	8	11	12	13	12	14	12	12	15	14	13	15	13	14	13	13	12	11	15	14	15	14	14	15	13	11	15	12	12	15	14	15	15	15	13	14	17	15	16	17	18	15	16	15	17	17	18	17	16	19	17	16	17	18	18	18	18	19	18	18	18	18	21	20	20	22	20	22	23	22	26	29	0	1	1	2	2	5	2	3	11	14	3	17	14	5	3	12	11	24	1	9	4	44	1	4	10	2	29	26	9	15	11	26	20	29	29	21	11	14	9	18	25	13	1	24	4	29	42	32	0	39	9	68	39	61	11	69	40	39	18	45	15	59	40	47	34	71	60	45	13	53	29	27	0	40	0	78	58	61	58	0	8	79	70	77	53	21	58	72	75	72	0	50	43	46	15	0	94	86	0	63	50	66	89	54	63	4	90	101	103	103	81	58	0	106	104	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	5	1	4	1	6	1	2	4	1	1	1	1	2	1	1	1	3	2	3	3	1	2	1	3	9	1	3	2	1	1	1	1	4	1	2	1	3	1	1	1	3	1	1	1	2	1	2	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	2	1	3	1	2	3	2	4	1	1	1	1	3	2	2	1	2	1	6	1	1	2	1	4	4	1	2	8
24500	-499.063632419832231	-505.919120370791632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598753518124073	0	2	4	3	4	6	6	5	4	5	5	6	6	6	8	10	6	8	9	9	9	10	9	6	8	9	10	9	10	10	10	8	12	10	12	12	11	10	11	12	11	12	13	11	11	11	13	11	14	11	13	14	14	13	15	13	13	13	12	12	14	14	15	13	13	15	14	15	12	14	14	13	14	13	15	16	16	15	14	16	15	15	18	16	15	16	17	17	17	19	17	16	18	17	17	17	17	16	18	18	19	18	18	20	18	21	20	21	23	21	23	23	24	27	29	0	1	2	2	2	2	9	3	4	3	9	8	11	10	17	14	4	12	25	12	3	24	18	3	13	10	18	32	8	13	1	12	25	18	28	31	13	10	5	13	23	22	4	8	13	32	59	28	0	25	36	60	69	27	32	48	41	50	34	21	16	41	52	14	40	38	29	70	11	22	36	50	0	18	0	31	75	64	2	0	46	58	81	75	47	53	73	49	33	58	0	52	87	63	68	0	58	51	0	86	70	63	33	94	64	14	62	54	110	98	46	104	0	76	42	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	2	4	1	2	1	1	1	2	2	2	3	1	1	4	3	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	2	1	4	1	1	2	1	2	2	1	1	1	2	1	3	1	1	5	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	2	1	1	1	4	1	3	1	2	7	2	4	1	2	5	1	1	3	11
25000	-545.482390399972928	-552.337878350932328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661960775450635	-1	2	4	3	5	7	6	5	6	5	6	6	7	6	8	9	7	6	9	8	9	9	9	7	10	10	8	7	10	10	10	10	11	10	11	12	10	9	10	11	12	12	13	11	12	12	14	12	14	12	12	14	13	12	14	13	15	14	14	12	14	15	14	13	13	15	14	14	13	14	13	13	16	14	14	15	16	15	13	15	16	16	18	17	16	17	17	18	17	17	17	16	19	17	16	17	16	18	17	19	19	18	20	18	21	19	20	20	22	21	21	24	23	26	28	0	1	4	1	4	10	8	2	2	1	5	8	14	8	12	9	5	8	27	14	17	20	13	12	5	23	28	9	13	13	10	27	31	3	14	14	18	12	9	9	37	32	15	27	26	23	54	20	0	25	31	54	25	9	14	44	45	46	44	21	46	52	43	32	27	33	44	45	30	9	51	40	0	42	0	70	74	44	46	0	67	55	73	68	59	60	75	90	82	43	0	22	94	61	78	0	47	71	0	86	97	32	71	99	66	8	102	91	77	59	60	91	0	103	35	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	3	1	1	2	3	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	4	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	4	2	1	2	6	1	2	2	3	5	3	1	3	7
25500	-508.859673897513062	-515.715161848472462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555961775168298	-1	1	3	3	5	6	5	2	4	5	4	6	6	6	7	10	8	8	8	8	9	9	5	7	10	10	10	9	10	10	9	10	12	10	13	13	11	8	11	12	11	12	13	12	12	12	12	12	12	12	13	15	14	14	14	13	15	13	12	11	14	13	14	13	14	14	15	15	14	14	14	13	15	14	15	13	13	16	15	16	17	14	16	17	15	17	18	17	18	18	17	16	19	15	16	17	17	16	18	16	18	19	18	18	20	21	19	22	22	21	22	23	23	27	28	0	1	8	2	3	11	11	1	8	11	1	11	8	23	9	23	9	6	2	13	7	9	3	11	22	18	28	5	22	13	10	17	30	15	31	25	19	5	5	10	27	34	22	41	15	26	41	27	0	21	50	55	56	59	22	60	34	26	21	15	31	37	40	47	44	32	46	71	30	11	47	46	0	48	0	47	41	53	72	0	77	49	26	59	76	26	39	37	76	68	0	43	73	56	65	0	35	48	0	43	98	91	88	91	93	19	97	52	105	83	52	110	0	102	57	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	3	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	2	2	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	3	1	5	3	3	2	1	1	1	2	1	1	1	2	3	1	2	2	1	1	1	1	8	1	3	1	2	5	1	1	4	6
26000	-462.785178695630918	-469.640666646590319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624775910785612	0	3	2	3	4	6	5	6	6	5	6	7	6	7	8	8	7	7	8	8	8	10	8	7	9	9	10	8	10	11	10	10	12	10	11	11	10	9	11	12	12	12	13	10	11	12	12	12	13	12	13	15	13	13	15	12	15	12	12	11	14	14	14	14	14	14	12	12	13	14	13	14	14	14	16	14	15	15	15	17	16	16	17	18	15	18	17	18	17	19	17	16	17	17	16	17	15	17	17	19	20	18	20	18	18	20	20	22	22	21	22	24	23	26	30	0	1	1	1	3	4	4	2	7	2	5	8	5	6	10	11	10	13	14	11	17	28	2	8	4	17	25	5	5	12	16	16	19	23	26	25	5	12	15	9	19	32	19	4	13	36	28	44	0	22	27	54	67	60	41	38	68	22	25	16	16	58	48	46	49	48	38	31	12	11	37	51	0	68	0	39	69	63	60	0	69	49	97	80	28	60	62	75	70	85	0	43	92	60	38	0	54	97	0	57	102	55	82	96	35	35	86	104	101	91	78	111	0	108	9	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	3	1	1	2	3	3	1	1	2	1	1	1	2	1	1	4	2	1	2	3	3	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	3	1	1	1	1	1	1	1	2	4	2	1	1	1	1	2	1	1	2	1	2	2	1	1	4	5	1	1	2	2	1	2	1	3	3	1	1	1	1	2	1	1	2	1	2	5	1	2	1	1	5	1	1	1	8
26500	-519.137030946448135	-525.992518897407535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610967534488139	-2	2	3	4	4	6	6	5	5	6	5	7	6	5	8	10	8	7	9	8	7	10	9	7	9	8	11	10	10	9	9	10	11	11	13	13	11	10	10	12	12	11	13	11	9	13	13	12	13	13	13	14	13	13	13	12	15	13	13	12	14	15	14	14	12	15	15	15	14	13	13	13	16	12	16	13	15	16	13	16	16	14	17	15	16	17	17	17	18	19	18	16	18	18	13	17	17	18	17	19	18	18	19	19	20	21	20	20	23	20	22	22	21	27	29	0	1	2	2	1	5	11	4	4	8	2	3	4	4	21	45	10	11	21	11	6	20	18	11	13	11	39	12	10	9	11	17	29	26	21	29	18	5	12	13	44	10	10	5	14	28	26	45	0	32	20	35	29	8	19	39	63	23	34	39	54	70	34	8	12	53	76	47	9	34	42	44	0	30	0	37	72	16	10	0	95	37	71	35	59	18	48	33	97	73	0	27	75	77	27	0	51	78	0	55	78	70	36	93	88	68	68	93	100	87	36	107	0	112	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	3	1	2	3	2	2	1	3	3	4	2	1	2	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	2	4	3	1	1	1	4	1	1	1	1	1	1	1	1	3	3	1	1	1	2	1	1	2	2	3	1	1	1	2	1	2	1	1	2	1	1	2	1	2	3	1	1	3	3	1	2	2	2	1	1	4	11
27000	-434.670008121979720	-441.525496072939120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759909211099917	0	2	3	4	3	6	6	6	5	6	6	6	5	6	8	9	7	5	8	7	9	9	9	5	9	9	10	10	9	9	10	9	11	8	14	12	11	9	12	11	11	11	13	12	12	11	13	13	14	11	14	14	14	13	15	12	14	11	12	13	14	15	13	14	12	13	14	15	14	13	13	13	14	14	16	15	15	15	12	17	16	16	17	17	14	17	17	18	18	19	17	15	19	16	15	18	17	17	17	18	19	19	19	19	17	18	18	20	21	20	22	23	20	27	28	0	1	1	2	2	4	5	24	3	18	4	24	3	1	14	34	13	5	6	14	6	7	14	4	18	11	15	14	14	15	9	20	19	7	21	58	14	14	15	30	20	30	14	23	27	20	44	36	0	32	33	43	36	42	22	46	65	32	32	36	54	79	16	54	30	31	28	58	79	27	56	25	0	36	0	39	70	31	26	0	64	35	64	78	36	79	95	97	98	74	0	54	107	35	41	0	53	27	0	87	105	95	97	94	77	81	83	84	93	97	2	110	0	100	89	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	4	2	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	5	1	1	3	3
27500	-571.597904858782499	-578.453392809741899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580914869294008	-1	2	4	3	5	6	5	4	6	6	4	6	7	7	8	9	5	7	9	9	9	8	9	8	10	9	11	10	10	11	10	10	11	10	14	12	10	10	12	12	11	12	10	9	11	11	14	11	13	12	13	12	13	13	14	13	14	13	12	12	12	15	14	14	11	14	15	13	15	15	13	13	15	15	13	15	15	15	15	15	15	15	17	18	16	15	17	16	16	19	17	15	16	18	16	17	17	17	17	16	20	19	20	19	20	20	20	20	22	21	22	24	23	26	28	0	1	4	1	3	8	2	2	17	3	4	2	3	12	14	24	4	10	14	12	14	9	9	12	19	6	24	14	13	44	22	15	10	24	61	46	12	15	48	4	31	25	44	14	19	26	54	22	0	19	32	41	14	37	21	65	36	24	5	15	33	45	9	30	21	60	54	38	59	30	23	20	0	61	0	49	68	29	21	0	25	19	62	75	70	30	86	64	69	91	0	56	58	79	64	0	59	92	0	64	80	100	72	98	58	66	59	95	102	91	65	102	0	107	65	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	4	1	2	1	1	2	3	1	1	2	3	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	3	1	3	3	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	4	3	4	2	2	1	5	4	1	3	7
28000	-462.217067505870148	-469.072555456829548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663711727001459	0	3	4	4	2	5	6	4	5	6	6	6	7	6	7	10	8	7	8	8	8	9	8	7	10	9	10	8	10	10	10	11	10	9	12	11	12	9	11	11	11	12	14	12	13	12	14	12	10	12	13	14	14	14	13	12	14	12	13	13	13	13	14	14	13	15	14	15	15	14	12	12	13	14	13	14	16	16	16	17	16	15	16	18	16	18	15	16	17	18	16	16	17	18	16	16	17	18	17	18	19	19	19	19	20	21	20	22	23	21	23	24	24	27	29	0	1	5	2	1	2	8	1	5	8	8	2	4	2	14	22	9	14	11	14	24	9	2	10	11	24	22	8	15	15	11	13	17	11	39	22	13	3	11	16	22	10	35	33	11	10	51	34	0	26	37	38	25	42	15	16	60	19	50	72	50	58	41	41	14	64	58	42	59	10	21	23	0	35	0	37	19	46	14	0	64	50	68	85	54	77	51	57	81	96	0	70	47	99	37	0	92	52	0	78	76	86	97	89	32	4	104	110	108	104	79	102	0	113	11	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	3	2	1	2	2	1	2	1	1	2	3	2	1	1	3	1	1	3	3	1	1	1	1	1	2	2	1	3	1	1	2	1	1	1	1	2	1	3	1	1	1	1	4	2	2	1	1	1	1	4	1	5	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	4	5	1	1	1	1	2	2	1	1	11
28500	-452.103543892437813	-458.959031843397213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636832073796057	-1	1	4	3	4	7	6	6	5	5	6	7	3	6	8	9	8	7	8	5	8	10	8	8	8	10	10	8	10	10	10	11	11	10	13	12	10	10	11	10	10	11	12	11	12	12	13	12	13	11	14	12	12	13	11	13	15	13	14	12	14	15	14	15	14	14	13	14	13	14	14	14	15	14	14	15	13	16	16	17	16	15	17	18	15	18	17	17	17	18	16	16	18	17	17	18	17	18	17	18	19	19	19	20	19	21	20	22	21	20	21	23	24	25	27	0	1	13	2	2	9	10	5	2	13	5	8	2	5	18	14	11	7	11	5	14	17	4	8	12	14	21	11	16	8	16	7	30	9	33	55	9	11	19	8	23	37	11	6	13	27	60	40	0	8	52	27	37	42	19	4	71	48	37	15	60	45	44	22	37	52	36	36	14	14	19	32	0	39	0	69	55	58	19	0	35	77	26	92	49	57	72	35	64	62	0	71	68	63	60	0	74	58	0	56	41	57	89	90	27	98	105	104	105	91	101	78	0	106	71	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	3	2	2	2	1	1	2	2	5	1	1	1	1	2	1	1	2	1	2	4	1	1	2	2	1	2	1	3	3	1	1	1	3	4	2	2	1	2	1	1	1	1	3	1	2	1	3	1	1	2	1	3	1	1	1	1	1	1	2	1	2	2	1	2	5	2	1	1	2	2	1	1	1	2	1	4	1	1	3
29000	-475.467517014509838	-482.323004965469238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589149442375050	0	2	2	3	5	7	6	5	5	5	5	7	7	6	7	9	8	8	9	9	9	9	7	7	10	9	11	9	10	10	10	10	11	10	14	12	11	11	11	12	11	12	11	12	10	13	14	12	12	12	13	15	14	12	13	13	14	12	11	12	14	14	13	14	13	13	14	12	14	12	13	13	16	14	15	14	15	14	13	15	16	15	18	16	16	15	17	18	17	18	18	15	20	17	15	17	16	18	16	17	20	18	19	19	20	21	21	22	22	21	22	23	23	24	29	0	1	1	2	2	11	8	3	2	3	3	2	10	10	5	24	2	8	12	15	15	15	11	10	8	13	34	4	13	7	18	17	6	16	68	23	26	12	12	5	19	32	11	22	13	38	48	45	0	37	43	43	41	28	5	28	39	29	30	29	65	20	33	60	40	40	42	16	34	5	38	15	0	48	0	43	64	49	41	0	56	55	96	44	45	13	71	65	71	52	0	19	98	80	62	0	78	99	0	80	64	76	89	100	63	86	89	35	92	101	102	106	0	101	14	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	3	2	2	1	1	2	1	2	3	1	2	2	5	1	1	2	2	1	1	2	1	1	1	1	2	1	2	3	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	3	4	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	4	2	1	3	3	1	3	1	1	1	11
29500	-523.129935281650091	-529.985423232609492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666001234790319	0	2	2	4	4	7	5	6	5	5	6	7	7	6	7	10	7	8	8	8	9	10	8	8	8	9	10	9	10	9	8	10	11	10	14	11	11	10	11	10	12	12	11	12	10	12	12	12	12	12	11	14	13	13	14	13	15	13	13	12	13	15	13	13	13	14	13	15	14	14	13	14	16	13	16	16	15	15	14	15	15	15	17	17	15	18	16	17	18	18	18	16	19	17	16	17	18	17	17	19	19	18	19	19	20	20	20	20	22	19	21	23	23	26	29	0	1	1	1	3	10	5	7	2	4	5	8	8	5	9	1	1	14	8	10	17	12	10	10	14	12	31	11	18	19	4	23	13	18	67	27	11	10	9	14	29	38	22	27	1	29	19	38	0	25	20	45	26	43	5	33	52	33	29	33	40	44	8	16	36	47	43	71	11	34	30	31	0	29	0	51	56	59	9	0	59	40	68	95	49	76	52	87	95	85	0	55	77	57	57	0	87	53	0	57	55	96	99	41	81	12	84	91	90	84	63	81	0	112	11	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	5	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	2	1	2	2	1	4	1	1	1	2	1	1	1	3	1	1	1	1	1	4	2	2	3	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	4	1	1	2	1	5	5	1	1	6
30000	-459.558790544399017	-466.414278495358417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623723557022224	-1	3	3	2	4	6	5	5	5	6	6	7	6	6	4	9	7	8	9	8	7	8	8	7	9	10	11	9	11	10	11	10	11	10	13	12	10	10	11	12	11	9	14	11	12	12	13	11	13	11	13	15	13	14	15	14	15	14	13	11	14	13	14	13	13	14	15	14	14	12	13	12	16	14	16	15	14	15	12	16	16	16	17	16	15	18	16	17	17	19	17	16	20	17	16	18	17	17	18	18	19	18	19	19	21	21	20	20	21	21	22	23	24	27	29	0	4	4	1	4	5	15	2	4	5	3	5	2	5	1	14	4	24	22	14	3	9	5	8	11	23	19	14	3	8	20	16	26	42	16	28	12	14	19	19	38	21	22	25	42	32	50	38	0	9	32	25	22	11	12	35	49	79	79	37	39	29	16	42	31	30	46	41	19	3	36	22	0	31	0	42	36	70	8	0	77	61	74	43	72	14	66	36	81	82	0	77	89	70	16	0	61	84	0	76	82	46	89	92	59	14	35	54	100	77	13	106	0	112	35	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	2	1	1	1	2	2	2	1	1	1	1	1	3	3	1	1	1	1	1	2	1	2	1	2	1	1	4	2	2	1	1	1	1	3	2	2	1	3	4	1	1	1	1	1	2	1	2	2	1	2	1	2	2	4	1	2	1	2	1	3	1	1	3	1	1	1	1	1	1	5	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	3	1	1	8	5	2	2	1	3	6	1	1	2	4
