step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
23500	-749.150893230514725	-746.826351641900033	-2.324541588614705	0.000174500708240	0.000017532123717	0.100470215245722	0.465431931994801	-1	0	1	3	2	5	3	2	3	5	5	5	7	5	7	7	10	8	10	8	9	9	11	10	12	11	12	12	10	11	10	12	14	13	13	13	14	13	14	13	14	14	14	14	13	14	16	15	16	14	14	16	16	16	16	16	16	17	17	16	18	19	18	17	18	17	16	18	17	19	21	19	20	20	20	21	22	23	21	22	22	22	23	22	22	23	21	25	26	24	27	25	27	27	27	29	29	28	28	28	28	31	30	29	31	31	0	1	1	1	3	4	1	3	2	2	9	8	4	0	9	8	14	14	16	4	14	14	31	9	22	21	22	17	21	18	22	21	25	25	23	29	15	30	27	22	17	21	21	32	3	38	26	33	34	17	28	39	46	26	19	45	15	43	30	44	15	15	38	33	49	17	43	37	33	43	69	68	47	8	49	69	33	59	54	75	27	87	77	69	33	84	61	82	42	81	89	71	84	70	81	100	43	77	90	88	84	89	96	84	92	0	1	1	1	2	1	2	1	1	3	2	1	1	2	1	2	3	2	1	2	3	2	2	1	4	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	2	2	3	1	5	1	3	1	2	2	1	1	1	2	3	2	4	1	3	2	6	5	3	1	1	5	1	2	2	2	3	1	2	9	2	2	3	4	2	1	5	1	1	3	4	1	1	2	6	1	1	2	3	4	2	1	9	3	2	2	3	2	1	2	3	1
24000	-707.808981923539704	-705.317514398501544	-2.491467525038129	0.000195608529683	0.000017012102975	0.086970149015380	0.478829968196977	-1	3	1	2	2	2	3	3	4	5	5	5	6	6	7	7	8	8	9	6	9	9	11	11	12	12	12	12	11	11	12	13	12	14	14	13	15	15	14	14	14	14	15	14	13	16	15	15	17	16	15	17	16	16	17	16	16	16	16	18	17	19	18	17	19	19	18	18	18	20	20	20	20	20	19	21	22	23	21	23	23	23	20	22	23	22	22	24	25	24	27	27	26	28	27	29	29	29	29	28	29	31	30	30	31	32	0	5	1	1	3	1	1	3	6	6	8	8	8	0	12	9	14	14	15	4	14	18	18	20	17	21	22	22	22	22	21	23	22	23	32	21	19	40	25	30	33	23	30	21	19	33	18	28	31	33	30	50	40	26	19	45	15	25	39	35	10	19	46	28	34	52	53	57	46	64	51	56	32	20	69	67	48	49	40	69	70	87	49	50	79	69	74	82	84	71	74	84	64	77	79	100	81	50	81	88	79	92	82	99	89	0	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	3	1	1	2	3	1	2	1	1	1	2	1	1	1	1	2	4	1	1	2	1	1	3	2	3	2	4	2	2	3	2	1	1	2	4	2	4	2	1	1	6	4	1	2	3	1	1	1	2	1	3	2	4	8	1	2	4	3	3	3	1	1	1	3	1	2	1	1	2	2	3	3	4	3	3	1	3	7	5	2	4	2	3	1	4	1
24500	-722.823618253552809	-720.440508177193124	-2.383110076359640	0.000204292831841	0.000019486166000	0.095383503297228	0.565302290730794	0	2	1	2	3	5	4	3	3	6	4	5	7	6	7	8	9	9	11	9	10	10	10	11	9	11	12	13	11	12	12	12	13	14	14	12	14	15	15	14	14	14	16	15	14	16	17	13	16	16	15	16	16	18	15	13	16	17	16	18	19	19	18	18	20	19	18	18	18	19	19	20	18	21	19	20	22	22	22	24	22	24	22	24	23	22	22	25	25	23	27	24	26	28	27	30	30	28	29	29	29	31	31	30	32	33	0	1	1	1	3	9	2	3	4	7	8	8	8	0	12	10	14	14	11	6	14	14	17	20	14	18	17	18	17	22	21	18	18	22	23	29	15	48	25	21	28	23	51	23	56	38	34	21	48	27	26	39	40	43	15	15	20	46	33	42	15	15	38	35	39	52	40	57	51	43	42	37	34	45	44	48	38	69	70	76	47	87	54	47	17	47	62	82	80	71	28	43	65	90	78	100	94	90	81	82	84	95	88	99	99	0	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1	1	1	1	3	2	1	2	1	2	2	2	2	1	3	1	3	2	1	2	1	2	1	1	2	2	2	1	2	1	2	1	4	3	2	1	2	2	5	6	1	2	2	2	2	1	1	1	2	4	2	2	2	3	5	2	2	2	2	1	2	2	6	3	1	1	1	3	6	4	2	2	2	1	1	2	3	2	2	2	2	1	1	1
25000	-762.601509917502312	-760.486767802999566	-2.114742114502786	0.000216159794144	0.000026538628814	0.122773196185640	0.451996318439443	0	1	2	3	3	5	4	4	2	6	3	5	7	6	7	6	10	9	11	10	9	10	10	12	11	13	12	13	11	12	11	12	13	13	13	13	13	13	14	15	13	14	15	14	15	16	16	15	16	17	14	17	16	17	14	15	16	17	15	18	16	19	18	19	19	18	18	18	18	19	20	19	18	21	20	21	22	23	22	23	23	22	22	24	23	22	21	25	27	25	27	26	27	28	27	29	30	26	30	27	29	32	31	28	31	32	0	1	1	9	3	4	1	11	1	6	3	8	1	0	12	2	14	14	13	13	14	21	21	20	18	22	22	22	22	31	18	21	22	17	18	29	12	25	34	22	17	23	41	18	13	30	41	34	25	39	30	44	22	43	15	19	19	44	21	32	15	56	46	50	49	52	40	57	29	51	40	68	41	68	40	54	54	46	44	86	76	87	69	33	70	71	69	82	78	80	17	32	65	85	53	100	40	79	77	88	76	40	100	89	89	0	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	2	2	3	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	3	3	1	1	3	4	2	1	1	1	1	2	2	4	2	2	3	3	1	3	3	4	2	1	1	2	1	1	1	3	3	2	1	2	1	2	3	3	3	3	1	1	1	1	5	2	1	2	2	2	1	9	7	4	3	7	1	6	2	4	1	3	7	2	1	2	1
25500	-791.819041111760953	-789.230979887100489	-2.588061224660444	0.000207985595972	0.000016720407414	0.080392141272458	0.447124864835391	-1	2	2	2	2	3	5	3	3	5	4	5	6	6	7	5	9	9	10	10	9	9	11	12	11	12	13	11	11	12	11	12	14	14	13	13	14	13	14	14	13	14	14	14	15	16	15	16	15	16	16	15	16	17	17	16	16	18	17	18	16	20	19	17	20	18	18	17	18	19	20	20	20	19	20	21	22	24	23	24	22	23	21	23	24	22	22	25	27	25	27	27	27	28	26	30	28	26	29	27	29	32	30	30	32	31	0	1	1	1	1	4	2	5	3	6	4	11	12	0	12	9	14	14	2	7	14	14	14	16	21	18	31	17	18	22	14	21	17	32	23	29	15	30	28	26	31	17	26	22	20	39	38	33	44	34	28	31	38	26	12	15	15	54	53	42	15	74	43	46	46	42	43	37	51	53	53	74	42	45	41	70	46	43	69	40	70	87	54	48	47	43	57	82	42	81	81	90	98	79	70	87	86	84	27	82	79	77	100	80	101	0	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	5	2	1	2	2	4	1	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	3	1	3	3	2	1	1	1	1	3	2	2	2	4	5	4	1	1	2	4	1	2	1	2	3	3	1	1	2	2	1	3	1	4	2	3	5	2	4	2	1	2	4	5	4	2	2	7	2	3	1	1	2	2	3	3	2	6	2	3	6	2	2	1	1
26000	-739.938686462044302	-737.710887276207927	-2.227799185836430	0.000188580161594	0.000020718696072	0.109866785014760	0.501772594127993	0	3	3	3	1	4	4	2	2	5	5	6	5	6	6	6	10	8	10	9	9	10	10	11	12	12	13	12	11	11	11	12	12	14	12	12	14	14	14	15	13	15	15	14	15	15	16	16	17	17	15	17	15	18	16	16	14	18	16	18	18	17	17	17	19	19	16	19	19	19	20	21	19	20	19	20	22	23	23	23	21	23	22	22	23	21	21	24	25	23	26	26	26	28	26	29	28	27	29	28	29	31	31	31	31	32	0	1	5	9	1	4	2	1	1	6	2	13	8	0	8	6	21	14	12	2	14	18	18	20	17	17	33	22	22	22	18	23	31	35	23	29	11	33	30	30	30	23	26	23	20	39	28	46	32	43	22	38	27	38	57	15	15	63	43	42	57	57	46	26	40	52	53	57	47	47	42	62	54	45	34	33	48	38	50	44	69	87	67	25	70	69	37	82	69	76	70	90	43	95	64	100	49	86	76	88	79	78	100	77	101	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	1	2	2	1	2	2	2	2	1	2	1	2	1	3	2	1	2	1	4	4	1	1	1	3	2	2	1	2	1	1	3	1	1	1	2	1	2	2	4	3	4	3	5	1	1	3	6	2	1	3	1	3	2	4	1	4	1	4	1	5	2	4	2	3	4	2	5	2	1
26500	-814.395480512680365	-812.094154129037747	-2.301326383642649	0.000180528283580	0.000018523185904	0.102605450719654	0.457158663318692	0	3	2	2	1	4	5	4	3	6	5	5	7	5	7	7	9	9	10	8	8	10	10	10	11	13	11	13	12	10	12	12	14	14	13	13	14	15	15	15	12	13	15	15	15	16	17	15	17	16	15	17	16	17	17	17	16	18	16	17	18	19	18	18	19	18	19	16	18	19	20	20	20	20	19	21	20	23	21	23	19	22	22	23	24	22	21	25	27	25	24	26	27	29	26	29	29	27	30	27	29	32	31	29	28	33	0	4	5	1	1	9	2	2	4	9	8	8	5	0	8	1	14	14	1	9	14	14	14	9	22	41	22	30	22	21	21	17	22	29	22	18	13	35	28	28	18	23	41	21	15	27	31	14	21	26	18	33	38	43	15	15	12	44	33	35	37	55	46	43	34	48	54	37	46	18	22	68	47	68	44	51	54	43	18	40	30	87	48	64	51	43	56	82	27	78	50	49	76	84	71	100	43	64	90	82	85	79	100	79	70	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	2	5	2	2	2	2	4	1	1	1	1	2	1	2	2	2	1	1	2	3	1	1	1	2	2	2	3	4	3	2	5	3	2	2	2	1	1	4	5	5	2	1	2	3	1	1	2	2	1	1	1	1	5	4	2	1	3	2	3	2	3	6	6	4	1	3	2	5	4	3	2	7	1	4	4	4	3	4	1	6	6	2	2	2	5	3	4	4	1
27000	-772.799461166622450	-770.328126177403306	-2.471334989219136	0.000208087981226	0.000018404239802	0.088444511274340	0.457360684453443	0	2	3	2	3	5	5	4	3	4	5	6	6	6	7	6	9	9	8	9	9	10	11	12	13	11	12	11	12	11	11	13	14	13	12	13	14	14	14	15	13	14	14	14	16	15	16	16	17	17	15	16	14	16	17	15	16	16	15	19	15	18	18	18	18	18	19	17	18	19	21	20	20	21	21	20	22	23	22	22	22	24	22	23	23	23	23	25	27	22	26	25	27	28	27	28	30	28	29	28	29	32	31	31	31	33	0	1	2	1	2	9	8	5	4	2	8	8	8	0	8	9	14	14	15	9	14	17	18	16	21	17	17	17	18	21	17	21	22	18	31	28	12	29	27	30	18	35	21	27	12	38	26	22	51	59	21	17	28	26	56	15	12	41	27	54	19	57	58	44	42	50	39	12	41	32	39	62	43	62	64	69	48	26	71	64	73	71	53	64	67	64	27	82	39	73	78	71	90	86	77	82	89	54	98	82	95	90	100	94	95	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	3	2	1	2	4	1	1	3	2	2	1	1	2	2	2	1	2	4	1	1	2	3	1	3	2	5	1	3	2	1	2	3	3	1	2	1	4	4	2	1	1	2	1	1	2	2	1	3	4	3	2	4	1	4	2	2	1	2	6	1	2	1	1	3	3	2	2	7	1	6	1	2	2	2	2	3	2	2	3	1	2	1	3	2	2	2	1
27500	-784.488465909166848	-782.243356517825077	-2.245109391341760	0.000215192556003	0.000023259078994	0.108084960863859	0.394727468672764	0	2	1	2	3	4	4	3	3	6	3	6	5	6	7	8	9	9	11	10	9	10	10	11	12	12	13	11	11	12	11	13	12	13	12	12	13	15	14	13	12	14	16	14	14	15	17	15	17	16	15	16	15	16	16	17	16	16	16	18	18	18	17	18	20	19	17	17	18	19	20	19	20	20	20	19	20	22	22	24	23	22	22	23	24	23	22	25	26	24	26	26	27	26	26	29	29	29	29	29	30	31	31	28	31	33	0	1	1	1	3	2	1	3	4	9	2	8	8	0	2	12	14	14	13	5	14	17	14	16	23	17	21	21	17	18	17	14	21	28	17	29	8	33	21	18	14	35	22	23	24	28	28	22	18	48	14	18	39	26	20	15	12	48	41	31	16	19	38	50	44	48	48	19	47	46	50	68	33	72	21	67	38	69	70	14	40	73	49	64	23	78	32	82	78	81	75	70	75	71	69	82	93	49	83	82	97	90	100	38	93	0	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	2	2	4	2	1	2	2	1	2	3	1	1	1	1	4	2	1	1	1	5	1	3	2	4	1	3	2	2	3	2	2	5	1	4	4	1	2	3	6	5	1	2	3	5	3	1	2	2	1	1	3	1	2	2	1	6	1	7	1	2	2	1	9	3	1	3	3	6	1	5	2	2	1	3	4	3	3	4	4	1	7	3	4	1	5	2	6	2	1
28000	-762.199627261942055	-759.770042059317120	-2.429585202624975	0.000227629740214	0.000020857086215	0.091627246049582	0.448419059166551	0	3	2	3	2	4	5	3	2	4	4	6	7	7	6	7	9	8	11	9	9	10	10	11	11	13	13	13	12	10	11	13	14	14	12	11	13	14	14	13	12	15	15	15	15	15	16	14	16	15	15	15	17	17	16	16	15	18	17	18	16	19	19	17	20	17	17	17	18	20	20	20	19	19	21	20	22	23	22	24	21	24	22	24	23	23	23	24	27	23	26	27	27	28	27	29	29	29	29	28	30	32	30	27	30	32	0	1	1	9	1	2	4	3	1	2	2	11	5	0	8	6	14	14	16	4	14	18	18	9	18	18	25	18	30	18	23	35	41	41	23	17	5	41	30	18	30	34	22	32	24	38	34	18	48	30	17	40	27	22	2	12	13	51	41	64	19	20	67	30	34	28	51	45	27	30	50	61	50	68	42	67	65	17	50	65	69	37	46	51	71	47	54	70	70	70	75	54	75	70	90	100	75	43	77	88	86	105	96	84	94	0	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	2	1	1	1	5	1	3	1	3	1	1	1	1	1	1	1	1	6	1	2	2	2	1	2	1	2	1	1	3	1	2	3	1	2	4	6	5	4	2	2	1	2	3	1	2	3	3	1	1	3	3	3	2	2	1	4	1	1	6	4	2	1	6	5	4	2	3	4	2	3	2	4	5	3	4	2	1	4	7	4	2	5	1	1	2	1	1
28500	-779.536103662343749	-776.976037695959803	-2.560065966383985	0.000206892621844	0.000017010426986	0.082218625458787	0.396595975103638	0	3	1	2	3	4	4	3	4	6	5	5	6	6	7	7	10	7	10	10	10	9	11	11	12	13	12	13	11	11	12	11	13	14	14	13	14	14	14	13	14	15	14	14	15	15	16	15	16	15	15	15	15	16	16	15	17	17	15	19	17	20	18	19	18	18	18	17	16	18	20	20	18	21	20	21	22	24	23	23	22	24	22	23	22	22	23	24	26	24	27	27	27	29	27	30	29	29	29	29	28	31	31	30	31	32	0	1	1	1	3	1	4	3	4	4	8	2	3	0	8	9	22	14	13	1	14	18	18	6	23	30	22	22	22	22	32	17	22	32	32	29	12	23	30	27	30	35	29	27	12	26	40	18	44	26	27	26	38	39	16	15	13	51	33	23	24	56	26	69	23	52	33	37	38	43	65	68	54	68	31	48	28	64	76	69	38	67	46	17	27	26	74	87	60	33	48	33	80	101	69	100	86	90	80	87	77	81	96	89	101	0	1	2	1	1	1	2	1	1	1	2	1	1	3	1	3	2	1	1	3	4	2	1	2	3	1	1	2	2	1	1	1	1	2	2	1	1	4	2	2	1	2	1	2	1	6	1	2	4	1	1	1	1	1	2	4	3	4	1	1	4	3	2	3	2	4	2	3	2	1	2	1	2	1	3	3	2	4	4	1	3	3	4	4	6	5	5	1	1	4	3	6	7	3	1	8	1	4	2	4	4	3	3	1	2	2	1
29000	-830.893974088598611	-828.537866023353331	-2.356108065245276	0.000218697189292	0.000021361741641	0.097677257353979	0.399576680762045	-1	1	1	2	3	4	4	3	1	5	4	5	6	6	6	7	10	9	10	8	9	10	11	11	13	11	11	12	10	12	11	13	14	14	14	13	14	14	14	15	14	13	15	14	14	15	15	16	17	14	15	16	15	17	16	16	16	16	15	19	19	19	18	19	19	18	17	17	18	20	20	21	20	20	19	21	21	23	21	23	23	25	23	24	23	22	22	23	26	24	26	25	26	29	27	28	29	27	29	28	28	30	31	29	32	32	0	1	1	9	3	9	2	3	1	9	8	2	8	0	7	4	14	14	3	13	14	14	14	10	23	29	18	21	21	18	17	21	21	31	18	21	11	27	17	30	23	31	26	30	15	22	28	27	31	30	30	21	23	21	24	13	15	38	27	23	24	13	38	47	43	35	35	15	48	26	69	24	36	56	42	59	48	27	39	30	69	78	70	51	51	33	56	87	60	30	81	60	90	90	42	88	64	93	92	88	83	75	100	70	33	0	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	2	1	3	1	2	2	3	4	2	1	2	1	1	2	1	2	2	2	3	3	5	1	2	2	2	1	2	1	6	3	2	2	4	1	1	3	2	4	2	5	5	1	2	4	3	7	2	2	3	2	2	6	1	5	1	3	3	2	3	3	3	7	4	6	3	2	3	5	4	3	3	1	4	5	1	2	1	2	7	3	6	1	3	3	2	5	1	5	10	1
29500	-800.194245855101599	-797.763671357983071	-2.430574497118502	0.000208152333679	0.000019056303657	0.091549795863989	0.402218236496921	0	2	3	2	1	4	4	3	4	4	4	5	7	6	6	4	10	9	10	6	9	10	10	12	12	12	13	11	11	12	11	13	12	13	13	13	14	14	14	14	14	14	15	15	15	15	16	16	16	16	15	15	16	16	14	16	15	17	16	19	18	19	17	17	19	18	18	18	19	19	18	21	20	19	19	20	23	21	22	24	23	24	22	24	23	21	23	24	26	23	26	24	27	28	27	29	28	28	29	28	29	30	30	31	31	33	0	1	5	1	1	4	2	5	4	4	8	8	4	0	8	4	14	14	12	9	14	21	14	16	23	18	30	17	18	23	18	17	22	31	14	18	19	18	30	21	30	28	30	35	7	33	22	33	18	39	30	38	26	26	12	19	12	53	51	64	11	15	47	18	44	49	42	13	50	22	42	56	30	13	64	67	17	38	69	79	54	42	32	49	48	51	61	87	84	49	64	69	43	95	49	88	90	78	78	82	81	101	100	90	86	0	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	3	1	2	1	2	3	2	1	1	1	1	1	1	2	1	1	3	1	1	2	1	2	1	2	1	1	5	1	3	2	4	1	2	1	2	2	5	2	4	1	1	1	6	6	1	3	3	2	2	6	2	3	2	2	3	4	1	1	8	3	2	1	5	5	3	2	3	3	4	1	1	3	4	3	5	1	4	3	2	4	5	2	3	1	1	5	3	1
30000	-755.464793998150185	-753.132978943396893	-2.331815054753321	0.000224772486849	0.000022435807809	0.099815631902019	0.482376117148786	0	3	2	2	3	3	5	3	4	5	4	5	6	6	5	7	10	8	9	9	9	9	8	11	12	12	12	13	11	10	11	12	14	14	13	13	15	14	15	14	14	12	15	14	16	16	16	16	16	16	16	17	17	17	16	16	16	16	16	18	18	19	18	19	19	17	18	18	18	19	19	18	18	20	20	20	21	23	23	23	22	24	22	24	22	20	23	25	26	24	24	26	25	28	26	29	29	28	28	29	29	30	31	30	30	33	0	1	1	1	3	4	1	3	4	6	2	8	5	0	2	9	14	14	8	16	14	14	14	20	17	21	17	27	17	18	23	23	26	18	23	29	20	27	30	26	30	17	23	23	8	33	28	18	35	33	40	51	26	46	19	19	15	32	39	25	20	5	53	33	31	22	39	19	51	67	44	19	48	20	28	38	44	39	28	76	69	87	77	60	71	40	62	82	84	85	62	54	75	71	81	62	95	84	78	87	95	95	100	86	95	0	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	4	2	1	3	1	2	1	1	1	4	2	6	1	1	3	2	1	1	1	3	1	4	2	5	2	1	2	4	9	1	3	3	4	2	2	1	1	3	2	1	5	3	3	2	5	3	1	2	1	1	4	1	2	3	1	1	1	2	5	2	5	2	5	2	2	3	3	1	1	1	5	3	1
30500	-758.839003500710419	-756.490492260435303	-2.348511240275131	0.000190168506401	0.000018700823212	0.098338171582547	0.467642253065752	-1	1	1	3	3	5	4	2	2	5	5	5	7	6	7	6	9	7	11	8	9	9	9	11	11	12	13	12	11	11	11	13	13	13	13	13	15	15	14	13	13	14	16	14	15	15	16	15	15	17	16	16	17	18	16	16	16	17	15	18	18	19	18	17	19	17	18	19	19	18	21	21	19	20	20	21	22	23	22	23	22	24	21	22	23	21	22	25	27	21	26	25	27	27	28	29	29	29	29	29	30	31	30	29	29	32	0	1	1	9	3	9	8	3	1	4	5	8	5	0	11	2	14	14	15	9	14	18	18	20	17	21	21	23	22	22	18	31	22	18	23	29	16	17	41	30	30	21	26	23	20	40	28	34	42	44	30	39	33	26	8	45	15	42	30	42	13	15	53	33	54	48	51	19	40	27	53	19	32	13	23	64	44	54	76	43	44	87	69	64	42	70	55	74	71	39	55	77	39	48	81	82	92	80	80	82	104	80	100	75	94	0	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	2	1	1	2	1	1	1	2	1	2	3	2	1	4	2	1	2	1	2	2	3	2	2	2	2	1	1	2	1	2	2	8	1	4	2	1	2	4	6	1	2	1	2	1	4	2	3	2	4	2	7	5	2	5	2	1	4	4	1	1	2	4	2	2	3	3	2	5	1	6	5	3	3	2	3	3	3	1	4	1	4	1	1
31000	-795.429119170679087	-793.297524086941394	-2.131595083737689	0.000205609923001	0.000024816362845	0.120696328671042	0.464433607458190	0	1	1	3	2	4	5	3	4	2	5	6	6	6	7	6	10	8	10	9	9	8	11	11	13	13	13	11	11	11	11	12	14	13	13	12	15	15	13	13	14	14	16	15	16	16	16	14	15	17	15	16	14	18	17	17	16	17	16	18	18	18	18	16	20	19	18	17	18	19	20	21	20	18	20	21	22	23	21	23	21	23	21	23	24	22	22	25	26	25	24	27	26	28	28	29	28	28	27	29	29	32	30	29	31	32	0	1	1	2	3	5	1	5	2	1	8	8	2	0	8	5	14	14	15	9	14	14	21	4	17	23	22	22	22	22	18	22	22	21	22	29	11	53	30	32	21	18	48	32	11	38	17	25	25	26	27	33	28	43	24	15	19	18	39	25	6	12	48	42	35	52	38	13	39	33	63	57	69	11	34	38	65	65	33	81	70	87	67	75	66	71	62	82	54	38	68	58	77	77	78	82	40	92	77	88	79	47	100	71	85	0	1	1	1	1	1	1	3	1	1	1	1	3	3	1	2	3	2	2	1	3	2	1	1	4	2	2	3	1	2	1	1	2	2	2	3	1	4	1	1	1	2	2	1	1	6	1	3	1	1	1	1	1	1	1	6	4	3	3	1	3	6	7	3	1	2	2	1	5	3	2	2	2	1	5	3	3	1	1	2	1	2	1	2	2	3	1	2	1	4	5	3	4	2	2	2	4	9	1	2	2	3	7	1	4	3	1
31500	-764.481214214119746	-762.245028548632718	-2.236185665487010	0.000208768176684	0.000022755247897	0.108997684698059	0.393584254246663	0	3	2	2	1	5	4	3	4	6	5	5	6	6	7	8	9	8	11	7	9	9	10	12	11	12	11	12	11	11	10	13	12	12	14	13	14	14	12	14	13	15	15	13	14	16	17	15	14	16	15	16	17	16	16	17	16	17	17	19	17	18	18	18	19	18	18	17	18	20	21	20	18	20	19	20	22	23	22	23	19	24	21	23	23	22	22	25	27	24	26	26	27	28	27	30	29	27	29	29	30	29	30	31	32	33	0	1	5	1	1	4	1	5	8	9	8	8	8	0	12	3	14	14	15	6	18	18	17	20	21	22	17	22	22	17	18	33	30	23	21	17	8	22	22	22	39	23	25	17	5	30	51	22	34	38	17	30	26	27	19	15	6	35	26	48	15	13	43	38	44	50	26	19	22	59	53	57	42	16	38	35	28	86	53	28	27	87	46	64	38	59	69	82	90	53	85	67	90	92	85	82	48	84	64	82	79	92	88	46	101	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	4	2	6	2	1	2	1	2	3	2	6	2	1	2	1	1	2	2	2	3	2	5	6	2	2	2	5	5	1	2	2	1	3	2	4	1	1	2	2	5	2	2	5	1	3	5	3	1	3	3	4	3	3	1	2	4	2	5	2	1	2	2	7	3	4	3	4	1	2	7	2	1
