step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-491.018598788731197	-489.122322225334699	-1.896276563396498	0.000013085526263	0.000027181968046	2.077254479510178	0.491126824748490	-1	1	2	3	4	4	4	6	5	6	8	9	11	8	7	10	8	9	10	8	10	10	9	10	8	10	13	11	11	9	12	13	11	10	11	12	12	13	11	13	16	13	11	13	14	15	14	16	14	16	14	15	16	16	17	16	16	18	21	18	17	23	22	24	23	24	26	26	28	27	29	24	28	29	30	30	29	32	30	30	31	33	34	32	36	0	1	2	3	3	4	3	6	3	1	15	25	23	7	7	18	1	14	30	5	25	2	3	9	1	10	24	11	14	9	12	17	22	1	18	22	1	39	15	29	49	13	20	24	17	13	29	33	35	34	1	33	27	29	24	42	51	41	61	52	33	1	54	60	59	44	66	65	72	68	64	38	0	47	68	67	0	75	64	0	71	65	0	72	79	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	2	1	6	3	2	4	2	1	2	2	3	2	2	1	5	1	1	6	1	2	2	1	1	1	1	3	2	1	2	2	3	6	3	1	3	5	2	1	1	2	2	3	9	3	4	1	6	1	1	2	1	2	4	1	7	2	2	1	1	3	1	1	5	1	4	3
5500	-446.440508126012503	-444.718104908317684	-1.722403217694818	0.000015232525725	0.000025126049627	1.649499897859538	0.545377424158398	0	1	2	3	4	3	4	6	5	7	9	9	10	9	7	8	8	8	11	11	10	10	11	9	9	11	13	11	10	10	13	10	12	12	12	13	12	14	11	11	16	14	14	13	13	14	13	15	15	14	14	14	15	17	15	16	17	18	20	20	20	22	22	24	24	24	27	26	30	27	29	26	30	28	29	30	28	31	31	30	30	31	35	33	36	0	1	1	3	3	3	1	6	1	1	1	9	17	15	5	8	3	6	12	14	14	11	18	9	10	1	19	6	15	3	8	6	1	30	13	39	11	20	6	15	11	40	13	1	17	33	39	19	30	18	20	19	14	25	12	19	28	49	57	19	33	61	49	60	62	51	62	65	75	66	70	60	0	62	62	77	0	75	80	0	71	77	0	78	75	1	1	1	1	1	1	2	1	2	4	4	2	1	1	1	1	3	3	1	1	1	1	2	2	1	5	1	5	2	2	4	4	6	1	1	1	1	2	3	2	2	2	2	5	3	1	1	1	4	2	2	1	3	4	2	2	3	1	1	5	3	1	4	2	1	4	1	1	1	1	2	3	1	4	3	1	1	1	1	1	1	1	1	1	5
6000	-403.410504129067476	-402.049204900596123	-1.361299228471362	0.000031985963517	0.000018934862901	0.591974129251002	0.586064977092823	-1	0	2	3	4	2	4	5	5	7	8	8	10	8	7	10	9	9	11	10	10	10	11	11	9	10	13	11	11	9	14	12	12	11	12	13	13	12	12	12	15	12	13	13	13	15	11	15	15	14	14	14	16	16	16	16	17	18	20	20	19	22	22	24	25	25	26	26	28	27	29	27	29	27	30	29	27	32	29	31	32	31	33	31	35	0	1	1	1	2	2	1	2	7	3	7	5	4	9	3	15	15	1	7	14	11	14	14	14	10	7	40	1	18	1	12	21	13	18	20	16	11	5	20	18	52	13	28	18	17	42	1	27	52	19	47	15	30	49	19	42	48	49	19	53	57	59	60	16	62	60	64	66	72	67	72	67	0	68	71	77	0	70	66	0	71	74	0	71	81	1	1	1	2	2	1	2	2	1	3	2	2	2	2	2	2	1	5	3	1	1	1	1	2	2	2	1	6	2	4	4	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	4	1	1	1	1	4	3	1	3	2	1	1	4	2	1	1	1	6	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
6500	-396.233433009717771	-394.806870388748962	-1.426562620968816	0.000075915210910	0.000027492068893	0.362141770581079	0.627631355042007	0	2	2	4	4	4	5	5	4	6	8	8	8	9	8	8	9	8	10	10	11	10	10	11	10	11	12	10	10	11	14	12	12	12	11	10	10	12	13	12	16	13	12	13	13	13	15	15	14	15	14	14	15	17	17	16	16	18	17	20	20	23	20	24	22	24	26	26	28	26	27	27	29	28	30	29	29	31	32	30	30	31	34	31	32	0	1	1	2	3	1	2	4	3	3	6	9	9	15	6	5	7	3	18	12	28	18	10	12	1	18	14	1	18	19	27	3	17	6	17	3	6	11	21	30	38	22	29	40	16	29	24	52	40	46	22	33	11	47	48	49	43	41	50	19	59	61	22	32	18	62	60	66	70	66	68	66	0	71	64	72	0	74	75	0	71	73	0	76	80	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	2	2	5	1	2	4	2	1	1	5	2	4	1	4	2	3	1	1	2	1	1	1	3	1	2	1	1	1	1	1	4	2	1	1	2	1	1	3	1	1	6	6	5	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
7000	-435.715267118169436	-434.256315430819484	-1.458951687349959	0.000117439813070	0.000038462732733	0.327510166503178	0.613681275908298	0	1	2	3	4	4	4	5	5	7	8	9	10	8	8	9	9	9	11	9	10	10	11	11	9	8	13	11	11	9	13	12	11	11	12	12	12	14	12	12	17	14	13	13	14	14	14	16	14	15	13	15	14	16	13	14	17	18	21	20	19	23	22	24	25	24	26	26	29	26	30	26	29	28	30	29	29	31	31	30	32	32	34	31	35	0	1	1	3	1	3	4	1	1	1	6	10	11	3	9	11	7	26	12	14	17	30	22	17	6	8	30	6	12	6	33	33	30	18	34	34	6	43	4	20	33	6	34	24	33	26	40	55	32	55	19	7	44	47	34	33	46	50	48	48	55	10	53	52	48	63	66	64	68	63	72	59	0	72	74	68	0	77	76	0	71	75	0	72	74	1	1	1	1	2	1	1	2	3	4	2	1	1	4	1	1	2	1	1	1	1	1	1	1	2	1	3	3	1	3	1	1	1	2	1	1	2	1	4	1	4	5	1	1	1	3	1	3	1	1	1	4	1	1	1	2	1	1	3	2	3	10	4	5	4	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	3	4
7500	-429.246711078136343	-427.862643167819385	-1.384067910316970	0.000081411773373	0.000035429820129	0.435192830972721	0.503570614719221	0	1	2	4	4	3	5	6	5	4	8	8	10	8	8	9	10	8	8	10	12	10	10	11	9	11	12	10	9	8	13	13	12	13	11	12	13	14	12	12	17	14	13	13	12	14	13	15	15	15	13	13	16	16	16	16	14	18	20	18	19	24	22	22	25	25	27	24	29	28	30	28	30	28	30	30	28	30	31	30	31	31	34	33	35	0	1	2	1	3	2	2	1	1	1	1	2	19	1	8	14	18	5	4	30	18	10	15	23	30	25	13	11	19	7	16	17	22	12	18	30	28	20	23	29	36	12	26	13	15	34	1	17	51	33	12	9	44	48	32	51	35	56	12	55	33	48	56	59	38	68	68	64	62	61	69	64	0	62	70	70	0	64	72	0	67	68	0	75	82	1	1	1	2	1	1	1	3	3	2	4	3	1	3	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	3	1	1	2	2	1	2	2	4	1	2	3	1	6	2	1	2	2	4	1	1	1	2	1	1	4	1	3	4	3	1	5	1	1	1	2	4	1	3	1	2	1	1	1	4	1	1	2	3	1	2	2
8000	-437.149605010027130	-435.788244393857440	-1.361360616169711	0.000084312818756	0.000046126760848	0.547090721539211	0.589549958042356	0	2	3	2	5	3	4	4	3	6	8	8	8	5	6	8	8	9	10	10	11	9	10	11	8	11	13	11	10	9	12	12	11	11	12	11	12	13	13	10	15	13	13	14	12	14	14	16	15	15	15	14	15	16	17	15	14	18	20	20	19	23	22	24	24	25	25	26	29	25	28	27	29	28	29	29	28	31	31	30	31	32	33	33	34	0	1	4	1	4	4	6	4	2	1	1	15	9	1	8	10	14	25	22	12	11	25	30	5	10	1	16	11	15	15	21	29	17	7	18	29	13	35	36	15	52	23	16	22	2	24	39	53	31	24	39	33	38	38	54	39	35	48	45	50	54	48	55	62	59	65	60	66	62	62	64	68	0	72	70	72	0	71	76	0	71	79	0	82	81	1	1	1	1	1	1	1	1	1	2	3	1	3	3	1	1	2	1	1	1	2	1	1	4	1	5	2	2	2	1	1	1	1	3	2	1	2	1	1	3	1	2	2	2	4	1	1	1	1	2	2	1	1	2	1	1	1	1	5	3	1	3	3	1	2	1	2	1	2	1	3	1	1	1	2	1	1	2	1	1	1	1	1	1	2
8500	-424.744438836231723	-423.371820265429733	-1.372618570801998	0.000090786346858	0.000042695360272	0.470283933105010	0.576733235128882	0	2	3	4	5	4	5	5	5	4	6	7	10	8	7	9	9	8	11	11	10	11	10	9	8	10	13	11	10	9	12	11	13	13	12	13	12	14	12	12	15	14	13	13	14	14	12	15	15	16	14	15	14	16	15	15	16	19	20	19	17	23	22	25	25	24	27	26	28	28	29	27	29	28	29	29	27	29	30	31	31	32	35	32	34	0	1	2	1	1	1	6	4	6	1	6	10	24	9	10	25	12	15	15	17	15	9	2	1	1	18	25	6	8	6	24	6	32	23	13	32	11	35	9	13	37	47	30	21	23	31	5	33	46	48	22	33	47	45	44	51	23	48	48	35	38	38	58	62	60	63	59	65	64	68	67	64	0	72	62	64	0	72	70	0	67	79	0	79	82	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	3	5	5	5	1	2	3	2	3	2	3	1	2	1	1	3	1	3	1	1	1	2	2	2	1	3	1	1	1	3	1	2	1	1	1	2	2	2	5	1	6	2	1	3	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1
9000	-442.306953618110072	-440.713459022878510	-1.593494595231585	0.000106286922024	0.000025815060146	0.242880870522487	0.647704235796689	-1	1	2	3	4	4	4	6	5	5	5	7	10	8	8	8	9	9	10	9	11	11	11	10	10	11	13	11	10	11	12	12	11	11	11	12	13	14	12	12	15	12	14	13	13	13	14	16	15	15	14	14	16	16	15	16	17	15	21	20	20	23	22	25	24	24	25	26	29	27	28	27	30	27	30	29	28	29	32	31	31	33	35	32	35	0	1	1	3	3	2	4	5	2	1	3	9	18	9	12	11	7	16	20	9	29	17	19	5	14	15	30	18	12	1	12	17	15	24	20	23	1	29	22	14	33	10	36	22	35	31	40	38	36	7	40	19	47	24	35	51	38	36	32	48	33	59	41	63	62	41	63	67	77	62	68	64	0	68	66	74	0	74	77	0	78	73	0	75	80	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	5	2	2	1	1	1	1	6	2	1	2	2	2	1	1	1	1	1	1	2	5	1	3	1	3	2	1	1	1	4	2	3	1	3	2	1	3	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	1	3
9500	-464.829424235120825	-463.437096439367679	-1.392327795753152	0.000189313207083	0.000078820780429	0.416351197275126	0.648103519850208	0	2	3	1	5	3	5	3	5	6	9	7	10	7	8	8	10	8	11	10	11	10	11	11	9	10	12	12	11	9	13	9	12	12	12	12	13	13	12	12	16	13	13	13	13	15	15	15	14	15	15	13	16	17	16	16	17	19	19	19	20	23	22	25	24	24	27	27	29	28	29	28	29	29	30	29	26	31	31	31	32	31	32	32	35	0	1	4	1	1	4	3	4	1	3	7	9	16	4	10	9	30	9	11	10	11	15	30	22	7	18	13	1	25	5	40	14	22	20	26	22	16	29	25	15	18	24	28	35	32	38	39	23	39	39	42	33	45	51	50	1	21	48	33	48	55	54	61	62	59	60	77	77	77	68	68	49	0	77	69	72	0	74	74	0	60	74	0	69	82	1	1	1	1	2	1	1	1	3	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	3	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	1	1	1	6	2	2	2	1	2	3	1	1	2	2	1	1	1	1	1	6	1	1	1	1	1	1	1	1	7	1	1	1	1
10000	-442.596808478263313	-441.218480279791436	-1.378328198471863	0.000061229559301	0.000044077863215	0.719878825169111	0.442485562773283	0	1	3	3	5	1	4	5	6	7	9	8	11	8	7	9	10	7	9	11	11	10	9	10	10	11	12	12	10	11	12	12	13	12	13	13	10	13	13	13	17	13	13	13	13	15	15	16	15	14	14	15	15	16	17	16	15	18	20	18	19	23	22	24	24	24	26	26	28	27	29	27	29	28	28	29	27	32	31	31	31	32	35	33	35	0	1	2	2	1	1	3	1	7	6	6	9	29	6	3	9	3	6	3	16	12	10	12	6	6	3	19	1	1	4	10	17	23	1	21	15	1	20	29	18	42	6	25	24	19	50	40	50	18	13	27	18	27	38	50	35	42	55	33	57	16	59	59	63	62	44	58	65	67	67	31	66	0	65	72	75	0	70	65	0	41	69	0	81	84	1	1	1	1	2	1	1	2	1	3	3	1	1	4	3	3	3	3	3	2	1	2	1	4	4	4	1	3	4	4	3	1	1	5	1	3	5	1	1	3	2	5	2	1	2	1	1	1	3	1	1	3	2	1	1	2	1	1	3	1	5	1	1	1	1	4	3	1	1	1	6	2	1	2	1	1	1	2	3	1	7	2	1	1	1
10500	-452.180184818095483	-450.808337741885623	-1.371847076209842	0.000061791319648	0.000042384984376	0.685937517071338	0.509125322383465	0	1	3	3	4	3	4	6	5	6	8	8	11	8	7	9	9	10	9	10	11	10	11	11	10	10	12	10	11	9	13	12	11	12	11	13	12	11	11	11	17	14	13	13	12	14	15	16	16	15	13	14	16	16	17	16	15	18	21	20	19	22	22	23	24	25	26	27	29	25	30	25	29	26	28	29	29	31	30	30	30	31	34	33	35	0	1	2	2	6	1	3	7	3	1	15	3	19	3	1	9	7	14	5	17	16	11	19	16	6	1	22	1	30	15	16	18	12	20	20	13	28	26	22	30	47	13	21	29	15	44	40	33	47	15	18	39	52	14	50	30	19	34	55	46	48	18	54	19	13	61	72	67	67	63	72	65	0	60	70	62	0	68	76	0	67	76	0	71	76	1	1	1	1	1	2	1	2	1	4	1	3	2	3	3	2	3	1	2	1	1	1	1	2	4	5	1	5	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	2	2	1	3	1	2	1	4	1	4	3	2	2	2	1	4	3	6	6	3	1	1	1	1	3	1	1	3	1	3	1	2	1	1	2	1	1	2	3
11000	-420.383689198439242	-418.944054707550947	-1.439634490888309	0.000080934943599	0.000028075638937	0.346891437602817	0.549275819195167	0	1	2	2	5	3	4	5	6	6	9	8	8	8	7	9	9	9	10	11	11	11	10	11	10	10	11	9	10	11	14	13	11	13	13	12	10	12	12	11	17	12	14	12	13	15	14	15	15	15	14	13	15	17	16	16	15	18	18	19	20	22	22	25	24	24	26	25	27	27	28	26	29	28	28	30	28	32	30	30	31	33	34	31	35	0	1	1	1	6	2	4	1	7	1	3	8	9	9	8	6	1	12	13	18	18	11	1	19	15	15	16	1	9	9	40	33	17	21	39	6	1	6	18	14	46	3	27	15	13	34	29	52	27	52	44	33	44	51	53	13	18	56	52	52	48	59	54	61	62	50	65	63	62	41	67	63	0	68	72	75	0	79	69	0	71	78	0	64	75	1	1	1	1	1	1	1	3	1	2	4	2	1	1	1	3	4	1	1	1	1	1	6	1	1	2	1	3	2	2	1	1	1	1	1	3	3	3	2	2	2	4	2	3	2	1	2	1	3	1	1	1	1	2	1	4	3	1	3	2	4	2	2	3	1	5	1	2	3	5	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3
11500	-426.992718603701917	-425.622061046049680	-1.370657557652225	0.000144718041575	0.000069204093632	0.478199489699131	0.722843812893785	0	1	2	3	4	4	4	5	5	6	7	7	9	8	5	9	9	10	10	11	11	10	11	10	8	10	12	12	9	8	14	11	12	13	13	12	12	14	12	13	16	11	14	14	13	13	15	14	15	16	13	14	16	17	17	16	16	18	20	20	19	24	22	24	22	24	26	26	29	25	28	27	30	28	28	29	28	30	31	30	30	32	35	32	35	0	1	1	3	3	2	4	7	3	6	6	10	11	6	6	25	14	11	30	11	17	29	19	17	10	3	24	11	6	4	37	30	7	24	39	5	11	28	21	17	47	14	19	19	29	33	40	33	51	48	39	33	46	41	41	34	38	53	58	54	50	54	60	59	60	61	62	63	75	64	62	64	0	68	70	75	0	71	78	0	71	80	0	76	82	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	2	4	2	1	1	3	2	1	3	1	1	1	3	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2
12000	-456.317399639583527	-454.956555758204900	-1.360843881378636	0.000075993376046	0.000043563421858	0.573252882353706	0.517542299951849	0	1	2	4	2	1	5	6	5	6	8	7	9	8	7	10	10	9	9	9	12	10	11	9	8	12	12	12	10	11	12	12	13	13	12	13	12	14	11	11	15	12	12	12	13	14	15	15	15	15	14	13	15	16	16	16	16	18	20	20	19	22	21	25	25	24	26	26	29	27	29	27	28	28	30	30	28	31	31	31	32	33	34	32	35	0	1	1	1	6	1	6	3	1	6	3	2	14	9	8	24	3	12	15	10	9	14	3	15	10	15	18	16	7	29	25	14	15	29	25	22	1	22	29	19	31	30	11	12	23	44	40	52	26	33	42	22	10	48	49	29	47	16	33	3	47	60	61	52	62	61	66	62	66	64	72	64	0	47	67	71	0	76	77	0	71	69	0	80	82	1	1	1	3	1	1	2	2	2	2	2	2	1	2	1	1	4	1	1	1	3	1	4	1	1	2	2	1	2	1	2	3	2	2	2	1	4	2	1	1	3	1	2	2	1	1	1	1	1	2	1	2	6	1	1	4	1	3	4	9	2	1	1	6	1	2	1	2	3	1	1	1	1	7	2	1	1	1	1	1	2	2	1	1	2
12500	-390.078089814366990	-388.717176418222380	-1.360913396144584	0.000124101498341	0.000069592672948	0.560772221757226	0.730782545215733	-1	1	3	2	3	3	4	4	5	6	8	9	10	8	7	9	8	9	10	11	12	10	10	11	10	12	12	11	10	9	13	12	11	13	11	13	12	13	11	13	15	12	13	13	11	15	14	14	14	14	15	15	15	16	17	16	16	18	19	20	19	24	22	25	23	25	26	26	29	27	27	27	29	28	29	28	27	31	31	29	31	32	34	33	36	0	1	2	1	1	1	2	2	5	1	1	15	11	9	9	8	10	14	16	12	18	15	14	14	18	22	45	11	30	5	28	22	30	17	13	24	28	20	16	24	27	16	14	21	16	31	40	32	26	33	36	48	38	37	52	49	24	57	48	52	30	61	60	62	60	62	63	64	77	66	64	66	0	61	71	62	0	75	73	0	66	69	0	82	84	1	1	1	1	1	2	1	1	1	3	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	3	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	3	2	1	1	1
13000	-424.256020305844004	-422.881917431424540	-1.374102874419489	0.000064211845678	0.000044850401470	0.698475507069620	0.637727507655240	0	1	2	3	3	3	5	6	6	7	8	8	10	8	8	10	10	9	9	11	10	10	10	11	9	11	12	11	10	10	12	10	12	13	13	12	12	10	12	11	16	13	13	14	14	13	14	15	16	15	15	13	14	15	17	16	16	18	20	20	16	23	22	23	21	24	27	26	28	28	29	27	29	29	30	29	28	32	31	30	32	33	34	30	35	0	1	1	1	3	2	6	3	7	7	1	5	18	1	8	14	2	10	8	16	10	15	12	8	7	22	17	11	14	14	16	7	32	24	36	9	28	8	40	5	38	22	26	22	31	33	31	33	54	53	52	9	31	52	48	51	44	55	61	58	53	65	65	63	59	64	59	62	68	68	53	48	0	69	73	69	0	79	73	0	72	84	0	73	79	1	1	2	1	1	1	1	2	1	1	3	2	1	3	1	1	5	1	2	1	1	1	1	3	3	1	1	2	1	1	1	2	1	1	1	2	1	2	1	4	3	2	1	1	2	1	1	2	1	1	1	5	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	1	1	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-474.858179021499723	-473.494773050036713	-1.363405971462996	0.000106505926961	0.000066379323953	0.623245352132576	0.404925131037024	-1	0	2	3	4	3	3	5	5	6	6	8	10	6	7	8	8	9	11	11	10	10	9	11	10	11	13	10	9	11	13	11	12	11	12	11	13	14	12	13	14	14	14	14	12	14	14	15	15	15	14	15	15	15	17	14	16	19	20	20	19	23	22	23	24	25	27	25	29	27	30	26	29	27	30	28	28	31	32	28	31	32	34	33	35	0	1	1	1	1	3	1	7	7	7	3	11	8	7	5	11	7	9	12	28	18	12	7	7	17	25	19	3	6	1	21	1	3	9	34	3	3	16	10	6	19	35	9	13	30	27	6	3	28	12	1	35	14	34	44	5	46	16	55	52	35	48	54	60	52	65	66	64	80	66	31	68	0	66	65	68	0	71	20	0	66	69	0	67	80	1	1	2	2	3	1	2	1	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	3	1	1	1	5	2	5	1	5	5	3	1	4	3	3	2	4	2	1	3	2	1	1	6	6	3	3	9	2	5	2	2	8	1	5	2	2	3	5	3	1	4	1	1	1	1	1	5	1	1	1	3	2	1	1	11	1	2	2	1	3	4
14000	-486.151164118284157	-484.766977726732193	-1.384186391551951	0.000093668579883	0.000040735934293	0.434894330028182	0.509188080478956	-1	1	2	3	4	4	4	6	6	6	7	8	10	7	8	9	6	9	10	11	10	11	10	11	9	12	12	8	9	11	14	12	13	12	12	12	13	14	13	12	16	14	14	13	12	15	14	15	13	16	15	14	16	16	15	16	16	18	20	18	18	24	22	24	25	23	26	27	29	27	28	26	29	28	29	30	28	31	30	30	31	32	32	33	35	0	1	2	1	2	3	4	5	4	6	7	9	12	7	3	6	6	17	8	23	15	11	1	29	1	13	18	7	9	16	15	23	24	13	15	25	21	45	15	29	42	20	29	13	25	49	30	33	45	52	27	12	31	29	45	2	34	20	50	39	48	59	39	61	59	63	56	65	67	63	18	60	0	72	60	67	0	62	69	0	59	80	0	76	76	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	4	2	5	1	2	2	2	1	3	1	1	1	2	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	3	1	3	1	7	2	4	2	2	2	3	4	3	2	1	5	1	2	3	10	4	1	1	6	2	1	5	1	1	5	1	1	1	3
14500	-499.464811935336854	-498.103918903029751	-1.360893032307114	0.000098443627549	0.000056870961401	0.577700789954617	0.418943714921569	0	1	3	2	3	3	4	6	6	6	9	7	10	8	5	9	8	8	10	11	11	11	8	12	9	9	13	10	9	11	13	13	12	10	13	13	12	13	13	12	15	13	12	14	13	15	13	13	14	16	13	14	15	16	17	17	17	19	20	20	19	24	22	23	24	24	27	26	30	28	29	26	29	28	30	29	27	32	30	30	32	32	34	32	34	0	1	4	1	1	1	2	1	6	3	1	9	2	15	1	1	9	9	14	9	5	13	1	21	1	6	34	3	2	7	30	23	17	3	16	3	28	25	28	6	13	12	26	51	8	49	20	30	38	35	14	48	49	32	46	16	54	48	54	19	35	60	59	63	15	64	72	66	56	67	61	7	0	68	71	72	0	79	64	0	67	68	0	75	59	1	1	1	1	2	1	2	3	1	2	3	1	5	2	3	5	1	1	1	3	5	1	3	1	4	4	2	3	5	3	1	2	2	2	2	7	1	1	2	3	3	3	1	1	3	1	1	2	1	1	2	1	1	2	1	4	1	3	2	5	2	1	1	1	10	1	1	1	5	1	5	11	1	1	1	2	1	1	4	1	2	2	1	1	8
15000	-487.992376270900593	-486.621031557950971	-1.371344712949609	0.000145710549121	0.000069260240158	0.475327562592563	0.502488328699259	0	2	3	4	5	3	5	4	6	6	8	8	9	7	7	9	9	10	10	11	11	10	11	11	8	11	13	9	10	10	13	10	11	13	12	13	12	14	13	12	17	14	14	12	11	15	15	13	15	15	15	13	15	14	16	15	17	19	21	20	19	23	22	25	24	23	26	26	29	27	29	27	29	29	30	27	28	31	30	30	31	32	34	32	34	0	1	1	2	3	2	8	3	3	3	6	9	10	4	8	4	1	14	25	19	17	25	16	25	1	12	22	3	25	8	29	25	32	18	29	13	3	40	7	29	47	1	14	17	16	40	23	29	22	34	45	30	34	21	51	40	33	52	55	33	52	61	57	54	59	43	63	66	62	62	63	16	0	68	73	66	0	64	71	0	68	81	0	80	82	1	2	1	1	1	1	1	1	2	2	3	1	2	2	2	2	4	1	1	1	1	1	2	1	3	1	2	2	1	2	1	1	1	1	1	2	3	2	4	1	1	8	4	2	2	2	2	1	2	1	2	2	1	2	1	2	3	2	2	5	2	2	3	3	1	5	2	1	3	2	4	8	1	2	1	3	1	3	1	1	2	1	1	1	2
