"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"904f1f7435","zuper",81,0.675,0.676640625,1.08603395061728,NA,1,1,0.0127309327027849
