step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
21000	-164.368197241100916	-170.307394460186146	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.802397646336193	0	1	2	3	5	3	6	7	6	8	6	7	7	5	5	8	9	10	8	8	9	10	11	12	11	12	14	14	0	0	1	1	2	3	4	6	15	6	6	11	6	6	6	12	4	10	0	13	12	10	21	0	20	21	24	25	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2
21500	-147.645883008030154	-153.585080227115384	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.830024860291951	1	0	2	2	4	4	5	6	5	7	6	7	7	5	6	9	9	11	8	9	9	9	11	10	12	12	14	14	0	0	1	1	2	3	4	14	6	6	6	9	6	6	9	12	7	16	0	11	12	14	21	0	20	21	24	25	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1
22000	-176.247751779491836	-182.186948998577066	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.786510071245601	0	0	1	3	3	3	6	7	5	8	7	6	6	6	6	8	8	10	9	8	10	9	12	11	12	13	14	14	0	0	1	1	2	3	4	14	6	11	13	9	6	6	9	11	7	12	0	6	12	11	21	0	8	21	24	20	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	3
22500	-163.202592068789045	-169.141789287874275	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.779595078306407	0	-1	1	2	4	3	6	6	4	6	5	6	8	5	6	9	9	11	7	9	10	8	12	11	10	12	13	14	0	0	1	1	2	3	4	14	6	6	6	9	8	6	9	12	7	16	0	11	12	14	18	0	11	21	24	20	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	2
23000	-164.587576487678547	-170.526773706763777	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.757160389855676	0	0	2	2	2	3	6	6	4	7	5	6	5	4	6	9	8	11	7	9	9	9	11	11	9	12	13	13	0	0	1	1	2	3	4	14	6	11	6	9	6	6	9	12	7	16	0	13	12	14	21	0	8	21	24	20	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2
23500	-161.363155372974120	-167.302352592059350	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.796488833329389	-1	1	1	2	3	3	6	5	5	7	5	7	5	7	6	9	9	11	7	8	9	11	11	10	11	13	15	13	0	0	1	1	2	3	4	6	6	11	6	9	6	8	9	12	7	21	0	11	12	14	21	0	20	21	24	25	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1
24000	-157.903084871324012	-163.842282090409242	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619577301386933	0	1	1	3	4	3	5	6	5	7	6	7	7	6	7	9	9	11	9	7	9	11	12	12	12	11	15	14	0	0	1	1	2	3	4	6	6	6	6	9	6	6	9	12	7	12	0	11	12	8	18	0	13	21	24	25	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	1	2	1
24500	-161.600208370572744	-167.539405589657974	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717970130459028	-1	1	2	2	4	4	6	7	5	7	6	6	8	6	6	8	9	11	7	9	9	10	13	11	10	12	13	15	0	0	1	1	2	3	3	14	6	6	6	9	11	6	9	12	4	21	0	11	12	14	21	0	20	21	24	20	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	2	1	1	2	1	3
25000	-175.710377881729158	-181.649575100814388	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715935788405378	0	0	2	3	4	4	6	7	6	7	7	7	7	6	6	9	9	8	8	7	9	9	11	10	11	12	13	13	0	0	1	1	2	3	4	6	6	6	14	15	6	6	6	12	7	12	0	6	12	14	16	0	20	21	24	20	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	4
25500	-161.807183484528139	-167.746380703613369	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689056945041176	0	0	2	2	4	3	6	4	6	7	6	7	8	6	5	9	9	12	5	8	9	10	12	11	12	12	14	13	0	0	1	1	2	3	4	6	15	6	8	9	10	8	6	12	7	12	0	9	12	14	21	0	20	21	24	11	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	3
26000	-163.395254247998906	-169.334451467084136	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.635602399167818	0	1	2	2	3	3	5	7	5	8	6	7	6	5	6	9	9	10	8	8	9	10	11	11	10	12	14	15	0	0	1	1	2	3	4	6	6	8	14	9	6	6	9	12	7	12	0	6	12	14	21	0	11	18	24	25	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	2	1	2	1	2	1	1	2	1	1	2
26500	-156.270194218058919	-162.209391437144149	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.737999056165987	0	-2	2	2	4	3	4	7	5	8	6	7	7	6	6	10	9	11	9	8	9	10	11	11	13	13	14	14	0	0	1	1	2	3	4	14	6	6	6	9	14	6	9	12	7	12	0	11	12	14	21	0	20	21	24	20	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	3
27000	-167.243808526315121	-173.183005745400351	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.884312817332711	0	0	1	3	3	3	6	7	5	7	5	6	6	5	6	9	9	10	8	8	9	10	12	11	11	13	12	14	0	0	1	1	2	3	4	14	6	13	6	9	6	6	9	12	4	12	0	11	12	14	18	0	14	21	24	20	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	3
27500	-178.475648187922303	-184.414845407007533	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.546345644230057	-1	-1	1	2	5	3	4	5	4	8	5	6	7	7	6	10	9	9	8	8	9	11	12	11	13	11	15	15	0	0	1	1	2	3	4	6	6	11	6	9	6	8	9	20	4	12	0	11	12	14	18	0	13	21	24	11	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	2	6
28000	-160.374262410624539	-166.313459629709769	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.720828646161870	-1	0	1	1	3	3	5	7	4	7	5	6	8	6	6	10	8	12	8	8	10	10	13	12	13	12	14	14	0	0	1	1	2	3	4	6	6	11	6	9	8	6	9	12	7	16	0	14	12	14	26	0	20	21	24	25	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1
28500	-176.535328382166796	-182.474525601252026	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.561373550221534	0	1	1	2	3	4	5	6	5	8	6	5	8	5	7	9	10	11	7	9	9	9	12	11	11	13	14	14	0	0	1	1	2	3	4	6	6	11	9	6	11	6	9	12	7	6	0	11	12	6	21	0	10	21	24	25	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	3	1	1	2	2	2	1	2	3	2	2
29000	-161.785166720248981	-167.724363939334211	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.655021931915366	0	1	1	3	3	3	4	7	5	8	6	6	7	6	7	8	8	10	6	9	9	9	12	12	12	12	15	14	0	0	1	1	2	3	4	14	6	6	6	9	11	6	9	12	4	21	0	10	12	14	18	0	20	21	24	25	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1
29500	-152.764929764060184	-158.704126983145414	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.844124677637700	0	-1	2	3	4	3	5	5	4	7	6	7	8	7	6	9	8	9	7	8	9	10	10	12	11	10	14	13	0	0	1	1	2	3	4	6	6	8	6	9	11	8	9	12	7	12	0	11	12	14	21	0	20	21	24	25	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
30000	-156.305409168804459	-162.244606387889689	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.884498743858244	0	-1	1	3	3	3	5	6	4	8	6	6	7	5	7	10	9	12	9	8	10	10	12	12	11	11	13	14	0	0	1	1	2	3	4	14	6	6	9	9	11	6	9	12	7	21	0	11	12	11	21	0	20	21	24	25	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2
30500	-154.362519972349446	-160.301717191434676	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.883425540563274	0	1	1	3	3	3	5	5	5	7	6	7	7	7	6	8	9	10	7	8	9	9	12	12	12	12	14	14	0	0	1	1	2	3	4	6	6	6	8	9	11	8	9	12	7	12	0	11	12	14	21	0	20	21	24	25	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1
31000	-162.271928847325540	-168.211126066410770	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661590112588706	0	1	1	2	4	4	5	7	6	6	6	6	7	6	7	9	8	10	8	8	9	8	12	11	11	12	15	14	0	0	1	1	2	3	4	14	6	6	6	6	6	6	9	12	4	21	0	11	12	14	21	0	20	21	24	20	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	4
31500	-161.128505583108875	-167.067702802194106	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.837217672729046	0	0	1	1	3	3	6	5	4	8	6	7	8	5	6	9	9	11	8	8	9	11	12	12	12	13	15	14	0	0	1	1	2	3	4	6	6	12	6	9	14	6	9	12	7	21	0	11	13	8	18	0	13	18	24	25	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1
32000	-168.898515936182861	-174.837713155268091	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.679329915349869	-1	1	1	2	3	3	5	7	5	7	5	7	8	7	6	9	9	11	6	9	9	10	13	11	12	11	14	14	0	0	1	1	2	3	4	11	6	11	6	9	6	11	11	12	4	9	0	14	12	14	12	0	13	21	24	13	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	4	1	1	1	1	2	1	2	1	1	3
32500	-157.448778499676223	-163.387975718761453	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.781783238798478	0	0	2	2	4	3	5	6	5	7	5	7	7	5	6	9	8	12	9	7	9	10	13	12	12	12	14	14	0	0	1	1	2	3	4	14	6	6	6	9	3	6	9	12	7	12	0	11	12	14	21	0	20	21	24	25	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	3	1	2	1	1	1
33000	-156.244324851435351	-162.183522070520581	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.843319489187708	0	0	2	3	4	4	5	7	5	7	6	7	7	5	6	9	8	12	8	8	10	9	13	12	11	11	13	15	0	0	1	1	2	3	4	14	6	14	6	15	6	6	9	9	4	16	0	11	12	14	21	0	20	21	24	25	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2
33500	-158.231975953931538	-164.171173173016768	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.708686238574843	0	1	2	2	3	4	6	6	6	8	6	7	8	5	5	9	9	8	8	8	9	10	13	11	13	12	14	15	0	0	1	1	2	3	4	14	15	6	6	9	6	6	6	12	7	12	0	11	18	14	26	0	20	21	24	25	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2
34000	-159.875460204458790	-165.814657423544020	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.678176397287468	0	0	1	2	4	3	6	5	5	8	6	7	7	6	6	8	9	10	8	7	9	9	13	11	11	12	14	14	0	0	1	1	2	3	4	6	6	6	6	11	6	8	9	12	7	21	0	6	12	14	26	0	20	21	24	25	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2
34500	-180.619377328942875	-186.558574548028105	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742074440440893	-1	0	2	2	4	4	5	5	5	8	7	7	8	7	7	9	8	11	8	8	9	10	12	10	12	12	13	14	0	0	1	1	2	1	3	6	3	14	9	6	6	8	9	12	7	10	0	11	12	14	21	0	11	21	24	25	1	1	2	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1
35000	-157.416414237579687	-163.355611456664917	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.693854925326480	0	1	1	2	5	3	5	6	5	7	5	7	7	6	7	10	8	10	9	9	10	10	11	11	11	12	15	15	0	0	1	1	2	3	4	6	6	11	6	9	6	6	9	12	7	12	0	13	13	14	21	0	20	18	24	25	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2
35500	-176.020487229919297	-181.959684449004527	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.687529712739712	0	0	1	2	3	3	5	7	5	8	6	6	8	5	7	10	9	10	7	7	8	11	12	12	12	12	15	15	0	0	1	1	2	3	4	6	6	6	14	14	6	6	14	12	7	10	0	14	12	8	21	0	8	18	24	20	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	2	2	1	1	1	1	3	2	1	3	1	2	3
36000	-155.454997744817405	-161.394194963902635	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.628015066083550	0	0	1	2	5	2	6	6	5	7	6	7	7	7	6	9	8	11	9	8	9	11	13	10	12	12	14	14	0	0	1	1	2	3	4	6	6	8	9	9	6	8	9	12	7	21	0	13	12	14	21	0	20	21	24	25	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1
36500	-180.532607997633534	-186.471805216718764	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.531022785473253	-1	1	0	2	4	2	5	6	5	8	5	6	7	5	7	9	9	10	9	9	10	10	12	11	12	13	14	15	0	0	1	1	2	3	4	11	6	6	6	9	6	6	9	15	7	12	0	13	12	14	10	0	14	23	24	20	1	1	1	1	2	1	2	1	1	3	1	1	3	2	1	1	2	2	1	1	3	2	2	1	3	1	2	2
37000	-163.587703449462452	-169.526900668547682	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.808138497817311	-1	1	1	2	5	3	4	4	5	8	6	6	8	6	7	9	7	11	7	8	8	10	11	11	12	12	14	13	0	0	1	1	2	3	4	6	8	11	6	6	11	8	9	12	7	21	0	11	12	14	21	0	20	21	24	20	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2
37500	-164.306329575779387	-170.245526794864617	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.565644648900131	0	0	2	3	5	3	5	7	5	5	6	6	7	5	7	8	9	11	9	8	9	8	12	11	12	12	14	14	0	0	1	1	2	3	4	14	6	6	6	9	10	6	9	12	7	20	0	10	12	14	21	0	20	21	24	20	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	3
38000	-169.585195382090205	-175.524392601175435	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.746620054444283	0	0	2	2	4	3	6	7	5	7	5	6	7	7	7	9	10	10	7	8	9	10	11	12	13	12	15	14	0	0	1	1	2	4	4	6	6	11	6	9	6	6	9	8	7	21	0	11	12	8	21	0	13	21	24	25	1	1	1	1	2	1	2	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	4	1	1	1
38500	-161.556650025244437	-167.495847244329667	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717688704598326	-1	0	1	3	2	3	6	5	5	5	5	6	7	6	7	9	8	10	8	9	9	10	12	11	12	12	14	14	0	0	1	1	2	3	4	6	6	6	6	9	8	8	9	9	4	16	0	13	12	14	18	0	20	21	24	20	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	1	2	2	2	2
39000	-185.814267050112221	-191.753464269197451	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.544358054708944	0	1	1	2	4	4	5	7	5	7	5	6	7	5	7	9	10	11	9	7	10	10	12	12	12	13	15	15	0	0	1	1	2	3	1	14	6	11	6	6	14	6	11	12	7	16	0	11	12	14	16	0	14	21	24	25	1	1	1	1	2	2	3	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	3	1	2	2
39500	-165.277945212894139	-171.217142431979369	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.802126179609868	0	-2	1	2	3	3	6	5	4	8	6	6	6	6	6	9	9	11	8	8	9	9	11	11	12	13	14	14	0	0	1	1	2	3	4	6	6	13	6	9	6	8	9	9	7	16	0	13	11	11	21	0	20	21	24	25	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	2	1
40000	-171.502180632877014	-177.441377851962244	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.560062177119008	0	0	1	2	5	4	6	6	5	8	6	6	7	5	7	10	8	11	7	8	9	11	12	10	12	13	12	12	0	0	1	1	2	3	4	14	6	11	6	9	6	6	9	12	4	21	0	6	13	14	21	0	13	18	24	20	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	1	2	2	3	1	1	3	1	1	3
40500	-157.777089620049793	-163.716286839135023	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718548510906996	-1	0	2	3	4	4	5	7	5	6	6	6	6	5	6	9	9	11	8	8	10	9	12	12	12	12	14	13	0	0	1	1	2	3	4	14	6	6	14	9	6	6	9	12	7	12	0	11	12	14	18	0	20	21	24	25	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1
41000	-175.051840467787599	-180.991037686872829	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.809566786391468	0	-1	2	3	3	4	5	6	5	8	6	7	8	6	6	8	6	12	9	9	9	10	12	12	11	13	14	12	0	0	1	1	2	3	4	6	6	6	6	9	8	6	9	6	7	21	0	11	12	10	21	0	20	21	24	8	1	1	1	2	2	2	1	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3
41500	-165.911302992187984	-171.850500211273214	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.618970051597436	0	0	2	2	4	4	5	7	5	8	5	6	7	6	7	8	9	11	8	9	9	9	12	11	10	11	14	15	0	0	1	1	2	3	4	14	6	6	6	9	6	6	9	12	7	21	0	11	12	14	21	0	13	21	24	25	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	3	3	1	1	1	2	2
42000	-173.017110164803398	-178.956307383888628	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653303637453659	0	0	1	3	5	3	6	5	5	8	7	7	6	6	6	9	9	10	9	9	9	10	12	11	12	13	13	13	0	0	1	1	2	3	4	6	6	6	6	6	6	8	6	12	4	15	0	12	9	14	18	0	12	21	24	25	1	1	1	1	3	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	3	2	1	1
42500	-163.332357220196855	-169.271554439282085	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.710736598212650	1	0	2	3	2	3	5	4	5	8	5	6	7	6	6	8	10	11	8	8	9	10	12	12	12	13	15	14	0	0	1	1	2	3	4	6	6	11	6	9	6	8	9	12	7	21	0	13	15	10	18	0	20	21	24	11	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	4
43000	-152.606009930076425	-158.545207149161655	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.793902873913312	0	0	1	3	4	4	5	5	5	7	6	6	7	6	6	8	8	9	7	8	8	10	12	11	12	10	15	12	0	0	1	3	2	3	4	6	6	6	6	9	6	8	9	12	7	21	0	11	12	14	18	0	20	21	24	20	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2
43500	-167.004390230386292	-172.943587449471522	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752888814681524	0	1	1	2	3	4	6	5	5	7	6	7	7	7	6	10	9	11	8	6	10	9	12	11	10	11	14	12	0	0	1	1	2	3	4	6	6	6	6	9	11	8	6	12	7	12	0	6	12	14	18	0	6	21	24	25	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1
44000	-159.398830655123106	-165.338027874208336	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649172920064642	0	1	1	3	4	3	6	7	4	7	5	6	7	7	6	10	9	8	8	7	10	10	12	11	13	12	15	14	0	0	1	1	2	3	4	11	6	11	6	9	11	6	9	18	7	12	0	11	18	14	21	0	11	18	24	25	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	2	1
44500	-157.090214342845826	-163.029411561931056	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.756060904994471	0	0	2	2	4	3	4	5	4	4	4	7	7	6	6	9	9	10	8	8	9	9	12	11	13	12	14	14	0	0	1	1	2	3	4	6	6	6	6	9	6	8	9	12	7	12	0	13	12	14	21	0	20	21	24	20	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	2	2	2
45000	-163.077767890836355	-169.016965109921586	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.722414910622925	0	1	1	2	3	4	6	7	5	7	6	7	8	6	7	9	10	10	7	8	8	10	13	12	11	13	14	14	0	0	1	1	2	3	4	14	6	11	6	9	6	6	9	12	7	21	0	11	12	14	18	0	20	18	24	8	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2
45500	-171.515613075450716	-177.454810294535946	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.774003448625828	0	1	2	2	5	3	6	5	5	7	7	6	7	6	7	8	8	10	9	8	9	10	12	12	12	12	14	12	0	0	1	1	2	3	4	6	6	8	14	6	6	6	9	12	4	14	0	11	9	14	21	0	20	18	24	20	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	3	1	1	2	3	1	1	2	1	2	2
46000	-187.771977753633735	-193.711174972718965	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.643219118736921	-1	0	1	3	4	4	4	6	5	6	6	6	7	7	5	8	8	10	8	9	9	9	13	11	12	13	15	14	0	0	1	1	2	3	4	6	6	6	6	9	6	10	6	6	4	6	0	6	13	8	21	0	11	21	24	20	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	3	2	3	2
46500	-175.314756146923031	-181.253953366008261	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.599672253859930	0	0	1	1	4	3	5	7	5	8	6	6	6	5	7	9	9	11	8	5	9	10	12	11	12	12	12	14	0	0	1	1	2	3	4	13	6	14	6	20	6	6	9	12	7	21	0	6	12	14	18	0	8	21	24	13	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	1	2	1	3	1	1	3	2	1	3
47000	-157.463110826044584	-163.402308045129814	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.688154882122540	-1	1	2	3	4	3	6	5	5	7	6	7	6	7	7	10	9	11	8	8	9	10	13	11	12	12	13	14	0	0	1	1	2	3	4	6	6	13	8	9	6	8	9	12	7	12	0	13	12	14	18	0	20	21	24	25	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1
47500	-155.452619258911312	-161.391816477996542	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.862682909693772	0	0	1	2	3	3	4	6	5	5	6	7	7	6	5	10	9	11	8	8	9	10	12	12	12	11	15	14	0	0	1	1	2	3	4	6	6	6	6	15	6	6	6	14	7	21	0	13	12	14	21	0	20	21	24	25	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	3	1	1	1	1	2	1	1	2	1	2	1
48000	-154.262440617042301	-160.201637836127532	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.751210040560972	0	-1	2	2	4	3	5	7	4	7	6	6	6	7	6	9	9	11	9	8	9	9	12	12	12	11	14	14	0	0	1	1	2	3	4	6	6	6	6	9	6	6	9	12	7	9	0	11	12	14	18	0	20	21	24	25	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1
48500	-173.261833183865775	-179.201030402951005	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717492614780026	-1	0	1	3	3	3	6	5	5	7	6	6	8	7	6	9	8	12	9	9	9	10	12	10	10	12	14	15	0	0	1	1	2	3	1	6	6	6	6	9	11	8	9	12	7	21	0	6	12	8	21	0	20	21	24	25	1	1	1	2	2	1	3	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	2	2	3
49000	-192.707747104930434	-198.646944324015664	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.437284995203059	0	1	2	2	4	3	4	6	6	8	7	7	7	6	6	9	10	12	9	8	10	11	12	12	13	12	15	13	0	0	1	1	2	1	4	6	6	11	14	15	6	6	6	9	7	9	0	6	12	14	21	0	14	21	24	14	1	1	2	1	1	2	1	2	2	1	1	1	2	1	3	1	3	3	1	2	1	2	1	1	4	1	2	4
49500	-159.683549246125381	-165.622746465210611	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653343135098117	0	0	1	2	3	3	6	6	6	7	5	7	8	6	5	9	9	10	8	8	8	10	11	11	12	12	14	14	0	0	1	1	2	3	4	6	15	6	6	15	6	6	6	12	7	21	0	14	12	14	18	0	22	18	24	20	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	3
