step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23500	-602.261939434202191	-600.829342946977818	-1.432596487224428	0.000096971170691	0.000034410053637	0.354848285232458	0.628417671069804	0	1	3	3	6	5	6	4	5	6	7	9	9	7	8	8	7	8	8	10	9	10	10	10	11	10	9	11	9	11	11	9	13	12	12	10	9	11	12	12	11	11	13	12	12	12	12	11	14	12	13	13	14	13	14	14	14	11	14	13	14	15	15	15	15	15	16	16	17	16	16	17	13	16	17	17	17	18	19	19	18	19	20	21	21	23	23	22	22	23	25	25	24	25	25	26	27	30	29	28	30	31	34	34	0	1	2	2	4	4	2	3	4	8	5	17	19	8	10	11	10	5	7	12	14	15	16	14	36	16	11	19	5	37	19	19	21	22	37	15	16	27	29	36	16	27	41	22	37	37	11	22	38	0	24	34	58	25	35	41	43	16	39	50	31	48	38	50	60	38	52	34	37	61	25	57	29	22	63	62	66	68	43	16	52	68	64	57	64	85	89	83	83	85	86	87	88	89	87	93	92	85	97	96	97	101	102	102	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	3	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	4	1	2	3	1	3	2	1	1	1	3	3	2	1	2	3	4	2	1	1	2	1	1	1	1	2	1	1	1	4	2	1	1	1	2	2
24000	-545.972695531306840	-544.565362199432684	-1.407333331874147	0.000074005635294	0.000028801784963	0.389183672957362	0.719217166245325	0	1	2	3	6	3	5	5	5	7	8	9	8	8	8	9	8	9	10	11	9	10	8	9	10	10	9	10	10	11	10	10	13	11	12	11	10	11	11	12	12	13	13	12	13	11	13	12	13	12	14	13	12	13	14	14	14	13	15	15	16	15	15	14	16	15	14	16	17	17	15	16	17	18	16	16	18	17	20	19	19	18	21	20	18	22	24	23	22	24	25	24	25	25	24	25	27	30	30	29	29	31	34	34	0	1	2	3	9	2	3	3	4	5	5	17	7	8	10	23	10	5	13	17	14	15	5	8	15	16	11	7	23	23	13	8	21	15	26	12	16	5	29	25	37	27	26	34	46	37	19	22	27	0	32	34	46	25	53	35	30	23	58	50	47	48	27	50	60	43	22	67	44	61	54	57	66	62	38	67	38	68	72	46	74	67	85	72	64	85	89	89	83	86	86	89	88	89	89	88	87	87	97	96	97	101	102	102	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	3	1	2	4	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	4	1	2	1	1	2	2
24500	-555.445934374365038	-553.539222416406460	-1.906711957958596	0.000075769932669	0.000011694401244	0.154340921690117	0.678991467897792	0	2	3	4	6	5	6	6	5	7	8	8	8	8	8	10	9	8	10	11	9	9	10	10	10	9	9	9	10	11	11	10	13	10	11	12	11	12	12	12	11	12	12	13	12	12	13	12	14	12	15	15	12	14	14	15	15	14	14	14	15	14	15	15	16	14	16	16	16	17	15	16	14	18	16	16	18	17	19	19	18	20	20	20	18	22	23	23	21	23	25	23	24	24	24	26	27	28	31	30	28	29	32	34	0	1	2	2	4	4	3	2	4	5	5	10	7	8	10	26	12	5	7	12	14	10	26	14	10	5	18	7	26	23	13	8	21	22	26	25	26	27	29	26	26	27	35	34	16	16	19	22	38	0	33	36	16	36	39	43	43	23	37	50	31	48	27	50	60	27	34	40	54	61	54	43	39	62	49	48	66	68	72	30	62	76	64	72	64	83	89	89	83	83	86	89	88	89	87	93	92	87	101	96	88	101	102	103	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	2	4	2	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	3	2	2	3	1	2	1
25000	-560.404734751507704	-558.833875594721007	-1.570859156786687	0.000080855394226	0.000020491650292	0.253435784812789	0.656573453150964	0	2	3	3	5	5	5	6	5	6	9	8	8	8	8	8	7	7	9	11	9	9	9	11	9	9	9	10	8	11	11	10	12	11	12	12	10	12	11	12	12	13	13	13	13	12	14	13	11	12	14	15	12	13	14	14	15	13	14	14	15	16	14	15	15	15	14	16	16	16	16	17	17	19	16	17	18	18	19	19	18	19	20	22	20	23	23	23	21	23	26	24	24	24	24	25	27	30	29	29	30	31	34	35	0	1	2	2	4	4	2	3	4	6	5	17	7	8	10	5	10	5	14	12	14	15	16	21	10	16	18	14	5	16	19	14	21	22	16	25	16	34	11	10	26	49	53	34	30	23	31	40	27	0	21	34	23	15	29	16	43	26	58	50	31	48	49	50	60	49	54	67	53	61	36	57	53	62	63	67	73	68	72	35	69	52	64	79	64	85	89	89	83	89	87	89	85	85	85	87	92	95	97	96	99	101	102	103	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	3	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	1	2	3	1	2	3	2	2	2	2	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2	1
25500	-593.246284538853956	-591.618729326423363	-1.627555212430598	0.000074396536080	0.000017012388564	0.228671783125521	0.655756462747008	-3	3	2	4	5	4	5	5	6	6	7	10	9	8	7	9	9	7	9	10	10	9	10	10	9	11	10	10	9	12	11	10	12	11	12	11	10	12	11	12	12	12	13	11	11	12	12	12	13	14	14	14	13	11	14	15	15	13	13	15	15	14	14	15	16	15	16	16	16	16	14	18	17	19	16	17	18	18	20	20	18	20	20	22	21	22	24	23	21	23	26	24	25	23	25	25	26	29	28	28	30	31	34	35	0	1	1	3	4	3	2	2	4	5	5	17	7	8	10	5	15	5	4	17	16	10	16	14	15	23	18	9	5	23	7	14	24	10	37	25	14	27	16	54	34	27	29	22	29	37	28	22	27	0	21	12	26	25	46	37	35	23	29	50	28	48	16	50	60	25	71	71	25	61	15	57	59	62	38	71	38	68	72	56	62	76	64	79	64	83	89	89	83	85	86	83	88	89	87	89	95	93	92	96	99	101	102	103	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	2	1	1	1	1	1	2	2	2	4	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	3	1	1	1	2	2	2	2	1	3	1	2	1	1	4	1	1	2	1	4	3	1	2	2	2	3	1	2	3	2	2	2	1	3	1	2	1	1	1	2	2	1	1	1	3	1	2	3	2	1	1	2	1
26000	-563.799968828075180	-562.416090648063687	-1.383878180011534	0.000075769054569	0.000033010520333	0.435672855115376	0.652351653219021	0	3	2	3	7	5	5	4	5	5	8	10	9	8	7	8	7	9	8	11	10	10	9	11	9	10	9	8	9	12	11	11	12	9	12	11	10	11	11	13	11	12	13	13	12	11	14	13	14	13	14	14	14	14	14	14	14	13	12	14	15	15	15	14	15	15	15	15	17	16	16	16	15	18	17	16	18	17	19	20	17	19	20	22	20	22	22	22	21	23	26	23	24	24	24	26	26	29	27	30	29	32	33	34	0	3	1	3	9	4	2	3	4	4	15	17	7	8	10	5	10	5	7	17	13	10	5	14	10	23	5	7	16	26	13	14	13	15	37	25	23	27	29	36	37	38	23	36	46	23	31	22	38	0	21	46	37	36	59	43	30	26	16	50	47	46	27	50	60	27	34	12	40	61	36	57	58	44	49	67	66	67	57	73	48	67	64	72	64	64	89	89	83	87	94	86	88	87	90	93	94	95	92	96	99	101	101	103	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	1	1	2	3	1	1	2	3	1	1	2	3	3	2	1	2	1	1	3	1	1	2	1	3	2	2	2	3	2	3	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	3	1
26500	-543.805874131429277	-542.186350142237757	-1.619523989191492	0.000087020292060	0.000020176607245	0.231860946082369	0.700095517519276	-1	3	1	3	7	4	6	5	5	6	8	10	8	8	7	8	8	8	8	11	9	10	9	11	10	10	9	11	10	12	11	11	10	8	13	11	10	12	11	12	11	13	11	12	11	11	14	13	13	12	14	14	15	14	15	14	15	13	13	14	15	15	15	14	15	16	16	16	15	16	17	17	17	19	16	16	17	18	19	19	18	19	19	21	20	22	21	21	23	22	25	23	24	23	24	25	26	29	28	29	30	31	34	35	0	3	1	3	9	4	2	3	4	9	4	17	7	8	10	5	10	5	7	17	14	34	16	19	15	23	18	13	16	16	14	21	14	10	26	12	23	27	29	36	26	27	37	25	37	26	31	34	11	0	33	22	46	36	29	30	59	37	23	50	31	48	27	50	60	38	52	52	36	61	40	57	53	48	63	52	42	68	72	73	48	76	64	72	64	85	83	83	87	88	86	87	88	87	87	85	92	91	97	96	99	101	102	103	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	1	2	2	4	1	1	2	1	1	1	1	2	1	2	3	1	1	2	1	1	1	2	2	2	2	3	1	1	1	1	1	2	1	2	2	1	3	1	2	1	2	1	1	2	1
27000	-548.325649720191677	-546.852498409994382	-1.473151310197335	0.000076789811441	0.000024194406746	0.315073136547662	0.783622830702219	1	3	2	3	5	4	5	5	6	6	9	10	7	8	7	10	8	8	9	10	10	9	9	10	10	9	10	10	10	13	12	8	12	11	11	11	11	12	12	13	11	13	13	12	13	11	14	12	14	12	14	13	14	13	14	13	14	13	15	14	14	14	15	15	15	16	15	16	14	17	17	17	15	17	16	17	18	18	20	19	18	19	20	22	19	22	21	22	24	23	24	24	24	21	24	26	26	30	29	30	30	32	34	33	0	3	1	3	4	3	2	3	4	5	5	17	7	13	5	26	10	5	13	11	14	15	10	14	22	10	18	13	26	46	28	8	14	22	26	15	16	27	29	25	23	38	46	36	35	26	19	22	38	0	33	22	16	25	39	37	11	23	46	50	31	48	38	50	60	38	52	69	58	47	54	57	58	62	11	67	49	68	72	26	62	76	64	72	64	85	85	83	87	85	86	88	88	85	85	93	92	89	97	93	99	101	102	102	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	4	2	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	1	3	1	3	1	1	2	1
27500	-589.342776557718707	-587.969292860394376	-1.373483697324278	0.000064205345781	0.000029986555440	0.467041413380604	0.655012546386550	0	3	2	3	6	4	5	6	4	7	7	8	9	8	8	8	9	9	9	10	8	9	9	10	10	9	10	11	9	12	11	11	11	12	13	12	10	12	11	12	11	12	10	12	12	11	13	12	13	13	14	14	14	13	14	14	13	14	14	14	15	15	12	15	15	15	16	16	16	17	16	18	15	19	16	18	17	18	18	17	17	19	20	21	21	23	22	23	23	23	24	25	24	25	22	25	27	29	29	28	30	31	34	35	0	3	1	3	4	4	1	2	4	5	5	10	7	8	10	5	12	11	21	12	7	10	16	21	10	16	13	13	16	16	19	8	21	22	16	25	26	27	18	25	5	27	18	11	41	23	19	22	27	0	24	44	35	36	30	41	43	26	37	50	47	48	27	50	60	49	52	34	36	61	36	43	30	62	63	67	49	68	57	18	62	76	64	72	64	85	83	85	87	85	83	89	88	87	83	91	85	93	97	96	97	99	102	103	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	3	1	2	2	2	2	1	1	2	1	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	5	2	2	2	2	2	1	3	4	1	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	4	3	1	3	2	1	2	1
28000	-573.288484319691747	-571.842539795864695	-1.445944523827103	0.000088138934772	0.000029984644524	0.340197491629885	0.620412613812872	-1	3	3	4	5	5	5	6	5	5	8	9	7	9	7	9	7	9	9	10	8	10	8	10	10	10	10	9	8	12	10	10	12	11	12	12	11	11	11	12	11	13	13	13	12	12	12	12	12	13	14	13	14	13	13	15	14	13	14	14	14	15	15	15	15	14	15	16	16	17	16	17	16	18	16	17	16	18	19	19	18	19	20	21	20	22	23	24	23	24	23	24	24	24	23	25	26	29	28	27	30	31	34	34	0	1	1	1	3	2	4	4	4	1	5	17	4	21	10	3	5	5	7	29	9	15	5	14	29	11	23	7	5	11	28	28	14	15	26	25	26	27	23	25	5	27	30	39	26	26	19	34	38	0	14	22	55	36	39	16	16	26	58	50	31	44	42	50	60	38	44	34	36	61	36	57	35	34	63	67	38	68	72	53	48	76	64	72	64	85	83	85	83	87	86	87	87	85	86	88	87	87	97	88	99	101	102	101	1	2	2	2	1	1	1	1	1	3	2	1	1	1	1	4	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	3	3	2	1	1	2	1	2	1	1	1	1	3	2	1	2	1	2	3	1	1	2	1	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2
28500	-547.223033347779051	-545.335547390388001	-1.887485957391044	0.000090101121348	0.000014232781104	0.157964527974699	0.723273218044501	-1	3	1	5	5	4	6	5	3	6	8	9	8	8	7	9	8	6	9	10	9	8	8	11	10	10	9	11	6	12	12	10	11	11	11	10	10	11	10	12	12	12	12	13	13	9	13	13	13	12	14	14	15	13	15	15	15	14	13	13	15	15	15	14	15	15	15	16	17	17	16	17	15	19	16	18	19	18	18	19	18	20	19	20	21	22	21	23	23	24	26	24	24	23	24	25	26	29	29	29	31	30	33	33	0	3	1	9	9	9	2	2	3	5	18	17	7	8	10	23	15	5	7	17	14	15	18	21	10	16	5	19	5	37	28	14	14	11	37	10	46	27	23	34	26	25	35	36	18	23	19	12	27	0	33	34	59	25	59	43	59	46	37	50	31	58	45	50	60	38	41	48	40	61	54	57	37	62	66	71	49	68	72	53	62	76	64	72	64	83	83	87	87	87	86	85	88	87	87	93	92	93	97	96	99	99	102	102	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	3	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	3	1	2	1	2	2	1	1	2	1	1	2	2	1	2	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	1	2	1
29000	-584.358712746302444	-582.952497661461280	-1.406215084841196	0.000092019484335	0.000035978008882	0.390982509213916	0.695873119571249	1	3	2	4	5	5	6	6	5	6	8	9	8	8	8	10	9	9	9	10	9	10	10	10	10	10	10	10	10	13	11	11	10	11	13	12	11	11	12	13	12	12	12	11	12	10	11	13	12	12	12	15	14	12	15	15	15	13	13	15	15	15	16	15	16	15	15	16	16	16	16	18	16	18	17	18	18	18	16	18	18	20	20	21	19	23	21	24	24	23	25	24	23	23	24	25	27	29	30	30	30	31	33	34	0	3	1	3	4	4	2	9	3	5	5	10	4	8	10	5	10	11	7	12	14	15	11	21	17	18	17	13	19	23	19	21	21	10	37	25	26	27	29	25	37	38	46	15	23	15	7	10	27	0	33	48	37	25	16	23	30	45	37	50	31	48	59	50	60	27	48	22	54	61	25	57	58	62	38	69	69	68	58	73	62	34	64	72	64	83	85	93	87	87	86	87	87	87	83	89	92	97	92	96	97	99	102	103	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	5	2	1	2	1	2	2	3	1	1	1	2	1	2	3	2	2	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1
29500	-541.630173331967626	-540.035028255900670	-1.595145076066956	0.000082589647604	0.000019998975831	0.242148700371456	0.667126945578941	0	3	2	4	6	5	5	5	5	5	8	9	7	8	7	8	9	7	8	11	9	9	9	11	11	10	9	10	10	12	12	10	13	11	13	12	10	11	11	13	12	12	12	13	12	11	13	12	13	11	14	15	14	14	14	13	15	12	14	13	15	15	15	14	15	14	16	15	14	16	16	17	16	19	16	17	18	17	20	19	18	19	19	21	21	23	22	23	24	23	25	24	24	24	24	26	27	28	31	29	29	31	34	34	0	3	1	3	9	4	4	2	4	4	18	5	7	8	10	5	10	9	7	12	8	10	16	14	15	23	5	19	23	5	19	21	21	22	41	18	23	27	29	25	23	26	27	22	39	16	19	22	38	0	14	22	26	25	29	43	59	26	12	50	47	48	53	50	60	38	34	44	25	61	40	57	59	81	27	34	42	68	72	46	52	76	64	72	83	87	83	83	87	87	86	87	87	87	87	93	92	95	101	96	97	101	101	102	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	3	2	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	3	2	2	1	3	3	2	1	2	1	1	1	3	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	4	2	3	1	2	3	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1
30000	-571.920838780820191	-570.364145223419769	-1.556693557400423	0.000093401754777	0.000024338585155	0.260579527796178	0.698872741924548	-1	1	3	3	5	4	5	5	4	6	8	10	7	8	7	9	9	9	9	11	8	10	8	10	9	10	9	10	10	12	11	10	12	11	13	11	11	12	12	11	12	13	13	13	13	11	13	12	13	13	15	15	14	13	15	13	15	13	13	14	14	15	15	15	15	16	15	16	17	17	17	18	16	19	16	17	18	16	19	19	18	19	19	22	20	22	22	24	25	24	26	24	25	24	25	26	26	29	30	29	29	31	34	35	0	1	2	2	4	4	4	2	4	5	5	17	7	8	10	5	15	15	7	17	3	27	5	21	15	23	4	7	23	26	19	21	14	22	46	25	23	46	29	25	16	38	16	18	46	26	31	36	21	0	33	54	59	25	39	37	35	46	41	50	19	48	49	50	60	38	34	54	25	61	52	57	35	71	38	52	75	52	46	29	49	76	64	72	83	83	85	87	87	87	86	87	88	87	87	93	92	95	101	96	97	101	102	102	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	1	3	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	2	2	2	3	1	2	2	2	1	3	1	1	1	2	4	3	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2
30500	-595.726440240360944	-594.317630543728228	-1.408809696632692	0.000074391881358	0.000028778794418	0.386853967027856	0.568612529129441	0	3	2	4	5	5	6	6	6	6	7	9	8	7	7	8	7	9	10	11	9	9	9	10	9	10	9	10	9	12	11	10	12	12	11	11	10	11	11	13	11	13	12	13	12	12	13	12	11	12	14	13	13	14	12	14	14	14	13	14	15	13	15	15	15	15	16	17	14	15	16	17	16	17	17	17	19	17	20	18	18	19	19	21	20	22	21	22	24	23	25	24	25	25	25	25	26	29	28	30	27	31	31	34	0	3	1	3	4	4	3	2	4	3	5	17	7	2	5	8	10	11	8	12	14	15	16	14	15	16	5	8	16	16	7	7	24	22	23	25	16	27	29	25	23	38	16	34	37	23	31	15	16	0	33	36	23	25	29	43	49	23	15	50	19	22	38	50	60	38	36	71	25	47	69	57	58	62	66	34	66	52	57	59	44	76	64	72	83	85	83	83	87	87	86	64	88	87	85	88	89	95	101	96	97	101	101	103	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	3	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	3	3	1	1	1	2	2	2	1	1	3	2	1	2	2	2	1	1	2	3	1	2	1	1	1	1	2	1	2	1	3	3	2	3	1	2	2	1	1	1	2	1	1	2	3	1	1	3	2	1	2	1	3	1	2	2	2
31000	-577.602325636879414	-576.194354501680778	-1.407971135198633	0.000071498109089	0.000027753494555	0.388171028698464	0.638386293145495	0	2	3	4	5	5	5	5	5	6	8	10	8	9	8	9	9	8	10	11	8	10	9	11	10	10	9	10	9	13	10	10	13	11	12	11	7	10	11	13	12	12	13	12	13	9	13	12	13	13	14	14	15	12	14	14	14	11	15	14	16	14	14	15	15	15	17	16	15	17	16	17	17	19	16	17	18	17	20	20	17	19	20	21	20	22	22	22	24	23	26	25	25	24	24	23	25	29	30	29	29	32	33	35	0	1	2	2	4	4	2	3	4	5	5	10	7	21	10	37	10	7	21	12	8	15	37	14	10	16	18	7	11	46	13	13	14	22	23	25	5	18	29	36	16	38	18	22	16	37	31	34	27	0	14	22	35	36	26	43	30	16	35	50	47	48	46	50	60	27	62	52	25	61	36	57	16	76	63	35	49	68	57	73	62	76	64	72	64	85	83	85	87	87	87	87	88	87	87	88	94	93	101	96	92	101	101	103	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	3	3	2	2	3	2	1	3	1	2	1	3	2	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	3	3	2	2	2
31500	-596.873208510265840	-595.318601176591756	-1.554607333674043	0.000100137868342	0.000026203120197	0.261670441267379	0.631591990340743	0	1	2	4	6	5	5	6	5	7	7	9	8	8	8	10	8	8	10	11	10	9	9	10	10	11	10	9	9	13	12	9	12	10	12	11	10	11	11	12	11	11	11	12	13	11	13	12	13	13	14	14	13	13	15	15	15	13	12	14	15	16	13	14	15	14	15	16	17	15	16	17	15	19	17	18	17	17	18	19	19	19	20	21	18	22	21	22	24	23	25	24	24	25	24	25	26	30	31	29	28	31	32	34	0	1	2	3	4	4	2	3	4	8	5	15	8	8	5	23	10	11	7	17	14	10	18	14	10	5	18	15	5	37	7	9	19	22	16	22	23	27	29	36	11	18	23	34	16	23	19	36	42	0	28	26	23	36	53	43	37	46	25	50	31	48	38	50	60	38	34	41	35	31	25	26	53	62	63	67	38	68	57	73	48	71	64	72	64	85	85	87	88	87	86	87	88	87	83	88	92	90	92	96	92	101	98	103	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	2	2	1	1	1	2	3	2	1	1	2	1	1	1	1	1	3	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	3	4	1	3	2	1	2	2	2	3	1	2	2	4	1	3	2	2	2	2	1	1	1	2	2	2	2	2	2	1	4	3	3	2	2	1	1
