"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"bc4e5f3dce","base-fixedMu",104,0.627450980392157,0.427791262135922,0.604086538461538,0.690625,NA,1,1,1,0.325179692267836,1106
