"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"59ffe1ece3","zuper",85,0.738095238095238,0.713392857142857,1.07647058823529,NA,0,1,0.0114727704300095
