step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24500	-766.809061998834636	-772.748259217919895	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.636453790591221	0	3	2	4	5	5	4	5	6	6	6	7	11	9	12	11	15	15	14	16	17	15	18	17	19	18	16	17	19	19	17	22	19	21	20	21	21	21	21	23	23	23	22	24	24	23	23	24	25	25	24	23	25	26	26	25	25	24	25	26	26	26	26	26	28	27	30	28	28	28	29	28	28	28	31	28	29	31	30	32	30	30	31	32	30	28	32	33	34	33	33	33	35	36	35	34	35	36	37	37	38	40	39	39	40	41	42	40	0	1	1	2	3	3	3	2	2	8	6	8	5	12	14	14	15	16	16	18	15	19	15	17	24	21	16	27	24	21	17	39	27	21	21	29	23	33	27	39	39	25	27	39	25	35	39	27	33	58	43	38	46	45	46	33	47	39	45	37	39	46	46	32	54	62	32	51	48	50	66	50	32	58	66	64	64	69	73	74	69	86	76	67	86	63	76	83	80	75	83	87	87	84	69	74	91	84	89	80	98	99	96	96	101	105	102	103	1	1	1	1	2	2	1	2	2	1	1	1	3	1	2	1	2	3	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	3	1	1	2	1	3	1	1	2	3	2	2	1	1	4	3	1	2	1	1	1	2	2	1	1	1	2	3	2	2	2	1	1	4	3	2	1	1	1	2	2	3	1	2	2	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	3	2	2	2	2	2	1	2	3	2	1	1	1	1
25000	-713.781906477170310	-719.721103696255568	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.625007864434494	-1	3	2	4	4	5	4	5	7	7	7	7	11	9	13	12	15	16	15	14	17	14	15	17	18	18	17	16	18	19	19	21	20	20	21	21	20	22	19	22	22	22	23	22	25	22	24	22	24	25	25	22	25	27	24	24	25	24	26	25	25	26	26	28	28	28	29	29	29	29	28	27	28	29	30	30	30	31	30	31	31	31	32	32	32	30	33	31	34	34	33	34	35	34	33	35	35	35	37	36	38	39	39	39	40	41	41	41	0	1	1	2	2	3	2	4	4	8	5	8	11	12	14	14	16	15	16	14	17	15	16	17	21	21	23	16	17	25	25	28	27	29	30	29	27	33	27	32	33	35	44	33	35	30	37	39	52	58	43	33	55	45	46	52	37	48	46	44	52	45	45	50	54	63	50	51	58	64	63	50	50	58	71	72	67	69	73	74	69	86	76	73	86	71	76	76	80	82	83	87	87	84	74	89	91	84	89	95	98	96	89	100	101	105	102	103	1	2	2	1	1	2	1	1	2	1	2	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	3	1	1	1	2	3	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	3	1	1	2	1	2	2	2	3	2	1	1	1	1
25500	-692.832770607403404	-698.771967826488662	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676757530154777	-1	2	2	3	4	4	3	5	7	7	7	7	10	9	13	11	15	16	12	17	16	14	17	17	18	18	16	17	18	19	19	21	18	21	21	22	21	21	21	22	23	23	24	23	25	23	23	23	25	26	25	24	25	26	25	25	26	24	26	23	25	26	25	28	28	27	28	28	28	28	28	28	28	29	31	30	29	30	30	31	31	31	32	32	32	29	32	32	34	33	33	33	34	34	35	35	36	35	37	37	39	38	39	39	40	42	42	40	0	1	1	2	3	3	3	2	4	8	5	8	5	12	14	14	15	19	16	15	17	19	27	21	21	21	16	27	24	25	25	23	16	29	30	29	33	33	27	23	38	35	40	33	35	35	37	32	32	58	44	23	35	45	46	47	44	39	35	37	32	53	46	50	54	63	50	51	58	39	45	50	52	69	86	72	73	74	67	74	69	86	76	73	75	71	76	76	80	82	83	72	87	84	80	81	91	84	80	96	98	96	89	100	101	105	103	99	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	3	2	1	1	1	3	2	1	1	1	2	1	2	5	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	1	2	2	3	1	1	1	2	2
26000	-710.322246098069968	-716.261443317155226	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699296751717014	-1	4	1	5	4	3	4	5	5	6	6	6	12	10	10	12	15	15	13	18	17	15	18	16	18	18	16	17	19	19	17	21	21	21	21	21	21	22	22	21	23	23	24	23	24	23	22	23	25	24	26	20	24	26	26	24	25	25	25	24	25	26	27	28	28	26	29	28	28	27	29	29	27	28	30	31	29	30	29	30	30	31	31	32	32	31	33	33	33	33	33	34	35	34	35	34	35	36	37	36	38	38	38	39	41	42	42	41	0	3	1	2	3	3	6	2	6	8	5	2	11	12	12	15	15	16	16	15	24	14	27	17	31	21	18	27	24	25	17	27	52	29	30	24	52	33	40	23	52	35	44	52	35	35	37	39	37	39	43	23	46	45	46	47	47	32	46	47	33	53	46	70	54	46	58	51	58	40	63	70	50	58	63	72	73	74	73	69	74	75	72	73	75	63	76	76	80	82	83	87	87	84	89	74	91	84	96	96	98	96	95	100	101	105	102	103	1	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	2	2	1	3	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2
26500	-687.636837576194353	-693.576034795279611	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.728633992062131	-1	4	1	5	4	3	5	5	6	7	6	8	10	9	12	11	13	16	16	18	16	13	17	18	18	17	14	16	19	19	19	20	21	21	21	21	22	22	21	22	23	22	23	22	24	23	24	23	24	25	25	23	24	25	26	24	25	23	25	25	25	26	26	28	28	28	29	29	29	28	29	27	28	27	29	30	29	30	30	31	31	30	32	32	30	32	31	33	35	32	33	35	35	33	33	36	35	35	38	37	38	40	39	39	40	41	41	41	0	1	1	2	3	3	3	2	2	8	5	8	11	12	14	14	15	27	22	19	17	16	16	21	26	17	16	27	21	25	25	18	18	29	30	29	32	32	18	39	39	35	33	39	35	35	37	33	33	58	43	44	46	45	46	32	56	39	46	56	39	53	46	39	54	63	50	51	58	50	63	50	50	58	45	72	50	74	67	69	67	75	76	77	63	75	76	76	95	82	83	88	87	67	80	95	91	94	89	96	98	100	89	100	101	105	102	103	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	3	2	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	2	3	1	1	1	2	3	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1
27000	-677.792635929941298	-683.731833149026556	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690914928344433	0	2	2	4	5	6	4	6	6	6	7	7	11	9	13	11	15	16	15	16	16	14	17	17	18	19	16	16	18	19	18	21	20	21	21	22	22	22	22	23	22	22	24	23	23	23	24	24	26	25	25	22	24	26	26	24	24	24	26	25	25	27	26	28	28	28	29	29	28	29	29	28	27	29	30	30	30	31	28	32	30	31	31	32	31	32	31	33	34	34	32	35	36	35	33	35	34	36	37	37	38	39	39	39	40	42	41	41	0	1	1	2	3	3	3	4	4	4	5	8	11	12	14	14	14	19	16	15	17	16	20	21	24	21	15	16	21	25	17	18	18	26	30	29	33	32	33	32	33	35	33	33	42	42	37	39	37	32	43	33	46	35	46	37	37	39	46	47	52	53	42	50	54	63	73	51	58	69	63	50	50	69	71	72	73	74	50	69	74	75	76	77	71	75	76	76	74	86	83	76	88	84	74	95	91	94	80	96	94	100	89	100	101	105	102	103	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	4	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1
27500	-705.024490317685377	-710.963687536770635	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.665773527716392	-1	3	1	4	4	5	3	5	7	6	6	7	11	10	13	11	15	15	16	15	17	14	18	18	18	18	14	16	19	19	19	22	20	21	21	21	20	21	21	23	24	23	24	23	25	23	24	24	25	25	24	23	24	26	25	25	25	25	25	26	25	26	27	27	28	26	29	28	28	29	29	28	28	28	29	30	29	30	30	32	30	30	31	32	31	32	33	34	34	33	33	34	34	36	35	34	35	35	38	35	38	39	39	39	40	40	41	41	0	3	1	2	3	3	3	2	4	8	5	8	5	12	14	14	15	27	22	15	17	16	27	21	21	21	16	27	24	26	24	23	23	29	30	29	23	23	23	39	44	35	32	38	35	31	37	33	37	48	32	33	46	45	35	32	47	39	42	47	52	53	59	50	54	55	50	52	48	64	63	64	50	39	63	72	73	74	73	74	58	75	76	67	75	75	76	76	74	82	83	76	76	84	80	80	91	84	100	80	98	96	95	100	101	101	89	103	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	1	1	1	3	2	1	1	1	1	1	2	2	4	1	1	2	2	2	2	1	1	1	2	2	1	3	3	1	1	1	4	1
28000	-759.366221842461755	-765.305419061547013	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.713759921448082	-1	3	1	4	5	6	5	5	7	7	6	7	12	9	12	11	16	13	16	17	17	14	17	17	19	18	15	16	19	19	19	21	19	20	21	20	21	21	19	22	23	21	22	22	23	23	25	23	26	25	25	23	25	26	25	25	26	25	25	26	26	27	27	27	28	27	29	28	28	29	28	28	27	28	30	30	29	30	30	31	31	31	32	32	30	31	33	33	35	33	32	34	35	34	34	35	35	35	37	37	39	38	37	39	41	41	41	39	0	1	1	1	1	5	3	4	6	2	5	8	5	12	14	14	14	16	16	14	17	16	27	15	17	21	18	18	21	24	20	23	23	29	30	29	33	33	20	39	33	30	39	33	30	35	52	39	37	39	44	33	46	45	35	44	47	48	46	47	44	53	55	48	54	35	58	51	58	64	55	50	44	48	55	72	73	69	73	58	67	71	76	73	71	75	76	76	81	71	76	76	87	84	80	74	83	94	89	96	98	80	95	100	101	101	96	103	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	3	1	2	4	1	2	1	3	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	3	3	3	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	3	3	1	1	1	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	4	1	1	1	1	3	1
28500	-731.661059719837567	-737.600256938922826	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668182854929983	-1	4	1	3	5	6	3	5	6	6	5	7	11	9	13	11	15	15	15	18	17	14	18	17	19	18	16	17	19	20	18	20	21	21	21	21	22	20	21	22	24	22	23	23	24	22	24	23	24	24	25	22	24	27	25	25	25	25	26	26	26	25	25	26	29	28	30	29	27	28	28	28	28	28	32	30	28	31	29	32	30	30	32	33	30	30	32	33	35	34	33	34	36	35	34	35	35	34	38	36	38	39	39	38	40	41	41	39	0	4	1	3	7	3	3	4	2	8	3	4	5	12	8	14	15	14	14	18	15	15	18	17	31	21	18	18	21	31	21	27	16	21	30	29	39	23	23	27	28	35	39	52	46	35	37	33	37	48	33	39	46	45	46	32	47	39	46	47	44	53	46	50	54	63	64	43	50	50	46	64	33	58	86	72	50	74	50	81	74	71	73	70	71	71	76	87	95	75	76	76	92	67	80	80	91	84	95	96	94	95	99	100	101	101	102	99	1	1	1	1	1	2	1	1	1	1	2	2	3	2	4	2	1	2	3	2	2	1	2	1	1	1	1	1	1	1	1	2	5	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	2	2	2	2	1	1	1	1	2	2	2	1	2	3	1	5	1	2	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	2	3	1	2	1	1	1	1	2	1	1	3	1	1	1	2	1	1
29000	-708.136189766692155	-714.075386985777413	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.771155632826714	0	4	2	3	4	5	4	6	5	7	6	8	11	9	13	11	16	14	15	16	18	14	18	16	19	18	16	16	16	20	18	20	22	19	21	22	20	22	22	21	22	23	23	23	24	22	25	24	24	25	25	22	24	26	26	24	26	25	25	25	25	26	27	27	28	26	29	29	28	29	29	29	27	27	31	30	29	30	31	30	31	31	32	33	29	31	32	31	34	33	32	34	36	35	33	34	35	36	37	36	38	39	38	39	40	41	41	40	0	4	1	1	3	7	3	4	2	8	5	8	5	12	14	14	14	16	18	14	29	15	27	14	31	29	18	18	15	31	24	17	32	17	24	21	23	32	40	23	32	30	33	17	42	30	37	32	52	48	43	18	46	45	46	44	47	44	42	37	32	53	59	50	54	35	50	51	58	50	55	64	50	58	71	72	73	74	67	69	80	71	76	77	66	71	76	76	95	75	76	88	92	84	81	95	91	84	89	89	98	100	99	100	101	101	102	103	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	5	2	1	3	1	1	1	4	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	2	1	3	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	3	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1
29500	-705.533198968615238	-711.472396187700497	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.627290949739814	-1	2	2	3	4	6	4	4	7	6	7	7	11	10	12	11	15	15	15	17	17	15	18	17	19	18	16	17	19	20	18	20	20	21	21	22	21	22	21	22	22	22	24	23	24	23	24	24	25	26	25	23	25	27	25	23	25	24	25	26	26	27	25	28	28	27	28	29	28	29	29	29	29	26	31	29	29	31	30	30	32	31	31	32	32	30	32	33	34	33	33	35	34	36	35	35	35	35	38	36	37	39	39	40	39	40	42	41	0	1	1	2	3	7	3	4	4	8	5	8	11	12	12	14	14	16	16	14	17	15	27	17	31	21	18	18	24	25	21	23	27	29	30	29	18	33	23	18	39	35	39	33	35	35	56	39	37	52	52	18	46	45	46	37	47	39	46	47	39	46	46	52	54	63	48	51	58	64	66	50	50	58	71	64	50	80	73	69	80	86	72	64	86	66	72	76	80	82	83	87	87	67	80	80	91	84	89	96	94	96	95	99	101	98	102	99	1	1	1	1	1	1	1	1	2	1	2	2	2	1	3	1	3	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	2	1	1	2	2	2	1	3	1	2	1	2	1	1	1	1	2	2	1	4	1	1	3	3	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	2	1	1	3	2	2	1	2	2	1	1	2	2	2	1	2	2	2
30000	-774.311794168563210	-780.250991387648469	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.662722690391541	-1	5	2	2	4	5	5	6	6	7	6	8	11	9	11	12	14	14	14	18	17	13	16	16	17	18	16	16	18	19	18	22	19	20	21	21	21	21	21	22	23	22	23	23	24	22	23	21	25	24	24	24	24	26	25	24	26	24	25	24	25	26	26	26	28	27	29	30	28	27	29	28	28	28	32	30	30	30	31	32	32	30	32	32	31	31	32	33	34	34	32	34	35	35	35	35	34	34	38	36	39	39	39	37	41	41	41	41	0	4	1	1	1	1	3	2	7	8	5	8	5	8	14	14	14	16	15	16	24	15	18	15	24	24	19	19	24	25	25	23	20	29	31	29	27	33	27	19	33	35	33	39	42	35	32	33	32	33	43	44	46	45	46	47	47	32	46	40	52	53	46	32	54	62	39	51	58	40	66	50	39	50	86	50	70	74	67	69	58	63	76	77	71	71	76	87	81	82	72	87	88	84	74	81	91	77	80	95	98	96	89	100	101	101	96	103	1	2	2	1	2	2	2	1	1	1	1	1	3	1	2	2	2	2	2	4	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	2	1	2	4	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	2	1	1	4	3	1	2	1	2	3	3	1	2	2	1	1	1	4	1	1	1	1	2	2	1	2	2	2	1	1	2	3	1	1	2	3	1	3	1	3	1	1	1	3	1
30500	-776.800685811429616	-782.739883030514875	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619199694675657	0	4	2	2	4	4	5	4	7	6	6	7	11	9	13	11	15	16	16	17	17	13	18	16	19	18	15	16	18	20	18	21	22	21	21	21	20	21	22	21	23	23	24	22	23	23	23	23	25	24	24	22	25	27	25	25	25	24	26	25	25	27	25	26	28	27	29	28	29	29	29	29	28	28	31	29	29	30	30	31	31	29	31	32	31	31	32	32	35	33	32	34	35	34	35	34	35	34	38	35	39	39	38	39	41	42	41	40	0	3	1	1	1	3	3	4	2	4	4	8	11	12	14	12	15	27	15	19	17	16	16	12	24	21	16	27	24	25	24	18	18	29	25	29	18	23	37	18	52	35	44	18	35	35	23	40	47	33	44	38	46	45	46	32	47	33	55	47	40	55	46	33	54	55	50	51	58	50	66	64	64	58	71	64	39	69	77	69	64	63	76	73	71	71	76	76	80	75	76	76	92	84	80	74	91	73	95	81	98	96	100	96	101	105	100	99	1	1	1	2	2	1	1	1	2	2	1	3	3	1	2	3	1	1	1	1	1	1	4	4	2	1	2	1	1	1	1	4	5	2	1	2	2	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	3	1	1	2	3	2	2	2	1	1	3	1	1	5	1	1	1	3	2	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	2	2	2	3	2	1	2	1	1	5	1
31000	-744.188015924682759	-750.127213143768017	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.702641221424230	0	3	2	5	4	5	4	5	6	6	6	8	11	9	12	11	14	15	14	17	17	15	17	16	17	19	16	17	18	19	18	19	20	20	21	21	20	22	21	21	22	23	23	22	24	23	23	23	26	25	25	23	24	26	24	24	26	25	25	22	26	25	25	26	28	26	28	29	29	27	28	28	27	27	31	30	28	30	30	31	30	29	33	32	32	31	31	32	34	34	31	34	36	35	33	35	35	35	36	35	37	37	37	39	39	42	40	41	0	1	1	2	3	3	3	2	2	8	5	8	11	12	14	14	15	16	16	18	24	16	18	17	24	21	15	18	24	25	25	23	27	29	30	29	18	32	23	32	22	35	33	37	35	35	37	33	33	40	41	33	46	55	46	47	47	39	46	37	38	53	46	48	54	63	58	51	48	50	55	70	64	58	82	72	50	74	50	58	74	66	91	73	86	71	76	76	80	75	50	76	87	84	74	95	91	84	89	80	98	96	99	100	101	105	69	103	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	3	2	1	2	1	1	1	1	1	2	1	1	3	1	1	2	1	1	2	2	4	2	2	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	2	1	2	1	2	2	3	1	2	2	1	2	1	1	1	2	1	2	6	2
31500	-762.054279548485852	-767.993476767571110	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.675144249122688	-1	5	2	4	4	5	3	5	7	6	6	7	11	10	12	11	15	15	15	18	16	13	18	17	19	18	16	17	18	19	18	22	22	20	20	21	22	22	20	23	21	22	22	22	24	23	25	24	25	25	26	23	24	26	25	24	26	24	25	24	26	26	26	27	28	28	29	30	28	29	28	28	26	29	29	29	28	31	30	31	31	31	33	32	31	30	32	33	34	33	31	34	34	35	33	34	35	34	38	35	38	39	40	39	40	41	40	41	0	4	1	7	7	7	1	4	4	8	5	8	5	12	14	14	14	14	22	15	17	16	27	21	31	21	18	27	21	21	21	18	20	24	31	29	39	39	27	18	27	30	27	23	42	35	37	33	40	58	43	20	42	45	30	32	47	32	46	32	52	42	46	50	54	63	50	51	73	64	63	64	33	69	71	72	73	74	32	74	74	86	76	67	75	71	91	76	80	82	73	87	87	79	74	95	91	79	89	74	94	96	99	100	101	94	96	89	1	1	2	1	1	1	2	1	2	1	1	1	4	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	2	1	1	2	4	1	1	2	3	2	1	2	1	2	1	3	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	1	1	1	4	1	1	1	2	2	1	1	1	1	2	1	3	1	1	3	2	1	2	2	2	3	2	2	2	2	1	3	3	4
32000	-735.304811750751242	-741.244008969836500	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.602337889326494	-1	2	2	4	5	4	4	5	7	7	6	7	10	10	12	11	13	14	13	18	16	15	18	15	17	18	15	17	17	19	19	21	21	20	22	21	21	21	22	23	23	20	22	24	24	23	22	23	25	26	25	23	25	26	24	24	24	24	26	26	25	27	26	27	28	27	27	29	27	28	29	28	28	28	30	31	29	31	30	31	30	31	33	32	31	32	32	33	34	33	33	35	35	36	34	36	36	34	38	35	38	40	40	39	40	41	41	40	0	1	1	2	3	3	3	4	4	4	7	8	11	12	12	14	14	16	16	14	24	19	27	17	24	21	18	27	24	25	25	23	20	20	42	29	18	18	23	39	33	25	33	39	35	35	23	38	37	37	44	33	46	45	46	23	47	48	46	47	32	53	55	50	54	46	39	51	50	39	63	64	39	69	71	50	73	81	67	74	74	75	87	50	75	75	72	87	74	82	76	87	88	70	81	95	91	84	95	81	94	96	99	100	101	105	102	89	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	4	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	3	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	2	2	2	1	4	1	1	4	1	1	3	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	2	2	4	2	1	2	2	2	2	1	2	1	2	1	1	1	2
