step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-524.617578153040768	-522.702237769972726	-1.915340383067999	0.000013204847666	0.000028063147015	2.125215506130847	0.382508477080972	0	3	2	5	4	5	5	6	6	6	6	9	7	9	7	9	7	10	8	8	8	9	7	8	8	11	7	9	11	10	9	11	10	10	11	12	11	11	12	12	11	11	12	12	11	13	11	15	12	13	11	13	12	12	13	14	12	13	13	11	12	15	14	13	13	12	13	15	12	14	16	15	16	15	16	15	12	16	15	17	16	16	17	16	15	18	18	15	17	18	17	17	18	19	20	0	3	1	5	1	2	3	6	5	2	3	7	5	20	8	6	2	1	10	6	5	2	11	9	27	14	10	13	27	7	25	2	23	28	24	18	17	22	23	25	14	14	35	30	31	5	25	6	1	30	5	1	18	37	51	69	6	10	39	23	42	52	23	6	39	42	6	57	31	54	68	31	50	51	10	14	6	14	21	77	52	52	14	79	2	52	63	47	77	70	82	68	76	92	10	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	4	1	1	3	3	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	3	1	4	3	2	3	5	1	1	1	1	3	4	1	1	1	1	6	4	1	1	3	1	2	1	1	3	3	3	4	4	3	3	3	3	1	2	6	1	4	2	2	2	4	2	1	1	2	1	4
5500	-633.725069678120462	-631.877907973307174	-1.847161704813254	0.000014607271731	0.000028554457965	1.954811171502195	0.447277232084831	0	4	3	5	4	5	6	4	6	7	5	7	7	8	7	8	6	9	9	9	9	10	9	9	8	10	9	10	10	10	9	12	10	9	11	11	11	10	10	13	10	9	11	12	12	12	11	12	13	13	11	11	12	13	14	14	11	12	13	12	13	14	14	13	13	14	13	14	11	13	14	15	16	15	15	16	14	15	15	16	17	16	17	14	16	19	17	17	17	17	17	18	18	19	22	0	1	1	2	3	3	4	1	1	4	2	5	2	7	4	12	3	6	2	14	6	6	6	25	9	6	12	10	11	5	9	7	11	11	2	6	14	10	3	22	2	1	14	42	41	1	28	25	24	42	14	19	33	19	26	22	3	5	6	6	16	33	61	12	28	46	3	24	28	43	32	20	75	55	5	42	24	44	62	44	35	50	37	45	15	93	57	75	3	44	57	44	42	80	39	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	2	3	1	3	3	2	3	2	2	1	4	2	3	4	2	1	1	6	1	3	3	2	2	1	1	1	2	3	3	2	5	3	2	1	1	2	1	1	6	3	1	1	1	3	1	1	5	4	2	2	1	2	3	1	2	1	4	1	2	1	6	2	5	3	7	1	6
6000	-459.401481793223070	-457.943848683699400	-1.457633109523672	0.000026137809643	0.000025813195723	0.987580676263115	0.442873143339527	0	3	2	5	1	6	6	6	7	8	6	7	8	8	7	9	8	10	8	9	9	10	9	9	8	11	9	9	10	10	10	10	11	9	10	12	10	11	11	12	11	10	12	12	12	12	9	15	14	12	11	12	13	13	12	13	13	13	12	13	12	14	14	14	14	13	14	14	13	15	15	15	15	16	14	14	14	15	14	16	17	16	16	15	16	18	17	16	19	18	16	17	18	18	21	0	5	5	3	1	5	2	5	6	6	2	6	6	8	4	10	3	6	11	11	7	7	11	12	11	24	3	10	15	2	17	7	31	13	7	14	16	7	6	37	34	6	22	23	24	24	4	20	24	10	6	24	23	44	22	37	22	20	6	1	42	61	13	15	24	28	24	36	24	37	57	53	67	39	24	46	20	28	28	2	58	5	52	76	6	82	70	60	6	72	6	6	2	91	50	1	1	1	2	1	3	2	2	1	2	2	1	1	1	1	1	3	2	1	1	2	2	2	1	1	2	2	1	2	3	1	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	2	3	4	3	2	1	2	1	1	2	2	2	3	3	1	1	3	4	2	3	2	2	2	3	1	1	1	3	3	2	2	3	2	7	2	8	2	1	6	1	1	2	6	2	7	5	9	1	5
6500	-498.813380631555731	-497.449428479895687	-1.363952151660052	0.000087964384211	0.000045408025246	0.516209209589462	0.496492743825969	-1	4	3	5	4	5	6	6	6	7	6	8	6	10	7	9	8	9	7	8	9	10	9	10	8	8	9	8	11	10	10	10	10	9	10	12	10	10	11	13	10	11	10	12	13	11	11	14	13	13	11	12	12	9	13	14	13	13	14	11	13	14	13	14	15	14	15	15	12	15	15	15	15	15	15	15	15	16	14	16	18	16	14	16	16	16	18	16	19	16	18	17	18	18	21	0	1	1	3	1	3	5	3	5	4	2	19	3	25	9	2	5	20	7	4	10	54	4	17	15	7	6	5	18	15	9	28	8	6	5	15	8	12	9	33	15	10	1	35	42	28	27	6	25	22	6	27	14	25	15	9	35	31	33	25	21	53	6	57	12	69	57	61	6	50	18	46	59	31	3	20	51	69	2	44	71	3	69	74	51	70	84	63	72	44	54	56	3	80	73	1	2	3	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	3	1	2	1	2	2	2	2	3	2	1	2	2	2	1	6	1	1	1	1	2	2	1	3	1	1	1	4	3	2	2	2	2	2	1	4	1	4	2	1	1	3	1	3	2	1	3	5	3	4	3	5	3	2	6	1	1	3	1	1	1	2	2	6	1	7	1	3
7000	-421.842407551801216	-420.118513288705913	-1.723894263095276	0.000152977637097	0.000030043012753	0.196388265127512	0.480342024908320	0	4	2	6	5	6	6	6	5	6	7	8	8	9	8	10	8	10	9	8	9	9	9	8	9	11	10	9	11	9	9	9	10	9	9	11	10	10	9	12	10	9	11	12	12	12	11	14	12	13	11	12	11	12	13	13	13	14	12	12	13	14	14	13	13	13	15	14	13	14	15	14	16	15	15	14	14	15	15	15	17	17	16	16	16	17	18	15	18	17	17	18	19	18	22	0	1	1	2	2	2	3	2	3	1	7	1	7	15	2	2	5	7	6	6	2	5	20	5	13	15	22	11	14	15	12	15	17	10	15	3	34	7	5	16	10	12	23	19	29	29	19	5	27	52	35	26	12	19	21	45	12	1	10	2	37	59	33	15	12	36	3	26	5	20	60	50	62	5	12	40	7	37	38	20	73	62	71	71	54	51	88	35	10	62	23	28	68	8	12	1	2	1	1	1	1	3	1	2	3	1	3	1	1	2	3	2	3	1	1	3	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	3	1	3	1	2	1	1	1	1	4	1	1	1	1	2	2	2	1	3	7	3	5	1	1	3	3	2	1	4	2	3	3	1	1	1	5	5	1	4	2	3	4	1	1	1	1	2	3	1	3	4	1	4	4	3	5	7
7500	-435.992952915165574	-434.448325429826639	-1.544627485338910	0.000138940845209	0.000037102428700	0.267037591744267	0.717244847269653	-1	3	3	5	4	6	6	4	6	7	7	8	5	10	8	9	8	9	8	9	9	11	10	9	8	10	10	8	10	11	9	10	11	9	11	11	11	10	11	12	10	10	11	12	13	11	12	15	13	13	10	11	12	12	14	14	14	13	13	10	12	15	15	14	13	14	16	13	13	14	12	15	15	15	14	15	14	15	14	16	18	16	15	16	14	19	17	15	18	15	18	17	17	18	22	0	1	1	3	3	3	3	3	3	9	3	7	3	31	13	12	2	3	5	10	1	15	34	15	13	34	28	9	28	24	9	31	21	12	12	51	42	8	51	12	12	12	24	29	44	7	24	34	8	27	34	23	37	39	40	40	58	22	2	12	13	61	50	5	71	53	72	22	54	47	22	61	47	10	50	41	49	54	12	71	54	65	49	69	31	87	75	47	68	59	62	56	59	85	40	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	3	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	1	1	2	4	1	1	1	1	1	2	1	1	2	4	1	3	2	1	3	1	1	1	1	1	1	1	1	2	3	1	1	1	1	3	2	3	2	1	2	2	1	2	2	1	1	1	1	2	2	4
8000	-438.555900131440467	-436.873079394305933	-1.682820737134512	0.000176250419401	0.000036829655042	0.208962084554016	0.595393470453801	-1	4	3	6	5	6	5	6	6	8	4	8	8	9	7	9	8	10	8	8	10	9	10	9	8	11	8	10	11	10	8	12	10	9	10	12	12	10	11	11	10	10	12	13	12	12	12	14	13	14	10	13	12	11	13	13	13	14	12	12	10	15	14	13	14	14	14	14	12	14	16	16	16	16	15	16	14	14	13	13	17	16	17	15	16	17	17	16	19	16	17	17	18	18	21	0	3	1	2	3	3	3	7	3	9	3	4	5	20	6	2	3	2	5	8	15	9	27	12	8	5	15	16	25	15	8	6	14	15	3	31	21	10	20	31	34	12	15	30	25	14	51	54	24	36	5	46	38	15	33	10	38	49	24	15	13	79	5	61	33	56	53	35	34	54	62	47	37	1	52	31	60	34	28	5	29	65	84	57	47	47	66	58	92	58	28	45	42	75	59	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	3	3	1	1	2	1	1	1	1	3	1	1	2	2	1	3	1	1	4	2	1	1	1	2	1	1	3	1	2	2	1	1	2	1	2	1	1	2	1	3	1	1	2	3	1	1	5	2	3	1	1	2	1	1	1	2	3	6	1	5	1	2	3	3	3	1	1	1	2	3	1	1	1	1	4	2	4	1	4
8500	-451.225641113800748	-449.749409158092362	-1.476231955708414	0.000195257119383	0.000061025815444	0.312540795626897	0.634926511646585	-1	3	3	5	5	6	5	6	6	7	6	8	7	9	7	9	8	9	7	9	7	8	10	8	8	7	10	9	10	10	9	11	11	8	9	11	10	10	11	11	7	10	10	12	12	12	10	15	14	13	12	13	12	12	12	13	14	12	13	13	13	14	14	13	14	14	14	14	14	15	15	15	14	14	16	15	14	13	13	16	16	16	16	16	16	17	16	16	19	15	17	16	18	18	20	0	1	1	3	2	7	2	7	7	4	5	9	5	5	4	15	9	15	7	10	5	9	9	8	11	5	7	19	25	31	19	25	28	8	7	6	26	8	22	15	7	21	6	38	39	47	6	6	25	17	37	32	20	29	36	27	25	25	5	27	30	64	31	38	8	20	40	55	45	47	55	60	45	56	58	73	54	25	16	73	42	53	49	68	47	49	45	66	23	45	40	5	50	75	82	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	2	1	3	2	1	1	1	1	3	4	2	1	1	1	1	1	2	2	2	5	2	1	1	3	2	4	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	3	2	1	1	2	1	2	1	4	1	2	5	2	1	3
9000	-467.204050942009417	-465.824481770562215	-1.379569171447189	0.000174033821012	0.000077849039681	0.447321326556187	0.447512352027504	0	4	2	6	4	4	6	5	6	8	6	9	7	8	5	8	7	9	8	8	10	10	7	9	8	10	9	9	10	10	10	11	11	10	10	11	12	11	10	11	10	10	11	12	13	13	11	13	13	13	11	10	13	11	14	13	14	12	12	12	13	14	15	12	14	15	15	15	13	14	15	15	15	15	15	15	14	14	14	13	14	14	16	17	16	16	18	16	17	17	16	15	18	19	20	0	3	1	5	1	1	5	2	1	8	3	11	15	5	3	23	3	2	2	7	14	7	5	7	9	9	6	16	19	6	25	2	41	16	6	10	7	5	6	27	1	13	23	16	32	20	27	23	14	51	20	20	36	25	27	13	24	51	26	5	51	54	14	14	1	38	5	26	20	14	26	82	46	82	69	2	43	41	20	1	52	3	24	55	7	2	83	53	12	80	34	52	3	93	52	1	2	1	2	2	2	1	1	3	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	3	1	3	1	1	4	1	4	4	2	1	4	1	3	1	1	3	1	2	3	1	1	1	1	1	2	2	2	1	1	3	1	1	3	3	7	2	7	4	2	3	2	1	1	1	1	4	2	3	4	5	2	5	3	2	5	6	1	2	2	1	3	2	10	1	5
9500	-413.844440796025367	-412.434891630568245	-1.409549165457130	0.000192491759789	0.000074245173752	0.385705724924709	0.534896977791991	0	4	2	6	4	5	5	7	6	7	6	8	7	9	7	8	8	9	8	9	9	10	10	10	8	10	8	9	11	11	10	11	11	10	10	11	11	10	12	12	11	8	11	12	11	12	12	14	11	11	11	13	12	12	13	13	14	14	12	13	10	14	15	14	14	13	15	13	13	14	16	15	16	15	15	14	13	15	15	16	17	16	16	16	16	18	16	16	19	17	18	17	19	18	22	0	3	1	5	3	3	5	6	1	7	5	7	6	10	6	6	15	15	15	17	17	5	13	25	4	7	3	9	20	2	9	2	26	25	5	21	17	12	12	50	15	6	12	38	15	34	45	22	14	4	12	30	13	34	59	24	10	6	27	45	8	66	7	12	24	41	12	16	24	32	32	45	79	55	39	12	6	25	36	55	56	12	22	72	45	65	36	54	45	36	90	49	10	80	88	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	3	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	3	5	2	1	1	1	6	2	2	1	4	2	2	2	3	2	1	1	1	2	4	2	3	2	2	4	2	1	2	2	3	1	3	3	1	3	7	1	2
10000	-467.382425340160466	-465.911534209051013	-1.470891131109454	0.000190226000073	0.000060295262239	0.316966462079272	0.533882394494801	-1	4	2	5	5	6	6	7	7	7	6	7	7	8	7	10	9	8	8	8	10	10	8	10	9	10	9	10	9	10	9	10	10	9	10	12	12	8	11	12	10	10	11	9	12	13	10	13	11	13	12	12	9	12	14	13	10	14	12	13	13	15	14	14	14	15	15	14	13	12	14	16	15	15	15	15	14	14	14	15	17	16	16	16	17	18	17	16	17	17	18	17	18	18	21	0	3	1	3	3	3	4	6	5	4	5	4	3	3	4	6	7	11	5	5	2	2	15	9	15	20	6	4	19	2	18	6	31	14	5	19	33	5	44	26	14	20	9	20	53	2	19	29	14	26	16	22	10	28	30	38	14	50	1	33	49	46	34	70	70	2	53	49	17	25	35	64	24	20	12	20	12	40	34	24	66	54	35	39	35	73	68	77	54	79	84	68	88	58	90	1	2	2	2	2	3	1	1	1	2	1	1	3	2	1	2	2	2	2	2	3	3	1	2	1	1	1	3	1	3	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	5	1	1	2	2	1	1	1	1	2	3	1	1	5	2	1	1	3	2	1	4	2	1	2	2	2	2	2	4	6	4	4	1	1	2	1	2	4	2	5	2	2	1	3	1	1	2	1	2	2
10500	-406.590984696899397	-404.686996963034460	-1.903987733864962	0.000135391732745	0.000020964783793	0.154845376209794	0.541702843499752	0	3	2	5	4	6	5	7	5	7	6	8	7	7	6	8	8	9	8	9	10	10	8	9	8	9	10	10	10	11	9	11	10	9	10	11	10	8	12	11	10	11	12	12	13	13	11	12	12	13	10	13	11	12	12	13	14	12	13	11	11	14	14	13	15	13	15	15	14	11	15	15	14	15	14	15	14	15	14	16	17	15	16	16	16	18	17	17	18	16	16	17	17	19	21	0	1	1	5	2	5	5	7	5	15	2	15	1	3	5	2	15	3	4	14	15	6	5	16	2	6	20	12	1	3	25	7	12	7	23	25	12	14	31	25	6	1	25	9	22	3	24	3	12	27	4	34	20	25	34	48	6	31	40	10	20	48	70	31	53	12	70	52	40	25	17	52	39	29	15	46	55	51	24	29	50	34	6	15	5	71	75	82	72	52	29	58	76	81	71	1	2	1	1	1	1	1	1	1	1	3	1	4	2	1	2	1	3	1	1	3	1	1	1	3	2	1	1	5	4	1	3	1	2	1	2	1	1	1	2	2	5	2	3	1	3	1	4	2	2	3	1	1	2	1	1	3	3	1	1	1	1	1	2	2	2	3	1	1	1	4	1	1	3	4	1	2	2	2	3	2	3	3	5	6	1	2	1	1	1	3	3	1	1	3
11000	-413.257272792625940	-411.635216113397291	-1.622056679228632	0.000110210101255	0.000025441468761	0.230845162747989	0.461164845767737	-1	4	2	5	4	5	6	6	6	7	6	7	8	9	6	10	8	6	8	8	9	9	10	8	8	9	10	9	11	11	9	11	10	7	11	11	9	10	12	12	10	11	11	12	11	12	12	14	13	13	12	12	12	12	13	12	14	13	13	11	11	13	14	14	14	15	15	13	13	14	16	14	15	16	15	15	14	15	15	16	17	16	15	15	15	18	16	15	18	16	17	17	19	17	20	0	3	1	5	3	3	5	5	6	1	2	7	6	12	2	34	5	2	11	7	7	34	11	7	11	24	7	11	15	5	12	14	19	2	20	6	12	15	24	29	31	2	12	28	21	5	17	12	12	45	24	10	23	16	37	3	3	29	29	6	28	18	8	15	12	63	62	12	2	45	17	13	51	5	52	56	5	14	72	5	63	24	25	60	33	84	41	41	62	65	15	79	91	70	87	1	1	1	1	1	1	1	1	1	4	1	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	3	1	1	1	1	1	3	1	3	3	1	1	2	2	1	1	4	2	3	3	1	2	3	1	1	1	4	4	1	1	3	1	4	3	4	3	1	1	3	5	1	5	3	1	6	2	2	7	3	1	5	2	5	3	2	3	2	3	2	2	1	5	2	1	2	2
11500	-463.067758482897318	-461.228434819494851	-1.839323663402440	0.000133718508827	0.000022430417464	0.167743550693693	0.629077662635500	-1	4	2	3	4	6	5	5	6	7	4	8	6	9	8	9	7	9	7	8	9	10	10	10	9	10	9	9	9	10	9	11	10	10	9	12	12	9	12	11	10	9	11	12	12	12	12	14	13	14	11	12	12	12	13	13	12	12	13	12	11	14	14	14	12	15	15	14	13	13	14	15	15	13	15	14	14	15	12	16	17	16	17	16	13	17	17	16	16	14	16	17	17	18	21	0	3	1	1	4	4	4	2	7	5	3	6	5	19	3	6	5	19	5	17	6	2	35	16	12	17	3	17	15	7	13	28	21	9	15	25	24	15	15	19	15	3	35	23	29	15	22	15	16	5	35	7	23	19	32	54	29	29	29	34	14	60	53	45	29	27	35	44	29	17	70	33	54	34	15	15	54	39	24	4	84	29	72	14	34	78	88	34	56	55	45	70	47	80	50	1	1	2	3	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	2	2	1	1	1	2	4	1	1	2	1	1	1	2	1	2	1	1	2	2	1	3	2	1	2	2	1	4	2	4	1	3	1	2	1	1	2	1	3	2	1	1	2	1	1	4	2	1	2	2	1	2	2	1	3	2	1	1	1	4	1	2	2	3	1	1	1	3	1	1	2	2	3	1	4
12000	-429.269374331449001	-427.908244397056365	-1.361129934392660	0.000200712073583	0.000117905105785	0.587434047587375	0.503554306081001	0	3	3	5	5	6	6	7	7	8	6	9	7	7	7	9	8	9	8	8	9	10	9	9	8	11	9	10	9	10	9	11	10	9	11	11	12	10	11	12	9	9	11	11	11	12	12	14	13	14	11	13	13	12	13	13	13	13	14	12	13	14	14	13	15	14	14	14	12	13	16	15	15	16	15	15	12	15	14	16	15	14	17	16	15	19	17	16	18	14	14	17	19	18	21	0	1	1	1	3	3	2	7	5	6	2	6	5	3	7	10	7	10	3	13	7	2	19	5	11	10	7	25	9	15	10	19	6	20	24	25	24	12	10	33	13	15	24	18	18	5	29	6	36	35	7	44	20	22	6	60	3	14	5	21	40	2	5	5	3	60	40	28	10	44	90	50	39	67	10	52	33	44	31	77	59	22	69	63	12	13	55	75	5	6	31	55	61	74	25	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	4	1	2	2	1	4	1	2	1	5	3	3	2	1	6	3	3	6	1	1	2	2	1	1	1	1	1	2	1	1	2	3	2	1	3	3	1	3	6	2	1	6	3	4	2	4	1	3
12500	-470.996311129127264	-469.535697611367993	-1.460613517759261	0.000221915666508	0.000072341045686	0.325984401300572	0.528644213019693	0	4	2	5	5	6	5	7	6	7	7	9	7	8	7	8	8	9	7	9	8	11	9	8	8	9	10	7	10	10	9	8	9	8	10	11	10	9	11	13	11	10	11	12	11	11	12	14	14	13	12	12	12	11	13	12	13	10	14	10	13	13	13	11	14	14	15	14	12	15	16	15	14	16	16	15	13	16	15	15	18	15	14	15	15	19	16	15	18	17	17	18	18	17	22	0	3	1	3	3	5	2	7	2	4	5	21	5	4	4	28	2	24	6	24	6	20	4	28	9	5	28	7	21	5	25	6	5	9	5	26	15	2	7	54	28	28	5	64	27	5	38	2	7	20	14	8	9	20	36	33	2	24	13	5	21	41	22	6	47	45	3	69	8	61	56	37	23	83	7	33	37	24	29	45	57	30	38	34	28	75	35	63	40	56	28	42	73	85	85	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	3	1	1	2	1	1	2	1	2	4	1	3	2	2	1	1	4	2	5	4	2	2	2	4	1	2	1	4	2	3	2	4	1	1	2	2	1	6	1	2	1	2	3	3	1	5	3	2	3	3	2	3	3	2	3	4	1	3	1	3	3	4	4	2	1	4
13000	-444.807108116888458	-443.240199648283124	-1.566908468605348	0.000185872260617	0.000047468702607	0.255383468459664	0.485475856829348	0	3	3	5	5	6	5	7	6	8	7	8	7	10	8	9	8	8	8	6	9	8	10	8	8	8	9	10	10	9	10	9	9	7	10	11	11	10	11	12	10	11	10	11	12	12	10	13	13	13	12	12	13	12	13	13	12	11	13	12	12	14	14	13	12	14	16	14	14	14	15	13	15	15	15	16	13	14	13	15	16	16	16	16	17	18	17	15	17	17	17	15	18	18	21	0	1	1	3	1	7	3	2	5	6	3	3	1	16	7	3	7	3	6	4	2	5	12	4	11	2	2	18	18	3	8	3	6	20	10	6	27	33	5	19	6	12	20	3	8	26	20	13	36	28	22	10	35	23	35	52	25	33	1	1	34	79	44	21	42	61	40	65	53	59	14	44	79	21	10	31	44	13	35	54	70	72	60	59	53	84	69	36	80	76	56	7	82	67	71	1	1	1	1	2	1	1	2	1	1	2	3	4	1	2	4	1	3	1	1	3	2	1	2	1	3	3	1	1	3	2	4	1	1	1	2	1	1	3	2	1	2	2	5	2	2	2	4	1	2	3	2	1	2	2	1	2	1	7	5	2	1	2	2	1	1	2	1	1	1	3	1	1	4	5	3	1	3	1	2	1	1	2	2	1	1	1	3	2	1	3	4	1	1	3
13500	-455.364737792628546	-452.881828009335209	-2.482909783293338	0.000146470272815	0.000012829655491	0.087592214070056	0.439758829916033	0	3	2	5	4	6	6	6	5	7	5	6	7	9	7	9	8	9	8	9	9	9	10	9	8	10	8	9	11	11	7	12	10	9	10	11	11	8	9	13	11	10	10	12	12	12	11	14	13	12	11	12	13	11	14	13	13	12	13	11	13	14	13	13	14	15	14	12	13	14	16	14	15	15	15	15	14	15	13	16	17	16	16	16	17	18	17	17	18	17	16	17	18	17	21	0	3	1	3	3	2	5	2	3	6	3	4	2	27	12	13	5	17	8	8	5	5	7	17	9	39	5	25	15	5	5	6	10	12	2	6	38	8	3	60	6	1	7	23	21	5	7	28	5	60	39	6	45	33	12	17	51	20	5	2	52	32	22	17	41	67	23	18	36	32	79	49	13	35	3	6	28	39	3	6	75	63	22	69	84	27	46	8	7	69	33	27	47	66	31	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	3	1	1	2	2	3	2	1	2	1	1	1	2	3	1	2	2	1	2	2	1	1	4	1	2	5	2	1	2	3	2	3	4	1	1	3	1	1	3	2	1	1	4	4	1	1	1	1	2	1	2	1	1	1	1	1	3	2	6	3	3	4	5	3	1	1	4	2	1	4	2	6	5	2	3	5	3	1	7
14000	-422.929896222668503	-421.483079774832788	-1.446816447835729	0.000156100476337	0.000052965246738	0.339302274925932	0.615439928889188	0	4	2	4	4	5	6	6	7	6	4	7	7	9	7	10	9	8	8	8	9	10	9	8	8	10	8	9	9	10	9	11	11	10	9	12	12	10	10	13	9	11	11	13	13	13	11	12	13	13	12	12	12	12	13	14	13	13	13	11	11	13	14	12	15	15	15	14	13	15	15	16	15	14	15	15	14	15	14	16	16	15	16	17	16	18	18	16	19	17	16	17	17	17	20	0	3	1	3	3	3	11	5	5	11	3	11	2	10	2	15	2	5	6	5	5	15	13	15	10	27	8	7	9	17	12	3	17	15	9	16	29	5	35	19	1	1	34	51	39	21	29	24	21	52	6	17	16	39	24	42	47	22	2	20	12	35	34	34	41	62	47	30	9	69	62	71	57	29	43	34	39	55	51	34	37	50	76	44	76	67	71	71	77	81	71	47	61	75	66	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	4	1	2	1	1	1	3	1	2	4	5	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	4	1	2	1	3	1	3	1	2	2	3	1	1	1	1	3	3	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	3	1	2
