step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-786.251350204936102	-784.653945773701821	-1.597404431234286	0.000265929473211	0.000064129995981	0.241154149658831	0.452076769237669	2	1	4	4	3	4	5	6	5	3	4	5	5	6	6	7	6	7	6	8	6	8	7	9	8	9	10	8	7	8	9	6	9	9	10	8	9	10	8	9	9	7	11	9	10	11	9	10	9	9	10	9	12	11	10	13	12	11	11	10	12	13	11	13	12	13	13	13	11	12	12	13	14	16	16	16	16	14	16	17	16	17	15	17	18	19	19	20	23	23	23	25	25	30	28	29	30	33	32	34	34	40	41	43	2	0	5	10	1	1	5	9	10	1	2	10	2	4	9	14	11	12	9	19	11	1	9	39	11	22	22	19	13	7	15	6	8	19	19	6	16	21	4	19	1	9	49	32	14	39	16	39	9	29	18	42	3	41	16	35	30	51	30	30	41	44	42	16	42	41	22	36	13	17	30	39	4	55	32	46	53	47	39	52	73	45	70	73	30	0	19	0	41	86	2	86	86	92	88	93	88	94	94	93	90	101	101	100	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	4	1	1	1	2	2	1	2	2	1	2	1	3	2	2	2	2	1	1	1	2	2	2	2	2	1	2	3	2	3	2	1	5	3	5	2	2	2	3	4	1	3	2	1	4	1	3	1	7	2	9	3	2	3	3	3	5	2	1	5	5	4	2	4
25000	-805.081059684123716	-803.424890946687128	-1.656168737436537	0.000295262813260	0.000064371753968	0.218015107479616	0.544185573787506	2	1	3	3	4	4	3	5	6	5	4	5	6	6	5	8	7	7	8	7	7	8	8	8	9	9	9	8	8	7	9	8	7	9	8	9	10	9	8	10	10	8	10	7	8	10	9	10	10	10	11	10	9	11	9	12	13	12	10	11	11	12	12	14	9	13	11	13	12	13	13	14	14	17	16	15	14	14	16	15	17	17	18	17	18	19	20	21	23	23	22	25	27	29	29	31	30	33	30	34	35	39	39	39	2	0	2	1	7	1	2	3	4	4	3	1	5	6	4	44	6	13	13	4	11	14	11	5	17	11	23	4	17	13	19	6	12	19	20	14	31	23	13	19	17	13	32	6	9	28	5	17	35	35	24	42	17	32	10	9	54	47	30	20	23	43	23	66	23	9	55	60	51	30	30	17	52	39	57	1	7	38	36	60	67	28	81	73	68	0	81	0	85	86	4	86	88	88	88	88	86	99	93	90	93	96	100	100	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	4	1	1	1	3	3	3	2	4	2	7	4	2	5	2	2	4	1	1	2	1	1	1	3	2	8	4	2	4	4	6	5	1	1	6	2	4	3	2
25500	-802.726583112916614	-800.999155663076635	-1.727427449839939	0.000281721366925	0.000055041451022	0.195375493248322	0.477511749914563	2	1	3	4	3	3	5	6	6	5	4	5	6	5	6	6	7	7	7	9	8	8	8	9	8	6	9	8	8	8	9	8	8	9	10	7	9	9	9	9	10	8	10	10	11	10	8	8	9	9	11	10	12	12	8	12	12	11	12	11	12	13	11	13	12	13	12	13	12	13	14	13	13	16	15	15	16	15	16	15	15	17	16	17	18	19	21	20	24	22	21	23	26	29	29	30	31	33	30	34	34	40	41	40	2	0	2	1	2	1	3	5	10	4	1	1	5	6	12	11	8	7	9	26	13	13	15	14	7	11	16	9	3	17	15	18	13	42	9	5	16	13	48	9	18	15	16	29	14	8	13	3	42	13	36	42	28	40	13	31	45	27	50	8	31	26	42	25	29	35	55	31	31	30	59	65	60	39	70	57	59	54	63	29	20	70	73	24	57	0	54	0	87	88	83	88	86	90	88	88	86	95	92	92	98	97	97	100	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	4	1	3	1	1	1	2	2	1	2	1	2	2	1	2	1	3	3	1	3	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	3	2	2	2	2	2	3	1	1	1	3	1	2	2	1	2	3	3	1	2	4	3	1	5	1	2	1	3	2	3	3	4	5	6	2	5	8	1	3	5	3
26000	-799.931979141433430	-798.238573444938311	-1.693405696495159	0.000306219540509	0.000062950286751	0.205572402880454	0.465625575532590	2	0	4	4	4	3	5	5	6	6	4	5	6	5	6	7	8	7	8	7	6	9	7	9	8	9	9	9	7	8	8	9	8	9	10	9	10	10	9	10	10	10	9	9	10	9	8	8	10	9	11	8	11	11	8	13	12	10	11	10	12	12	13	13	12	13	13	11	12	10	13	13	14	16	14	15	16	14	15	16	15	15	17	17	17	20	20	20	23	22	23	24	26	30	28	30	29	33	32	32	35	41	40	42	2	0	1	1	1	1	3	3	4	4	6	1	2	6	11	11	6	7	1	14	11	9	12	9	2	16	3	55	11	15	15	12	13	1	52	6	30	9	9	31	18	46	15	33	14	10	16	16	46	10	18	15	13	45	10	58	46	1	22	23	31	32	52	26	42	13	34	46	27	30	70	19	67	82	15	44	11	30	44	17	62	44	78	80	76	0	6	0	76	86	66	88	88	92	86	90	90	92	86	86	94	98	97	100	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	1	3	1	1	1	1	2	4	1	2	1	2	2	1	2	1	3	1	2	1	2	1	1	1	1	2	1	3	2	1	1	1	1	2	1	3	1	1	2	2	4	1	2	2	2	2	2	1	5	2	1	1	1	3	2	1	1	4	3	6	3	4	4	2	3	2	1	1	1	8	1	3	1	5	2	3	2	3	3	5	3	6	6	2	4	5	4
26500	-764.593074192248196	-762.861301972353431	-1.731772219894821	0.000228308584424	0.000044324707643	0.194143850326480	0.468336135277395	2	1	4	4	4	5	6	6	6	6	4	6	6	5	5	7	7	8	7	8	9	9	7	9	8	5	8	8	7	8	8	9	8	10	9	8	10	9	8	9	11	8	10	10	11	8	9	9	10	10	10	9	12	11	10	12	12	13	12	11	11	12	11	13	12	13	13	13	14	14	13	13	13	16	15	13	16	13	14	14	16	17	17	17	18	18	21	21	21	24	23	25	26	30	28	29	31	32	33	33	36	39	41	43	2	0	2	1	2	1	6	5	3	4	2	3	14	1	5	26	6	23	9	15	11	6	3	28	11	5	7	19	11	10	4	46	17	19	19	6	25	26	5	14	27	14	20	29	22	5	20	16	23	21	7	42	55	34	11	36	40	18	7	5	50	55	52	37	52	54	56	23	41	20	43	55	28	63	20	44	59	38	36	10	67	40	19	79	20	0	75	0	82	86	84	88	86	90	86	90	88	88	86	90	94	99	102	99	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	3	2	2	1	2	2	3	1	1	2	1	2	1	1	1	3	3	2	2	2	3	1	2	1	1	1	1	1	4	2	3	2	2	3	3	3	2	1	3	3	4	2	5	4	1	4	1	4	1	2	2	3	3	4	3	4	2	3	4	8	4	3	3	2	6
27000	-737.305147163781953	-735.678208889955044	-1.626938273826891	0.000249767308282	0.000057175107753	0.228913496111950	0.537850841902448	2	1	3	5	5	4	6	5	5	3	5	5	5	6	6	6	7	7	7	8	8	8	7	9	8	9	8	8	7	8	8	7	9	9	8	8	8	10	10	8	9	9	9	10	9	11	9	10	10	10	11	9	12	11	10	12	12	13	11	9	11	12	12	13	12	14	11	14	12	13	12	14	11	17	15	15	16	14	15	15	14	17	17	15	17	20	20	21	23	22	24	23	26	28	29	31	30	33	29	33	36	40	41	40	2	0	2	10	3	1	13	3	10	1	3	1	3	12	9	11	6	7	5	10	11	14	15	14	16	16	18	10	11	17	15	6	32	19	8	8	16	17	6	16	18	23	7	36	20	55	20	5	52	29	41	35	55	34	11	20	37	51	55	15	29	44	42	28	35	54	10	45	51	43	55	65	28	75	46	7	68	20	44	52	48	48	75	67	42	0	55	0	84	86	82	86	88	90	90	95	86	95	88	96	96	97	104	99	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	3	2	2	1	1	2	2	1	2	2	2	2	3	3	1	2	1	1	1	2	1	5	1	2	3	2	2	4	2	2	4	1	5	1	4	1	5	2	3	4	3	1	4	2	5	2	2	6	1	4
27500	-744.309702694765065	-742.666010661937776	-1.643692032827325	0.000250375350930	0.000055716803350	0.222533101371886	0.539195489459640	2	1	3	4	4	4	5	7	6	5	4	4	5	6	5	7	7	6	7	9	8	8	7	9	8	8	8	8	7	8	9	7	8	9	9	8	10	10	9	10	11	9	9	9	10	9	9	10	10	10	10	10	12	11	10	13	11	11	11	10	9	13	13	14	13	13	13	13	13	13	12	12	14	15	16	15	16	14	15	16	16	17	18	17	19	19	20	19	23	22	23	25	26	28	28	30	30	34	33	34	35	38	42	41	2	0	2	1	1	1	3	12	10	4	2	1	2	4	4	5	7	7	15	29	9	14	4	36	17	16	18	13	13	17	23	6	1	22	29	11	25	17	9	19	18	33	17	7	36	8	25	17	13	16	27	42	40	9	1	45	49	55	25	44	8	36	61	50	49	55	54	36	33	50	55	35	63	52	34	54	59	21	17	28	41	16	43	74	63	0	22	0	75	86	87	86	90	90	93	95	88	95	90	95	96	97	104	99	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	3	1	1	3	1	2	1	2	2	2	1	1	1	2	4	1	1	1	2	1	1	2	2	2	1	1	1	2	3	2	1	2	1	3	3	2	3	3	4	4	1	5	4	2	3	1	7	1	3	2	2	4	2	4	1	1	5	3	6	3	3	4	1	4
28000	-761.490503026879310	-759.682162918490576	-1.808340108388699	0.000251368290867	0.000043897310793	0.174633445777963	0.534690250890235	3	1	2	4	4	5	3	5	7	5	4	5	5	6	6	7	7	7	6	8	8	9	7	8	8	8	9	9	6	9	8	9	8	9	9	8	10	9	8	8	9	9	10	6	10	10	9	10	11	6	11	9	10	11	10	12	12	12	11	11	10	12	12	13	12	13	11	13	13	13	13	13	15	16	15	15	15	14	13	15	16	18	16	16	18	20	21	18	22	23	22	25	25	29	28	30	30	32	33	32	33	40	42	41	2	0	2	1	3	1	3	1	19	4	3	1	3	13	4	11	6	7	4	16	50	16	15	14	1	13	13	19	3	21	15	13	8	15	13	14	47	11	18	19	16	26	16	13	22	8	13	25	10	11	41	13	16	34	20	22	38	18	21	23	21	14	19	38	5	32	20	49	51	43	59	28	40	65	34	25	71	53	32	20	67	48	25	32	46	0	61	0	42	86	28	88	86	93	93	94	88	96	88	95	95	99	104	97	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	1	2	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	3	1	2	1	2	1	1	2	1	4	2	2	1	3	3	2	4	1	1	1	1	1	1	2	2	2	2	4	2	2	2	3	2	4	4	4	4	1	7	1	6	2	5	3	2	2	2	1	8	2	7	3	2	4	1	4
28500	-759.615248447055706	-757.985172114242005	-1.630076332813684	0.000279137240084	0.000063556633076	0.227689551765991	0.505622450034179	3	2	3	4	4	4	5	6	5	6	5	5	6	6	6	7	8	8	7	8	7	8	8	9	8	9	9	8	7	7	8	8	6	10	9	9	9	9	9	8	11	9	11	9	11	9	9	11	10	8	10	8	11	11	10	12	12	13	11	11	11	11	13	13	11	13	12	14	14	13	13	13	13	15	15	15	16	15	14	17	16	18	16	17	17	19	18	20	24	23	24	25	26	29	29	31	30	33	32	34	35	40	42	41	2	0	2	2	2	1	5	2	4	4	5	1	5	6	9	11	19	7	9	33	11	14	15	32	10	16	2	8	11	11	15	6	12	9	32	1	16	19	19	8	18	11	16	18	50	10	8	25	50	5	50	14	26	34	12	43	48	4	35	15	16	8	50	26	49	34	28	56	41	61	12	50	34	18	43	8	59	61	20	73	73	47	19	79	42	0	10	0	83	88	55	88	86	92	86	90	88	94	90	98	98	93	104	97	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	3	1	1	5	1	2	2	2	3	3	1	1	2	2	1	1	3	2	2	3	3	4	1	2	2	2	3	6	4	2	4	1	7	1	4	1	6	2	5	2	6	4	6	1	4	1	1	6	1	4
29000	-802.638670555674366	-801.012439274529129	-1.626231281145265	0.000255976001779	0.000058667434561	0.229191151331019	0.490477438743547	3	1	4	4	4	4	4	6	7	6	5	6	6	5	5	7	7	6	8	8	8	8	8	10	8	7	7	8	7	9	7	8	9	8	9	8	9	10	9	8	10	10	9	8	10	10	10	10	10	9	11	10	11	10	10	9	13	12	11	11	10	12	12	13	13	10	12	14	14	13	14	13	15	17	15	14	16	13	15	16	16	16	18	17	18	20	19	20	24	23	23	25	25	30	29	30	31	32	33	34	34	41	42	41	2	0	2	1	2	1	2	5	10	4	7	1	7	6	1	11	6	1	9	10	31	1	10	6	11	18	5	18	5	29	15	7	32	9	19	14	26	29	9	9	22	10	15	5	18	32	44	26	21	18	27	44	32	34	20	26	38	27	24	23	27	53	54	43	49	25	24	45	51	30	59	40	24	65	63	36	43	10	55	49	44	63	28	42	9	0	63	0	32	86	24	86	86	86	88	95	86	92	90	94	92	99	104	97	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	3	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	2	1	1	2	1	2	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	1	3	2	3	2	2	2	2	1	3	2	3	4	3	4	1	4	4	5	1	4	1	7	2	5	2	3	5	3	1	5	3	6	2	5	4	1	5
29500	-834.805418776998181	-833.150254019512431	-1.655164757485748	0.000330597090198	0.000072193048665	0.218371700191625	0.449678879817164	3	2	4	4	5	4	5	6	5	6	4	5	7	5	5	7	7	7	7	6	9	8	8	9	8	8	9	6	7	7	8	8	7	9	9	9	9	9	9	7	11	8	10	9	11	9	7	11	9	9	10	8	12	12	11	13	11	12	11	10	10	12	12	13	12	14	11	14	14	12	14	13	15	16	16	14	17	15	15	16	16	17	17	15	17	20	20	21	23	23	23	25	25	28	28	31	29	32	32	34	36	39	41	42	2	0	2	1	1	1	1	9	4	4	2	1	2	6	4	20	2	28	9	4	11	28	40	16	17	30	17	2	28	11	15	4	28	9	16	28	16	28	40	11	16	47	30	13	22	8	7	61	19	26	2	9	29	45	24	17	47	21	12	19	47	48	4	54	17	43	5	22	47	18	5	49	40	39	60	40	8	47	22	67	65	71	15	17	54	0	68	0	83	86	71	86	86	92	88	86	88	86	86	92	92	101	98	99	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	1	1	1	1	4	1	2	1	1	2	3	1	3	2	2	1	5	1	4	2	2	2	4	2	6	2	4	4	3	4	5	5	3	2	2	2	3	5	2	1	2	1	3	2	5	2	2	2	3	4	4	6	5	5	5	2	3	5
30000	-749.958110557749819	-748.433890937388583	-1.524219620361184	0.000226985832219	0.000063296786434	0.278857873266191	0.490737649967616	2	1	3	4	3	3	4	5	6	6	4	5	6	5	6	7	8	5	6	8	8	9	8	10	9	6	8	8	7	9	8	8	9	10	9	8	9	10	9	9	11	9	9	8	10	9	8	11	10	9	11	9	11	9	10	12	12	12	11	10	11	13	12	14	12	13	13	13	14	13	13	12	13	16	15	15	14	15	15	16	16	16	15	15	18	20	20	21	23	23	23	25	26	30	28	29	30	33	31	33	35	40	42	41	2	0	2	1	2	1	3	3	4	4	5	5	3	6	4	26	26	2	4	4	11	36	9	30	47	7	18	3	11	26	15	6	8	19	21	14	10	21	19	19	3	19	26	19	14	8	16	32	9	29	7	12	3	9	17	14	41	53	39	39	30	22	55	57	52	54	28	22	30	51	43	42	52	19	66	28	38	57	49	37	53	33	9	6	75	0	78	0	74	86	79	86	88	93	86	92	92	86	86	97	90	98	98	98	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	2	2	1	1	1	1	2	2	4	2	2	1	2	2	1	2	2	1	4	2	4	2	1	4	1	1	1	1	1	2	1	1	1	2	2	3	3	1	3	2	2	5	1	4	2	2	2	2	2	3	5	7	1	1	2	1	3	2	4	2	3	2	4	2	3	6	6	2	8	3	3	6
30500	-811.402959094339508	-809.927534900499836	-1.475424193839655	0.000306087434372	0.000095866436562	0.313199516860153	0.498380317382823	3	1	3	5	5	5	5	6	6	4	4	5	7	5	6	7	7	7	7	6	8	9	7	9	8	9	6	6	8	8	9	8	7	10	9	8	9	8	10	9	9	10	10	10	10	11	9	9	10	9	11	10	11	12	10	12	11	11	12	10	9	13	11	13	12	13	11	12	13	12	13	14	14	17	15	15	14	14	16	15	15	16	18	17	19	19	20	20	22	24	23	25	27	29	28	31	30	34	32	33	34	39	42	42	2	0	2	10	11	1	2	10	10	1	2	1	1	1	3	27	6	27	9	10	20	12	15	9	15	16	3	4	16	9	23	6	8	10	30	3	32	4	13	6	13	38	13	26	50	22	32	16	38	7	40	13	38	13	47	24	61	41	38	15	5	17	12	52	52	63	22	24	27	61	37	42	3	54	60	7	40	50	40	42	39	8	4	56	20	0	66	0	84	86	75	86	86	92	90	92	90	94	92	94	92	98	98	99	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	4	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	2	3	2	2	1	1	1	2	3	1	3	2	5	4	4	6	2	1	3	2	2	5	6	2	8	1	5	1	2	2	4	2	4	2	3	3	2	3	3	2	4	3	3	6
31000	-817.571598867842908	-815.989099927237817	-1.582498940605118	0.000323443033165	0.000080176594466	0.247884747064430	0.499402256601359	3	2	3	4	4	4	6	5	6	6	4	6	7	5	5	6	8	7	8	9	8	7	8	9	8	8	8	8	7	7	8	8	8	8	9	8	10	10	9	9	11	9	10	10	10	10	10	10	11	9	8	9	11	11	10	12	11	13	10	11	11	12	12	12	12	13	10	13	13	14	14	13	14	15	14	15	15	13	15	16	15	18	16	17	18	20	19	20	23	24	23	24	24	28	27	29	30	34	32	32	34	40	41	42	2	0	2	1	2	1	3	3	4	4	3	11	3	6	4	11	6	3	29	23	11	14	9	14	7	5	12	9	11	7	9	5	3	9	36	22	13	36	8	9	33	13	20	22	18	5	10	25	28	13	8	36	21	34	20	46	67	30	51	39	2	32	35	57	46	20	12	24	30	67	30	49	31	63	42	66	32	19	30	37	46	81	38	66	55	0	44	0	75	86	85	88	86	88	88	86	86	86	90	95	92	101	97	98	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	2	3	1	2	1	1	1	2	3	1	1	2	1	2	1	1	2	1	2	1	3	1	1	3	2	1	1	1	3	4	2	3	2	5	1	3	1	3	1	4	2	3	3	2	3	3	2	6	1	4	1	5	2	3	2	3	5	4	5	4	4	4	3	4	2	4	4
31500	-787.250995824920437	-785.533434916761735	-1.717560908158712	0.000225537331205	0.000044708132348	0.198229411110869	0.444542422673440	1	0	3	4	4	5	5	5	5	6	5	5	7	6	6	8	7	7	8	8	8	6	8	9	8	9	9	9	7	9	9	8	9	10	9	9	10	10	8	9	10	9	11	9	11	11	9	9	11	9	9	10	10	11	9	10	10	12	11	10	10	12	12	14	12	13	11	13	13	13	14	11	14	16	15	15	17	14	14	16	16	18	18	16	18	20	19	20	24	24	22	25	27	29	27	31	29	32	32	34	36	39	42	42	2	0	1	1	2	1	2	3	3	12	3	1	3	5	4	11	1	4	3	4	11	3	4	22	3	13	5	5	11	11	39	4	29	19	9	9	11	17	9	10	51	10	27	2	30	21	39	25	30	29	18	42	21	27	10	12	30	44	5	3	25	6	12	11	60	3	55	45	59	44	16	40	55	52	49	19	64	17	35	31	27	46	28	32	63	0	76	0	20	88	39	88	86	88	86	97	93	95	93	96	93	99	101	102	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	4	1	2	3	2	1	3	2	2	1	3	2	1	2	1	2	1	1	2	2	2	1	2	3	1	1	1	6	2	1	1	1	2	1	1	1	1	1	1	2	1	2	4	3	1	4	3	5	1	4	1	2	1	2	4	1	3	3	2	4	2	3	2	3	3	3	5	3	3	1	2	1	8	2	5	2	2	5	3	1	1	3	4	2	4	4	4	2
32000	-746.589108796731011	-744.752866302286975	-1.836242494444043	0.000243797667857	0.000041057073369	0.168406341742175	0.581320886970079	3	1	3	4	4	4	5	6	6	6	5	5	5	5	6	7	7	7	8	8	7	7	7	10	9	8	8	8	7	8	8	8	9	9	10	9	10	10	9	10	10	10	11	9	10	8	10	10	11	10	11	9	12	11	10	13	12	12	9	10	10	10	12	14	12	13	12	12	13	13	14	13	12	16	15	12	17	13	16	17	16	17	17	17	18	20	20	21	23	23	23	24	26	29	28	30	30	33	31	33	35	40	42	43	2	0	2	1	2	1	6	3	4	4	5	1	1	3	4	7	6	7	9	10	11	14	15	14	2	16	5	21	11	12	23	7	8	9	4	5	7	29	27	9	7	31	3	17	14	2	21	20	34	13	18	7	40	40	20	68	40	43	5	23	7	6	42	57	50	43	45	40	41	61	50	65	50	42	23	36	50	38	36	43	50	75	54	17	62	0	75	0	32	88	85	88	90	86	90	94	88	96	90	96	96	97	102	102	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	4	1	2	1	1	1	1	2	1	1	3	2	3	2	1	2	3	1	4	1	3	3	2	1	1	3	2	2	1	1	1	1	1	1	2	1	3	3	1	2	1	1	1	2	1	2	2	1	1	2	3	2	3	1	4	3	3	2	3	5	4	1	2	1	7	1	3	2	2	3	2	1	4	2	4	2	3	5	2	1
32500	-807.346003980891624	-805.770488016994818	-1.575515963896825	0.000240614856689	0.000060438151661	0.251182127706710	0.502380100592408	2	1	3	5	3	5	5	6	7	6	4	5	4	6	5	6	7	4	8	7	8	9	7	8	9	7	9	8	7	8	8	9	8	9	9	9	9	10	9	9	10	8	10	9	10	10	8	10	11	9	10	8	11	12	10	12	12	12	10	11	11	11	12	13	12	12	11	13	14	14	13	13	14	15	15	15	15	14	16	15	16	17	18	18	19	19	21	20	22	23	22	22	26	29	27	29	30	33	32	34	36	40	41	43	2	0	1	1	2	1	5	2	3	2	2	1	3	6	1	11	5	3	20	1	16	26	15	14	2	5	18	20	11	11	8	8	1	42	2	14	26	6	1	20	12	26	27	4	17	8	4	21	21	29	9	5	29	19	17	44	26	9	21	39	30	10	3	18	42	44	47	58	25	43	62	42	39	67	54	62	9	57	6	64	54	20	25	64	80	0	74	0	35	92	62	88	88	88	92	92	92	90	93	95	95	97	102	103	1	1	1	1	2	3	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	2	1	1	2	1	2	3	1	4	2	1	1	3	1	3	1	1	2	2	2	2	1	1	1	2	3	2	3	1	1	2	3	1	1	2	4	4	5	1	1	2	1	2	2	1	2	2	1	2	2	4	1	7	1	2	6	5	2	1	1	4	1	6	1	4	1	2	4	2	4	4	4	2	3	3	7	1	1
